osmid,highway,oneway,reversed,length,ref,name,maxspeed,geometry,lanes,junction,bridge
208198490,residential,False,False,246.22899999999998,,Victoria Street,,"LINESTRING (145.8222741 -38.4327374, 145.822453 -38.4329167, 145.8228782 -38.4332887, 145.8236206 -38.4340355, 145.8238354 -38.4342457, 145.8240845 -38.4344348)",,,
340537795,residential,False,True,200.399,,Victoria Street,,"LINESTRING (145.8222741 -38.4327374, 145.8217338 -38.4322014, 145.8211546 -38.4316168, 145.8208551 -38.4313188)",,,
396682610,secondary,False,True,99.89399999999999,C437,Radovick Street,,"LINESTRING (145.8222741 -38.4327374, 145.823051 -38.4322743, 145.8231848 -38.4321914)",,,
32919687,residential,False,True,95.288,,Charles Street,,"LINESTRING (145.8186317 -38.4291774, 145.8186783 -38.4291487, 145.8194912 -38.4286473)",,,
208198485,residential,False,False,138.322,,Victoria Street,,"LINESTRING (145.8186317 -38.4291774, 145.8194146 -38.4299919, 145.8195861 -38.4301716)",,,
208198488,residential,False,False,68.606,,Guys Road,,"LINESTRING (145.818914 -38.436081, 145.8185217 -38.4360415, 145.8181355 -38.4359882)",,,
208198488,residential,False,True,281.605,,Guys Road,,"LINESTRING (145.818914 -38.436081, 145.819252 -38.4361275, 145.8199905 -38.4362067, 145.8206125 -38.4362719, 145.8216217 -38.4363662, 145.8221152 -38.4364324)",,,
"[33264868, 33539517, 33539518]",residential,False,True,99.68199999999999,,Bridge Street,,"LINESTRING (145.825486 -38.4331617, 145.825688 -38.4330221, 145.8257995 -38.4329468, 145.8259929 -38.4328142, 145.8261278 -38.4327112, 145.8261844 -38.4326589, 145.8263114 -38.4325431)",,,yes
272800282,unclassified,False,False,227.735,,South Railway Crescent,60,"LINESTRING (145.825486 -38.4331617, 145.8256118 -38.433284, 145.8259407 -38.4335905, 145.826084 -38.4337128, 145.8262158 -38.4338218, 145.8264651 -38.4339994, 145.8267237 -38.4341844, 145.8270435 -38.4343791, 145.8273807 -38.4345578)",,,
272800288,unclassified,True,False,33.302,,Bridge Street,60,"LINESTRING (145.825486 -38.4331617, 145.8254329 -38.4332315, 145.8253822 -38.4332764, 145.8253329 -38.4333098, 145.8252865 -38.4333385, 145.8252254 -38.4333762)",1,,
33264851,residential,False,False,239.78099999999998,,Station Street,,"LINESTRING (145.8263114 -38.4325431, 145.8262702 -38.4324819, 145.826193 -38.4323916, 145.8252971 -38.4315307, 145.8249648 -38.4312011, 145.824613 -38.4308481)",,,
"[33264868, 33539517, 33539518]",residential,False,False,99.68199999999999,,Bridge Street,,"LINESTRING (145.8263114 -38.4325431, 145.8261844 -38.4326589, 145.8261278 -38.4327112, 145.8259929 -38.4328142, 145.8257995 -38.4329468, 145.825688 -38.4330221, 145.825486 -38.4331617)",,,yes
33264868,residential,False,True,144.913,,Bridge Street,,"LINESTRING (145.8263114 -38.4325431, 145.8263716 -38.4324986, 145.8268755 -38.4321887, 145.8269824 -38.4321231, 145.8276158 -38.4317346)",,,
33264868,residential,False,False,144.913,,Bridge Street,,"LINESTRING (145.8276158 -38.4317346, 145.8269824 -38.4321231, 145.8268755 -38.4321887, 145.8263716 -38.4324986, 145.8263114 -38.4325431)",,,
208198491,residential,False,False,235.376,,Gordon Street,,"LINESTRING (145.8276158 -38.4317346, 145.8275639 -38.4316822, 145.8272413 -38.4313628, 145.826961 -38.4311002, 145.8265846 -38.4307385, 145.8260159 -38.4301234, 145.8259575 -38.4300643)",,,
"[208198491, 611233164]",residential,False,False,353.902,,"['Gordon Street', 'Wills Street']",,"LINESTRING (145.8259575 -38.4300643, 145.8258531 -38.4299685, 145.8243468 -38.4285142, 145.8242074 -38.4283724, 145.824208 -38.4283377, 145.8242308 -38.4283035, 145.8242483 -38.4282841, 145.8242992 -38.42825, 145.8251564 -38.42772)",,,
208198491,residential,False,True,235.37600000000003,,Gordon Street,,"LINESTRING (145.8259575 -38.4300643, 145.8260159 -38.4301234, 145.8265846 -38.4307385, 145.826961 -38.4311002, 145.8272413 -38.4313628, 145.8275639 -38.4316822, 145.8276158 -38.4317346)",,,
657891054,residential,False,False,146.086,,Bourke Street,,"LINESTRING (145.8259575 -38.4300643, 145.8254526 -38.430359, 145.8251837 -38.4305219, 145.8246928 -38.430815, 145.824613 -38.4308481)",,,
"[208198491, 611233164]",residential,False,True,353.90200000000004,,"['Gordon Street', 'Wills Street']",,"LINESTRING (145.8251564 -38.42772, 145.8242992 -38.42825, 145.8242483 -38.4282841, 145.8242308 -38.4283035, 145.824208 -38.4283377, 145.8242074 -38.4283724, 145.8243468 -38.4285142, 145.8258531 -38.4299685, 145.8259575 -38.4300643)",,,
33264851,residential,False,False,241.329,,Station Street,,"LINESTRING (145.824613 -38.4308481, 145.8243657 -38.4306062, 145.8237252 -38.430011, 145.8236591 -38.4299489, 145.8232532 -38.4295672, 145.8228543 -38.4291714)",,,
33264851,residential,False,True,239.781,,Station Street,,"LINESTRING (145.824613 -38.4308481, 145.8249648 -38.4312011, 145.8252971 -38.4315307, 145.826193 -38.4323916, 145.8262702 -38.4324819, 145.8263114 -38.4325431)",,,
657891054,residential,False,True,146.086,,Bourke Street,,"LINESTRING (145.824613 -38.4308481, 145.8246928 -38.430815, 145.8251837 -38.4305219, 145.8254526 -38.430359, 145.8259575 -38.4300643)",,,
33264888,residential,False,False,109.56,,Henry Street,,"LINESTRING (145.8273807 -38.4345578, 145.8270533 -38.4349637, 145.8267646 -38.4353464, 145.8267252 -38.4353986)",,,
272800282,unclassified,False,True,227.73499999999999,,South Railway Crescent,60,"LINESTRING (145.8273807 -38.4345578, 145.8270435 -38.4343791, 145.8267237 -38.4341844, 145.8264651 -38.4339994, 145.8262158 -38.4338218, 145.826084 -38.4337128, 145.8259407 -38.4335905, 145.8256118 -38.433284, 145.825486 -38.4331617)",,,
836636001,residential,False,False,12.623,,Henry Street,,"LINESTRING (145.8267252 -38.4353986, 145.8266421 -38.4354916)",,,
33264888,residential,False,True,109.56,,Henry Street,,"LINESTRING (145.8267252 -38.4353986, 145.8267646 -38.4353464, 145.8270533 -38.4349637, 145.8273807 -38.4345578)",,,
"[381187009, 293393398]",trunk,True,False,48.906000000000006,A440,Mine Road,"['60', '50']","LINESTRING (145.8267252 -38.4353986, 145.8270357 -38.4355471, 145.8272007 -38.4356324)",,,
33264905,residential,False,False,99.089,,Hyman Street,,"LINESTRING (145.8290978 -38.4356387, 145.8291149 -38.435704, 145.8290325 -38.4358944, 145.8288874 -38.4360449, 145.8285103 -38.436364)",,,
33264905,residential,False,True,99.08900000000001,,Hyman Street,,"LINESTRING (145.8285103 -38.436364, 145.8288874 -38.4360449, 145.8290325 -38.4358944, 145.8291149 -38.435704, 145.8290978 -38.4356387)",,,
208196690,residential,False,False,79.901,,Mine Road,,"LINESTRING (145.8285103 -38.436364, 145.8281704 -38.4361401, 145.8281255 -38.4361139, 145.8280846 -38.4360957, 145.8280405 -38.4360782, 145.8280045 -38.4360674, 145.8279689 -38.4360606, 145.8279329 -38.4360588, 145.8278859 -38.4360622, 145.827826 -38.4360706, 145.8278054 -38.4360737, 145.8277264 -38.4360857)",,,
293393399,residential,False,False,12.021,,John Street,,"LINESTRING (145.8260001 -38.4350478, 145.8259187 -38.4351351)",,,
381187009,trunk,True,False,74.231,A440,Mine Road,50,"LINESTRING (145.8260001 -38.4350478, 145.8267252 -38.4353986)",,,
396682611,secondary,True,False,54.51100000000001,C425,Warragul Road,,"LINESTRING (145.820578 -38.427898, 145.8206274 -38.4279193, 145.820672 -38.427947, 145.8207094 -38.4279806, 145.8207382 -38.4280191, 145.8207574 -38.4280611, 145.8207664 -38.4281052, 145.8207649 -38.4281498, 145.8207529 -38.4281934, 145.8207308 -38.4282345, 145.8206994 -38.4282717, 145.8206598 -38.4283037)",1,,
32919721,residential,False,False,10.246,,Bridge Street,,"LINESTRING (145.8247885 -38.4338815, 145.8246725 -38.4338968)",,,
"[381187009, 1076722019]",trunk,True,False,167.78500000000003,A440,Mine Road,50,"LINESTRING (145.8247885 -38.4338815, 145.8248039 -38.4339139, 145.8248304 -38.4339489, 145.8252582 -38.4343901, 145.8253491 -38.4344754, 145.8255452 -38.4346642, 145.8258344 -38.4349308, 145.8259062 -38.4349907, 145.8260001 -38.4350478)",1,,
192043262,residential,False,False,81.57,,James Street,,"LINESTRING (145.8242945 -38.4354561, 145.8235193 -38.4350445)",,,
192043262,residential,False,True,81.57,,James Street,,"LINESTRING (145.8235193 -38.4350445, 145.8242945 -38.4354561)",,,
836636000,residential,False,False,65.377,,Bridge Street,,"LINESTRING (145.8235193 -38.4350445, 145.8230913 -38.4355275)",,,
836636000,residential,False,True,83.807,,Bridge Street,,"LINESTRING (145.8235193 -38.4350445, 145.8238667 -38.4346845, 145.8240845 -38.4344348)",,,
223664210,trunk,True,False,7.914,A440,Commercial Street,50,"LINESTRING (145.8236503 -38.4319358, 145.8235931 -38.4318805)",,,
223664213,secondary,True,False,49.893,C437,Radovick Street,,"LINESTRING (145.8236503 -38.4319358, 145.8235428 -38.4320193, 145.8233934 -38.4321066, 145.8231848 -38.4321914)",1,,
75203880,trunk,False,True,12.674,,,,"LINESTRING (145.8271205 -38.4357275, 145.8272007 -38.4356324)",,,
"[75203913, 293393396]",trunk,True,False,49.25,A440,Mine Road,"['60', '50']","LINESTRING (145.8271205 -38.4357275, 145.8269486 -38.4356372, 145.8266421 -38.4354916)",,,
75203879,trunk,False,True,10.526,,,,"LINESTRING (145.8226732 -38.4309902, 145.822762 -38.430926)",,,
"[223664210, 293393389]",trunk,True,False,150.66000000000003,A440,Commercial Street,"['60', '50']","LINESTRING (145.8226732 -38.4309902, 145.8224212 -38.4307683, 145.822131 -38.4305127, 145.8220024 -38.4303709, 145.8218664 -38.430206, 145.8217715 -38.4300655, 145.8216699 -38.4298967)",,,
75203921,unclassified,True,False,11.581,,Bridge Street,60,"LINESTRING (145.8250761 -38.4333626, 145.8251723 -38.4332907)",,,
75203910,trunk,True,False,201.50600000000003,A440,Commercial Street,50,"LINESTRING (145.8250761 -38.4333626, 145.8249765 -38.4332586, 145.8245906 -38.4328629, 145.824249 -38.4325125, 145.8240855 -38.432355, 145.8240207 -38.4322925, 145.8236503 -38.4319358)",,,
293393396,trunk,True,False,74.441,A440,Mine Road,50,"LINESTRING (145.8266421 -38.4354916, 145.8259187 -38.4351351)",,,
836636001,residential,False,True,12.623,,Henry Street,,"LINESTRING (145.8266421 -38.4354916, 145.8267252 -38.4353986)",,,
769920755,trunk,True,False,13.713,A440,Elizabeth Street,80,"LINESTRING (145.8205672 -38.4283666, 145.8204687 -38.4282704)",,,
75203879,trunk,False,False,10.526,,,,"LINESTRING (145.822762 -38.430926, 145.8226732 -38.4309902)",,,
"[791263996, 758527900, 293393390]",trunk,True,False,127.92500000000001,A440,Commercial Street,50,"LINESTRING (145.822762 -38.430926, 145.8230421 -38.4311969, 145.8232798 -38.4314269, 145.8236038 -38.4317403, 145.8236854 -38.4318206)",,,
32919670,residential,False,True,14.222,,King Street,,"LINESTRING (145.8216699 -38.4298967, 145.8218198 -38.429846)",,,
"[75203901, 293393391]",trunk,True,False,197.279,A440,Elizabeth Street,"['60', '80']","LINESTRING (145.8216699 -38.4298967, 145.8216017 -38.4297322, 145.8215801 -38.4296796, 145.821505 -38.4294972, 145.8214522 -38.4293979, 145.8213752 -38.4292696, 145.8212688 -38.4291285, 145.8211158 -38.4289256, 145.8207668 -38.4285533, 145.8205672 -38.4283666)",,,
273717566,residential,False,False,61.44199999999999,,King Street,,"LINESTRING (145.8216699 -38.4298967, 145.8216233 -38.429914, 145.8215765 -38.4299293, 145.8215282 -38.42995, 145.8214144 -38.4300217, 145.821116 -38.4302327)",,,
192043261,residential,False,True,88.708,,John Street,,"LINESTRING (145.825331 -38.4357866, 145.8258712 -38.4351843, 145.8259187 -38.4351351)",,,
293393399,residential,False,True,12.021,,John Street,,"LINESTRING (145.8259187 -38.4351351, 145.8260001 -38.4350478)",,,
192043261,residential,False,False,88.708,,John Street,,"LINESTRING (145.8259187 -38.4351351, 145.8258712 -38.4351843, 145.825331 -38.4357866)",,,
"[381187010, 293393396]",trunk,True,False,176.35700000000003,A440,Mine Road,50,"LINESTRING (145.8259187 -38.4351351, 145.8258313 -38.4350899, 145.8257507 -38.4350292, 145.8255097 -38.434794, 145.8251709 -38.4344715, 145.8248961 -38.4341824, 145.8247347 -38.4339999, 145.8247068 -38.4339655, 145.8246847 -38.4339283, 145.8246725 -38.4338968)",1,,
33264851,residential,False,True,241.329,,Station Street,,"LINESTRING (145.8228543 -38.4291714, 145.8232532 -38.4295672, 145.8236591 -38.4299489, 145.8237252 -38.430011, 145.8243657 -38.4306062, 145.824613 -38.4308481)",,,
192043970,residential,False,True,76.57400000000001,,Wills Street,,"LINESTRING (145.8228543 -38.4291714, 145.8234408 -38.4288148, 145.8235458 -38.4287463)",,,
192043970,residential,False,False,76.57400000000001,,Wills Street,,"LINESTRING (145.8235458 -38.4287463, 145.8234408 -38.4288148, 145.8228543 -38.4291714)",,,
32919687,residential,False,False,73.806,,Charles Street,,"LINESTRING (145.8200847 -38.4282106, 145.8200983 -38.4282541, 145.8200583 -38.4282975, 145.8194912 -38.4286473)",,,
208195285,residential,False,True,99.289,,Cormack Lane,,"LINESTRING (145.8195861 -38.4301716, 145.8204572 -38.4295957)",,,
208198485,residential,False,False,83.52,,Victoria Street,,"LINESTRING (145.8195861 -38.4301716, 145.8200989 -38.4306221, 145.8202391 -38.4307206)",,,
208198485,residential,False,True,138.322,,Victoria Street,,"LINESTRING (145.8195861 -38.4301716, 145.8194146 -38.4299919, 145.8186317 -38.4291774)",,,
208195285,residential,False,False,99.289,,Cormack Lane,,"LINESTRING (145.8204572 -38.4295957, 145.8195861 -38.4301716)",,,
594689024,residential,False,False,134.914,,Sports Lane,,"LINESTRING (145.8204572 -38.4295957, 145.8194912 -38.4286473)",,,
594689024,residential,False,True,91.16,,Sports Lane,,"LINESTRING (145.8204572 -38.4295957, 145.821116 -38.4302327)",,,
208195291,residential,False,False,54.544,,Broughton Place,,"LINESTRING (145.821355 -38.4310234, 145.8208551 -38.4313188)",,,
208195291,residential,False,True,54.544,,Broughton Place,,"LINESTRING (145.8208551 -38.4313188, 145.821355 -38.4310234)",,,
340537795,residential,False,False,200.399,,Victoria Street,,"LINESTRING (145.8208551 -38.4313188, 145.8211546 -38.4316168, 145.8217338 -38.4322014, 145.8222741 -38.4327374)",,,
340537795,residential,False,True,68.229,,Victoria Street,,"LINESTRING (145.8208551 -38.4313188, 145.8204556 -38.4309436, 145.8203635 -38.4308415)",,,
208198484,residential,True,False,16.087,,,,"LINESTRING (145.8221951 -38.4365464, 145.8221333 -38.436519, 145.8221145 -38.4364759, 145.8221152 -38.4364324)",1,roundabout,
272800296,unclassified,True,False,11.386,,Bridge Street,,"LINESTRING (145.8252254 -38.4333762, 145.8251048 -38.4334157)",,,
75203895,trunk,True,False,73.906,A440,Bridge Street,50,"LINESTRING (145.8252254 -38.4333762, 145.825234 -38.4334212, 145.8252295 -38.4334756, 145.8252063 -38.4335363, 145.8251738 -38.4335803, 145.8251248 -38.4336188, 145.8250363 -38.4336801, 145.8249804 -38.4337075, 145.8248638 -38.4337571, 145.8248196 -38.4337854, 145.8247985 -38.4338101, 145.8247836 -38.4338453, 145.8247885 -38.4338815)",1,,
208196683,residential,False,True,4.49,,Mine Road,,"LINESTRING (145.8276763 -38.4360952, 145.8277264 -38.4360857)",,,
575616751,residential,False,False,8.781,,Mine Road,,"LINESTRING (145.8276763 -38.4360952, 145.8275794 -38.436117)",,,
208196683,residential,False,False,4.49,,Mine Road,,"LINESTRING (145.8277264 -38.4360857, 145.8276763 -38.4360952)",,,
208196690,residential,False,True,79.90100000000001,,Mine Road,,"LINESTRING (145.8277264 -38.4360857, 145.8278054 -38.4360737, 145.827826 -38.4360706, 145.8278859 -38.4360622, 145.8279329 -38.4360588, 145.8279689 -38.4360606, 145.8280045 -38.4360674, 145.8280405 -38.4360782, 145.8280846 -38.4360957, 145.8281255 -38.4361139, 145.8281704 -38.4361401, 145.8285103 -38.436364)",,,
575616751,residential,False,True,8.781,,Mine Road,,"LINESTRING (145.8275794 -38.436117, 145.8276763 -38.4360952)",,,
"[75203913, 575616749]",trunk,True,False,60.34100000000001,A440,Mine Road,60,"LINESTRING (145.8275794 -38.436117, 145.8275582 -38.4360699, 145.8275284 -38.4360186, 145.8274834 -38.4359649, 145.827422 -38.4359096, 145.827363 -38.4358653, 145.8272917 -38.4358199, 145.8271205 -38.4357275)",,,
32919721,residential,False,True,10.246,,Bridge Street,,"LINESTRING (145.8246725 -38.4338968, 145.8247885 -38.4338815)",,,
836636000,residential,False,False,80.854,,Bridge Street,,"LINESTRING (145.8246725 -38.4338968, 145.8245926 -38.4339127, 145.8245249 -38.4339422, 145.8244885 -38.4339723, 145.8243431 -38.4341386, 145.8240845 -38.4344348)",,,
1076722018,trunk,True,False,70.224,A440,Bridge Street,50,"LINESTRING (145.8246725 -38.4338968, 145.8246718 -38.433861, 145.8246765 -38.4338287, 145.8246939 -38.433779, 145.8247183 -38.4337385, 145.8247577 -38.4336968, 145.8248024 -38.433668, 145.8248988 -38.4336171, 145.8250155 -38.4335618, 145.8250623 -38.4335329, 145.8250922 -38.4334949, 145.825104 -38.4334617, 145.8251048 -38.4334157)",1,,
1076722018,trunk,True,False,6.509,A440,Bridge Street,50,"LINESTRING (145.8251048 -38.4334157, 145.8250956 -38.4333858, 145.8250761 -38.4333626)",1,,
208198485,residential,False,True,83.52,,Victoria Street,,"LINESTRING (145.8202391 -38.4307206, 145.8200989 -38.4306221, 145.8195861 -38.4301716)",,,
340537793,residential,True,False,12.157,,,,"LINESTRING (145.8202391 -38.4307206, 145.8202692 -38.4307075, 145.8203032 -38.4307033, 145.8203369 -38.4307085, 145.8203679 -38.4307234)",,roundabout,
340537794,residential,False,False,61.51,,King Street,,"LINESTRING (145.8202361 -38.4308394, 145.8196687 -38.4311687)",,,
340537793,residential,True,False,14.972000000000001,,,,"LINESTRING (145.8202361 -38.4308394, 145.8202137 -38.4308172, 145.8202032 -38.4307915, 145.8202045 -38.4307646, 145.8202175 -38.4307396, 145.8202391 -38.4307206)",,roundabout,
273717566,residential,False,True,85.081,,King Street,,"LINESTRING (145.8203679 -38.4307234, 145.8205066 -38.4306494, 145.8210082 -38.430309, 145.821116 -38.4302327)",,,
340537793,residential,True,False,14.852999999999998,,,,"LINESTRING (145.8203679 -38.4307234, 145.820389 -38.4307447, 145.8203996 -38.4307704, 145.8203983 -38.4307973, 145.8203853 -38.4308223, 145.8203635 -38.4308415)",,roundabout,
340537793,residential,True,False,11.991999999999999,,,,"LINESTRING (145.8203635 -38.4308415, 145.8203333 -38.4308545, 145.8202993 -38.4308586, 145.8202655 -38.4308533, 145.8202361 -38.4308394)",,roundabout,
340537795,residential,False,False,68.229,,Victoria Street,,"LINESTRING (145.8203635 -38.4308415, 145.8204556 -38.4309436, 145.8208551 -38.4313188)",,,
396682610,secondary,False,True,210.05700000000002,C437,Radovick Street,,"LINESTRING (145.8179503 -38.4355406, 145.8189348 -38.4349188, 145.8198073 -38.4343356)",,,
208198488,residential,False,True,68.606,,Guys Road,,"LINESTRING (145.8181355 -38.4359882, 145.8185217 -38.4360415, 145.818914 -38.436081)",,,
208198484,residential,True,False,24.926,,,,"LINESTRING (145.8224551 -38.4364666, 145.8224155 -38.4364958, 145.8222733 -38.4365405, 145.8221951 -38.4365464)",1,roundabout,
396682610,secondary,False,False,99.89399999999999,C437,Radovick Street,,"LINESTRING (145.8231848 -38.4321914, 145.823051 -38.4322743, 145.8222741 -38.4327374)",,,
396682618,secondary,True,False,49.806000000000004,C437,Radovick Street,,"LINESTRING (145.8231848 -38.4321914, 145.8233319 -38.4320515, 145.8235212 -38.4319261, 145.8235931 -38.4318805)",1,,
24163231,secondary,True,False,10.44,C437,Radovick Street,,"LINESTRING (145.8235931 -38.4318805, 145.8236854 -38.4318206)",1,,
223664210,trunk,True,False,127.361,A440,Commercial Street,50,"LINESTRING (145.8235931 -38.4318805, 145.8226732 -38.4309902)",,,
396682612,secondary_link,True,False,10.676,C425,Warragul Road,,"LINESTRING (145.8206598 -38.4283037, 145.8205672 -38.4283666)",1,,
"[293393392, 769920754]",trunk,True,False,200.963,A440,Elizabeth Street,"['60', '80']","LINESTRING (145.8206598 -38.4283037, 145.8208571 -38.428508, 145.8212183 -38.4288554, 145.8213271 -38.428972, 145.821431 -38.4290933, 145.8215113 -38.4292185, 145.8215881 -38.4293685, 145.8218198 -38.429846)",,,
594689024,residential,False,True,134.914,,Sports Lane,,"LINESTRING (145.8194912 -38.4286473, 145.8204572 -38.4295957)",,,
32919687,residential,False,False,95.288,,Charles Street,,"LINESTRING (145.8194912 -38.4286473, 145.8186783 -38.4291487, 145.8186317 -38.4291774)",,,
