osmid,highway,oneway,reversed,length,lanes,ref,name,maxspeed,geometry,junction
197648698,tertiary,False,False,12.343,,,,,"LINESTRING (144.4642571 -38.1891804, 144.4642969 -38.1890739)",
"[578662451, 1126119149]",primary,True,False,190.36,"['2', '3']",B110,Bellarine Highway,70,"LINESTRING (144.4642571 -38.1891804, 144.4641001 -38.1891405, 144.4629077 -38.1888372, 144.4621848 -38.1886533)",
"[48948316, 1126119150]",tertiary,False,False,95.608,3,,Ferguson Road,,"LINESTRING (144.4642571 -38.1891804, 144.4642157 -38.1892911, 144.4641971 -38.1893245, 144.4641 -38.1894551, 144.4639917 -38.1895569, 144.4636021 -38.1898502)",
197648698,tertiary,False,True,12.343,,,,,"LINESTRING (144.4642969 -38.1890739, 144.4642571 -38.1891804)",
354075329,primary,True,False,34.025999999999996,,B110,Bellarine Highway,70,"LINESTRING (144.4642969 -38.1890739, 144.4644836 -38.1891197, 144.4646687 -38.1891647)",
"[1126119168, 354075335]",tertiary,False,False,113.888,3,,Kensington Road,60,"LINESTRING (144.4642969 -38.1890739, 144.4643368 -38.1889672, 144.4643462 -38.1889242, 144.4644047 -38.1886591, 144.4645344 -38.1880675)",
82258034,primary,False,True,13.417,,,Ash Road,,"LINESTRING (144.4688375 -38.1903243, 144.4688724 -38.1902068)",
"[1126119152, 197648873, 1126119151]",primary,True,False,420.03000000000003,"['2', '3', '4']",B110,Bellarine Highway,70,"LINESTRING (144.4688375 -38.1903243, 144.4687212 -38.190296, 144.4654951 -38.1894898, 144.4650318 -38.1893741, 144.4644693 -38.1892335, 144.4644424 -38.1892268, 144.4642571 -38.1891804)",
"[1126001473, 760652451]",tertiary,False,False,103.76,3,,Ash Road,60,"LINESTRING (144.4688375 -38.1903243, 144.4688163 -38.1904202, 144.4688117 -38.1904392, 144.4687661 -38.1906404, 144.4686324 -38.1912434)",
42918064,tertiary,False,False,20.946,,,Ash Road,,"LINESTRING (144.4686324 -38.1912434, 144.4685907 -38.1914289)",
42918066,tertiary,False,False,98.898,,,Cresta Street,,"LINESTRING (144.4686324 -38.1912434, 144.467549 -38.1909865)",
"[1126001473, 760652451]",tertiary,False,True,103.75999999999999,3,,Ash Road,60,"LINESTRING (144.4686324 -38.1912434, 144.4687661 -38.1906404, 144.4688117 -38.1904392, 144.4688163 -38.1904202, 144.4688375 -38.1903243)",
42918064,tertiary,False,False,98.477,,,Ash Road,,"LINESTRING (144.4685907 -38.1914289, 144.4683945 -38.192301)",
42918064,tertiary,False,True,20.946,,,Ash Road,,"LINESTRING (144.4685907 -38.1914289, 144.4686324 -38.1912434)",
48270751,residential,True,False,137.599,1,,Bellarine Highway Service Road,50,"LINESTRING (144.4646687 -38.1891647, 144.4649318 -38.1891326, 144.4661863 -38.1894241)",
"[354075329, 1126001476]",primary,True,False,308.518,3,B110,Bellarine Highway,70,"LINESTRING (144.4646687 -38.1891647, 144.4661717 -38.18952, 144.4678623 -38.1899555, 144.4680348 -38.1899999)",
"[1126001476, 1126001477]",primary,True,False,29.848000000000003,"['4', '3']",B110,Bellarine Highway,70,"LINESTRING (144.4680348 -38.1899999, 144.4681561 -38.1900299, 144.4683606 -38.1900804)",
48270752,residential,False,False,98.093,,,Allanvale Avenue,,"LINESTRING (144.4683606 -38.1900804, 144.468522 -38.1892074)",
1126001478,primary,True,False,46.88499999999999,3,B110,Bellarine Highway,70,"LINESTRING (144.4683606 -38.1900804, 144.4687151 -38.190168, 144.4687566 -38.1901782, 144.4688724 -38.1902068)",
48431991,tertiary,False,True,12.62,,,Vicarage Road,,"LINESTRING (144.4622246 -38.1885442, 144.4621848 -38.1886533)",
303717729,tertiary,False,False,159.08800000000002,,,Vicarage Road,40,"LINESTRING (144.4622246 -38.1885442, 144.4622364 -38.188451, 144.462224 -38.1883814, 144.4621798 -38.1882899, 144.4620147 -38.1879498, 144.4619846 -38.1878376, 144.4619818 -38.1877138, 144.4619993 -38.1875821, 144.4620914 -38.1871542)",
"[1126119161, 578662450]",primary,True,False,190.468,4,B110,Bellarine Highway,70,"LINESTRING (144.4622246 -38.1885442, 144.4632345 -38.188792, 144.4640752 -38.1890195, 144.4641268 -38.1890321, 144.4642969 -38.1890739)",
48431996,residential,False,False,140.23000000000002,,,Arabando Drive,,"LINESTRING (144.462278 -38.1862875, 144.4615869 -38.1862081, 144.461363 -38.1861798, 144.4612071 -38.1861469, 144.4610693 -38.1861021, 144.4608949 -38.1860242, 144.4607528 -38.1859536)",
"[48431992, 303717729]",tertiary,False,"[False, True]",166.98399999999998,,,"['Vicarage Road', 'Rebecca Drive']",40,"LINESTRING (144.462278 -38.1862875, 144.4623247 -38.1860706, 144.4624037 -38.185696, 144.462396 -38.1855827, 144.4623511 -38.1854958, 144.4622414 -38.1853978, 144.4617236 -38.185007)",
303717729,tertiary,False,True,97.743,,,Vicarage Road,40,"LINESTRING (144.462278 -38.1862875, 144.4622272 -38.1865234, 144.4620914 -38.1871542)",
187759012,tertiary,True,False,14.298,1,,Ferguson Road,,"LINESTRING (144.4628149 -38.1906967, 144.4628022 -38.1908249)",
48948316,tertiary,False,True,118.113,,,Ferguson Road,,"LINESTRING (144.4628149 -38.1906967, 144.4628965 -38.1905238, 144.46302 -38.1903649, 144.4631246 -38.1902386, 144.4632531 -38.1901147, 144.4636021 -38.1898502)",
48431991,tertiary,False,False,12.62,,,Vicarage Road,,"LINESTRING (144.4621848 -38.1886533, 144.4622246 -38.1885442)",
52673269,residential,False,False,108.162,,,Wickham Court,,"LINESTRING (144.4662887 -38.1856479, 144.4660366 -38.1856057, 144.4656181 -38.185475, 144.4650975 -38.1853992)",
354075335,tertiary,False,True,84.572,,,Kensington Road,60,"LINESTRING (144.4650975 -38.1853992, 144.4649345 -38.1861489)",
52673269,residential,False,True,108.162,,,Wickham Court,,"LINESTRING (144.4650975 -38.1853992, 144.4656181 -38.185475, 144.4660366 -38.1856057, 144.4662887 -38.1856479)",
354075335,tertiary,False,False,49.455,,,Kensington Road,60,"LINESTRING (144.4650975 -38.1853992, 144.4651042 -38.1853701, 144.4651799 -38.1849592)",
52673271,residential,False,False,74.52799999999999,,,Dovier Place,,"LINESTRING (144.464339 -38.1848481, 144.4650758 -38.1849444, 144.4651799 -38.1849592)",
52673271,residential,False,True,74.52799999999999,,,Dovier Place,,"LINESTRING (144.4651799 -38.1849592, 144.4650758 -38.1849444, 144.464339 -38.1848481)",
354075335,tertiary,False,True,49.455,,,Kensington Road,60,"LINESTRING (144.4651799 -38.1849592, 144.4651042 -38.1853701, 144.4650975 -38.1853992)",
52673281,residential,False,False,94.402,,,Robertson Road,,"LINESTRING (144.4654557 -38.1883145, 144.4664652 -38.1886165)",
52673272,residential,False,False,204.43200000000002,,,Gallois Gardens,,"LINESTRING (144.4654557 -38.1883145, 144.4656342 -38.1879838, 144.4657737 -38.187697, 144.4658595 -38.1872501, 144.4660258 -38.1865418)",
52673281,residential,False,True,85.307,,,Robertson Road,,"LINESTRING (144.4654557 -38.1883145, 144.4646592 -38.188081, 144.4645344 -38.1880675)",
52673273,residential,False,False,95.735,,,Dunsford Drive,,"LINESTRING (144.4660258 -38.1865418, 144.467029 -38.1868875)",
52673273,residential,False,True,104.909,,,Dunsford Drive,,"LINESTRING (144.4660258 -38.1865418, 144.4649345 -38.1861489)",
52673272,residential,False,True,204.432,,,Gallois Gardens,,"LINESTRING (144.4660258 -38.1865418, 144.4658595 -38.1872501, 144.4657737 -38.187697, 144.4656342 -38.1879838, 144.4654557 -38.1883145)",
52673273,residential,False,False,104.909,,,Dunsford Drive,,"LINESTRING (144.4649345 -38.1861489, 144.4660258 -38.1865418)",
354075335,tertiary,False,False,84.572,,,Kensington Road,60,"LINESTRING (144.4649345 -38.1861489, 144.4650975 -38.1853992)",
354075335,tertiary,False,True,216.191,,,Kensington Road,60,"LINESTRING (144.4649345 -38.1861489, 144.4649147 -38.1862426, 144.4648883 -38.1863905, 144.4648118 -38.1867527, 144.4645344 -38.1880675)",
52673273,residential,False,True,95.735,,,Dunsford Drive,,"LINESTRING (144.467029 -38.1868875, 144.4660258 -38.1865418)",
52673275,residential,False,True,52.044,,,Arden Avenue,,"LINESTRING (144.467029 -38.1868875, 144.4671416 -38.1864279)",
52673275,residential,False,False,196.091,,,Arden Avenue,,"LINESTRING (144.467029 -38.1868875, 144.4668841 -38.187676, 144.4668198 -38.1879163, 144.4664804 -38.1885864)",
52673275,residential,False,False,52.044,,,Arden Avenue,,"LINESTRING (144.4671416 -38.1864279, 144.467029 -38.1868875)",
52673275,residential,False,True,93.968,,,Arden Avenue,,"LINESTRING (144.4671416 -38.1864279, 144.4673079 -38.185593)",
52673274,residential,False,False,95.578,,,Fitzgerald Court,,"LINESTRING (144.4671416 -38.1864279, 144.4673884 -38.1864659, 144.4681448 -38.1867568)",
52673274,residential,False,True,95.578,,,Fitzgerald Court,,"LINESTRING (144.4681448 -38.1867568, 144.4673884 -38.1864659, 144.4671416 -38.1864279)",
52673275,residential,False,False,93.968,,,Arden Avenue,,"LINESTRING (144.4673079 -38.185593, 144.4671416 -38.1864279)",
83674108,residential,False,False,182.787,,,Manhattan Drive,,"LINESTRING (144.4673079 -38.185593, 144.4676583 -38.1856359, 144.4677069 -38.1856504, 144.4687539 -38.1860156, 144.4688348 -38.1860392, 144.4689111 -38.1860537, 144.4692812 -38.1860988)",
52673275,residential,False,True,3.601,,,Arden Avenue,,"LINESTRING (144.4664652 -38.1886165, 144.4664804 -38.1885864)",
52673281,residential,False,True,94.402,,,Robertson Road,,"LINESTRING (144.4664652 -38.1886165, 144.4654557 -38.1883145)",
52673275,residential,False,False,93.501,,,Arden Avenue,,"LINESTRING (144.4664652 -38.1886165, 144.4662726 -38.1890168, 144.4661863 -38.1894241)",
48270751,residential,True,False,176.87800000000001,1,,Bellarine Highway Service Road,50,"LINESTRING (144.4661863 -38.1894241, 144.4678849 -38.1898527, 144.4680348 -38.1899999)",
52673275,residential,False,True,93.501,,,Arden Avenue,,"LINESTRING (144.4661863 -38.1894241, 144.4662726 -38.1890168, 144.4664652 -38.1886165)",
52673281,residential,False,False,85.307,,,Robertson Road,,"LINESTRING (144.4645344 -38.1880675, 144.4646592 -38.188081, 144.4654557 -38.1883145)",
354075335,tertiary,False,False,216.191,,,Kensington Road,60,"LINESTRING (144.4645344 -38.1880675, 144.4648118 -38.1867527, 144.4648883 -38.1863905, 144.4649147 -38.1862426, 144.4649345 -38.1861489)",
"[1126119168, 354075335]",tertiary,False,True,113.88799999999999,3,,Kensington Road,60,"LINESTRING (144.4645344 -38.1880675, 144.4644047 -38.1886591, 144.4643462 -38.1889242, 144.4643368 -38.1889672, 144.4642969 -38.1890739)",
48270752,residential,False,True,98.093,,,Allanvale Avenue,,"LINESTRING (144.468522 -38.1892074, 144.4683606 -38.1900804)",
82258033,residential,False,True,97.366,,,Robertson Road,50,"LINESTRING (144.468522 -38.1892074, 144.467483 -38.1888914)",
48270752,residential,False,False,96.69200000000001,,,Allanvale Avenue,,"LINESTRING (144.468522 -38.1892074, 144.4685278 -38.189178, 144.4688994 -38.1883906)",
52673377,residential,False,False,79.42,,,Kanowna Court,,"LINESTRING (144.460361 -38.1865839, 144.4603664 -38.1864616, 144.4607528 -38.1859536)",
48431996,residential,False,False,23.154,,,Arabando Drive,,"LINESTRING (144.4607528 -38.1859536, 144.4605289 -38.1858423)",
48431996,residential,False,True,140.23000000000002,,,Arabando Drive,,"LINESTRING (144.4607528 -38.1859536, 144.4608949 -38.1860242, 144.4610693 -38.1861021, 144.4612071 -38.1861469, 144.461363 -38.1861798, 144.4615869 -38.1862081, 144.462278 -38.1862875)",
52673377,residential,False,True,79.42,,,Kanowna Court,,"LINESTRING (144.4607528 -38.1859536, 144.4603664 -38.1864616, 144.460361 -38.1865839)",
"[48431992, 303717729]",tertiary,False,"[False, True]",166.98399999999998,,,"['Vicarage Road', 'Rebecca Drive']",40,"LINESTRING (144.4617236 -38.185007, 144.4622414 -38.1853978, 144.4623511 -38.1854958, 144.462396 -38.1855827, 144.4624037 -38.185696, 144.4623247 -38.1860706, 144.462278 -38.1862875)",
52673384,residential,False,False,175.36800000000002,,,Maddison Court,,"LINESTRING (144.4617236 -38.185007, 144.4617851 -38.184955, 144.4620475 -38.1847334, 144.4621339 -38.1846938, 144.4622748 -38.1846707, 144.4628058 -38.1847403, 144.4634274 -38.1847244, 144.4635522 -38.1847419)",
