osmid,ref,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed,bridge,width
302016563,B72;B23,primary,,False,True,72.634,"LINESTRING (149.12948 -36.2380219, 149.129569 -36.2381485, 149.1298793 -36.2385902)",2,Bombala Street,60,,
13412455,,residential,,False,True,163.702,"LINESTRING (149.1310511 -36.2372725, 149.1300123 -36.237768, 149.1296038 -36.2379628, 149.12948 -36.2380219)",,Egan Street,,,
13412458,,residential,,False,False,69.469,"LINESTRING (149.1248688 -36.2388015, 149.1247029 -36.2388754, 149.1246236 -36.2389107, 149.12445 -36.2390186, 149.1242763 -36.2391909)",,Cromwell Street,,,
14908846,,residential,,False,False,187.168,"LINESTRING (149.1248688 -36.2388015, 149.1248029 -36.2387077, 149.124483 -36.2382525, 149.1239054 -36.2374305, 149.1238398 -36.2373371)",,Soho Street,,,
14908846,,residential,,False,True,134.785,"LINESTRING (149.1248688 -36.2388015, 149.1249462 -36.2389095, 149.1256212 -36.2398508)",,Soho Street,,,
23299374,,residential,,False,False,209.675,"LINESTRING (149.1248688 -36.2388015, 149.1250105 -36.2387558, 149.1251412 -36.2387137, 149.1254039 -36.2386178, 149.125625 -36.238521, 149.1259015 -36.2383907, 149.1261825 -36.2382579, 149.1263912 -36.2381592, 149.1267542 -36.237939, 149.1268841 -36.2378602)",,Murray Street,,,
13412458,,residential,,False,True,69.469,"LINESTRING (149.1242763 -36.2391909, 149.12445 -36.2390186, 149.1246236 -36.2389107, 149.1247029 -36.2388754, 149.1248688 -36.2388015)",,Cromwell Street,,,
23297411,,residential,,False,True,219.533,"LINESTRING (149.1242763 -36.2391909, 149.1241399 -36.2391396, 149.123989 -36.2391128, 149.1218768 -36.2388218)",,Boundary Street,,,
23048051,B72,primary,,False,False,12.981,"LINESTRING (149.1230361 -36.2363533, 149.1231607 -36.2362939)",2,Sharp Street,50,,
699516984,,residential,,True,False,131.545,"LINESTRING (149.1230361 -36.2363533, 149.1229564 -36.2362421, 149.1223692 -36.2354221, 149.1223025 -36.2353289)",,Soho Street,,,
302016563,B72;B23,primary,,False,False,68.546,"LINESTRING (149.1305999 -36.2396002, 149.1302187 -36.2390659)",2,Bombala Street,60,,
302016563,B72;B23,primary,,False,True,62.248,"LINESTRING (149.1305999 -36.2396002, 149.1309461 -36.2400854)",2,Bombala Street,60,,
14908849,,residential,,False,False,113.059,"LINESTRING (149.1305999 -36.2396002, 149.130735 -36.2395373, 149.1316917 -36.2390919)",,Victoria Lane,,,
14908849,,residential,,False,True,113.059,"LINESTRING (149.1316917 -36.2390919, 149.130735 -36.2395373, 149.1305999 -36.2396002)",,Victoria Lane,,,
6315096,,residential,,False,False,119.766,"LINESTRING (149.1254687 -36.2365665, 149.1253969 -36.2364637, 149.1249746 -36.2358708, 149.1248418 -36.2356768, 149.1248096 -36.2356298)",,Vale Street,,,
6315096,,residential,,False,True,118.25500000000001,"LINESTRING (149.1254687 -36.2365665, 149.1255392 -36.2366648, 149.1260774 -36.2374087, 149.1261399 -36.2374816)",,Vale Street,,,
13412591,,residential,,False,False,221.769,"LINESTRING (149.1254687 -36.2365665, 149.1255978 -36.2365078, 149.1259695 -36.2363315, 149.1261176 -36.2362613, 149.1263557 -36.2361484, 149.1270598 -36.2358145, 149.1275154 -36.2355985, 149.1276016 -36.2355576)",,Commissioner Street,,,
13412591,,residential,,False,True,169.373,"LINESTRING (149.1254687 -36.2365665, 149.1253448 -36.2366245, 149.1248158 -36.236875, 149.1244869 -36.2370253, 149.1239615 -36.2372784, 149.1238398 -36.2373371)",,Commissioner Street,,,
13412591,,residential,,False,False,169.37300000000002,"LINESTRING (149.1238398 -36.2373371, 149.1239615 -36.2372784, 149.1244869 -36.2370253, 149.1248158 -36.236875, 149.1253448 -36.2366245, 149.1254687 -36.2365665)",,Commissioner Street,,,
13412591,,residential,,False,True,219.138,"LINESTRING (149.1238398 -36.2373371, 149.1236938 -36.2374044, 149.1227255 -36.2378506, 149.1226058 -36.2379179, 149.1224471 -36.238012, 149.1223089 -36.2380875, 149.1221654 -36.2381509, 149.1219973 -36.2382004, 149.1216987 -36.2382602)",,Commissioner Street,,,
14908846,,residential,,False,True,187.168,"LINESTRING (149.1238398 -36.2373371, 149.1239054 -36.2374305, 149.124483 -36.2382525, 149.1248029 -36.2387077, 149.1248688 -36.2388015)",,Soho Street,,,
699516984,,residential,,True,False,133.02700000000002,"LINESTRING (149.1238398 -36.2373371, 149.1236986 -36.2372781, 149.1236895 -36.2372653, 149.1231025 -36.236446, 149.1230361 -36.2363533)",,Soho Street,,,
14908861,,residential,,False,False,13.581,"LINESTRING (149.1223025 -36.2353289, 149.1224339 -36.2352682)",,Massie Street,,,
699516984,,residential,,True,False,65.44200000000001,"LINESTRING (149.1223025 -36.2353289, 149.1222439 -36.2352194, 149.1220135 -36.2347885)",,Soho Street,,,
14908861,,residential,,False,False,28.508,"LINESTRING (149.1239781 -36.234535, 149.1242511 -36.2344037)",,Massie Street,,,
14908861,,residential,,False,True,81.773,"LINESTRING (149.1239781 -36.234535, 149.1238752 -36.2345851, 149.1231976 -36.2349151)",,Massie Street,,,
143527188,,residential,,True,False,53.071999999999996,"LINESTRING (149.1239781 -36.234535, 149.1239091 -36.2344397, 149.1236796 -36.2341229)",1,Vale Street,,,
82571863,,residential,,False,True,185.224,"LINESTRING (149.1299395 -36.2317617, 149.1281328 -36.2325685)",,Massie Street,50,,
697759333,,tertiary,,False,False,67.553,"LINESTRING (149.1299395 -36.2317617, 149.1303142 -36.2322887)",,Baron Street,,,
14909135,,residential,,False,False,112.879,"LINESTRING (149.1269434 -36.2331111, 149.126895 -36.233045, 149.1266229 -36.2326738, 149.1265847 -36.2325856, 149.1265711 -36.232493, 149.1265818 -36.2323855, 149.1266275 -36.2321761)",,Crisp Street,,,
302016566,,residential,,False,False,72.902,"LINESTRING (149.1269434 -36.2331111, 149.1270089 -36.2330818, 149.1276493 -36.2327861)",,Massie Street,50,,
"[456764105, 302016565, 302016566]",,residential,,False,True,60.004000000000005,"LINESTRING (149.1269434 -36.2331111, 149.1267762 -36.2331994, 149.1264851 -36.2333441, 149.1263777 -36.2333991)",2,Massie Street,50,yes,
82571863,,residential,,False,False,185.224,"LINESTRING (149.1281328 -36.2325685, 149.1299395 -36.2317617)",,Massie Street,50,,
302016566,,residential,,False,True,49.66,"LINESTRING (149.1281328 -36.2325685, 149.1276493 -36.2327861)",,Massie Street,50,,
23649972,,residential,,False,True,69.776,"LINESTRING (149.1281328 -36.2325685, 149.1281653 -36.2326182, 149.1285166 -36.2331143)",,Smith Street,,,
726867893,,residential,,False,False,36.187,"LINESTRING (149.1281328 -36.2325685, 149.1280997 -36.2325105, 149.12808 -36.2324523, 149.1280738 -36.2323887, 149.1280762 -36.2323475, 149.1280951 -36.2322525)",,Smith Street,,,
726867893,,residential,,False,True,36.187000000000005,"LINESTRING (149.1280951 -36.2322525, 149.1280762 -36.2323475, 149.1280738 -36.2323887, 149.12808 -36.2324523, 149.1280997 -36.2325105, 149.1281328 -36.2325685)",,Smith Street,,,
13412591,,residential,,False,False,219.13799999999998,"LINESTRING (149.1216987 -36.2382602, 149.1219973 -36.2382004, 149.1221654 -36.2381509, 149.1223089 -36.2380875, 149.1224471 -36.238012, 149.1226058 -36.2379179, 149.1227255 -36.2378506, 149.1236938 -36.2374044, 149.1238398 -36.2373371)",,Commissioner Street,,,
23299444,,residential,,False,False,64.458,"LINESTRING (149.1216987 -36.2382602, 149.121724 -36.23834, 149.1218768 -36.2388218)",,Blaxland Avenue,,,
23297411,,residential,,False,False,219.533,"LINESTRING (149.1218768 -36.2388218, 149.123989 -36.2391128, 149.1241399 -36.2391396, 149.1242763 -36.2391909)",,Boundary Street,,,
23299444,,residential,,False,True,64.458,"LINESTRING (149.1218768 -36.2388218, 149.121724 -36.23834, 149.1216987 -36.2382602)",,Blaxland Avenue,,,
23299570,,residential,,False,False,139.816,"LINESTRING (149.1312247 -36.237955, 149.130013 -36.2385271, 149.1298793 -36.2385902)",,Denison Lane,,,
302016563,B72;B23,primary,,False,True,61.029,"LINESTRING (149.1298793 -36.2385902, 149.1302187 -36.2390659)",2,Bombala Street,60,,
23299570,,residential,,False,False,195.91,"LINESTRING (149.1298793 -36.2385902, 149.1297508 -36.2386488, 149.1281346 -36.2393859, 149.1279778 -36.2394574)",,Denison Lane,,,
23299570,,residential,,False,True,139.816,"LINESTRING (149.1298793 -36.2385902, 149.130013 -36.2385271, 149.1312247 -36.237955)",,Denison Lane,,,
302016563,B72;B23,primary,,False,False,72.634,"LINESTRING (149.1298793 -36.2385902, 149.129569 -36.2381485, 149.12948 -36.2380219)",2,Bombala Street,60,,
6315096,,residential,,False,False,70.476,"LINESTRING (149.1279778 -36.2394574, 149.1276017 -36.2389009)",,Vale Street,,,
6315096,,residential,,False,True,61.048,"LINESTRING (149.1279778 -36.2394574, 149.1283217 -36.2399312)",,Vale Street,,,
23299570,,residential,,False,True,195.91,"LINESTRING (149.1279778 -36.2394574, 149.1281346 -36.2393859, 149.1297508 -36.2386488, 149.1298793 -36.2385902)",,Denison Lane,,,
6315096,,residential,,False,False,61.048,"LINESTRING (149.1283217 -36.2399312, 149.1279778 -36.2394574)",,Vale Street,,,
13412453,,residential,,False,False,195.454,"LINESTRING (149.1283217 -36.2399312, 149.1284686 -36.2398642, 149.1300945 -36.2391226, 149.1302187 -36.2390659)",,Denison Street,,,
23299631,,unclassified,,False,False,195.36499999999998,"LINESTRING (149.1291341 -36.2375459, 149.1290079 -36.2376053, 149.1274165 -36.2383547, 149.1272529 -36.2384317)",,Egan Lane,,,
302016563,B72;B23,primary,,False,False,68.99600000000001,"LINESTRING (149.1291341 -36.2375459, 149.1288299 -36.2371195, 149.1287504 -36.2370081)",2,Bombala Street,60,,
302016563,B72;B23,primary,,False,True,61.357,"LINESTRING (149.1291341 -36.2375459, 149.1294004 -36.2379191, 149.12948 -36.2380219)",2,Bombala Street,60,,
6315096,,residential,,False,False,71.641,"LINESTRING (149.1272529 -36.2384317, 149.1268841 -36.2378602)",,Vale Street,,,
6315096,,residential,,False,True,60.832,"LINESTRING (149.1272529 -36.2384317, 149.1276017 -36.2389009)",,Vale Street,,,
23299631,,unclassified,,False,True,195.36499999999998,"LINESTRING (149.1272529 -36.2384317, 149.1274165 -36.2383547, 149.1290079 -36.2376053, 149.1291341 -36.2375459)",,Egan Lane,,,
6315096,,residential,,False,False,60.832,"LINESTRING (149.1276017 -36.2389009, 149.1272529 -36.2384317)",,Vale Street,,,
6315096,,residential,,False,True,70.476,"LINESTRING (149.1276017 -36.2389009, 149.1279778 -36.2394574)",,Vale Street,,,
13412455,,residential,,False,False,194.75900000000001,"LINESTRING (149.1276017 -36.2389009, 149.1277489 -36.238832, 149.1293494 -36.238083, 149.12948 -36.2380219)",,Egan Street,,,
13412455,,residential,,False,True,206.65400000000002,"LINESTRING (149.1276017 -36.2389009, 149.1275017 -36.2389489, 149.1256212 -36.2398508)",,Egan Street,,,
13412455,,residential,,False,False,206.65400000000002,"LINESTRING (149.1256212 -36.2398508, 149.1275017 -36.2389489, 149.1276017 -36.2389009)",,Egan Street,,,
14908846,,residential,,False,False,134.785,"LINESTRING (149.1256212 -36.2398508, 149.1249462 -36.2389095, 149.1248688 -36.2388015)",,Soho Street,,,
23649972,,residential,,False,False,69.776,"LINESTRING (149.1285166 -36.2331143, 149.1281653 -36.2326182, 149.1281328 -36.2325685)",,Smith Street,,,
23649972,,residential,,False,True,69.05199999999999,"LINESTRING (149.1285166 -36.2331143, 149.128687 -36.2332616, 149.1288362 -36.2333526, 149.12896 -36.2334181, 149.129125 -36.2333506)",,Smith Street,,,
23649973,,unclassified,,False,False,185.536,"LINESTRING (149.1285166 -36.2331143, 149.1293619 -36.2327279, 149.1296835 -36.2325809, 149.1303142 -36.2322887)",,Throsby Lane,,,
697759333,,tertiary,,False,True,67.553,"LINESTRING (149.1303142 -36.2322887, 149.1299395 -36.2317617)",,Baron Street,,,
23649973,,unclassified,,False,True,185.536,"LINESTRING (149.1303142 -36.2322887, 149.1296835 -36.2325809, 149.1293619 -36.2327279, 149.1285166 -36.2331143)",,Throsby Lane,,,
697759333,,tertiary,,False,False,52.121,"LINESTRING (149.1303142 -36.2322887, 149.1304908 -36.2325577, 149.1305761 -36.2326792, 149.1305912 -36.2327007)",,Baron Street,,,
14909135,,residential,,False,True,112.87899999999999,"LINESTRING (149.1266275 -36.2321761, 149.1265818 -36.2323855, 149.1265711 -36.232493, 149.1265847 -36.2325856, 149.1266229 -36.2326738, 149.126895 -36.233045, 149.1269434 -36.2331111)",,Crisp Street,,,
23649972,,residential,,False,False,69.052,"LINESTRING (149.129125 -36.2333506, 149.12896 -36.2334181, 149.1288362 -36.2333526, 149.128687 -36.2332616, 149.1285166 -36.2331143)",,Smith Street,,,
"[788180155, 82575732]",B72;B23,primary,,False,False,98.564,"LINESTRING (149.1276537 -36.2354203, 149.1276221 -36.2353793, 149.1272311 -36.2348713, 149.1270824 -36.2346632)",2,Bombala Street,,,
82575736,B72;B23,primary,roundabout,True,False,17.464,"LINESTRING (149.1276537 -36.2354203, 149.1276874 -36.2354107, 149.127727 -36.2354081, 149.1277657 -36.2354154, 149.1277998 -36.2354319, 149.127826 -36.235456)",,,,,
"[697759332, 345642206, 82575734]",,residential,,False,False,359.497,"LINESTRING (149.127826 -36.235456, 149.1278545 -36.2354428, 149.1298654 -36.2345085, 149.1300953 -36.2344036, 149.1303948 -36.2342612, 149.1312924 -36.2338329)",,Commissioner Street,50,yes,
82575736,B72;B23,primary,roundabout,True,False,19.043,"LINESTRING (149.127826 -36.235456, 149.1278426 -36.2354875, 149.1278456 -36.2355217, 149.1278346 -36.2355548, 149.127811 -36.2355832, 149.1277771 -36.2356039)",,,,,
13412591,,residential,,False,True,221.769,"LINESTRING (149.1276016 -36.2355576, 149.1275154 -36.2355985, 149.1270598 -36.2358145, 149.1263557 -36.2361484, 149.1261176 -36.2362613, 149.1259695 -36.2363315, 149.1255978 -36.2365078, 149.1254687 -36.2365665)",,Commissioner Street,,,
82575736,B72;B23,primary,roundabout,True,False,17.480999999999998,"LINESTRING (149.1276016 -36.2355576, 149.12759 -36.2355283, 149.1275896 -36.2354976, 149.1276003 -36.2354681, 149.1276213 -36.2354424, 149.1276537 -36.2354203)",,,,,
82585483,,unclassified,,False,False,230.088,"LINESTRING (149.1282897 -36.2363624, 149.1281596 -36.2364262, 149.1274336 -36.2367821, 149.1271491 -36.236984, 149.1270653 -36.2370434, 149.1269934 -36.2370777, 149.1268312 -36.237155, 149.1264323 -36.2373452, 149.126271 -36.2374204, 149.1261399 -36.2374816)",,Murray Lane,,,
302016563,B72;B23,primary,,False,False,96.058,"LINESTRING (149.1282897 -36.2363624, 149.1278126 -36.2356565, 149.1277771 -36.2356039)",2,Bombala Street,60,,
302016563,B72;B23,primary,,False,True,82.84,"LINESTRING (149.1282897 -36.2363624, 149.1286833 -36.236914, 149.1287504 -36.2370081)",2,Bombala Street,60,,
1026598942,,residential,roundabout,True,False,5.0809999999999995,"LINESTRING (149.1262043 -36.2334139, 149.1262326 -36.233413, 149.12626 -36.2334188)",1,,,,
1026598940,,residential,roundabout,True,False,4.522,"LINESTRING (149.1263183 -36.2334838, 149.1263171 -36.2335041, 149.1263095 -36.2335235)",1,,,,
23048109,,residential,,False,True,36.953,"LINESTRING (149.1225739 -36.2326234, 149.1229853 -36.2326056)",,Barrack Street,,,
23048109,,residential,,False,False,36.953,"LINESTRING (149.1229853 -36.2326056, 149.1225739 -36.2326234)",,Barrack Street,,,
143527187,,residential,,True,False,177.214,"LINESTRING (149.1229853 -36.2326056, 149.123079 -36.2327412, 149.1238438 -36.2338479, 149.1239481 -36.2339973)",1,Vale Street,,,
456764096,,residential,,False,True,298.468,"LINESTRING (149.1229853 -36.2326056, 149.1231304 -36.2326004, 149.1232582 -36.2326081, 149.1233918 -36.2326235, 149.1242974 -36.2327834, 149.1245322 -36.2328219, 149.1253634 -36.2329823, 149.125511 -36.2330323, 149.1256731 -36.233099, 149.125828 -36.2331752, 149.1259747 -36.2332674, 149.1261087 -36.2333744)",,Amos Street,50,,
143527187,,residential,,True,False,52.732,"LINESTRING (149.1239481 -36.2339973, 149.1241785 -36.2343063, 149.1242511 -36.2344037)",1,Vale Street,,,
143527190,,residential,,False,True,27.839,"LINESTRING (149.1239481 -36.2339973, 149.1237631 -36.2340839, 149.1236796 -36.2341229)",,Vale Street,,,6.5
143527188,,residential,,True,False,118.991,"LINESTRING (149.1236796 -36.2341229, 149.123002 -36.2332029)",1,Vale Street,,,
143527190,,residential,,False,False,27.839,"LINESTRING (149.1236796 -36.2341229, 149.1237631 -36.2340839, 149.1239481 -36.2339973)",,Vale Street,,,6.5
14908861,,residential,,False,True,28.508,"LINESTRING (149.1242511 -36.2344037, 149.1239781 -36.234535)",,Massie Street,,,
14908861,,residential,,False,False,183.769,"LINESTRING (149.1242511 -36.2344037, 149.124307 -36.2343796, 149.1245961 -36.2342548, 149.1248369 -36.2341427, 149.1250306 -36.2340543, 149.1251899 -36.2339791, 149.1260284 -36.2335818)",,Massie Street,,,
1026021239,,residential,,True,False,35.42,"LINESTRING (149.1242511 -36.2344037, 149.1241568 -36.2345303, 149.1241407 -36.2345976, 149.1241409 -36.23461, 149.1241422 -36.2346999)",,Vale Street,,,
6315096,,residential,,False,True,119.766,"LINESTRING (149.1248096 -36.2356298, 149.1248418 -36.2356768, 149.1249746 -36.2358708, 149.1253969 -36.2364637, 149.1254687 -36.2365665)",,Vale Street,,,
209272017,B72,primary,roundabout,True,False,17.995,"LINESTRING (149.1248096 -36.2356298, 149.1247734 -36.2356438, 149.1247335 -36.2356474, 149.1246944 -36.2356403, 149.1246603 -36.2356232, 149.124635 -36.2355981)",1,,50,,
23048051,B72,primary,,False,False,73.49799999999999,"LINESTRING (149.1239259 -36.2359294, 149.1245663 -36.2356302, 149.124635 -36.2355981)",2,Sharp Street,50,,
23048051,B72,primary,,False,True,79.704,"LINESTRING (149.1239259 -36.2359294, 149.1232215 -36.2362649, 149.1231607 -36.2362939)",2,Sharp Street,50,,
345642219,,residential,,False,True,130.342,"LINESTRING (149.1239259 -36.2359294, 149.1238537 -36.2358214, 149.1232677 -36.2350117, 149.1231976 -36.2349151)",,Dawson Street,,,
23299374,,residential,,False,True,170.964,"LINESTRING (149.130408 -36.2362489, 149.1288846 -36.2369467, 149.1287504 -36.2370081)",,Murray Street,,,
151162803,B72;B23,primary,roundabout,True,False,4.512,"LINESTRING (149.1268894 -36.2344989, 149.1268945 -36.234479, 149.1269067 -36.2344613)",1,,50,,
456764086,B72;B23,primary,,True,False,13.994,"LINESTRING (149.1270382 -36.2345425, 149.1270749 -36.2346428, 149.1270824 -36.2346632)",1,Bombala Street,,,
788180156,B72;B23,primary,roundabout,True,False,5.71,"LINESTRING (149.1270382 -36.2345425, 149.1270145 -36.2345597, 149.1269846 -36.2345684)",1,,50,,
209272017,B72,primary,roundabout,True,False,16.075,"LINESTRING (149.1248442 -36.2355007, 149.1248576 -36.2355275, 149.1248606 -36.2355563, 149.124853 -36.2355846, 149.1248355 -36.2356098, 149.1248096 -36.2356298)",1,,50,,
"[456764093, 788180159]",B72,primary,,False,True,196.053,"LINESTRING (149.1248442 -36.2355007, 149.1248989 -36.235475, 149.1257477 -36.2350761, 149.1262387 -36.2348453, 149.1267329 -36.2346131)",2,Sharp Street,"['60', '50']",,
143527186,,residential,,False,False,97.85400000000001,"LINESTRING (149.1246793 -36.2354659, 149.1246446 -36.2354164, 149.1241422 -36.2346999)",,Vale Street,,,
209272017,B72,primary,roundabout,True,False,16.903,"LINESTRING (149.1246793 -36.2354659, 149.1247144 -36.2354549, 149.124752 -36.2354531, 149.1247885 -36.2354608, 149.1248202 -36.2354772, 149.1248442 -36.2355007)",1,,50,,
23048051,B72,primary,,False,True,73.49799999999999,"LINESTRING (149.124635 -36.2355981, 149.1245663 -36.2356302, 149.1239259 -36.2359294)",2,Sharp Street,50,,
209272017,B72,primary,roundabout,True,False,16.818,"LINESTRING (149.124635 -36.2355981, 149.1246218 -36.2355698, 149.12462 -36.2355396, 149.1246298 -36.2355104, 149.1246502 -36.235485, 149.1246793 -36.2354659)",1,,50,,
143527186,,residential,,False,True,97.85400000000001,"LINESTRING (149.1241422 -36.2346999, 149.1246446 -36.2354164, 149.1246793 -36.2354659)",,Vale Street,,,
1026021240,,residential,,True,False,23.628,"LINESTRING (149.1241422 -36.2346999, 149.1240914 -36.2346327, 149.1239781 -36.234535)",,Vale Street,,,
14908861,,residential,,False,True,78.951,"LINESTRING (149.1231976 -36.2349151, 149.1224339 -36.2352682)",,Massie Street,,,
14908861,,residential,,False,False,81.773,"LINESTRING (149.1231976 -36.2349151, 149.1238752 -36.2345851, 149.1239781 -36.234535)",,Massie Street,,,
345642219,,residential,,False,False,130.34199999999998,"LINESTRING (149.1231976 -36.2349151, 149.1232677 -36.2350117, 149.1238537 -36.2358214, 149.1239259 -36.2359294)",,Dawson Street,,,
82571859,,residential,,True,False,10.782,"LINESTRING (149.12626 -36.2334188, 149.1263777 -36.2333991)",1,Massie Street,50,,
1026598941,,residential,roundabout,True,False,9.34,"LINESTRING (149.12626 -36.2334188, 149.1262823 -36.2334296, 149.1263003 -36.2334448, 149.1263126 -36.2334633, 149.1263183 -36.2334838)",1,,,,
82571867,,residential,roundabout,True,False,9.94,"LINESTRING (149.1263095 -36.2335235, 149.1262943 -36.2335421, 149.1262731 -36.2335566, 149.1262477 -36.2335655, 149.1262202 -36.2335683)",1,,,,
"[456764106, 1026598938]",,residential,,True,False,12.785,"LINESTRING (149.1263095 -36.2335235, 149.1263337 -36.2336143, 149.1263395 -36.2336359)",,Bombala Street,,,
456764102,,residential,,True,False,13.93,"LINESTRING (149.1261816 -36.2335612, 149.1261039 -36.2335717, 149.1260284 -36.2335818)",,Massie Street,,,
1026598944,,residential,roundabout,True,False,10.349,"LINESTRING (149.1261816 -36.2335612, 149.1261575 -36.2335484, 149.1261392 -36.2335304, 149.1261283 -36.2335089, 149.1261257 -36.2334857)",1,,,,
302016566,,residential,,False,False,49.66,"LINESTRING (149.1276493 -36.2327861, 149.1281328 -36.2325685)",,Massie Street,50,,
302016566,,residential,,False,True,72.902,"LINESTRING (149.1276493 -36.2327861, 149.1270089 -36.2330818, 149.1269434 -36.2331111)",,Massie Street,50,,
369245201,,residential,,True,False,73.011,"LINESTRING (149.1276493 -36.2327861, 149.1278353 -36.2326513, 149.1279148 -36.2325748, 149.1279822 -36.2324886, 149.1280271 -36.232405, 149.1280951 -36.2322525)",1,Smith Street,,,
1026598943,,residential,roundabout,True,False,3.509,"LINESTRING (149.1261257 -36.2334857, 149.1261289 -36.2334701, 149.1261359 -36.2334554)",1,,,,
1026598945,,residential,roundabout,True,False,3.5709999999999997,"LINESTRING (149.1262202 -36.2335683, 149.1262005 -36.2335664, 149.1261816 -36.2335612)",1,,,,
82571866,,residential,,True,False,9.331,"LINESTRING (149.1261359 -36.2334554, 149.1261087 -36.2333744)",,Amos Street,50,,
1026598939,,residential,roundabout,True,False,7.936999999999999,"LINESTRING (149.1261359 -36.2334554, 149.126148 -36.2334405, 149.1261641 -36.2334282, 149.1261831 -36.2334192, 149.1262043 -36.2334139)",1,,,,
788180157,B72;B23,primary,roundabout,True,False,5.683,"LINESTRING (149.1270541 -36.234494, 149.127052 -36.2345195, 149.1270382 -36.2345425)",1,,50,,
