osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry
42301727,True,Clematis Street,residential,False,16.199,,,"LINESTRING (145.4660055 -24.4245831, 145.4659569 -24.4247219)"
76541814,True,Shamrock Street,trunk,False,216.618,A2,50,"LINESTRING (145.4660055 -24.4245831, 145.4680366 -24.4251955)"
75484349,True,Coronation Drive,residential,False,110.359,,,"LINESTRING (145.4633199 -24.4237848, 145.4636447 -24.4228374)"
76541814,True,Shamrock Street,trunk,False,15.421,A2,50,"LINESTRING (145.4633199 -24.4237848, 145.4634642 -24.4238292)"
"[75523986, 42301739]",False,"['Garden Street', 'Violet Street']",residential,False,379.295,,,"LINESTRING (145.4626843 -24.4256721, 145.462212 -24.4253271, 145.4609851 -24.4246013, 145.4607582 -24.4244167, 145.4606676 -24.4242198, 145.4607951 -24.4239782, 145.461161 -24.4232851)"
"[75523986, 42301738]",False,Garden Street,residential,True,142.145,,,"LINESTRING (145.4626843 -24.4256721, 145.4633413 -24.4259987, 145.4638171 -24.4262428, 145.4639213 -24.4262729)"
"[794274625, 196975459]",False,Coronation Drive,secondary,True,194.56799999999998,29,50,"LINESTRING (145.4626843 -24.4256721, 145.462835 -24.4252686, 145.4629701 -24.4249066, 145.4633028 -24.4240154)"
"[574130869, 574130878]",True,Shamrock Street,trunk,False,48.826,A2,50,"LINESTRING (145.4607084 -24.4230741, 145.4607721 -24.4230791, 145.4611895 -24.4230538)"
42301738,False,Garden Street,residential,False,12.102,,,"LINESTRING (145.4674067 -24.4273242, 145.4672934 -24.4272895)"
42301738,False,Garden Street,residential,True,98.676,,,"LINESTRING (145.4674067 -24.4273242, 145.4683328 -24.4276008)"
76541814,True,Shamrock Street,trunk,False,25.401,A2,50,"LINESTRING (145.4681553 -24.4252481, 145.4683631 -24.4253761)"
196975468,True,Hawthorne Street,residential,False,12.486,,,"LINESTRING (145.4681553 -24.4252481, 145.4681088 -24.4253521)"
196975468,True,Hawthorne Street,residential,False,219.093,,,"LINESTRING (145.4688341 -24.4233772, 145.4681553 -24.4252481)"
196975476,True,Thistle Street,residential,False,12.741,,,"LINESTRING (145.4688341 -24.4233772, 145.468715 -24.4233402)"
76541814,True,Shamrock Street,trunk,False,230.499,A2,50,"LINESTRING (145.4611895 -24.4230538, 145.4633199 -24.4237848)"
174896504,False,Violet Street,residential,True,104.921,,50,"LINESTRING (145.4611895 -24.4230538, 145.4615124 -24.4221572)"
