osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,ref,maxspeed
1217933952,Taylor Street,secondary,False,False,102.145,"LINESTRING (137.7155964 -33.9617319, 137.7166507 -33.9614505)",,,,
1217933952,Taylor Street,secondary,False,True,95.954,"LINESTRING (137.7155964 -33.9617319, 137.714601 -33.961983)",,,,
28531710,Ewing Street,residential,False,False,141.79899999999998,"LINESTRING (137.7155964 -33.9617319, 137.7153479 -33.9611097, 137.7151092 -33.9605224)",,,,
28531820,Graves Street,secondary,False,False,101.323,"LINESTRING (137.7171032 -33.9626394, 137.7160567 -33.9629168)",,,,
28531820,Graves Street,secondary,False,True,100.446,"LINESTRING (137.7171032 -33.9626394, 137.7181439 -33.962373)",,,,
28531713,Hay Street,residential,False,False,138.659,"LINESTRING (137.7171032 -33.9626394, 137.7168638 -33.962053, 137.7166507 -33.9614505)",,,,
28531713,Hay Street,residential,False,True,142.83100000000002,"LINESTRING (137.7171032 -33.9626394, 137.717344 -33.9632779, 137.7175622 -33.9638662)",,,,
1217933952,Taylor Street,secondary,False,False,101.4,"LINESTRING (137.7166507 -33.9614505, 137.7176924 -33.9611588)",,,,
1217933952,Taylor Street,secondary,False,True,102.145,"LINESTRING (137.7166507 -33.9614505, 137.7155964 -33.9617319)",,,,
28531713,Hay Street,residential,False,True,138.659,"LINESTRING (137.7166507 -33.9614505, 137.7168638 -33.962053, 137.7171032 -33.9626394)",,,,
488992845,Taylor Street,residential,False,False,102.314,"LINESTRING (137.7176924 -33.9611588, 137.7187526 -33.9608879)",,,,
1217933952,Taylor Street,secondary,False,True,101.4,"LINESTRING (137.7176924 -33.9611588, 137.7166507 -33.9614505)",,,,
261206029,Waring Street,secondary,False,False,141.299,"LINESTRING (137.7176924 -33.9611588, 137.7179123 -33.9617765, 137.7181439 -33.962373)",2,,,
28531788,Doswell Terrace,tertiary,False,False,99.456,"LINESTRING (137.7151092 -33.9605224, 137.7140782 -33.9607846)",,,,
28531710,Ewing Street,residential,False,True,141.79899999999998,"LINESTRING (137.7151092 -33.9605224, 137.7153479 -33.9611097, 137.7155964 -33.9617319)",,,,
1217933952,Taylor Street,secondary,False,False,95.954,"LINESTRING (137.714601 -33.961983, 137.7155964 -33.9617319)",,,,
1100850050,,secondary,True,False,9.311,"LINESTRING (137.714601 -33.961983, 137.7146049 -33.9619994, 137.7146023 -33.962016, 137.7145935 -33.9620311, 137.7145794 -33.9620431, 137.7145614 -33.9620507)",,roundabout,,
28531788,Doswell Terrace,tertiary,False,False,101.343,"LINESTRING (137.7140782 -33.9607846, 137.7130318 -33.9610628)",,,,
28531788,Doswell Terrace,tertiary,False,True,99.456,"LINESTRING (137.7140782 -33.9607846, 137.7151092 -33.9605224)",,,,
488992846,Digby Street,tertiary,False,True,136.154,"LINESTRING (137.7140782 -33.9607846, 137.7143031 -33.9613854, 137.7145159 -33.961954)",,,,
488992845,Taylor Street,residential,False,True,99.387,"LINESTRING (137.7208067 -33.9603249, 137.7197842 -33.9606071)",,,,
113371607,Eliza Terrace,residential,False,False,141.291,"LINESTRING (137.7208067 -33.9603249, 137.7204882 -33.9610966, 137.7203401 -33.9615347)",,,,
28531820,Graves Street,secondary,False,False,100.446,"LINESTRING (137.7181439 -33.962373, 137.7171032 -33.9626394)",,,,
28531820,Graves Street,secondary,False,True,100.916,"LINESTRING (137.7181439 -33.962373, 137.7191842 -33.9620916)",,,,
261206029,Waring Street,secondary,False,False,141.065,"LINESTRING (137.7181439 -33.962373, 137.7183776 -33.962981, 137.7186107 -33.9635811)",2,,,
261206029,Waring Street,secondary,False,True,141.299,"LINESTRING (137.7181439 -33.962373, 137.7179123 -33.9617765, 137.7176924 -33.9611588)",2,,,
28531820,Graves Street,secondary,False,True,99.705,"LINESTRING (137.7150359 -33.9632121, 137.7160567 -33.9629168)",,,,
28531748,Digby Street,tertiary,False,True,140.56799999999998,"LINESTRING (137.7150359 -33.9632121, 137.7150754 -33.9633284, 137.7152368 -33.9638038, 137.7153427 -33.9640861, 137.7154695 -33.9644239)",,,,
488993114,Digby Street,tertiary,False,False,136.39800000000002,"LINESTRING (137.7150359 -33.9632121, 137.7150019 -33.963122, 137.7148053 -33.9626, 137.7145614 -33.9620507)",,,,
488993115,Graves Street,secondary,True,False,103.465,"LINESTRING (137.7150359 -33.9632121, 137.7148352 -33.9632647, 137.7139661 -33.9634923)",,,,
28531946,Draper Street,residential,False,True,136.252,"LINESTRING (137.711865 -33.9640027, 137.7116175 -33.9634559, 137.7113801 -33.9628456)",,,,
712986991,Draper Street,residential,True,False,7.651999999999999,"LINESTRING (137.711865 -33.9640027, 137.7118917 -33.9640334, 137.7119051 -33.9640623)",,,,
28531788,Doswell Terrace,tertiary,False,True,99.707,"LINESTRING (137.7109281 -33.9616218, 137.7119555 -33.9613427)",,,,
28531946,Draper Street,residential,False,False,142.327,"LINESTRING (137.7109281 -33.9616218, 137.7111456 -33.9622288, 137.7113801 -33.9628456)",,,,
28531745,Taylor Street,secondary,True,False,102.314,"LINESTRING (137.7113801 -33.9628456, 137.7114889 -33.9628175, 137.712342 -33.9625968, 137.7124392 -33.9625717)",,,,
28531946,Draper Street,residential,False,False,136.252,"LINESTRING (137.7113801 -33.9628456, 137.7116175 -33.9634559, 137.711865 -33.9640027)",,,,
28531946,Draper Street,residential,False,True,142.327,"LINESTRING (137.7113801 -33.9628456, 137.7111456 -33.9622288, 137.7109281 -33.9616218)",,,,
712986992,,secondary,True,False,11.886000000000001,"LINESTRING (137.7117401 -33.9642069, 137.7117547 -33.964183, 137.7117778 -33.9641644, 137.7118069 -33.964153, 137.7118389 -33.96415)",,roundabout,,
28532020,Frances Terrace,secondary,False,False,129.804,"LINESTRING (137.7143556 -33.9648842, 137.7145801 -33.9649409, 137.715702 -33.9652244)",,,,
28532020,Frances Terrace,secondary,False,True,128.236,"LINESTRING (137.7143556 -33.9648842, 137.7140487 -33.9648024, 137.7134386 -33.9646397, 137.7130318 -33.9645313)",,,,
28531986,Goyder Street,residential,False,True,142.448,"LINESTRING (137.7135032 -33.9622827, 137.7132556 -33.9616595, 137.7130318 -33.9610628)",,,,
604194376,Goyder Street,residential,True,False,141.114,"LINESTRING (137.7135032 -33.9622827, 137.7137318 -33.9628811, 137.7139376 -33.963418, 137.7139661 -33.9634923)",,,,
604194378,Taylor Street,secondary,True,False,96.00200000000001,"LINESTRING (137.7135032 -33.9622827, 137.713589 -33.9622614, 137.7142045 -33.962109, 137.7143696 -33.9620525, 137.71448 -33.9619949)",,,,
177794330,Forster Street,residential,False,False,101.378,"LINESTRING (137.7154695 -33.9644239, 137.716513 -33.9641372)",,,,
28531748,Digby Street,tertiary,False,False,140.568,"LINESTRING (137.7154695 -33.9644239, 137.7153427 -33.9640861, 137.7152368 -33.9638038, 137.7150754 -33.9633284, 137.7150359 -33.9632121)",,,,
28531748,Digby Street,tertiary,False,True,92.28500000000001,"LINESTRING (137.7154695 -33.9644239, 137.7155592 -33.9646727, 137.7157081 -33.9650855, 137.7157112 -33.9651563, 137.715702 -33.9652244)",,,,
641160779,Mines Road,secondary,False,False,223.854,"LINESTRING (137.7152754 -33.9663042, 137.7131317 -33.9672486)",,,B87,
789787902,Mines Road,secondary,False,True,56.382,"LINESTRING (137.7152754 -33.9663042, 137.7155467 -33.9658498)",,,B87,50
