osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge,lanes
43195966,False,,Castlereagh Street,residential,50,False,136.155,"LINESTRING (150.5862171 -34.2255375, 150.5871313 -34.2245742)",,,
43195966,False,,Castlereagh Street,residential,50,True,132.615,"LINESTRING (150.5862171 -34.2255375, 150.5853171 -34.2264695)",,,
43195966,False,,Castlereagh Street,residential,50,True,128.628,"LINESTRING (150.5883776 -34.2225478, 150.5877523 -34.2235826)",,,
43195966,False,,Castlereagh Street,residential,50,False,123.288,"LINESTRING (150.5883776 -34.2225478, 150.5889454 -34.2216345, 150.5889892 -34.2215611)",,,
44665550,False,,King Street,residential,50,False,129.639,"LINESTRING (150.5883776 -34.2225478, 150.5896791 -34.2227189, 150.5897701 -34.2227309)",,,
43195966,False,,Castlereagh Street,residential,50,False,128.628,"LINESTRING (150.5877523 -34.2235826, 150.5883776 -34.2225478)",,,
43195966,False,,Castlereagh Street,residential,50,True,124.167,"LINESTRING (150.5877523 -34.2235826, 150.5871313 -34.2245742)",,,
44665562,False,,Market Street,residential,,True,138.704,"LINESTRING (150.5886156 -34.2247973, 150.5871313 -34.2245742)",,,
44665548,False,,Pitt Street,residential,50,False,258.382,"LINESTRING (150.5886156 -34.2247973, 150.5891764 -34.224139, 150.5894316 -34.2237986, 150.5895644 -34.2235923, 150.5896363 -34.2234726, 150.5896453 -34.2234506, 150.5896528 -34.2234325, 150.5897701 -34.2227309)",,,
"[44665548, 639525357]",False,,"['Bronzewing Street', 'Pitt Street']",residential,50,True,403.119,"LINESTRING (150.5886156 -34.2247973, 150.5867975 -34.2266524, 150.5853171 -34.2264695)",,,
44665548,False,,Pitt Street,residential,50,False,119.50899999999999,"LINESTRING (150.5897701 -34.2227309, 150.5898815 -34.2219024, 150.5899052 -34.2217257, 150.5899135 -34.2216627)",,,
44665548,False,,Pitt Street,residential,50,True,258.382,"LINESTRING (150.5897701 -34.2227309, 150.5896528 -34.2234325, 150.5896453 -34.2234506, 150.5896363 -34.2234726, 150.5895644 -34.2235923, 150.5894316 -34.2237986, 150.5891764 -34.224139, 150.5886156 -34.2247973)",,,
44665550,False,,King Street,residential,50,True,129.639,"LINESTRING (150.5897701 -34.2227309, 150.5896791 -34.2227189, 150.5883776 -34.2225478)",,,
576266162,False,,Thirlmere Way,tertiary,,False,330.916,"LINESTRING (150.5854132 -34.2209911, 150.588956 -34.2215154)",,,
832489925,False,,Bronzewing Street,residential,50,True,39.939,"LINESTRING (150.5878577 -34.2268262, 150.5879655 -34.2268448, 150.5882849 -34.2268912)",,,
"[44667308, 44667309]",False,,"['Valerie Street', 'George Street']",residential,50,True,266.599,"LINESTRING (150.5882849 -34.2268912, 150.5882882 -34.226803, 150.5884218 -34.2266156, 150.5886782 -34.2262492, 150.5887114 -34.226179, 150.5887079 -34.2261173, 150.5886708 -34.2260533, 150.5886024 -34.2259916, 150.5884825 -34.2259063, 150.5884956 -34.2258561, 150.5886411 -34.2257098, 150.5894133 -34.2249335)",,,
832489925,False,,Bronzewing Street,residential,50,False,39.939,"LINESTRING (150.5882849 -34.2268912, 150.5879655 -34.2268448, 150.5878577 -34.2268262)",,,
832489925,False,,Bronzewing Street,residential,50,True,92.597,"LINESTRING (150.5882849 -34.2268912, 150.5888107 -34.2269641, 150.5889531 -34.2269838, 150.5890241 -34.2269936, 150.5892059 -34.2269996, 150.5892816 -34.2269982)",,,
44667310,False,,Emmett Street,residential,50,False,111.428,"LINESTRING (150.5894133 -34.2249335, 150.5904351 -34.2254724)",,,
"[44667308, 44667309]",False,,"['Valerie Street', 'George Street']",residential,50,False,266.599,"LINESTRING (150.5894133 -34.2249335, 150.5886411 -34.2257098, 150.5884956 -34.2258561, 150.5884825 -34.2259063, 150.5886024 -34.2259916, 150.5886708 -34.2260533, 150.5887079 -34.2261173, 150.5887114 -34.226179, 150.5886782 -34.2262492, 150.5884218 -34.2266156, 150.5882882 -34.226803, 150.5882849 -34.2268912)",,,
44667308,False,,George Street,residential,50,True,201.408,"LINESTRING (150.5894133 -34.2249335, 150.5894275 -34.2248673, 150.5897728 -34.2244465, 150.5900035 -34.224134, 150.5902592 -34.223757, 150.5905211 -34.2233772)",,,
"[832489925, 43195965]",False,,Bronzewing Street,residential,50,False,64.275,"LINESTRING (150.589972 -34.2270892, 150.5896212 -34.227043, 150.5892816 -34.2269982)",,,2
43195965,False,,Bronzewing Street,residential,50,True,73.237,"LINESTRING (150.589972 -34.2270892, 150.5906434 -34.2271741, 150.5907503 -34.2272142)",,,2
44667311,True,,Denfield Lane,unclassified,50,False,174.246,"LINESTRING (150.589972 -34.2270892, 150.5901376 -34.2268562, 150.5905472 -34.2263368, 150.5909836 -34.2257643)",,,
44667310,False,,Emmett Street,residential,50,True,111.428,"LINESTRING (150.5904351 -34.2254724, 150.5894133 -34.2249335)",,,
44667310,False,,Emmett Street,residential,50,False,59.978,"LINESTRING (150.5904351 -34.2254724, 150.5908159 -34.2256795, 150.5909836 -34.2257643)",,,
259042813,False,,York Street,residential,50,False,200.088,"LINESTRING (150.5904351 -34.2254724, 150.5902679 -34.225689, 150.5900795 -34.2259427, 150.5896346 -34.2265417, 150.5892816 -34.2269982)",,,
697505846,False,,York Street,residential,50,True,198.97699999999998,"LINESTRING (150.5904351 -34.2254724, 150.5910614 -34.2246636, 150.5911751 -34.2245166, 150.5915641 -34.2240143, 150.5916039 -34.2239664)",,,
44667310,False,,Emmett Street,residential,50,False,79.07,"LINESTRING (150.5909836 -34.2257643, 150.5911564 -34.2258549, 150.5916018 -34.2261076, 150.5916965 -34.2261619)",,,
44667310,False,,Emmett Street,residential,50,True,59.978,"LINESTRING (150.5909836 -34.2257643, 150.5908159 -34.2256795, 150.5904351 -34.2254724)",,,
44667314,False,,Lewis Lane,residential,50,False,199.364,"LINESTRING (150.5909836 -34.2257643, 150.591182 -34.2255136, 150.5914127 -34.2252141, 150.5921103 -34.2243086, 150.5921523 -34.2242541)",,,
44667310,False,,Emmett Street,residential,50,True,79.07,"LINESTRING (150.5916965 -34.2261619, 150.5916018 -34.2261076, 150.5911564 -34.2258549, 150.5909836 -34.2257643)",,,
445591786,True,12,Remembrance Driveway,primary,50,False,187.77,"LINESTRING (150.5916965 -34.2261619, 150.5917536 -34.2260483, 150.5920975 -34.2256801, 150.5922869 -34.2254606, 150.5923715 -34.22535, 150.5923773 -34.2253424, 150.5924851 -34.2252016, 150.5926585 -34.2249324, 150.5927733 -34.2247347)",,,
"[696591915, 445591787, 832489924]",False,12,Remembrance Driveway,primary,50,False,145.861,"LINESTRING (150.5916965 -34.2261619, 150.5916037 -34.2262642, 150.5911674 -34.226776, 150.5910451 -34.2268974, 150.5907503 -34.2272142)",,,
44667330,False,,Lintina Street,residential,50,False,133.128,"LINESTRING (150.5936776 -34.2269007, 150.5936645 -34.2268621, 150.5932999 -34.2257449)",,,
44667327,False,,Courtland Avenue,residential,50,False,47.746,"LINESTRING (150.5946839 -34.2260801, 150.5948651 -34.2264825)",,,
44667327,False,,Courtland Avenue,residential,50,True,145.227,"LINESTRING (150.5946839 -34.2260801, 150.5941953 -34.2248381)",,,
44667328,False,,Tanya Place,residential,50,False,104.474,"LINESTRING (150.5946839 -34.2260801, 150.595766 -34.2257933)",,,
44667327,False,,Courtland Avenue,residential,50,True,47.746,"LINESTRING (150.5948651 -34.2264825, 150.5946839 -34.2260801)",,,
44667330,False,,Lintina Street,residential,50,False,144.99599999999998,"LINESTRING (150.5932999 -34.2257449, 150.5932883 -34.2256491, 150.5932901 -34.2255752, 150.5932969 -34.22552, 150.5933124 -34.2254727, 150.5933436 -34.2254055, 150.5933895 -34.22532, 150.5934856 -34.2251781, 150.5935372 -34.2251137, 150.593607 -34.225044, 150.5936865 -34.2249937, 150.5937882 -34.2249447, 150.5939029 -34.2249089, 150.5941953 -34.2248381)",,,
44667330,False,,Lintina Street,residential,50,True,133.128,"LINESTRING (150.5932999 -34.2257449, 150.5936645 -34.2268621, 150.5936776 -34.2269007)",,,
44667331,False,,Mitchell Close,residential,50,False,111.501,"LINESTRING (150.5932999 -34.2257449, 150.5932355 -34.2257606, 150.5931571 -34.2257797, 150.5930954 -34.2258004, 150.5930459 -34.2258292, 150.5930049 -34.2258635, 150.5927581 -34.2261511, 150.5925575 -34.226383, 150.5925242 -34.2264672)",,,
44667331,False,,Mitchell Close,residential,50,True,111.50099999999999,"LINESTRING (150.5925242 -34.2264672, 150.5925575 -34.226383, 150.5927581 -34.2261511, 150.5930049 -34.2258635, 150.5930459 -34.2258292, 150.5930954 -34.2258004, 150.5931571 -34.2257797, 150.5932355 -34.2257606, 150.5932999 -34.2257449)",,,
44667312,False,,Larkin Street,residential,50,True,59.713,"LINESTRING (150.5921523 -34.2242541, 150.5916039 -34.2239664)",,,
259041208,False,,Larkin Street,residential,50,False,6.075,"LINESTRING (150.5921523 -34.2242541, 150.5922083 -34.2242831)",,,
44667314,False,,Lewis Lane,residential,50,True,199.364,"LINESTRING (150.5921523 -34.2242541, 150.5921103 -34.2243086, 150.5914127 -34.2252141, 150.591182 -34.2255136, 150.5909836 -34.2257643)",,,
44667312,False,,Larkin Street,residential,50,False,59.713,"LINESTRING (150.5916039 -34.2239664, 150.5921523 -34.2242541)",,,
44667312,False,,Larkin Street,residential,50,True,119.178,"LINESTRING (150.5916039 -34.2239664, 150.5915196 -34.2239204, 150.5905211 -34.2233772)",,,
697505846,False,,York Street,residential,50,False,198.97699999999998,"LINESTRING (150.5916039 -34.2239664, 150.5915641 -34.2240143, 150.5911751 -34.2245166, 150.5910614 -34.2246636, 150.5904351 -34.2254724)",,,
697505846,False,,York Street,residential,50,True,214.116,"LINESTRING (150.5916039 -34.2239664, 150.5916594 -34.2238936, 150.5916669 -34.2238741, 150.5920114 -34.2229497, 150.5920349 -34.2228866, 150.5923148 -34.2221357)",,,
44667308,False,,George Street,residential,50,False,116.63300000000001,"LINESTRING (150.5910191 -34.2224125, 150.5905578 -34.2233061, 150.5905211 -34.2233772)",,,
44667308,False,,George Street,residential,50,False,201.40799999999996,"LINESTRING (150.5905211 -34.2233772, 150.5902592 -34.223757, 150.5900035 -34.224134, 150.5897728 -34.2244465, 150.5894275 -34.2248673, 150.5894133 -34.2249335)",,,
44667308,False,,George Street,residential,50,True,116.63300000000001,"LINESTRING (150.5905211 -34.2233772, 150.5905578 -34.2233061, 150.5910191 -34.2224125)",,,
44667312,False,,Larkin Street,residential,50,False,119.178,"LINESTRING (150.5905211 -34.2233772, 150.5915196 -34.2239204, 150.5916039 -34.2239664)",,,
44667327,False,,Courtland Avenue,residential,50,False,21.756,"LINESTRING (150.5941504 -34.224646, 150.5941953 -34.2248381)",,,
44667327,False,,Courtland Avenue,residential,50,True,126.12,"LINESTRING (150.5941504 -34.224646, 150.5941458 -34.2245593, 150.5941506 -34.2244928, 150.5941661 -34.224417, 150.5941981 -34.2243318, 150.5942541 -34.2242265, 150.5946157 -34.2235939)",,,
176488180,False,,Pandora Place,residential,,False,131.061,"LINESTRING (150.5941504 -34.224646, 150.5943616 -34.2246397, 150.5945179 -34.2246474, 150.5946825 -34.2246749, 150.5950159 -34.2248077, 150.5953454 -34.2249439, 150.595478 -34.225004)",,,
44667327,False,,Courtland Avenue,residential,50,False,145.227,"LINESTRING (150.5941953 -34.2248381, 150.5946839 -34.2260801)",,,
44667327,False,,Courtland Avenue,residential,50,True,21.756,"LINESTRING (150.5941953 -34.2248381, 150.5941504 -34.224646)",,,
44667330,False,,Lintina Street,residential,50,True,144.996,"LINESTRING (150.5941953 -34.2248381, 150.5939029 -34.2249089, 150.5937882 -34.2249447, 150.5936865 -34.2249937, 150.593607 -34.225044, 150.5935372 -34.2251137, 150.5934856 -34.2251781, 150.5933895 -34.22532, 150.5933436 -34.2254055, 150.5933124 -34.2254727, 150.5932969 -34.22552, 150.5932901 -34.2255752, 150.5932883 -34.2256491, 150.5932999 -34.2257449)",,,
44667313,False,,Crawford Lane,residential,50,True,71.663,"LINESTRING (150.592429 -34.223665, 150.5922374 -34.2242058, 150.5922083 -34.2242831)",,,
44708795,False,,Progress Street,residential,50,True,68.203,"LINESTRING (150.5946157 -34.2235939, 150.5952955 -34.2238394)",,,
44667327,False,,Courtland Avenue,residential,50,False,126.12,"LINESTRING (150.5946157 -34.2235939, 150.5942541 -34.2242265, 150.5941981 -34.2243318, 150.5941661 -34.224417, 150.5941506 -34.2244928, 150.5941458 -34.2245593, 150.5941504 -34.224646)",,,
44708795,False,,Progress Street,residential,50,False,118.735,"LINESTRING (150.5946157 -34.2235939, 150.5936148 -34.2231752, 150.5935021 -34.2231314, 150.5934637 -34.2231117)",,,
574209054,False,,Progress Street,residential,50,False,9.955,"LINESTRING (150.5934637 -34.2231117, 150.5933597 -34.2230868)",,,
44708795,False,,Progress Street,residential,50,True,118.735,"LINESTRING (150.5934637 -34.2231117, 150.5935021 -34.2231314, 150.5936148 -34.2231752, 150.5946157 -34.2235939)",,,
"[43195971, 696591916, 574209055]",True,12,Remembrance Driveway,primary,50,False,382.276,"LINESTRING (150.5934637 -34.2231117, 150.5934047 -34.2232922, 150.5932822 -34.2236673, 150.5930646 -34.2243549, 150.5930205 -34.224464, 150.5929935 -34.2245306, 150.5929231 -34.224642, 150.5928353 -34.2247803, 150.5926639 -34.2250805, 150.5924402 -34.2253812, 150.5923855 -34.2254548, 150.5920539 -34.225829, 150.5918191 -34.2260881, 150.5917454 -34.226131, 150.5916965 -34.2261619)",,,
44667328,False,,Tanya Place,residential,50,True,104.474,"LINESTRING (150.595766 -34.2257933, 150.5946839 -34.2260801)",,,
44667325,False,,Abelia Street,residential,50,False,136.57100000000003,"LINESTRING (150.5952866 -34.2226871, 150.5954218 -34.2228658, 150.5954734 -34.2229662, 150.5955015 -34.2230427, 150.5955203 -34.2231447, 150.5955257 -34.2232046, 150.5955203 -34.2232622, 150.5954854 -34.2233953, 150.5954399 -34.2235173, 150.5952955 -34.2238394)",,,
44708795,False,,Progress Street,residential,50,False,68.203,"LINESTRING (150.5952955 -34.2238394, 150.5946157 -34.2235939)",,,
44667325,False,,Abelia Street,residential,50,True,136.571,"LINESTRING (150.5952955 -34.2238394, 150.5954399 -34.2235173, 150.5954854 -34.2233953, 150.5955203 -34.2232622, 150.5955257 -34.2232046, 150.5955203 -34.2231447, 150.5955015 -34.2230427, 150.5954734 -34.2229662, 150.5954218 -34.2228658, 150.5952866 -34.2226871)",,,
176488180,False,,Pandora Place,residential,,True,131.06099999999998,"LINESTRING (150.595478 -34.225004, 150.5953454 -34.2249439, 150.5950159 -34.2248077, 150.5946825 -34.2246749, 150.5945179 -34.2246474, 150.5943616 -34.2246397, 150.5941504 -34.224646)",,,
"[445591785, 697509971]",True,12,Remembrance Driveway,primary,"['60', '50']",False,139.836,"LINESTRING (150.5940182 -34.2209223, 150.5940126 -34.2211019, 150.5940121 -34.2211359, 150.5939389 -34.2215055, 150.5938464 -34.2220178, 150.5938477 -34.2221232, 150.593848 -34.2221692)",,,
43195970,True,12,,primary,,False,11.336,"LINESTRING (150.5936573 -34.2222509, 150.5936501 -34.2222234, 150.5936537 -34.2221954, 150.5936677 -34.2221697, 150.5936811 -34.2221562)",roundabout,,
"[697505849, 697505850, 445591790]",True,,Thirlmere Way,tertiary,,False,120.88499999999998,"LINESTRING (150.5936573 -34.2222509, 150.5935057 -34.2222385, 150.5932757 -34.2221998, 150.5931514 -34.2221842, 150.593068 -34.2221737, 150.5929686 -34.2221612, 150.5928168 -34.222141, 150.5925369 -34.2220983, 150.5924876 -34.2220908, 150.5924357 -34.2220646, 150.5923925 -34.2220214)",,,
176488177,False,,Ralfe Street,residential,,True,194.534,"LINESTRING (150.5928748 -34.2272005, 150.5928804 -34.227242, 150.5928862 -34.2272855, 150.592847 -34.2273626, 150.5928095 -34.2274902, 150.5927499 -34.2276413, 150.5926716 -34.2277738, 150.5924069 -34.2279434, 150.5920601 -34.2281391, 150.5915098 -34.2283879)",,,
176488181,False,,Harper Close,residential,,True,160.233,"LINESTRING (150.5918961 -34.2272421, 150.5918292 -34.2272593, 150.591719 -34.2273453, 150.5915475 -34.2274702, 150.5913482 -34.2276556, 150.5913145 -34.2276869, 150.591294 -34.227706, 150.5912231 -34.2278894, 150.5912865 -34.2281129, 150.5915098 -34.2283879)",,,
176488177,False,,Ralfe Street,residential,,False,194.53400000000002,"LINESTRING (150.5915098 -34.2283879, 150.5920601 -34.2281391, 150.5924069 -34.2279434, 150.5926716 -34.2277738, 150.5927499 -34.2276413, 150.5928095 -34.2274902, 150.592847 -34.2273626, 150.5928862 -34.2272855, 150.5928804 -34.227242, 150.5928748 -34.2272005)",,,
176488177,False,,Ralfe Street,residential,,True,118.401,"LINESTRING (150.5915098 -34.2283879, 150.5913295 -34.2284952, 150.5910765 -34.2286442, 150.5903658 -34.2288551)",,,
176488181,False,,Harper Close,residential,,False,160.233,"LINESTRING (150.5915098 -34.2283879, 150.5912865 -34.2281129, 150.5912231 -34.2278894, 150.591294 -34.227706, 150.5913145 -34.2276869, 150.5913482 -34.2276556, 150.5915475 -34.2274702, 150.591719 -34.2273453, 150.5918292 -34.2272593, 150.5918961 -34.2272421)",,,
"[42745552, 832489926]",False,,Rockford Road,unclassified,80,False,96.04500000000002,"LINESTRING (150.5903658 -34.2288551, 150.5902704 -34.2286139, 150.5901119 -34.2282133, 150.5900677 -34.228139, 150.5900288 -34.2281024, 150.5899738 -34.2280681)",,,
176488177,False,,Ralfe Street,residential,,False,118.40100000000001,"LINESTRING (150.5903658 -34.2288551, 150.5910765 -34.2286442, 150.5913295 -34.2284952, 150.5915098 -34.2283879)",,,
259041208,False,,Larkin Street,residential,50,True,46.298,"LINESTRING (150.592635 -34.2245042, 150.5922083 -34.2242831)",,,
445591794,True,,Larkin Street,residential,50,False,27.031,"LINESTRING (150.592635 -34.2245042, 150.592719 -34.2245243, 150.5927318 -34.2245274, 150.5928096 -34.2245285, 150.5928398 -34.2245229, 150.5929141 -34.2244897)",,,
1097449126,True,12,,primary,,False,15.783000000000001,"LINESTRING (150.593848 -34.2221692, 150.593859 -34.2221898, 150.5938649 -34.2222175, 150.5938599 -34.2222454, 150.5938446 -34.2222706, 150.5938205 -34.2222905, 150.5938134 -34.2222938)",roundabout,,
574209054,False,,Progress Street,residential,50,True,9.955,"LINESTRING (150.5933597 -34.2230868, 150.5934637 -34.2231117)",,,
574209057,True,12,Remembrance Driveway,primary,50,False,95.42699999999999,"LINESTRING (150.5933597 -34.2230868, 150.5935185 -34.2226688, 150.5936318 -34.2224245, 150.5936477 -34.2223396, 150.5936691 -34.2222693)",,,
738691250,True,12,,primary,,False,2.316,"LINESTRING (150.5936691 -34.2222693, 150.5936573 -34.2222509)",roundabout,,
445591788,False,,York Street,residential,50,True,14.326,"LINESTRING (150.5923148 -34.2221357, 150.5923279 -34.2220832, 150.5923387 -34.2220085)",,,
445593023,False,,Thirlmere Way,residential,,False,89.059,"LINESTRING (150.5923148 -34.2221357, 150.5921873 -34.2221132, 150.5913521 -34.2220541)",,,
697505846,False,,York Street,residential,50,False,214.11599999999999,"LINESTRING (150.5923148 -34.2221357, 150.5920349 -34.2228866, 150.5920114 -34.2229497, 150.5916669 -34.2238741, 150.5916594 -34.2238936, 150.5916039 -34.2239664)",,,
"[445591786, 574209058]",True,12,Remembrance Driveway,primary,50,False,161.761,"LINESTRING (150.5929141 -34.2244897, 150.5929418 -34.2244398, 150.5929629 -34.2244042, 150.5930796 -34.2241496, 150.5932248 -34.2236477, 150.5932969 -34.223348, 150.5933137 -34.223278, 150.5933597 -34.2230868)",,,
445591786,True,12,Remembrance Driveway,primary,50,False,30.162,"LINESTRING (150.5927733 -34.2247347, 150.5928301 -34.2246368, 150.5929141 -34.2244897)",,,
445591795,True,,Larkin Street,residential,50,False,29.301000000000002,"LINESTRING (150.5927733 -34.2247347, 150.5927546 -34.2246449, 150.5927237 -34.2245989, 150.5926961 -34.2245695, 150.592635 -34.2245042)",,,
445593022,False,,Thirlmere Way,residential,,False,87.047,"LINESTRING (150.5923784 -34.2219063, 150.5920333 -34.2218235, 150.5914732 -34.2216771)",,,
697505847,False,,York Street,residential,50,False,11.945,"LINESTRING (150.5923784 -34.2219063, 150.5923663 -34.2219438, 150.5923387 -34.2220085)",,,
445593022,False,,Thirlmere Way,residential,,True,87.047,"LINESTRING (150.5914732 -34.2216771, 150.5920333 -34.2218235, 150.5923784 -34.2219063)",,,
445593023,False,,Thirlmere Way,residential,,True,89.059,"LINESTRING (150.5913521 -34.2220541, 150.5921873 -34.2221132, 150.5923148 -34.2221357)",,,
648063894,False,,Thirlmere Way,tertiary,,False,5.15,"LINESTRING (150.5923925 -34.2220214, 150.5923387 -34.2220085)",,,
"[697505853, 697505852, 445591789]",True,,Thirlmere Way,tertiary,,False,120.124,"LINESTRING (150.5923925 -34.2220214, 150.5924792 -34.2220025, 150.5925589 -34.2220139, 150.5928444 -34.2220549, 150.5930192 -34.222085, 150.5930655 -34.2220929, 150.5931712 -34.2221038, 150.5933004 -34.2221171, 150.5936811 -34.2221562)",,,
259041208,False,,Larkin Street,residential,50,False,46.298,"LINESTRING (150.5922083 -34.2242831, 150.592635 -34.2245042)",,,
259041208,False,,Larkin Street,residential,50,True,6.075,"LINESTRING (150.5922083 -34.2242831, 150.5921523 -34.2242541)",,,
