osmid,oneway,name,highway,reversed,length,ref,maxspeed,geometry,lanes,junction
218949451,True,Bailey Street,tertiary,False,110.566,,,"LINESTRING (147.6318302 -37.8256614, 147.6314731 -37.8247079)",,
241981707,True,Main Street,trunk,False,11.979,A1,50,"LINESTRING (147.6318302 -37.8256614, 147.6319618 -37.8256331)",,
218971468,True,Wood Street,unclassified,False,43.607,,50,"LINESTRING (147.6344811 -37.8251477, 147.6345238 -37.8253086, 147.6345182 -37.8254966, 147.6345142 -37.8255362)",,
218971481,True,Main Street,trunk,False,10.842,A1,50,"LINESTRING (147.6345142 -37.8255362, 147.6343912 -37.825528)",2,
218971486,True,Wood Street,unclassified,False,117.363,,,"LINESTRING (147.6345142 -37.8255362, 147.6344855 -37.8256361, 147.6344662 -37.8257223, 147.634435 -37.8258472, 147.6343819 -37.8261139, 147.6343364 -37.8263967, 147.6343249 -37.8265796)",,
241981708,True,Bailey Street,tertiary,False,38.361,,50,"LINESTRING (147.6319448 -37.8259943, 147.6318302 -37.8256614)",,
"[1192034093, 218949439]",True,Princes Highway,trunk,False,220.815,A1,50,"LINESTRING (147.6319448 -37.8259943, 147.6312394 -37.8261481, 147.6302369 -37.826367, 147.6298635 -37.8264485, 147.6296612 -37.8264927, 147.6295215 -37.8265232)","['2', '4']",
544942850,False,Riverine Street,tertiary,False,73.117,,,"LINESTRING (147.6290704 -37.8233496, 147.6293 -37.8234445, 147.6293186 -37.823451, 147.6294242 -37.8234876, 147.6295345 -37.823522, 147.6296474 -37.823555, 147.6297648 -37.8235816, 147.6298393 -37.8235955)",,
544942851,True,Riverine Street,tertiary,False,61.723,,,"LINESTRING (147.6290704 -37.8233496, 147.6287375 -37.8232384, 147.6284304 -37.8231208)",,
176762908,False,Francis Street,residential,True,109.58399999999999,,,"LINESTRING (147.6298393 -37.8235955, 147.629821 -37.8236404, 147.6297984 -37.8236841, 147.6297722 -37.8237143, 147.6297266 -37.8237356, 147.6296654 -37.8237548, 147.62891 -37.8239156, 147.628738 -37.8239592)",,
544942850,False,Riverine Street,tertiary,False,104.987,,,"LINESTRING (147.6298393 -37.8235955, 147.6299377 -37.8236036, 147.6302935 -37.8236286, 147.630411 -37.8236459, 147.630503 -37.8236617, 147.6308139 -37.8237271, 147.6310138 -37.8237583)",,
544942850,False,Riverine Street,tertiary,True,73.117,,,"LINESTRING (147.6298393 -37.8235955, 147.6297648 -37.8235816, 147.6296474 -37.823555, 147.6295345 -37.823522, 147.6294242 -37.8234876, 147.6293186 -37.823451, 147.6293 -37.8234445, 147.6290704 -37.8233496)",,
105106811,True,Macleod Street,tertiary,False,205.846,,,"LINESTRING (147.6322687 -37.827153, 147.6300134 -37.8276567)",,
42178009,True,,tertiary,False,10.661999999999999,,,"LINESTRING (147.6322687 -37.827153, 147.6322543 -37.8271155, 147.6322638 -37.8270593)",,roundabout
42178009,True,,tertiary,False,6.907,,,"LINESTRING (147.6322638 -37.8270593, 147.6322885 -37.8270277, 147.6323118 -37.8270108)",,roundabout
105106805,True,Bailey Street,tertiary,False,117.536,,,"LINESTRING (147.6323118 -37.8270108, 147.6319448 -37.8259943)",,
42178009,True,,tertiary,False,8.883,,,"LINESTRING (147.6323118 -37.8270108, 147.6323531 -37.8269943, 147.6324076 -37.8269894)",,roundabout
42178009,True,,tertiary,False,6.888999999999999,,,"LINESTRING (147.6324076 -37.8269894, 147.6324529 -37.8269983, 147.6324805 -37.8270107)",,roundabout
42178009,True,,tertiary,False,11.313,,,"LINESTRING (147.6324805 -37.8270107, 147.632514 -37.8270379, 147.6325346 -37.8270736, 147.632539 -37.8270979)",,roundabout
105106810,True,Macleod Street,tertiary,False,150.65499999999997,,,"LINESTRING (147.6324805 -37.8270107, 147.6338636 -37.8267181, 147.6339586 -37.8266928, 147.6340333 -37.8266647, 147.6341191 -37.8266234)",,
42178009,True,,tertiary,False,13.181000000000001,,,"LINESTRING (147.632539 -37.8270979, 147.6325341 -37.8271314, 147.6325102 -37.8271699, 147.6324709 -37.8271981)",,roundabout
42178016,True,,tertiary,False,11.209000000000001,,50,"LINESTRING (147.6297228 -37.8277102, 147.6297072 -37.8276789, 147.6297029 -37.8276455, 147.6297102 -37.8276124)",,roundabout
105106821,True,Macleod Street,tertiary,False,207.056,,,"LINESTRING (147.6297228 -37.8277102, 147.6281354 -37.8280585, 147.6279813 -37.8280923, 147.62778 -37.8281364, 147.6275465 -37.8281831, 147.6274482 -37.8281989)",,
42178016,True,,tertiary,False,9.047,,50,"LINESTRING (147.6297102 -37.8276124, 147.6297338 -37.8275762, 147.6297711 -37.8275482)",,roundabout
42178016,True,,tertiary,False,8.073,,50,"LINESTRING (147.6297711 -37.8275482, 147.6298126 -37.8275325, 147.629858 -37.8275271)",,roundabout
"[105106818, 1192034092]",True,Service Street,residential,False,115.70500000000001,,50,"LINESTRING (147.6297711 -37.8275482, 147.6295081 -37.8268242, 147.6294482 -37.8266593, 147.6294078 -37.826548)",2,
105106824,True,Macleod Street,tertiary,False,209.831,,,"LINESTRING (147.6299591 -37.8275564, 147.6322638 -37.8270593)",,
42178016,True,,tertiary,False,12.517999999999999,,50,"LINESTRING (147.6299591 -37.8275564, 147.6299901 -37.8275849, 147.6300088 -37.8276194, 147.6300134 -37.8276567)",,roundabout
42178016,True,,tertiary,False,15.110999999999999,,50,"LINESTRING (147.6300134 -37.8276567, 147.6300051 -37.82769, 147.6299855 -37.8277203, 147.6299562 -37.8277452, 147.6299194 -37.8277627)",,roundabout
"[42394864, 545377823]",False,"['Riverine Street', 'Nicholson Street']",unclassified,False,120.023,,,"LINESTRING (147.6328898 -37.8242898, 147.6329388 -37.8242834, 147.6332169 -37.824223, 147.6333034 -37.8242102, 147.6333582 -37.8241977, 147.6334117 -37.824193, 147.633469 -37.8241875, 147.6335564 -37.8241884, 147.6336056 -37.8241995, 147.6339951 -37.8242753, 147.6340887 -37.824312, 147.6341211 -37.8243476, 147.6341502 -37.8243997)",,
545377823,False,Nicholson Street,unclassified,True,88.22500000000001,,,"LINESTRING (147.6328898 -37.8242898, 147.6327886 -37.8243079, 147.6327066 -37.8243251, 147.6321168 -37.824451, 147.6319236 -37.8245049)",,
