osmid,oneway,name,highway,reversed,length,ref,geometry,lanes,maxspeed,junction
223117337,False,Outridge Terrace,residential,True,10.808,,"LINESTRING (121.4774259 -30.7431038, 121.4773692 -30.7430197)",,50,
108849917,True,Brookman Street,residential,False,31.796999999999997,,"LINESTRING (121.4749943 -30.7433134, 121.4749577 -30.7433883, 121.4749027 -30.7434408, 121.474845 -30.7435036, 121.4748177 -30.7435523)",,50,
591420129,False,Brookman Street,residential,False,108.274,,"LINESTRING (121.4749943 -30.7433134, 121.4752153 -30.7431286, 121.4757777 -30.7426103)",,50,
155566811,False,Porter Street,residential,True,114.89999999999999,,"LINESTRING (121.4743725 -30.7433261, 121.4741292 -30.7431264, 121.4736705 -30.7427785, 121.4735719 -30.7427679, 121.4734979 -30.742782, 121.4734417 -30.7428296)",,50,
591420130,True,Porter Street,residential,False,29.951999999999998,,"LINESTRING (121.4743725 -30.7433261, 121.4745088 -30.7433956, 121.4746138 -30.7434577, 121.4746331 -30.7434745)",,50,
108849268,True,Maritana Street,secondary,False,12.182,,"LINESTRING (121.4720007 -30.7440934, 121.4720924 -30.7441695)",,,
155528171,True,Dugan Street,residential,False,180.09799999999998,,"LINESTRING (121.4720007 -30.7440934, 121.4720607 -30.7440361, 121.4721211 -30.7439785, 121.4732783 -30.7429028)",,50,
599930357,True,Dugan Street,residential,False,12.719,,"LINESTRING (121.4720924 -30.7441695, 121.4720071 -30.7442573)",,50,
108849268,True,Maritana Street,secondary,False,124.113,,"LINESTRING (121.4720924 -30.7441695, 121.4725867 -30.7445801, 121.4729467 -30.7448676, 121.4730526 -30.7449158)",,,
155528171,True,Dugan Street,residential,False,12.849,,"LINESTRING (121.471909 -30.7441779, 121.4720007 -30.7440934)",,50,
173699531,True,Maritana Street,secondary,False,12.878,,"LINESTRING (121.4720071 -30.7442573, 121.471909 -30.7441779)",,,
599930357,True,Dugan Street,residential,False,60.087999999999994,,"LINESTRING (121.4720071 -30.7442573, 121.4716897 -30.7445269, 121.4715242 -30.744593)",,50,
172636600,True,,trunk,False,8.624,94;357,"LINESTRING (121.4757576 -30.7443539, 121.4758026 -30.7443515, 121.4758466 -30.7443602)",,,roundabout
155528170,True,Porter Street,residential,False,119.601,,"LINESTRING (121.4756462 -30.7444314, 121.4751929 -30.7440804, 121.4747892 -30.7437456, 121.4747327 -30.7436965)",,50,
172636600,True,,trunk,False,14.166,94;357,"LINESTRING (121.4756462 -30.7444314, 121.475673 -30.7443958, 121.4757114 -30.744369, 121.4757576 -30.7443539)",,,roundabout
155501893,False,Dugan Street,residential,False,195.765,,"LINESTRING (121.4715242 -30.744593, 121.470106 -30.7458634)",,50,
155528171,True,Dugan Street,residential,False,59.717999999999996,,"LINESTRING (121.4715242 -30.744593, 121.47161 -30.7444392, 121.4718517 -30.744228, 121.471909 -30.7441779)",,50,
320478375,True,Porter Street,residential,False,44.945,,"LINESTRING (121.4772436 -30.7457519, 121.4768745 -30.7455014)",,50,
320478337,False,Porter Street,residential,False,89.289,,"LINESTRING (121.4772436 -30.7457519, 121.477321 -30.7458184, 121.4774017 -30.7458876, 121.4778216 -30.7462318, 121.4779162 -30.7463092)",,50,
155528150,True,,residential,False,23.04,,"LINESTRING (121.4734417 -30.7428296, 121.4734696 -30.7428634, 121.4734756 -30.7429045, 121.4734584 -30.7429432, 121.473422 -30.7429704, 121.473375 -30.7429797)",,,roundabout
155566811,False,Porter Street,residential,False,114.9,,"LINESTRING (121.4734417 -30.7428296, 121.4734979 -30.742782, 121.4735719 -30.7427679, 121.4736705 -30.7427785, 121.4741292 -30.7431264, 121.4743725 -30.7433261)",,50,
155566812,True,Porter Street,residential,False,120.929,,"LINESTRING (121.4759453 -30.7445051, 121.4763777 -30.7448832, 121.4768322 -30.7452808)",,50,
172636600,True,,trunk,False,18.181,94;357,"LINESTRING (121.4759453 -30.7445051, 121.4759238 -30.7445564, 121.4758805 -30.7445962, 121.4758224 -30.744618)",,,roundabout
172636600,True,,trunk,False,5.221,94;357,"LINESTRING (121.4758224 -30.744618, 121.4757678 -30.7446196)",,,roundabout
32247770,True,,residential,False,12.073,,"LINESTRING (121.4768322 -30.7452808, 121.4768948 -30.745288, 121.476946 -30.7453198)",,,roundabout
32247770,True,,residential,False,6.231,,"LINESTRING (121.4767239 -30.7454299, 121.4767179 -30.7453741)",,,roundabout
32247770,True,,residential,False,7.035,,"LINESTRING (121.4768745 -30.7455014, 121.4768378 -30.7455038, 121.4768018 -30.7454972)",,,roundabout
202016829,True,Hannan Street,trunk,False,10.06,94;357,"LINESTRING (121.4741062 -30.745959, 121.4741787 -30.7458934)",,,
580561088,True,Boulder Road,secondary,False,132.88500000000002,,"LINESTRING (121.4741062 -30.745959, 121.4740115 -30.7458803, 121.4735959 -30.7455449, 121.4732218 -30.7452163, 121.4730765 -30.7451731)",,,
78592307,True,Hannan Street,trunk,False,10.161,94;357,"LINESTRING (121.4742784 -30.7459736, 121.4742051 -30.7460398)",,,
580561093,True,Boulder Road,secondary,False,128.674,,"LINESTRING (121.4742784 -30.7459736, 121.4747617 -30.7463546, 121.4752776 -30.7467492)",,,
580561088,True,Boulder Road,secondary,False,13.04,,"LINESTRING (121.4742051 -30.7460398, 121.4741062 -30.745959)",,,
922352676,True,Hannan Street,trunk,False,254.311,94;357,"LINESTRING (121.4742051 -30.7460398, 121.4725686 -30.7475126, 121.4723698 -30.7476959)",,,
580388418,True,Wilson Street,tertiary,False,12.406,,"LINESTRING (121.4705804 -30.7491509, 121.4706739 -30.7492283)",,,
202016829,True,Hannan Street,trunk,False,489.387,94;357,"LINESTRING (121.4705804 -30.7491509, 121.4724067 -30.7474947, 121.4741062 -30.745959)",,,
580388417,True,Hannan Street,trunk,False,13.082,94;357,"LINESTRING (121.4706739 -30.7492283, 121.4705795 -30.7493135)",,,
202019663,True,Wilson Street,tertiary,False,119.84500000000001,,"LINESTRING (121.4706739 -30.7492283, 121.4711593 -30.749633, 121.4715253 -30.74994, 121.4715828 -30.7499685)",,,
183332484,True,Wilson Street,tertiary,False,125.05,,"LINESTRING (121.4704846 -30.7492376, 121.4695154 -30.748482)",,,
580388420,True,Hannan Street,trunk,False,13.295,94;357,"LINESTRING (121.4704846 -30.7492376, 121.4705804 -30.7491509)",,,
183332484,True,Wilson Street,tertiary,False,12.388,,"LINESTRING (121.4705795 -30.7493135, 121.4704846 -30.7492376)",,,
"[922352720, 580388416]",True,Hannan Street,trunk,False,229.101,94;357,"LINESTRING (121.4705795 -30.7493135, 121.4697063 -30.7501002, 121.4690679 -30.7506754, 121.4690066 -30.7507546, 121.4689459 -30.7508193)",,,
1097003270,True,Hannan Street,trunk,False,10.963999999999999,94;357,"LINESTRING (121.4687001 -30.7507403, 121.4687496 -30.7507154, 121.4688064 -30.7507084)",,,roundabout
172636600,True,,trunk,False,11.127,94;357,"LINESTRING (121.4758466 -30.7443602, 121.4758808 -30.744376, 121.4759094 -30.7443985, 121.4759307 -30.7444264)",,,roundabout
794401014,True,Hannan Street,trunk,False,208.31900000000002,94;357,"LINESTRING (121.4758466 -30.7443602, 121.4762679 -30.7440018, 121.4773692 -30.7430197)",,,
78592307,True,Hannan Street,trunk,False,207.205,94;357,"LINESTRING (121.4757678 -30.7446196, 121.4755563 -30.7448004, 121.4742784 -30.7459736)",,,
172636600,True,,trunk,False,14.671000000000001,94;357,"LINESTRING (121.4757678 -30.7446196, 121.475719 -30.7446065, 121.4756776 -30.7445805, 121.4756483 -30.7445445)",,,roundabout
172636600,True,,trunk,False,8.961,94;357,"LINESTRING (121.4759307 -30.7444264, 121.4759449 -30.7444648, 121.4759453 -30.7445051)",,,roundabout
172636600,True,,trunk,False,12.878,94;357,"LINESTRING (121.4756483 -30.7445445, 121.4756328 -30.7444881, 121.4756462 -30.7444314)",,,roundabout
173699535,True,,secondary,False,7.156000000000001,,"LINESTRING (121.4730526 -30.7449158, 121.4731042 -30.7449155, 121.4731268 -30.7449203)",,,roundabout
173699535,True,,secondary,False,21.857000000000003,,"LINESTRING (121.4732299 -30.7450517, 121.4732176 -30.7450954, 121.4731892 -30.7451323, 121.4731473 -30.7451592, 121.4730765 -30.7451731)",,,roundabout
580561093,True,Boulder Road,secondary,False,130.687,,"LINESTRING (121.4732299 -30.7450517, 121.4732632 -30.7451097, 121.4736753 -30.745472, 121.4741787 -30.7458934)",,,
173699531,True,Maritana Street,secondary,False,125.57399999999998,,"LINESTRING (121.4729288 -30.7450516, 121.4728712 -30.7449469, 121.4725024 -30.7446588, 121.4720071 -30.7442573)",,,
173699535,True,,secondary,False,20.874,,"LINESTRING (121.4729288 -30.7450516, 121.4729346 -30.7450069, 121.4729592 -30.7449649, 121.4729977 -30.7449344, 121.4730526 -30.7449158)",,,roundabout
173699535,True,,secondary,False,2.121,,"LINESTRING (121.4730765 -30.7451731, 121.4730544 -30.7451713)",,,roundabout
580561087,True,Egan Street,residential,False,12.038,,"LINESTRING (121.475188 -30.7468253, 121.4752776 -30.7467492)",1,,
922352677,True,Boulder Road,secondary,False,128.272,,"LINESTRING (121.475188 -30.7468253, 121.474682 -30.7464293, 121.4742051 -30.7460398)",,,
580561089,True,Boulder Road,secondary,False,12.567,,"LINESTRING (121.4752906 -30.746896, 121.475188 -30.7468253)",,,
580561090,True,Egan Street,residential,False,244.705,,"LINESTRING (121.4752906 -30.746896, 121.4748613 -30.7472914, 121.4744554 -30.7476653, 121.4736266 -30.7484286, 121.4735577 -30.7485147)",1,,
794401013,False,Goldfields Highway,trunk,True,11.206,94,"LINESTRING (121.4781811 -30.7427894, 121.4781423 -30.7426943)",,70,
109832390,True,Hannan Street,trunk,False,80.71700000000001,94;357,"LINESTRING (121.4781811 -30.7427894, 121.4777644 -30.7429171, 121.4774259 -30.7431038)",,,
922352676,True,Hannan Street,trunk,False,235.159,94;357,"LINESTRING (121.4723698 -30.7476959, 121.4706739 -30.7492283)",,,
760239790,False,Cassidy Street,unclassified,True,99.499,,"LINESTRING (121.4723698 -30.7476959, 121.4728509 -30.7480996, 121.4731148 -30.748321)",,,
183332482,True,,residential,False,6.46,,"LINESTRING (121.4733881 -30.7484378, 121.4734557 -30.7484375)",,,roundabout
183332464,True,Egan Street,residential,False,244.23999999999998,,"LINESTRING (121.4734557 -30.7484375, 121.4735605 -30.74837, 121.4736531 -30.7482884, 121.475188 -30.7468253)",1,,
183332482,True,,residential,False,13.450000000000001,,"LINESTRING (121.4734557 -30.7484375, 121.4735126 -30.7484612, 121.4735457 -30.7484935, 121.4735577 -30.7485147)",,,roundabout
183332474,True,Cassidy Street,unclassified,False,26.859,,"LINESTRING (121.4732901 -30.7485098, 121.4732321 -30.7484474, 121.4731148 -30.748321)",,,
183332482,True,,residential,False,12.717,,"LINESTRING (121.4732901 -30.7485098, 121.4733173 -30.7484737, 121.4733571 -30.7484478, 121.4733881 -30.7484378)",,,roundabout
183332482,True,,residential,False,12.247,,"LINESTRING (121.4734938 -30.7486686, 121.4734401 -30.7486807, 121.4733681 -30.7486724)",,,roundabout
183332482,True,,residential,False,12.038,,"LINESTRING (121.4732953 -30.7486154, 121.4732796 -30.7485708, 121.4732901 -30.7485098)",,,roundabout
31939177,True,Egan Street,residential,False,210.628,,"LINESTRING (121.4733681 -30.7486724, 121.4733571 -30.7486816, 121.4727417 -30.7491935, 121.471862 -30.7500534)",1,,
183332482,True,,residential,False,9.557,,"LINESTRING (121.4733681 -30.7486724, 121.4733258 -30.7486494, 121.4732953 -30.7486154)",,,roundabout
183332466,True,Egan Street,residential,False,210.18,,"LINESTRING (121.471761 -30.7499594, 121.4719044 -30.7498671, 121.4726428 -30.7491105, 121.473193 -30.7487089, 121.4732801 -30.7486293, 121.4732953 -30.7486154)",1,,
183332472,True,,tertiary,False,14.517,,"LINESTRING (121.471761 -30.7499594, 121.4718212 -30.7499963, 121.471862 -30.7500534)",,,roundabout
183332472,True,,tertiary,False,17.646,,"LINESTRING (121.4715828 -30.7499685, 121.471663 -30.7499455, 121.4717293 -30.7499498, 121.471761 -30.7499594)",,,roundabout
183332472,True,,tertiary,False,14.518,,"LINESTRING (121.4714955 -30.7500722, 121.471532 -30.750007, 121.4715828 -30.7499685)",,,roundabout
183332484,True,Wilson Street,tertiary,False,121.692,,"LINESTRING (121.4714955 -30.7500722, 121.4714579 -30.7500263, 121.471067 -30.7497128, 121.4705795 -30.7493135)",,,
183332472,True,,tertiary,False,13.669,,"LINESTRING (121.4718549 -30.7501795, 121.4718206 -30.7502224, 121.4717522 -30.750262)",,,roundabout
183332472,True,,tertiary,False,19.791,,"LINESTRING (121.4715575 -30.7502339, 121.471512 -30.7501846, 121.4714917 -30.7501265, 121.4714955 -30.7500722)",,,roundabout
183332472,True,,tertiary,False,19.719,,"LINESTRING (121.4717522 -30.750262, 121.4716902 -30.7502734, 121.4716127 -30.7502624, 121.4715575 -30.7502339)",,,roundabout
246418642,False,Forrest Street,residential,True,234.6,,"LINESTRING (121.4706693 -30.7434201, 121.4691058 -30.7447995, 121.4690175 -30.7449672)",,,
173699535,True,,secondary,False,14.954,,"LINESTRING (121.4731268 -30.7449203, 121.4731706 -30.7449402, 121.4732062 -30.7449732, 121.47322 -30.7449966, 121.4732269 -30.7450164)",,,roundabout
202019671,True,Brookman Street,residential,False,198.166,,"LINESTRING (121.4731268 -30.7449203, 121.47451 -30.7436602, 121.4745523 -30.7436262)",,50,
108849924,False,Cassidy Street,residential,False,144.055,,"LINESTRING (121.4690175 -30.7449672, 121.470106 -30.7458634)",,,
246418642,False,Forrest Street,residential,False,234.6,,"LINESTRING (121.4690175 -30.7449672, 121.4691058 -30.7447995, 121.4706693 -30.7434201)",,,
173699535,True,,secondary,False,3.936,,"LINESTRING (121.4732269 -30.7450164, 121.4732299 -30.7450517)",,,roundabout
173699535,True,,secondary,False,4.771,,"LINESTRING (121.4729401 -30.7450933, 121.4729369 -30.7450862, 121.4729288 -30.7450516)",,,roundabout
202019678,True,Brookman Street,residential,False,31.431,,"LINESTRING (121.4730544 -30.7451713, 121.4728259 -30.7453746)",,50,
173699535,True,,secondary,False,14.475,,"LINESTRING (121.4730544 -30.7451713, 121.4730196 -30.7451625, 121.4729643 -30.7451273, 121.4729401 -30.7450933)",,,roundabout
202019669,False,,residential,False,13.771,,"LINESTRING (121.4727161 -30.7452944, 121.4728259 -30.7453746)",,,
202019679,True,Brookman Street,residential,False,30.956,,"LINESTRING (121.4727161 -30.7452944, 121.4729401 -30.7450933)",,50,
202019669,False,,residential,True,13.771,,"LINESTRING (121.4728259 -30.7453746, 121.4727161 -30.7452944)",,,
202019678,True,Brookman Street,residential,False,89.717,,"LINESTRING (121.4728259 -30.7453746, 121.4721823 -30.745962)",,50,
202019670,False,,residential,False,13.858,,"LINESTRING (121.4720718 -30.7458813, 121.4721823 -30.745962)",,,
202019679,True,Brookman Street,residential,False,89.723,,"LINESTRING (121.4720718 -30.7458813, 121.4727161 -30.7452944)",,50,
202019670,False,,residential,True,13.858,,"LINESTRING (121.4721823 -30.745962, 121.4720718 -30.7458813)",,,
202019678,True,Brookman Street,residential,False,293.852,,"LINESTRING (121.4721823 -30.745962, 121.4717883 -30.7463217, 121.4708216 -30.747204, 121.4700744 -30.747886)",,50,
202019672,False,,residential,False,14.148,,"LINESTRING (121.4699633 -30.7478019, 121.4700744 -30.747886)",,,
202019679,True,Brookman Street,residential,False,160.124,,"LINESTRING (121.4699633 -30.7478019, 121.4707078 -30.7471238, 121.4710229 -30.7468368, 121.4711132 -30.7467545)",,50,
202019672,False,,residential,True,14.148,,"LINESTRING (121.4700744 -30.747886, 121.4699633 -30.7478019)",,,
202019678,True,Brookman Street,residential,False,62.429,,"LINESTRING (121.4700744 -30.747886, 121.4696265 -30.7482947)",,50,
202019679,True,Brookman Street,residential,False,61.519,,"LINESTRING (121.4695215 -30.7482043, 121.4699633 -30.7478019)",,50,
202019664,True,,tertiary,False,14.574000000000002,,"LINESTRING (121.4695215 -30.7482043, 121.4695869 -30.7482398, 121.4696265 -30.7482947)",,,roundabout
202019664,True,,tertiary,False,11.588999999999999,,"LINESTRING (121.4694022 -30.7482068, 121.4694669 -30.7481962, 121.4695215 -30.7482043)",,,roundabout
202019664,True,,tertiary,False,11.153,,"LINESTRING (121.4696265 -30.7482947, 121.4696357 -30.7483468, 121.469625 -30.7483935)",,,roundabout
202019664,True,,tertiary,False,16.133,,"LINESTRING (121.4692988 -30.7483147, 121.4693161 -30.7482729, 121.4693478 -30.748237, 121.4694022 -30.7482068)",,,roundabout
202019677,True,Wilson Street,tertiary,False,119.065,,"LINESTRING (121.4692988 -30.7483147, 121.4688925 -30.7479545, 121.4685593 -30.747659, 121.4684745 -30.7475942, 121.4684237 -30.7475529)",,,
202019664,True,,tertiary,False,14.736,,"LINESTRING (121.469625 -30.7483935, 121.4695945 -30.7484377, 121.4695154 -30.748482)",,,roundabout
580388419,True,Wilson Street,tertiary,False,124.24000000000001,,"LINESTRING (121.469625 -30.7483935, 121.4700918 -30.7487796, 121.4705804 -30.7491509)",,,
202019664,True,,tertiary,False,9.469000000000001,,"LINESTRING (121.4693088 -30.7483985, 121.4692962 -30.7483536, 121.4692988 -30.7483147)",,,roundabout
202019664,True,,tertiary,False,9.387,,"LINESTRING (121.4695154 -30.748482, 121.4694655 -30.7484884, 121.4694182 -30.7484826)",,,roundabout
202019664,True,,tertiary,False,14.386,,"LINESTRING (121.4694182 -30.7484826, 121.469354 -30.7484525, 121.4693088 -30.7483985)",,,roundabout
32247770,True,,residential,False,12.684000000000001,,"LINESTRING (121.476946 -30.7453198, 121.4769684 -30.7453526, 121.4769768 -30.7453899, 121.4769701 -30.7454275)",,,roundabout
108849902,False,Egan Street,residential,False,154.0,,"LINESTRING (121.476946 -30.7453198, 121.4773957 -30.7449243, 121.4777595 -30.7445858, 121.4780563 -30.7443162)",,,
31939221,True,Porter Street,residential,False,120.038,,"LINESTRING (121.4767179 -30.7453741, 121.476274 -30.7449754, 121.4758655 -30.7446485, 121.4758224 -30.744618)",,50,
32247770,True,,residential,False,15.899999999999999,,"LINESTRING (121.4767179 -30.7453741, 121.4767567 -30.7453109, 121.4768322 -30.7452808)",,,roundabout
155501795,True,Porter Street,residential,False,44.546,,"LINESTRING (121.4769701 -30.7454275, 121.4772436 -30.7457519)",,50,
32247770,True,,residential,False,12.71,,"LINESTRING (121.4769701 -30.7454275, 121.4769337 -30.7454753, 121.4768745 -30.7455014)",,,roundabout
37857169,True,Egan Street,residential,False,200.551,,"LINESTRING (121.4768018 -30.7454972, 121.4753784 -30.7468225)",1,,
32247770,True,,residential,False,10.815000000000001,,"LINESTRING (121.4768018 -30.7454972, 121.4767541 -30.745471, 121.4767239 -30.7454299)",,,roundabout
183332472,True,,tertiary,False,14.303,,"LINESTRING (121.471862 -30.7500534, 121.4718732 -30.7501037, 121.4718549 -30.7501795)",,,roundabout
202019679,True,Brookman Street,residential,False,119.179,,"LINESTRING (121.471216 -30.7466609, 121.4713102 -30.7465751, 121.4716794 -30.7462387, 121.4720718 -30.7458813)",,50,
202019679,True,Brookman Street,residential,False,14.312,,"LINESTRING (121.4711132 -30.7467545, 121.471216 -30.7466609)",,50,
368723216,True,Cassidy Street,residential,False,138.34500000000003,,"LINESTRING (121.4711132 -30.7467545, 121.4706279 -30.7463395, 121.4701781 -30.7459547, 121.470106 -30.7458634)",,,
183332482,True,,residential,False,8.901,,"LINESTRING (121.4735565 -30.7486094, 121.4734938 -30.7486686)",,,roundabout
755330538,True,Cassidy Street,residential,False,16.144,,"LINESTRING (121.4735565 -30.7486094, 121.4735654 -30.7486231, 121.4736396 -30.7487358)",,50,
580388421,True,Hannan Street,trunk,False,229.624,94;357,"LINESTRING (121.4688064 -30.7507084, 121.4689222 -30.7506485, 121.4690381 -30.7505682, 121.4704846 -30.7492376)",,,
1097003269,True,Hannan Street,trunk,False,19.606,94,"LINESTRING (121.4688064 -30.7507084, 121.4688564 -30.7507183, 121.4688995 -30.7507422, 121.4689306 -30.7507772, 121.4689459 -30.7508193)",,,roundabout
1097003270,True,Hannan Street,trunk,False,10.917,94;357,"LINESTRING (121.4686504 -30.7508263, 121.4686581 -30.7507942, 121.4686751 -30.7507649, 121.4687001 -30.7507403)",,,roundabout
155528157,False,Shamrock Street,residential,True,44.602,,"LINESTRING (121.4723944 -30.7420848, 121.4727145 -30.7423767)",,50,
