osmid,lanes,ref,highway,junction,oneway,reversed,length,geometry,name,maxspeed,width
23075180,2,,residential,,False,False,117.52199999999999,"LINESTRING (138.6196642 -35.5539088, 138.6192348 -35.5536901, 138.618563 -35.5533481)",Crozier Road,,
23075180,2,,residential,,False,True,85.554,"LINESTRING (138.6196642 -35.5539088, 138.6202239 -35.5541953, 138.6204647 -35.5543185)",Crozier Road,,
1242247847,,,residential,,False,True,151.12800000000001,"LINESTRING (138.6196642 -35.5539088, 138.6190575 -35.5546974, 138.6189649 -35.5548175, 138.6189177 -35.5548939, 138.6188843 -35.5549576, 138.6188625 -35.5550345, 138.6188563 -35.5550876)",Burke Street,,
42531274,,,residential,,False,False,12.924,"LINESTRING (138.6181971 -35.5550298, 138.6181361 -35.5549247)",Hinkler Street,50,5
42531274,,,residential,,False,True,60.922,"LINESTRING (138.6181971 -35.5550298, 138.6183454 -35.5550027, 138.6188563 -35.5550876)",Hinkler Street,50,5
23075182,,,residential,,False,True,16.267,"LINESTRING (138.6193828 -35.5561792, 138.6194462 -35.5563161)",Burke Street,,
42644219,,,residential,,False,False,100.44,"LINESTRING (138.6193828 -35.5561792, 138.6202343 -35.5559116, 138.6204185 -35.5558537)",Victoria Street,50,4
1242247847,,,residential,,False,False,130.647,"LINESTRING (138.6193828 -35.5561792, 138.6192742 -35.5559554, 138.618894 -35.5552282, 138.6188718 -35.5551621, 138.6188563 -35.5550876)",Burke Street,,
42531274,,,residential,,False,True,12.924,"LINESTRING (138.6181361 -35.5549247, 138.6181971 -35.5550298)",Hinkler Street,50,5
42644220,,,residential,,False,False,93.995,"LINESTRING (138.6181361 -35.5549247, 138.6186783 -35.5542036)",Little Hinkler Street,50,4
42644220,,,residential,,False,True,93.995,"LINESTRING (138.6186783 -35.5542036, 138.6181361 -35.5549247)",Little Hinkler Street,50,4
42644219,,,residential,,False,True,100.44,"LINESTRING (138.6204185 -35.5558537, 138.6202343 -35.5559116, 138.6193828 -35.5561792)",Victoria Street,50,4
23075181,2,,residential,,False,False,50.457,"LINESTRING (138.6235912 -35.5538322, 138.6230349 -35.5538649)",Coral Street,,
23075181,2,,residential,,False,True,16.046,"LINESTRING (138.6235912 -35.5538322, 138.6237681 -35.5538217)",Coral Street,,
42645831,,,residential,,True,False,214.978,"LINESTRING (138.6235912 -35.5538322, 138.6235639 -35.5535259, 138.6235134 -35.5531008, 138.6234171 -35.5519042)",McKinlay Street,50,4
50904907,,,residential,,False,True,10.758,"LINESTRING (138.6234171 -35.5519042, 138.6233241 -35.5518439)",Eyre Terrace,50,
50904907,,,residential,,False,False,115.496,"LINESTRING (138.6234171 -35.5519042, 138.6238869 -35.5522123, 138.6239306 -35.5522409, 138.6239972 -35.5522805, 138.6240512 -35.5523121, 138.6241443 -35.5523733, 138.6244152 -35.5525516)",Eyre Terrace,50,
42530541,,,residential,,False,False,104.381,"LINESTRING (138.6197993 -35.5517341, 138.6191891 -35.5525308)",Acraman Street,50,5
42530541,,,residential,,False,True,101.738,"LINESTRING (138.6197993 -35.5517341, 138.6202875 -35.5510968, 138.6203941 -35.5509576)",Acraman Street,50,5
42646687,,,residential,,False,False,187.62,"LINESTRING (138.6197993 -35.5517341, 138.6187333 -35.5511862, 138.618046 -35.5508329)",Hill Street,50,5
173449330,,,trunk_link,,True,False,7.58,"LINESTRING (138.6220636 -35.5528966, 138.6219926 -35.5528604)",Hill Street,50,5
576495721,,B37,trunk,,True,False,31.305,"LINESTRING (138.6220636 -35.5528966, 138.6220004 -35.5529808, 138.6218833 -35.5531369)",Torrens Street,60,
42646684,2,,residential,,True,False,133.558,"LINESTRING (138.6210491 -35.5523734, 138.6206544 -35.5521739, 138.6203672 -35.5520286, 138.6202314 -35.5519582, 138.6201508 -35.5519164, 138.6197993 -35.5517341)",Hill Street,50,5
42646685,,,residential,,False,False,103.54,"LINESTRING (138.6210491 -35.5523734, 138.6215833 -35.5516524, 138.6216399 -35.5515759)",Dennis Place,50,5
42646685,,,residential,,False,True,103.54,"LINESTRING (138.6216399 -35.5515759, 138.6215833 -35.5516524, 138.6210491 -35.5523734)",Dennis Place,50,5
42530541,,,residential,,False,False,107.085,"LINESTRING (138.6191891 -35.5525308, 138.618563 -35.5533481)",Acraman Street,50,5
42530541,,,residential,,False,True,104.381,"LINESTRING (138.6191891 -35.5525308, 138.6197993 -35.5517341)",Acraman Street,50,5
42637977,,,residential,,False,False,20.835,"LINESTRING (138.6228102 -35.5506252, 138.6229516 -35.5504773)",Seymour Lane,50,
42793449,,,residential,,False,False,74.993,"LINESTRING (138.6228102 -35.5506252, 138.6225453 -35.5509081, 138.6223079 -35.5511617)",Seymour Lane,50,
23075171,,,secondary,,False,False,160.23600000000002,"LINESTRING (138.6223079 -35.5511617, 138.6222598 -35.5511298, 138.6217542 -35.5507941, 138.6215093 -35.5506316, 138.6213642 -35.5505392, 138.6209321 -35.5502542)",Seaview Road,,
23075171,,,secondary,,False,True,43.032,"LINESTRING (138.6223079 -35.5511617, 138.6226548 -35.5513892, 138.6226782 -35.5514046)",Seaview Road,,
42793449,,,residential,,False,True,74.993,"LINESTRING (138.6223079 -35.5511617, 138.6225453 -35.5509081, 138.6228102 -35.5506252)",Seymour Lane,50,
42637977,,,residential,,False,True,20.835,"LINESTRING (138.6229516 -35.5504773, 138.6228102 -35.5506252)",Seymour Lane,50,
46823709,,,residential,,False,True,31.658,"LINESTRING (138.619809 -35.555534, 138.6196584 -35.555791)",Torrens Lane,50,3
46823706,,,residential,,False,False,68.8,"LINESTRING (138.619809 -35.555534, 138.6198714 -35.5555667, 138.6199592 -35.5556084, 138.6200418 -35.5556358, 138.6201292 -35.555655, 138.6202304 -35.5556408, 138.6205136 -35.555555)",Torrens Lane,50,3
46823706,,,residential,,False,True,166.75000000000003,"LINESTRING (138.619809 -35.555534, 138.6197627 -35.5554358, 138.6197263 -35.5552974, 138.6197163 -35.5551384, 138.6197466 -35.5549878, 138.6197918 -35.5548413, 138.6198969 -35.5546688, 138.6199291 -35.5546426, 138.6202697 -35.5546066, 138.6203207 -35.5546153, 138.6205744 -35.5547351)",Torrens Lane,50,3
50904911,1,B37,trunk,,True,False,36.028,"LINESTRING (138.6205136 -35.555555, 138.620701 -35.5558409)",Torrens Street,60,
46823706,,,residential,,False,False,58.976,"LINESTRING (138.6205136 -35.555555, 138.6208223 -35.555451, 138.6208599 -35.5554271, 138.6208935 -35.5553823, 138.6209135 -35.5553398, 138.620964 -35.5552252)",Torrens Lane,50,3
46823706,,,residential,,False,True,68.8,"LINESTRING (138.6205136 -35.555555, 138.6202304 -35.5556408, 138.6201292 -35.555655, 138.6200418 -35.5556358, 138.6199592 -35.5556084, 138.6198714 -35.5555667, 138.619809 -35.555534)",Torrens Lane,50,3
173449378,2,B37,trunk,,False,False,58.431,"LINESTRING (138.6205136 -35.555555, 138.6203937 -35.5553256, 138.6203733 -35.5552782, 138.6203617 -35.5552297, 138.6203588 -35.5551787, 138.6203617 -35.5551302, 138.6203719 -35.555097, 138.620385 -35.5550556)",Torrens Street,60,
50422448,,,residential,,False,False,15.127,"LINESTRING (138.620964 -35.5552252, 138.620797 -35.5552182)",Torrens Lane,50,3
46823706,,,residential,,False,False,67.305,"LINESTRING (138.620964 -35.5552252, 138.6209776 -35.5551936, 138.6209832 -35.5551488, 138.6209779 -35.5550877, 138.6209617 -35.5550168, 138.620935 -35.5549437, 138.6209095 -35.5549034, 138.6208625 -35.5548728, 138.620726 -35.5548076, 138.6206267 -35.5547594)",Torrens Lane,50,3
46823706,,,residential,,False,True,58.976,"LINESTRING (138.620964 -35.5552252, 138.6209135 -35.5553398, 138.6208935 -35.5553823, 138.6208599 -35.5554271, 138.6208223 -35.555451, 138.6205136 -35.555555)",Torrens Lane,50,3
50422448,,,residential,,False,True,32.949,"LINESTRING (138.620964 -35.5552252, 138.6211174 -35.555232, 138.6213266 -35.5552517)",Torrens Lane,50,3
50422448,,,residential,,False,True,15.127,"LINESTRING (138.620797 -35.5552182, 138.620964 -35.5552252)",Torrens Lane,50,3
46823709,,,residential,,False,False,31.658,"LINESTRING (138.6196584 -35.555791, 138.619809 -35.555534)",Torrens Lane,50,3
50904904,2,B37,trunk,,False,True,120.644,"LINESTRING (138.6232002 -35.551378, 138.6233053 -35.5512408, 138.6235485 -35.5509231, 138.6236776 -35.5507483, 138.6238961 -35.5504525)",Hindmarsh Road,60,
173449331,1,B37,trunk,,True,False,25.051,"LINESTRING (138.6232002 -35.551378, 138.6231339 -35.5514993, 138.6230976 -35.551587)",Hindmarsh Road,60,
50904907,,,residential,,False,False,10.758,"LINESTRING (138.6233241 -35.5518439, 138.6234171 -35.5519042)",Eyre Terrace,50,
184390356,1,,residential,,True,False,29.61,"LINESTRING (138.6233241 -35.5518439, 138.6231562 -35.5517545, 138.6230452 -35.5517049)",Eyre Terrace,,
50904927,1,,secondary,,True,False,34.696,"LINESTRING (138.6229188 -35.5516401, 138.6228943 -35.5515909, 138.6228693 -35.5515545, 138.6228436 -35.5515225, 138.6227769 -35.551471, 138.6226782 -35.5514046)",Seaview Road,60,
173449320,1,B37,trunk,roundabout,True,False,12.965,"LINESTRING (138.6229188 -35.5516401, 138.6229185 -35.5516207, 138.622924 -35.5516018, 138.622935 -35.5515845, 138.6229509 -35.55157, 138.6229706 -35.551559, 138.622993 -35.5515523)",,,
23075170,1,,tertiary_link,,True,False,33.088,"LINESTRING (138.6226782 -35.5514046, 138.6227828 -35.5514652, 138.6228777 -35.5515143, 138.6229484 -35.5515422, 138.622993 -35.5515523)",Seaview Road,,
23075171,,,secondary,,False,False,43.032,"LINESTRING (138.6226782 -35.5514046, 138.6226548 -35.5513892, 138.6223079 -35.5511617)",Seaview Road,,
184389892,,,residential,roundabout,True,False,9.472999999999999,"LINESTRING (138.6188672 -35.557148, 138.6188861 -35.5571407, 138.6189068 -35.5571379, 138.6189275 -35.5571399, 138.6189468 -35.5571465, 138.6189631 -35.5571573)",,,
1242247849,,,residential,,False,True,61.805,"LINESTRING (138.6188672 -35.557148, 138.6186753 -35.5569281, 138.6185435 -35.5566628)",King Street,,
23075177,1,,residential,,True,False,44.044,"LINESTRING (138.6208974 -35.5563828, 138.6207353 -35.5560093)",Wills Street,,
173449320,1,B37,trunk,roundabout,True,False,8.995999999999999,"LINESTRING (138.6230136 -35.5515502, 138.6230383 -35.5515524, 138.6230616 -35.5515597, 138.6230818 -35.5515715, 138.6230976 -35.551587)",,,
173449333,1,B37,trunk,,True,False,25.592,"LINESTRING (138.6230136 -35.5515502, 138.6231013 -35.5514816, 138.6232002 -35.551378)",Hindmarsh Road,60,
173449320,1,B37,trunk,roundabout,True,False,1.878,"LINESTRING (138.622993 -35.5515523, 138.6230136 -35.5515502)",,,
173449320,1,B37,trunk,roundabout,True,False,6.301,"LINESTRING (138.6230976 -35.551587, 138.6231076 -35.5516041, 138.6231124 -35.5516225, 138.6231116 -35.5516414)",,,
23075173,1,,residential,,True,False,29.653000000000002,"LINESTRING (138.6231116 -35.5516414, 138.6231852 -35.5517225, 138.6233241 -35.5518439)",Eyre Terrace,,
173449320,1,B37,trunk,roundabout,True,False,9.742,"LINESTRING (138.6231116 -35.5516414, 138.623106 -35.5516583, 138.623096 -35.5516738, 138.6230821 -35.5516872, 138.6230648 -35.5516977, 138.6230452 -35.5517049)",,,
173449320,1,B37,trunk,roundabout,True,False,1.445,"LINESTRING (138.6229222 -35.5516528, 138.6229188 -35.5516401)",,,
42646684,2,,residential,,True,False,101.107,"LINESTRING (138.6219926 -35.5528604, 138.6214059 -35.5525688, 138.6210491 -35.5523734)",Hill Street,50,5
576495712,,B37,trunk,,True,False,158.633,"LINESTRING (138.6219926 -35.5528604, 138.6220358 -35.5528028, 138.622584 -35.552117, 138.6227047 -35.551966, 138.6228207 -35.5518209, 138.6228606 -35.5517659, 138.6228997 -35.5517042, 138.6229222 -35.5516528)",Torrens Street,60,
173449325,,,trunk_link,,False,False,5.979,"LINESTRING (138.6212609 -35.5539258, 138.6212047 -35.5538975)",Coral Street,50,
50904910,,B37,trunk,,True,False,63.416,"LINESTRING (138.6212609 -35.5539258, 138.6210085 -35.5542716, 138.6209745 -35.5543288, 138.6209404 -35.5543861, 138.6209363 -35.5544269)",Torrens Street,60,
60269602,,,residential,,False,True,73.09100000000001,"LINESTRING (138.6212609 -35.5539258, 138.6213321 -35.5539358, 138.6220665 -35.5539003)",Coral Street,50,
1202918969,1,B37,trunk,roundabout,True,False,3.361,"LINESTRING (138.6209363 -35.5544269, 138.6209459 -35.5544561)",,60,
173449376,,B37,trunk,,True,False,64.351,"LINESTRING (138.620809 -35.554372, 138.6208546 -35.5543476, 138.6208884 -35.5543191, 138.6209153 -35.5542957, 138.6209531 -35.5542489, 138.6212047 -35.5538975)",Torrens Street,60,
1202918969,1,B37,trunk,roundabout,True,False,13.978,"LINESTRING (138.620809 -35.554372, 138.6208491 -35.5543719, 138.6208869 -35.5543828, 138.620916 -35.5544016, 138.6209363 -35.5544269)",,60,
46823706,,,residential,,False,True,5.448,"LINESTRING (138.6205744 -35.5547351, 138.6206267 -35.5547594)",Torrens Lane,50,3
46823706,,,residential,,False,False,166.75,"LINESTRING (138.6205744 -35.5547351, 138.6203207 -35.5546153, 138.6202697 -35.5546066, 138.6199291 -35.5546426, 138.6198969 -35.5546688, 138.6197918 -35.5548413, 138.6197466 -35.5549878, 138.6197163 -35.5551384, 138.6197263 -35.5552974, 138.6197627 -35.5554358, 138.619809 -35.555534)",Torrens Lane,50,3
1202918968,,B37,trunk,,True,False,30.465000000000003,"LINESTRING (138.6205744 -35.5547351, 138.6206855 -35.5546, 138.6207126 -35.5545653, 138.6207192 -35.5545426, 138.6207234 -35.554523, 138.6207185 -35.5544962)",Torrens Street,60,
46823706,,,residential,,False,False,5.448,"LINESTRING (138.6206267 -35.5547594, 138.6205744 -35.5547351)",Torrens Lane,50,3
46823706,,,residential,,False,True,67.305,"LINESTRING (138.6206267 -35.5547594, 138.620726 -35.5548076, 138.6208625 -35.5548728, 138.6209095 -35.5549034, 138.620935 -35.5549437, 138.6209617 -35.5550168, 138.6209779 -35.5550877, 138.6209832 -35.5551488, 138.6209776 -35.5551936, 138.620964 -35.5552252)",Torrens Lane,50,3
1202918967,1,B37,trunk,,True,False,39.558,"LINESTRING (138.6206267 -35.5547594, 138.6204869 -35.5549419, 138.620385 -35.5550556)",Torrens Street,60,
173449378,2,B37,trunk,,False,True,58.431,"LINESTRING (138.620385 -35.5550556, 138.6203719 -35.555097, 138.6203617 -35.5551302, 138.6203588 -35.5551787, 138.6203617 -35.5552297, 138.6203733 -35.5552782, 138.6203937 -35.5553256, 138.6205136 -35.555555)",Torrens Street,60,
1202918968,,B37,trunk,,True,False,39.769,"LINESTRING (138.620385 -35.5550556, 138.6204512 -35.5548998, 138.6205744 -35.5547351)",Torrens Street,60,
173449315,1,B37,primary,roundabout,True,False,12.14,"LINESTRING (138.620701 -35.5558409, 138.620723 -35.5558444, 138.6207435 -35.5558515, 138.6207619 -35.5558619, 138.6207772 -35.5558751, 138.6207889 -35.5558906, 138.6207964 -35.5559078)",,,
173449377,1,B37,trunk,,True,False,35.853,"LINESTRING (138.6206136 -35.555867, 138.6205136 -35.555555)",Torrens Street,60,
173449315,1,B37,primary,roundabout,True,False,8.673,"LINESTRING (138.6206136 -35.555867, 138.6206391 -35.5558513, 138.6206691 -35.5558424, 138.620701 -35.5558409)",,,
173449315,1,B37,primary,roundabout,True,False,4.292,"LINESTRING (138.6205887 -35.5558996, 138.620599 -35.5558822, 138.6206136 -35.555867)",,,
173449315,1,B37,primary,roundabout,True,False,11.376999999999999,"LINESTRING (138.6206177 -35.5559937, 138.6205979 -35.5559738, 138.6205859 -35.5559502, 138.6205828 -35.5559248, 138.6205887 -35.5558996)",,,
173449385,,B37,primary,,True,False,111.726,"LINESTRING (138.6206177 -35.5559937, 138.6204399 -35.5560321, 138.6201249 -35.5561399, 138.6194688 -35.5563593)",Victoria Street,60,
184389892,,,residential,roundabout,True,False,9.992,"LINESTRING (138.6188428 -35.5572277, 138.6188352 -35.5572108, 138.6188341 -35.5571928, 138.6188394 -35.5571754, 138.6188508 -35.55716, 138.6188672 -35.557148)",,,
184389885,2,,unclassified,,False,True,91.647,"LINESTRING (138.6232038 -35.5558744, 138.6232425 -35.556698)",Albert Place,,
184389889,2,,unclassified,,False,True,23.734,"LINESTRING (138.6232038 -35.5558744, 138.623179 -35.5558016, 138.6231472 -35.5557348, 138.6231067 -35.5556773)",Albert Place,,
184390358,,,unclassified,,True,False,287.96500000000003,"LINESTRING (138.6232038 -35.5558744, 138.6234518 -35.555853, 138.6238477 -35.5558226, 138.6239216 -35.5557994, 138.6239566 -35.5557721, 138.6239706 -35.5557387, 138.623969 -35.5556971, 138.6238652 -35.5547488, 138.6237681 -35.5538217)",Railway Terrace,,
64931669,1,,residential,,True,False,215.60199999999998,"LINESTRING (138.6222209 -35.5555008, 138.6224741 -35.5560614, 138.6224674 -35.5560874, 138.6224579 -35.5560951, 138.6224456 -35.5561051, 138.6223798 -35.5561227, 138.6208974 -35.5563828)",,,
"[184389889, 184389887]",2,,unclassified,,False,"[False, True]",89.30100000000002,"LINESTRING (138.6222209 -35.5555008, 138.6223884 -35.5554565, 138.6225644 -35.5554408, 138.6226389 -35.5554494, 138.6227003 -35.5554564, 138.6227609 -35.5554757, 138.6228178 -35.5554989, 138.6229094 -35.5555342, 138.6229704 -35.5555685, 138.6230177 -35.5555967, 138.6230624 -35.5556291, 138.6231067 -35.5556773)","['Victoria Street', 'Albert Place']",,9.5
184389893,2,,unclassified,,False,False,43.282,"LINESTRING (138.6222209 -35.5555008, 138.6222064 -35.5553127, 138.622205 -35.5552788, 138.6221983 -35.5552439, 138.6221849 -35.5552123, 138.6221554 -35.5551817, 138.6220944 -35.5551494)",Crozier Road,,
1211144532,2,,unclassified,,False,False,136.58,"LINESTRING (138.6222209 -35.5555008, 138.6220173 -35.555559, 138.6207964 -35.5559078)",Victoria Street,,9.5
42531274,,,residential,,False,False,60.922,"LINESTRING (138.6188563 -35.5550876, 138.6183454 -35.5550027, 138.6181971 -35.5550298)",Hinkler Street,50,5
1242247847,,,residential,,False,False,151.128,"LINESTRING (138.6188563 -35.5550876, 138.6188625 -35.5550345, 138.6188843 -35.5549576, 138.6189177 -35.5548939, 138.6189649 -35.5548175, 138.6190575 -35.5546974, 138.6196642 -35.5539088)",Burke Street,,
1242247847,,,residential,,False,True,130.647,"LINESTRING (138.6188563 -35.5550876, 138.6188718 -35.5551621, 138.618894 -35.5552282, 138.6192742 -35.5559554, 138.6193828 -35.5561792)",Burke Street,,
184389893,2,,unclassified,,False,True,43.282,"LINESTRING (138.6220944 -35.5551494, 138.6221554 -35.5551817, 138.6221849 -35.5552123, 138.6221983 -35.5552439, 138.622205 -35.5552788, 138.6222064 -35.5553127, 138.6222209 -35.5555008)",Crozier Road,,
1211144533,,,unclassified,,False,False,106.52600000000001,"LINESTRING (138.6220944 -35.5551494, 138.6218711 -35.5550312, 138.6211095 -35.5546243)",Crozier Road,,
173449315,1,B37,primary,roundabout,True,False,11.386,"LINESTRING (138.6207353 -35.5560093, 138.6207113 -35.5560154, 138.6206862 -35.5560169, 138.6206614 -35.5560136, 138.6206381 -35.5560057, 138.6206177 -35.5559937)",,,
23075177,1,,residential,,True,False,45.401,"LINESTRING (138.6209824 -35.5567852, 138.6208974 -35.5563828)",Wills Street,,
287201787,2,,residential,,False,False,189.95200000000003,"LINESTRING (138.6209824 -35.5567852, 138.6202199 -35.5568345, 138.6198377 -35.5568673, 138.6197128 -35.556886, 138.6193335 -35.5569951, 138.6192112 -35.5570387, 138.6191041 -35.557091, 138.6189631 -35.5571573)",Esplanade,,8.5
"[184389891, 287201787]",2,,residential,,False,True,204.88099999999997,"LINESTRING (138.6209824 -35.5567852, 138.6210395 -35.5567824, 138.6215228 -35.5567379, 138.6219202 -35.5567108, 138.6222547 -35.5567035, 138.6225357 -35.5567027, 138.6226959 -35.5567022, 138.6232425 -35.556698)",Esplanade,,"['10.5', '8.5']"
1202918969,1,B37,trunk,roundabout,True,False,3.623,"LINESTRING (138.6207185 -35.5544962, 138.6207124 -35.554464)",,60,
184389885,2,,unclassified,,False,False,91.647,"LINESTRING (138.6232425 -35.556698, 138.6232038 -35.5558744)",Albert Place,,
"[184389891, 287201787]",2,,residential,,False,False,204.881,"LINESTRING (138.6232425 -35.556698, 138.6226959 -35.5567022, 138.6225357 -35.5567027, 138.6222547 -35.5567035, 138.6219202 -35.5567108, 138.6215228 -35.5567379, 138.6210395 -35.5567824, 138.6209824 -35.5567852)",Esplanade,,"['10.5', '8.5']"
"[184389891, 23075179]",2,,residential,,False,"[False, True]",483.025,"LINESTRING (138.6232425 -35.556698, 138.6233024 -35.5567001, 138.6234141 -35.5567132, 138.6235272 -35.5567346, 138.6240436 -35.5568462, 138.6241413 -35.5568651, 138.624224 -35.5568754, 138.6243258 -35.5568811, 138.6243979 -35.5568734, 138.6244921 -35.5568568, 138.6246013 -35.5568395, 138.6246985 -35.5568115, 138.6248056 -35.5567761, 138.6248247 -35.5567592, 138.6248754 -35.5566992, 138.6248905 -35.55665, 138.6249016 -35.5565947, 138.6249025 -35.5565707, 138.6249045 -35.5565193, 138.6248521 -35.5558089, 138.6247994 -35.5550851, 138.6247035 -35.5537667)","['Flinders Parade', 'Esplanade']",,10.5
184389892,,,residential,roundabout,True,False,22.801,"LINESTRING (138.6189631 -35.5571573, 138.6189769 -35.5571744, 138.6189829 -35.5571944, 138.6189804 -35.5572148, 138.6189697 -35.5572333, 138.618952 -35.557248, 138.6189294 -35.5572569, 138.6189043 -35.5572593, 138.6188797 -35.5572547, 138.6188584 -35.5572438, 138.6188428 -35.5572277)",,,
287201787,2,,residential,,False,True,189.952,"LINESTRING (138.6189631 -35.5571573, 138.6191041 -35.557091, 138.6192112 -35.5570387, 138.6193335 -35.5569951, 138.6197128 -35.556886, 138.6198377 -35.5568673, 138.6202199 -35.5568345, 138.6209824 -35.5567852)",Esplanade,,8.5
184389889,2,,unclassified,,False,False,23.734,"LINESTRING (138.6231067 -35.5556773, 138.6231472 -35.5557348, 138.623179 -35.5558016, 138.6232038 -35.5558744)",Albert Place,,
"[184389889, 184389887]",2,,unclassified,,False,"[False, True]",89.30100000000002,"LINESTRING (138.6231067 -35.5556773, 138.6230624 -35.5556291, 138.6230177 -35.5555967, 138.6229704 -35.5555685, 138.6229094 -35.5555342, 138.6228178 -35.5554989, 138.6227609 -35.5554757, 138.6227003 -35.5554564, 138.6226389 -35.5554494, 138.6225644 -35.5554408, 138.6223884 -35.5554565, 138.6222209 -35.5555008)","['Victoria Street', 'Albert Place']",,9.5
1202918967,1,B37,trunk,,True,False,29.961000000000002,"LINESTRING (138.6208388 -35.5545607, 138.6207968 -35.554576, 138.6207612 -35.5545957, 138.6207366 -35.5546221, 138.6206267 -35.5547594)",Torrens Street,60,
1202918969,1,B37,trunk,roundabout,True,False,13.972000000000001,"LINESTRING (138.6208388 -35.5545607, 138.6208018 -35.5545583, 138.6207676 -35.5545466, 138.6207377 -35.5545249, 138.6207185 -35.5544962)",,60,
23075182,,,residential,,False,False,16.267,"LINESTRING (138.6194462 -35.5563161, 138.6193828 -35.5561792)",Burke Street,,
184389886,,,primary_link,,False,False,5.221,"LINESTRING (138.6194462 -35.5563161, 138.6194688 -35.5563593)",,,
1242247845,,B37,primary,,True,False,113.566,"LINESTRING (138.6194462 -35.5563161, 138.6198172 -35.5561973, 138.6203738 -35.5560077, 138.6204505 -35.555977, 138.6205887 -35.5558996)",Victoria Street,60,
184389886,,,primary_link,,False,True,5.221,"LINESTRING (138.6194688 -35.5563593, 138.6194462 -35.5563161)",,,
1242247846,,B37,primary,,True,False,90.252,"LINESTRING (138.6194688 -35.5563593, 138.6185435 -35.5566628)",Victoria Street,60,
23075179,2,,residential,,False,True,137.60799999999998,"LINESTRING (138.6244152 -35.5525516, 138.6245607 -35.5531604, 138.624695 -35.5537335, 138.6247035 -35.5537667)",Flinders Parade,,
50904907,,,residential,,False,True,115.49600000000001,"LINESTRING (138.6244152 -35.5525516, 138.6241443 -35.5523733, 138.6240512 -35.5523121, 138.6239972 -35.5522805, 138.6239306 -35.5522409, 138.6238869 -35.5522123, 138.6234171 -35.5519042)",Eyre Terrace,50,
184390359,,,trunk_link,,False,True,7.561,"LINESTRING (138.6218124 -35.5531009, 138.6218833 -35.5531369)",,,
576495716,,B37,trunk,,True,False,31.32,"LINESTRING (138.6218124 -35.5531009, 138.6219443 -35.5529235, 138.6219926 -35.5528604)",Torrens Street,60,
23075179,2,,residential,,False,False,137.608,"LINESTRING (138.6247035 -35.5537667, 138.624695 -35.5537335, 138.6245607 -35.5531604, 138.6244152 -35.5525516)",Flinders Parade,,
