osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,bridge,junction
53257261,Scott Street,residential,False,False,180.861,"LINESTRING (148.714151 -34.4346634, 148.7142366 -34.4349452, 148.7143627 -34.4352035, 148.7143892 -34.4352911, 148.7144098 -34.4355897, 148.7142409 -34.4362432)",,,,
"[304771232, 304771233, 404026227]",Murringo Road,primary,False,True,250.583,"LINESTRING (148.714151 -34.4346634, 148.7149173 -34.43493, 148.7156706 -34.4352435, 148.7160497 -34.4354267, 148.7161082 -34.4354506, 148.7163574 -34.4355756, 148.716561 -34.4357097)",B81,50,yes,
24489139,Pudman Street,residential,False,False,180.827,"LINESTRING (148.7142409 -34.4362432, 148.7148849 -34.4363182, 148.7154436 -34.4363832, 148.7161933 -34.4364705)",,,,
53257261,Scott Street,residential,False,False,231.124,"LINESTRING (148.7142409 -34.4362432, 148.7140494 -34.437222, 148.7138048 -34.4382902)",,,,
53257261,Scott Street,residential,False,True,180.86100000000002,"LINESTRING (148.7142409 -34.4362432, 148.7144098 -34.4355897, 148.7143892 -34.4352911, 148.7143627 -34.4352035, 148.7142366 -34.4349452, 148.714151 -34.4346634)",,,,
53257261,Scott Street,residential,False,False,234.07,"LINESTRING (148.7138048 -34.4382902, 148.7134677 -34.4403768)",,,,
53257261,Scott Street,residential,False,True,231.124,"LINESTRING (148.7138048 -34.4382902, 148.7140494 -34.437222, 148.7142409 -34.4362432)",,,,
148384904,Queen Street,residential,False,False,234.328,"LINESTRING (148.7138048 -34.4382902, 148.7141991 -34.4383298, 148.7151057 -34.4384448, 148.7156904 -34.4385244, 148.7163292 -34.4386147)",,,,
171733401,Marsden Street,primary,False,False,231.642,"LINESTRING (148.7163292 -34.4386147, 148.7159647 -34.4406761)",B81,50,,
148384904,Queen Street,residential,False,False,128.264,"LINESTRING (148.7163292 -34.4386147, 148.7170564 -34.4386937, 148.7177136 -34.4387783)",,,,
148384904,Queen Street,residential,False,True,234.328,"LINESTRING (148.7163292 -34.4386147, 148.7156904 -34.4385244, 148.7151057 -34.4384448, 148.7141991 -34.4383298, 148.7138048 -34.4382902)",,,,
171733401,Marsden Street,primary,False,True,176.457,"LINESTRING (148.7163292 -34.4386147, 148.7165255 -34.4375046, 148.7166069 -34.4370444)",B81,50,,
24489145,Market Street,residential,False,False,231.903,"LINESTRING (148.7177136 -34.4387783, 148.7176578 -34.4390887, 148.7173419 -34.4408412)",,,,
24489145,Market Street,residential,False,True,231.479,"LINESTRING (148.7177136 -34.4387783, 148.717901 -34.4377899, 148.7180768 -34.4368626, 148.7181023 -34.4367214)",,,,
148384904,Queen Street,residential,False,True,128.264,"LINESTRING (148.7177136 -34.4387783, 148.7170564 -34.4386937, 148.7163292 -34.4386147)",,,,
53257261,Scott Street,residential,False,True,234.07,"LINESTRING (148.7134677 -34.4403768, 148.7138048 -34.4382902)",,,,
149319028,Jugiong Street,residential,False,True,231.391,"LINESTRING (148.7134677 -34.4403768, 148.7159647 -34.4406761)",,,,
24489150,Farm Street,residential,False,True,229.603,"LINESTRING (148.7238415 -34.4416193, 148.7242396 -34.4395807)",,,,
24489149,Jugiong Street,residential,False,True,229.903,"LINESTRING (148.7238415 -34.4416193, 148.7226271 -34.4414571, 148.7213667 -34.4412888)",,,,
24489150,Farm Street,residential,False,False,113.743,"LINESTRING (148.7238415 -34.4416193, 148.7237356 -34.4421617, 148.7236443 -34.4426292)",,,,
362944517,Brial Street,residential,False,False,12.639,"LINESTRING (148.7199894 -34.434725, 148.7201254 -34.4347434)",,,,
44816651,Park Street,residential,False,True,118.97200000000001,"LINESTRING (148.7199894 -34.434725, 148.7198817 -34.4353, 148.7197914 -34.4357824)",,,,
"[362944516, 362944517, 142964303]",Brial Street,residential,False,True,362.92600000000004,"LINESTRING (148.7199894 -34.434725, 148.719711 -34.4346907, 148.7194442 -34.4346649, 148.7190405 -34.4346186, 148.7184282 -34.43455, 148.7181701 -34.4345793, 148.7179354 -34.4346823, 148.7175537 -34.4349493, 148.7175054 -34.4349863, 148.7174171 -34.435054, 148.7169043 -34.4354468, 148.716561 -34.4357097)",,,,
41570697,Murringo Road,primary,False,True,50.933,"LINESTRING (148.716561 -34.4357097, 148.7166571 -34.435828, 148.7167244 -34.4359528, 148.7167636 -34.4360832, 148.7167622 -34.4361279)",B81,50,,
"[362944516, 362944517, 142964303]",Brial Street,residential,False,False,362.92600000000004,"LINESTRING (148.716561 -34.4357097, 148.7169043 -34.4354468, 148.7174171 -34.435054, 148.7175054 -34.4349863, 148.7175537 -34.4349493, 148.7179354 -34.4346823, 148.7181701 -34.4345793, 148.7184282 -34.43455, 148.7190405 -34.4346186, 148.7194442 -34.4346649, 148.719711 -34.4346907, 148.7199894 -34.434725)",,,,
"[304771232, 304771233, 404026227]",Murringo Road,primary,False,False,250.583,"LINESTRING (148.716561 -34.4357097, 148.7163574 -34.4355756, 148.7161082 -34.4354506, 148.7160497 -34.4354267, 148.7156706 -34.4352435, 148.7149173 -34.43493, 148.714151 -34.4346634)",B81,50,yes,
41570698,,primary,True,False,10.866,"LINESTRING (148.7165612 -34.4364887, 148.7165753 -34.4364672, 148.7165945 -34.4364486, 148.7166181 -34.4364338, 148.7166448 -34.4364233)",B81,50,,roundabout
41570698,,primary,True,False,7.158,"LINESTRING (148.7168322 -34.4365403, 148.7168244 -34.4365718, 148.7168064 -34.4366004)",B81,50,,roundabout
651036445,Pudman Street,secondary,True,False,112.37100000000001,"LINESTRING (148.7168322 -34.4365403, 148.71793 -34.436674, 148.7180011 -34.4366906, 148.7180319 -34.4367138)",,50,,
171733401,Marsden Street,primary,False,False,176.457,"LINESTRING (148.7166069 -34.4370444, 148.7165255 -34.4375046, 148.7163292 -34.4386147)",B81,50,,
404026223,Marsden Street,primary,True,False,46.661,"LINESTRING (148.7166069 -34.4370444, 148.7165943 -34.4370124, 148.7166104 -34.4367824, 148.7166082 -34.4366268)",B81,50,,
44816647,South Street,residential,False,False,127.209,"LINESTRING (148.7155993 -34.4427421, 148.7169673 -34.4429318)",,,,
171733401,Marsden Street,primary,False,True,232.16,"LINESTRING (148.7155993 -34.4427421, 148.7158232 -34.4414759, 148.7158671 -34.4412278, 148.7159647 -34.4406761)",B81,50,,
24489145,Market Street,residential,False,True,234.989,"LINESTRING (148.7169673 -34.4429318, 148.7173419 -34.4408412)",,,,
44816647,South Street,residential,False,True,127.209,"LINESTRING (148.7169673 -34.4429318, 148.7155993 -34.4427421)",,,,
24489145,Market Street,residential,False,False,52.522,"LINESTRING (148.7182062 -34.4362569, 148.7181023 -34.4367214)",,,,
44816653,Neilsen Street,residential,False,False,127.791,"LINESTRING (148.7197914 -34.4357824, 148.7211657 -34.4359722)",,,,
