osmid,ref,name,highway,maxspeed,oneway,reversed,length,geometry,junction,lanes,bridge
137383341,B17,Kings Parade,primary,50,False,True,135.54700000000003,"LINESTRING (146.1658774 -41.1590308, 146.1659639 -41.1589722, 146.1661427 -41.158928, 146.166738 -41.1588785, 146.1671448 -41.1588384, 146.1672547 -41.1588273, 146.1674479 -41.1588106)",,,
199305948,B17,Lovett Street,primary,50,False,True,101.783,"LINESTRING (146.1658774 -41.1590308, 146.1658229 -41.1591207, 146.1657538 -41.159546, 146.1657045 -41.15978, 146.1656861 -41.1599305)",,,
35677637,,James Street,residential,,False,False,104.247,"LINESTRING (146.1701641 -41.159418, 146.1701425 -41.1595747, 146.1701049 -41.1599307, 146.1700445 -41.1603511)",,,
1061693157,,James Street,residential,,True,False,25.046,"LINESTRING (146.1701641 -41.159418, 146.1701565 -41.1593252, 146.1701479 -41.1592913, 146.1701358 -41.15926, 146.1701191 -41.1592345, 146.1700936 -41.1592032)",,,
37661966,,Water Street,residential,,False,False,121.164,"LINESTRING (146.1740313 -41.1535697, 146.1726047 -41.1533866)",,,
1061262754,,Victoria Street,tertiary,,False,True,136.61399999999998,"LINESTRING (146.1740313 -41.1535697, 146.1738383 -41.1546749, 146.1738316 -41.1547004, 146.1738207 -41.1547239, 146.1737799 -41.1547789)",,2,
52959695,C142,Main Street,primary,50,False,False,12.906,"LINESTRING (146.1756565 -41.1559502, 146.1755461 -41.1558692)",,,
137383342,,The Quadrant,residential,50,False,False,245.17100000000005,"LINESTRING (146.1756565 -41.1559502, 146.1749193 -41.1566564, 146.1747928 -41.1567478, 146.1747495 -41.1567784, 146.1745353 -41.1569156, 146.1744677 -41.156955, 146.1743733 -41.1569937, 146.1742691 -41.1570252, 146.1741736 -41.1570336, 146.1740437 -41.1570322, 146.1739729 -41.1570268, 146.1733649 -41.1569476)",,,
35677637,,James Street,residential,,False,True,104.247,"LINESTRING (146.1700445 -41.1603511, 146.1701049 -41.1599307, 146.1701425 -41.1595747, 146.1701641 -41.159418)",,,
548381510,,,tertiary,,True,False,9.449,"LINESTRING (146.1700445 -41.1603511, 146.1700752 -41.1603567, 146.1701021 -41.1603693, 146.1701223 -41.1603876, 146.1701286 -41.1604003)",roundabout,,
199305948,B17,Lovett Street,primary,50,False,True,77.428,"LINESTRING (146.1656861 -41.1599305, 146.1655785 -41.1606221)",,,
199305948,B17,Lovett Street,primary,50,False,False,101.78299999999999,"LINESTRING (146.1656861 -41.1599305, 146.1657045 -41.15978, 146.1657538 -41.159546, 146.1658229 -41.1591207, 146.1658774 -41.1590308)",,,
37661966,,Water Street,residential,,False,True,111.213,"LINESTRING (146.170138 -41.1530726, 146.1714478 -41.153239)",,,
"[562677884, 562677885]",,Dial Street,residential,,False,True,212.57400000000007,"LINESTRING (146.170138 -41.1530726, 146.1701043 -41.1531939, 146.1700924 -41.153318, 146.1701424 -41.1536777, 146.1702659 -41.1545672, 146.1702678 -41.1546134, 146.1702647 -41.1546461, 146.1702571 -41.1546818, 146.1702381 -41.154734, 146.1702333 -41.1547606, 146.1702393 -41.1547858, 146.1702499 -41.1548067, 146.1702757 -41.1548306, 146.1704253 -41.1549003)",,,
35677622,,Reibey Street,tertiary,50,False,False,121.20599999999999,"LINESTRING (146.1732421 -41.1575366, 146.173123 -41.1575192, 146.1719608 -41.157381, 146.171813 -41.1573625)",,2,
35677622,,Reibey Street,tertiary,50,False,True,207.73599999999996,"LINESTRING (146.1732421 -41.1575366, 146.1733488 -41.1575506, 146.1744016 -41.1576674, 146.1753811 -41.1577903, 146.1756844 -41.1578567)",,2,
186885165,,Victoria Street,tertiary,,False,False,66.297,"LINESTRING (146.1732421 -41.1575366, 146.1732606 -41.1574549, 146.1733368 -41.1570871, 146.1733649 -41.1569476)",,2,
1061622904,,Victoria Street,unclassified,,False,True,116.226,"LINESTRING (146.1732421 -41.1575366, 146.1732231 -41.1576402, 146.1730355 -41.1585702)",,2,
"[230621456, 230621453]",,Wongi Lane,residential,,False,True,121.167,"LINESTRING (146.1730355 -41.1585702, 146.1728608 -41.1585573, 146.1725977 -41.1585215, 146.1723235 -41.1584891, 146.1722517 -41.15848, 146.1717592 -41.1584175, 146.1716066 -41.1583988)",,,
1061622904,,Victoria Street,unclassified,,False,False,116.226,"LINESTRING (146.1730355 -41.1585702, 146.1732231 -41.1576402, 146.1732421 -41.1575366)",,2,
1061622904,,Victoria Street,unclassified,,False,True,22.676000000000002,"LINESTRING (146.1730355 -41.1585702, 146.1730221 -41.1586749, 146.1730225 -41.158708, 146.1730281 -41.1587435, 146.1730392 -41.1587722)",,2,
"[230621456, 230621453]",,Wongi Lane,residential,,False,False,121.167,"LINESTRING (146.1716066 -41.1583988, 146.1717592 -41.1584175, 146.1722517 -41.15848, 146.1723235 -41.1584891, 146.1725977 -41.1585215, 146.1728608 -41.1585573, 146.1730355 -41.1585702)",,,
"[301627801, 1061693148]",,"['Grove Street', 'King Edward Street']",tertiary,50,False,"[False, True]",182.78699999999998,"LINESTRING (146.1716066 -41.1583988, 146.1715607 -41.1586216, 146.1714341 -41.1592185, 146.1714177 -41.1592628, 146.1713817 -41.1592957, 146.171321 -41.1593017, 146.1712578 -41.1593007, 146.170429 -41.1592029)",,,
301627801,,King Edward Street,tertiary,,False,True,116.52300000000001,"LINESTRING (146.1716066 -41.1583988, 146.1716218 -41.1583181, 146.1716641 -41.1580932, 146.1716919 -41.1579452, 146.1716968 -41.1579214, 146.171788 -41.1574771, 146.171813 -41.1573625)",,,
37661966,,Water Street,residential,,False,False,98.242,"LINESTRING (146.1726047 -41.1533866, 146.1714478 -41.153239)",,,
37661966,,Water Street,residential,,False,True,121.164,"LINESTRING (146.1726047 -41.1533866, 146.1740313 -41.1535697)",,,
37662049,,King Edward Street,residential,,False,False,98.99,"LINESTRING (146.1726047 -41.1533866, 146.1724442 -41.1542686)",,,
230621449,,Patrick Street,residential,,False,True,30.484,"LINESTRING (146.1736563 -41.1555439, 146.1732958 -41.1555054)",,,
186885165,,Victoria Street,tertiary,,False,False,82.49799999999999,"LINESTRING (146.1736563 -41.1555439, 146.1737181 -41.1552363, 146.1737758 -41.1549492, 146.1737844 -41.1549223, 146.1737959 -41.1548988, 146.1738144 -41.1548719, 146.1738559 -41.1548237)",,2,
186885165,,Victoria Street,tertiary,,False,True,157.98,"LINESTRING (146.1736563 -41.1555439, 146.1735648 -41.1559869, 146.1734073 -41.1567438, 146.1733649 -41.1569476)",,2,
37662032,,Alexandra Road,tertiary,,False,False,241.609,"LINESTRING (146.172721 -41.1594838, 146.1720898 -41.1597804, 146.1718061 -41.1599129, 146.1716509 -41.1599854, 146.1714399 -41.1600839, 146.170796 -41.1602491, 146.1701286 -41.1604003)",,,
37662032,,Alexandra Road,tertiary,,False,True,236.87800000000001,"LINESTRING (146.172721 -41.1594838, 146.1734938 -41.1590908, 146.173825 -41.1589213, 146.1740201 -41.1588219, 146.1743116 -41.1586733, 146.1747214 -41.1584644, 146.1750642 -41.1582897)",,,
226024604,,Walker Street,residential,,False,True,224.502,"LINESTRING (146.172721 -41.1594838, 146.1727909 -41.1596115, 146.172792 -41.1597779, 146.1726606 -41.1606078, 146.1725267 -41.1614807)",,,
230621432,,Patrick Street,residential,,False,True,161.806,"LINESTRING (146.1703087 -41.1551577, 146.1712886 -41.1552849, 146.1714603 -41.1553047, 146.1715597 -41.1553151, 146.1722167 -41.1553887)",,,
"[554606052, 230621445]",C142,"['Kings Parade', 'Crescent Street']",primary,50,False,False,302.073,"LINESTRING (146.1703087 -41.1551577, 146.1702945 -41.1553298, 146.170312 -41.1554978, 146.170302 -41.1556107, 146.1702742 -41.1557282, 146.1702423 -41.1558227, 146.1701864 -41.1559341, 146.1700752 -41.1560746, 146.1696821 -41.1565414, 146.1694753 -41.1567682, 146.1693137 -41.1569338, 146.1692269 -41.1570133, 146.1691159 -41.1570923, 146.1690518 -41.1571439, 146.1690123 -41.1571875, 146.1689881 -41.1572215, 146.1689638 -41.1572684, 146.1689061 -41.1574027, 146.1688636 -41.1574746, 146.1688373 -41.1575078, 146.1688018 -41.1575388)",,2,
671200699,C142,Main Street,primary,50,False,True,30.306,"LINESTRING (146.1703087 -41.1551577, 146.1703581 -41.155021, 146.1704253 -41.1549003)",,,
37662032,,Alexandra Road,tertiary,,False,False,236.87800000000001,"LINESTRING (146.1750642 -41.1582897, 146.1747214 -41.1584644, 146.1743116 -41.1586733, 146.1740201 -41.1588219, 146.173825 -41.1589213, 146.1734938 -41.1590908, 146.172721 -41.1594838)",,,
37662032,,Alexandra Road,tertiary,,False,True,68.664,"LINESTRING (146.1750642 -41.1582897, 146.1755553 -41.1580291, 146.1756679 -41.1579645, 146.1757343 -41.157934)",,,
83481495,,Dairy Company Lane,residential,,False,True,121.349,"LINESTRING (146.1750642 -41.1582897, 146.1750959 -41.1583489, 146.1751028 -41.1584108, 146.1750823 -41.1585687, 146.1748943 -41.1593629)",,,
83481495,,Dairy Company Lane,residential,,False,False,121.34899999999999,"LINESTRING (146.1748943 -41.1593629, 146.1750823 -41.1585687, 146.1751028 -41.1584108, 146.1750959 -41.1583489, 146.1750642 -41.1582897)",,,
35153383,C142,Hobbs Parade,secondary,50,False,True,44.531,"LINESTRING (146.1661742 -41.1557995, 146.166418 -41.1560059, 146.1665301 -41.1560971)",,,
230621443,,Patrick Street,residential,,False,False,16.324,"LINESTRING (146.1722167 -41.1553887, 146.1724113 -41.1553978)",,,
230621430,,King Edward Street,tertiary,,False,False,222.083,"LINESTRING (146.1722167 -41.1553887, 146.1721484 -41.1557659, 146.1720976 -41.1560087, 146.1719801 -41.1565444, 146.1719184 -41.1568831, 146.1718293 -41.157283, 146.171813 -41.1573625)",,,
230621430,,King Edward Street,tertiary,,False,True,109.028,"LINESTRING (146.1722167 -41.1553887, 146.1722856 -41.1550166, 146.1723111 -41.1548879, 146.1724142 -41.1544196)",,,
230621432,,Patrick Street,residential,,False,False,161.80599999999998,"LINESTRING (146.1722167 -41.1553887, 146.1715597 -41.1553151, 146.1714603 -41.1553047, 146.1712886 -41.1552849, 146.1703087 -41.1551577)",,,
141901537,,Risby Street,residential,50,False,False,156.136,"LINESTRING (146.1758226 -41.1587238, 146.17551 -41.1601081)",,,
141901537,,Risby Street,residential,50,False,True,91.86500000000001,"LINESTRING (146.1758226 -41.1587238, 146.1758725 -41.1585393, 146.1759255 -41.1583192, 146.175972 -41.1581221, 146.1759763 -41.1580491, 146.1759614 -41.1579703, 146.1759055 -41.1579257)",,,
137383342,,The Quadrant,residential,50,False,True,245.171,"LINESTRING (146.1733649 -41.1569476, 146.1739729 -41.1570268, 146.1740437 -41.1570322, 146.1741736 -41.1570336, 146.1742691 -41.1570252, 146.1743733 -41.1569937, 146.1744677 -41.156955, 146.1745353 -41.1569156, 146.1747495 -41.1567784, 146.1747928 -41.1567478, 146.1749193 -41.1566564, 146.1756565 -41.1559502)",,,
186885165,,Victoria Street,tertiary,,False,False,157.98,"LINESTRING (146.1733649 -41.1569476, 146.1734073 -41.1567438, 146.1735648 -41.1559869, 146.1736563 -41.1555439)",,2,
186885165,,Victoria Street,tertiary,,False,True,66.297,"LINESTRING (146.1733649 -41.1569476, 146.1733368 -41.1570871, 146.1732606 -41.1574549, 146.1732421 -41.1575366)",,2,
141901537,,Risby Street,residential,50,False,False,81.493,"LINESTRING (146.17551 -41.1601081, 146.1753515 -41.1608312)",,,
141901537,,Risby Street,residential,50,False,True,156.136,"LINESTRING (146.17551 -41.1601081, 146.1758226 -41.1587238)",,,
141901537,,Risby Street,residential,50,False,True,81.493,"LINESTRING (146.1753515 -41.1608312, 146.17551 -41.1601081)",,,
35153383,C142,Hobbs Parade,secondary,50,False,False,44.531,"LINESTRING (146.1665301 -41.1560971, 146.166418 -41.1560059, 146.1661742 -41.1557995)",,,
"[477490735, 35153383]",C142,Hobbs Parade,secondary,50,False,True,219.465,"LINESTRING (146.1665301 -41.1560971, 146.1667231 -41.156337, 146.1667983 -41.1564568, 146.1669101 -41.1566409, 146.167032 -41.1568187, 146.1671844 -41.1569889, 146.1673478 -41.157131, 146.1675518 -41.1572705, 146.1677695 -41.1573871, 146.1679803 -41.1574833, 146.1681758 -41.1575698)",,2,yes
"[477490730, 186886342]",,Tasma Parade,residential,,False,True,200.49899999999997,"LINESTRING (146.1665301 -41.1560971, 146.1666115 -41.1560812, 146.1666646 -41.1560618, 146.166986 -41.1559386, 146.1670252 -41.155904, 146.1670432 -41.1558703, 146.1671101 -41.1555721, 146.1672073 -41.1551384, 146.1671775 -41.1549146, 146.1670893 -41.1546298, 146.1670609 -41.1545502)",,,
107950953,,Dorothy Place,residential,50,False,True,25.677,"LINESTRING (146.1658675 -41.1545806, 146.1661081 -41.1547238)",,,
107950953,,Dorothy Place,residential,50,False,False,38.376,"LINESTRING (146.1661734 -41.1550654, 146.1661081 -41.1547238)",,,
107950955,,Dorothy Place,residential,50,False,True,82.073,"LINESTRING (146.1670609 -41.1545502, 146.1661081 -41.1547238)",,,
"[477490730, 186886342]",,Tasma Parade,residential,,False,False,200.49899999999997,"LINESTRING (146.1670609 -41.1545502, 146.1670893 -41.1546298, 146.1671775 -41.1549146, 146.1672073 -41.1551384, 146.1671101 -41.1555721, 146.1670432 -41.1558703, 146.1670252 -41.155904, 146.166986 -41.1559386, 146.1666646 -41.1560618, 146.1666115 -41.1560812, 146.1665301 -41.1560971)",,,
107950953,,Dorothy Place,residential,50,False,False,25.677,"LINESTRING (146.1661081 -41.1547238, 146.1658675 -41.1545806)",,,
107950953,,Dorothy Place,residential,50,False,True,38.376,"LINESTRING (146.1661081 -41.1547238, 146.1661734 -41.1550654)",,,
107950955,,Dorothy Place,residential,50,False,False,82.073,"LINESTRING (146.1661081 -41.1547238, 146.1670609 -41.1545502)",,,
137383340,B17,,primary,,True,False,18.539,"LINESTRING (146.1675684 -41.1589272, 146.167536 -41.1589215, 146.1675029 -41.15891, 146.1674861 -41.1589002, 146.1674717 -41.1588884, 146.1674566 -41.1588696, 146.1674509 -41.1588582, 146.1674454 -41.1588355, 146.1674479 -41.1588106)",roundabout,,
697663480,,Jermyn Street,residential,,False,True,205.284,"LINESTRING (146.1675684 -41.1589272, 146.1675281 -41.1592742, 146.1674926 -41.1595792, 146.1674512 -41.159836, 146.1673382 -41.1607651)",,,
137383340,B17,,primary,,True,False,17.378,"LINESTRING (146.1675962 -41.1587384, 146.1676352 -41.1587475, 146.1676674 -41.1587674, 146.1676892 -41.1587942, 146.1676983 -41.1588248, 146.1676937 -41.158856)",roundabout,,
688062470,B17,Kings Parade,primary,50,False,True,99.828,"LINESTRING (146.1675962 -41.1587384, 146.1676238 -41.1586459, 146.1676844 -41.1585739, 146.1679733 -41.1583255, 146.1681614 -41.1581732, 146.168268 -41.1580919, 146.1683312 -41.1580471)",,,
35677619,,Clock Tower Roundabout,tertiary,,True,False,15.728,"LINESTRING (146.1759055 -41.1579257, 146.1758545 -41.1579503, 146.1758104 -41.1579555, 146.1757616 -41.1579476, 146.1757343 -41.157934)",roundabout,,
141901537,,Risby Street,residential,50,False,False,91.86500000000001,"LINESTRING (146.1759055 -41.1579257, 146.1759614 -41.1579703, 146.1759763 -41.1580491, 146.175972 -41.1581221, 146.1759255 -41.1583192, 146.1758725 -41.1585393, 146.1758226 -41.1587238)",,,
137383340,B17,,primary,,True,False,14.002,"LINESTRING (146.1676937 -41.158856, 146.16768 -41.1588797, 146.1676617 -41.1588972, 146.1676288 -41.1589152, 146.1675979 -41.1589233, 146.1675684 -41.1589272)",roundabout,,
137383344,,Grove Street,tertiary,50,False,False,180.549,"LINESTRING (146.1676937 -41.158856, 146.1682315 -41.1589271, 146.1682903 -41.1589359, 146.1685621 -41.158968, 146.1688906 -41.1590069, 146.1698222 -41.159117)",,,
1061622904,,Victoria Street,unclassified,,False,False,22.676000000000002,"LINESTRING (146.1730392 -41.1587722, 146.1730281 -41.1587435, 146.1730225 -41.158708, 146.1730221 -41.1586749, 146.1730355 -41.1585702)",,2,
52959695,C142,Main Street,primary,50,False,True,12.906,"LINESTRING (146.1755461 -41.1558692, 146.1756565 -41.1559502)",,,
52959695,C142,Main Street,primary,50,False,False,183.156,"LINESTRING (146.1755461 -41.1558692, 146.1750725 -41.1555717, 146.1749945 -41.1555218, 146.1746013 -41.1552701, 146.1738559 -41.1548237)",,,
688062470,B17,Kings Parade,primary,50,False,False,99.82799999999999,"LINESTRING (146.1683312 -41.1580471, 146.168268 -41.1580919, 146.1681614 -41.1581732, 146.1679733 -41.1583255, 146.1676844 -41.1585739, 146.1676238 -41.1586459, 146.1675962 -41.1587384)",,,
"[1214547992, 1105500187]",B17,Kings Parade,primary,50,True,False,31.874999999999996,"LINESTRING (146.1683312 -41.1580471, 146.168374 -41.1579993, 146.1684018 -41.157961, 146.1684186 -41.1579317, 146.1684295 -41.1579052, 146.1684311 -41.1578958, 146.1684362 -41.1578505, 146.1684313 -41.157807, 146.1684231 -41.1577806)",,2,
548381511,,Leven Street,residential,,False,True,111.715,"LINESTRING (146.1738416 -41.1616522, 146.1725267 -41.1614807)",,,
226024607,,Hope Street,residential,,False,True,287.352,"LINESTRING (146.1738416 -41.1616522, 146.1740085 -41.1607825, 146.1742936 -41.1592819, 146.1740546 -41.1592221)",,,
243999509,,Leven Street,tertiary,,False,True,15.905,"LINESTRING (146.1684434 -41.1608454, 146.1682597 -41.1608819)",,,
548381509,,Alexandra Road,tertiary,,False,True,133.054,"LINESTRING (146.1684434 -41.1608454, 146.1690225 -41.1606835, 146.1699414 -41.1604458)",,,
1061292616,,Leven Street,residential,,True,False,25.651,"LINESTRING (146.1684434 -41.1608454, 146.1684864 -41.1609074, 146.1685356 -41.1609529, 146.1685723 -41.1609788, 146.1686084 -41.1609954, 146.1686424 -41.1610152)",,,
226024607,,Hope Street,residential,,False,False,287.352,"LINESTRING (146.1740546 -41.1592221, 146.1742936 -41.1592819, 146.1740085 -41.1607825, 146.1738416 -41.1616522)",,,
52959695,C142,Main Street,primary,50,False,True,115.414,"LINESTRING (146.1725267 -41.1543736, 146.1728854 -41.1544327, 146.1733667 -41.1545741, 146.1737799 -41.1547789)",,,
230621434,C142,,primary,,True,False,11.556000000000001,"LINESTRING (146.1725267 -41.1543736, 146.1725128 -41.1543915, 146.172493 -41.154406, 146.1724687 -41.1544159, 146.1724418 -41.1544206, 146.1724142 -41.1544196)",roundabout,,
37662049,,King Edward Street,residential,,False,True,98.99,"LINESTRING (146.1724442 -41.1542686, 146.1726047 -41.1533866)",,,
230621434,C142,,primary,,True,False,15.647,"LINESTRING (146.1724442 -41.1542686, 146.1724743 -41.1542748, 146.1725004 -41.1542875, 146.1725202 -41.1543056, 146.1725317 -41.1543274, 146.172534 -41.1543508, 146.1725267 -41.1543736)",roundabout,,
230621434,C142,,primary,,True,False,13.517999999999999,"LINESTRING (146.1723318 -41.1543381, 146.1723396 -41.1543145, 146.1723569 -41.1542939, 146.1723818 -41.1542785, 146.172412 -41.1542698, 146.1724442 -41.1542686)",roundabout,,
554606051,C142,Main Street,primary,50,False,False,178.41200000000003,"LINESTRING (146.1723318 -41.1543381, 146.1721454 -41.1543286, 146.1716074 -41.1544175, 146.1712125 -41.1544851, 146.1708844 -41.1545717, 146.1707507 -41.1546361, 146.1706336 -41.154711, 146.1705149 -41.1547984, 146.1704253 -41.1549003)",,,
230621443,,Patrick Street,residential,,False,True,16.324,"LINESTRING (146.1724113 -41.1553978, 146.1722167 -41.1553887)",,,
230621458,,Patrick Street,residential,,True,False,77.77499999999999,"LINESTRING (146.1724113 -41.1553978, 146.1724805 -41.1553964, 146.172529 -41.155391, 146.1725733 -41.1553849, 146.1726179 -41.1553779, 146.1726622 -41.1553718, 146.172722 -41.1553676, 146.1727607 -41.1553685, 146.1728369 -41.1553717, 146.1729282 -41.1553772, 146.1729628 -41.1553812, 146.1729948 -41.1553868, 146.1730309 -41.1553956, 146.1730824 -41.1554135, 146.1731413 -41.1554401, 146.1732958 -41.1555054)",,,
230621430,,King Edward Street,tertiary,,False,False,109.02799999999999,"LINESTRING (146.1724142 -41.1544196, 146.1723111 -41.1548879, 146.1722856 -41.1550166, 146.1722167 -41.1553887)",,,
230621434,C142,,primary,,True,False,12.436,"LINESTRING (146.1724142 -41.1544196, 146.1723861 -41.1544123, 146.1723621 -41.1543992, 146.1723441 -41.1543814, 146.1723337 -41.1543604, 146.1723318 -41.1543381)",roundabout,,
230621449,,Patrick Street,residential,,False,False,30.484,"LINESTRING (146.1732958 -41.1555054, 146.1736563 -41.1555439)",,,
230621457,,Patrick Street,residential,,True,False,75.944,"LINESTRING (146.1732958 -41.1555054, 146.1731392 -41.1554972, 146.1731143 -41.1554948, 146.17308 -41.1554882, 146.1730552 -41.1554816, 146.1729892 -41.1554519, 146.1729582 -41.1554441, 146.1729248 -41.1554386, 146.1728835 -41.1554347, 146.1727499 -41.1554264, 146.1727158 -41.1554275, 146.1726259 -41.1554299, 146.1725948 -41.1554298, 146.1725619 -41.1554272, 146.1725338 -41.1554221, 146.1724924 -41.155413, 146.1724113 -41.1553978)",,,
562677897,C142,Hobbs Parade,secondary,50,True,False,25.368000000000002,"LINESTRING (146.1683791 -41.1577378, 146.1682952 -41.1576623, 146.1682584 -41.1576258, 146.1682212 -41.1575968, 146.1681758 -41.1575698)",,2,
1214547997,C142,,primary,,True,False,19.416,"LINESTRING (146.1683791 -41.1577378, 146.1683689 -41.1577037, 146.1683744 -41.157669, 146.168395 -41.1576377, 146.1684282 -41.1576134, 146.1684704 -41.1575989)",roundabout,,
37661966,,Water Street,residential,,False,False,111.213,"LINESTRING (146.1714478 -41.153239, 146.170138 -41.1530726)",,,
37661966,,Water Street,residential,,False,True,98.242,"LINESTRING (146.1714478 -41.153239, 146.1726047 -41.1533866)",,,
243119264,,Strickland Court,residential,50,False,True,65.282,"LINESTRING (146.1714478 -41.153239, 146.1713516 -41.1537002, 146.1712738 -41.1538052)",,,
243119264,,Strickland Court,residential,50,False,False,65.282,"LINESTRING (146.1712738 -41.1538052, 146.1713516 -41.1537002, 146.1714478 -41.153239)",,,
548381514,,Leven Street,residential,,False,False,102.937,"LINESTRING (146.1686424 -41.1610152, 146.169858 -41.1611546)",,,
1061292617,,Leven Street,residential,,True,False,36.887,"LINESTRING (146.1686424 -41.1610152, 146.1685508 -41.1610136, 146.1684757 -41.1610014, 146.1684167 -41.1609853, 146.1683673 -41.1609611, 146.1682597 -41.1608819)",,,
35677619,,Clock Tower Roundabout,tertiary,,True,False,9.935,"LINESTRING (146.1757343 -41.157934, 146.1757244 -41.157929, 146.1757072 -41.157914, 146.1756886 -41.1578835, 146.1756844 -41.1578567)",roundabout,,
37662032,,Alexandra Road,tertiary,,False,False,68.664,"LINESTRING (146.1757343 -41.157934, 146.1756679 -41.1579645, 146.1755553 -41.1580291, 146.1750642 -41.1582897)",,,
1214547996,C142,,primary,,True,False,7.236,"LINESTRING (146.1686421 -41.1576965, 146.1686361 -41.1577288, 146.168617 -41.1577579)",roundabout,,
1214547998,C142,,primary,,True,False,3.875,"LINESTRING (146.1684704 -41.1575989, 146.1685165 -41.1575958)",roundabout,,
137383340,B17,,primary,,True,False,16.462,"LINESTRING (146.1674479 -41.1588106, 146.167476 -41.1587677, 146.1675013 -41.1587508, 146.1675317 -41.1587396, 146.1675637 -41.1587349, 146.1675962 -41.1587384)",roundabout,,
137383341,B17,Kings Parade,primary,50,False,False,135.547,"LINESTRING (146.1674479 -41.1588106, 146.1672547 -41.1588273, 146.1671448 -41.1588384, 146.166738 -41.1588785, 146.1661427 -41.158928, 146.1659639 -41.1589722, 146.1658774 -41.1590308)",,,
37662032,,Alexandra Road,tertiary,,False,True,241.60899999999998,"LINESTRING (146.1701286 -41.1604003, 146.170796 -41.1602491, 146.1714399 -41.1600839, 146.1716509 -41.1599854, 146.1718061 -41.1599129, 146.1720898 -41.1597804, 146.172721 -41.1594838)",,,
548381510,,,tertiary,,True,False,15.452000000000002,"LINESTRING (146.1701286 -41.1604003, 146.1701342 -41.1604114, 146.1701349 -41.1604368, 146.1701242 -41.1604609, 146.1701034 -41.1604809, 146.1700749 -41.1604945, 146.1700419 -41.1605001)",roundabout,,
548381508,,James Street,residential,,False,False,67.542,"LINESTRING (146.1700419 -41.1605001, 146.1699552 -41.161104)",,,
548381510,,,tertiary,,True,False,11.125,"LINESTRING (146.1700419 -41.1605001, 146.1700084 -41.160497, 146.1699782 -41.1604857, 146.1699548 -41.1604674, 146.1699414 -41.1604458)",roundabout,,
