osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,junction
23895699,Smith Street,tertiary,False,True,68.72,"LINESTRING (150.8938315 -34.4214641, 150.8936765 -34.4214481, 150.8936331 -34.4214427, 150.8930901 -34.4213754)",,,
123882206,Keira Street,primary,False,False,109.718,"LINESTRING (150.8938315 -34.4214641, 150.8938397 -34.4214862, 150.8938461 -34.4215094, 150.8938498 -34.4215296, 150.8938514 -34.4215476, 150.8938506 -34.4215657, 150.8938488 -34.4215806, 150.8938245 -34.4217014, 150.8937028 -34.4222892, 150.893697 -34.4223171, 150.8936713 -34.4224364)",50,,
791857642,Flinders Street,primary,False,True,65.68,"LINESTRING (150.8938315 -34.4214641, 150.8938244 -34.4214485, 150.8938138 -34.4214282, 150.8938014 -34.4214082, 150.8937904 -34.4213928, 150.8937803 -34.4213793, 150.8937567 -34.4213537, 150.8937304 -34.4213302, 150.8937004 -34.421305, 150.8933393 -34.4210437)",50,,
929937775,Smith Street,secondary,True,False,45.921,"LINESTRING (150.8938315 -34.4214641, 150.8939622 -34.4214769, 150.8943259 -34.4215284)",,,
858362769,Crown Street,primary,False,True,34.934000000000005,"LINESTRING (150.8931532 -34.424863, 150.8930569 -34.4248597, 150.8930369 -34.42486, 150.8930091 -34.4248593, 150.892978 -34.4248622, 150.8929191 -34.4248708, 150.8927765 -34.4248949)",,4,
936536994,Keira Street,secondary,False,False,29.848,"LINESTRING (150.8931532 -34.424863, 150.8931246 -34.4249971, 150.8931115 -34.4250455, 150.8930908 -34.4251264)",,4,
"[1080265930, 1080265931, 737730437]",Keira Street,primary,False,True,164.746,"LINESTRING (150.8931532 -34.424863, 150.8931668 -34.4248095, 150.8931769 -34.4247681, 150.8932263 -34.4245221, 150.8932476 -34.4244233, 150.8934461 -34.4235088, 150.8934517 -34.4234832, 150.8934673 -34.4234043)",50,4,
963348777,Kembla Street,secondary,False,False,123.69200000000001,"LINESTRING (150.8974325 -34.4255439, 150.8974171 -34.4256116, 150.8974072 -34.425655, 150.8972999 -34.4261272, 150.8972184 -34.4264967, 150.8972113 -34.4265291, 150.8971891 -34.426638)",,,
"[963348777, 766454433]",Kembla Street,secondary,False,True,172.848,"LINESTRING (150.8974325 -34.4255439, 150.897449 -34.4254598, 150.8974561 -34.4254237, 150.8976053 -34.4246638, 150.8977144 -34.4241077, 150.8977363 -34.4240098)",,2,
175299923,Church Street,tertiary,False,True,115.251,"LINESTRING (150.894937 -34.4263205, 150.8949298 -34.4264141, 150.8949278 -34.4264396, 150.894882 -34.4268015, 150.8948162 -34.4273521)",50,,
224044272,Church Street,residential,False,True,72.493,"LINESTRING (150.894937 -34.4263205, 150.8949456 -34.4262174, 150.8949493 -34.4261927, 150.8950288 -34.4256731)",,,
333529656,Burelli Street,secondary,False,False,209.558,"LINESTRING (150.894937 -34.4263205, 150.8950677 -34.426339, 150.8951099 -34.4263449, 150.8955409 -34.4264056, 150.8970258 -34.4266145, 150.8970727 -34.4266204, 150.8971891 -34.426638)",50,4,
333529656,Burelli Street,secondary,False,True,146.262,"LINESTRING (150.894937 -34.4263205, 150.8948327 -34.4263074, 150.894796 -34.4263026, 150.8942011 -34.4262241, 150.8933609 -34.4261205)",50,4,
224044272,Church Street,residential,False,False,72.493,"LINESTRING (150.8950288 -34.4256731, 150.8949493 -34.4261927, 150.8949456 -34.4262174, 150.894937 -34.4263205)",,,
333529656,Burelli Street,secondary,False,True,209.558,"LINESTRING (150.8971891 -34.426638, 150.8970727 -34.4266204, 150.8970258 -34.4266145, 150.8955409 -34.4264056, 150.8951099 -34.4263449, 150.8950677 -34.426339, 150.894937 -34.4263205)",50,4,
963348777,Kembla Street,secondary,False,True,123.69200000000001,"LINESTRING (150.8971891 -34.426638, 150.8972113 -34.4265291, 150.8972184 -34.4264967, 150.8972999 -34.4261272, 150.8974072 -34.425655, 150.8974171 -34.4256116, 150.8974325 -34.4255439)",,,
1245770350,Kembla Street,secondary,False,False,120.758,"LINESTRING (150.8971891 -34.426638, 150.8971683 -34.4267349, 150.8971614 -34.4267657, 150.8969716 -34.4276086, 150.8969504 -34.427706)",,,
24318013,George Street,residential,False,False,195.97400000000002,"LINESTRING (150.8967818 -34.4284983, 150.8967148 -34.4284893, 150.8958433 -34.4283721, 150.8957049 -34.4283535, 150.8955123 -34.4283276, 150.8947352 -34.4282208, 150.8946734 -34.4282123)",,,
175121098,Kembla Street,tertiary,False,True,89.447,"LINESTRING (150.8967818 -34.4284983, 150.8969314 -34.4277952, 150.8969504 -34.427706)",,,
1253522166,Burelli Street,secondary,False,True,7.207,"LINESTRING (150.8929951 -34.4260715, 150.8929175 -34.4260613)",50,4,
333529656,Burelli Street,secondary,False,False,33.993,"LINESTRING (150.8929951 -34.4260715, 150.8931022 -34.4260843, 150.8931368 -34.4260891, 150.8933609 -34.4261205)",50,4,
1108448398,Keira Street,secondary,True,False,35.20600000000001,"LINESTRING (150.8929951 -34.4260715, 150.893015 -34.4261022, 150.8930302 -34.4261264, 150.893039 -34.4261418, 150.8930459 -34.4261574, 150.8930527 -34.4261751, 150.8930621 -34.4262042, 150.8930729 -34.4262427, 150.8930798 -34.4262697, 150.8930834 -34.4262875, 150.8930858 -34.4263124, 150.8930867 -34.426333, 150.8930852 -34.4263437, 150.893081 -34.4263587, 150.8930767 -34.4263736)",50,,
5182409,Stewart Street,tertiary,False,True,190.522,"LINESTRING (150.8969504 -34.427706, 150.8968229 -34.4276858, 150.8965079 -34.4276358, 150.896428 -34.4276237, 150.8957185 -34.4275242, 150.8955513 -34.4275007, 150.8953788 -34.4274766, 150.8949023 -34.4274215)",,,
175121098,Kembla Street,tertiary,False,False,89.447,"LINESTRING (150.8969504 -34.427706, 150.8969314 -34.4277952, 150.8967818 -34.4284983)",,,
1245770350,Kembla Street,secondary,False,True,120.75800000000001,"LINESTRING (150.8969504 -34.427706, 150.8969716 -34.4276086, 150.8971614 -34.4267657, 150.8971683 -34.4267349, 150.8971891 -34.426638)",,,
333529658,Crown Street,primary,False,False,31.505000000000003,"LINESTRING (150.889842 -34.4256229, 150.8899952 -34.4256003, 150.8900302 -34.4255968, 150.8901807 -34.425576)",,4,
"[790437705, 333529659]",Crown Street,primary,False,True,93.305,"LINESTRING (150.889842 -34.4256229, 150.8890829 -34.4257083, 150.8889988 -34.4257163, 150.8889629 -34.4257196, 150.8888333 -34.4257312)",,4,
