osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction
"[789949548, 1060529822]",2,1,Dalgarno Street,secondary,50,False,True,229.99,"LINESTRING (149.2726718 -31.2748385, 149.2743705 -31.2743213, 149.2749502 -31.2741414)",,
1060529823,,,Namoi Street,tertiary,50,False,True,116.067,"LINESTRING (149.2726718 -31.2748385, 149.2726993 -31.2749207, 149.2727106 -31.2749481, 149.272808 -31.2751842, 149.2730721 -31.2758245)",,
"[1060529825, 36219333]",,,Dalgarno Street,residential,50,True,False,201.06900000000002,"LINESTRING (149.2726718 -31.2748385, 149.2725096 -31.2749422, 149.2721753 -31.2750472, 149.2715001 -31.2752592, 149.2707123 -31.2755025)",,
"[36214802, 1060529827]",2,1,Namoi Street,secondary,50,False,False,117.912,"LINESTRING (149.2726718 -31.2748385, 149.2726352 -31.2747401, 149.272462 -31.2743282, 149.2723641 -31.2741368, 149.2722359 -31.2738462)",,
1060529794,2,1,Namoi Street,secondary,50,False,True,19.454,"LINESTRING (149.2713352 -31.2716729, 149.2714026 -31.2718381)",,
36219300,,,Robertson Street,residential,50,False,False,115.61500000000001,"LINESTRING (149.2761715 -31.2770918, 149.2761521 -31.2770442, 149.2757634 -31.2761123)",,
"[36219296, 1060529823]",,,Namoi Street,tertiary,50,False,False,116.15199999999999,"LINESTRING (149.2734702 -31.276811, 149.2734611 -31.2767565, 149.2732531 -31.2762582, 149.2730721 -31.2758245)",,
770722119,,,Cassilis Street,residential,50,False,False,231.36899999999997,"LINESTRING (149.2734702 -31.276811, 149.2756334 -31.2761519, 149.2757634 -31.2761123)",,
36219297,,,Little Timor Street,residential,50,False,False,114.102,"LINESTRING (149.2730721 -31.2758245, 149.2741994 -31.2754714)",,
"[1060529824, 36219297]",,,Little Timor Street,residential,50,False,True,256.608,"LINESTRING (149.2730721 -31.2758245, 149.2726397 -31.275958, 149.2705293 -31.2766007)",,
1060529823,,,Namoi Street,tertiary,50,False,False,116.06700000000001,"LINESTRING (149.2730721 -31.2758245, 149.272808 -31.2751842, 149.2727106 -31.2749481, 149.2726993 -31.2749207, 149.2726718 -31.2748385)",,
"[36219296, 1060529823]",,,Namoi Street,tertiary,50,False,True,116.152,"LINESTRING (149.2730721 -31.2758245, 149.2732531 -31.2762582, 149.2734611 -31.2767565, 149.2734702 -31.276811)",,
36227071,,,Camp Street,residential,50,False,False,123.347,"LINESTRING (149.2705293 -31.2766007, 149.2707123 -31.2755025)",,
"[1060529824, 36219297]",,,Little Timor Street,residential,50,False,False,256.608,"LINESTRING (149.2705293 -31.2766007, 149.2726397 -31.275958, 149.2730721 -31.2758245)",,
36219333,,,Dalgarno Street,residential,50,True,False,101.057,"LINESTRING (149.2707123 -31.2755025, 149.2697079 -31.2758009)",,
36227071,,,Camp Street,residential,50,False,False,12.738,"LINESTRING (149.2707123 -31.2755025, 149.2707018 -31.2753883)",,
36227071,,,Camp Street,residential,50,False,True,123.347,"LINESTRING (149.2707123 -31.2755025, 149.2705293 -31.2766007)",,
36227071,,,Camp Street,residential,50,False,True,12.738,"LINESTRING (149.2707018 -31.2753883, 149.2707123 -31.2755025)",,
"[1060529826, 36219334]",,,Dalgarno Street,residential,50,True,False,197.922,"LINESTRING (149.2707018 -31.2753883, 149.2714511 -31.2751503, 149.2724624 -31.2748418, 149.2726718 -31.2748385)",,
36227071,,,Camp Street,residential,50,False,False,190.547,"LINESTRING (149.2707018 -31.2753883, 149.2709736 -31.2737908, 149.2710083 -31.273696)",,
36219325,,,Ann Street,residential,50,False,True,117.858,"LINESTRING (149.2710083 -31.273696, 149.2721658 -31.2738375, 149.2722359 -31.2738462)",,
36219326,,,Ann Street,residential,50,True,False,95.356,"LINESTRING (149.2710083 -31.273696, 149.2708518 -31.2737386, 149.2700218 -31.2736333)",,
36227071,,,Camp Street,residential,50,False,False,170.61300000000003,"LINESTRING (149.2710083 -31.273696, 149.2710354 -31.2736218, 149.2712102 -31.2726094, 149.2712617 -31.2725407, 149.2713456 -31.2724868, 149.2715785 -31.272415, 149.2716339 -31.2723979)",,
36227071,,,Camp Street,residential,50,False,True,190.547,"LINESTRING (149.2710083 -31.273696, 149.2709736 -31.2737908, 149.2707018 -31.2753883)",,
36214802,2,1,Namoi Street,secondary,50,False,False,66.015,"LINESTRING (149.2716339 -31.2723979, 149.2714026 -31.2718381)",,
36214802,2,1,Namoi Street,secondary,50,False,True,170.905,"LINESTRING (149.2716339 -31.2723979, 149.2722359 -31.2738462)",,
36227071,,,Camp Street,residential,50,False,True,170.613,"LINESTRING (149.2716339 -31.2723979, 149.2715785 -31.272415, 149.2713456 -31.2724868, 149.2712617 -31.2725407, 149.2712102 -31.2726094, 149.2710354 -31.2736218, 149.2710083 -31.273696)",,
