osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,bridge,ref
40000442,False,West Terrace,residential,50,False,83.789,"LINESTRING (140.7710648 -36.30878, 140.7711789 -36.3080321)",,,
40000442,False,West Terrace,residential,50,True,86.01,"LINESTRING (140.7710648 -36.30878, 140.7709332 -36.3095462)",,,
168401985,False,Crocker Street,secondary,50,False,84.52799999999999,"LINESTRING (140.7710648 -36.30878, 140.771407 -36.3088173, 140.7720004 -36.3088771)",,,
168401985,False,Crocker Street,secondary,50,True,86.681,"LINESTRING (140.7710648 -36.30878, 140.7707397 -36.3087702, 140.7704094 -36.3087641, 140.7700985 -36.3087816)",,,
40000439,False,Binnie Street,residential,50,False,85.588,"LINESTRING (140.7729312 -36.3089708, 140.7728091 -36.3097342)",,,
404913515,False,Crocker Street,residential,50,True,84.053,"LINESTRING (140.7729312 -36.3089708, 140.7720004 -36.3088771)",,,
404913516,False,Crocker Street,residential,50,False,85.48,"LINESTRING (140.7729312 -36.3089708, 140.7738739 -36.3090886)",,,
404913514,False,Binnie Street,residential,50,True,83.796,"LINESTRING (140.7729312 -36.3089708, 140.773014 -36.3084216, 140.773044 -36.3082227)",,,
174859865,False,Woolshed Street,residential,,True,83.246,"LINESTRING (140.7738739 -36.3090886, 140.7737551 -36.3098311)",,,
404913516,False,Crocker Street,residential,50,True,85.48,"LINESTRING (140.7738739 -36.3090886, 140.7729312 -36.3089708)",,,
404913532,False,Woolshed Street,residential,,False,86.447,"LINESTRING (140.7738739 -36.3090886, 140.7740079 -36.3083187)",,,
175164070,False,Golf Course Road,residential,,True,85.695,"LINESTRING (140.7742271 -36.3067757, 140.7741093 -36.3075405)",2,,
"[165567352, 165567353, 203467321, 165567351]",False,Dukes Highway,trunk,80,True,151.555,"LINESTRING (140.7742271 -36.3067757, 140.7743034 -36.3067961, 140.7748701 -36.306948, 140.7751799 -36.3070301, 140.7758346 -36.3071994)",2,yes,A8
64728389,False,Penny Terrace,residential,50,True,85.483,"LINESTRING (140.7741093 -36.3075405, 140.7731621 -36.307449)",,,
175164070,False,Golf Course Road,residential,,False,85.695,"LINESTRING (140.7741093 -36.3075405, 140.7742271 -36.3067757)",2,,
175164070,False,Golf Course Road,residential,,True,87.008,"LINESTRING (140.7741093 -36.3075405, 140.7740079 -36.3083187)",2,,
