osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
333410602,True,1,ACW,High Street,secondary,60,False,32.789,"LINESTRING (151.9360965 -28.6542708, 151.9359279 -28.6543714, 151.9358273 -28.6544466)",,
333410623,True,,,,secondary_link,,False,12.891,"LINESTRING (151.9360965 -28.6542708, 151.936024 -28.6542721, 151.9359855 -28.6542586, 151.9359896 -28.6542431)",,
37748642,False,2,ACW,Maryland Street,secondary,40,False,243.96199999999996,"LINESTRING (151.9337008 -28.6580562, 151.9337199 -28.6579565, 151.933791 -28.6575855, 151.9338903 -28.6570673, 151.9340376 -28.6562984, 151.9340428 -28.6562715, 151.9341162 -28.6558927)",,
37748643,True,1,ACW,Maryland Street,secondary,,False,17.63,"LINESTRING (151.9337008 -28.6580562, 151.9337399 -28.6580681, 151.9337758 -28.6580951, 151.9337952 -28.6581272, 151.9338002 -28.6581714)",roundabout,
37748643,True,1,ACW,Maryland Street,secondary,,False,19.083,"LINESTRING (151.9336551 -28.6582615, 151.9336169 -28.6582474, 151.9335855 -28.6582214, 151.9335672 -28.6581888, 151.9335627 -28.6581527, 151.9335678 -28.6581284)",roundabout,
37748643,True,1,ACW,Maryland Street,secondary,,False,16.532,"LINESTRING (151.9335678 -28.6581284, 151.9335868 -28.6580961, 151.9336342 -28.6580635, 151.9336744 -28.658055, 151.9337008 -28.6580562)",roundabout,
37748644,False,,,Folkestone Street,residential,,False,68.107,"LINESTRING (151.9335678 -28.6581284, 151.9334476 -28.6581006, 151.9333735 -28.6580868, 151.9328849 -28.6580025)",,
37748643,True,1,ACW,Maryland Street,secondary,,False,19.476,"LINESTRING (151.9338002 -28.6581714, 151.9337884 -28.6582062, 151.9337638 -28.6582354, 151.9337338 -28.6582536, 151.933694 -28.6582636, 151.9336551 -28.6582615)",roundabout,
37785998,False,,,Folkestone Street,residential,50,False,83.329,"LINESTRING (151.9338002 -28.6581714, 151.9338722 -28.6581589, 151.933995 -28.6581739, 151.9346411 -28.6582767)",,
37748644,False,,,Folkestone Street,residential,,True,77.929,"LINESTRING (151.9320959 -28.6578938, 151.9328849 -28.6580025)",,
"[130597731, 37748644, 130597735]",False,,,Folkestone Street,residential,,False,207.892,"LINESTRING (151.9320959 -28.6578938, 151.9316214 -28.6578282, 151.9313518 -28.6577877, 151.931107 -28.6577496, 151.9310233 -28.6577375, 151.9299881 -28.6576238)",,yes
37748646,False,,,Creek Street,residential,,False,260.871,"LINESTRING (151.9320959 -28.6578938, 151.9321139 -28.6578254, 151.9325178 -28.6555773)",,
110388169,False,,,Folkestone Street,residential,,True,122.52300000000001,"LINESTRING (151.9299881 -28.6576238, 151.9288405 -28.657471, 151.9287467 -28.657458)",,
110391052,False,,,Denham Street,residential,,False,266.73900000000003,"LINESTRING (151.9299881 -28.6576238, 151.9299999 -28.6575402, 151.9303748 -28.6552491)",,
110391052,False,,,Denham Street,residential,,True,231.11999999999998,"LINESTRING (151.9299881 -28.6576238, 151.9296735 -28.6596273, 151.9296482 -28.6596788)",,
"[130597731, 37748644, 130597735]",False,,,Folkestone Street,residential,,True,207.892,"LINESTRING (151.9299881 -28.6576238, 151.9310233 -28.6577375, 151.931107 -28.6577496, 151.9313518 -28.6577877, 151.9316214 -28.6578282, 151.9320959 -28.6578938)",,yes
130597952,False,,,Railway Street,residential,,False,78.493,"LINESTRING (151.9325178 -28.6555773, 151.9333133 -28.6556822)",,
37748646,False,,,Creek Street,residential,,False,159.50199999999998,"LINESTRING (151.9325178 -28.6555773, 151.9325335 -28.6554955, 151.9327887 -28.6541627)",,
37748646,False,,,Creek Street,residential,,True,260.871,"LINESTRING (151.9325178 -28.6555773, 151.9321139 -28.6578254, 151.9320959 -28.6578938)",,
"[130597952, 50534405, 130597942]",False,,,Railway Street,residential,,True,212.28300000000002,"LINESTRING (151.9325178 -28.6555773, 151.9314596 -28.655403, 151.931147 -28.6553594, 151.930972 -28.6553336, 151.9303748 -28.6552491)",,yes
130597954,False,,,Lock Street,residential,,True,103.212,"LINESTRING (151.9327887 -28.6541627, 151.9317507 -28.6539842)",,
37748646,False,,,Creek Street,residential,,True,159.50199999999998,"LINESTRING (151.9327887 -28.6541627, 151.9325335 -28.6554955, 151.9325178 -28.6555773)",,
237272609,False,,,Lock Street,residential,,False,95.07900000000001,"LINESTRING (151.9327887 -28.6541627, 151.9329788 -28.6541851, 151.9337544 -28.6542767)",,
37748647,True,,ACW,,secondary,40,False,10.654,"LINESTRING (151.9356365 -28.6545519, 151.9356207 -28.6545205, 151.9356181 -28.6544862, 151.9356256 -28.6544599)",roundabout,
110533794,True,1,ACW,High Street,secondary,,False,134.036,"LINESTRING (151.9356365 -28.6545519, 151.9353602 -28.6546804, 151.9352893 -28.6547224, 151.9344856 -28.6552074)",,
37748647,True,,ACW,,secondary,40,False,12.143,"LINESTRING (151.9356256 -28.6544599, 151.9356463 -28.6544307, 151.9356835 -28.6544068, 151.9357214 -28.6543982)",roundabout,
37748647,True,,ACW,,secondary,40,False,8.107,"LINESTRING (151.9358273 -28.6544466, 151.9358411 -28.6544788, 151.9358419 -28.6545173)",roundabout,
37748647,True,,ACW,,secondary,40,False,8.871,"LINESTRING (151.9358419 -28.6545173, 151.9358184 -28.6545585, 151.9357897 -28.6545809)",roundabout,
43018675,True,,,Lock Street,residential,,False,26.346,"LINESTRING (151.9358419 -28.6545173, 151.9359244 -28.6545818, 151.9360653 -28.6546474)",,
37748647,True,,ACW,,secondary,40,False,16.8,"LINESTRING (151.9357897 -28.6545809, 151.9357534 -28.6545937, 151.9356988 -28.6545919, 151.9356636 -28.6545768, 151.9356365 -28.6545519)",roundabout,
"[130597952, 50534405, 130597942]",False,,,Railway Street,residential,,False,212.28300000000002,"LINESTRING (151.9303748 -28.6552491, 151.930972 -28.6553336, 151.931147 -28.6553594, 151.9314596 -28.655403, 151.9325178 -28.6555773)",,yes
110391052,False,,,Denham Street,residential,,False,158.795,"LINESTRING (151.9303748 -28.6552491, 151.9303818 -28.6552008, 151.9305807 -28.6538325)",,
110391052,False,,,Denham Street,residential,,True,266.73900000000003,"LINESTRING (151.9303748 -28.6552491, 151.9299999 -28.6575402, 151.9299881 -28.6576238)",,
110391054,False,,,Railway Street,residential,,False,122.647,"LINESTRING (151.9303748 -28.6552491, 151.9292107 -28.6551098, 151.9291294 -28.6551)",,
