osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,width,lanes
174632681,Hill Street,residential,False,False,96.641,,,"LINESTRING (153.0433738 -30.890995, 153.042376 -30.8908461)",,
174632681,Hill Street,residential,False,True,124.97,,,"LINESTRING (153.0433738 -30.890995, 153.0445215 -30.8911374, 153.0446707 -30.8911509)",,
174632699,Cook Drive,residential,False,False,209.17199999999997,,,"LINESTRING (153.0433738 -30.890995, 153.0430825 -30.8925185, 153.043077 -30.892659, 153.0431043 -30.8927433, 153.0431698 -30.8928369)",,
174632681,Hill Street,residential,False,False,124.97,,,"LINESTRING (153.0446707 -30.8911509, 153.0445215 -30.8911374, 153.0433738 -30.890995)",,
174632451,John Shaw Close,residential,False,True,78.627,,,"LINESTRING (153.035628 -30.8914982, 153.0356334 -30.8913693, 153.0357288 -30.890797)",10,
174632431,Marriot Street,residential,False,False,161.242,,,"LINESTRING (153.0405023 -30.8919029, 153.0421732 -30.8921192)",,1
174632656,Sturt Street,residential,False,False,144.854,,,"LINESTRING (153.0405023 -30.8919029, 153.0407475 -30.8906173)",,
174632656,Sturt Street,residential,False,True,94.37899999999999,,,"LINESTRING (153.0405023 -30.8919029, 153.0403637 -30.8924668, 153.0402327 -30.892715)",,
174632498,Oxley Place,residential,False,True,109.81,,,"LINESTRING (153.0441031 -30.8919799, 153.0439503 -30.8928041, 153.0438356 -30.8929212)",,
174632384,Lawson Street,residential,False,True,111.447,,,"LINESTRING (153.0374293 -30.892137, 153.037443 -30.8931392)",,
174632431,Marriot Street,residential,False,True,161.242,,,"LINESTRING (153.0421732 -30.8921192, 153.0405023 -30.8919029)",,1
174632694,Mitchell Street,residential,False,False,142.879,,,"LINESTRING (153.0421732 -30.8921192, 153.042376 -30.8908461)",,
174632694,Mitchell Street,residential,False,True,89.606,,,"LINESTRING (153.0421732 -30.8921192, 153.0420121 -30.8929131)",,
174632411,Wentworth Avenue,residential,False,True,112.615,,,"LINESTRING (153.038221 -30.8922429, 153.0383033 -30.8932532)",,
174632457,Flinders Street,residential,False,False,171.213,,,"LINESTRING (153.0402327 -30.892715, 153.0420121 -30.8929131)",,
174632656,Sturt Street,residential,False,False,94.37899999999999,,,"LINESTRING (153.0402327 -30.892715, 153.0403637 -30.8924668, 153.0405023 -30.8919029)",,
174632656,Sturt Street,residential,False,True,100.084,,,"LINESTRING (153.0402327 -30.892715, 153.039867 -30.8930148, 153.0396596 -30.8932349, 153.0396518 -30.8934178)",,
174632455,The Quay,residential,False,False,30.017,,,"LINESTRING (153.0431698 -30.8928369, 153.0429733 -30.8930477)",,
174632699,Cook Drive,residential,False,False,64.218,,,"LINESTRING (153.0431698 -30.8928369, 153.0438356 -30.8929212)",,
174632699,Cook Drive,residential,False,True,209.172,,,"LINESTRING (153.0431698 -30.8928369, 153.0431043 -30.8927433, 153.043077 -30.892659, 153.0430825 -30.8925185, 153.0433738 -30.890995)",,
174632457,Flinders Street,residential,False,True,171.213,,,"LINESTRING (153.0420121 -30.8929131, 153.0402327 -30.892715)",,
174632694,Mitchell Street,residential,False,False,89.606,,,"LINESTRING (153.0420121 -30.8929131, 153.0421732 -30.8921192)",,
174632694,Mitchell Street,residential,False,True,93.755,,,"LINESTRING (153.0420121 -30.8929131, 153.0418661 -30.8937469)",,
174632699,Cook Drive,residential,False,True,64.218,,,"LINESTRING (153.0438356 -30.8929212, 153.0431698 -30.8928369)",,
174632498,Oxley Place,residential,False,False,109.81,,,"LINESTRING (153.0438356 -30.8929212, 153.0439503 -30.8928041, 153.0441031 -30.8919799)",,
"[174632699, 174632293]","['Cook Drive', 'Arthur Street']",residential,False,"[False, True]",217.063,,,"LINESTRING (153.0438356 -30.8929212, 153.0438957 -30.8930289, 153.0439284 -30.893132, 153.043732 -30.8940124, 153.0427759 -30.8938906)",,
174632293,Arthur Street,residential,False,False,151.727,,,"LINESTRING (153.0358715 -30.8929311, 153.037443 -30.8931392)",,
174632455,The Quay,residential,False,True,30.017,,,"LINESTRING (153.0429733 -30.8930477, 153.0431698 -30.8928369)",,
174632293,Arthur Street,residential,False,False,32.914,,,"LINESTRING (153.037443 -30.8931392, 153.0377839 -30.8931844)",,
174632293,Arthur Street,residential,False,True,151.727,,,"LINESTRING (153.037443 -30.8931392, 153.0358715 -30.8929311)",,
174632384,Lawson Street,residential,False,False,111.447,,,"LINESTRING (153.037443 -30.8931392, 153.0374293 -30.892137)",,
174632293,Arthur Street,residential,False,False,50.148,,,"LINESTRING (153.0377839 -30.8931844, 153.0383033 -30.8932532)",,
174632293,Arthur Street,residential,False,True,32.914,,,"LINESTRING (153.0377839 -30.8931844, 153.037443 -30.8931392)",,
174632377,Bruce Field Street,residential,False,True,151.706,,,"LINESTRING (153.0377839 -30.8931844, 153.0375707 -30.8945364)",,
174632293,Arthur Street,residential,False,False,103.32,,,"LINESTRING (153.0383033 -30.8932532, 153.0393744 -30.8933894)",,
174632293,Arthur Street,residential,False,True,50.148,,,"LINESTRING (153.0383033 -30.8932532, 153.0377839 -30.8931844)",,
174632411,Wentworth Avenue,residential,False,False,112.615,,,"LINESTRING (153.0383033 -30.8932532, 153.038221 -30.8922429)",,
174632293,Arthur Street,residential,False,False,26.657,,,"LINESTRING (153.0393744 -30.8933894, 153.0396518 -30.8934178)",,
174632293,Arthur Street,residential,False,True,103.32,,,"LINESTRING (153.0393744 -30.8933894, 153.0383033 -30.8932532)",,
34876385,Gregory Street,secondary,False,False,338.95300000000003,12,50,"LINESTRING (153.0393744 -30.8933894, 153.0390497 -30.8920376, 153.0389741 -30.8916584, 153.0389553 -30.8913841, 153.0389461 -30.8910284, 153.038943 -30.8907924, 153.038945 -30.8906621, 153.0389561 -30.890554, 153.0389713 -30.8904503, 153.0389874 -30.8903782)",,
34876385,Gregory Street,secondary,False,True,333.002,12,50,"LINESTRING (153.0393744 -30.8933894, 153.0396562 -30.8946345, 153.040032 -30.8963305)",,
174632293,Arthur Street,residential,False,False,214.432,,,"LINESTRING (153.0396518 -30.8934178, 153.0418661 -30.8937469)",,
174632293,Arthur Street,residential,False,True,26.657,,,"LINESTRING (153.0396518 -30.8934178, 153.0393744 -30.8933894)",,
174632656,Sturt Street,residential,False,False,100.084,,,"LINESTRING (153.0396518 -30.8934178, 153.0396596 -30.8932349, 153.039867 -30.8930148, 153.0402327 -30.892715)",,
174632293,Arthur Street,residential,False,False,88.27,,,"LINESTRING (153.0418661 -30.8937469, 153.0427759 -30.8938906)",,
174632293,Arthur Street,residential,False,True,214.432,,,"LINESTRING (153.0418661 -30.8937469, 153.0396518 -30.8934178)",,
174632694,Mitchell Street,residential,False,False,93.755,,,"LINESTRING (153.0418661 -30.8937469, 153.0420121 -30.8929131)",,
174632694,Mitchell Street,residential,False,True,310.958,,,"LINESTRING (153.0418661 -30.8937469, 153.0417076 -30.8945985, 153.0416912 -30.8946863, 153.0415043 -30.8956907, 153.0413521 -30.8965084)",,
174632293,Arthur Street,residential,False,True,88.27,,,"LINESTRING (153.0427759 -30.8938906, 153.0418661 -30.8937469)",,
174632288,Athol Elliott Place,residential,False,False,390.3399999999999,,,"LINESTRING (153.0427759 -30.8938906, 153.0426097 -30.8948134, 153.0424976 -30.895436, 153.042504 -30.8956796, 153.0425903 -30.895777, 153.0427868 -30.8958669, 153.0429833 -30.8958856, 153.0431213 -30.895857, 153.0432275 -30.8957859, 153.0433599 -30.8956421, 153.0435052 -30.8949438, 153.0435236 -30.8948553)",,
"[174632699, 174632293]","['Cook Drive', 'Arthur Street']",residential,False,"[False, True]",217.063,,,"LINESTRING (153.0427759 -30.8938906, 153.043732 -30.8940124, 153.0439284 -30.893132, 153.0438957 -30.8930289, 153.0438356 -30.8929212)",,
174632375,Delmer Close,residential,False,True,93.727,,,"LINESTRING (153.0365986 -30.8944154, 153.0375707 -30.8945364)",,
"[989287620, 174632375]",Delmer Close,residential,False,False,509.18399999999997,,,"LINESTRING (153.0365986 -30.8944154, 153.0361283 -30.8943453, 153.0360639 -30.8943258, 153.0360036 -30.894298, 153.0359586 -30.8942634, 153.0357891 -30.8941217, 153.0357005 -30.8940745, 153.0356063 -30.8940354, 153.0355075 -30.8940075, 153.0350592 -30.8939635, 153.0349615 -30.8946032, 153.0349744 -30.8947973, 153.0350823 -30.8949517, 153.0352109 -30.895062, 153.0353574 -30.8951282, 153.0364562 -30.8952762, 153.0365986 -30.8944154)",,
"[989287620, 174632375]",Delmer Close,residential,False,True,509.1840000000001,,,"LINESTRING (153.0365986 -30.8944154, 153.0364562 -30.8952762, 153.0353574 -30.8951282, 153.0352109 -30.895062, 153.0350823 -30.8949517, 153.0349744 -30.8947973, 153.0349615 -30.8946032, 153.0350592 -30.8939635, 153.0355075 -30.8940075, 153.0356063 -30.8940354, 153.0357005 -30.8940745, 153.0357891 -30.8941217, 153.0359586 -30.8942634, 153.0360036 -30.894298, 153.0360639 -30.8943258, 153.0361283 -30.8943453, 153.0365986 -30.8944154)",,
174632375,Delmer Close,residential,False,False,93.727,,,"LINESTRING (153.0375707 -30.8945364, 153.0365986 -30.8944154)",,
174632377,Bruce Field Street,residential,False,False,151.706,,,"LINESTRING (153.0375707 -30.8945364, 153.0377839 -30.8931844)",,
174632377,Bruce Field Street,residential,False,True,158.013,,,"LINESTRING (153.0375707 -30.8945364, 153.0372949 -30.8959376)",,
989287619,Palm Court,residential,False,False,106.313,,,"LINESTRING (153.0375707 -30.8945364, 153.0381027 -30.8945927, 153.0382314 -30.8946238, 153.0383255 -30.8946566, 153.0383972 -30.8946957, 153.0384624 -30.894745, 153.0385086 -30.8947936, 153.0385462 -30.8948712)",,
174632288,Athol Elliott Place,residential,False,True,390.34,,,"LINESTRING (153.0435236 -30.8948553, 153.0435052 -30.8949438, 153.0433599 -30.8956421, 153.0432275 -30.8957859, 153.0431213 -30.895857, 153.0429833 -30.8958856, 153.0427868 -30.8958669, 153.0425903 -30.895777, 153.042504 -30.8956796, 153.0424976 -30.895436, 153.0426097 -30.8948134, 153.0427759 -30.8938906)",,
"[989287618, 174632349]",Palm Court,residential,False,True,145.912,,,"LINESTRING (153.0385462 -30.8948712, 153.0385153 -30.8949091, 153.038489 -30.8949686, 153.0384502 -30.8952099, 153.0384569 -30.8952412, 153.038469 -30.8952671, 153.0384911 -30.8952911, 153.038522 -30.8953064, 153.0387629 -30.8953476, 153.0388074 -30.8953441, 153.0388368 -30.8953346, 153.038857 -30.8953175, 153.0388648 -30.895293, 153.0388626 -30.8952646, 153.0388482 -30.8952368, 153.0386507 -30.8949515, 153.0386066 -30.8949079, 153.0385462 -30.8948712)",,
"[989287618, 174632349]",Palm Court,residential,False,False,145.91199999999998,,,"LINESTRING (153.0385462 -30.8948712, 153.0386066 -30.8949079, 153.0386507 -30.8949515, 153.0388482 -30.8952368, 153.0388626 -30.8952646, 153.0388648 -30.895293, 153.038857 -30.8953175, 153.0388368 -30.8953346, 153.0388074 -30.8953441, 153.0387629 -30.8953476, 153.038522 -30.8953064, 153.0384911 -30.8952911, 153.038469 -30.8952671, 153.0384569 -30.8952412, 153.0384502 -30.8952099, 153.038489 -30.8949686, 153.0385153 -30.8949091, 153.0385462 -30.8948712)",,
989287619,Palm Court,residential,False,True,106.31300000000002,,,"LINESTRING (153.0385462 -30.8948712, 153.0385086 -30.8947936, 153.0384624 -30.894745, 153.0383972 -30.8946957, 153.0383255 -30.8946566, 153.0382314 -30.8946238, 153.0381027 -30.8945927, 153.0375707 -30.8945364)",,
174632377,Bruce Field Street,residential,False,False,158.013,,,"LINESTRING (153.0372949 -30.8959376, 153.0375707 -30.8945364)",,
207996326,Simpson Street,residential,False,True,178.406,,,"LINESTRING (153.0372949 -30.8959376, 153.0391395 -30.8961999)",,
174632377,Bruce Field Street,residential,False,True,290.717,,,"LINESTRING (153.0372949 -30.8959376, 153.0371868 -30.896616, 153.0371868 -30.8967263, 153.0372742 -30.8967528, 153.037557 -30.8968101, 153.0376701 -30.8968542, 153.0378346 -30.896991, 153.0380094 -30.8970527, 153.0382408 -30.8970969, 153.038539 -30.8971013, 153.0391868 -30.8969954)",,
207996326,Simpson Street,residential,False,False,178.406,,,"LINESTRING (153.0391395 -30.8961999, 153.0372949 -30.8959376)",,
207996326,Simpson Street,residential,False,True,86.388,,,"LINESTRING (153.0391395 -30.8961999, 153.040032 -30.8963305)",,
174632625,Rafferty Crescent,residential,False,False,89.287,,,"LINESTRING (153.0391395 -30.8961999, 153.0391045 -30.896466, 153.0391148 -30.8966557, 153.0391868 -30.8969954)",,
207996326,Simpson Street,residential,False,False,86.388,,,"LINESTRING (153.040032 -30.8963305, 153.0391395 -30.8961999)",,
207996326,Simpson Street,residential,False,True,127.503,,,"LINESTRING (153.040032 -30.8963305, 153.0413521 -30.8965084)",,
34876385,Gregory Street,secondary,False,False,333.002,12,50,"LINESTRING (153.040032 -30.8963305, 153.0396562 -30.8946345, 153.0393744 -30.8933894)",,
207996326,Simpson Street,residential,False,False,127.503,,,"LINESTRING (153.0413521 -30.8965084, 153.040032 -30.8963305)",,
207996326,Simpson Street,residential,False,True,92.076,,,"LINESTRING (153.0413521 -30.8965084, 153.0423082 -30.8966206)",,
174632694,Mitchell Street,residential,False,False,310.95799999999997,,,"LINESTRING (153.0413521 -30.8965084, 153.0415043 -30.8956907, 153.0416912 -30.8946863, 153.0417076 -30.8945985, 153.0418661 -30.8937469)",,
207996326,Simpson Street,residential,False,False,92.076,,,"LINESTRING (153.0423082 -30.8966206, 153.0413521 -30.8965084)",,
207996326,Simpson Street,residential,False,True,136.879,,,"LINESTRING (153.0423082 -30.8966206, 153.0437246 -30.8968158)",,
174632346,Albert Harrower Crescent,residential,False,False,102.489,,,"LINESTRING (153.0423082 -30.8966206, 153.042242 -30.8970665, 153.0419951 -30.8974885)",,
174632625,Rafferty Crescent,residential,False,False,33.58,,,"LINESTRING (153.0391868 -30.8969954, 153.0392588 -30.897291)",,
174632377,Bruce Field Street,residential,False,False,290.717,,,"LINESTRING (153.0391868 -30.8969954, 153.038539 -30.8971013, 153.0382408 -30.8970969, 153.0380094 -30.8970527, 153.0378346 -30.896991, 153.0376701 -30.8968542, 153.037557 -30.8968101, 153.0372742 -30.8967528, 153.0371868 -30.8967263, 153.0371868 -30.896616, 153.0372949 -30.8959376)",,
174632625,Rafferty Crescent,residential,False,True,89.287,,,"LINESTRING (153.0391868 -30.8969954, 153.0391148 -30.8966557, 153.0391045 -30.896466, 153.0391395 -30.8961999)",,
174632625,Rafferty Crescent,residential,False,True,33.58,,,"LINESTRING (153.0392588 -30.897291, 153.0391868 -30.8969954)",,
174632385,Albert Harrower Crescent,residential,False,False,23.361,,,"LINESTRING (153.0419951 -30.8974885, 153.0418514 -30.8976586)",,
174632346,Albert Harrower Crescent,residential,False,True,102.489,,,"LINESTRING (153.0419951 -30.8974885, 153.042242 -30.8970665, 153.0423082 -30.8966206)",,
468579234,Greenway Close,residential,False,False,79.86,,,"LINESTRING (153.0419951 -30.8974885, 153.0421366 -30.8975055, 153.042818 -30.8976189)",,
468579234,Greenway Close,residential,False,False,76.249,,,"LINESTRING (153.042818 -30.8976189, 153.0429412 -30.8976372, 153.0430117 -30.8976681, 153.0430058 -30.8978115, 153.0429544 -30.8978437, 153.0428653 -30.8978406, 153.0428153 -30.8977828, 153.042818 -30.8976189)",,
468579234,Greenway Close,residential,False,True,76.249,,,"LINESTRING (153.042818 -30.8976189, 153.0428153 -30.8977828, 153.0428653 -30.8978406, 153.0429544 -30.8978437, 153.0430058 -30.8978115, 153.0430117 -30.8976681, 153.0429412 -30.8976372, 153.042818 -30.8976189)",,
468579234,Greenway Close,residential,False,True,79.86,,,"LINESTRING (153.042818 -30.8976189, 153.0421366 -30.8975055, 153.0419951 -30.8974885)",,
174632385,Albert Harrower Crescent,residential,False,True,23.361,,,"LINESTRING (153.0418514 -30.8976586, 153.0419951 -30.8974885)",,
207996326,Simpson Street,residential,False,False,136.879,,,"LINESTRING (153.0437246 -30.8968158, 153.0423082 -30.8966206)",,
174632681,Hill Street,residential,False,False,97.632,,,"LINESTRING (153.041758 -30.890755, 153.0407475 -30.8906173)",,
174632681,Hill Street,residential,False,True,59.834,,,"LINESTRING (153.041758 -30.890755, 153.042376 -30.8908461)",,
