osmid,lanes,name,highway,oneway,reversed,length,ref,maxspeed,geometry,junction
5312568,2,Junction Street,unclassified,False,False,221.52100000000002,,,"LINESTRING (150.6006395 -34.87433, 150.6008014 -34.874353, 150.602868 -34.8746473, 150.6029048 -34.8746525, 150.6030317 -34.8746721)",
173306139,,Berry Street,residential,False,False,223.96800000000002,,,"LINESTRING (150.6006395 -34.87433, 150.6007389 -34.8738563, 150.6009485 -34.8728388, 150.6010038 -34.8725549, 150.60101 -34.8725228, 150.6010142 -34.872476, 150.6010074 -34.8724411, 150.6009955 -34.8724093, 150.6009658 -34.8723479)",
5312549,,Junction Street,unclassified,True,False,61.257999999999996,,,"LINESTRING (150.6030317 -34.8746721, 150.6031382 -34.8746856, 150.6036938 -34.8747639)",
5312568,2,Junction Street,unclassified,False,True,221.52100000000002,,,"LINESTRING (150.6030317 -34.8746721, 150.6029048 -34.8746525, 150.602868 -34.8746473, 150.6008014 -34.874353, 150.6006395 -34.87433)",
173306138,,Kinghorne Street,residential,False,False,222.11200000000002,,,"LINESTRING (150.6030317 -34.8746721, 150.6030517 -34.8745741, 150.6030564 -34.8745517, 150.6031306 -34.8741945, 150.6033456 -34.8731483, 150.6034372 -34.8727025)",
173306138,,Kinghorne Street,residential,False,True,55.41,,,"LINESTRING (150.6030317 -34.8746721, 150.6030113 -34.8747687, 150.6030047 -34.8748005, 150.6029294 -34.8751633)",
5020301,2,Plunkett Street,tertiary,False,True,117.533,,,"LINESTRING (150.6022127 -34.8786146, 150.6009427 -34.8784364)",
5313012,2,Kinghorne Street,tertiary,False,False,212.864,,,"LINESTRING (150.6022127 -34.8786146, 150.602401 -34.8777296, 150.602614 -34.8767288)",
5020289,,Junction Street,residential,False,False,115.126,,,"LINESTRING (150.595853 -34.8736403, 150.5970989 -34.8738051)",
173306122,,Shoalhaven Street,residential,False,False,107.249,,,"LINESTRING (150.595853 -34.8736403, 150.5960534 -34.8726899)",
173306122,,Shoalhaven Street,residential,False,True,108.393,,,"LINESTRING (150.595853 -34.8736403, 150.5956633 -34.8746026)",
5300172,,Worrigee Street,residential,False,False,114.919,,,"LINESTRING (150.5954565 -34.8756119, 150.5966971 -34.8757914)",
5295065,,Shoalhaven Street,residential,False,True,108.914,,,"LINESTRING (150.5954565 -34.8756119, 150.5954475 -34.8756562, 150.5952598 -34.876578)",
173306122,,Shoalhaven Street,residential,False,False,113.806,,,"LINESTRING (150.5954565 -34.8756119, 150.5954637 -34.875569, 150.5956633 -34.8746026)",
5300167,,Worrigee Street,residential,False,True,78.607,,,"LINESTRING (150.6050088 -34.8769961, 150.6041605 -34.8768719)",
5300170,,Worrigee Street,residential,False,False,13.221,,,"LINESTRING (150.6050088 -34.8769961, 150.6051513 -34.8770178)",
4905101,3,East Street,trunk,True,False,223.447,A1,70,"LINESTRING (150.6050088 -34.8769961, 150.6051893 -34.8761192, 150.6054149 -34.8750144)",
5300167,,Worrigee Street,residential,False,False,28.615,,,"LINESTRING (150.6038515 -34.8768276, 150.6041605 -34.8768719)",
5300175,,Worrigee Street,residential,False,True,52.404,,,"LINESTRING (150.6038515 -34.8768276, 150.6032855 -34.876747)",
276685409,,Nowra Lane,unclassified,True,False,61.30499999999999,,,"LINESTRING (150.6038515 -34.8768276, 150.6038641 -34.8764978, 150.6039143 -34.8762803)",
173306122,,Shoalhaven Street,residential,False,False,108.393,,,"LINESTRING (150.5956633 -34.8746026, 150.595853 -34.8736403)",
173306122,,Shoalhaven Street,residential,False,True,113.806,,,"LINESTRING (150.5956633 -34.8746026, 150.5954637 -34.875569, 150.5954565 -34.8756119)",
4905101,3,East Street,trunk,True,False,222.574,A1,70,"LINESTRING (150.6054149 -34.8750144, 150.6056473 -34.8738382, 150.605724 -34.8734639, 150.6057525 -34.8732702, 150.6057795 -34.8730358)",
"[877364408, 877364409, 877364410, 5312559]",,Junction Street,unclassified,False,True,105.43699999999998,,,"LINESTRING (150.6054149 -34.8750144, 150.6052208 -34.8749863, 150.6046634 -34.8749057, 150.6046057 -34.8748974, 150.6044799 -34.8748782, 150.6042772 -34.8748473)",
5312546,,Junction Street,unclassified,True,False,54.022000000000006,,,"LINESTRING (150.6036938 -34.8747639, 150.6041364 -34.8748272, 150.6041924 -34.8748352, 150.6042772 -34.8748473)",
173306139,,Berry Street,residential,False,False,48.21,,,"LINESTRING (150.60055 -34.8747573, 150.6006395 -34.87433)",
173306139,,Berry Street,residential,False,True,145.135,,,"LINESTRING (150.60055 -34.8747573, 150.6002872 -34.8760446)",
5312550,1,Emporium Lane,unclassified,True,False,104.028,,,"LINESTRING (150.60055 -34.8747573, 150.6006542 -34.8747712, 150.6009161 -34.8748063, 150.6010597 -34.874889, 150.6015627 -34.874971, 150.6016198 -34.8750183)",
173306138,,Kinghorne Street,residential,False,True,57.175,,,"LINESTRING (150.6029294 -34.8751633, 150.6028264 -34.8756705)",
5312551,,Schofields Lane,unclassified,True,False,121.601,,,"LINESTRING (150.6029294 -34.8751633, 150.6028558 -34.8751529, 150.6018096 -34.8750056, 150.6017324 -34.8749951, 150.6017056 -34.8749954, 150.6016749 -34.8749975, 150.6016435 -34.8750067, 150.6016198 -34.8750183)",
173306138,,Kinghorne Street,residential,False,False,55.41,,,"LINESTRING (150.6029294 -34.8751633, 150.6030047 -34.8748005, 150.6030113 -34.8747687, 150.6030317 -34.8746721)",
5020301,2,Plunkett Street,tertiary,False,False,117.533,,,"LINESTRING (150.6009427 -34.8784364, 150.6022127 -34.8786146)",
5020301,2,Plunkett Street,tertiary,False,True,102.83,,,"LINESTRING (150.6009427 -34.8784364, 150.5998335 -34.8782715)",
5312554,,Stewart Place,residential,True,False,76.35300000000001,,,"LINESTRING (150.6016198 -34.8750183, 150.6016015 -34.8750368, 150.6015871 -34.8750566, 150.6015767 -34.8750773, 150.6015694 -34.8751011, 150.601508 -34.8754338, 150.601477 -34.875623, 150.6014982 -34.8756861)",
5300175,,Worrigee Street,residential,False,False,52.404,,,"LINESTRING (150.6032855 -34.876747, 150.6038515 -34.8768276)",
5300175,,Worrigee Street,residential,False,True,52.482,,,"LINESTRING (150.6032855 -34.876747, 150.602719 -34.8766647)",
5312561,,O'Connell Lane,unclassified,True,False,111.62,,,"LINESTRING (150.6032855 -34.876747, 150.6033022 -34.8766672, 150.6034922 -34.8757576)",
173306138,,Kinghorne Street,residential,False,False,57.175,,,"LINESTRING (150.6028264 -34.8756705, 150.6029294 -34.8751633)",
5312562,,Smith Lane,unclassified,False,False,61.504000000000005,,,"LINESTRING (150.6028264 -34.8756705, 150.6029666 -34.8756888, 150.6034922 -34.8757576)",
173306138,,Kinghorne Street,residential,False,True,101.178,,,"LINESTRING (150.6028264 -34.8756705, 150.6027849 -34.8758633, 150.6027411 -34.8760686, 150.6026417 -34.8765677)",
5312562,,Smith Lane,unclassified,False,True,48.744,,,"LINESTRING (150.6040203 -34.8758244, 150.6039596 -34.8758167, 150.6034922 -34.8757576)",
276685409,,Nowra Lane,unclassified,True,False,111.76899999999999,,,"LINESTRING (150.6040203 -34.8758244, 150.6042171 -34.8749298, 150.6042772 -34.8748473)",
5312561,,O'Connell Lane,unclassified,True,False,112.01499999999999,,,"LINESTRING (150.6034922 -34.8757576, 150.6035012 -34.8757132, 150.6036822 -34.8748211, 150.6036938 -34.8747639)",
5312562,,Smith Lane,unclassified,False,False,48.744,,,"LINESTRING (150.6034922 -34.8757576, 150.6039596 -34.8758167, 150.6040203 -34.8758244)",
5312562,,Smith Lane,unclassified,False,True,61.504000000000005,,,"LINESTRING (150.6034922 -34.8757576, 150.6029666 -34.8756888, 150.6028264 -34.8756705)",
4907920,,North Street,tertiary,False,False,61.32,,,"LINESTRING (150.6005369 -34.8722833, 150.5998761 -34.8721823)",
4907920,,North Street,tertiary,False,True,39.781,,,"LINESTRING (150.6005369 -34.8722833, 150.6009658 -34.8723479)",
5312875,1,Bridge Road,secondary_link,True,False,54.215,,,"LINESTRING (150.6005369 -34.8722833, 150.6006023 -34.8719926, 150.6006236 -34.8719484, 150.6006595 -34.8719109, 150.6007523 -34.8718512)",
276685407,,Nowra Lane,unclassified,True,False,19.584,,,"LINESTRING (150.6040509 -34.8761234, 150.6039913 -34.8759542)",
276685408,,Nowra Lane,unclassified,True,False,43.834,,,"LINESTRING (150.6040509 -34.8761234, 150.6039673 -34.8765116)",
276188247,,Stewart Place,residential,False,False,78.537,,,"LINESTRING (150.6014982 -34.8756861, 150.6014647 -34.8757831, 150.6014001 -34.8760966, 150.601343 -34.8763803)",
271699698,,Plunkett Street,tertiary,False,False,213.707,,,"LINESTRING (150.5950478 -34.8775864, 150.5973559 -34.8779156)",
5295065,,Shoalhaven Street,residential,False,False,113.785,,,"LINESTRING (150.5950478 -34.8775864, 150.5950569 -34.8775429, 150.5952598 -34.876578)",
4907920,,North Street,tertiary,False,False,113.861,,,"LINESTRING (150.5974945 -34.871851, 150.5962652 -34.871674)",
4907920,,North Street,tertiary,False,True,107.925,,,"LINESTRING (150.5974945 -34.871851, 150.5986607 -34.8720141)",
271061048,,Lamonds Lane,residential,False,False,14.34,,,"LINESTRING (150.599842 -34.8705382, 150.5996874 -34.8705149)",
271061048,,Lamonds Lane,residential,False,True,100.548,,,"LINESTRING (150.599842 -34.8705382, 150.599971 -34.8705576, 150.600105 -34.8705778, 150.600926 -34.8707016)",
318470022,,Bridge Road,secondary,False,True,111.741,,,"LINESTRING (150.600926 -34.8707016, 150.601168 -34.8697165)",
271061048,,Lamonds Lane,residential,False,False,100.548,,,"LINESTRING (150.600926 -34.8707016, 150.600105 -34.8705778, 150.599971 -34.8705576, 150.599842 -34.8705382)",
318470022,,Bridge Road,secondary,False,False,129.216,,,"LINESTRING (150.600926 -34.8707016, 150.6008536 -34.8711402, 150.6007944 -34.8714101, 150.6007499 -34.8716003, 150.6007412 -34.8717709, 150.6007523 -34.8718512)",
318470022,,Bridge Road,secondary,False,False,111.741,,,"LINESTRING (150.601168 -34.8697165, 150.600926 -34.8707016)",
22871145,2,Graham Street,unclassified,False,False,288.701,,,"LINESTRING (150.601168 -34.8697165, 150.6017646 -34.8698057, 150.6019806 -34.8698384, 150.6022653 -34.8698815, 150.6023356 -34.8698922, 150.6024463 -34.869966, 150.6021574 -34.8714526)",
22871145,2,Graham Street,unclassified,False,True,116.401,,,"LINESTRING (150.6019378 -34.8724838, 150.6021574 -34.8714526)",
5020286,,North Street,secondary,False,False,138.93099999999998,,,"LINESTRING (150.6019378 -34.8724838, 150.6020296 -34.8724972, 150.6021213 -34.8725106, 150.6034372 -34.8727025)",
5020286,,North Street,secondary,False,True,89.951,,,"LINESTRING (150.6019378 -34.8724838, 150.601631 -34.8724409, 150.6009658 -34.8723479)",
22871145,2,Graham Street,unclassified,False,False,116.401,,,"LINESTRING (150.6021574 -34.8714526, 150.6019378 -34.8724838)",
22871145,2,Graham Street,unclassified,False,True,288.701,,,"LINESTRING (150.6021574 -34.8714526, 150.6024463 -34.869966, 150.6023356 -34.8698922, 150.6022653 -34.8698815, 150.6019806 -34.8698384, 150.6017646 -34.8698057, 150.601168 -34.8697165)",
22871146,,McGrath Avenue,residential,False,False,247.54,,,"LINESTRING (150.6021574 -34.8714526, 150.6022745 -34.8714705, 150.6033654 -34.8716377, 150.6039974 -34.8715626, 150.6048346 -34.8714632)",
22871146,,McGrath Avenue,residential,False,True,247.54,,,"LINESTRING (150.6048346 -34.8714632, 150.6039974 -34.8715626, 150.6033654 -34.8716377, 150.6022745 -34.8714705, 150.6021574 -34.8714526)",
173306122,,Shoalhaven Street,residential,False,False,114.604,,,"LINESTRING (150.5960534 -34.8726899, 150.5962652 -34.871674)",
173306122,,Shoalhaven Street,residential,False,True,107.249,,,"LINESTRING (150.5960534 -34.8726899, 150.595853 -34.8736403)",
5295065,,Shoalhaven Street,residential,False,False,108.914,,,"LINESTRING (150.5952598 -34.876578, 150.5954475 -34.8756562, 150.5954565 -34.8756119)",
5295065,,Shoalhaven Street,residential,False,True,113.785,,,"LINESTRING (150.5952598 -34.876578, 150.5950569 -34.8775429, 150.5950478 -34.8775864)",
5300172,,Worrigee Street,residential,False,False,96.619,,,"LINESTRING (150.5966971 -34.8757914, 150.5977403 -34.8759416)",
5300172,,Worrigee Street,residential,False,True,114.919,,,"LINESTRING (150.5966971 -34.8757914, 150.5954565 -34.8756119)",
22871298,,Anderson Avenue,residential,False,False,223.888,,,"LINESTRING (150.5966971 -34.8757914, 150.5967076 -34.8757366, 150.5970989 -34.8738051)",
5020289,,Junction Street,residential,False,False,106.356,,,"LINESTRING (150.5970989 -34.8738051, 150.5982435 -34.8739869)",
5020289,,Junction Street,residential,False,True,115.126,,,"LINESTRING (150.5970989 -34.8738051, 150.595853 -34.8736403)",
22871298,,Anderson Avenue,residential,False,True,223.888,,,"LINESTRING (150.5970989 -34.8738051, 150.5967076 -34.8757366, 150.5966971 -34.8757914)",
173306136,,Worrigee Street,residential,False,True,102.209,,,"LINESTRING (150.5990404 -34.8761247, 150.5979365 -34.8759674)",
22871299,,Burr Avenue,residential,True,False,223.328,,,"LINESTRING (150.5990404 -34.8761247, 150.5990264 -34.8761922, 150.5988485 -34.8770526, 150.5987757 -34.8775027, 150.5987626 -34.8777032, 150.5986921 -34.8780494, 150.5986798 -34.87811)",
173306136,,Worrigee Street,residential,False,False,80.238,,,"LINESTRING (150.5990404 -34.8761247, 150.5997135 -34.8762234, 150.599906 -34.8762528)",
173303659,2,Plunkett Street,tertiary,False,True,108.121,,,"LINESTRING (150.5986798 -34.87811, 150.5975123 -34.8779423)",
173303659,2,Plunkett Street,tertiary,False,False,106.763,,,"LINESTRING (150.5986798 -34.87811, 150.5991837 -34.8781805, 150.5998335 -34.8782715)",
173306138,,Kinghorne Street,residential,False,False,101.178,,,"LINESTRING (150.6026417 -34.8765677, 150.6027411 -34.8760686, 150.6027849 -34.8758633, 150.6028264 -34.8756705)",
1101691268,,,residential,True,False,14.290999999999999,,,"LINESTRING (150.6026417 -34.8765677, 150.6026664 -34.8765747, 150.602688 -34.8765868, 150.602705 -34.876603, 150.6027163 -34.8766223, 150.6027211 -34.8766433, 150.602719 -34.8766647)",roundabout
173303657,,,residential,True,False,13.465,,,"LINESTRING (150.6025264 -34.8766251, 150.6025387 -34.8766031, 150.6025584 -34.876585, 150.6025836 -34.8765724, 150.6026122 -34.8765665, 150.6026417 -34.8765677)",roundabout
173306132,,Worrigee Street,residential,False,True,101.62100000000001,,,"LINESTRING (150.6025264 -34.8766251, 150.6017156 -34.8765161, 150.6014274 -34.8764757)",
5300175,,Worrigee Street,residential,False,False,52.482,,,"LINESTRING (150.602719 -34.8766647, 150.6032855 -34.876747)",
1101691268,,,residential,True,False,12.988,,,"LINESTRING (150.602719 -34.8766647, 150.6027091 -34.8766866, 150.602692 -34.8767053, 150.6026692 -34.8767192, 150.6026424 -34.8767273, 150.602614 -34.8767288)",roundabout
5313012,2,Kinghorne Street,tertiary,False,True,212.864,,,"LINESTRING (150.602614 -34.8767288, 150.602401 -34.8777296, 150.6022127 -34.8786146)",
173303657,,,residential,True,False,15.983,,,"LINESTRING (150.602614 -34.8767288, 150.6025856 -34.8767234, 150.6025602 -34.8767114, 150.6025403 -34.876694, 150.6025273 -34.8766725, 150.6025226 -34.8766488, 150.6025264 -34.8766251)",roundabout
271699698,,Plunkett Street,tertiary,False,True,213.707,,,"LINESTRING (150.5973559 -34.8779156, 150.5950478 -34.8775864)",
173303658,,,tertiary,True,False,11.482999999999999,,,"LINESTRING (150.5973559 -34.8779156, 150.5973664 -34.8778945, 150.5973791 -34.8778818, 150.5974022 -34.8778692, 150.597424 -34.8778643, 150.5974517 -34.8778654)",roundabout
173303659,2,Plunkett Street,tertiary,False,False,108.121,,,"LINESTRING (150.5975123 -34.8779423, 150.5986798 -34.87811)",
173303658,,,tertiary,True,False,10.681000000000001,,,"LINESTRING (150.5975123 -34.8779423, 150.5974982 -34.8779683, 150.5974781 -34.877984, 150.5974645 -34.8779899, 150.5974256 -34.8779943)",roundabout
4907920,,North Street,tertiary,False,False,107.925,,,"LINESTRING (150.5986607 -34.8720141, 150.5974945 -34.871851)",
4907920,,North Street,tertiary,False,True,112.445,,,"LINESTRING (150.5986607 -34.8720141, 150.5998761 -34.8721823)",
173306126,,Osborne Street,residential,False,False,222.642,,,"LINESTRING (150.5986607 -34.8720141, 150.5985534 -34.8725211, 150.5982435 -34.8739869)",
173306119,,,secondary,True,False,18.073999999999998,,,"LINESTRING (150.6046726 -34.8727746, 150.6047046 -34.872781, 150.6047332 -34.8727946, 150.604756 -34.8728142, 150.6047711 -34.8728383, 150.6047773 -34.8728649, 150.6047741 -34.8728919)",roundabout
739560733,3,Moss Street,tertiary,False,False,43.96600000000001,,,"LINESTRING (150.6046726 -34.8727746, 150.6046567 -34.8726048, 150.6046521 -34.872464, 150.6046623 -34.872422, 150.6046885 -34.8723866)",
173306119,,,secondary,True,False,16.308,,,"LINESTRING (150.6045464 -34.872858, 150.604556 -34.8728298, 150.6045757 -34.8728053, 150.6046035 -34.8727869, 150.6046369 -34.8727763, 150.6046726 -34.8727746)",roundabout
1101691269,,North Street,secondary,False,True,102.656,,,"LINESTRING (150.6045464 -34.872858, 150.6042761 -34.8728201, 150.6041106 -34.8727969, 150.6034372 -34.8727025)",
173306121,,North Street,secondary,False,False,93.105,,,"LINESTRING (150.6047741 -34.8728919, 150.6057795 -34.8730358)",
173306119,,,secondary,True,False,14.653,,,"LINESTRING (150.6047741 -34.8728919, 150.6047579 -34.872922, 150.6047302 -34.8729459, 150.6046942 -34.8729605, 150.6046543 -34.8729642)",roundabout
173306119,,,secondary,True,False,17.137,,,"LINESTRING (150.6046543 -34.8729642, 150.6046176 -34.8729573, 150.6045856 -34.8729412, 150.6045616 -34.8729175, 150.604548 -34.8728888, 150.6045464 -34.872858)",roundabout
"[5312564, 173306135]",,O'Keeffe Avenue,"['residential', 'unclassified']",False,"[False, True]",212.336,,,"LINESTRING (150.6046543 -34.8729642, 150.6046449 -34.8731253, 150.6045652 -34.8735052, 150.604485 -34.8738872, 150.604435 -34.8741351, 150.604379 -34.8744111, 150.6042772 -34.8748473)",
5020289,,Junction Street,residential,False,False,221.881,,,"LINESTRING (150.5982435 -34.8739869, 150.6006395 -34.87433)",
5020289,,Junction Street,residential,False,True,106.356,,,"LINESTRING (150.5982435 -34.8739869, 150.5970989 -34.8738051)",
173306126,,Osborne Street,residential,False,False,212.50199999999998,,,"LINESTRING (150.5982435 -34.8739869, 150.5980561 -34.8748516, 150.5980481 -34.8748884, 150.5979342 -34.875414, 150.5978586 -34.8758714)",
173306126,,Osborne Street,residential,False,True,222.642,,,"LINESTRING (150.5982435 -34.8739869, 150.5985534 -34.8725211, 150.5986607 -34.8720141)",
173306123,,,residential,True,False,14.187000000000001,,,"LINESTRING (150.5978586 -34.8758714, 150.5978878 -34.8758803, 150.5979122 -34.8758961, 150.5979294 -34.8759174, 150.5979378 -34.8759419, 150.5979365 -34.8759674)",roundabout
173306126,,Osborne Street,residential,False,True,212.502,,,"LINESTRING (150.5978586 -34.8758714, 150.5979342 -34.875414, 150.5980481 -34.8748884, 150.5980561 -34.8748516, 150.5982435 -34.8739869)",
5300172,,Worrigee Street,residential,False,True,96.619,,,"LINESTRING (150.5977403 -34.8759416, 150.5966971 -34.8757914)",
173306123,,,residential,True,False,14.889,,,"LINESTRING (150.5977403 -34.8759416, 150.5977495 -34.8759159, 150.5977683 -34.875894, 150.5977948 -34.8758783, 150.597826 -34.8758705, 150.5978586 -34.8758714)",roundabout
173306136,,Worrigee Street,residential,False,False,102.209,,,"LINESTRING (150.5979365 -34.8759674, 150.5990404 -34.8761247)",
173306123,,,residential,True,False,13.827,,,"LINESTRING (150.5979365 -34.8759674, 150.5979261 -34.8759908, 150.5979076 -34.8760105, 150.5978827 -34.8760247, 150.5978538 -34.8760321, 150.5978235 -34.876032)",roundabout
173306130,,Osborne Street,residential,False,True,206.667,,,"LINESTRING (150.5978235 -34.876032, 150.5974517 -34.8778654)",
173306123,,,residential,True,False,13.867999999999999,,,"LINESTRING (150.5978235 -34.876032, 150.5977945 -34.8760244, 150.5977697 -34.8760099, 150.5977514 -34.87599, 150.5977413 -34.8759665, 150.5977403 -34.8759416)",roundabout
173306124,,,residential,True,False,14.643,,,"LINESTRING (150.601343 -34.8763803, 150.6013689 -34.876386, 150.6013919 -34.8763972, 150.6014104 -34.876413, 150.601423 -34.8764324, 150.6014288 -34.8764538, 150.6014274 -34.8764757)",roundabout
276188247,,Stewart Place,residential,False,True,78.537,,,"LINESTRING (150.601343 -34.8763803, 150.6014001 -34.8760966, 150.6014647 -34.8757831, 150.6014982 -34.8756861)",
173306124,,,residential,True,False,13.737,,,"LINESTRING (150.6012333 -34.8764473, 150.6012427 -34.8764238, 150.6012603 -34.8764038, 150.6012845 -34.876389, 150.6013129 -34.8763809, 150.601343 -34.8763803)",roundabout
173306131,,Worrigee Street,residential,False,True,62.244,,,"LINESTRING (150.6012333 -34.8764473, 150.6009238 -34.8763957, 150.6005621 -34.8763472)",
173306124,,,residential,True,False,12.676,,,"LINESTRING (150.6014274 -34.8764757, 150.6014183 -34.8764973, 150.6014023 -34.8765159, 150.6013806 -34.8765302, 150.6013549 -34.8765388, 150.6013273 -34.8765413)",roundabout
173306132,,Worrigee Street,residential,False,False,101.62100000000001,,,"LINESTRING (150.6014274 -34.8764757, 150.6017156 -34.8765161, 150.6025264 -34.8766251)",
5312557,,Lawrence Avenue,residential,True,False,213.63400000000001,,,"LINESTRING (150.6013273 -34.8765413, 150.6012068 -34.8771809, 150.6011278 -34.8775566, 150.6010918 -34.8777275, 150.6009558 -34.878374, 150.6009427 -34.8784364)",
173306124,,,residential,True,False,15.221,,,"LINESTRING (150.6013273 -34.8765413, 150.6012946 -34.8765358, 150.6012661 -34.8765216, 150.6012449 -34.8765004, 150.6012336 -34.8764747, 150.6012333 -34.8764473)",roundabout
4907920,,North Street,tertiary,False,False,112.445,,,"LINESTRING (150.5998761 -34.8721823, 150.5986607 -34.8720141)",
4907920,,North Street,tertiary,False,True,61.32,,,"LINESTRING (150.5998761 -34.8721823, 150.6005369 -34.8722833)",
256675748,,Collins Way,residential,False,False,142.43,,50,"LINESTRING (150.5998761 -34.8721823, 150.5996189 -34.8734457)",
256675748,,Collins Way,residential,False,True,142.43,,50,"LINESTRING (150.5996189 -34.8734457, 150.5998761 -34.8721823)",
271061048,,Lamonds Lane,residential,False,True,14.34,,,"LINESTRING (150.5996874 -34.8705149, 150.599842 -34.8705382)",
173303658,,,tertiary,True,False,12.108,,,"LINESTRING (150.5974256 -34.8779943, 150.5973888 -34.8779833, 150.597369 -34.8779674, 150.5973572 -34.8779473, 150.5973559 -34.8779156)",roundabout
