osmid,name,highway,oneway,reversed,length,lanes,maxspeed,geometry,bridge,junction
171005287,Colyer Street,residential,False,True,144.98700000000002,,,"LINESTRING (149.4720223 -34.459565, 149.4725935 -34.4591289, 149.473175 -34.4586724)",,
171005288,Colyer Street,tertiary,False,True,136.221,,,"LINESTRING (149.4720223 -34.459565, 149.4714928 -34.4599918, 149.47096 -34.4604215)",,
380746423,Goulburn Street,primary,False,False,216.221,2,50,"LINESTRING (149.4720223 -34.459565, 149.4724082 -34.459881, 149.4736744 -34.4609526)",,
171005290,Findhorn Street,residential,False,False,36.473,,,"LINESTRING (149.4734958 -34.4555649, 149.4731684 -34.4553786)",,
"[171005290, 171005287]","['Colyer Street', 'Findhorn Street']",residential,False,"[False, True]",298.645,,,"LINESTRING (149.4734958 -34.4555649, 149.4742017 -34.4560738, 149.4752842 -34.4570011, 149.4747307 -34.4574289)",,
26923940,Robertson Street,residential,False,False,226.308,,,"LINESTRING (149.4696017 -34.4557254, 149.4713191 -34.4571872)",,
26924107,Roberts Street,residential,False,True,66.244,,,"LINESTRING (149.4696017 -34.4557254, 149.4690758 -34.4561339)",,
"[26924107, 171005292]","['Marsden Street', 'Roberts Street']",residential,False,"[False, True]",311.719,,,"LINESTRING (149.4696017 -34.4557254, 149.4698471 -34.455514, 149.4700299 -34.4554089, 149.4702081 -34.4553917, 149.4702767 -34.4553918, 149.4711284 -34.4554391, 149.4713303 -34.4554892, 149.4714839 -34.4555591, 149.4724127 -34.4563488)",,
26923940,Robertson Street,residential,False,False,237.123,,,"LINESTRING (149.4713191 -34.4571872, 149.473175 -34.4586724)",,
26923940,Robertson Street,residential,False,True,226.308,,,"LINESTRING (149.4713191 -34.4571872, 149.4696017 -34.4557254)",,
42475998,Spring Street,residential,False,False,136.929,,,"LINESTRING (149.4713191 -34.4571872, 149.4718617 -34.4567579, 149.4724127 -34.4563488)",,
42475998,Spring Street,residential,False,True,128.595,,,"LINESTRING (149.4713191 -34.4571872, 149.4708353 -34.4576036, 149.4703406 -34.4580157)",,
26923940,Robertson Street,residential,False,False,142.4,,,"LINESTRING (149.473175 -34.4586724, 149.4742117 -34.459626)",,
26923940,Robertson Street,residential,False,True,237.123,,,"LINESTRING (149.473175 -34.4586724, 149.4713191 -34.4571872)",,
171005287,Colyer Street,residential,False,True,132.662,,,"LINESTRING (149.473175 -34.4586724, 149.4742019 -34.4578319)",,
171005287,Colyer Street,residential,False,False,144.98700000000002,,,"LINESTRING (149.473175 -34.4586724, 149.4725935 -34.4591289, 149.4720223 -34.459565)",,
26923940,Robertson Street,residential,False,True,142.4,,,"LINESTRING (149.4742117 -34.459626, 149.473175 -34.4586724)",,
171005294,Park Street,residential,False,False,80.739,,,"LINESTRING (149.4742117 -34.459626, 149.4739386 -34.4603163)",,
171005294,Park Street,residential,False,True,239.51999999999998,,,"LINESTRING (149.4742117 -34.459626, 149.4745372 -34.4580928, 149.4746374 -34.457501)",,
380746423,Goulburn Street,primary,False,True,14.275,2,50,"LINESTRING (149.473779 -34.4610477, 149.4736744 -34.4609526)",,
171005301,Warne Street,residential,False,False,135.176,,,"LINESTRING (149.473779 -34.4610477, 149.47325 -34.4614851, 149.4727463 -34.4619153)",,
26923941,Wade Street,residential,False,False,148.146,,,"LINESTRING (149.4659562 -34.4596989, 149.4670824 -34.4606543)",,
407413644,Cowper Street,residential,False,True,232.007,,,"LINESTRING (149.4681415 -34.4597905, 149.4698971 -34.4612932)",,
26923934,Spring Street,residential,False,False,134.99599999999998,,,"LINESTRING (149.4681415 -34.4597905, 149.4686651 -34.4593564, 149.469193 -34.4589408)",,
26923934,Spring Street,residential,False,True,136.583,,,"LINESTRING (149.4681415 -34.4597905, 149.4676159 -34.4602241, 149.4670824 -34.4606543)",,
"[26924107, 407413644]","['Roberts Street', 'Cowper Street']",residential,False,False,364.927,,,"LINESTRING (149.4681415 -34.4597905, 149.4663974 -34.4583156, 149.4669268 -34.45787, 149.4674386 -34.4574461)",,
407413644,Cowper Street,residential,False,False,232.007,,,"LINESTRING (149.4698971 -34.4612932, 149.4681415 -34.4597905)",,
171005288,Colyer Street,tertiary,False,False,137.454,,,"LINESTRING (149.4698971 -34.4612932, 149.4704241 -34.460852, 149.47096 -34.4604215)",,
171005288,Colyer Street,tertiary,False,True,134.731,,,"LINESTRING (149.4698971 -34.4612932, 149.4693707 -34.4617175, 149.4691066 -34.4619208, 149.468848 -34.4621414)",,
26923947,Denison Street,residential,False,False,231.294,,,"LINESTRING (149.4674386 -34.4574461, 149.469193 -34.4589408)",,
26924107,Roberts Street,residential,False,False,5.317,,,"LINESTRING (149.4674386 -34.4574461, 149.467479 -34.4574118)",,
"[26924107, 407413644]","['Roberts Street', 'Cowper Street']",residential,False,True,364.927,,,"LINESTRING (149.4674386 -34.4574461, 149.4669268 -34.45787, 149.4663974 -34.4583156, 149.4681415 -34.4597905)",,
26923947,Denison Street,residential,False,False,230.984,,,"LINESTRING (149.469193 -34.4589408, 149.47096 -34.4604215)",,
26923947,Denison Street,residential,False,True,231.294,,,"LINESTRING (149.469193 -34.4589408, 149.4674386 -34.4574461)",,
"[405808722, 26923934]",Spring Street,residential,False,False,129.89499999999998,,,"LINESTRING (149.469193 -34.4589408, 149.4697361 -34.4584813, 149.4702052 -34.458124)",,
26923934,Spring Street,residential,False,True,134.99599999999998,,,"LINESTRING (149.469193 -34.4589408, 149.4686651 -34.4593564, 149.4681415 -34.4597905)",,
26923947,Denison Street,residential,False,True,230.984,,,"LINESTRING (149.47096 -34.4604215, 149.469193 -34.4589408)",,
"[26923947, 406573095]",Denison Street,residential,False,False,233.262,,,"LINESTRING (149.47096 -34.4604215, 149.4712154 -34.4606364, 149.4727463 -34.4619153)",,
171005288,Colyer Street,tertiary,False,False,136.221,,,"LINESTRING (149.47096 -34.4604215, 149.4714928 -34.4599918, 149.4720223 -34.459565)",,
171005288,Colyer Street,tertiary,False,True,137.454,,,"LINESTRING (149.47096 -34.4604215, 149.4704241 -34.460852, 149.4698971 -34.4612932)",,
171005301,Warne Street,residential,False,True,135.176,,,"LINESTRING (149.4727463 -34.4619153, 149.47325 -34.4614851, 149.473779 -34.4610477)",,
"[26923947, 406573095]",Denison Street,residential,False,True,233.262,,,"LINESTRING (149.4727463 -34.4619153, 149.4712154 -34.4606364, 149.47096 -34.4604215)",,
26923935,Laggan Road,tertiary,False,False,87.317,,,"LINESTRING (149.4680917 -34.4540402, 149.4684194 -34.4533029)",,
"[407413645, 407413646, 26923935]",Laggan Road,tertiary,False,True,136.577,,,"LINESTRING (149.4680917 -34.4540402, 149.4678268 -34.4545932, 149.4677124 -34.4548599, 149.4676706 -34.4549815, 149.4676144 -34.4551528, 149.4675966 -34.4551974)",yes,
26924085,King Road,residential,False,False,225.28200000000004,,,"LINESTRING (149.4680917 -34.4540402, 149.466603 -34.4538285, 149.4665055 -34.4537967, 149.4664167 -34.4537659, 149.4662591 -34.453668, 149.4661637 -34.4535963, 149.4660725 -34.453509, 149.4659641 -34.453297)",,
380747035,McInnes Street,residential,False,False,50.355,,,"LINESTRING (149.4659641 -34.453297, 149.4654724 -34.4534987)",,
26924085,King Road,residential,False,True,225.282,,,"LINESTRING (149.4659641 -34.453297, 149.4660725 -34.453509, 149.4661637 -34.4535963, 149.4662591 -34.453668, 149.4664167 -34.4537659, 149.4665055 -34.4537967, 149.466603 -34.4538285, 149.4680917 -34.4540402)",,
26923935,Laggan Road,tertiary,False,True,87.317,,,"LINESTRING (149.4684194 -34.4533029, 149.4680917 -34.4540402)",,
380746423,Goulburn Street,primary,False,False,222.35,2,50,"LINESTRING (149.4703439 -34.4581216, 149.4720223 -34.459565)",,
42475997,,primary,True,False,14.225,,50,"LINESTRING (149.4703439 -34.4581216, 149.4703198 -34.4581377, 149.4702907 -34.4581465, 149.4702596 -34.4581471, 149.4702301 -34.4581393, 149.4702052 -34.458124)",,roundabout
42475997,,primary,True,False,13.453000000000001,,50,"LINESTRING (149.4702052 -34.458124, 149.4701884 -34.4581041, 149.4701798 -34.458081, 149.4701802 -34.4580568, 149.4701897 -34.4580339, 149.4702072 -34.4580145)",,roundabout
"[405808722, 26923934]",Spring Street,residential,False,True,129.89499999999998,,,"LINESTRING (149.4702052 -34.458124, 149.4697361 -34.4584813, 149.469193 -34.4589408)",,
42475997,,primary,True,False,13.532,,50,"LINESTRING (149.4702072 -34.4580145, 149.4702313 -34.4580004, 149.4702595 -34.4579931, 149.470289 -34.4579934, 149.470317 -34.4580012, 149.4703406 -34.4580157)",,roundabout
380746451,Goulburn Street,primary,False,False,224.019,2,50,"LINESTRING (149.4702072 -34.4580145, 149.4697356 -34.4575716, 149.4685172 -34.4565606)",,
42475997,,primary,True,False,12.912,,50,"LINESTRING (149.4703406 -34.4580157, 149.4703571 -34.4580345, 149.4703661 -34.4580565, 149.4703668 -34.4580797, 149.4703592 -34.4581021, 149.4703439 -34.4581216)",,roundabout
42475998,Spring Street,residential,False,False,128.595,,,"LINESTRING (149.4703406 -34.4580157, 149.4708353 -34.4576036, 149.4713191 -34.4571872)",,
42475998,Spring Street,residential,False,False,66.928,,,"LINESTRING (149.4724127 -34.4563488, 149.4729126 -34.4559102)",,
171005292,Marsden Street,residential,False,True,232.609,,,"LINESTRING (149.4724127 -34.4563488, 149.4742019 -34.4578319)",,
42475998,Spring Street,residential,False,True,136.929,,,"LINESTRING (149.4724127 -34.4563488, 149.4718617 -34.4567579, 149.4713191 -34.4571872)",,
"[26924107, 171005292]","['Marsden Street', 'Roberts Street']",residential,False,"[False, True]",311.719,,,"LINESTRING (149.4724127 -34.4563488, 149.4714839 -34.4555591, 149.4713303 -34.4554892, 149.4711284 -34.4554391, 149.4702767 -34.4553918, 149.4702081 -34.4553917, 149.4700299 -34.4554089, 149.4698471 -34.455514, 149.4696017 -34.4557254)",,
171005287,Colyer Street,residential,False,False,132.662,,,"LINESTRING (149.4742019 -34.4578319, 149.473175 -34.4586724)",,
171005292,Marsden Street,residential,False,False,232.609,,,"LINESTRING (149.4742019 -34.4578319, 149.4724127 -34.4563488)",,
171005287,Colyer Street,residential,False,True,54.299,,,"LINESTRING (149.4742019 -34.4578319, 149.4743735 -34.4577049, 149.4746374 -34.457501)",,
171005294,Park Street,residential,False,False,74.785,,,"LINESTRING (149.4739386 -34.4603163, 149.4736744 -34.4609526)",,
171005294,Park Street,residential,False,True,80.739,,,"LINESTRING (149.4739386 -34.4603163, 149.4742117 -34.459626)",,
380747035,McInnes Street,residential,False,True,50.355,,,"LINESTRING (149.4654724 -34.4534987, 149.4659641 -34.453297)",,
171005294,Park Street,residential,False,True,74.785,,,"LINESTRING (149.4736744 -34.4609526, 149.4739386 -34.4603163)",,
380746423,Goulburn Street,primary,False,False,14.275,2,50,"LINESTRING (149.4736744 -34.4609526, 149.473779 -34.4610477)",,
380746423,Goulburn Street,primary,False,True,216.221,2,50,"LINESTRING (149.4736744 -34.4609526, 149.4724082 -34.459881, 149.4720223 -34.459565)",,
171005287,Colyer Street,residential,False,False,11.724,,,"LINESTRING (149.4747307 -34.4574289, 149.4746374 -34.457501)",,
565503610,Findhorn Lane,residential,False,True,237.287,1,,"LINESTRING (149.4747307 -34.4574289, 149.4729126 -34.4559102)",,
"[171005290, 171005287]","['Colyer Street', 'Findhorn Street']",residential,False,"[False, True]",298.645,,,"LINESTRING (149.4747307 -34.4574289, 149.4752842 -34.4570011, 149.4742017 -34.4560738, 149.4734958 -34.4555649)",,
42475998,Spring Street,residential,False,True,66.928,,,"LINESTRING (149.4729126 -34.4559102, 149.4724127 -34.4563488)",,
565503610,Findhorn Lane,residential,False,False,237.287,1,,"LINESTRING (149.4729126 -34.4559102, 149.4747307 -34.4574289)",,
42475998,Spring Street,residential,False,False,64.55799999999999,,,"LINESTRING (149.4729126 -34.4559102, 149.4730346 -34.4557671, 149.4731191 -34.4555915, 149.4731684 -34.4553786)",,
171005287,Colyer Street,residential,False,True,11.724,,,"LINESTRING (149.4746374 -34.457501, 149.4747307 -34.4574289)",,
171005287,Colyer Street,residential,False,False,54.299,,,"LINESTRING (149.4746374 -34.457501, 149.4743735 -34.4577049, 149.4742019 -34.4578319)",,
171005294,Park Street,residential,False,False,239.51999999999998,,,"LINESTRING (149.4746374 -34.457501, 149.4745372 -34.4580928, 149.4742117 -34.459626)",,
719361774,Denison Street,residential,False,True,90.517,,,"LINESTRING (149.4666204 -34.4571771, 149.4667357 -34.4571372, 149.4668189 -34.4571184, 149.4669007 -34.4571196, 149.4669852 -34.4571306, 149.4670911 -34.4571627, 149.4671836 -34.4572047, 149.4673124 -34.4572722, 149.467479 -34.4574118)",,
26924107,Roberts Street,residential,False,True,5.317,,,"LINESTRING (149.467479 -34.4574118, 149.4674386 -34.4574461)",,
26924107,Roberts Street,residential,False,False,134.257,,,"LINESTRING (149.467479 -34.4574118, 149.4679749 -34.4569904, 149.468432 -34.4566281, 149.4685172 -34.4565606)",,
719361774,Denison Street,residential,False,False,90.51700000000001,,,"LINESTRING (149.467479 -34.4574118, 149.4673124 -34.4572722, 149.4671836 -34.4572047, 149.4670911 -34.4571627, 149.4669852 -34.4571306, 149.4669007 -34.4571196, 149.4668189 -34.4571184, 149.4667357 -34.4571372, 149.4666204 -34.4571771)",,
