osmid,ref,name,highway,oneway,reversed,length,lanes,geometry,bridge,junction,width
634148202,,,residential,False,True,15.243,,"LINESTRING (85.9361537 26.7298199, 85.9361784 26.7299552)",,,
766040735,,,residential,False,False,138.526,,"LINESTRING (85.9361537 26.7298199, 85.936448 26.7297551, 85.9367832 26.729694, 85.937026 26.7296821, 85.9375316 26.7296557)",,,
766040736,,,residential,False,True,27.746,,"LINESTRING (85.9359075 26.7300162, 85.9361784 26.7299552)",,,
634148202,,,residential,False,False,58.625,,"LINESTRING (85.9363595 26.730457, 85.9361784 26.7299552)",,,
766040728,,,residential,False,True,8.26,,"LINESTRING (85.9363595 26.730457, 85.9362766 26.730463)",,,
766040728,,,residential,False,False,131.62,,"LINESTRING (85.9363595 26.730457, 85.936633 26.7304666, 85.9367725 26.7304498, 85.9370059 26.7304379, 85.9372392 26.7304427, 85.9376821 26.7304188)",,,
634148202,,,residential,False,False,15.243,,"LINESTRING (85.9361784 26.7299552, 85.9361537 26.7298199)",,,
634148202,,,residential,False,True,58.625,,"LINESTRING (85.9361784 26.7299552, 85.9363595 26.730457)",,,
766040736,,,residential,False,False,27.746,,"LINESTRING (85.9361784 26.7299552, 85.9359075 26.7300162)",,,
766040737,,,residential,False,True,59.185,,"LINESTRING (85.9365714 26.7288472, 85.9359841 26.7289375)",,,
341500595,,,unclassified,False,True,95.599,,"LINESTRING (85.9373015 26.7283616, 85.9374553 26.7292103)",,,
341500595,,,unclassified,False,False,59.062,,"LINESTRING (85.9373015 26.7283616, 85.9372144 26.7280092, 85.9371931 26.72784)",,,
634148202,,,residential,False,True,188.86399999999998,,"LINESTRING (85.9373015 26.7283616, 85.9369184 26.7283988, 85.9364131 26.728428, 85.9359474 26.7284595, 85.9359343 26.728506, 85.9359224 26.7285386, 85.9359841 26.7289375)",,,
842052922,,,residential,False,True,25.305,,"LINESTRING (85.937671 26.7280179, 85.9376514 26.727791)",,,
341500595,,,unclassified,False,False,16.567,,"LINESTRING (85.9371931 26.72784, 85.9371749 26.7276919)",,,
842052691,,Bidhya Road,residential,False,False,45.841,,"LINESTRING (85.9371931 26.72784, 85.9376514 26.727791)",,,
341500595,,,unclassified,False,True,59.062,,"LINESTRING (85.9371931 26.72784, 85.9372144 26.7280092, 85.9373015 26.7283616)",,,
842052691,,Bidhya Road,residential,False,True,45.841,,"LINESTRING (85.9376514 26.727791, 85.9371931 26.72784)",,,
842052922,,,residential,False,False,25.305,,"LINESTRING (85.9376514 26.727791, 85.937671 26.7280179)",,,
842052691,,Bidhya Road,residential,False,False,184.79700000000003,,"LINESTRING (85.9376514 26.727791, 85.9375935 26.7274289, 85.9376234 26.7273004, 85.9375614 26.727239, 85.9375393 26.7271436, 85.9373771 26.7265584, 85.9373261 26.7261792)",,,
401717426,NH05,,primary,False,True,48.607,,"LINESTRING (85.9373261 26.7261792, 85.9368484 26.7262743)",,,
"[401717426, 401717429, 342549599]",NH05,,primary,False,False,395.134,,"LINESTRING (85.9373261 26.7261792, 85.9374061 26.7261946, 85.9377747 26.7260676, 85.9381947 26.7259277, 85.9383367 26.7258765, 85.9385011 26.7258173, 85.9388129 26.7256949, 85.9392806 26.7255672, 85.9395265 26.7254384, 85.9397682 26.725324, 85.9401605 26.7250912, 85.9405318 26.7248466, 85.9408022 26.7247846, 85.9409215 26.7247572)",yes,,5
842052691,,Bidhya Road,residential,False,True,184.797,,"LINESTRING (85.9373261 26.7261792, 85.9373771 26.7265584, 85.9375393 26.7271436, 85.9375614 26.727239, 85.9376234 26.7273004, 85.9375935 26.7274289, 85.9376514 26.727791)",,,
766040732,,,residential,False,False,62.083,,"LINESTRING (85.9375286 26.7281499, 85.937652 26.7281275, 85.9380237 26.7281019, 85.9380963 26.7281125, 85.9381475 26.7281241)",,,
"[341500643, 1157442828, 1157442829, 1157442830, 341500634]",,,unclassified,False,False,212.17099999999996,,"LINESTRING (85.9393078 26.7322346, 85.9393332 26.7322306, 85.9394639 26.7321951, 85.9397345 26.732079, 85.9398001 26.732055, 85.9401599 26.7319437, 85.9406712 26.7318231, 85.9407905 26.7317686, 85.941092 26.7315841, 85.9411579 26.7315458, 85.9412687 26.7315175)",yes,,
"[766040712, 766040713, 766040714, 766040715, 1158248750]",,,residential,False,"[False, True]",268.827,,"LINESTRING (85.9393078 26.7322346, 85.9393108 26.7321877, 85.9393083 26.7320944, 85.9392999 26.7320442, 85.9392882 26.7319653, 85.9392911 26.7319186, 85.9392858 26.7317123, 85.9392603 26.7313949, 85.9392723 26.7313769, 85.9393005 26.7313673, 85.939389 26.7313697, 85.9394038 26.7313652, 85.9394158 26.7313518, 85.9394172 26.7311997, 85.9394078 26.7311709, 85.9393783 26.7311529, 85.9392817 26.731141, 85.939047 26.7311086, 85.93898 26.731111, 85.9389424 26.7311254, 85.9389317 26.7311733, 85.9389116 26.731202, 85.9388888 26.7312092, 85.938555 26.7312269, 85.9381037 26.7312659)",,,
