osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,maxspeed
28852761,D103,primary,False,False,74.884,"LINESTRING (33.1745575 -12.2939785, 33.1751181 -12.2935867)",,,
28852761,D103,primary,False,True,81.729,"LINESTRING (33.1745575 -12.2939785, 33.1742933 -12.294196, 33.174005 -12.2944764)",,,
263484501,,residential,False,True,296.917,"LINESTRING (33.1745575 -12.2939785, 33.1745777 -12.2941724, 33.1746179 -12.2944345, 33.1748325 -12.2956112, 33.175047 -12.2966044)",,,
263321211,D103,primary,False,False,147.278,"LINESTRING (33.1734914 -12.2956885, 33.1735517 -12.2954395, 33.1736027 -12.2952653, 33.1736858 -12.2950229, 33.1737757 -12.2948237, 33.1738803 -12.2946415, 33.174005 -12.2944764)",,,
263321211,D103,primary,False,True,69.23400000000001,"LINESTRING (33.1734914 -12.2956885, 33.1734632 -12.2959008, 33.1734458 -12.296079, 33.173435 -12.2963083)",,,
263321214,,unclassified,False,True,168.98299999999998,"LINESTRING (33.1734914 -12.2956885, 33.1729053 -12.2955876, 33.172747 -12.2955771, 33.1725714 -12.2955719, 33.1724104 -12.2955824, 33.1722656 -12.2956073, 33.1721503 -12.2956387, 33.1719652 -12.2957069)",,,
263321216,,residential,False,False,16.45,"LINESTRING (33.174005 -12.2944764, 33.1738615 -12.2945236)",,,
28852761,D103,primary,False,False,81.729,"LINESTRING (33.174005 -12.2944764, 33.1742933 -12.294196, 33.1745575 -12.2939785)",,,
263321211,D103,primary,False,True,147.278,"LINESTRING (33.174005 -12.2944764, 33.1738803 -12.2946415, 33.1737757 -12.2948237, 33.1736858 -12.2950229, 33.1736027 -12.2952653, 33.1735517 -12.2954395, 33.1734914 -12.2956885)",,,
263321214,,unclassified,False,True,20.515,"LINESTRING (33.1719652 -12.2957069, 33.1718029 -12.2958012)",,,
263321214,,unclassified,False,False,168.983,"LINESTRING (33.1719652 -12.2957069, 33.1721503 -12.2956387, 33.1722656 -12.2956073, 33.1724104 -12.2955824, 33.1725714 -12.2955719, 33.172747 -12.2955771, 33.1729053 -12.2955876, 33.1734914 -12.2956885)",,,
263321216,,residential,False,True,244.547,"LINESTRING (33.1719652 -12.2957069, 33.1724815 -12.2953714, 33.1730421 -12.2950097, 33.1735678 -12.2946822, 33.1737314 -12.2945931, 33.1738615 -12.2945236)",,,
263484524,,residential,False,True,148.706,"LINESTRING (33.1763393 -12.2917029, 33.1776474 -12.2913093)",,,
28852761,D103,primary,False,False,153.986,"LINESTRING (33.1763393 -12.2917029, 33.1764038 -12.2912431, 33.1765022 -12.2907616, 33.1765655 -12.29053, 33.1766107 -12.2903452)",,,
28852761,D103,primary,False,True,160.21900000000002,"LINESTRING (33.1763393 -12.2917029, 33.1763031 -12.2918514, 33.1762334 -12.2920775, 33.1761677 -12.2923127, 33.1760369 -12.2925605, 33.1759508 -12.2926857, 33.1758613 -12.2928274, 33.1757338 -12.2929991)",,,
28852761,D103,primary,False,True,74.884,"LINESTRING (33.1751181 -12.2935867, 33.1745575 -12.2939785)",,,
28852761,D103,primary,False,False,93.614,"LINESTRING (33.1751181 -12.2935867, 33.1752793 -12.2934172, 33.1754291 -12.2932946, 33.1755922 -12.2931431, 33.1757338 -12.2929991)",,,
1266843345,,residential,False,False,95.976,"LINESTRING (33.1751181 -12.2935867, 33.1748164 -12.2931517, 33.1746219 -12.2928726)",2,Church Road,60
1266843346,,residential,False,False,170.528,"LINESTRING (33.175208 -12.2894184, 33.1767422 -12.2897421)",,,
1266843346,,residential,False,True,61.212,"LINESTRING (33.175208 -12.2894184, 33.1751235 -12.2894106, 33.1750698 -12.2894329, 33.1750497 -12.2894853, 33.174976 -12.2898325)",,,
263321214,,unclassified,False,False,20.515,"LINESTRING (33.1718029 -12.2958012, 33.1719652 -12.2957069)",,,
263321214,,unclassified,False,True,73.409,"LINESTRING (33.1718029 -12.2958012, 33.1712316 -12.2961537)",,,
263484525,,unclassified,False,False,137.411,"LINESTRING (33.1770185 -12.2969097, 33.17752 -12.2968062, 33.1782536 -12.2966437)",,,
263484508,,residential,False,False,99.54,"LINESTRING (33.1697872 -12.2901391, 33.1703518 -12.2908441)",2,Church Road,60
263484521,,residential,False,False,126.597,"LINESTRING (33.1740224 -12.2896596, 33.1742504 -12.2885431)",,,
269095392,,residential,False,False,105.374,"LINESTRING (33.1740224 -12.2896596, 33.174976 -12.2898325)",,,
263484521,,residential,False,True,213.298,"LINESTRING (33.1740224 -12.2896596, 33.1739232 -12.290016, 33.1738803 -12.2901208, 33.173781 -12.2902361, 33.1736845 -12.2903252, 33.173486 -12.2904615, 33.1733224 -12.2905847, 33.1731829 -12.2907367, 33.1730381 -12.2909883, 33.1729388 -12.2911901)",,,
263484521,,residential,False,False,213.298,"LINESTRING (33.1729388 -12.2911901, 33.1730381 -12.2909883, 33.1731829 -12.2907367, 33.1733224 -12.2905847, 33.173486 -12.2904615, 33.1736845 -12.2903252, 33.173781 -12.2902361, 33.1738803 -12.2901208, 33.1739232 -12.290016, 33.1740224 -12.2896596)",,,
263484521,,residential,False,True,101.286,"LINESTRING (33.1729388 -12.2911901, 33.1728128 -12.2914259, 33.1727055 -12.2915937, 33.172456 -12.2919684)",,,
263484527,,residential,False,True,328.774,"LINESTRING (33.1729388 -12.2911901, 33.1727913 -12.2908245, 33.1727497 -12.2906934, 33.1727283 -12.2905598, 33.1727269 -12.2904196, 33.1727484 -12.2902754, 33.1730072 -12.2889965, 33.1731614 -12.2883112)",,,
263484500,,residential,False,True,51.957,"LINESTRING (33.1746219 -12.2928726, 33.1743845 -12.2930875, 33.1742719 -12.293191)",,,
1266843345,,residential,False,False,53.087,"LINESTRING (33.1746219 -12.2928726, 33.1745294 -12.2927442, 33.174465 -12.2926472, 33.1744288 -12.2925568, 33.1744221 -12.2924493)",2,Church Road,60
1266843345,,residential,False,True,95.976,"LINESTRING (33.1746219 -12.2928726, 33.1748164 -12.2931517, 33.1751181 -12.2935867)",2,Church Road,60
28852761,D103,primary,False,False,93.788,"LINESTRING (33.1767422 -12.2897421, 33.1769836 -12.2889323)",,,
28852761,D103,primary,False,True,68.567,"LINESTRING (33.1767422 -12.2897421, 33.1766107 -12.2903452)",,,
1266843346,,residential,False,True,170.528,"LINESTRING (33.1767422 -12.2897421, 33.175208 -12.2894184)",,,
28852761,D103,primary,False,False,160.219,"LINESTRING (33.1757338 -12.2929991, 33.1758613 -12.2928274, 33.1759508 -12.2926857, 33.1760369 -12.2925605, 33.1761677 -12.2923127, 33.1762334 -12.2920775, 33.1763031 -12.2918514, 33.1763393 -12.2917029)",,,
28852761,D103,primary,False,True,93.614,"LINESTRING (33.1757338 -12.2929991, 33.1755922 -12.2931431, 33.1754291 -12.2932946, 33.1752793 -12.2934172, 33.1751181 -12.2935867)",,,
263484509,,residential,False,False,239.472,"LINESTRING (33.1757338 -12.2929991, 33.1759308 -12.2931333, 33.1760059 -12.2932421, 33.176069 -12.2933613, 33.1761441 -12.2935395, 33.1762634 -12.2938383, 33.1762996 -12.2938881, 33.1763506 -12.2939195, 33.1764217 -12.2939366, 33.1765249 -12.2939326, 33.1766577 -12.2939235, 33.1767838 -12.2939038, 33.1769259 -12.2938724, 33.1773712 -12.2937557)",,,
263484515,,residential,False,True,51.119,"LINESTRING (33.1783134 -12.2970997, 33.1782536 -12.2966437)",,,
263484503,,residential,False,True,36.042,"LINESTRING (33.1745173 -12.2921388, 33.1744221 -12.2924493)",,,
1266843344,,residential,False,True,24.55,"LINESTRING (33.1745173 -12.2921388, 33.1743118 -12.2922306)",,,
1266843346,,residential,False,False,261.56,"LINESTRING (33.1745173 -12.2921388, 33.1745549 -12.2919946, 33.1745763 -12.291861, 33.1746206 -12.2914666, 33.1746474 -12.2912595, 33.1746715 -12.2911442, 33.174756 -12.2907734, 33.174976 -12.2898325)",,,
263484513,,residential,False,True,27.111,"LINESTRING (33.1743118 -12.2922306, 33.1744221 -12.2924493)",,Church Road,60
1266843344,,residential,False,False,24.55,"LINESTRING (33.1743118 -12.2922306, 33.1745173 -12.2921388)",,,
1266843342,,residential,False,False,204.89800000000002,"LINESTRING (33.1743118 -12.2922306, 33.1737325 -12.2921254, 33.1733463 -12.2921464, 33.1730137 -12.2920992, 33.1725791 -12.2920048, 33.172456 -12.2919684)",,Church Road,
263484521,,residential,False,False,101.286,"LINESTRING (33.172456 -12.2919684, 33.1727055 -12.2915937, 33.1728128 -12.2914259, 33.1729388 -12.2911901)",,,
1266843342,,residential,False,False,132.53,"LINESTRING (33.172456 -12.2919684, 33.1722412 -12.2919524, 33.1712415 -12.2918575)",,Church Road,
1266843342,,residential,False,True,204.89800000000002,"LINESTRING (33.172456 -12.2919684, 33.1725791 -12.2920048, 33.1730137 -12.2920992, 33.1733463 -12.2921464, 33.1737325 -12.2921254, 33.1743118 -12.2922306)",,Church Road,
263484509,,residential,False,False,111.755,"LINESTRING (33.1773712 -12.2937557, 33.177807 -12.2936051, 33.1783354 -12.2934059)",,,
263484509,,residential,False,True,239.47200000000004,"LINESTRING (33.1773712 -12.2937557, 33.1769259 -12.2938724, 33.1767838 -12.2939038, 33.1766577 -12.2939235, 33.1765249 -12.2939326, 33.1764217 -12.2939366, 33.1763506 -12.2939195, 33.1762996 -12.2938881, 33.1762634 -12.2938383, 33.1761441 -12.2935395, 33.176069 -12.2933613, 33.1760059 -12.2932421, 33.1759308 -12.2931333, 33.1757338 -12.2929991)",,,
263484515,,residential,False,False,335.404,"LINESTRING (33.1773712 -12.2937557, 33.1779358 -12.2954592, 33.1781383 -12.2961144, 33.1781745 -12.2962506, 33.1782536 -12.2966437)",,,
