osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,junction
249599023,residential,False,True,174.73899999999998,,Mulungushi Road,"LINESTRING (27.7602311 -15.8599627, 27.7603313 -15.8600306, 27.7603849 -15.8601544, 27.7605297 -15.860722, 27.7606621 -15.8614459)",,
398010163,residential,False,False,201.8,,,"LINESTRING (27.7602311 -15.8599627, 27.7594797 -15.8600881, 27.7587146 -15.8602199, 27.758375 -15.8602873)",,
235038225,residential,False,False,150.321,,Nyerere Street,"LINESTRING (27.7635906 -15.8594083, 27.7649766 -15.8591847)",,
235038225,residential,False,True,147.705,,Nyerere Street,"LINESTRING (27.7635906 -15.8594083, 27.7634282 -15.8594346, 27.7622289 -15.8596291)",,
398008191,trunk,False,False,164.61,T1,Livingstone Road,"LINESTRING (27.7635906 -15.8594083, 27.7637003 -15.8600175, 27.7638565 -15.8608664)",,
398008191,trunk,False,True,78.265,T1,Livingstone Road,"LINESTRING (27.7635906 -15.8594083, 27.7635227 -15.8590409, 27.7634626 -15.8587153)",,
835990506,trunk,False,True,99.718,T1,Livingstone Road,"LINESTRING (27.7597973 -15.8585778, 27.7588784 -15.8587291)",2,
249599023,residential,False,True,164.907,,Mulungushi Road,"LINESTRING (27.7597973 -15.8585778, 27.7599504 -15.8594062, 27.7600308 -15.8597571, 27.7601649 -15.8599067, 27.7602311 -15.8599627)",,
835990506,trunk,False,False,383.61400000000003,T1,Livingstone Road,"LINESTRING (27.7597973 -15.8585778, 27.7622062 -15.8581774, 27.7630324 -15.8580526, 27.7633351 -15.8580129)",2,
398008191,trunk,False,True,128.864,T1,Livingstone Road,"LINESTRING (27.7640432 -15.8620113, 27.7638565 -15.8608664)",,
249599013,residential,False,True,273.186,,,"LINESTRING (27.7640432 -15.8620113, 27.7617743 -15.8623836, 27.7615485 -15.8624921)",,
249599013,residential,False,False,273.186,,,"LINESTRING (27.7615485 -15.8624921, 27.7617743 -15.8623836, 27.7640432 -15.8620113)",,
249599019,residential,False,True,150.08100000000002,,Shabeenzu Avenue,"LINESTRING (27.7615485 -15.8624921, 27.7614242 -15.8623526, 27.7606621 -15.8614459)",,
249599016,residential,False,False,152.538,,,"LINESTRING (27.7652611 -15.8606291, 27.7638565 -15.8608664)",,
688908344,residential,False,True,163.468,,,"LINESTRING (27.7652611 -15.8606291, 27.7649766 -15.8591847)",,
249599016,residential,False,True,198.795,,,"LINESTRING (27.7606621 -15.8614459, 27.7624847 -15.8610959)",,
249599019,residential,False,False,150.08100000000002,,Shabeenzu Avenue,"LINESTRING (27.7606621 -15.8614459, 27.7614242 -15.8623526, 27.7615485 -15.8624921)",,
249599023,residential,False,False,174.73899999999998,,Mulungushi Road,"LINESTRING (27.7606621 -15.8614459, 27.7605297 -15.860722, 27.7603849 -15.8601544, 27.7603313 -15.8600306, 27.7602311 -15.8599627)",,
1235769476,trunk,False,False,156.386,T1,Livingstone Road,"LINESTRING (27.7578215 -15.8570601, 27.7578774 -15.8573502, 27.7580626 -15.8584472)",2,
1235769476,trunk,False,True,141.581,T1,Livingstone Road,"LINESTRING (27.7578215 -15.8570601, 27.7577126 -15.8563959, 27.757646 -15.8560037, 27.7576072 -15.8558037)",2,
398008194,trunk,False,True,39.339,T1,Livingstone Road,"LINESTRING (27.7571201 -15.8543794, 27.7569325 -15.8540751)",2,
398008194,trunk,False,False,167.395,T1,Livingstone Road,"LINESTRING (27.7571201 -15.8543794, 27.7572054 -15.8545331, 27.7573278 -15.8548099, 27.7574365 -15.8551214, 27.757538 -15.8555364, 27.7576072 -15.8558037)",2,
28675787,secondary,False,False,351.9,D391,,"LINESTRING (27.7624249 -15.8549964, 27.7656645 -15.8544453)",,
1032068423,secondary,False,True,523.086,D391,,"LINESTRING (27.7624249 -15.8549964, 27.7609308 -15.8552477, 27.7602006 -15.8553705, 27.7578906 -15.8557591, 27.7576072 -15.8558037)",,
398008194,trunk,False,False,39.339,T1,Livingstone Road,"LINESTRING (27.7569325 -15.8540751, 27.7571201 -15.8543794)",2,
407980697,trunk,True,False,15.253,T1,Livingstone Road,"LINESTRING (27.75821 -15.8587008, 27.7582456 -15.8587011, 27.7582801 -15.85871, 27.758311 -15.858727, 27.7583366 -15.8587509)",1,roundabout
407980697,trunk,True,False,3.463,T1,Livingstone Road,"LINESTRING (27.7582861 -15.8589578, 27.7582554 -15.8589677)",1,roundabout
398008196,unclassified,True,False,23.717,,,"LINESTRING (27.7582554 -15.8589677, 27.7582126 -15.8590425, 27.7581523 -15.8591565)",,
407980697,trunk,True,False,17.721999999999998,T1,Livingstone Road,"LINESTRING (27.7582554 -15.8589677, 27.7582002 -15.8589682, 27.758149 -15.8589482, 27.7581098 -15.8589108)",1,roundabout
515186042,trunk,True,False,58.003,T1,Livingstone Road,"LINESTRING (27.7583366 -15.8587509, 27.7588784 -15.8587291)",1,
407980697,trunk,True,False,27.029,T1,Livingstone Road,"LINESTRING (27.7583366 -15.8587509, 27.7583605 -15.8587938, 27.758367 -15.858842, 27.7583555 -15.8588893, 27.7583273 -15.8589296, 27.7582861 -15.8589578)",1,roundabout
407980697,trunk,True,False,15.949000000000002,T1,Livingstone Road,"LINESTRING (27.7581098 -15.8589108, 27.7580932 -15.8588787, 27.758086 -15.8588435, 27.7580887 -15.8588077, 27.758101 -15.8587739)",1,roundabout
407980696,trunk,True,False,36.559,T1,Livingstone Road,"LINESTRING (27.758101 -15.8587739, 27.7580626 -15.8584472)",1,
407980697,trunk,True,False,14.738,T1,Livingstone Road,"LINESTRING (27.758101 -15.8587739, 27.7581282 -15.8587383, 27.7581659 -15.858713, 27.75821 -15.8587008)",1,roundabout
398008197,unclassified,False,False,6.198,,,"LINESTRING (27.7581523 -15.8591565, 27.7581577 -15.859212)",,
398008198,unclassified,True,False,27.696,,,"LINESTRING (27.7581523 -15.8591565, 27.7581098 -15.8589108)",,
398008197,unclassified,False,True,121.806,,,"LINESTRING (27.758375 -15.8602873, 27.7581577 -15.859212)",,
398010163,residential,False,False,131.166,,,"LINESTRING (27.758375 -15.8602873, 27.7578112 -15.860453, 27.7571833 -15.8605548)",,
398010163,residential,False,True,201.8,,,"LINESTRING (27.758375 -15.8602873, 27.7587146 -15.8602199, 27.7594797 -15.8600881, 27.7602311 -15.8599627)",,
398010163,residential,False,False,15.308,,,"LINESTRING (27.7571833 -15.8605548, 27.757041 -15.8605695)",,
398010163,residential,False,True,131.166,,,"LINESTRING (27.7571833 -15.8605548, 27.7578112 -15.860453, 27.758375 -15.8602873)",,
505594298,residential,False,True,179.814,,,"LINESTRING (27.7571833 -15.8605548, 27.7572464 -15.8610216, 27.757304 -15.8612788, 27.7573764 -15.8616207, 27.7574421 -15.8618258, 27.7575186 -15.8619935, 27.7575853 -15.8621141)",,
398010163,residential,False,True,15.308,,,"LINESTRING (27.757041 -15.8605695, 27.7571833 -15.8605548)",,
688881142,residential,False,False,125.92,,,"LINESTRING (27.757041 -15.8605695, 27.7568601 -15.8596598, 27.7568358 -15.8594549)",,
505594298,residential,False,False,179.81400000000002,,,"LINESTRING (27.7575853 -15.8621141, 27.7575186 -15.8619935, 27.7574421 -15.8618258, 27.7573764 -15.8616207, 27.757304 -15.8612788, 27.7572464 -15.8610216, 27.7571833 -15.8605548)",,
235038225,residential,False,True,216.885,,Nyerere Street,"LINESTRING (27.7622289 -15.8596291, 27.7602311 -15.8599627)",,
512575987,residential,False,False,165.38,,,"LINESTRING (27.7622289 -15.8596291, 27.7624847 -15.8610959)",,
235038225,residential,False,False,147.705,,Nyerere Street,"LINESTRING (27.7622289 -15.8596291, 27.7634282 -15.8594346, 27.7635906 -15.8594083)",,
249599016,residential,False,False,198.795,,,"LINESTRING (27.7624847 -15.8610959, 27.7606621 -15.8614459)",,
512575987,residential,False,True,165.38,,,"LINESTRING (27.7624847 -15.8610959, 27.7622289 -15.8596291)",,
249599016,residential,False,True,148.93599999999998,,,"LINESTRING (27.7624847 -15.8610959, 27.7633568 -15.8609542, 27.7638565 -15.8608664)",,
512595753,residential,False,False,77.35,,,"LINESTRING (27.7576641 -15.8593162, 27.7571645 -15.8593876, 27.7569512 -15.8594312)",,
512595753,residential,False,True,54.054,,,"LINESTRING (27.7576641 -15.8593162, 27.7578002 -15.8592867, 27.7581577 -15.859212)",,
512595755,residential,False,False,78.655,,,"LINESTRING (27.7576641 -15.8593162, 27.7572772 -15.8591657, 27.7571793 -15.8591386, 27.7569674 -15.8590976)",,
512595755,residential,False,False,18.685,,,"LINESTRING (27.7569674 -15.8590976, 27.7568115 -15.8590218)",,
688881141,residential,False,True,37.135,,,"LINESTRING (27.7569674 -15.8590976, 27.7569512 -15.8594312)",,
512595755,residential,False,True,78.655,,,"LINESTRING (27.7569674 -15.8590976, 27.7571793 -15.8591386, 27.7572772 -15.8591657, 27.7576641 -15.8593162)",,
398008197,unclassified,False,False,121.806,,,"LINESTRING (27.7581577 -15.859212, 27.758375 -15.8602873)",,
398008197,unclassified,False,True,6.198,,,"LINESTRING (27.7581577 -15.859212, 27.7581523 -15.8591565)",,
512595753,residential,False,False,54.054,,,"LINESTRING (27.7581577 -15.859212, 27.7578002 -15.8592867, 27.7576641 -15.8593162)",,
512595753,residential,False,False,12.622,,,"LINESTRING (27.7569512 -15.8594312, 27.7568358 -15.8594549)",,
688881141,residential,False,False,37.135,,,"LINESTRING (27.7569512 -15.8594312, 27.7569674 -15.8590976)",,
512595753,residential,False,True,77.35,,,"LINESTRING (27.7569512 -15.8594312, 27.7571645 -15.8593876, 27.7576641 -15.8593162)",,
512595753,residential,False,True,12.622,,,"LINESTRING (27.7568358 -15.8594549, 27.7569512 -15.8594312)",,
688881142,residential,False,True,125.92,,,"LINESTRING (27.7568358 -15.8594549, 27.7568601 -15.8596598, 27.757041 -15.8605695)",,
688908343,residential,False,True,82.136,,,"LINESTRING (27.764669 -15.8577719, 27.7648685 -15.8584852)",,
235038223,residential,False,True,145.17899999999997,,Main Steet,"LINESTRING (27.764669 -15.8577719, 27.763835 -15.8579168, 27.7634858 -15.8579836, 27.7633351 -15.8580129)",,
235038225,residential,False,True,150.321,,Nyerere Street,"LINESTRING (27.7649766 -15.8591847, 27.7635906 -15.8594083)",,
688908344,residential,False,False,163.468,,,"LINESTRING (27.7649766 -15.8591847, 27.7652611 -15.8606291)",,
688908344,residential,False,True,78.636,,,"LINESTRING (27.7649766 -15.8591847, 27.7648685 -15.8584852)",,
688908343,residential,False,False,82.136,,,"LINESTRING (27.7648685 -15.8584852, 27.764669 -15.8577719)",,
688908344,residential,False,False,78.636,,,"LINESTRING (27.7648685 -15.8584852, 27.7649766 -15.8591847)",,
688908344,residential,False,True,152.54,,,"LINESTRING (27.7648685 -15.8584852, 27.7634626 -15.8587153)",,
512595755,residential,False,True,18.685,,,"LINESTRING (27.7568115 -15.8590218, 27.7569674 -15.8590976)",,
