osmid,highway,oneway,reversed,length,geometry,ref,name,maxspeed
283665634,residential,False,False,109.297,"LINESTRING (28.2761586 -15.558443, 28.2771617 -15.5586228)",,,
283665634,residential,False,True,58.079,"LINESTRING (28.2761586 -15.558443, 28.2756222 -15.5583669)",,,
283665635,residential,False,True,234.903,"LINESTRING (28.2761586 -15.558443, 28.2762015 -15.5590979, 28.2762189 -15.55941, 28.2762471 -15.5595134, 28.2762974 -15.5596064, 28.2763651 -15.5596904, 28.2767487 -15.5601159, 28.2769293 -15.5603119)",,,
671225086,residential,False,True,103.418,"LINESTRING (28.2761586 -15.558443, 28.2762048 -15.5582131, 28.2762404 -15.5581349, 28.2762786 -15.5580606, 28.2763041 -15.557996, 28.2764335 -15.5575548)",,,
283665634,residential,False,False,43.924,"LINESTRING (28.2752178 -15.5583016, 28.2756222 -15.5583669)",,,
283665634,residential,False,True,6.146,"LINESTRING (28.2752178 -15.5583016, 28.275161 -15.5582938)",,,
283669508,residential,False,False,196.027,"LINESTRING (28.2752178 -15.5583016, 28.2754545 -15.5565535)",,,
283665635,residential,False,False,139.33399999999997,"LINESTRING (28.2780683 -15.5608699, 28.2778779 -15.5607795, 28.2772556 -15.5605793, 28.2771228 -15.560505, 28.2770162 -15.5604061, 28.2769293 -15.5603119)",,,
283665635,residential,False,True,222.004,"LINESTRING (28.2780683 -15.5608699, 28.2781682 -15.5609636, 28.278248 -15.5610935, 28.2782749 -15.5612272, 28.2782829 -15.5613518, 28.2782547 -15.5615133, 28.2781944 -15.5616716, 28.2779503 -15.5620332, 28.2778041 -15.5622323, 28.2777465 -15.5623329, 28.2776246 -15.5626389)",,,
671221449,residential,False,True,155.177,"LINESTRING (28.2780683 -15.5608699, 28.2782896 -15.5604249, 28.2783278 -15.5603332, 28.2783506 -15.560255, 28.2783473 -15.5601988, 28.2783271 -15.5601516, 28.2782916 -15.5601006, 28.2782312 -15.5600179, 28.2781903 -15.5599572, 28.27801 -15.5596194)",,,
76375297,trunk,False,False,302.991,"LINESTRING (28.2738947 -15.5582364, 28.2739457 -15.5584408, 28.2740016 -15.5586374, 28.2740373 -15.5588486, 28.2740572 -15.558985, 28.274067 -15.5592222, 28.2740517 -15.5596064, 28.2740222 -15.5599075, 28.273988 -15.5600967, 28.2739464 -15.5602918, 28.2738774 -15.5605386, 28.2737567 -15.5609087)",T2,Kafue Road,
283665634,residential,False,False,136.393,"LINESTRING (28.2738947 -15.5582364, 28.273996 -15.5582176, 28.2741094 -15.5582098, 28.274442 -15.5582163, 28.274845 -15.5582505, 28.275161 -15.5582938)",,,
1084900152,trunk,False,True,387.411,"LINESTRING (28.2738947 -15.5582364, 28.2737683 -15.5578948, 28.2735756 -15.5574889, 28.2732028 -15.5567628, 28.2729721 -15.5563972, 28.272771 -15.5561026, 28.2726167 -15.5558778, 28.272438 -15.5556159, 28.2721232 -15.5552163)",T2,Kafue Road,40
283665634,residential,False,True,30.822,"LINESTRING (28.2794899 -15.557747, 28.2792334 -15.5578726)",,,
283669503,residential,False,False,83.29299999999999,"LINESTRING (28.2794899 -15.557747, 28.2794298 -15.5576078, 28.2791626 -15.5570677)",,,
283665634,residential,False,False,77.003,"LINESTRING (28.2785927 -15.5581866, 28.2792334 -15.5578726)",,,
283665634,residential,False,True,13.61,"LINESTRING (28.2785927 -15.5581866, 28.278476 -15.558235)",,,
283669496,residential,False,False,110.765,"LINESTRING (28.2785927 -15.5581866, 28.2790245 -15.5584921, 28.2791754 -15.5586071, 28.2793972 -15.55881)",,,
283669501,residential,False,False,90.62599999999999,"LINESTRING (28.2746243 -15.5563985, 28.2747343 -15.5564108, 28.2754545 -15.5565535)",,,
283669503,residential,False,False,54.069,"LINESTRING (28.2791626 -15.5570677, 28.2789244 -15.556639)",,,
283669503,residential,False,True,83.29299999999999,"LINESTRING (28.2791626 -15.5570677, 28.2794298 -15.5576078, 28.2794899 -15.557747)",,,
283669501,residential,False,False,46.586999999999996,"LINESTRING (28.2776539 -15.5567867, 28.2778001 -15.5571381, 28.277811 -15.5571771)",,,
283669501,residential,False,True,238.60799999999998,"LINESTRING (28.2776539 -15.5567867, 28.2775708 -15.556768, 28.2774045 -15.5567383, 28.2765643 -15.5565761, 28.2763825 -15.5565471, 28.2760466 -15.5565212, 28.2756959 -15.5565199, 28.2756007 -15.5565283, 28.2754545 -15.5565535)",,,
671221461,residential,False,False,268.90200000000004,"LINESTRING (28.2776539 -15.5567867, 28.2777518 -15.5567396, 28.2778524 -15.5566924, 28.2784485 -15.5564863, 28.278474 -15.5564915, 28.2784921 -15.556507, 28.2787744 -15.5571388, 28.2789353 -15.5573449, 28.2792334 -15.5578726)",,,
283669496,residential,False,True,174.878,"LINESTRING (28.2796233 -15.560277, 28.2795844 -15.5598377, 28.2795925 -15.5597337, 28.2796488 -15.5594889, 28.2796843 -15.5592951, 28.279681 -15.5592008, 28.2796542 -15.559111, 28.2796039 -15.5590244, 28.2794812 -15.5588868, 28.2793972 -15.55881)",,,
283669508,residential,False,True,196.027,"LINESTRING (28.2754545 -15.5565535, 28.2752178 -15.5583016)",,,
283669501,residential,False,False,238.60799999999998,"LINESTRING (28.2754545 -15.5565535, 28.2756007 -15.5565283, 28.2756959 -15.5565199, 28.2760466 -15.5565212, 28.2763825 -15.5565471, 28.2765643 -15.5565761, 28.2774045 -15.5567383, 28.2775708 -15.556768, 28.2776539 -15.5567867)",,,
283669501,residential,False,True,90.62599999999999,"LINESTRING (28.2754545 -15.5565535, 28.2747343 -15.5564108, 28.2746243 -15.5563985)",,,
283669508,residential,False,False,126.31300000000002,"LINESTRING (28.2754545 -15.5565535, 28.2755289 -15.5560193, 28.2755571 -15.5559398, 28.2756054 -15.555861, 28.2756671 -15.5558061, 28.2759621 -15.5556185)",,,
283665634,residential,False,False,13.61,"LINESTRING (28.278476 -15.558235, 28.2785927 -15.5581866)",,,
283665634,residential,False,True,57.016,"LINESTRING (28.278476 -15.558235, 28.2779991 -15.5584627)",,,
