osmid,highway,oneway,reversed,length,geometry,lanes,ref
256317199,unclassified,False,False,122.04500000000002,"LINESTRING (31.4571051 -11.8415519, 31.4571671 -11.8414579, 31.4572276 -11.8413791, 31.4578831 -11.8407664)",,
"[687583157, 256317199]",unclassified,False,True,186.47299999999998,"LINESTRING (31.4571051 -11.8415519, 31.4571726 -11.8415996, 31.4572244 -11.8416753, 31.4577413 -11.842143, 31.4582992 -11.8426418, 31.458326 -11.8426707, 31.4583439 -11.8427031)",,
256437956,residential,False,True,163.16199999999998,"LINESTRING (31.4571051 -11.8415519, 31.4569635 -11.8414945, 31.4567194 -11.8412819, 31.4563921 -11.8409459, 31.4559898 -11.8405862)",,
256317200,secondary,False,True,14.938,"LINESTRING (31.4564146 -11.8458101, 31.4562947 -11.8457447)",4,D50
256442408,unclassified,False,True,179.626,"LINESTRING (31.4564146 -11.8458101, 31.4559574 -11.8473623)",,
685909103,unclassified,False,False,198.61900000000003,"LINESTRING (31.4564146 -11.8458101, 31.4569431 -11.8446107, 31.4570828 -11.8443534, 31.4571956 -11.8442004)",,
256317199,unclassified,False,False,9.45,"LINESTRING (31.4585967 -11.8400456, 31.4586585 -11.8399859)",,
256317199,unclassified,False,True,111.602,"LINESTRING (31.4585967 -11.8400456, 31.4578831 -11.8407664)",,
256317199,unclassified,False,True,68.973,"LINESTRING (31.4591094 -11.83955, 31.4586585 -11.8399859)",,
688461630,residential,False,True,139.812,"LINESTRING (31.4591094 -11.83955, 31.4593945 -11.839671, 31.4595439 -11.8397685, 31.4595937 -11.8399752, 31.4595439 -11.8405382)",,
685909103,unclassified,False,False,74.97,"LINESTRING (31.4571956 -11.8442004, 31.457618 -11.8436678)",,
685909103,unclassified,False,True,198.61900000000003,"LINESTRING (31.4571956 -11.8442004, 31.4570828 -11.8443534, 31.4569431 -11.8446107, 31.4564146 -11.8458101)",,
685909103,unclassified,False,True,133.405,"LINESTRING (31.4583439 -11.8427031, 31.458326 -11.8427455, 31.4580884 -11.8430747, 31.457618 -11.8436678)",,
"[687583157, 256317199]",unclassified,False,False,186.473,"LINESTRING (31.4583439 -11.8427031, 31.458326 -11.8426707, 31.4582992 -11.8426418, 31.4577413 -11.842143, 31.4572244 -11.8416753, 31.4571726 -11.8415996, 31.4571051 -11.8415519)",,
688461627,residential,False,True,85.538,"LINESTRING (31.4583439 -11.8427031, 31.4585668 -11.8425088, 31.4587329 -11.8423258, 31.4588604 -11.8421298)",,
256317197,residential,False,True,191.898,"LINESTRING (31.4588604 -11.8421298, 31.4588415 -11.8418895, 31.4587896 -11.841714, 31.4587102 -11.8415836, 31.4578831 -11.8407664)",,
688461627,residential,False,False,85.53800000000001,"LINESTRING (31.4588604 -11.8421298, 31.4587329 -11.8423258, 31.4585668 -11.8425088, 31.4583439 -11.8427031)",,
688461630,residential,False,False,206.179,"LINESTRING (31.4588604 -11.8421298, 31.4593584 -11.8415903, 31.4595645 -11.8413046, 31.4596023 -11.8411517, 31.4595988 -11.8409466, 31.4595525 -11.8407702, 31.4595387 -11.8406441, 31.4595439 -11.8405382)",,
256317199,unclassified,False,False,111.602,"LINESTRING (31.4578831 -11.8407664, 31.4585967 -11.8400456)",,
256317201,residential,False,True,254.743,"LINESTRING (31.4578831 -11.8407664, 31.4562493 -11.8391258)",,
256317197,residential,False,False,191.898,"LINESTRING (31.4578831 -11.8407664, 31.4587102 -11.8415836, 31.4587896 -11.841714, 31.4588415 -11.8418895, 31.4588604 -11.8421298)",,
256317199,unclassified,False,True,122.04500000000002,"LINESTRING (31.4578831 -11.8407664, 31.4572276 -11.8413791, 31.4571671 -11.8414579, 31.4571051 -11.8415519)",,
256442408,unclassified,False,False,179.626,"LINESTRING (31.4559574 -11.8473623, 31.4564146 -11.8458101)",,
256317201,residential,False,False,254.743,"LINESTRING (31.4562493 -11.8391258, 31.4578831 -11.8407664)",,
256437956,residential,False,False,187.11599999999999,"LINESTRING (31.4562493 -11.8391258, 31.4561644 -11.8392563, 31.4561086 -11.8393412, 31.4560717 -11.8394051, 31.4560391 -11.8394689, 31.4559867 -11.8396429, 31.4558777 -11.8399159, 31.4557317 -11.8402462, 31.4557206 -11.8402999, 31.455736 -11.8403403, 31.4557953 -11.8403865, 31.4559898 -11.8405862)",,
256437956,residential,False,False,163.162,"LINESTRING (31.4559898 -11.8405862, 31.4563921 -11.8409459, 31.4567194 -11.8412819, 31.4569635 -11.8414945, 31.4571051 -11.8415519)",,
256437956,residential,False,True,187.11599999999999,"LINESTRING (31.4559898 -11.8405862, 31.4557953 -11.8403865, 31.455736 -11.8403403, 31.4557206 -11.8402999, 31.4557317 -11.8402462, 31.4558777 -11.8399159, 31.4559867 -11.8396429, 31.4560391 -11.8394689, 31.4560717 -11.8394051, 31.4561086 -11.8393412, 31.4561644 -11.8392563, 31.4562493 -11.8391258)",,
256437961,residential,False,False,391.88,"LINESTRING (31.4559898 -11.8405862, 31.4556918 -11.8410358, 31.455386 -11.8414716, 31.4549596 -11.8420963, 31.4544985 -11.8427598, 31.4539621 -11.8433479, 31.453858 -11.8434067)",,
256317200,secondary,False,False,242.72599999999997,"LINESTRING (31.453858 -11.8434067, 31.4541361 -11.8438255, 31.454359 -11.8441644, 31.4546163 -11.8445384, 31.4547372 -11.8447117, 31.4549126 -11.8448939, 31.4551875 -11.8451469)",4,D50
256317200,secondary,False,True,431.58399999999995,"LINESTRING (31.453858 -11.8434067, 31.45331 -11.8425812, 31.4525804 -11.8414681, 31.4523447 -11.8411166, 31.4520587 -11.8407528, 31.4516453 -11.8403181, 31.4515749 -11.8402441)",4,D50
256437961,residential,False,True,391.88,"LINESTRING (31.453858 -11.8434067, 31.4539621 -11.8433479, 31.4544985 -11.8427598, 31.4549596 -11.8420963, 31.455386 -11.8414716, 31.4556918 -11.8410358, 31.4559898 -11.8405862)",,
688464407,residential,False,True,58.986,"LINESTRING (31.4551875 -11.8451469, 31.4550609 -11.8456627)",,
256317200,secondary,False,False,137.615,"LINESTRING (31.4551875 -11.8451469, 31.4553954 -11.8452601, 31.4557578 -11.845452, 31.4562947 -11.8457447)",4,D50
256317200,secondary,False,True,242.726,"LINESTRING (31.4551875 -11.8451469, 31.4549126 -11.8448939, 31.4547372 -11.8447117, 31.4546163 -11.8445384, 31.454359 -11.8441644, 31.4541361 -11.8438255, 31.453858 -11.8434067)",4,D50
256317200,secondary,False,False,431.584,"LINESTRING (31.4515749 -11.8402441, 31.4516453 -11.8403181, 31.4520587 -11.8407528, 31.4523447 -11.8411166, 31.4525804 -11.8414681, 31.45331 -11.8425812, 31.453858 -11.8434067)",4,D50
685909103,unclassified,False,True,74.97,"LINESTRING (31.457618 -11.8436678, 31.4571956 -11.8442004)",,
685909103,unclassified,False,False,133.405,"LINESTRING (31.457618 -11.8436678, 31.4580884 -11.8430747, 31.458326 -11.8427455, 31.4583439 -11.8427031)",,
256317199,unclassified,False,False,68.973,"LINESTRING (31.4586585 -11.8399859, 31.4591094 -11.83955)",,
256317199,unclassified,False,True,9.45,"LINESTRING (31.4586585 -11.8399859, 31.4585967 -11.8400456)",,
688461628,residential,False,True,114.381,"LINESTRING (31.4586585 -11.8399859, 31.4590459 -11.8402004, 31.4592537 -11.8403399, 31.4595439 -11.8405382)",,
688461628,residential,False,False,114.381,"LINESTRING (31.4595439 -11.8405382, 31.4592537 -11.8403399, 31.4590459 -11.8402004, 31.4586585 -11.8399859)",,
688461630,residential,False,False,139.812,"LINESTRING (31.4595439 -11.8405382, 31.4595937 -11.8399752, 31.4595439 -11.8397685, 31.4593945 -11.839671, 31.4591094 -11.83955)",,
688461630,residential,False,True,206.179,"LINESTRING (31.4595439 -11.8405382, 31.4595387 -11.8406441, 31.4595525 -11.8407702, 31.4595988 -11.8409466, 31.4596023 -11.8411517, 31.4595645 -11.8413046, 31.4593584 -11.8415903, 31.4588604 -11.8421298)",,
688464407,residential,False,False,58.986,"LINESTRING (31.4550609 -11.8456627, 31.4551875 -11.8451469)",,
688464408,residential,False,False,154.788,"LINESTRING (31.4550609 -11.8456627, 31.4557139 -11.8459311, 31.4558993 -11.8459931, 31.4560078 -11.8460028, 31.4560702 -11.8459851, 31.4561535 -11.8459515, 31.4562947 -11.8457447)",,
688464408,residential,False,True,222.282,"LINESTRING (31.4550609 -11.8456627, 31.4548439 -11.8455735, 31.4545083 -11.8454434, 31.4543754 -11.845385, 31.4542479 -11.845323, 31.454171 -11.8452982, 31.4540372 -11.845269, 31.4531398 -11.8449949)",,
256317200,secondary,False,False,14.938,"LINESTRING (31.4562947 -11.8457447, 31.4564146 -11.8458101)",4,D50
256317200,secondary,False,True,137.61499999999998,"LINESTRING (31.4562947 -11.8457447, 31.4557578 -11.845452, 31.4553954 -11.8452601, 31.4551875 -11.8451469)",4,D50
688464408,residential,False,True,154.788,"LINESTRING (31.4562947 -11.8457447, 31.4561535 -11.8459515, 31.4560702 -11.8459851, 31.4560078 -11.8460028, 31.4558993 -11.8459931, 31.4557139 -11.8459311, 31.4550609 -11.8456627)",,
688464408,residential,False,False,222.282,"LINESTRING (31.4531398 -11.8449949, 31.4540372 -11.845269, 31.454171 -11.8452982, 31.4542479 -11.845323, 31.4543754 -11.845385, 31.4545083 -11.8454434, 31.4548439 -11.8455735, 31.4550609 -11.8456627)",,
