osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,bridge,access,width,tunnel
"[1227063818, 31713359]",,,residential,,,True,False,188.402,"LINESTRING (5.7266264 58.9722718, 5.7265898 58.9722045, 5.7265874 58.9721888, 5.7265888 58.9721708, 5.726596 58.9721523, 5.7266107 58.9721325, 5.7266391 58.9721049, 5.7268595 58.9719126, 5.7271657 58.971669, 5.7274464 58.9714356, 5.7276704 58.9712386, 5.7279007 58.9710157, 5.7279931 58.9709243, 5.7280927 58.9708257, 5.7281225 58.9707931)",Nedre Strandgate,,,,
"[1227056290, 1227056294, 32139319]",,,tertiary,,,False,True,192.56400000000002,"LINESTRING (5.7266264 58.9722718, 5.7266646 58.9722638, 5.7267011 58.9722584, 5.7267436 58.9722539, 5.7267777 58.972252, 5.7268116 58.9722516, 5.7268394 58.9722514, 5.7268785 58.9722493, 5.7269141 58.9722446, 5.7269505 58.9722372, 5.726981 58.9722282, 5.7270186 58.9722143, 5.7270569 58.9721969, 5.7271084 58.9721702, 5.7271641 58.9721388, 5.7272491 58.9720854, 5.7273118 58.9720407, 5.7273713 58.9719926, 5.7275502 58.9718417, 5.7284978 58.9709961, 5.7285102 58.9709845, 5.7285697 58.9709291)",Strandkaien,,,,
40278091,,4570,secondary,40,,False,False,60.307,"LINESTRING (5.7270295 58.9689208, 5.7265101 58.9693173, 5.7264411 58.9693704)",Løkkeveien,,,,
40278091,,4570,secondary,40,,False,True,49.555,"LINESTRING (5.7270295 58.9689208, 5.7270541 58.9689013, 5.7270858 58.9688739, 5.7271123 58.9688449, 5.7271346 58.9688159, 5.7273408 58.9685064)",Løkkeveien,,,,
1226961946,,,residential,,,False,False,76.342,"LINESTRING (5.7270295 58.9689208, 5.7269327 58.9689003, 5.725798 58.9686594)",Klinkenberggata,,,,
24690847,,,residential,,,False,False,45.453,"LINESTRING (5.7264411 58.9693704, 5.7265703 58.9694156, 5.7269098 58.9695343, 5.7270973 58.9695999)",Peder Claussøns gate,,,,
31899704,,,residential,,,True,False,62.722,"LINESTRING (5.7264411 58.9693704, 5.7263876 58.9693542, 5.7263471 58.9693451, 5.7254316 58.9691536)",Peder Claussøns gate,,,,
40278091,,4570,secondary,40,,False,True,60.307,"LINESTRING (5.7264411 58.9693704, 5.7265101 58.9693173, 5.7270295 58.9689208)",Løkkeveien,,,,
69162315,,4570,secondary,40,,False,False,58.132,"LINESTRING (5.7264411 58.9693704, 5.726377 58.9694221, 5.7258916 58.9698098)",Løkkeveien,,,,
27602489,,4570,secondary,40,,False,False,36.977,"LINESTRING (5.7293064 58.9656649, 5.7293212 58.965695, 5.7293339 58.9657243, 5.7293406 58.9657541, 5.7293359 58.9657994, 5.7293265 58.9658392, 5.7293064 58.9658765, 5.7292635 58.9659353, 5.7292611 58.9659385, 5.7292253 58.9659861)",Løkkeveien,,,,
27602536,2,441,primary,50,roundabout,True,False,6.445,"LINESTRING (5.7315392 58.9656842, 5.7315076 58.9656602, 5.7314894 58.9656328)",,,,,
27602536,2,441,primary,50,roundabout,True,False,16.823999999999998,"LINESTRING (5.7314894 58.9656328, 5.7314855 58.9656077, 5.7314929 58.9655828, 5.7315113 58.9655594, 5.7315397 58.9655389, 5.7315764 58.9655222, 5.7316197 58.9655104)",,,,,
27602536,2,441,primary,50,roundabout,True,False,3.628,"LINESTRING (5.7316197 58.9655104, 5.73165 58.9655057, 5.7316813 58.9655033)",,,,,
27602536,2,441,primary,50,roundabout,True,False,3.718,"LINESTRING (5.7318643 58.9655464, 5.7318817 58.9655605, 5.7318948 58.9655758)",,,,,
27237774,2,441,primary,50,,True,False,72.093,"LINESTRING (5.7318948 58.9655758, 5.7320254 58.9656279, 5.732922 58.9657842, 5.7330661 58.9657962)",Bergelandsbrua,,,,
27602536,2,441,primary,50,roundabout,True,False,15.119,"LINESTRING (5.7318948 58.9655758, 5.7319058 58.9656024, 5.7319037 58.9656295, 5.7318886 58.9656556, 5.7318614 58.9656789, 5.7318238 58.965698)",,,,,
27602536,2,441,primary,50,roundabout,True,False,3.045,"LINESTRING (5.7318238 58.965698, 5.7317778 58.9657117)",,,,,
"[8254568, 24464929]",1,4580,secondary,30,,True,False,215.15,"LINESTRING (5.7317778 58.9657117, 5.7317392 58.9657904, 5.7317204 58.9658682, 5.7316976 58.9659705, 5.7316614 58.9660725, 5.7315935 58.9662188, 5.7315387 58.9663294, 5.7315103 58.9663822, 5.7314165 58.9665322, 5.7313203 58.9666881, 5.7312479 58.9668045, 5.7312025 58.9668843, 5.7311015 58.9670892, 5.7310673 58.9671732, 5.7310438 58.9672392, 5.7310364 58.9672794, 5.7310331 58.9672977, 5.7310338 58.9673495, 5.7310465 58.9674059, 5.7310646 58.9674629, 5.7310887 58.9674971, 5.731127 58.9675224, 5.7312134 58.9675694)",Olav Vs gate,,,,
27602536,2,441,primary,50,roundabout,True,False,14.894,"LINESTRING (5.7317778 58.9657117, 5.7317148 58.9657198, 5.7316499 58.9657176, 5.7315895 58.9657054, 5.7315392 58.9656842)",,,,,
88015567,,,unclassified,,,False,True,81.66399999999999,"LINESTRING (5.7305243 58.9654859, 5.730389 58.9656747, 5.7304496 58.9657324, 5.7303358 58.965886, 5.730172 58.9661282, 5.7301332 58.9661703)",St. Olavs gate,,,,
"[24461945, 1229176110]",2,,tertiary,30,,False,False,40.105000000000004,"LINESTRING (5.7368918 58.9701694, 5.7367815 58.9701887, 5.7365521 58.9702332, 5.7363388 58.9702745, 5.7362333 58.970291)",Hospitalsgata,,,,
445398569,,,tertiary,,,False,True,37.382,"LINESTRING (5.7368918 58.9701694, 5.7368363 58.9701034, 5.7366457 58.9698581)",Bergelandsgata,,,,
476432971,,,tertiary,30,,False,True,27.980999999999998,"LINESTRING (5.7368918 58.9701694, 5.7369094 58.9701818, 5.7369336 58.9701916, 5.7369821 58.9702019, 5.7373347 58.9702679)",Nytorget,,,,
32285063,,,tertiary,30,,False,False,13.99,"LINESTRING (5.7355507 58.9667935, 5.7355785 58.9669185)",Bergelandsgata,,,,
31448384,,441,primary_link,50,,True,False,85.483,"LINESTRING (5.7355507 58.9667935, 5.7354277 58.9667484, 5.735325 58.9666179, 5.7351852 58.9664526, 5.7350751 58.9663449, 5.7349746 58.9662903, 5.7348814 58.9662561, 5.7346977 58.966193)",Bergelandsgata,,,,
32285063,,,tertiary,30,,False,True,78.659,"LINESTRING (5.7355507 58.9667935, 5.7354735 58.9665786, 5.7354575 58.9664682, 5.735507 58.9663235, 5.7355858 58.966192, 5.735676 58.9661108)",Bergelandsgata,,,,
"[32512624, 32512686]",2,441,primary,50,,True,False,88.227,"LINESTRING (5.7346977 58.966193, 5.7343446 58.9661298, 5.7339755 58.9660608, 5.7336782 58.9660129, 5.7332269 58.965964)",Bergelandsbrua,yes,,,
24382524,,,tertiary,,,False,False,38.144,"LINESTRING (5.7390611 58.9702302, 5.7384026 58.9702797)",Nytorget,,,,
24382524,,,tertiary,,,False,True,43.595,"LINESTRING (5.7390611 58.9702302, 5.7396373 58.9701869, 5.7398137 58.9701736)",Nytorget,,,,
"[33914544, 1133897258]",,,residential,,,True,False,73.88,"LINESTRING (5.7390611 58.9702302, 5.7390814 58.9702863, 5.739183 58.9705391, 5.7397885 58.9704947, 5.739854 58.9704915)",Vinkelgata,,,,
31553255,,,residential,,,False,False,28.079,"LINESTRING (5.739711 58.9697348, 5.7397647 58.9699858)",Langgata,,,,
31553255,,,residential,,,False,True,33.116,"LINESTRING (5.739711 58.9697348, 5.7396345 58.9694396)",Langgata,,,,
31753836,,,residential,,,False,False,65.644,"LINESTRING (5.739711 58.9697348, 5.7385844 58.9698408)",Nedre Dalgate,,,,
31450818,,4572,secondary,40,,False,True,30.838,"LINESTRING (5.7235092 58.9716245, 5.7234079 58.9715769, 5.7231356 58.9714252)",Stokkaveien,,,,
44025659,,4570,secondary,40,,True,False,16.511,"LINESTRING (5.7235092 58.9716245, 5.7235993 58.9715736, 5.7237246 58.9715271)",Løkkeveien,,,,
31553255,,,residential,,,False,True,13.65,"LINESTRING (5.7393755 58.968456, 5.7393529 58.9683338)",Langgata,,,,
42236374,,,residential,,,False,True,65.41,"LINESTRING (5.7393755 58.968456, 5.7385074 58.9688378)",Kirkestien,,,,
31553255,,,residential,,,False,False,59.108000000000004,"LINESTRING (5.7393755 58.968456, 5.7394245 58.9686426, 5.7395351 58.9689811)",Langgata,,,,
31451236,,,residential,,,False,False,17.451,"LINESTRING (5.7385584 58.9695279, 5.7385455 58.9693711)",Kongsteinsgata,,,,
31451236,,,residential,,,False,True,34.825,"LINESTRING (5.7385584 58.9695279, 5.7385844 58.9698408)",Kongsteinsgata,,,,
31726222,,,residential,,,False,False,62.459,"LINESTRING (5.7385584 58.9695279, 5.7396345 58.9694396)",Midtre Dalgate,,,,
31451236,,,residential,,,False,False,5.309,"LINESTRING (5.7385374 58.9692734, 5.7385334 58.9692257)",Kongsteinsgata,,,,
31451236,,,residential,,,False,True,10.874,"LINESTRING (5.7385374 58.9692734, 5.7385455 58.9693711)",Kongsteinsgata,,,,
31726100,,,residential,,,False,False,61.006,"LINESTRING (5.7385374 58.9692734, 5.7395993 58.9692366)",Øvre Dalgate,,,,
31511789,,,tertiary,30,,False,False,190.62599999999995,"LINESTRING (5.7350285 58.9680281, 5.7350934 58.9681328, 5.7351456 58.9682303, 5.735212 58.9683609, 5.7352482 58.9684429, 5.7352589 58.9685425, 5.7352537 58.9686344, 5.7352157 58.9687954, 5.7351743 58.9688843, 5.7351411 58.9689372, 5.7351039 58.9689791, 5.7350312 58.9690481, 5.7349174 58.9691483, 5.7348198 58.9692345, 5.7347744 58.9692789, 5.7347316 58.9693246, 5.7346995 58.9693609, 5.7346825 58.9693863, 5.7346693 58.9694087, 5.7346121 58.9695217, 5.7346008 58.9695505, 5.7345869 58.9695957, 5.734579 58.9696409, 5.7345808 58.9696552)",Kongsgata,,,,
31756356,,,tertiary,,,False,True,69.125,"LINESTRING (5.7350285 58.9680281, 5.7348271 58.9676961, 5.7347247 58.967541, 5.7346659 58.9674353)",Kongsgata,,,,
32662258,,,residential,,,False,True,49.736000000000004,"LINESTRING (5.7350285 58.9680281, 5.735117 58.9680197, 5.7353507 58.9679976, 5.7355808 58.9679758, 5.7358041 58.9679546, 5.7358817 58.9679468)",Breibakken,,,,
31511618,,,residential,,,False,True,37.849000000000004,"LINESTRING (5.7304193 58.9712525, 5.7304936 58.9712806, 5.7309515 58.971454)",Felthusalmenningen,,,,
"[1226443608, 51364932, 131354222]",,,tertiary,30,,False,"[False, True]",192.14000000000001,"LINESTRING (5.7304193 58.9712525, 5.7303851 58.9712897, 5.7301235 58.9715889, 5.7300267 58.9717263, 5.7299873 58.9718089, 5.7299544 58.9718948, 5.7299275 58.9719855, 5.7299087 58.9720763, 5.7299033 58.9721035, 5.7298878 58.972187, 5.7298795 58.9722423, 5.7298079 58.9728756, 5.7298016 58.9729312)",Skagenkaien,,,,
"[1226443608, 1226443606, 1226443607]",,,tertiary,,,False,True,106.11500000000001,"LINESTRING (5.7304193 58.9712525, 5.7304613 58.9712069, 5.7305427 58.9711149, 5.7308628 58.9707505, 5.7308891 58.9707108, 5.7309104 58.9706656, 5.730926 58.9706197, 5.7309357 58.9705658, 5.7309346 58.9705274, 5.7309301 58.9704876, 5.7309218 58.9704433, 5.7309133 58.9704073, 5.7308983 58.9703534)",Skagenkaien,,,,
31511618,,,residential,,,False,False,37.849000000000004,"LINESTRING (5.7309515 58.971454, 5.7304936 58.9712806, 5.7304193 58.9712525)",Felthusalmenningen,,,,
"[287458547, 51364934]",,,residential,,,True,False,172.60399999999998,"LINESTRING (5.7309515 58.971454, 5.7307884 58.9715655, 5.7307454 58.9715976, 5.7306019 58.9717219, 5.7305057 58.9718158, 5.7304909 58.9718343, 5.7304396 58.9719203, 5.7304352 58.9719352, 5.7304308 58.9720043, 5.7304164 58.9722106, 5.7304209 58.9722496, 5.730433 58.9722855, 5.7304559 58.9723295, 5.7304646 58.9723421, 5.7304779 58.9723548, 5.7304975 58.972367, 5.7305179 58.9723782, 5.7307357 58.9724855, 5.730761 58.9725205, 5.7308318 58.9728375, 5.7308389 58.9728676)","['Valberggata', 'Skagen']",,,,
31527801,,,residential,,,False,True,47.731,"LINESTRING (5.7399616 58.9665924, 5.740067 58.9670182)",Tårngata,,,,
31552291,,,residential,,,False,True,61.709,"LINESTRING (5.7399616 58.9665924, 5.7394606 58.9666256, 5.7388958 58.9666701)",Erichstrups gate,,,,
194067160,,,residential,,,False,False,80.05999999999999,"LINESTRING (5.7399616 58.9665924, 5.739549 58.9664525, 5.7393039 58.9663649, 5.7391347 58.9663069, 5.73891 58.9662238, 5.7387855 58.9662197)",Saudagata,,,,
31552291,,,residential,,,False,True,10.697,"LINESTRING (5.7376855 58.9667623, 5.7375008 58.966776)",Erichstrups gate,,,,
83751234,,,residential,30,,False,True,47.024,"LINESTRING (5.7376855 58.9667623, 5.7378197 58.9671795)",Kongsteinsgata,,,,
31552291,,,residential,,,False,False,70.134,"LINESTRING (5.7376855 58.9667623, 5.7378308 58.9667515, 5.7388958 58.9666701)",Erichstrups gate,,,,
31553255,,,residential,,,False,False,46.831,"LINESTRING (5.7388958 58.9666701, 5.7390293 58.9670856)",Langgata,,,,
31552291,,,residential,,,False,False,61.709,"LINESTRING (5.7388958 58.9666701, 5.7394606 58.9666256, 5.7399616 58.9665924)",Erichstrups gate,,,,
31552291,,,residential,,,False,True,70.134,"LINESTRING (5.7388958 58.9666701, 5.7378308 58.9667515, 5.7376855 58.9667623)",Erichstrups gate,,,,
31553255,,,residential,,,False,True,50.481,"LINESTRING (5.7388958 58.9666701, 5.7388437 58.966468, 5.7387855 58.9662197)",Langgata,,,,
31553630,,,residential,,,False,False,60.91,"LINESTRING (5.7357095 58.9673473, 5.7357824 58.9673426, 5.7361272 58.9673155, 5.7362607 58.9673066, 5.7363955 58.9672961, 5.7367603 58.9672662)",Stiftelsesgata,,,,
31553630,,,residential,,,False,True,60.652,"LINESTRING (5.7357095 58.9673473, 5.7356172 58.9673545, 5.7352482 58.9673917, 5.7348198 58.9674282, 5.7346659 58.9674353)",Stiftelsesgata,,,,
32285063,,,tertiary,30,,False,False,67.388,"LINESTRING (5.7357095 58.9673473, 5.7358591 58.967869, 5.7358817 58.9679468)",Bergelandsgata,,,,
32285063,,,tertiary,30,,False,True,48.272,"LINESTRING (5.7357095 58.9673473, 5.7356773 58.9672383, 5.7356041 58.9669902, 5.7355785 58.9669185)",Bergelandsgata,,,,
83751234,,,residential,30,,False,False,47.024,"LINESTRING (5.7378197 58.9671795, 5.7376855 58.9667623)",Kongsteinsgata,,,,
31553630,,,residential,,,False,False,70.12100000000001,"LINESTRING (5.7378197 58.9671795, 5.738432 58.9671317, 5.7390293 58.9670856)",Stiftelsesgata,,,,
31553630,,,residential,,,False,True,61.489999999999995,"LINESTRING (5.7378197 58.9671795, 5.7372893 58.9672237, 5.7367603 58.9672662)",Stiftelsesgata,,,,
"[83751234, 83751235]",,,"['residential', 'living_street']",30,,False,True,69.26899999999999,"LINESTRING (5.7378197 58.9671795, 5.7380135 58.9674581, 5.7381984 58.9677192, 5.7382291 58.9677656)",Kongsteinsgata,,,,
31553255,,,residential,,,False,True,46.831,"LINESTRING (5.7390293 58.9670856, 5.7388958 58.9666701)",Langgata,,,,
31553255,,,residential,,,False,False,68.094,"LINESTRING (5.7390293 58.9670856, 5.7391092 58.9673972, 5.7391835 58.9676928)",Langgata,,,,
31553630,,,residential,,,False,False,59.956,"LINESTRING (5.7390293 58.9670856, 5.7395598 58.9670508, 5.740067 58.9670182)",Stiftelsesgata,,,,
31553630,,,residential,,,False,True,70.12100000000001,"LINESTRING (5.7390293 58.9670856, 5.738432 58.9671317, 5.7378197 58.9671795)",Stiftelsesgata,,,,
31527801,,,residential,,,False,False,47.731,"LINESTRING (5.740067 58.9670182, 5.7399616 58.9665924)",Tårngata,,,,
31527801,,,residential,,,False,True,65.92599999999999,"LINESTRING (5.740067 58.9670182, 5.7401285 58.967306, 5.7401933 58.9676075)",Tårngata,,,,
31553630,,,residential,,,False,True,59.956,"LINESTRING (5.740067 58.9670182, 5.7395598 58.9670508, 5.7390293 58.9670856)",Stiftelsesgata,,,,
31552291,,,residential,,,False,False,50.946,"LINESTRING (5.7366211 58.9668411, 5.7375008 58.966776)",Erichstrups gate,,,,
31552291,,,residential,,,False,True,60.382999999999996,"LINESTRING (5.7366211 58.9668411, 5.7361186 58.966878, 5.7356566 58.9669127, 5.7355785 58.9669185)",Erichstrups gate,,,,
83751236,,,residential,30,,False,False,48.650999999999996,"LINESTRING (5.7366211 58.9668411, 5.7365625 58.9666332, 5.736502 58.9664079)",Vaisenhusgata,,,,
83751236,,,residential,30,,False,True,47.946,"LINESTRING (5.7366211 58.9668411, 5.736706 58.9670764, 5.7367603 58.9672662)",Vaisenhusgata,,,,
31527985,,,tertiary,30,,False,True,86.648,"LINESTRING (5.735676 58.9661108, 5.7359623 58.9659001, 5.7360928 58.965804, 5.7365485 58.9654745)",Birkelands gate,,,,
31553845,,,residential,,,False,True,57.736000000000004,"LINESTRING (5.735676 58.9661108, 5.7357334 58.9661314, 5.7361239 58.9662716, 5.736502 58.9664079)",Kortegata,,,,
32285063,,,tertiary,30,,False,False,78.65899999999999,"LINESTRING (5.735676 58.9661108, 5.7355858 58.966192, 5.735507 58.9663235, 5.7354575 58.9664682, 5.7354735 58.9665786, 5.7355507 58.9667935)",Bergelandsgata,,,,
31553845,,,residential,,,False,False,57.736000000000004,"LINESTRING (5.736502 58.9664079, 5.7361239 58.9662716, 5.7357334 58.9661314, 5.735676 58.9661108)",Kortegata,,,,
31553846,,,residential,30,,False,True,85.928,"LINESTRING (5.736502 58.9664079, 5.7373282 58.9658435, 5.7374108 58.9657935)",Lyder Sagens gate,,,,
83751236,,,residential,30,,False,True,48.650999999999996,"LINESTRING (5.736502 58.9664079, 5.7365625 58.9666332, 5.7366211 58.9668411)",Vaisenhusgata,,,,
1221448752,,,residential,30,,False,True,6.827,"LINESTRING (5.7386034 58.9700711, 5.7387213 58.9700624)",Nytorget,,,,
31451236,,,residential,,,False,False,25.631,"LINESTRING (5.7386034 58.9700711, 5.7385973 58.9699969, 5.7385844 58.9698408)",Kongsteinsgata,,,,
"[31553882, 1229271868]",,,residential,30,,False,False,76.666,"LINESTRING (5.7386034 58.9700711, 5.7380709 58.9701606, 5.7379671 58.9701733, 5.7378824 58.9701812, 5.7376752 58.9702006, 5.7376522 58.9702027, 5.7374852 58.9702171, 5.7374475 58.9702241, 5.737416 58.9702347, 5.7373347 58.9702679)",Nytorget,,,,
31530330,,,residential,,,False,False,45.590999999999994,"LINESTRING (5.7262911 58.9710049, 5.7261995 58.9710023, 5.725783 58.9709616, 5.725747 58.9709557, 5.7257154 58.9709477, 5.7256855 58.9709372, 5.7256655 58.9709247, 5.7256452 58.9709077, 5.7255949 58.9708629)",Tidegeilen,,,,
31713347,,,residential,,,False,True,62.784,"LINESTRING (5.7262911 58.9710049, 5.7264239 58.9709662, 5.7264934 58.970937, 5.726715 58.9708241, 5.7267397 58.9708158, 5.7267685 58.970809, 5.7267984 58.9708058, 5.7268283 58.9708074, 5.7268585 58.9708117, 5.7268863 58.9708193, 5.7271277 58.970922, 5.7271617 58.9709364)",Tidegeilen,,,,
34764954,,,residential,,,False,True,71.583,"LINESTRING (5.7262911 58.9710049, 5.7262123 58.9710548, 5.7258256 58.9712784, 5.7256325 58.9713966, 5.7254854 58.9714964)",John Haugvaldstads gate,,destination,,
31561007,,,residential,,,False,False,71.756,"LINESTRING (5.7402045 58.9682591, 5.7401081 58.9679292, 5.7400641 58.9677595, 5.7400246 58.9676205)",Tårngata,,,,
31561029,,,residential,,,False,False,49.521,"LINESTRING (5.7402045 58.9682591, 5.7397985 58.9682974, 5.7393529 58.9683338)",Kirkebakken,,,,
31553255,,,residential,,,False,False,13.65,"LINESTRING (5.7393529 58.9683338, 5.7393755 58.968456)",Langgata,,,,
31553255,,,residential,,,False,True,71.938,"LINESTRING (5.7393529 58.9683338, 5.7392728 58.9680098, 5.7391835 58.9676928)",Langgata,,,,
31561029,,,residential,,,False,False,48.812,"LINESTRING (5.7393529 58.9683338, 5.7389188 58.9683617, 5.7385083 58.9683897)",Kirkebakken,,,,
31561029,,,residential,,,False,True,49.521,"LINESTRING (5.7393529 58.9683338, 5.7397985 58.9682974, 5.7402045 58.9682591)",Kirkebakken,,,,
31561029,,,residential,,,False,True,48.812,"LINESTRING (5.7385083 58.9683897, 5.7389188 58.9683617, 5.7393529 58.9683338)",Kirkebakken,,,,
"[1221448753, 83751235]",,,"['residential', 'living_street']",,,False,False,36.492000000000004,"LINESTRING (5.7385083 58.9683897, 5.7384938 58.9683531, 5.7383768 58.9680686)",Kongsteinsgata,,,,
