osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,junction
"[44909609, 910867910]",Rådhusgata,unclassified,30,False,False,132.849,"LINESTRING (9.9082594 59.7705914, 9.908271 59.7705617, 9.908346 59.7703692, 9.9084432 59.7701194, 9.9085378 59.7698766, 9.908592 59.7697375, 9.9086318 59.7696353, 9.908716 59.769419)",2,,
910867910,Rådhusgata,unclassified,30,False,True,108.731,"LINESTRING (9.9082594 59.7705914, 9.9082414 59.7706365, 9.908022 59.7711725, 9.9080103 59.7712074, 9.907902 59.771501, 9.9078806 59.7715504)",2,,
225949172,Terrassen,residential,30,False,True,82.781,"LINESTRING (9.9162707 59.7663745, 9.916347 59.766458, 9.916432 59.766545, 9.916501 59.7666167, 9.916606 59.766726, 9.9166829 59.7668016, 9.9167523 59.7668698, 9.916838 59.766954, 9.916921 59.767043)",,,
"[850245564, 117427876]","['Støagata', 'Støperigata']",residential,50,False,True,124.26100000000001,"LINESTRING (9.9139914 59.7670965, 9.913858 59.767234, 9.9135815 59.7675184, 9.9135073 59.7675947, 9.913121 59.767992, 9.9131103 59.7680036, 9.913081 59.768036, 9.913028 59.768103)",,,
117427872,Thorstadbakken,residential,40,False,True,51.642,"LINESTRING (9.9165456 59.7653042, 9.917074 59.765097, 9.917311 59.765053)",,,
"[850247428, 28455117]",Loe bruk,residential,50,False,True,186.07799999999997,"LINESTRING (9.9147725 59.7692229, 9.9151335 59.7690345, 9.9160533 59.7688295, 9.916182 59.768807, 9.9163743 59.7687699, 9.916774 59.768692, 9.916698 59.7685705, 9.916675 59.768518, 9.916641 59.768426, 9.9166393 59.768337, 9.9167021 59.7681869)",,,
"[1206589385, 28455118]",Støagata,residential,"['30', '50']",False,"[False, True]",90.20599999999999,"LINESTRING (9.9118136 59.7687241, 9.911723 59.768617, 9.911696 59.76857, 9.911692 59.768552, 9.911708 59.768529, 9.911719 59.768522, 9.911739 59.768514, 9.911892 59.768483, 9.9122281 59.7684341, 9.912505 59.768383, 9.912651 59.768339, 9.912718 59.768312, 9.912783 59.768281)",,,
46152433,Parkveien,unclassified,30,False,False,90.17099999999999,"LINESTRING (9.9078806 59.7715504, 9.908118 59.771569, 9.908235 59.771577, 9.908422 59.771595, 9.9093341 59.7716792, 9.909466 59.771693)",,,
910867910,Rådhusgata,unclassified,30,False,False,108.731,"LINESTRING (9.9078806 59.7715504, 9.907902 59.771501, 9.9080103 59.7712074, 9.908022 59.7711725, 9.9082414 59.7706365, 9.9082594 59.7705914)",2,,
910867910,Rådhusgata,unclassified,30,False,True,14.501,"LINESTRING (9.9078806 59.7715504, 9.907829 59.771649, 9.9078095 59.7716757)",2,,
225949172,Terrassen,residential,30,False,False,82.781,"LINESTRING (9.916921 59.767043, 9.916838 59.766954, 9.9167523 59.7668698, 9.9166829 59.7668016, 9.916606 59.766726, 9.916501 59.7666167, 9.916432 59.766545, 9.916347 59.766458, 9.9162707 59.7663745)",,,
225949174,Terrassen,residential,30,False,True,54.910999999999994,"LINESTRING (9.916921 59.767043, 9.916991 59.767041, 9.91746 59.766953, 9.917738 59.766918, 9.917852 59.766894)",,,
850245560,Terrassen,residential,30,False,False,47.665,"LINESTRING (9.916921 59.767043, 9.916996 59.767128, 9.917291 59.767429)",,,
117427872,Thorstadbakken,residential,40,False,False,14.654,"LINESTRING (9.917502 59.764963, 9.917421 59.765004, 9.917311 59.765053)",,,
117427872,Thorstadbakken,residential,40,False,True,51.241,"LINESTRING (9.917502 59.764963, 9.917532 59.764948, 9.917666 59.764896, 9.917938 59.764782, 9.918089 59.764724, 9.918233 59.764689)",,,
220594860,Rørveien,residential,,False,False,181.61200000000002,"LINESTRING (9.917502 59.764963, 9.917525 59.764883, 9.917548 59.764759, 9.917671 59.764288, 9.917724 59.764015, 9.917784 59.763823, 9.917799 59.76374, 9.917782 59.763691, 9.91776 59.763663, 9.917742 59.76365, 9.917623 59.763589, 9.917501 59.763537, 9.917478 59.763522, 9.91746 59.763501, 9.917293 59.763452)",,,
220594861,Sementveien,residential,30,False,True,17.714,"LINESTRING (9.91422 59.764951, 9.914411 59.764824)",,,
"[850245565, 850245566, 46150855]",Stasjonsgata,"['unclassified', 'residential']",30,False,False,200.512,"LINESTRING (9.910317 59.769565, 9.910416 59.769334, 9.9105093 59.76909, 9.9105225 59.7690547, 9.9106364 59.7687463, 9.910738 59.768499, 9.9107563 59.7684331, 9.910766 59.7683659, 9.910775 59.768244, 9.910777 59.76787, 9.9107685 59.7677837)",2,,
46150855,Stasjonsgata,unclassified,30,False,True,133.833,"LINESTRING (9.910317 59.769565, 9.910205 59.769821, 9.910077 59.770158, 9.909857 59.770746)",2,,
46150969,Tangengata,unclassified,30,False,False,160.719,"LINESTRING (9.910317 59.769565, 9.910443 59.769579, 9.910813 59.769626, 9.911301 59.769683, 9.912168 59.769768, 9.9131299 59.769851)",,,
46150969,Tangengata,unclassified,30,False,True,91.12099999999998,"LINESTRING (9.910317 59.769565, 9.910234 59.769553, 9.9096201 59.7695008, 9.9094063 59.7694827, 9.9093675 59.7694789, 9.9090597 59.7694492, 9.908855 59.76943, 9.908716 59.769419)",,,
117427872,Thorstadbakken,residential,40,False,False,51.642,"LINESTRING (9.917311 59.765053, 9.917074 59.765097, 9.9165456 59.7653042)",,,
117427872,Thorstadbakken,residential,40,False,True,14.654,"LINESTRING (9.917311 59.765053, 9.917421 59.765004, 9.917502 59.764963)",,,
220594861,Sementveien,residential,30,False,False,181.992,"LINESTRING (9.917311 59.765053, 9.917083 59.765025, 9.916996 59.765007, 9.916909 59.764985, 9.91682 59.764961, 9.916714 59.764927, 9.916528 59.764861, 9.916278 59.764766, 9.916206 59.764741, 9.916092 59.764707, 9.916009 59.764687, 9.915917 59.76467, 9.915824 59.764657, 9.915715 59.764646, 9.915336 59.76463, 9.915046 59.764631, 9.914888 59.764644, 9.914732 59.764673, 9.9147 59.764681, 9.914651 59.764699, 9.91451 59.764764, 9.914411 59.764824)",,,
220594863,Sementkroken,residential,,False,False,155.482,"LINESTRING (9.917311 59.765053, 9.917389 59.76495, 9.917434 59.76486, 9.917474 59.764762, 9.917503 59.764656, 9.917541 59.764433, 9.917588 59.764246, 9.917644 59.763962, 9.917643 59.763928, 9.917637 59.763916, 9.917623 59.763904, 9.917534 59.763871, 9.917472 59.763852, 9.917261 59.763764)",,,
376722716,,residential,50,False,True,25.570999999999998,"LINESTRING (9.917311 59.765053, 9.917471 59.765095, 9.917518 59.765122, 9.917553 59.765134, 9.917582 59.765151, 9.917676 59.765187)",,,
590958624,Drammensveien,tertiary,30,False,False,175.049,"LINESTRING (9.9108855 59.7677006, 9.910963 59.767679, 9.911015 59.767655, 9.9110749 59.7676198, 9.911204 59.767544, 9.9114516 59.7673932, 9.9114972 59.7673732, 9.9115448 59.7673611, 9.9116039 59.767353, 9.9116468 59.7673499, 9.9117011 59.7673533, 9.9117708 59.7673648, 9.9118432 59.7673847, 9.9119291 59.7674202, 9.912029 59.7674715, 9.9121356 59.7675335, 9.9122924 59.7676415, 9.912397 59.767713, 9.912597 59.7678499, 9.912711 59.767928, 9.9128681 59.7680171, 9.912962 59.768072, 9.913028 59.768103)",,,
850245585,,residential,50,True,False,13.322000000000001,"LINESTRING (9.9108855 59.7677006, 9.9108935 59.7677202, 9.9108886 59.76774, 9.9108712 59.7677579, 9.9108433 59.7677721, 9.9108078 59.767781, 9.9107685 59.7677837)",,,roundabout
220594862,,residential,50,False,False,8.163,"LINESTRING (9.914523 59.764871, 9.914411 59.764824)",,,
220594863,Sementkroken,residential,,False,True,155.482,"LINESTRING (9.917261 59.763764, 9.917472 59.763852, 9.917534 59.763871, 9.917623 59.763904, 9.917637 59.763916, 9.917643 59.763928, 9.917644 59.763962, 9.917588 59.764246, 9.917541 59.764433, 9.917503 59.764656, 9.917474 59.764762, 9.917434 59.76486, 9.917389 59.76495, 9.917311 59.765053)",,,
225935761,Moveien,residential,,False,True,129.551,"LINESTRING (9.918362 59.763236, 9.918444 59.763343, 9.91857 59.76356, 9.918895 59.764148, 9.918972 59.764259, 9.919029 59.764351)",,,
"[376723024, 850245583]",Loesmoveien,"['unclassified', 'residential']",30,False,True,163.88,"LINESTRING (9.917754 59.768339, 9.9177831 59.7682864, 9.917907 59.768092, 9.917963 59.767982, 9.918021 59.767834, 9.918055 59.767658, 9.91806 59.767545, 9.918017 59.767278, 9.917852 59.766894)",,,
"[850251107, 980252843, 850244613]",Drammensveien,tertiary,60,False,True,61.277,"LINESTRING (9.917754 59.768339, 9.9174884 59.7682994, 9.9170245 59.7682303, 9.9167021 59.7681869)",2,,
910867910,Rådhusgata,unclassified,30,False,False,14.501,"LINESTRING (9.9078095 59.7716757, 9.907829 59.771649, 9.9078806 59.7715504)",2,,
"[850245561, 220592580]",Linneaveien,residential,30,False,True,487.8620000000001,"LINESTRING (9.918426 59.766451, 9.918592 59.766446, 9.918709 59.766446, 9.918972 59.766462, 9.91935 59.766498, 9.919507 59.76652, 9.9195677 59.766533, 9.919639 59.76655, 9.919706 59.766573, 9.919795 59.766632, 9.91983 59.766671, 9.919886 59.766747, 9.919968 59.766885, 9.920059 59.767072, 9.920092 59.767169, 9.920131 59.767312, 9.920141 59.767368, 9.920151 59.767494, 9.92015 59.767637, 9.920142 59.767724, 9.920104 59.767887, 9.920082 59.767955, 9.920035 59.768062, 9.919998 59.768126, 9.919009 59.767983, 9.918942 59.767969, 9.918871 59.767939, 9.918852 59.767907, 9.918852 59.767885, 9.918882 59.767748, 9.918902 59.767625, 9.918905 59.767544, 9.918897 59.767406, 9.918874 59.7673, 9.918847 59.767209, 9.918803 59.767109, 9.918667 59.766863, 9.918489 59.766566, 9.918426 59.766451)",,,
"[850245561, 220592580]",Linneaveien,residential,30,False,False,487.862,"LINESTRING (9.918426 59.766451, 9.918489 59.766566, 9.918667 59.766863, 9.918803 59.767109, 9.918847 59.767209, 9.918874 59.7673, 9.918897 59.767406, 9.918905 59.767544, 9.918902 59.767625, 9.918882 59.767748, 9.918852 59.767885, 9.918852 59.767907, 9.918871 59.767939, 9.918942 59.767969, 9.919009 59.767983, 9.919998 59.768126, 9.920035 59.768062, 9.920082 59.767955, 9.920104 59.767887, 9.920142 59.767724, 9.92015 59.767637, 9.920151 59.767494, 9.920141 59.767368, 9.920131 59.767312, 9.920092 59.767169, 9.920059 59.767072, 9.919968 59.766885, 9.919886 59.766747, 9.91983 59.766671, 9.919795 59.766632, 9.919706 59.766573, 9.919639 59.76655, 9.9195677 59.766533, 9.919507 59.76652, 9.91935 59.766498, 9.918972 59.766462, 9.918709 59.766446, 9.918592 59.766446, 9.918426 59.766451)",,,
850245562,Linneaveien,residential,30,False,True,43.765,"LINESTRING (9.918426 59.766451, 9.918236 59.766451, 9.917798 59.766482, 9.917653 59.7665)",,,
220594860,Rørveien,residential,,False,True,181.61200000000002,"LINESTRING (9.917293 59.763452, 9.91746 59.763501, 9.917478 59.763522, 9.917501 59.763537, 9.917623 59.763589, 9.917742 59.76365, 9.91776 59.763663, 9.917782 59.763691, 9.917799 59.76374, 9.917784 59.763823, 9.917724 59.764015, 9.917671 59.764288, 9.917548 59.764759, 9.917525 59.764883, 9.917502 59.764963)",,,
"[44909609, 930761701]",Rådhusgata,unclassified,30,False,False,222.837,"LINESTRING (9.908716 59.769419, 9.9087633 59.7692936, 9.9087992 59.7692073, 9.90884 59.769109, 9.9089037 59.7689567, 9.9089415 59.7688579, 9.908948 59.768841, 9.909023 59.768728, 9.909093 59.768654, 9.909175 59.768583, 9.909221 59.768549, 9.909462 59.768399, 9.9099671 59.7681137, 9.910436 59.767825, 9.910539 59.767771, 9.910601 59.767752, 9.9106544 59.7677377)",2,,
"[44909609, 910867910]",Rådhusgata,unclassified,30,False,True,132.84900000000002,"LINESTRING (9.908716 59.769419, 9.9086318 59.7696353, 9.908592 59.7697375, 9.9085378 59.7698766, 9.9084432 59.7701194, 9.908346 59.7703692, 9.908271 59.7705617, 9.9082594 59.7705914)",2,,
46150969,Tangengata,unclassified,30,False,False,91.12100000000001,"LINESTRING (9.908716 59.769419, 9.908855 59.76943, 9.9090597 59.7694492, 9.9093675 59.7694789, 9.9094063 59.7694827, 9.9096201 59.7695008, 9.910234 59.769553, 9.910317 59.769565)",,,
184494980,Ekornveien,residential,30,False,True,60.431000000000004,"LINESTRING (9.918465 59.76553, 9.918515 59.765512, 9.918744 59.765419, 9.918824 59.76539, 9.918918 59.765362, 9.919128 59.765283, 9.919264 59.765224, 9.919324 59.765202)",,,
318412516,Østre Nøstegate,residential,,False,True,161.287,"LINESTRING (9.912156 59.770759, 9.912298 59.77081, 9.912306 59.770824, 9.912287 59.770844, 9.911932 59.771033, 9.911571 59.771235, 9.911258 59.771444, 9.91111 59.771501, 9.911022 59.771504, 9.910949 59.771487, 9.91083 59.771417, 9.910685 59.771321, 9.910503 59.771214)",,,
850245562,Linneaveien,residential,30,False,False,43.765,"LINESTRING (9.917653 59.7665, 9.917798 59.766482, 9.918236 59.766451, 9.918426 59.766451)",,,
850245583,Loesmoveien,residential,30,False,False,45.209,"LINESTRING (9.917653 59.7665, 9.917824 59.766831, 9.917852 59.766894)",,,
850245583,Loesmoveien,residential,30,False,True,148.855,"LINESTRING (9.917653 59.7665, 9.917568 59.766333, 9.917496 59.766151, 9.9174763 59.7660832, 9.917462 59.766034, 9.917449 59.765936, 9.917443 59.765773, 9.917457 59.765642, 9.917489 59.765528, 9.917517 59.765446, 9.917544 59.765387, 9.917598 59.76529, 9.917653 59.76521, 9.917676 59.765187)",,,
225949170,Terrassen,residential,30,False,False,89.567,"LINESTRING (9.917291 59.767429, 9.917014 59.767597, 9.916986 59.76764, 9.916998 59.767679, 9.917067 59.767717, 9.917132 59.767733, 9.917198 59.767738, 9.917328 59.767721, 9.917382 59.767686, 9.917409 59.767634, 9.917394 59.767561, 9.917291 59.767429)",,,
225949170,Terrassen,residential,30,False,True,89.567,"LINESTRING (9.917291 59.767429, 9.917394 59.767561, 9.917409 59.767634, 9.917382 59.767686, 9.917328 59.767721, 9.917198 59.767738, 9.917132 59.767733, 9.917067 59.767717, 9.916998 59.767679, 9.916986 59.76764, 9.917014 59.767597, 9.917291 59.767429)",,,
850245560,Terrassen,residential,30,False,True,47.665,"LINESTRING (9.917291 59.767429, 9.916996 59.767128, 9.916921 59.767043)",,,
376722716,,residential,50,False,False,25.570999999999998,"LINESTRING (9.917676 59.765187, 9.917582 59.765151, 9.917553 59.765134, 9.917518 59.765122, 9.917471 59.765095, 9.917311 59.765053)",,,
850245583,Loesmoveien,residential,30,False,False,148.85499999999996,"LINESTRING (9.917676 59.765187, 9.917653 59.76521, 9.917598 59.76529, 9.917544 59.765387, 9.917517 59.765446, 9.917489 59.765528, 9.917457 59.765642, 9.917443 59.765773, 9.917449 59.765936, 9.917462 59.766034, 9.9174763 59.7660832, 9.917496 59.766151, 9.917568 59.766333, 9.917653 59.7665)",,,
850245583,Loesmoveien,residential,30,False,True,63.657000000000004,"LINESTRING (9.917676 59.765187, 9.917909 59.764956, 9.918156 59.764739, 9.918233 59.764689)",,,
"[850247428, 28455117]",Loe bruk,residential,50,False,False,186.078,"LINESTRING (9.9167021 59.7681869, 9.9166393 59.768337, 9.916641 59.768426, 9.916675 59.768518, 9.916698 59.7685705, 9.916774 59.768692, 9.9163743 59.7687699, 9.916182 59.768807, 9.9160533 59.7688295, 9.9151335 59.7690345, 9.9147725 59.7692229)",,,
"[850244613, 850251107, 980252843]",Drammensveien,tertiary,60,False,False,61.277,"LINESTRING (9.9167021 59.7681869, 9.9170245 59.7682303, 9.9174884 59.7682994, 9.917754 59.768339)",2,,
"[136187193, 850251107, 850244585]",Drammensveien,tertiary,"['60', '30', '40']",False,True,209.27300000000002,"LINESTRING (9.9167021 59.7681869, 9.916479 59.768165, 9.9161419 59.7681294, 9.915767 59.768102, 9.915472 59.768088, 9.9153549 59.768083, 9.9151682 59.7680803, 9.914609 59.768091, 9.9145661 59.768093, 9.9142879 59.7681063, 9.913982 59.768134, 9.913723 59.768165, 9.913558 59.768177, 9.913506 59.768178, 9.913377 59.768173, 9.913251 59.768159, 9.9131787 59.7681472, 9.913028 59.768103)",2,yes,
46150855,Stasjonsgata,unclassified,30,False,False,13.284,"LINESTRING (9.909466 59.771693, 9.909514 59.771576)",2,,
46152433,Parkveien,unclassified,30,False,True,90.171,"LINESTRING (9.909466 59.771693, 9.9093341 59.7716792, 9.908422 59.771595, 9.908235 59.771577, 9.908118 59.771569, 9.9078806 59.7715504)",,,
46150855,Stasjonsgata,unclassified,30,False,False,133.833,"LINESTRING (9.909857 59.770746, 9.910077 59.770158, 9.910205 59.769821, 9.910317 59.769565)",2,,
46150855,Stasjonsgata,unclassified,30,False,True,94.276,"LINESTRING (9.909857 59.770746, 9.9098462 59.7707707, 9.9097495 59.7709915, 9.909727 59.7710476, 9.9096842 59.7711424, 9.9096211 59.7713, 9.9095802 59.7714088, 9.909514 59.771576)",2,,
46152237,,unclassified,30,False,False,91.07700000000001,"LINESTRING (9.909857 59.770746, 9.909762 59.770737, 9.9095922 59.7707209, 9.908942 59.770659, 9.9085317 59.7706194, 9.9085159 59.7706179, 9.908393 59.770606, 9.9082594 59.7705914)",,,
46150855,Stasjonsgata,unclassified,30,False,True,13.284,"LINESTRING (9.909514 59.771576, 9.909466 59.771693)",2,,
46150855,Stasjonsgata,unclassified,30,False,False,94.276,"LINESTRING (9.909514 59.771576, 9.9095802 59.7714088, 9.9096211 59.7713, 9.9096842 59.7711424, 9.909727 59.7710476, 9.9097495 59.7709915, 9.9098462 59.7707707, 9.909857 59.770746)",2,,
497848773,,unclassified,50,False,False,40.243,"LINESTRING (9.909514 59.771576, 9.909649 59.771587, 9.91022 59.771644)",,,
"[850245565, 850245566, 46150855]",Stasjonsgata,"['residential', 'unclassified']",30,False,True,200.512,"LINESTRING (9.9107685 59.7677837, 9.910777 59.76787, 9.910775 59.768244, 9.910766 59.7683659, 9.9107563 59.7684331, 9.910738 59.768499, 9.9106364 59.7687463, 9.9105225 59.7690547, 9.9105093 59.76909, 9.910416 59.769334, 9.910317 59.769565)",2,,
930761700,,residential,50,True,False,8.709,"LINESTRING (9.9107685 59.7677837, 9.9107181 59.7677773, 9.9106777 59.767761, 9.9106544 59.7677377)",,,roundabout
46150938,Vestre Nøstegate,unclassified,30,False,False,50.736000000000004,"LINESTRING (9.91022 59.771644, 9.910259 59.771554, 9.910351 59.771381, 9.910402 59.771301, 9.910431 59.771269, 9.910503 59.771214)",,,
497848773,,unclassified,50,False,True,40.243,"LINESTRING (9.91022 59.771644, 9.909649 59.771587, 9.909514 59.771576)",,,
930761699,,residential,50,True,False,20.412999999999997,"LINESTRING (9.9106544 59.7677377, 9.9106532 59.76771, 9.9106764 59.7676849, 9.9107191 59.7676675, 9.9107726 59.7676614, 9.9108199 59.7676663, 9.9108596 59.7676801, 9.9108855 59.7677006)",,,roundabout
"[44909609, 930761701]",Rådhusgata,unclassified,30,False,True,222.837,"LINESTRING (9.9106544 59.7677377, 9.910601 59.767752, 9.910539 59.767771, 9.910436 59.767825, 9.9099671 59.7681137, 9.909462 59.768399, 9.909221 59.768549, 9.909175 59.768583, 9.909093 59.768654, 9.909023 59.768728, 9.908948 59.768841, 9.9089415 59.7688579, 9.9089037 59.7689567, 9.90884 59.769109, 9.9087992 59.7692073, 9.9087633 59.7692936, 9.908716 59.769419)",2,,
"[1206589385, 28455118]",Støagata,residential,"['50', '30']",False,"[False, True]",90.206,"LINESTRING (9.912783 59.768281, 9.912718 59.768312, 9.912651 59.768339, 9.912505 59.768383, 9.9122281 59.7684341, 9.911892 59.768483, 9.911739 59.768514, 9.911719 59.768522, 9.911708 59.768529, 9.911692 59.768552, 9.911696 59.76857, 9.911723 59.768617, 9.9118136 59.7687241)",,,
"[318412520, 424814785, 992570113]",Vestre Nøstegate,residential,50,False,False,183.228,"LINESTRING (9.912783 59.768281, 9.912908 59.768341, 9.912965 59.768366, 9.913052 59.768398, 9.913081 59.768414, 9.913115 59.768456, 9.913122 59.768519, 9.913118 59.768558, 9.9130858 59.7686682, 9.9130839 59.7687091, 9.9130937 59.7687715, 9.913145 59.768896, 9.913156 59.768939, 9.913157 59.768978, 9.913152 59.769095, 9.913132 59.769297, 9.913097 59.769435, 9.9131 59.769655, 9.9131299 59.769851)",,,
850244586,Støagata,residential,50,False,False,24.089,"LINESTRING (9.912783 59.768281, 9.9129303 59.7681787, 9.913028 59.768103)",,,
184494980,Ekornveien,residential,30,False,False,60.431000000000004,"LINESTRING (9.919324 59.765202, 9.919264 59.765224, 9.919128 59.765283, 9.918918 59.765362, 9.918824 59.76539, 9.918744 59.765419, 9.918515 59.765512, 9.918465 59.76553)",,,
225934666,,residential,,False,True,96.098,"LINESTRING (9.919324 59.765202, 9.91917 59.764827, 9.91911 59.764607, 9.919029 59.764351)",,,
220594861,Sementveien,residential,30,False,False,17.714,"LINESTRING (9.914411 59.764824, 9.91422 59.764951)",,,
220594862,,residential,50,False,True,8.163,"LINESTRING (9.914411 59.764824, 9.914523 59.764871)",,,
220594861,Sementveien,residential,30,False,True,181.99199999999996,"LINESTRING (9.914411 59.764824, 9.91451 59.764764, 9.914651 59.764699, 9.9147 59.764681, 9.914732 59.764673, 9.914888 59.764644, 9.915046 59.764631, 9.915336 59.76463, 9.915715 59.764646, 9.915824 59.764657, 9.915917 59.76467, 9.916009 59.764687, 9.916092 59.764707, 9.916206 59.764741, 9.916278 59.764766, 9.916528 59.764861, 9.916714 59.764927, 9.91682 59.764961, 9.916909 59.764985, 9.916996 59.765007, 9.917083 59.765025, 9.917311 59.765053)",,,
46150969,Tangengata,unclassified,30,False,True,160.719,"LINESTRING (9.9131299 59.769851, 9.912168 59.769768, 9.911301 59.769683, 9.910813 59.769626, 9.910443 59.769579, 9.910317 59.769565)",,,
"[318412520, 992570113, 424814785]",Vestre Nøstegate,residential,50,False,True,183.228,"LINESTRING (9.9131299 59.769851, 9.9131 59.769655, 9.913097 59.769435, 9.913132 59.769297, 9.913152 59.769095, 9.913157 59.768978, 9.913156 59.768939, 9.913145 59.768896, 9.9130937 59.7687715, 9.9130839 59.7687091, 9.9130858 59.7686682, 9.913118 59.768558, 9.913122 59.768519, 9.913115 59.768456, 9.913081 59.768414, 9.913052 59.768398, 9.912965 59.768366, 9.912908 59.768341, 9.912783 59.768281)",,,
318412543,Vestre Nøstegate,residential,,False,True,217.02499999999998,"LINESTRING (9.9131299 59.769851, 9.9130197 59.7698747, 9.91294 59.769929, 9.912914 59.769946, 9.912827 59.769983, 9.912728 59.770012, 9.91228 59.770111, 9.912125 59.770156, 9.911899 59.770215, 9.911871 59.770225, 9.911847 59.770237, 9.911768 59.770291, 9.911438 59.770536, 9.9112275 59.7706917, 9.910947 59.770899, 9.910554 59.771179, 9.910503 59.771214)",,,
46152949,Loesmoveien,unclassified,30,False,False,58.447,"LINESTRING (9.919029 59.764351, 9.918458 59.764576, 9.918315 59.764639, 9.918233 59.764689)",,,
225934666,,residential,,False,False,96.098,"LINESTRING (9.919029 59.764351, 9.91911 59.764607, 9.91917 59.764827, 9.919324 59.765202)",,,
225935761,Moveien,residential,,False,False,129.551,"LINESTRING (9.919029 59.764351, 9.918972 59.764259, 9.918895 59.764148, 9.91857 59.76356, 9.918444 59.763343, 9.918362 59.763236)",,,
46152949,Loesmoveien,unclassified,30,False,True,58.447,"LINESTRING (9.918233 59.764689, 9.918315 59.764639, 9.918458 59.764576, 9.919029 59.764351)",,,
117427872,Thorstadbakken,residential,40,False,False,51.241,"LINESTRING (9.918233 59.764689, 9.918089 59.764724, 9.917938 59.764782, 9.917666 59.764896, 9.917532 59.764948, 9.917502 59.764963)",,,
850245583,Loesmoveien,residential,30,False,False,63.657,"LINESTRING (9.918233 59.764689, 9.918156 59.764739, 9.917909 59.764956, 9.917676 59.765187)",,,
225949174,Terrassen,residential,30,False,False,54.911,"LINESTRING (9.917852 59.766894, 9.917738 59.766918, 9.91746 59.766953, 9.916991 59.767041, 9.916921 59.767043)",,,
"[376723024, 850245583]",Loesmoveien,"['residential', 'unclassified']",30,False,False,163.88,"LINESTRING (9.917852 59.766894, 9.918017 59.767278, 9.91806 59.767545, 9.918055 59.767658, 9.918021 59.767834, 9.917963 59.767982, 9.917907 59.768092, 9.9177831 59.7682864, 9.917754 59.768339)",,,
850245583,Loesmoveien,residential,30,False,True,45.209,"LINESTRING (9.917852 59.766894, 9.917824 59.766831, 9.917653 59.7665)",,,
