osmid,oneway,ref,highway,maxspeed,junction,reversed,length,geometry,name,lanes,tunnel,width
835472877,False,,residential,,,False,97.453,"LINESTRING (11.0429755 59.9577845, 11.0429326 59.9577362, 11.0427914 59.9575764, 11.0427061 59.9574712, 11.0424135 59.9571759, 11.0422309 59.9569917)",Selboes gate,,,
1171746664,False,,tertiary,,,False,98.71499999999999,"LINESTRING (11.0429755 59.9577845, 11.0430637 59.9577705, 11.0434575 59.957693, 11.0435476 59.9576744, 11.0439916 59.9575825, 11.0440427 59.9575711, 11.0445177 59.9574649, 11.0446121 59.9574436)",Nittedalsgata,,,
"[952791474, 962904996]",False,,residential,,,False,86.173,"LINESTRING (11.0495509 59.9598184, 11.0496999 59.9598015, 11.0497953 59.9597943, 11.0500162 59.9597776, 11.0501716 59.9597611, 11.050502 59.9597261, 11.0510301 59.9596701, 11.0510683 59.9596661)",Nannestadgata,,,
952791474,False,,residential,,,True,102.102,"LINESTRING (11.0495509 59.9598184, 11.0494171 59.9598336, 11.0492905 59.9598494, 11.0486508 59.9599291, 11.047766 59.9600297)",Nannestadgata,,,
958459771,False,120,primary,40,,True,73.603,"LINESTRING (11.0495509 59.9598184, 11.049524 59.9597602, 11.0494443 59.9595915, 11.0492592 59.9591728)",Storgata,2,,
25123036,False,,residential,,,False,99.11600000000001,"LINESTRING (11.0422309 59.9569917, 11.0430193 59.9568033, 11.0431413 59.9567742, 11.0433905 59.9567194, 11.0438479 59.9566189)",Torvgata,,,
835472877,False,,residential,,,True,97.45300000000002,"LINESTRING (11.0422309 59.9569917, 11.0424135 59.9571759, 11.0427061 59.9574712, 11.0427914 59.9575764, 11.0429326 59.9577362, 11.0429755 59.9577845)",Selboes gate,,,
25123036,False,,residential,,,False,4.669,"LINESTRING (11.0438479 59.9566189, 11.0439245 59.9566018)",Torvgata,,,
25123036,False,,residential,,,True,99.11600000000001,"LINESTRING (11.0438479 59.9566189, 11.0433905 59.9567194, 11.0431413 59.9567742, 11.0430193 59.9568033, 11.0422309 59.9569917)",Torvgata,,,
102191010,True,,residential,,,False,107.944,"LINESTRING (11.0438479 59.9566189, 11.0435635 59.9563149, 11.0434294 59.9561721, 11.0432749 59.9560072, 11.0432326 59.955964, 11.043199 59.9559297, 11.0430154 59.9557422)",Brandvoldgata,,,
23373053,False,1531,secondary,50,,False,99.61000000000001,"LINESTRING (11.0465229 59.9560578, 11.0465786 59.9561236, 11.0471433 59.9568063, 11.0472052 59.9568859)",Adolph Tidemands gate,2,,
23373053,False,1531,secondary,50,,True,93.254,"LINESTRING (11.0465229 59.9560578, 11.0464626 59.9559866, 11.0460214 59.9554655, 11.0459191 59.9553452, 11.0458685 59.9552858)",Adolph Tidemands gate,2,,
1195271439,False,,residential,,,False,60.591,"LINESTRING (11.0465229 59.9560578, 11.0466793 59.9560236, 11.0470519 59.9559421, 11.0475203 59.9558397)",Torvgata,,,
952791471,False,,residential,,,True,13.905,"LINESTRING (11.0561035 59.9596382, 11.0562705 59.9595452)",Romeriksgata,,,
602723743,True,,tertiary,40,,False,102.28200000000001,"LINESTRING (11.0561035 59.9596382, 11.0560005 59.9595924, 11.0559294 59.9595608, 11.0558416 59.9595256, 11.0553689 59.9593331, 11.0546808 59.9590563)",Alexander Kiellands gate,,,
952791471,False,,residential,,,False,27.534,"LINESTRING (11.0561035 59.9596382, 11.0560213 59.9596869, 11.0558936 59.9597607, 11.0558268 59.9597964, 11.0557726 59.959822)",Romeriksgata,,,
952791471,False,,residential,,,False,251.76800000000003,"LINESTRING (11.0557726 59.959822, 11.0557222 59.9598384, 11.0556733 59.9598492, 11.0556196 59.9598569, 11.0553536 59.9598847, 11.0550756 59.9599151, 11.0513661 59.9603214)",Romeriksgata,,,
952791471,False,,residential,,,True,27.534,"LINESTRING (11.0557726 59.959822, 11.0558268 59.9597964, 11.0558936 59.9597607, 11.0560213 59.9596869, 11.0561035 59.9596382)",Romeriksgata,,,
25215370,False,,residential,,,False,74.72800000000001,"LINESTRING (11.0513661 59.9603214, 11.0512416 59.9600474, 11.0510773 59.959686, 11.0510683 59.9596661)",Brøtergata,,,
952791471,False,,residential,,,True,251.76800000000003,"LINESTRING (11.0513661 59.9603214, 11.0550756 59.9599151, 11.0553536 59.9598847, 11.0556196 59.9598569, 11.0556733 59.9598492, 11.0557222 59.9598384, 11.0557726 59.959822)",Romeriksgata,,,
25122823,False,,residential,,,False,217.285,"LINESTRING (11.0510683 59.9596661, 11.0538234 59.9593653, 11.0540724 59.9593266, 11.0540813 59.9593245, 11.0541679 59.959304, 11.0542618 59.959275, 11.0543731 59.9592295, 11.0544629 59.9591825, 11.0546084 59.9590994, 11.0546808 59.9590563)",Nannestadgata,,,
25215370,False,,residential,,,False,75.846,"LINESTRING (11.0510683 59.9596661, 11.0510462 59.9596161, 11.0509197 59.9593299, 11.0508418 59.9591569, 11.050774 59.9590001)",Brøtergata,,,
25215370,False,,residential,,,True,74.728,"LINESTRING (11.0510683 59.9596661, 11.0510773 59.959686, 11.0512416 59.9600474, 11.0513661 59.9603214)",Brøtergata,,,
"[952791474, 962904996]",False,,residential,,,True,86.17300000000002,"LINESTRING (11.0510683 59.9596661, 11.0510301 59.9596701, 11.050502 59.9597261, 11.0501716 59.9597611, 11.0500162 59.9597776, 11.0497953 59.9597943, 11.0496999 59.9598015, 11.0495509 59.9598184)",Nannestadgata,,,
25122823,False,,residential,,,False,13.609,"LINESTRING (11.0546808 59.9590563, 11.0548248 59.9589574)",Nannestadgata,,,
25122823,False,,residential,,,True,217.285,"LINESTRING (11.0546808 59.9590563, 11.0546084 59.9590994, 11.0544629 59.9591825, 11.0543731 59.9592295, 11.0542618 59.959275, 11.0541679 59.959304, 11.0540813 59.9593245, 11.0540724 59.9593266, 11.0538234 59.9593653, 11.0510683 59.9596661)",Nannestadgata,,,
602723743,True,,tertiary,40,,False,102.573,"LINESTRING (11.0546808 59.9590563, 11.0539822 59.9587679, 11.0533528 59.9585133, 11.0532532 59.9584731)",Alexander Kiellands gate,,,
25215370,False,,residential,,,True,75.846,"LINESTRING (11.050774 59.9590001, 11.0508418 59.9591569, 11.0509197 59.9593299, 11.0510462 59.9596161, 11.0510683 59.9596661)",Brøtergata,,,
442150627,False,,residential,,,False,156.23800000000003,"LINESTRING (11.050774 59.9590001, 11.0508418 59.9589924, 11.0521361 59.9588468, 11.052509 59.9588048, 11.0525952 59.9587956, 11.0526994 59.9587783, 11.0527879 59.9587521, 11.0528713 59.9587141, 11.0529424 59.958675, 11.0531844 59.9585149, 11.0532532 59.9584731)",Gjerdrumsgata,,,
"[1076653931, 442150627]",False,,residential,,,True,86.492,"LINESTRING (11.050774 59.9590001, 11.0502029 59.9590646, 11.0499472 59.9590955, 11.0497174 59.9591234, 11.0496775 59.9591282, 11.0493825 59.9591577, 11.0492592 59.9591728)",Gjerdrumsgata,,,
806540906,True,,residential,,,False,30.592,"LINESTRING (11.050774 59.9590001, 11.050751 59.9589505, 11.0506798 59.9587999, 11.0506715 59.9587823, 11.0506481 59.9587323)",Brøtergata,,,
442150627,False,,residential,,,False,14.764,"LINESTRING (11.0532532 59.9584731, 11.0534249 59.9583719)",Gjerdrumsgata,,,
26788801,True,,tertiary,40,,False,57.184,"LINESTRING (11.0532532 59.9584731, 11.0530132 59.9583708, 11.0527624 59.9582566, 11.0524931 59.9581274)",Alexander Kiellands gate,1,,
442150627,False,,residential,,,True,156.238,"LINESTRING (11.0532532 59.9584731, 11.0531844 59.9585149, 11.0529424 59.958675, 11.0528713 59.9587141, 11.0527879 59.9587521, 11.0526994 59.9587783, 11.0525952 59.9587956, 11.052509 59.9588048, 11.0521361 59.9588468, 11.0508418 59.9589924, 11.050774 59.9590001)",Gjerdrumsgata,,,
"[979666753, 404473666]",False,,living_street,,,True,86.367,"LINESTRING (11.0505579 59.9585406, 11.0505085 59.9585462, 11.0505096 59.9585482, 11.0493903 59.9586741, 11.0491795 59.9586982, 11.0490503 59.9587145)",Skedsmogata,,,
25216245,False,,residential,,,True,26.721,"LINESTRING (11.052027 59.958184, 11.0522519 59.9581617, 11.0523671 59.9581452, 11.0524931 59.9581274)",Brøtergata,,,
25216245,False,,residential,,,True,13.577,"LINESTRING (11.0524931 59.9581274, 11.0526607 59.9580387)",Brøtergata,,,
25216245,False,,residential,,,False,26.721,"LINESTRING (11.0524931 59.9581274, 11.0523671 59.9581452, 11.0522519 59.9581617, 11.052027 59.958184)",Brøtergata,,,
26788801,True,,tertiary,40,,False,59.31799999999999,"LINESTRING (11.0524931 59.9581274, 11.0522717 59.9580211, 11.0519204 59.9578572, 11.0518659 59.9578317, 11.0517822 59.9577982, 11.0516976 59.9577746)",Alexander Kiellands gate,1,,
442150627,False,,residential,,,True,14.764,"LINESTRING (11.0534249 59.9583719, 11.0532532 59.9584731)",Gjerdrumsgata,,,
26788802,True,,tertiary,40,,False,101.55199999999999,"LINESTRING (11.0534249 59.9583719, 11.0535228 59.9584139, 11.0541482 59.9586814, 11.0548248 59.9589574)",Alexander Kiellands gate,,,
442150627,False,,residential,,,False,70.047,"LINESTRING (11.0534249 59.9583719, 11.0534885 59.9583343, 11.0536369 59.9582403, 11.0542076 59.9578787)",Gjerdrumsgata,,,
25216102,False,,residential,,,False,120.433,"LINESTRING (11.0542076 59.9578787, 11.0527373 59.9570842)",Thorvald Lammers gate,,,
25216102,False,,residential,,,True,110.078,"LINESTRING (11.0542076 59.9578787, 11.0542488 59.9578956, 11.0557375 59.9585059)",Thorvald Lammers gate,,,
442150627,False,,residential,,,False,75.486,"LINESTRING (11.0542076 59.9578787, 11.0546987 59.9575847, 11.0548451 59.957497, 11.0550774 59.9573579)",Gjerdrumsgata,,,
442150627,False,,residential,,,True,70.047,"LINESTRING (11.0542076 59.9578787, 11.0536369 59.9582403, 11.0534885 59.9583343, 11.0534249 59.9583719)",Gjerdrumsgata,,,
25216102,False,,residential,,,False,110.078,"LINESTRING (11.0557375 59.9585059, 11.0542488 59.9578956, 11.0542076 59.9578787)",Thorvald Lammers gate,,,
25216102,False,,residential,,,True,120.433,"LINESTRING (11.0527373 59.9570842, 11.0542076 59.9578787)",Thorvald Lammers gate,,,
25216146,False,,residential,,,True,90.764,"LINESTRING (11.0550774 59.9573579, 11.0538243 59.9568357)",Kjerulfs gate,,,
442150627,False,,residential,,,True,75.486,"LINESTRING (11.0550774 59.9573579, 11.0548451 59.957497, 11.0546987 59.9575847, 11.0542076 59.9578787)",Gjerdrumsgata,,,
1117453612,False,,residential,,,True,24.938000000000002,"LINESTRING (11.0530335 59.9565081, 11.0528515 59.9564363, 11.0527134 59.956353)",Kjerulfs gate,,,
25216202,False,,residential,,,False,15.496,"LINESTRING (11.0570795 59.9598686, 11.0569068 59.9599779)",Hagebyveien,,,
25216227,False,,residential,,,False,108.619,"LINESTRING (11.0527134 59.956353, 11.0524081 59.956417, 11.0522029 59.9564614, 11.0519969 59.9565065, 11.0517936 59.9565488, 11.0510645 59.9567042, 11.0509218 59.9567395)",Teatergata,,,
961407318,True,,residential,,,False,64.13,"LINESTRING (11.0527134 59.956353, 11.0523189 59.9558732, 11.0522758 59.9558195)",Kjerulfs gate,,,
1117453612,False,,residential,,,False,24.938000000000002,"LINESTRING (11.0527134 59.956353, 11.0528515 59.9564363, 11.0530335 59.9565081)",Kjerulfs gate,,,
25216245,False,,residential,,,False,13.577,"LINESTRING (11.0526607 59.9580387, 11.0524931 59.9581274)",Brøtergata,,,
23161907,True,,tertiary,40,,False,56.416,"LINESTRING (11.0526607 59.9580387, 11.0529339 59.9581593, 11.0531902 59.9582727, 11.0534249 59.9583719)",Alexander Kiellands gate,1,,
25216502,False,,residential,,,False,140.943,"LINESTRING (11.0570434 59.9561537, 11.0569652 59.9561236, 11.0569029 59.9560897, 11.0568415 59.9560469, 11.0566382 59.9558959, 11.0561755 59.955581, 11.0559461 59.9554278, 11.0555913 59.9551878, 11.0555257 59.9551421)",Eidsvoldsgata,,,
25216559,False,,residential,,,True,123.168,"LINESTRING (11.0570434 59.9561537, 11.0575236 59.9558622, 11.0577391 59.9557052, 11.0577827 59.9556433, 11.0578154 59.9555809, 11.0578327 59.9555199, 11.0578391 59.955461, 11.0578345 59.9554041, 11.0578195 59.9553485, 11.0577813 59.9552688, 11.0577207 59.9551803)",Halvdans gate,,,
25216502,False,,residential,,,False,71.119,"LINESTRING (11.0550469 59.954809, 11.0549187 59.9547155, 11.0546968 59.9545577, 11.0542966 59.9542915)",Eidsvoldsgata,,,
25216502,False,,residential,,,True,45.659000000000006,"LINESTRING (11.0550469 59.954809, 11.0551233 59.9548639, 11.055335 59.9550161, 11.0554538 59.9551001, 11.0555257 59.9551421)",Eidsvoldsgata,,,
25216834,False,,residential,,,False,60.427,"LINESTRING (11.0550469 59.954809, 11.0546811 59.9548992, 11.0545408 59.9549389, 11.0544485 59.9549833, 11.0542029 59.955134)",Eidsvoldsgangen,,,
25216502,False,,residential,,,True,71.119,"LINESTRING (11.0542966 59.9542915, 11.0546968 59.9545577, 11.0549187 59.9547155, 11.0550469 59.954809)",Eidsvoldsgata,,,
113574848,False,,residential,,,False,78.177,"LINESTRING (11.0542966 59.9542915, 11.0551051 59.9542189, 11.0552934 59.9542048, 11.0554261 59.9542007, 11.0555616 59.9541989, 11.0556849 59.9542049)",Bakkergata,,,
"[113574848, 58198029]",False,,residential,,,"[False, True]",266.22900000000004,"LINESTRING (11.0542966 59.9542915, 11.053763 59.954323, 11.0530162 59.9543498, 11.05216 59.95435, 11.0511868 59.954356, 11.0511648 59.9544472, 11.0511705 59.9544959, 11.0512077 59.9545262, 11.0513606 59.9545764, 11.0523374 59.9548625)",Bakkergata,,,
25216526,False,,residential,,,False,98.108,"LINESTRING (11.0556849 59.9542049, 11.0561539 59.9549337, 11.0561958 59.9549929, 11.0562051 59.955006, 11.0562267 59.9550444)",Einars gate,,,
113574848,False,,residential,,,False,73.71000000000001,"LINESTRING (11.0556849 59.9542049, 11.0559517 59.9542253, 11.0564873 59.9542818, 11.0569815 59.9543378)",Bakkergata,,,
113574848,False,,residential,,,True,78.17699999999999,"LINESTRING (11.0556849 59.9542049, 11.0555616 59.9541989, 11.0554261 59.9542007, 11.0552934 59.9542048, 11.0551051 59.9542189, 11.0542966 59.9542915)",Bakkergata,,,
25216559,False,,residential,,,False,65.417,"LINESTRING (11.0569815 59.9543378, 11.0573989 59.9548171, 11.057457 59.9548757)",Halvdans gate,,,
113574848,False,,residential,,,True,73.71,"LINESTRING (11.0569815 59.9543378, 11.0564873 59.9542818, 11.0559517 59.9542253, 11.0556849 59.9542049)",Bakkergata,,,
25216559,False,,residential,,,False,36.94,"LINESTRING (11.057457 59.9548757, 11.0575049 59.9549204, 11.0575956 59.9550334, 11.0577207 59.9551803)",Halvdans gate,,,
25216559,False,,residential,,,True,65.417,"LINESTRING (11.057457 59.9548757, 11.0573989 59.9548171, 11.0569815 59.9543378)",Halvdans gate,,,
25284578,False,1532,secondary,50,,True,71.021,"LINESTRING (11.057457 59.9548757, 11.0566102 59.9549884, 11.0562267 59.9550444)",Sørumsgata,,,
25216569,False,,residential,,,False,52.362,"LINESTRING (11.0577207 59.9551803, 11.0568079 59.9550668)",St. Olavs gate,,,
25216559,False,,residential,,,False,123.168,"LINESTRING (11.0577207 59.9551803, 11.0577813 59.9552688, 11.0578195 59.9553485, 11.0578345 59.9554041, 11.0578391 59.955461, 11.0578327 59.9555199, 11.0578154 59.9555809, 11.0577827 59.9556433, 11.0577391 59.9557052, 11.0575236 59.9558622, 11.0570434 59.9561537)",Halvdans gate,,,
25216559,False,,residential,,,True,36.94,"LINESTRING (11.0577207 59.9551803, 11.0575956 59.9550334, 11.0575049 59.9549204, 11.057457 59.9548757)",Halvdans gate,,,
25216569,False,,residential,,,True,52.362,"LINESTRING (11.0568079 59.9550668, 11.0577207 59.9551803)",St. Olavs gate,,,
25216834,False,,residential,,,True,60.427,"LINESTRING (11.0542029 59.955134, 11.0544485 59.9549833, 11.0545408 59.9549389, 11.0546811 59.9548992, 11.0550469 59.954809)",Eidsvoldsgangen,,,
25216227,False,,residential,,,False,49.315,"LINESTRING (11.0484094 59.9572707, 11.0482852 59.9572965, 11.0477288 59.9574122, 11.0475913 59.9574408)",Teatergata,,,
25216227,False,,residential,,,True,151.84400000000002,"LINESTRING (11.0484094 59.9572707, 11.048529 59.9572442, 11.0497181 59.957004, 11.0502522 59.9568872, 11.0507776 59.9567723, 11.0509218 59.9567395)",Teatergata,,,
25216202,False,,residential,,,True,15.496,"LINESTRING (11.0569068 59.9599779, 11.0570795 59.9598686)",Hagebyveien,,,
602723743,True,,tertiary,40,,False,58.543,"LINESTRING (11.0569068 59.9599779, 11.0567812 59.9599263, 11.0564102 59.9597733, 11.0561842 59.9596746, 11.0561035 59.9596382)",Alexander Kiellands gate,,,
952791471,False,,residential,,,False,13.905,"LINESTRING (11.0562705 59.9595452, 11.0561035 59.9596382)",Romeriksgata,,,
26788802,True,,tertiary,40,,False,57.631,"LINESTRING (11.0562705 59.9595452, 11.0566838 59.9597077, 11.0569534 59.9598173, 11.0570795 59.9598686)",Alexander Kiellands gate,,,
25122823,False,,residential,,,True,13.609,"LINESTRING (11.0548248 59.9589574, 11.0546808 59.9590563)",Nannestadgata,,,
26788802,True,,tertiary,40,,False,103.675,"LINESTRING (11.0548248 59.9589574, 11.0556864 59.9593092, 11.0561571 59.9594994, 11.0562705 59.9595452)",Alexander Kiellands gate,,,
26224017,False,,residential,30,,False,96.888,"LINESTRING (11.0533874 59.9520523, 11.0536287 59.9525921, 11.0537675 59.9529026)",Ekelundsgata,,,
"[872774993, 26224419, 886705660]",False,,tertiary,,,False,342.6280000000001,"LINESTRING (11.0533874 59.9520523, 11.0528822 59.9520965, 11.0523894 59.9521396, 11.0521348 59.9521618, 11.0517546 59.952195, 11.0515037 59.9522155, 11.0513888 59.9522126, 11.0513187 59.9521991, 11.0512664 59.9521843, 11.0512208 59.9521631, 11.0511685 59.9521225, 11.0506948 59.951652, 11.0504229 59.9513593, 11.0503874 59.9513271, 11.0503176 59.9512764, 11.0502592 59.9512522, 11.0501982 59.9512388, 11.0500997 59.9512418, 11.0500098 59.9512515, 11.0499293 59.951268, 11.049816 59.9512975, 11.049574 59.9513651, 11.0495263 59.9513785, 11.0493667 59.9514322, 11.0492501 59.9514788, 11.0491099 59.951548, 11.0488959 59.951678, 11.0487793 59.9517501)",Nesgata,3,,
886705659,False,,tertiary,,,False,8.775,"LINESTRING (11.0487793 59.9517501, 11.0486781 59.9518106)",Nesgata,,,
"[5049484, 886705654]",True,120,primary,50,,False,208.44400000000002,"LINESTRING (11.0487793 59.9517501, 11.0490536 59.9518714, 11.0493634 59.9520022, 11.0495545 59.9520963, 11.049696 59.9521712, 11.0498368 59.9522639, 11.0499495 59.9523419, 11.0500715 59.9524391, 11.0501835 59.9525435, 11.0502981 59.9526721, 11.0503699 59.9527638, 11.0504483 59.9528921, 11.0505074 59.9530059, 11.0506294 59.9532486, 11.0506542 59.9533111)",Jernbanegata,2,,
"[872774993, 26224419, 886705660]",False,,tertiary,,,True,342.62800000000004,"LINESTRING (11.0487793 59.9517501, 11.0488959 59.951678, 11.0491099 59.951548, 11.0492501 59.9514788, 11.0493667 59.9514322, 11.0495263 59.9513785, 11.049574 59.9513651, 11.049816 59.9512975, 11.0499293 59.951268, 11.0500098 59.9512515, 11.0500997 59.9512418, 11.0501982 59.9512388, 11.0502592 59.9512522, 11.0503176 59.9512764, 11.0503874 59.9513271, 11.0504229 59.9513593, 11.0506948 59.951652, 11.0511685 59.9521225, 11.0512208 59.9521631, 11.0512664 59.9521843, 11.0513187 59.9521991, 11.0513888 59.9522126, 11.0515037 59.9522155, 11.0517546 59.952195, 11.0521348 59.9521618, 11.0523894 59.9521396, 11.0528822 59.9520965, 11.0533874 59.9520523)",Nesgata,3,,
886705659,False,,tertiary,,,True,8.775,"LINESTRING (11.0486781 59.9518106, 11.0487793 59.9517501)",Nesgata,,,
26223995,False,,residential,30,,False,77.228,"LINESTRING (11.0537675 59.9529026, 11.0534289 59.9528857, 11.0523898 59.9529491)",Ekelundstien,,,
"[26224016, 26224017]",False,,residential,30,,False,129.067,"LINESTRING (11.0537675 59.9529026, 11.0538042 59.9530199, 11.053815 59.9531367, 11.0538058 59.9531529, 11.0537793 59.9531735, 11.0537617 59.9531815, 11.0537387 59.9531919, 11.0536691 59.9532047, 11.0529783 59.9532551, 11.0524207 59.9532948, 11.0522226 59.9533066, 11.0520483 59.9533159)","['Ekelundsgata', 'Fabrikkgata']",,,
26224017,False,,residential,30,,True,96.888,"LINESTRING (11.0537675 59.9529026, 11.0536287 59.9525921, 11.0533874 59.9520523)",Ekelundsgata,,,
26223995,False,,residential,30,,True,77.228,"LINESTRING (11.0523898 59.9529491, 11.0534289 59.9528857, 11.0537675 59.9529026)",Ekelundstien,,,
"[26224249, 806538963]",False,,residential,,,True,85.96099999999998,"LINESTRING (11.0438934 59.9549064, 11.0442009 59.9548729, 11.0446416 59.9548248, 11.045271 59.9547418, 11.0453942 59.9547255)",Kirkegata,,,
5049496,False,,residential,,,True,176.933,"LINESTRING (11.0402371 59.9564928, 11.0402551 59.9564857, 11.0405809 59.9563565, 11.0410566 59.9562142, 11.041913 59.955967, 11.0423098 59.9558597, 11.042536 59.9558088, 11.0425831 59.9557989, 11.0430154 59.9557422)",Voldgata,,,
5049496,False,,residential,,,False,23.391,"LINESTRING (11.0478314 59.9549952, 11.047526 59.9550397, 11.047428 59.955054)",Voldgata,,,
5049496,False,,residential,,,True,74.618,"LINESTRING (11.0478314 59.9549952, 11.0489089 59.9548162, 11.0491035 59.9547839)",Voldgata,,,
51433329,False,,residential,,,False,70.34800000000001,"LINESTRING (11.0478314 59.9549952, 11.0478248 59.9549464, 11.0476116 59.9543725)",,,,
56324132,False,,residential,,,True,54.944,"LINESTRING (11.0470791 59.9522496, 11.0470377 59.9523095, 11.0467804 59.9526603, 11.0467415 59.9527139)",Tærudgata,,,
56324132,False,,residential,,,False,54.944,"LINESTRING (11.0467415 59.9527139, 11.0467804 59.9526603, 11.0470377 59.9523095, 11.0470791 59.9522496)",Tærudgata,,,
"[5023316, 703449782, 195887687]",False,,unclassified,,,False,95.47700000000002,"LINESTRING (11.0467415 59.9527139, 11.046617 59.9526892, 11.0461105 59.9525922, 11.0459482 59.9525574, 11.0458598 59.9525385, 11.0457137 59.9525087, 11.0456649 59.9524995, 11.0455475 59.9524692, 11.0455064 59.9524491, 11.0454855 59.9524228, 11.0454858 59.9523921, 11.0455198 59.9523369, 11.045565 59.9522741)","['Kanalveien', 'Stillverksveien']",,,
195887687,False,,unclassified,,,True,144.42000000000002,"LINESTRING (11.0467415 59.9527139, 11.047914 59.9529473, 11.0484859 59.9530611, 11.0486872 59.9531011, 11.049152 59.9531936)",Stillverksveien,,,
56324141,False,,residential,,,False,83.775,"LINESTRING (11.049152 59.9531936, 11.0491844 59.953151, 11.0495018 59.9527338, 11.0496956 59.9524911)",,,,
195887687,False,,unclassified,,,False,144.42000000000002,"LINESTRING (11.049152 59.9531936, 11.0486872 59.9531011, 11.0484859 59.9530611, 11.047914 59.9529473, 11.0467415 59.9527139)",Stillverksveien,,,
195887687,False,,unclassified,,,True,30.165999999999997,"LINESTRING (11.049152 59.9531936, 11.0493182 59.9532267, 11.0496529 59.953297)",Stillverksveien,,,
56324141,False,,residential,,,True,83.775,"LINESTRING (11.0496956 59.9524911, 11.0495018 59.9527338, 11.0491844 59.953151, 11.049152 59.9531936)",,,,
5049483,True,120,primary,50,roundabout,False,3.258,"LINESTRING (11.0503186 59.9533244, 11.0503592 59.9533033)",,,,
5049483,True,120,primary,50,roundabout,False,11.610000000000001,"LINESTRING (11.0506909 59.953335, 11.0507114 59.953359, 11.0507201 59.9533847, 11.0507166 59.9534108, 11.0507011 59.9534357)",,,,
195997719,True,,residential,,,False,23.823,"LINESTRING (11.0506909 59.953335, 11.0509 59.9533463, 11.051114 59.953366)",Fabrikkgata,,,
5049483,True,120,primary,50,roundabout,False,7.101,"LINESTRING (11.0507011 59.9534357, 11.0506671 59.9534627, 11.0506192 59.9534838)",,,,
5049483,True,120,primary,50,roundabout,False,6.933,"LINESTRING (11.0503843 59.9534862, 11.0503357 59.9534667, 11.0502999 59.9534412)",,,,
32845238,True,120,primary,50,roundabout,False,8.493,"LINESTRING (11.0495056 59.9547489, 11.0494868 59.9547875, 11.0494442 59.9548173)",,,,
113574874,True,120,primary,50,,False,34.115,"LINESTRING (11.0500463 59.9546125, 11.0498951 59.9546739, 11.049708 59.9547167, 11.0495056 59.9547489)",Jernbanegata,,,
"[195998323, 757934587, 757934588, 757934589, 757934590]",False,120,primary,50,,True,100.627,"LINESTRING (11.0500463 59.9546125, 11.050193 59.9545617, 11.0503099 59.9545037, 11.0503994 59.9544489, 11.0505024 59.9543599, 11.0505348 59.9543139, 11.0505666 59.9542555, 11.0505782 59.9542122, 11.0505861 59.9540827, 11.0505586 59.953806)",Jernbanegata,2,,
"[113574848, 58198029]",False,,residential,,,"[False, True]",266.229,"LINESTRING (11.0523374 59.9548625, 11.0513606 59.9545764, 11.0512077 59.9545262, 11.0511705 59.9544959, 11.0511648 59.9544472, 11.0511868 59.954356, 11.05216 59.95435, 11.0530162 59.9543498, 11.053763 59.954323, 11.0542966 59.9542915)",Bakkergata,,,
97030601,False,1533,secondary,50,,False,23.83,"LINESTRING (11.0406095 59.9549392, 11.0409534 59.9548116)",Jonas Lies gate,,,
97030601,False,1533,secondary,50,,True,23.83,"LINESTRING (11.0409534 59.9548116, 11.0406095 59.9549392)",Jonas Lies gate,,,
97030718,True,1533,secondary,50,,False,34.71,"LINESTRING (11.0409534 59.9548116, 11.0410899 59.9547286, 11.0412127 59.9546743, 11.0412783 59.9546377, 11.0413204 59.9546057, 11.0413493 59.9545737)",Jonas Lies gate,1,,
433011391,False,,unclassified,,,True,7.539,"LINESTRING (11.0405328 59.9539403, 11.0404964 59.9540056)",Dampsagveien,,,
433047180,True,1518,secondary,50,,False,8.749,"LINESTRING (11.0405328 59.9539403, 11.0406363 59.9539995)",Brogata,,,
433011391,False,,unclassified,,,False,16.364,"LINESTRING (11.0405328 59.9539403, 11.0406163 59.9539074, 11.0406542 59.9538904, 11.0406851 59.9538689, 11.0407273 59.9538326)",Dampsagveien,,,
195887687,False,,unclassified,,,False,30.165999999999997,"LINESTRING (11.0496529 59.953297, 11.0493182 59.9532267, 11.049152 59.9531936)",Stillverksveien,,,
415584085,True,,unclassified,,,False,37.6,"LINESTRING (11.0496529 59.953297, 11.0499253 59.9533295, 11.0501036 59.953335, 11.0502043 59.9533342, 11.0503186 59.9533244)",,,,
5049483,True,120,primary,50,roundabout,False,13.73,"LINESTRING (11.0506192 59.9534838, 11.0505633 59.9534968, 11.0505024 59.9535017, 11.0504412 59.9534981, 11.0503843 59.9534862)",,,,
5049486,True,120,primary,50,,False,35.988,"LINESTRING (11.0506192 59.9534838, 11.0505949 59.9536334, 11.0505586 59.953806)",Jernbanegata,,,
26224016,False,,residential,30,,False,52.318,"LINESTRING (11.0520483 59.9533159, 11.0517805 59.9533287, 11.0516902 59.9533342, 11.0516591 59.9533361, 11.0511947 59.9533616, 11.051114 59.953366)",Fabrikkgata,,,
"[26224016, 26224017]",False,,residential,30,,True,129.067,"LINESTRING (11.0520483 59.9533159, 11.0522226 59.9533066, 11.0524207 59.9532948, 11.0529783 59.9532551, 11.0536691 59.9532047, 11.0537387 59.9531919, 11.0537617 59.9531815, 11.0537793 59.9531735, 11.0538058 59.9531529, 11.053815 59.9531367, 11.0538042 59.9530199, 11.0537675 59.9529026)","['Ekelundsgata', 'Fabrikkgata']",,,
