osmid,ref,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,bridge,tunnel
43302079,15,Gate 1,trunk,50,False,False,11.35,,"LINESTRING (5.1136414 61.9353256, 5.1137213 61.9354205)",,
124771567,,,residential,,False,True,28.841,,"LINESTRING (5.1136414 61.9353256, 5.1141558 61.9352323)",,
43300820,15,Televegen,trunk,50,False,True,41.226,2,"LINESTRING (5.1131098 61.9353208, 5.112983 61.9352407, 5.1128167 61.9351255, 5.1126776 61.9350113)",,
484538879,15,Televegen,trunk,50,True,False,28.484,,"LINESTRING (5.1131098 61.9353208, 5.1132238 61.9353378, 5.1133405 61.9353479, 5.1135094 61.9353429, 5.1136414 61.9353256)",,
43302079,15,Gate 1,trunk,50,False,True,11.35,,"LINESTRING (5.1137213 61.9354205, 5.1136414 61.9353256)",,
43302079,15,Gate 1,trunk,50,False,False,221.56199999999998,,"LINESTRING (5.1137213 61.9354205, 5.1139135 61.9356243, 5.1142388 61.9359781, 5.1142591 61.9359988, 5.1145804 61.9363268, 5.1146626 61.9364107, 5.1149077 61.9366195, 5.1151921 61.9368248, 5.1157179 61.9371694)",,
484538877,15,Televegen,trunk,50,True,False,36.147999999999996,,"LINESTRING (5.1137213 61.9354205, 5.11361 61.93543, 5.1135094 61.9354306, 5.1133928 61.9354224, 5.1132976 61.9353997, 5.113201 61.9353656, 5.1131098 61.9353208)",,
583955274,,Gate 2,residential,,False,True,16.192,,"LINESTRING (5.1112773 61.9305184, 5.1114822 61.9305494, 5.1115723 61.9305624)",yes,
43300780,5715,,secondary,40,False,False,24.719,,"LINESTRING (5.1117869 61.9295234, 5.1118995 61.9295207, 5.1120219 61.9295268, 5.1122516 61.9295535)",,
"[43300780, 691596548]",5715,Måløybrua,secondary,40,False,True,86.97099999999999,,"LINESTRING (5.1117869 61.9295234, 5.1115942 61.9295547, 5.1115353 61.9295758, 5.1114795 61.9296061, 5.1114523 61.9296304, 5.1114129 61.9296982, 5.1114237 61.9297704, 5.1114815 61.929829, 5.1115982 61.9298727, 5.1118037 61.9298958, 5.1120092 61.9299134, 5.1121666 61.9299556, 5.1122065 61.9299696)",yes,
"[691596546, 43300890, 691596547]",,Amtskaia,residential,,False,False,256.812,,"LINESTRING (5.1122492 61.9316993, 5.1122773 61.9316347, 5.1124894 61.931096, 5.1125484 61.9309048, 5.1126228 61.9305644, 5.1126173 61.9302281, 5.1126165 61.9301788, 5.1126147 61.9300677, 5.1126327 61.9299797, 5.1126984 61.9298479, 5.1127113 61.9298221, 5.1127431 61.9297249, 5.1127436 61.9296887, 5.1127243 61.9296701, 5.1126647 61.9296359, 5.1126188 61.9296172, 5.1125772 61.9296033, 5.1124395 61.9295779, 5.1122516 61.9295535)",,building_passage
124771562,,Amtskaia,residential,,False,False,71.71600000000001,,"LINESTRING (5.1122492 61.9316993, 5.1122402 61.9317416, 5.1122372 61.9317992, 5.1122133 61.9320424, 5.1121898 61.9320959, 5.1121482 61.9321047, 5.1120905 61.9321013, 5.1116731 61.9320768)",,
1203085081,,Amtskaia,residential,,False,True,25.377,,"LINESTRING (5.1122492 61.9316993, 5.1121726 61.9316979, 5.1120953 61.9316952, 5.1117654 61.9316833)",,
43300708,,Gate 1,residential,,True,False,14.891,,"LINESTRING (5.1121055 61.9337731, 5.1121945 61.9339003)",,
124771566,,,residential,,True,False,30.031,,"LINESTRING (5.1121055 61.9337731, 5.1121724 61.9337714, 5.1124765 61.9337305, 5.1125934 61.9337098, 5.1126557 61.9336998)",,
43300708,,Gate 1,residential,,True,False,176.28300000000002,,"LINESTRING (5.1121945 61.9339003, 5.1122385 61.9339532, 5.1123673 61.934108, 5.1125038 61.9342424, 5.1125242 61.9342624, 5.1126405 61.9343852, 5.112946 61.9346654, 5.1132767 61.9348881, 5.1133579 61.9349706, 5.1136414 61.9353256)",,
124771544,,Gate 3,residential,,False,True,344.37199999999996,,"LINESTRING (5.1139669 61.9379653, 5.1137778 61.9378384, 5.1136372 61.9377622, 5.1134736 61.9376643, 5.1132656 61.9375533, 5.1131292 61.9374538, 5.112958 61.9373119, 5.1127588 61.9371582, 5.1126208 61.9370517, 5.1122537 61.9367684, 5.1120735 61.9366495, 5.1119239 61.9365363, 5.1117252 61.9363626, 5.1115387 61.9361861, 5.1113927 61.9360099, 5.1112904 61.935835, 5.1112352 61.9357097, 5.1111974 61.9355807, 5.1111943 61.9355701, 5.1111719 61.9354327, 5.1111684 61.9353192, 5.1111789 61.935282, 5.1112237 61.9352382)",,
124771567,,,residential,,False,False,28.841,,"LINESTRING (5.1141558 61.9352323, 5.1136414 61.9353256)",,
124771565,,Sjøgata,residential,,False,False,175.878,,"LINESTRING (5.1141558 61.9352323, 5.113896 61.9348923, 5.1137995 61.9347859, 5.1134108 61.9344451, 5.1130424 61.9341222, 5.1127714 61.9338505, 5.1127251 61.933804)",,
124771565,,Sjøgata,residential,,False,True,246.02499999999998,,"LINESTRING (5.1141558 61.9352323, 5.1143711 61.9354997, 5.1144415 61.9355872, 5.1146271 61.9357946, 5.1150798 61.9362306, 5.1153892 61.9365084, 5.1157261 61.9367449, 5.1158123 61.9367976, 5.1159001 61.9368513, 5.1159613 61.9368941, 5.1160072 61.93693, 5.1160146 61.9370074, 5.1160155 61.9370166, 5.1159968 61.9370378, 5.1159326 61.9370821, 5.1158328 61.9371228, 5.1157179 61.9371694)",,
124771545,,Gate 4,residential,,False,False,211.429,,"LINESTRING (5.1086788 61.9338936, 5.1086734 61.9339409, 5.1086888 61.9340034, 5.1087724 61.9340855, 5.1089502 61.9343008, 5.109038 61.9344071, 5.1091014 61.9344972, 5.1093187 61.9348059, 5.1094798 61.9350185, 5.1095964 61.9352098, 5.1096748 61.935416, 5.109749 61.9355315, 5.1098936 61.9356983)",,
124771545,,Gate 4,residential,,False,True,207.733,,"LINESTRING (5.1086788 61.9338936, 5.1087043 61.9338245, 5.1087182 61.933756, 5.1087351 61.9333396, 5.1087606 61.9332026, 5.1088218 61.9330453, 5.1088907 61.9328853, 5.1090246 61.9326608, 5.1092182 61.9323756, 5.1093331 61.9322682, 5.1094196 61.9322257, 5.1095556 61.9321887, 5.1096967 61.9321848)",,
124771559,,Idrettsvegen,residential,,False,False,187.958,,"LINESTRING (5.1086788 61.9338936, 5.1085393 61.9338791, 5.1084749 61.9338586, 5.108394 61.9337964, 5.1083459 61.9337549, 5.1082523 61.9336469, 5.1081879 61.933544, 5.1080754 61.9332954, 5.1080276 61.9331706, 5.1079251 61.9329152, 5.1078714 61.932842, 5.1078091 61.9327969, 5.10774 61.9327679, 5.1076602 61.9327632, 5.1076019 61.9327641, 5.1075375 61.932777, 5.1074664 61.9328067, 5.1074047 61.9328417, 5.1072907 61.9329484, 5.1071995 61.9330593)",,
43300820,15,Televegen,trunk,50,False,False,41.226,2,"LINESTRING (5.1126776 61.9350113, 5.1128167 61.9351255, 5.112983 61.9352407, 5.1131098 61.9353208)",,
43300820,15,Televegen,trunk,50,False,True,98.9,2,"LINESTRING (5.1126776 61.9350113, 5.1126288 61.9349779, 5.1125413 61.9349045, 5.1123664 61.9347577, 5.1122911 61.9346945, 5.1120592 61.9344686, 5.1119829 61.9344323, 5.1119186 61.9344231, 5.1117406 61.9344265, 5.1116264 61.9344354, 5.1115655 61.9344455, 5.1115239 61.9344551)",,
124771575,,Televegen,residential,,False,False,47.572,,"LINESTRING (5.1126776 61.9350113, 5.1125874 61.9350229, 5.1121583 61.9350419, 5.1119108 61.9350667, 5.1117933 61.9350948)",,
124771565,,Sjøgata,residential,,False,False,12.142,,"LINESTRING (5.1127251 61.933804, 5.1126557 61.9336998)",,
124771565,,Sjøgata,residential,,False,True,175.878,,"LINESTRING (5.1127251 61.933804, 5.1127714 61.9338505, 5.1130424 61.9341222, 5.1134108 61.9344451, 5.1137995 61.9347859, 5.113896 61.9348923, 5.1141558 61.9352323)",,
124771570,,,residential,,True,False,30.349,,"LINESTRING (5.1127251 61.933804, 5.1126183 61.9338097, 5.1124647 61.9338326, 5.1122403 61.9338762, 5.1121945 61.9339003)",,
