osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge,tunnel
4428244,,secondary,True,False,14.671,"LINESTRING (10.5245344 59.8877109, 10.524622 59.8877114, 10.5247048 59.887726, 10.5247738 59.8877531)",1648,50,,roundabout,,
4428238,Sandviksveien,secondary,True,False,32.683,"LINESTRING (10.5248276 59.887893, 10.5249049 59.8879721, 10.5250071 59.8880573, 10.5250968 59.8881537)",1648,50,,,,
4428244,,secondary,True,False,15.854,"LINESTRING (10.5248276 59.887893, 10.524779 59.8879337, 10.5247053 59.8879636, 10.5246155 59.8879789)",1648,50,,roundabout,,
4428244,,secondary,True,False,4.764,"LINESTRING (10.5246155 59.8879789, 10.5245733 59.8879787, 10.5245301 59.8879785)",1648,50,,roundabout,,
4428244,,secondary,True,False,15.882000000000001,"LINESTRING (10.5245301 59.8879785, 10.5244408 59.8879625, 10.524368 59.8879319, 10.5243208 59.8878906)",1648,50,,roundabout,,
"[8409616, 12717125]","['Vesttunnelen', 'Sandviksveien']",secondary,True,False,265.328,"LINESTRING (10.5245301 59.8879785, 10.5243984 59.8880169, 10.5243199 59.8880536, 10.5237133 59.8883599, 10.5228003 59.8888203, 10.52195 59.8892958, 10.521867 59.889336, 10.5217806 59.8893697, 10.5216711 59.8893988, 10.5215548 59.889418, 10.5214169 59.8894244, 10.5212778 59.8894236, 10.5211453 59.889413, 10.520969 59.8893845)",1648,50,2,,,yes
4428244,,secondary,True,False,11.161,"LINESTRING (10.5243208 59.8878906, 10.524305 59.8878411, 10.5243263 59.887792)",1648,50,,roundabout,,
4428244,,secondary,True,False,15.277999999999999,"LINESTRING (10.5243263 59.887792, 10.5243757 59.8877535, 10.5244477 59.8877254, 10.5245344 59.8877109)",1648,50,,roundabout,,
4428231,,primary,True,False,14.250999999999998,"LINESTRING (10.52595 59.8943595, 10.5260127 59.8943656, 10.52607 59.8943798, 10.5261176 59.8944011, 10.5261524 59.894428)",164,50,,roundabout,,
"[4428232, 972760889, 122730919]","['Folangerveien', 'Engervannet bru']",primary,True,False,73.41900000000001,"LINESTRING (10.52595 59.8943595, 10.5260757 59.8942858, 10.5265559 59.893887, 10.526647 59.893801)",164,50,2,,yes,
4428230,,primary,True,False,8.559000000000001,"LINESTRING (10.526647 59.893801, 10.526627 59.893781, 10.526615 59.89375, 10.526617 59.893727)",164,50,,roundabout,,
4428230,,primary,True,False,13.688,"LINESTRING (10.526617 59.893727, 10.526638 59.893694, 10.526658 59.893679, 10.5267 59.893658, 10.526737 59.893646, 10.526772 59.89364)",164,50,,roundabout,,
"[122730921, 122730924]",Folangerveien,"['unclassified', 'residential']",True,False,42.373000000000005,"LINESTRING (10.526617 59.893727, 10.5264901 59.8936312, 10.5262897 59.8935721, 10.5260009 59.8935354)",,,,,,
12696950,,secondary,True,False,10.337,"LINESTRING (10.5218607 59.8884714, 10.5218132 59.8884912, 10.5217579 59.888505, 10.5216978 59.8885122)",1424,50,3,roundabout,,
12696950,,secondary,True,False,15.009,"LINESTRING (10.5214373 59.8884508, 10.5214163 59.8884309, 10.5214021 59.8884095, 10.5213952 59.8883873, 10.5213956 59.8883648, 10.5214034 59.8883427, 10.5214184 59.8883215)",1424,50,3,roundabout,,
12696950,,secondary,True,False,33.542,"LINESTRING (10.5216938 59.8882423, 10.5217767 59.8882535, 10.5218484 59.8882773, 10.5219017 59.8883111, 10.5219311 59.8883516, 10.5219339 59.8883946, 10.5219096 59.888436, 10.5218607 59.8884714)",1424,50,3,roundabout,,
"[12717122, 12717116]","['Vesttunnelen', 'Johan Grauers gate']",secondary,True,False,194.6,"LINESTRING (10.5207589 59.8893782, 10.5204176 59.8894994, 10.5201387 59.8895909, 10.519917 59.8896498, 10.5193478 59.889779, 10.5190243 59.8898553, 10.5188546 59.8899019, 10.518681 59.8899622, 10.518292 59.8901055, 10.5180776 59.8901994, 10.5179729 59.8902616, 10.5178668 59.8903282)",1648,50,2,,,yes
12717118,Vesttunnelen,secondary,True,False,12.068000000000001,"LINESTRING (10.5207589 59.8893782, 10.5206836 59.8893503, 10.5206215 59.8892972)",1648,50,2,roundabout,,yes
12717118,Vesttunnelen,secondary,True,False,28.685,"LINESTRING (10.5206215 59.8892972, 10.5206097 59.8892507, 10.5206337 59.889201, 10.5206868 59.8891624, 10.5207994 59.889128, 10.5208922 59.8891221)",1648,50,2,roundabout,,yes
12697284,,secondary,True,False,7.573,"LINESTRING (10.5178668 59.8903282, 10.5178589 59.8903621, 10.5178335 59.8903936)",1648,50,,roundabout,,
12697284,,secondary,True,False,16.220000000000002,"LINESTRING (10.5178335 59.8903936, 10.517789 59.8904225, 10.5177301 59.8904438, 10.5176617 59.8904561, 10.5175891 59.8904581)",1648,50,,roundabout,,
12700816,Brodtkorbsgate,unclassified,True,False,34.968999999999994,"LINESTRING (10.5178335 59.8903936, 10.5178743 59.8904628, 10.5179145 59.8905583, 10.5180205 59.8906929)",,,,,,
12697284,,secondary,True,False,6.089,"LINESTRING (10.5175891 59.8904581, 10.5175532 59.8904553, 10.5175184 59.8904499, 10.5174855 59.8904421)",1648,50,,roundabout,,
12697284,,secondary,True,False,15.074000000000002,"LINESTRING (10.5174855 59.8904421, 10.517416 59.8904134, 10.5173707 59.8903743, 10.5173551 59.8903298)",1648,50,,roundabout,,
12697284,,secondary,True,False,6.252000000000001,"LINESTRING (10.5173551 59.8903298, 10.5173615 59.8903019, 10.5173798 59.8902753)",1648,50,,roundabout,,
12697284,,secondary,True,False,16.472,"LINESTRING (10.5173798 59.8902753, 10.5174207 59.8902445, 10.5174775 59.8902208, 10.5175454 59.8902062, 10.5176187 59.890202)",1648,50,,roundabout,,
12697394,Brodtkorbsgate,tertiary,True,False,24.149,"LINESTRING (10.5173798 59.8902753, 10.517345 59.8902123, 10.5173133 59.8901511, 10.5172762 59.8900645)",,50,,,,
12697284,,secondary,True,False,4.904,"LINESTRING (10.5176187 59.890202, 10.5176624 59.8902045, 10.5177045 59.8902108)",1648,50,,roundabout,,
"[12697226, 12717124]","['Vesttunnelen', 'Johan Grauers gate']",secondary,True,False,193.005,"LINESTRING (10.5177045 59.8902108, 10.5178252 59.8901772, 10.5179162 59.8901472, 10.5179566 59.8901154, 10.5186768 59.8898538, 10.5189505 59.8897718, 10.5192608 59.8896936, 10.5195634 59.8896305, 10.5198181 59.88957, 10.5200087 59.8895195, 10.5202627 59.889441, 10.5206215 59.8892972)",1648,50,2,,,yes
12697284,,secondary,True,False,16.79,"LINESTRING (10.5177045 59.8902108, 10.5177698 59.8902296, 10.5178213 59.8902571, 10.5178546 59.890291, 10.5178668 59.8903282)",1648,50,,roundabout,,
12717111,Brodtkorbsgate,tertiary,False,False,19.317,"LINESTRING (10.5172762 59.8900645, 10.5170988 59.8899153)",,50,,,,
12717110,Brodtkorbsgate,tertiary,True,False,24.54,"LINESTRING (10.5172762 59.8900645, 10.5173877 59.8901184, 10.5174875 59.8901582, 10.5176187 59.890202)",,50,2,,,
328853313,,tertiary,True,False,6.956,"LINESTRING (10.516946 59.8896897, 10.5169553 59.889706, 10.5169582 59.8897211, 10.5169558 59.8897363, 10.5169482 59.889751)",,,,roundabout,,
12701815,Kjørbokollen,residential,False,False,309.228,"LINESTRING (10.5178718 59.8884466, 10.5180815 59.8884084, 10.5182151 59.8883641, 10.5182947 59.8883122, 10.5183512 59.8882402, 10.5184069 59.888139, 10.5185761 59.8878666, 10.5187372 59.8876911, 10.5189605 59.8875561, 10.5191218 59.8875007, 10.5192859 59.8874843, 10.5194481 59.8875077, 10.5196165 59.8875667, 10.5198783 59.8877071, 10.5201052 59.8879203, 10.5202522 59.8880925, 10.5202757 59.8882386, 10.5202462 59.8884312, 10.5202026 59.8885215, 10.5199561 59.8886584, 10.519844 59.8887135)",,,,,,
328853308,Jongsåsveien,tertiary,False,True,125.65600000000002,"LINESTRING (10.5178718 59.8884466, 10.5178634 59.8885252, 10.5178569 59.8885633, 10.517853 59.8885815, 10.517848 59.8885985, 10.5178165 59.8886975, 10.5178079 59.8887182, 10.5177981 59.8887372, 10.5177691 59.888792, 10.5177389 59.888842, 10.5177075 59.8888921, 10.5176894 59.8889189, 10.5176713 59.8889428, 10.5176212 59.8890109, 10.5175927 59.8890458, 10.5175618 59.8890799, 10.5174822 59.889162, 10.5174714 59.8891726, 10.5174588 59.8891832, 10.5174318 59.8892044, 10.5173697 59.8892533, 10.5172721 59.8893216, 10.5171346 59.8894082, 10.5170466 59.889475)",,50,,,,
296777188,Engervannsveien,secondary,True,False,27.801,"LINESTRING (10.5263578 59.8946978, 10.5260731 59.8946318, 10.5259014 59.8945975)",1626,50,2,,,
12700861,Brodtkorbsgate,unclassified,True,False,35.872,"LINESTRING (10.5180205 59.8906929, 10.5178998 59.8906538, 10.5178093 59.890602, 10.5177047 59.890526, 10.5175891 59.8904581)",,,2,,,
"[12717112, 276802019, 806196061]","['Brodtkorbsgate', 'Claude Monets alle']",unclassified,False,False,210.54300000000003,"LINESTRING (10.5180205 59.8906929, 10.5181345 59.8907534, 10.5182645 59.8908005, 10.5183953 59.8908328, 10.5185401 59.89086, 10.519489 59.8909754, 10.5197418 59.8910145, 10.5200362 59.891063, 10.5203158 59.8911056, 10.5205565 59.8911419, 10.5206759 59.8911466, 10.5207731 59.8911419, 10.5209193 59.8911234, 10.5213545 59.8910481, 10.5215603 59.8910027)",,,"['2', '3']",,,
"[113739736, 50634284, 12772141]",Claude Monets alle,"['unclassified', 'residential']",False,False,65.334,"LINESTRING (10.5219888 59.8915494, 10.5219153 59.8914508, 10.5216437 59.8910964, 10.5215603 59.8910027)",,,,,yes,
"[133902622, 12831726, 133902614]",Løkketangen,unclassified,False,False,45.714,"LINESTRING (10.5219888 59.8915494, 10.5222317 59.89161, 10.522309 59.8916293, 10.5226591 59.8917127, 10.5227141 59.8917378)",,,,,yes,
122730934,Løkketangen,unclassified,False,True,106.93900000000002,"LINESTRING (10.5219888 59.8915494, 10.5217722 59.8915984, 10.5212924 59.8917311, 10.5211553 59.8917827, 10.5210723 59.8918278, 10.5209635 59.8918998, 10.5208673 59.8919866, 10.5206727 59.8921956)",,,,,,
12701291,Jørgen Kranitz gate,unclassified,False,True,17.486,"LINESTRING (10.5276468 59.8907825, 10.5277984 59.8907091, 10.5278735 59.8906739)",,,,,,
27938723,Jørgen Kranitz gate,unclassified,False,False,56.11599999999999,"LINESTRING (10.5276468 59.8907825, 10.5275711 59.8907958, 10.5274926 59.8907991, 10.5273924 59.8907958, 10.5272037 59.8907877, 10.5270556 59.8907863, 10.5268685 59.8907936, 10.5267625 59.8908133, 10.5266721 59.8908433)",,,,,,
12811173,Anthon Walles vei,residential,False,False,43.648,"LINESTRING (10.5281038 59.8918374, 10.5282857 59.8917794, 10.5288286 59.8916974)",,,,,,
12811176,Malmskriverveien,residential,False,False,354.09200000000004,"LINESTRING (10.5281038 59.8918374, 10.5280285 59.8919081, 10.5279059 59.8919749, 10.5272099 59.8923344, 10.5270913 59.8923956, 10.5269135 59.8924664, 10.52678 59.892518, 10.5266548 59.8925726, 10.5265546 59.8926263, 10.5265146 59.8926776, 10.5265677 59.8927524, 10.5266446 59.89283, 10.526818 59.8929327, 10.5271245 59.8930592, 10.5296802 59.8938702)",,,,,,
"[27938721, 12811178]","['Anthon Walles vei', 'Jørgen Kranitz gate']",unclassified,False,"[False, True]",146.64299999999997,"LINESTRING (10.5281038 59.8918374, 10.5279133 59.8917643, 10.527615 59.8916031, 10.5273572 59.8914672, 10.5272144 59.8914019, 10.5270659 59.8913277, 10.5269013 59.89124, 10.5267346 59.8911646, 10.5266766 59.8911403, 10.5266002 59.8910925, 10.5265787 59.8910642, 10.5265975 59.8910198, 10.5266458 59.8909391, 10.5266721 59.8908433)",,,,,,
12811173,Anthon Walles vei,residential,False,True,207.781,"LINESTRING (10.5310515 59.8927132, 10.5309651 59.892659, 10.5309199 59.8925698, 10.530888 59.8924794, 10.5308247 59.892255, 10.5307898 59.8921783, 10.5307512 59.8921257, 10.5306767 59.8920276, 10.5305694 59.8919306, 10.5304435 59.8918376, 10.5302668 59.8917424, 10.5301299 59.8916832, 10.5299328 59.891619, 10.5297164 59.8915773, 10.5295295 59.8915713, 10.5292185 59.8916012, 10.52908 59.8916348, 10.5288286 59.8916974)",,,,,,
12811176,Malmskriverveien,residential,False,True,354.092,"LINESTRING (10.5296802 59.8938702, 10.5271245 59.8930592, 10.526818 59.8929327, 10.5266446 59.89283, 10.5265677 59.8927524, 10.5265146 59.8926776, 10.5265546 59.8926263, 10.5266548 59.8925726, 10.52678 59.892518, 10.5269135 59.8924664, 10.5270913 59.8923956, 10.5272099 59.8923344, 10.5279059 59.8919749, 10.5280285 59.8919081, 10.5281038 59.8918374)",,,,,,
1236331327,Rådmann Halmrasts vei,residential,True,False,79.975,"LINESTRING (10.5247702 59.8918249, 10.5247798 59.891793, 10.5249023 59.8913872, 10.5249617 59.891294, 10.5250257 59.8912243, 10.5251481 59.8911429)",,,,,,
27938765,Rådhustorget,unclassified,False,False,30.966,"LINESTRING (10.5263249 59.890626, 10.5266721 59.8908433)",,,,,,
12701815,Kjørbokollen,residential,False,True,309.22799999999995,"LINESTRING (10.519844 59.8887135, 10.5199561 59.8886584, 10.5202026 59.8885215, 10.5202462 59.8884312, 10.5202757 59.8882386, 10.5202522 59.8880925, 10.5201052 59.8879203, 10.5198783 59.8877071, 10.5196165 59.8875667, 10.5194481 59.8875077, 10.5192859 59.8874843, 10.5191218 59.8875007, 10.5189605 59.8875561, 10.5187372 59.8876911, 10.5185761 59.8878666, 10.5184069 59.888139, 10.5183512 59.8882402, 10.5182947 59.8883122, 10.5182151 59.8883641, 10.5180815 59.8884084, 10.5178718 59.8884466)",,,,,,
103969157,Kjørbokollen,residential,False,False,294.77200000000005,"LINESTRING (10.519844 59.8887135, 10.5195349 59.8889167, 10.519394 59.8891006, 10.5192858 59.8891609, 10.5191511 59.8891982, 10.5189923 59.8892114, 10.5185284 59.8892305, 10.5184 59.8891989, 10.5183604 59.8891582, 10.5183413 59.8891164, 10.5183494 59.8890779, 10.5186098 59.8883584, 10.5186287 59.8883226, 10.5186649 59.8883038, 10.5187091 59.8882957, 10.5187923 59.8883098, 10.5189224 59.8883482, 10.5192565 59.8884792, 10.519844 59.8887135)",,,,,,
103969157,Kjørbokollen,residential,False,True,294.772,"LINESTRING (10.519844 59.8887135, 10.5192565 59.8884792, 10.5189224 59.8883482, 10.5187923 59.8883098, 10.5187091 59.8882957, 10.5186649 59.8883038, 10.5186287 59.8883226, 10.5186098 59.8883584, 10.5183494 59.8890779, 10.5183413 59.8891164, 10.5183604 59.8891582, 10.5184 59.8891989, 10.5185284 59.8892305, 10.5189923 59.8892114, 10.5191511 59.8891982, 10.5192858 59.8891609, 10.519394 59.8891006, 10.5195349 59.8889167, 10.519844 59.8887135)",,,,,,
12717111,Brodtkorbsgate,tertiary,False,True,19.317,"LINESTRING (10.5170988 59.8899153, 10.5172762 59.8900645)",,50,,,,
328853306,Brodtkorbsgate,tertiary,True,False,21.597,"LINESTRING (10.5170988 59.8899153, 10.516978 59.8898864, 10.5169029 59.8898571, 10.5168337 59.8898284, 10.5167773 59.889809)",,50,,,,
"[113739736, 50634284, 12772141]",Claude Monets alle,"['residential', 'unclassified']",False,True,65.334,"LINESTRING (10.5215603 59.8910027, 10.5216437 59.8910964, 10.5219153 59.8914508, 10.5219888 59.8915494)",,,,,yes,
"[12717112, 276802019, 806196061]","['Brodtkorbsgate', 'Claude Monets alle']",unclassified,False,True,210.543,"LINESTRING (10.5215603 59.8910027, 10.5213545 59.8910481, 10.5209193 59.8911234, 10.5207731 59.8911419, 10.5206759 59.8911466, 10.5205565 59.8911419, 10.5203158 59.8911056, 10.5200362 59.891063, 10.5197418 59.8910145, 10.519489 59.8909754, 10.5185401 59.89086, 10.5183953 59.8908328, 10.5182645 59.8908005, 10.5181345 59.8907534, 10.5180205 59.8906929)",,,"['2', '3']",,,
1011729688,Claude Monets alle,residential,False,False,57.938,"LINESTRING (10.5215603 59.8910027, 10.5214644 59.8909367, 10.5208353 59.890631)",,30,,,,
12717118,Vesttunnelen,secondary,True,False,13.462999999999997,"LINESTRING (10.5210474 59.8891509, 10.5210962 59.8891773, 10.5211324 59.8892115, 10.5211477 59.8892572)",1648,50,2,roundabout,,yes
12717118,Vesttunnelen,secondary,True,False,11.977,"LINESTRING (10.520969 59.8893845, 10.5208767 59.8893923, 10.5207589 59.8893782)",1648,50,2,roundabout,,yes
4428231,,primary,True,False,1.952,"LINESTRING (10.5257028 59.8945035, 10.5256981 59.8944861)",164,50,,roundabout,,
122730909,,secondary,True,False,6.968999999999999,"LINESTRING (10.5206014 59.8923673, 10.5206012 59.8923882, 10.5205814 59.8924066, 10.5205467 59.8924181)",1626,50,,roundabout,,
"[122730912, 122730917]","['Engervannsveien', 'Elias Smiths vei']",secondary,True,False,112.98299999999999,"LINESTRING (10.5206014 59.8923673, 10.5206891 59.8923967, 10.5210055 59.8924698, 10.5214633 59.8925756, 10.5216719 59.8926251, 10.5218974 59.8926787, 10.5221075 59.8927322, 10.5222609 59.8927916, 10.5223717 59.8928481)",1626,50,,,,
27938765,Rådhustorget,unclassified,False,True,30.966,"LINESTRING (10.5266721 59.8908433, 10.5263249 59.890626)",,,,,,
"[27938721, 12811178]","['Anthon Walles vei', 'Jørgen Kranitz gate']",unclassified,False,"[False, True]",146.64300000000003,"LINESTRING (10.5266721 59.8908433, 10.5266458 59.8909391, 10.5265975 59.8910198, 10.5265787 59.8910642, 10.5266002 59.8910925, 10.5266766 59.8911403, 10.5267346 59.8911646, 10.5269013 59.89124, 10.5270659 59.8913277, 10.5272144 59.8914019, 10.5273572 59.8914672, 10.527615 59.8916031, 10.5279133 59.8917643, 10.5281038 59.8918374)",,,,,,
27938723,Jørgen Kranitz gate,unclassified,False,True,56.116,"LINESTRING (10.5266721 59.8908433, 10.5267625 59.8908133, 10.5268685 59.8907936, 10.5270556 59.8907863, 10.5272037 59.8907877, 10.5273924 59.8907958, 10.5274926 59.8907991, 10.5275711 59.8907958, 10.5276468 59.8907825)",,,,,,
12701569,Willy Greiners vei,residential,False,False,6.274,"LINESTRING (10.5222757 59.8928775, 10.5223717 59.8928481)",,30,,,,
122730918,Engervannsveien,secondary,True,False,28.990000000000002,"LINESTRING (10.5222757 59.8928775, 10.5221957 59.8928332, 10.5220457 59.892773, 10.5218609 59.8927246)",1626,50,,,,
12831728,Løkketangen,unclassified,False,True,63.92,"LINESTRING (10.5232112 59.8912199, 10.5231577 59.8912713, 10.5230856 59.8913471, 10.5227625 59.8916869, 10.5227141 59.8917378)",,,,,,
755460689,Kadettangen,residential,True,False,27.171999999999997,"LINESTRING (10.5284029 59.8894577, 10.5283517 59.8895, 10.5283047 59.8895283, 10.5282229 59.8895626, 10.5280699 59.8896336)",,30,,,,
"[41406780, 12822901]","['Løkketangen', 'Kinoveien']","['unclassified', 'residential']",True,False,159.54,"LINESTRING (10.5251481 59.8911429, 10.5247382 59.8909633, 10.5240303 59.8906613, 10.5234534 59.8910109, 10.5232112 59.8912199)",,,,,,
27938720,Rådmann Halmrasts vei,unclassified,True,False,87.618,"LINESTRING (10.5251481 59.8911429, 10.525648 59.89097, 10.5263249 59.890626)",,,,,,
"[12831738, 515633596]",Elias Smiths vei,unclassified,False,True,53.163,"LINESTRING (10.5173679 59.8923504, 10.5174753 59.8921487, 10.5175831 59.8919477, 10.5176132 59.8918884)",,,,,,
"[12831725, 101740005]",Folangerveien,"['residential', 'unclassified']",True,False,48.542,"LINESTRING (10.5260009 59.8935354, 10.5262576 59.8934883, 10.5265921 59.8935823, 10.526772 59.89364)",,,,,,
122730927,Folangerveien,residential,False,False,36.3,"LINESTRING (10.5260009 59.8935354, 10.5256244 59.8935554, 10.5255047 59.8935621, 10.5253538 59.8935702)",,,,,,
122730927,Folangerveien,residential,False,True,36.3,"LINESTRING (10.5253538 59.8935702, 10.5255047 59.8935621, 10.5256244 59.8935554, 10.5260009 59.8935354)",,,,,,
12831736,Brambanis vei,unclassified,False,True,107.12600000000002,"LINESTRING (10.5262067 59.8895221, 10.5268228 59.8898358, 10.5269463 59.8899031, 10.5272251 59.890047, 10.5273002 59.8900753, 10.5273287 59.8900856, 10.5273731 59.8901017, 10.5275066 59.890131, 10.527635 59.8901432)",,,,,,
328853311,Jongsåsveien,residential,True,False,25.816,"LINESTRING (10.5167389 59.889806, 10.5166704 59.889817, 10.5166073 59.8898298, 10.5165144 59.8898537, 10.5164571 59.8898684, 10.5163247 59.8899079)",,,,,,
328853313,,tertiary,True,False,13.028,"LINESTRING (10.5167389 59.889806, 10.5166959 59.8897969, 10.5166593 59.8897824, 10.5166317 59.8897635, 10.5166151 59.8897416, 10.5166108 59.8897182)",,,,roundabout,,
328853312,Jongsåsveien,residential,True,False,26.569999999999997,"LINESTRING (10.5163247 59.8899079, 10.516401 59.8898397, 10.5164451 59.8898141, 10.5165199 59.8897705, 10.516565 59.8897438, 10.5166108 59.8897182)",,,,,,
50634283,Claude Monets alle,residential,True,False,126.631,"LINESTRING (10.5208353 59.890631, 10.5207398 59.8905643, 10.5207372 59.8904712, 10.5211704 59.890224, 10.5217222 59.8899091, 10.5220054 59.8897475)",,30,,,,
1011729688,Claude Monets alle,residential,False,True,57.938,"LINESTRING (10.5208353 59.890631, 10.5214644 59.8909367, 10.5215603 59.8910027)",,30,,,,
12831728,Løkketangen,unclassified,False,False,63.92,"LINESTRING (10.5227141 59.8917378, 10.5227625 59.8916869, 10.5230856 59.8913471, 10.5231577 59.8912713, 10.5232112 59.8912199)",,,,,,
"[12701569, 133903252, 133902622, 188148295]","['Willy Greiners vei', 'Løkketangen', 'Rådmann Halmrasts vei']","['unclassified', 'residential']",False,"[False, True]",225.42800000000003,"LINESTRING (10.5227141 59.8917378, 10.5232143 59.8919016, 10.5233693 59.8919472, 10.5239066 59.8921052, 10.5242162 59.8921937, 10.523664 59.8923829, 10.5233534 59.8924413, 10.52324 59.8925284, 10.5225393 59.8927891, 10.5224601 59.8928135, 10.5223717 59.8928481)",,30,,,,yes
