osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,name,lanes,tunnel
150769251,False,,tertiary,,True,85.27900000000001,"LINESTRING (-7.8481959 51.9507264, -7.848019 51.9508159, -7.8476904 51.9509375, -7.8474695 51.9509873, -7.8470902 51.9510595)",Windmill Hill,,
146612757,False,,residential,,True,55.139,"LINESTRING (-7.8446422 51.9497138, -7.8450412 51.9501444)",Mary Street,,
146612756,False,,residential,,False,43.553,"LINESTRING (-7.8446422 51.9497138, -7.8444596 51.9497416, -7.8441784 51.9498204, -7.8440725 51.9498754)",Hayman's Hill,,
146612756,False,,residential,,True,31.942999999999998,"LINESTRING (-7.8446422 51.9497138, -7.844853 51.9497438, -7.8450928 51.9497868)",Hayman's Hill,,
146612756,False,,residential,,False,31.942999999999998,"LINESTRING (-7.8450928 51.9497868, -7.844853 51.9497438, -7.8446422 51.9497138)",Hayman's Hill,,
146612756,False,,residential,,True,247.264,"LINESTRING (-7.8450928 51.9497868, -7.8453898 51.9497832, -7.8455499 51.9497935, -7.8456924 51.949839, -7.8461815 51.9498513, -7.8463941 51.9498898, -7.8466711 51.9500281, -7.8466907 51.950037, -7.8472735 51.9502384, -7.8476273 51.9503587, -7.847673 51.9503851, -7.8478969 51.9505144, -7.8481959 51.9507264)",Hayman's Hill,,
147280707,False,,residential,,True,35.775999999999996,"LINESTRING (-7.8450928 51.9497868, -7.8452819 51.9499457, -7.8453884 51.9500517)",South Cross Road,,
146612751,False,,residential,,True,140.65900000000002,"LINESTRING (-7.8475627 51.9498299, -7.8473638 51.9497553, -7.8472886 51.9496979, -7.8471874 51.9496464, -7.8471071 51.9495533, -7.8471225 51.9494552, -7.8471886 51.9493649, -7.8473123 51.9492781, -7.8474393 51.9492181, -7.8475825 51.9491828, -7.847792 51.9491662, -7.8479768 51.9491842, -7.8480664 51.9491997, -7.8481434 51.9492201)",Prospect Farm,,
146612758,False,,residential,,False,25.932,"LINESTRING (-7.8453884 51.9500517, -7.8450412 51.9501444)",Porter's Lane,,
147280707,False,,residential,,False,35.775999999999996,"LINESTRING (-7.8453884 51.9500517, -7.8452819 51.9499457, -7.8450928 51.9497868)",South Cross Road,,
147280707,False,,residential,,True,141.39600000000002,"LINESTRING (-7.8453884 51.9500517, -7.8456137 51.9502837, -7.8457626 51.9503914, -7.8458428 51.9504421, -7.8458993 51.9504887, -7.8459744 51.9505419, -7.8460631 51.9506256, -7.8463406 51.9509355, -7.8464482 51.9510978, -7.8464682 51.9511262)",South Cross Road,,
146612757,False,,residential,,False,55.139,"LINESTRING (-7.8450412 51.9501444, -7.8446422 51.9497138)",Mary Street,,
146612758,False,,residential,,False,42.202,"LINESTRING (-7.8450412 51.9501444, -7.8445029 51.9503287)",Porter's Lane,,
146612758,False,,residential,,True,25.932,"LINESTRING (-7.8450412 51.9501444, -7.8453884 51.9500517)",Porter's Lane,,
146612765,False,,tertiary,,False,41.608,"LINESTRING (-7.8495314 51.9501574, -7.8490434 51.95038)",Windmill Hill,,
146612751,False,,residential,,False,141.40900000000002,"LINESTRING (-7.8495314 51.9501574, -7.8494935 51.9501298, -7.8491779 51.9498994, -7.8490651 51.9498287, -7.8489062 51.9497067, -7.8487042 51.9495653, -7.848574 51.9494723, -7.8484919 51.9494204, -7.8484068 51.9493664, -7.8482661 51.9492761, -7.8482066 51.9492461, -7.8481434 51.9492201)",Prospect Farm,,
146612758,False,,residential,,True,42.202,"LINESTRING (-7.8445029 51.9503287, -7.8450412 51.9501444)",Porter's Lane,,
58903238,True,R634,secondary,50,False,87.863,"LINESTRING (-7.8445029 51.9503287, -7.8447283 51.950538, -7.8448067 51.9506112, -7.8449769 51.9507699, -7.8450815 51.9508739, -7.8451896 51.9509955)",Friar Street,,
140391548,False,,tertiary,,True,3.706,"LINESTRING (-7.8465189 51.9511146, -7.8464682 51.9511262)",Windmill Hill,,
146612750,False,,residential,,True,307.842,"LINESTRING (-7.8465189 51.9511146, -7.8465718 51.9511835, -7.8466538 51.9513873, -7.8467782 51.9516792, -7.8468438 51.9517835, -7.847196 51.9521673, -7.8473631 51.9522992, -7.84741 51.952329, -7.8476655 51.9524911, -7.8480551 51.9527245, -7.8483814 51.9529446, -7.8485707 51.9530792, -7.8487253 51.9531584, -7.8489979 51.9532981, -7.849047 51.9533232)",Ashe Street,,
150769251,False,,tertiary,,False,39.629,"LINESTRING (-7.8465189 51.9511146, -7.8469157 51.9510763, -7.8470902 51.9510595)",Windmill Hill,,
986035806,False,,residential,,False,41.434,"LINESTRING (-7.8493955 51.9530187, -7.849047 51.9533232)",Gillet's Hill,,
986035806,False,,residential,,True,41.434,"LINESTRING (-7.849047 51.9533232, -7.8493955 51.9530187)",Gillet's Hill,,
146612750,False,,residential,,False,307.842,"LINESTRING (-7.849047 51.9533232, -7.8489979 51.9532981, -7.8487253 51.9531584, -7.8485707 51.9530792, -7.8483814 51.9529446, -7.8480551 51.9527245, -7.8476655 51.9524911, -7.84741 51.952329, -7.8473631 51.9522992, -7.847196 51.9521673, -7.8468438 51.9517835, -7.8467782 51.9516792, -7.8466538 51.9513873, -7.8465718 51.9511835, -7.8465189 51.9511146)",Ashe Street,,
150769233,True,R634,secondary,50,False,26.474,"LINESTRING (-7.8453167 51.9511838, -7.8455101 51.9513899)",Friar Street,,
147271420,False,,residential,,False,60.842,"LINESTRING (-7.8453167 51.9511838, -7.8449381 51.951271, -7.844499 51.9513959)",Water Street,,
147271420,False,,residential,,True,60.842,"LINESTRING (-7.844499 51.9513959, -7.8449381 51.951271, -7.8453167 51.9511838)",Water Street,,
150769244,True,R634,secondary,50,False,232.638,"LINESTRING (-7.844499 51.9513959, -7.8443965 51.9513136, -7.8440193 51.9510107, -7.8436728 51.9506874, -7.8433674 51.950284, -7.8431976 51.9500166, -7.8431239 51.9499006, -7.8430225 51.9497641, -7.8430545 51.9495827, -7.8430605 51.9495533)",Strand Street,,
58903239,False,R634,secondary,50,False,45.745999999999995,"LINESTRING (-7.8430726 51.9465549, -7.8430107 51.9462356, -7.8429897 51.9461467)",O'Briens Place,2,
58903239,False,R634,secondary,50,True,125.04399999999998,"LINESTRING (-7.8430726 51.9465549, -7.8431113 51.9468835, -7.8431249 51.9470254, -7.8431269 51.9472262, -7.8431122 51.9473632, -7.8430983 51.9475034, -7.84308 51.9476774)",O'Briens Place,2,
149117284,False,,residential,,True,25.756999999999998,"LINESTRING (-7.8430726 51.9465549, -7.8432161 51.9465431, -7.8434471 51.946545)",,,
148231070,True,,secondary_link,,False,26.246000000000002,"LINESTRING (-7.8430605 51.9495533, -7.8430992 51.9494651, -7.843146 51.9494222, -7.8432132 51.9494062, -7.843292 51.949407)",,,
150769244,True,R634,secondary,50,False,35.188,"LINESTRING (-7.8430605 51.9495533, -7.8430623 51.9495363, -7.8430659 51.9495015, -7.8431076 51.9492382)",Strand Street,,
969861793,False,,unclassified,,True,26.907,"LINESTRING (-7.8459451 51.9532268, -7.8462551 51.9530783)",Barry's Lane,,
150769241,True,R634,secondary,50,False,59.095000000000006,"LINESTRING (-7.8459451 51.9532268, -7.8458646 51.9530497, -7.8457865 51.9529075, -7.8456525 51.9527282)",,,
148323744,False,,residential,,True,61.789,"LINESTRING (-7.8470902 51.9510595, -7.847216 51.9515207, -7.847075 51.9515346)",,,
150769251,False,,tertiary,,False,85.279,"LINESTRING (-7.8470902 51.9510595, -7.8474695 51.9509873, -7.8476904 51.9509375, -7.848019 51.9508159, -7.8481959 51.9507264)",Windmill Hill,,
150769251,False,,tertiary,,True,39.629,"LINESTRING (-7.8470902 51.9510595, -7.8469157 51.9510763, -7.8465189 51.9511146)",Windmill Hill,,
149117284,False,,residential,,False,25.756999999999998,"LINESTRING (-7.8434471 51.946545, -7.8432161 51.9465431, -7.8430726 51.9465549)",,,
146612751,False,,residential,,False,140.659,"LINESTRING (-7.8481434 51.9492201, -7.8480664 51.9491997, -7.8479768 51.9491842, -7.847792 51.9491662, -7.8475825 51.9491828, -7.8474393 51.9492181, -7.8473123 51.9492781, -7.8471886 51.9493649, -7.8471225 51.9494552, -7.8471071 51.9495533, -7.8471874 51.9496464, -7.8472886 51.9496979, -7.8473638 51.9497553, -7.8475627 51.9498299)",Prospect Farm,,
146612751,False,,residential,,True,141.409,"LINESTRING (-7.8481434 51.9492201, -7.8482066 51.9492461, -7.8482661 51.9492761, -7.8484068 51.9493664, -7.8484919 51.9494204, -7.848574 51.9494723, -7.8487042 51.9495653, -7.8489062 51.9497067, -7.8490651 51.9498287, -7.8491779 51.9498994, -7.8494935 51.9501298, -7.8495314 51.9501574)",Prospect Farm,,
149117283,False,,residential,,True,76.53800000000001,"LINESTRING (-7.8481434 51.9492201, -7.8481373 51.949187, -7.848127 51.9491309, -7.8481664 51.949045, -7.8488264 51.9487386)",Prospect Farm,,
149117283,False,,residential,,False,76.538,"LINESTRING (-7.8488264 51.9487386, -7.8481664 51.949045, -7.848127 51.9491309, -7.8481373 51.949187, -7.8481434 51.9492201)",Prospect Farm,,
147280704,True,R634,secondary,50,False,48.559,"LINESTRING (-7.8458506 51.951979, -7.845941 51.9521239, -7.8461566 51.9523083, -7.8462105 51.9523511)",South Main Street,1,
148318988,True,R634,secondary,50,False,97.667,"LINESTRING (-7.8452211 51.9521493, -7.8451937 51.9521016, -7.8451186 51.9519851, -7.8450472 51.9519073, -7.8448494 51.9517251, -7.8446097 51.9515058, -7.844499 51.9513959)",The Mall,1,
182674561,True,,residential,,False,47.114,"LINESTRING (-7.8452211 51.9521493, -7.8454794 51.9520794, -7.8458506 51.951979)",Mall Lane,,
"[147280704, 150769234, 688042197, 688042198]",True,R634,secondary,50,False,145.382,"LINESTRING (-7.8462105 51.9523511, -7.8462705 51.9523989, -7.8464294 51.9524995, -7.8465004 51.9525407, -7.8466025 51.9526078, -7.8467195 51.9526805, -7.8467657 51.9527112, -7.8468297 51.9527531, -7.8468385 51.9527593, -7.8470198 51.9528791, -7.8472165 51.9530251, -7.8474694 51.9532156, -7.8476168 51.9533283)","['North Main Street', 'South Main Street']",1,building_passage
182674556,True,,residential,,False,53.277,"LINESTRING (-7.8462105 51.9523511, -7.845902 51.9524715, -7.8455913 51.9526385)",Fox Lane,,
182674559,True,R634,secondary,50,False,60.041000000000004,"LINESTRING (-7.8455913 51.9526385, -7.8454387 51.9524494, -7.8452893 51.9522504, -7.8452641 51.9522123, -7.8452211 51.9521493)",Kent Street,1,
182674555,False,,residential,,True,126.08300000000001,"LINESTRING (-7.8453971 51.9536091, -7.8459283 51.954068, -7.8461447 51.953976, -7.8465666 51.9537965, -7.8466897 51.9537441)",Buttimer's Quay,,
146612765,False,,tertiary,,True,22.008,"LINESTRING (-7.8487759 51.9504895, -7.8490434 51.95038)",Windmill Hill,,
854049949,False,,residential,,True,115.516,"LINESTRING (-7.8487759 51.9504895, -7.8488443 51.9505454, -7.8491488 51.9508104, -7.8492374 51.9508287, -7.8493234 51.9508016, -7.8494206 51.9507643, -7.8494259 51.9507303, -7.8490967 51.9504263, -7.8490434 51.95038)",,,
146612765,False,,tertiary,,False,47.687,"LINESTRING (-7.8487759 51.9504895, -7.8487272 51.9505104, -7.8481959 51.9507264)",Windmill Hill,,
146612765,False,,tertiary,,False,22.008,"LINESTRING (-7.8490434 51.95038, -7.8487759 51.9504895)",Windmill Hill,,
854049949,False,,residential,,False,115.51599999999999,"LINESTRING (-7.8490434 51.95038, -7.8490967 51.9504263, -7.8494259 51.9507303, -7.8494206 51.9507643, -7.8493234 51.9508016, -7.8492374 51.9508287, -7.8491488 51.9508104, -7.8488443 51.9505454, -7.8487759 51.9504895)",,,
146612765,False,,tertiary,,True,41.608,"LINESTRING (-7.8490434 51.95038, -7.8495314 51.9501574)",Windmill Hill,,
"[968913072, 968913073, 968913074]",False,,unclassified,,True,52.712,"LINESTRING (-7.8423113 51.9476649, -7.8426105 51.9476731, -7.8427867 51.9476767, -7.84308 51.9476774)",Carleton Wharf,,yes
969861793,False,,unclassified,,False,26.907,"LINESTRING (-7.8462551 51.9530783, -7.8459451 51.9532268)",Barry's Lane,,
969861806,False,,residential,,True,63.50500000000001,"LINESTRING (-7.8456597 51.9506683, -7.8457905 51.9507944, -7.8453139 51.9509556, -7.8451896 51.9509955)",,1,
58903239,False,R634,secondary,50,True,45.745999999999995,"LINESTRING (-7.8429897 51.9461467, -7.8430107 51.9462356, -7.8430726 51.9465549)",O'Briens Place,2,
969868205,False,,residential,,False,23.398,"LINESTRING (-7.8429897 51.9461467, -7.8431135 51.9461405, -7.8432278 51.9461236, -7.8433264 51.9461148)",,,
969868205,False,,residential,,False,99.65,"LINESTRING (-7.8433264 51.9461148, -7.8432997 51.9460423, -7.8430466 51.945616, -7.8430316 51.9455406, -7.842876 51.9452649)",,,
969868205,False,,residential,,True,23.397999999999996,"LINESTRING (-7.8433264 51.9461148, -7.8432278 51.9461236, -7.8431135 51.9461405, -7.8429897 51.9461467)",,,
969868207,False,,residential,,False,50.946,"LINESTRING (-7.8433264 51.9461148, -7.8433713 51.9463532, -7.8434157 51.94641, -7.8435217 51.9464238, -7.843665 51.9464237)",,,
969868205,False,,residential,,True,99.65,"LINESTRING (-7.842876 51.9452649, -7.8430316 51.9455406, -7.8430466 51.945616, -7.8432997 51.9460423, -7.8433264 51.9461148)",,,
969868221,False,,unclassified,,False,19.546,"LINESTRING (-7.8453978 51.9528073, -7.8456525 51.9527282)",,,
148323744,False,,residential,,False,61.789,"LINESTRING (-7.847075 51.9515346, -7.847216 51.9515207, -7.8470902 51.9510595)",,,
969868207,False,,residential,,True,50.946,"LINESTRING (-7.843665 51.9464237, -7.8435217 51.9464238, -7.8434157 51.94641, -7.8433713 51.9463532, -7.8433264 51.9461148)",,,
140391548,False,,tertiary,,False,3.706,"LINESTRING (-7.8464682 51.9511262, -7.8465189 51.9511146)",Windmill Hill,,
140391548,False,,tertiary,,True,72.295,"LINESTRING (-7.8464682 51.9511262, -7.8458702 51.951255, -7.8457408 51.9513015, -7.8455101 51.9513899)",Windmill Hill,,
147280707,False,,residential,,False,141.396,"LINESTRING (-7.8464682 51.9511262, -7.8464482 51.9510978, -7.8463406 51.9509355, -7.8460631 51.9506256, -7.8459744 51.9505419, -7.8458993 51.9504887, -7.8458428 51.9504421, -7.8457626 51.9503914, -7.8456137 51.9502837, -7.8453884 51.9500517)",South Cross Road,,
