osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name
265821165,,,residential,50,,False,True,76.077,"LINESTRING (-6.8080794 53.9077835, -6.8081596 53.9074771, -6.8081653 53.9073294, -6.8081452 53.9071033)",St Mary's Road
816854539,,R165,secondary,50,,False,False,161.54,"LINESTRING (-6.8080794 53.9077835, -6.8077171 53.907763, -6.8073557 53.9077767, -6.8066733 53.9078485, -6.8056375 53.9079377)",Baileboro Road
816854539,,R165,secondary,50,,False,True,31.714,"LINESTRING (-6.8080794 53.9077835, -6.8083398 53.9078104, -6.8085462 53.9078549)",Baileboro Road
1180461101,1,R162,secondary,50,roundabout,True,False,6.005000000000001,"LINESTRING (-6.8052064 53.9064001, -6.8052062 53.9064205, -6.8051952 53.906439, -6.8051791 53.9064493)",
1198417375,,,unclassified,50,,False,False,214.28,"LINESTRING (-6.8052064 53.9064001, -6.8057029 53.9063628, -6.8068432 53.9062778, -6.8076947 53.9062141, -6.8080648 53.9061919, -6.8083834 53.9061729, -6.8084537 53.9061687)",Rocks Road
1180461101,1,R162,secondary,50,roundabout,True,False,5.769,"LINESTRING (-6.805157 53.9063594, -6.8051682 53.9063625, -6.8051926 53.9063785, -6.8052064 53.9064001)",
265821165,,,residential,50,,False,False,107.875,"LINESTRING (-6.8084537 53.9061687, -6.8084515 53.9062037, -6.808436 53.9062922, -6.8083384 53.9064353, -6.8081936 53.9066407, -6.8081277 53.9068006, -6.8081058 53.9069007, -6.8081201 53.9070057, -6.8081452 53.9071033)",St Mary's Road
1198417375,,,unclassified,50,,False,False,26.089999999999996,"LINESTRING (-6.8084537 53.9061687, -6.8087152 53.9061512, -6.8088498 53.9061443)",Rocks Road
1198417375,,,unclassified,50,,False,True,214.28,"LINESTRING (-6.8084537 53.9061687, -6.8083834 53.9061729, -6.8080648 53.9061919, -6.8076947 53.9062141, -6.8068432 53.9062778, -6.8057029 53.9063628, -6.8052064 53.9064001)",Rocks Road
82511489,,,unclassified,50,,False,True,273.346,"LINESTRING (-6.8088498 53.9061443, -6.8087991 53.9060593, -6.8087182 53.9059687, -6.8083974 53.9056104, -6.8081721 53.9053955, -6.8079318 53.9050721, -6.8078073 53.9049247, -6.8077067 53.904781, -6.807556 53.9046305, -6.8072935 53.9044289, -6.8071999 53.9043733, -6.8069832 53.9042475, -6.8067203 53.9041072, -6.8066699 53.9040809)",Chapel Lane
1198417375,,,unclassified,50,,False,False,173.771,"LINESTRING (-6.8088498 53.9061443, -6.8092284 53.9061291, -6.8096582 53.9061215, -6.809979 53.906111, -6.81078 53.9061247, -6.8109783 53.9061289, -6.8114369 53.9061387, -6.8114999 53.9061424)",Rocks Road
1198417375,,,unclassified,50,,False,True,26.089999999999996,"LINESTRING (-6.8088498 53.9061443, -6.8087152 53.9061512, -6.8084537 53.9061687)",Rocks Road
82511489,,,unclassified,50,,False,False,273.3459999999999,"LINESTRING (-6.8066699 53.9040809, -6.8067203 53.9041072, -6.8069832 53.9042475, -6.8071999 53.9043733, -6.8072935 53.9044289, -6.807556 53.9046305, -6.8077067 53.904781, -6.8078073 53.9049247, -6.8079318 53.9050721, -6.8081721 53.9053955, -6.8083974 53.9056104, -6.8087182 53.9059687, -6.8087991 53.9060593, -6.8088498 53.9061443)",Chapel Lane
816854524,,R164,secondary,50,,False,False,160.54199999999997,"LINESTRING (-6.8066699 53.9040809, -6.8063938 53.9042633, -6.8060044 53.9045205, -6.8056748 53.9047336, -6.8054975 53.9048374, -6.8053553 53.9048845, -6.8051663 53.9049277, -6.8048303 53.9049756)",Hall Road
1198417375,,,unclassified,50,,False,True,47.148,"LINESTRING (-6.8122161 53.9061845, -6.8114999 53.9061424)",Rocks Road
237809085,,,residential,,,False,False,91.67699999999999,"LINESTRING (-6.8122161 53.9061845, -6.8122146 53.9061453, -6.8122123 53.906085, -6.8121868 53.9060018, -6.8120969 53.9059567, -6.812052 53.9059402, -6.8119864 53.9059162, -6.8119127 53.9058308, -6.8119035 53.9057803, -6.8119723 53.9054351)",Rockfield Heights
264285670,,,residential,30,,False,True,151.31799999999998,"LINESTRING (-6.8122161 53.9061845, -6.8122369 53.9062391, -6.812261 53.9062723, -6.8123388 53.9063276, -6.8124924 53.906405, -6.8126178 53.906503, -6.8126365 53.9066278, -6.8126178 53.9067969, -6.8125775 53.9069138, -6.81254 53.9069992, -6.8124515 53.9070845, -6.81232 53.907143, -6.8121276 53.907214, -6.812076 53.9072437, -6.8119794 53.9072994)",Fairmount Avenue
1198417375,,,unclassified,50,,False,False,46.503,"LINESTRING (-6.8122161 53.9061845, -6.8124829 53.906195, -6.8129239 53.9061735)",Rocks Road
2734890,1,R162,secondary,50,roundabout,True,False,5.289,"LINESTRING (-6.804661 53.9050304, -6.8046343 53.9050077, -6.8046272 53.9049882)",
"[572500779, 5005989, 382942022]",,R165,secondary,50,,False,True,314.694,"LINESTRING (-6.800088 53.9053773, -6.8002814 53.9053734, -6.8005592 53.9053983, -6.8008468 53.9054318, -6.8009082 53.9054389, -6.8012772 53.9054834, -6.8013971 53.9054968, -6.8016862 53.9055292, -6.8018502 53.9055423, -6.8019329 53.9055489, -6.8021819 53.9055423, -6.8024189 53.9055013, -6.8026412 53.9054699, -6.8027457 53.9054477, -6.8028079 53.9054345, -6.8029768 53.9053821, -6.8031369 53.9053219, -6.803296 53.905239, -6.8033394 53.9052159, -6.8034925 53.9051346, -6.8035701 53.9051084, -6.8036281 53.9050888, -6.8037871 53.9050589, -6.8041763 53.905025, -6.8046272 53.9049882)",Station Road
816854539,,R165,secondary,50,,False,True,53.838,"LINESTRING (-6.8085462 53.9078549, -6.809269 53.9080854)",Baileboro Road
816854539,,R165,secondary,50,,False,False,31.714,"LINESTRING (-6.8085462 53.9078549, -6.8083398 53.9078104, -6.8080794 53.9077835)",Baileboro Road
264285670,,,residential,30,,False,False,30.843,"LINESTRING (-6.8116817 53.9075143, -6.8119794 53.9072994)",Fairmount Avenue
264285625,,,residential,,,False,True,71.747,"LINESTRING (-6.8088862 53.9088714, -6.8099704 53.9089632)",
264285629,,,residential,,,False,True,60.24,"LINESTRING (-6.8088862 53.9088714, -6.8087904 53.9094102)",Shamrock Drive
264285629,,,residential,,,False,False,91.99000000000001,"LINESTRING (-6.8088862 53.9088714, -6.808903 53.9087767, -6.8089835 53.9084449, -6.809269 53.9080854)",Shamrock Drive
264285645,,,residential,,,False,False,73.993,"LINESTRING (-6.8099114 53.9094924, -6.8087904 53.9094102)",
264285629,,,residential,,,False,False,60.24,"LINESTRING (-6.8087904 53.9094102, -6.8088862 53.9088714)",Shamrock Drive
264285645,,,residential,,,False,True,73.993,"LINESTRING (-6.8087904 53.9094102, -6.8099114 53.9094924)",
264285629,,,residential,,,False,True,139.174,"LINESTRING (-6.8087904 53.9094102, -6.8086697 53.909998, -6.8097783 53.9100904)",Shamrock Drive
816854566,2,R162,secondary,50,,False,True,143.357,"LINESTRING (-6.8064265 53.911172, -6.8064187 53.911135, -6.806372 53.9109556, -6.8062622 53.9106025, -6.8060566 53.9099014)",Turner's Hill
264285674,,,residential,30,,False,True,142.12199999999999,"LINESTRING (-6.8081452 53.9071033, -6.8086997 53.9070354, -6.8102923 53.9069265)",St Mary's Road
265821165,,,residential,50,,False,False,76.077,"LINESTRING (-6.8081452 53.9071033, -6.8081653 53.9073294, -6.8081596 53.9074771, -6.8080794 53.9077835)",St Mary's Road
265821165,,,residential,50,,False,True,107.875,"LINESTRING (-6.8081452 53.9071033, -6.8081201 53.9070057, -6.8081058 53.9069007, -6.8081277 53.9068006, -6.8081936 53.9066407, -6.8083384 53.9064353, -6.808436 53.9062922, -6.8084515 53.9062037, -6.8084537 53.9061687)",St Mary's Road
264285625,,,residential,,,False,False,71.747,"LINESTRING (-6.8099704 53.9089632, -6.8088862 53.9088714)",
264285673,,,residential,30,,False,True,160.704,"LINESTRING (-6.8060566 53.9099014, -6.8068565 53.9098343, -6.8076686 53.9098057, -6.8079069 53.9098057, -6.8083367 53.9098276, -6.8084793 53.9098732)",Shamrock Avenue
816854566,2,R162,secondary,50,,False,False,143.35699999999997,"LINESTRING (-6.8060566 53.9099014, -6.8062622 53.9106025, -6.806372 53.9109556, -6.8064187 53.911135, -6.8064265 53.911172)",Turner's Hill
"[5005984, 1240755774]",2,R162,secondary,50,,False,True,214.01299999999998,"LINESTRING (-6.8060566 53.9099014, -6.8059975 53.9097038, -6.8059842 53.9096598, -6.8059724 53.9096181, -6.8059052 53.9093822, -6.8056771 53.9085151, -6.8055792 53.9081185, -6.805548 53.9080003)",Turner's Hill
264285674,,,residential,30,,False,False,142.12199999999999,"LINESTRING (-6.8102923 53.9069265, -6.8086997 53.9070354, -6.8081452 53.9071033)",St Mary's Road
264285651,,,residential,30,,False,False,55.962,"LINESTRING (-6.8125936 53.9072393, -6.8125722 53.9073768, -6.8120411 53.9073326, -6.8119794 53.9072994)",Fairmount Avenue
237809085,,,residential,,,False,False,39.385999999999996,"LINESTRING (-6.8119723 53.9054351, -6.8119767 53.9054089, -6.8120309 53.9051854, -6.8120586 53.9051459, -6.8121281 53.9051029)",Rockfield Heights
237809085,,,residential,,,False,True,91.67699999999999,"LINESTRING (-6.8119723 53.9054351, -6.8119035 53.9057803, -6.8119127 53.9058308, -6.8119864 53.9059162, -6.812052 53.9059402, -6.8120969 53.9059567, -6.8121868 53.9060018, -6.8122123 53.906085, -6.8122146 53.9061453, -6.8122161 53.9061845)",Rockfield Heights
264285670,,,residential,30,,False,True,30.843,"LINESTRING (-6.8119794 53.9072994, -6.8116817 53.9075143)",Fairmount Avenue
264285651,,,residential,30,,False,True,55.961999999999996,"LINESTRING (-6.8119794 53.9072994, -6.8120411 53.9073326, -6.8125722 53.9073768, -6.8125936 53.9072393)",Fairmount Avenue
264285670,,,residential,30,,False,False,151.31799999999998,"LINESTRING (-6.8119794 53.9072994, -6.812076 53.9072437, -6.8121276 53.907214, -6.81232 53.907143, -6.8124515 53.9070845, -6.81254 53.9069992, -6.8125775 53.9069138, -6.8126178 53.9067969, -6.8126365 53.9066278, -6.8126178 53.906503, -6.8124924 53.906405, -6.8123388 53.9063276, -6.812261 53.9062723, -6.8122369 53.9062391, -6.8122161 53.9061845)",Fairmount Avenue
816854539,,R165,secondary,50,,False,False,53.838,"LINESTRING (-6.809269 53.9080854, -6.8085462 53.9078549)",Baileboro Road
264285629,,,residential,,,False,True,91.99,"LINESTRING (-6.809269 53.9080854, -6.8089835 53.9084449, -6.808903 53.9087767, -6.8088862 53.9088714)",Shamrock Drive
816854539,,R165,secondary,50,,False,True,105.96199999999999,"LINESTRING (-6.809269 53.9080854, -6.8093568 53.9081096, -6.8101886 53.9083834, -6.8106906 53.9085398)",Baileboro Road
1198417375,,,unclassified,50,,False,True,46.503,"LINESTRING (-6.8129239 53.9061735, -6.8124829 53.906195, -6.8122161 53.9061845)",Rocks Road
264285673,,,residential,30,,False,False,160.704,"LINESTRING (-6.8084793 53.9098732, -6.8083367 53.9098276, -6.8079069 53.9098057, -6.8076686 53.9098057, -6.8068565 53.9098343, -6.8060566 53.9099014)",Shamrock Avenue
264285629,,,residential,,,False,False,139.174,"LINESTRING (-6.8097783 53.9100904, -6.8086697 53.909998, -6.8087904 53.9094102)",Shamrock Drive
237809085,,,residential,,,False,True,39.385999999999996,"LINESTRING (-6.8121281 53.9051029, -6.8120586 53.9051459, -6.8120309 53.9051854, -6.8119767 53.9054089, -6.8119723 53.9054351)",Rockfield Heights
1198417375,,,unclassified,50,,False,False,47.148,"LINESTRING (-6.8114999 53.9061424, -6.8122161 53.9061845)",Rocks Road
816854546,,,residential,,,False,False,64.474,"LINESTRING (-6.8114999 53.9061424, -6.8115161 53.906449, -6.8115949 53.9067181)",Fairmount Close
1198417375,,,unclassified,50,,False,True,173.77100000000002,"LINESTRING (-6.8114999 53.9061424, -6.8114369 53.9061387, -6.8109783 53.9061289, -6.81078 53.9061247, -6.809979 53.906111, -6.8096582 53.9061215, -6.8092284 53.9061291, -6.8088498 53.9061443)",Rocks Road
816854546,,,residential,,,False,True,64.474,"LINESTRING (-6.8115949 53.9067181, -6.8115161 53.906449, -6.8114999 53.9061424)",Fairmount Close
816854539,,R165,secondary,50,,False,False,77.94,"LINESTRING (-6.811741 53.9088691, -6.8111225 53.9086743, -6.8106906 53.9085398)",Baileboro Road
1121332256,,,residential,,,False,True,58.791,"LINESTRING (-6.811741 53.9088691, -6.8117192 53.9089584, -6.8117595 53.9090058, -6.8123308 53.9091938)",
1121332256,,,residential,,,False,False,58.791,"LINESTRING (-6.8123308 53.9091938, -6.8117595 53.9090058, -6.8117192 53.9089584, -6.811741 53.9088691)",
1121394475,,,residential,,,False,True,83.242,"LINESTRING (-6.8097881 53.9081462, -6.8106678 53.908388, -6.8107536 53.9084528, -6.8106906 53.9085398)",
816854539,,R165,secondary,50,,False,False,105.96199999999999,"LINESTRING (-6.8106906 53.9085398, -6.8101886 53.9083834, -6.8093568 53.9081096, -6.809269 53.9080854)",Baileboro Road
816854539,,R165,secondary,50,,False,True,77.94,"LINESTRING (-6.8106906 53.9085398, -6.8111225 53.9086743, -6.811741 53.9088691)",Baileboro Road
1121394475,,,residential,,,False,False,83.242,"LINESTRING (-6.8106906 53.9085398, -6.8107536 53.9084528, -6.8106678 53.908388, -6.8097881 53.9081462)",
1180461099,1,R162,secondary,50,roundabout,True,False,8.81,"LINESTRING (-6.8050336 53.9063685, -6.8050646 53.9063548, -6.8051295 53.9063515, -6.805157 53.9063594)",
1180461100,,R162,secondary,50,,True,False,150.77900000000002,"LINESTRING (-6.8050336 53.9063685, -6.8049099 53.9059258, -6.8048444 53.9056916, -6.804744 53.9053298, -6.804661 53.9050304)",Main Street
4257002,,R162,secondary,50,,True,False,162.352,"LINESTRING (-6.8051791 53.9064493, -6.8052483 53.9067387, -6.8052646 53.9067937, -6.8055893 53.9078891)",Main Street
1180461101,1,R162,secondary,50,roundabout,True,False,8.836,"LINESTRING (-6.8051791 53.9064493, -6.8051619 53.9064603, -6.8051261 53.9064691, -6.8050768 53.9064679, -6.8050581 53.9064618)",
1180461099,1,R162,secondary,50,roundabout,True,False,12.304,"LINESTRING (-6.8050581 53.9064618, -6.8050371 53.9064549, -6.8050104 53.9064322, -6.8050033 53.9064127, -6.8050101 53.9063884, -6.8050262 53.9063736, -6.8050336 53.9063685)",
