osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,junction,bridge
"[1077630972, 23874758]",True,1,L21208,"['Market Square', 'Main Street']",tertiary,30,False,172.721,"LINESTRING (-7.3025704 53.033711, -7.3023457 53.0337048, -7.3021128 53.033694, -7.3019696 53.0336873, -7.3017448 53.0336997, -7.3010574 53.033823, -7.3006992 53.0339066, -7.3006579 53.0339141, -7.3002784 53.0339934, -7.3001623 53.0340311, -7.3001164 53.0340681)",,
1095619840,True,1,N80,Market Square Roundabout,primary,50,False,7.215999999999999,"LINESTRING (-7.3025704 53.033711, -7.3025707 53.0336948, -7.3025757 53.0336789, -7.3025852 53.0336637, -7.302599 53.0336497)",roundabout,
5029208,True,1,N80,Abbeyleix Road Roundabout,primary,50,False,16.017,"LINESTRING (-7.3019947 53.0323606, -7.3019587 53.0323416, -7.3019347 53.0323167, -7.3019253 53.0322884, -7.3019316 53.0322598, -7.3019527 53.032234)",roundabout,
5029228,True,2,N80,James Fintan Lalor Avenue,primary,50,False,38.647,"LINESTRING (-7.3019947 53.0323606, -7.3018666 53.0323794, -7.3017715 53.0323921, -7.3014382 53.0324537)",,
44867192,False,2,N80,James Fintan Lalor Avenue,primary,50,False,23.465,"LINESTRING (-7.2941947 53.0343525, -7.2940366 53.0345409)",,
"[83934856, 83934849, 44867191]",True,2,N80,James Fintan Lalor Avenue,primary,50,False,168.40699999999998,"LINESTRING (-7.2941947 53.0343525, -7.2941057 53.0343103, -7.2940499 53.0342151, -7.2939901 53.0341006, -7.2938839 53.0339013, -7.2938482 53.0337913, -7.2938479 53.0337229, -7.2938625 53.0336715, -7.2938814 53.0336078, -7.2939046 53.0335833, -7.2939545 53.0335305, -7.2940292 53.0334806, -7.2941944 53.0333963, -7.2945912 53.0332672, -7.2948175 53.0331809)",,yes
44867192,False,2,N80,James Fintan Lalor Avenue,primary,50,True,23.465,"LINESTRING (-7.2940366 53.0345409, -7.2941947 53.0343525)",,
23874671,False,,N80,Stradbally Road,primary,50,False,63.161,"LINESTRING (-7.2940366 53.0345409, -7.2939093 53.0345161, -7.2937498 53.0345224, -7.2931248 53.0346318)",,
"[330594771, 23874876]",False,2,R445,Dublin Road,secondary,50,False,94.95,"LINESTRING (-7.2940366 53.0345409, -7.2939766 53.0347109, -7.2938867 53.034817, -7.293863 53.0348491, -7.2937056 53.0350623, -7.2936525 53.035224, -7.2936349 53.0353514)",,
"[330594789, 330594790, 23874759]",False,2,L2120,Millview,tertiary,,False,259.54900000000004,"LINESTRING (-7.2936349 53.0353514, -7.2938016 53.03541, -7.293892 53.0354412, -7.294142 53.0355334, -7.29442 53.0356524, -7.295351 53.0361517, -7.2953855 53.0361703, -7.2956105 53.0363018, -7.2958509 53.0364863, -7.2959962 53.0365788, -7.2962795 53.0367289, -7.2964402 53.0367961, -7.2965951 53.0368347)",,
"[330594771, 23874876]",False,2,R445,Dublin Road,secondary,50,True,94.95,"LINESTRING (-7.2936349 53.0353514, -7.2936525 53.035224, -7.2937056 53.0350623, -7.293863 53.0348491, -7.2938867 53.034817, -7.2939766 53.0347109, -7.2940366 53.0345409)",,
923321003,False,2,R445,Dublin Road,secondary,50,False,42.821999999999996,"LINESTRING (-7.2936349 53.0353514, -7.2935044 53.035502, -7.2934361 53.0355644, -7.2933488 53.0356333, -7.2932856 53.0356716)",,
29272884,False,,R426,Well Road,secondary,50,True,58.135999999999996,"LINESTRING (-7.2948749 53.0331412, -7.2948044 53.0330762, -7.2944317 53.0326915)",,
1075717070,True,,N80,Timahoe Road Roundabout,primary,,False,6.269,"LINESTRING (-7.2948749 53.0331412, -7.2949144 53.0331337, -7.2949665 53.0331366)",roundabout,
5029229,True,2,N80,James Fintan Lalor Avenue,primary,50,False,64.83200000000001,"LINESTRING (-7.2985502 53.0327136, -7.2986754 53.0327347, -7.2992066 53.0327411, -7.2995147 53.0327356)",,
1096371011,True,,N80,James Fintan Lalor Roundabout,primary,50,False,15.864,"LINESTRING (-7.2985502 53.0327136, -7.2985786 53.032748, -7.2985857 53.0327862, -7.2985707 53.0328235, -7.2985474 53.0328471)",roundabout,
5029230,True,,N80,James Fintan Lalor Roundabout,primary,50,False,22.66,"LINESTRING (-7.2985474 53.0328471, -7.2985002 53.0328728, -7.298441 53.0328875, -7.2984018 53.0328899, -7.2983389 53.0328832, -7.2982836 53.0328639, -7.2982536 53.0328446)",roundabout,
5029231,True,2,N80,James Fintan Lalor Avenue,primary,50,False,223.073,"LINESTRING (-7.2982536 53.0328446, -7.2980682 53.032846, -7.2977896 53.0328193, -7.2973907 53.0328147, -7.2971137 53.0328231, -7.2965428 53.0328668, -7.2959658 53.0329587, -7.2956857 53.0330252, -7.2951253 53.0332026, -7.2950457 53.0332211)",,
1096371010,True,,N80,James Fintan Lalor Roundabout,primary,50,False,17.495,"LINESTRING (-7.2982536 53.0328446, -7.2982254 53.0328102, -7.2982185 53.0327719, -7.2982338 53.0327346, -7.2982519 53.0327154, -7.2982754 53.0327013)",roundabout,
36919910,False,,,Clonminam Road,residential,,True,275.695,"LINESTRING (-7.3019382 53.030125, -7.3020433 53.0301232, -7.3042104 53.0300867, -7.3047424 53.030073, -7.3049762 53.0300739, -7.3050749 53.0300671, -7.3051444 53.0300612, -7.3052216 53.0300427, -7.3052959 53.0300162, -7.3053536 53.0299898, -7.3054123 53.0299517, -7.3055072 53.029896, -7.3057008 53.0297913, -7.3058575 53.0297241)",,
330594799,False,2,N77,Abbeyleix Road,primary,50,True,113.76999999999998,"LINESTRING (-7.3019382 53.030125, -7.3019112 53.0304802, -7.3019133 53.0305285, -7.301929 53.0308816, -7.3019556 53.0310174, -7.3019779 53.031146)",,
152447522,True,1,N80,,primary,50,False,23.948,"LINESTRING (-7.3022077 53.0323203, -7.3022699 53.0325324)",,
1095619834,True,1,N80,Abbeyleix Road Roundabout,primary,50,False,9.991999999999999,"LINESTRING (-7.3022077 53.0323203, -7.3021806 53.0323455, -7.3021411 53.0323637, -7.3020938 53.032373)",roundabout,
1095619833,True,1,N80,Abbeyleix Road Roundabout,primary,50,False,10.451,"LINESTRING (-7.3019527 53.032234, -7.3019795 53.0322168, -7.3020127 53.0322046, -7.3020502 53.032198, -7.3020893 53.0321975)",roundabout,
"[330594799, 5029215]",False,2,N77,Abbeyleix Road,primary,50,False,119.61699999999999,"LINESTRING (-7.3020893 53.0321975, -7.3021683 53.0320863, -7.3021934 53.0319672, -7.3022051 53.0318393, -7.3021991 53.0318184, -7.3021845 53.0317676, -7.3020354 53.031332, -7.3019779 53.031146)",,
1095619841,True,1,N80,Abbeyleix Road Roundabout,primary,50,False,10.174,"LINESTRING (-7.3020893 53.0321975, -7.3021379 53.0322062, -7.3021788 53.0322243, -7.302207 53.0322496)",roundabout,
1096371012,True,1,N80,Abbeyleix Road Roundabout,primary,50,False,6.894,"LINESTRING (-7.3020938 53.032373, -7.3020594 53.0323736, -7.3020258 53.0323694, -7.3019947 53.0323606)",roundabout,
1076216131,True,,N80,Timahoe Road Roundabout,primary,,False,6.712,"LINESTRING (-7.2950457 53.0332211, -7.2950294 53.0332439, -7.2949858 53.0332679)",roundabout,
"[5029209, 83934850, 83934854]",True,2,N80,James Fintan Lalor Avenue,primary,50,False,155.23799999999997,"LINESTRING (-7.2948994 53.0332739, -7.294747 53.0333196, -7.2946512 53.0333439, -7.2943088 53.0334488, -7.2941762 53.0335047, -7.294074 53.0335676, -7.2939976 53.0336624, -7.2939722 53.0337197, -7.293968 53.0337529, -7.2939721 53.0337931, -7.2940082 53.0338853, -7.2941241 53.0341235, -7.294161 53.0341994, -7.2941896 53.0343083, -7.2941947 53.0343525)",,yes
5029232,True,,N80,Timahoe Road Roundabout,primary,,False,13.043,"LINESTRING (-7.2948994 53.0332739, -7.2948619 53.0332635, -7.2948236 53.033237, -7.2948116 53.0332132, -7.2948175 53.0331809)",roundabout,
1075717070,True,,N80,Timahoe Road Roundabout,primary,,False,5.954,"LINESTRING (-7.2948175 53.0331809, -7.2948378 53.0331593, -7.2948749 53.0331412)",roundabout,
1075717069,True,,N80,Timahoe Road Roundabout,primary,,False,11.780000000000001,"LINESTRING (-7.2949665 53.0331366, -7.295003 53.0331483, -7.2950337 53.0331697, -7.2950473 53.0331932, -7.2950457 53.0332211)",roundabout,
"[5029214, 1075717071]",True,2,N80,James Fintan Lalor Avenue,primary,50,False,229.174,"LINESTRING (-7.2949665 53.0331366, -7.2950724 53.0331112, -7.2955967 53.0329503, -7.2959465 53.0328756, -7.2963436 53.0328209, -7.2965297 53.0327952, -7.2970924 53.03275, -7.2973571 53.0327334, -7.2980465 53.0327226, -7.2982754 53.0327013)",,
152450560,True,1,N80,Coote Street,primary,50,False,23.824,"LINESTRING (-7.3028197 53.0337768, -7.302695 53.0339775)",,
1095619835,True,1,N80,Market Square Roundabout,primary,50,False,13.652000000000001,"LINESTRING (-7.3028197 53.0337768, -7.3027727 53.033792, -7.302732 53.0337966, -7.3026908 53.0337945, -7.3026596 53.0337882, -7.3026296 53.0337772)",roundabout,
5029227,True,1,N80,Market Square Roundabout,primary,50,False,5.385,"LINESTRING (-7.3028109 53.0336272, -7.3028493 53.0336497, -7.3028631 53.0336636)",roundabout,
28556180,True,,L21208,Church Street,tertiary,30,False,80.90100000000001,"LINESTRING (-7.3001164 53.0340681, -7.3001185 53.0342745, -7.300104 53.0344039, -7.3000267 53.0347926)",,
171717725,True,,L21209,Main Street,tertiary,30,False,98.737,"LINESTRING (-7.3001164 53.0340681, -7.2999763 53.034089, -7.29971 53.0341089, -7.2993123 53.0341201, -7.2986465 53.0341216)",,
83927940,False,,L21207,Church Street,tertiary,,True,5.191,"LINESTRING (-7.2965951 53.0368347, -7.2966582 53.0368075)",,
27356710,False,,L2120,Ridge Road,tertiary,,False,47.30499999999999,"LINESTRING (-7.2965951 53.0368347, -7.2966608 53.0369247, -7.2967792 53.0370541, -7.2969625 53.0371957)",,
"[330594789, 330594790, 23874759]",False,2,L2120,Millview,tertiary,,True,259.549,"LINESTRING (-7.2965951 53.0368347, -7.2964402 53.0367961, -7.2962795 53.0367289, -7.2959962 53.0365788, -7.2958509 53.0364863, -7.2956105 53.0363018, -7.2953855 53.0361703, -7.295351 53.0361517, -7.29442 53.0356524, -7.294142 53.0355334, -7.293892 53.0354412, -7.2938016 53.03541, -7.2936349 53.0353514)",,
33491595,False,2,L21207,Church Street,tertiary,30,True,15.919,"LINESTRING (-7.2995329 53.0352201, -7.2997646 53.0351872)",,
33491595,False,2,L21207,Church Street,tertiary,30,False,180.097,"LINESTRING (-7.2995329 53.0352201, -7.298828 53.0354863, -7.2987654 53.0355127, -7.2983234 53.035699, -7.2980202 53.0358269, -7.2979478 53.0358612, -7.2978174 53.0359231, -7.2976837 53.0359956, -7.2975509 53.0360706, -7.2973944 53.0361909)",,
29272884,False,,R426,Well Road,secondary,50,False,62.053,"LINESTRING (-7.2936 53.0318406, -7.2939465 53.0321892, -7.2940674 53.0323226)",,
29272884,False,,R426,Well Road,secondary,50,True,121.44999999999999,"LINESTRING (-7.2936 53.0318406, -7.2933081 53.0315597, -7.292973 53.0312436, -7.2926024 53.0309283)",,
33102782,False,2,,Kylekiproe Road,tertiary,,False,139.14499999999998,"LINESTRING (-7.2936 53.0318406, -7.2937704 53.031774, -7.2940529 53.0316488, -7.2942639 53.0315559, -7.2943465 53.0315054, -7.294457 53.0314379, -7.2947108 53.0312448, -7.294792 53.0311761, -7.2948503 53.0311268, -7.2948884 53.0310976, -7.2949433 53.0310554, -7.2950909 53.0309844)",,
5029229,True,2,N80,James Fintan Lalor Avenue,primary,50,False,173.346,"LINESTRING (-7.2995147 53.0327356, -7.2999388 53.0327049, -7.3001504 53.032677, -7.3003533 53.0326295, -7.3008925 53.0325085, -7.3017108 53.0323051, -7.3018457 53.0322715, -7.3019527 53.032234)",,
"[64609684, 1242664374, 73029407]",False,2,,Kylekiproe Road,tertiary,,True,210.742,"LINESTRING (-7.2995147 53.0327356, -7.2995102 53.0325778, -7.2994991 53.0324473, -7.2994887 53.0322332, -7.299482 53.0321312, -7.2994708 53.0319206, -7.2994589 53.0316865, -7.2994546 53.0316178, -7.2994527 53.0315889, -7.2994439 53.0314526, -7.2994307 53.0312484, -7.2994139 53.0310957, -7.2994042 53.0310071, -7.2994022 53.0308418)",,
33491594,False,,L21207,Station Road,unclassified,50,False,156.329,"LINESTRING (-7.303682 53.0353283, -7.3019847 53.0362952)",,
"[475719977, 48629342]",False,2,N80,Mountmellick Road,primary,50,True,209.626,"LINESTRING (-7.303682 53.0353283, -7.3039043 53.035547, -7.3040441 53.0356846, -7.3042827 53.0359265, -7.3051398 53.0368264, -7.3052884 53.0369461)",,
1095619838,False,2,N80,Coote Street,primary,50,False,78.03399999999999,"LINESTRING (-7.303682 53.0353283, -7.3034678 53.0351184, -7.3033579 53.0350108, -7.3030929 53.0347227)",,
33491592,True,1,,,tertiary,,False,8.813,"LINESTRING (-7.2998622 53.0352184, -7.2998306 53.0352241, -7.2997985 53.0352196, -7.2997744 53.0352061, -7.2997646 53.0351872)",roundabout,
