osmid,oneway,ref,highway,maxspeed,reversed,length,name,geometry,lanes,junction
24553331,False,R551,secondary,50,False,193.788,Pembroke Street,"LINESTRING (-9.7077574 52.2710643, -9.707961 52.2711233, -9.7080847 52.2711745, -9.7085288 52.2713851, -9.7086651 52.2714858, -9.7088077 52.2715882, -9.7090203 52.271699, -9.7093525 52.2718345, -9.7093818 52.2718464, -9.7098199 52.2720134, -9.7100306 52.2720937)",2,
"[37868161, 989249236, 425627757]",False,R551,secondary,"['50', '30']",False,72.795,Rock Street,"LINESTRING (-9.7077574 52.2710643, -9.7077891 52.2709865, -9.7079501 52.2706618, -9.7080254 52.2705122, -9.7080406 52.2704797, -9.7080569 52.2704484, -9.7080602 52.2704366)",,
235475576,True,R874,secondary,50,False,19.435000000000002,North Circular Road,"LINESTRING (-9.7061377 52.2726685, -9.706224 52.2726759, -9.7063878 52.2727445)",2,
235475581,False,R874,secondary,50,False,122.852,North Circular Road,"LINESTRING (-9.7061377 52.2726685, -9.706014 52.2726214, -9.705352 52.2724048, -9.7050523 52.2723165, -9.7047514 52.2722646, -9.7044939 52.2722292)",2,
993635321,False,R878,secondary,,True,1.898,John Joe Sheehy Road,"LINESTRING (-9.7003164 52.2710095, -9.7002915 52.2710018)",,
235484679,False,R874,secondary,50,True,27.761000000000003,Edward Street,"LINESTRING (-9.7003164 52.2710095, -9.7004261 52.270936, -9.7004603 52.270914, -9.7005953 52.2708273)",2,
863345685,False,R874,secondary,50,True,28.227,North Circular Road,"LINESTRING (-9.7003164 52.2710095, -9.7004448 52.2710405, -9.7005297 52.2710536, -9.700713 52.2710824)",3,
24936602,False,R874,secondary,50,False,141.483,Edward Street,"LINESTRING (-9.7027314 52.2690334, -9.7027042 52.2690938, -9.7026682 52.2691738, -9.7025312 52.269462, -9.7022645 52.2697234, -9.7021484 52.2698043, -9.7017054 52.2701129)",2,
227605657,False,R875,secondary,,False,52.599000000000004,Castle Street Lower,"LINESTRING (-9.7027314 52.2690334, -9.7028361 52.2690472, -9.7029067 52.2690566, -9.703487 52.2691332)",2,
"[100744001, 863337869]",False,R875,secondary,50,True,71.764,Castle Street Upper,"LINESTRING (-9.7027314 52.2690334, -9.7026162 52.2690238, -9.7025649 52.2690189, -9.702464 52.2690146, -9.7021966 52.2689958, -9.7016808 52.2689841)","['2', '3']",
"[426112962, 25659862]",True,,residential,,False,52.273,Moyderwell,"LINESTRING (-9.6990297 52.2670501, -9.6992397 52.267303, -9.699319 52.2673986, -9.6993777 52.2674692)",,
25659863,False,,residential,,True,41.615,Dean's Lane,"LINESTRING (-9.6990297 52.2670501, -9.6989724 52.2670778, -9.6986183 52.2672489, -9.6985649 52.2672912)",2,
235626630,False,,residential,,True,3.479,Rackett Lane,"LINESTRING (-9.7093126 52.270145, -9.7093429 52.2701702)",,
100744001,False,R875,secondary,50,False,4.657,Castle Street Upper,"LINESTRING (-9.7016125 52.2689814, -9.7016808 52.2689841)",2,
100744001,False,R875,secondary,50,True,22.149,Castle Street Upper,"LINESTRING (-9.7016125 52.2689814, -9.701287 52.2689819)",2,
632602855,False,,unclassified,,True,39.587,Presentation Lane,"LINESTRING (-9.7016125 52.2689814, -9.7016078 52.2686254)",1,
249027569,True,R551,secondary,30,False,22.499000000000002,Bridge Street,"LINESTRING (-9.7080287 52.269114, -9.7080938 52.2690988, -9.7081649 52.2690859, -9.708244 52.2690338, -9.7082972 52.2690054)",,
24936602,False,R874,secondary,50,True,24.572,Edward Street,"LINESTRING (-9.7014676 52.2702792, -9.7017054 52.2701129)",2,
"[24936602, 863345683, 863345684]",False,R874,secondary,50,False,85.074,Edward Street,"LINESTRING (-9.7014676 52.2702792, -9.7012301 52.2704278, -9.7009926 52.2705764, -9.7005953 52.2708273)","['2', '3']",
37856325,False,,unclassified,,False,147.438,McCowen's Lane,"LINESTRING (-9.7014676 52.2702792, -9.7013711 52.2700036, -9.7013932 52.2697571, -9.7016444 52.2692623, -9.7016808 52.2689841)",,
100744001,False,R875,secondary,50,True,4.657,Castle Street Upper,"LINESTRING (-9.7016808 52.2689841, -9.7016125 52.2689814)",2,
37856325,False,,unclassified,,True,147.43800000000002,McCowen's Lane,"LINESTRING (-9.7016808 52.2689841, -9.7016444 52.2692623, -9.7013932 52.2697571, -9.7013711 52.2700036, -9.7014676 52.2702792)",,
"[100744001, 863337869]",False,R875,secondary,50,False,71.764,Castle Street Upper,"LINESTRING (-9.7016808 52.2689841, -9.7021966 52.2689958, -9.702464 52.2690146, -9.7025649 52.2690189, -9.7026162 52.2690238, -9.7027314 52.2690334)","['2', '3']",
37856328,True,R551,secondary_link,30,False,12.539000000000001,Rock Street,"LINESTRING (-9.7081678 52.2703181, -9.7081066 52.2703153, -9.7080471 52.2703038, -9.7079907 52.2702904)",,
479622517,True,R551,secondary,30,False,15.466999999999999,Rock Street,"LINESTRING (-9.7081678 52.2703181, -9.7081243 52.2703961, -9.7081098 52.270409, -9.7080602 52.2704366)",,
"[55676968, 987238411, 25837956, 987238406]",True,R551,secondary,30,False,150.526,"['Bridge Street', 'Russell Street']","LINESTRING (-9.7079907 52.2702904, -9.7078936 52.2702508, -9.7077816 52.2701891, -9.707661 52.270093, -9.7076031 52.269931, -9.7075612 52.2697946, -9.7075443 52.2696977, -9.7075741 52.2696169, -9.7075902 52.269588, -9.707636 52.2695103, -9.7077003 52.269418, -9.7077894 52.2692761, -9.7079131 52.2691877, -9.7080287 52.269114)",,
38131521,False,R875,secondary,30,False,123.11699999999999,Denny Street,"LINESTRING (-9.7052016 52.2690033, -9.705368 52.2685097, -9.7054205 52.2683508, -9.705567 52.2679189)",2,
"[757101096, 494466153, 422672139, 521526324]",True,R875,secondary,30,False,53.691,"['The Mall', 'Denny Street']","LINESTRING (-9.7052016 52.2690033, -9.705218 52.2690812, -9.7051984 52.2691393, -9.705141 52.269287, -9.7051288 52.2693215, -9.7051069 52.2693733, -9.7050856 52.2694048, -9.7050355 52.269402, -9.7049727 52.269393)",,
"[235485552, 521526323, 757101095]",True,R875,secondary,30,False,46.858000000000004,Denny Street,"LINESTRING (-9.7049727 52.269393, -9.7050078 52.2693054, -9.7050855 52.2691214, -9.7051083 52.2690695, -9.7052016 52.2690033)",,
249043320,False,R875,secondary,,True,25.186999999999998,Castle Street Lower,"LINESTRING (-9.7049727 52.269393, -9.7048176 52.2693667, -9.7047723 52.2693577, -9.7047247 52.2693489, -9.7046174 52.2693296)",,
245265035,False,,tertiary,50,True,17.438,Ashe Street,"LINESTRING (-9.7035065 52.2703824, -9.7036738 52.2702636)",2,
229021841,False,,residential,,False,75.54199999999999,Pound Lane,"LINESTRING (-9.7035065 52.2703824, -9.7032599 52.2703256, -9.7030949 52.2703042, -9.7025866 52.270301, -9.7024914 52.2703141, -9.7024404 52.2703453)",,
245265035,False,,tertiary,50,False,58.57000000000001,Ashe Street,"LINESTRING (-9.7035065 52.2703824, -9.7031427 52.2706653, -9.702951 52.2707838)",2,
235482603,True,,tertiary,50,False,19.952,Ashe Street,"LINESTRING (-9.7024066 52.2710433, -9.7023673 52.271076, -9.702233 52.2711879)",2,
245265035,False,,tertiary,50,True,46.984,Ashe Street,"LINESTRING (-9.7024066 52.2710433, -9.7027434 52.2708907, -9.702863 52.2708322, -9.702951 52.2707838)",2,
"[37868161, 989249236, 425627757]",False,R551,secondary,"['30', '50']",True,72.795,Rock Street,"LINESTRING (-9.7080602 52.2704366, -9.7080569 52.2704484, -9.7080406 52.2704797, -9.7080254 52.2705122, -9.7079501 52.2706618, -9.7077891 52.2709865, -9.7077574 52.2710643)",,
37868508,True,R551,secondary,30,False,16.985,Rock Street,"LINESTRING (-9.7080602 52.2704366, -9.7080429 52.2704, -9.7080345 52.2703655, -9.7080181 52.2703349, -9.7079907 52.2702904)",,
"[402273272, 227612810, 402273269]",False,R874,secondary,50,False,202.86599999999999,Basin Road,"LINESTRING (-9.7125993 52.2667635, -9.7125305 52.2668376, -9.7124485 52.2669266, -9.7121053 52.2672901, -9.7114947 52.2679696, -9.7112448 52.268246, -9.7111387 52.2683538)",2,
292009290,False,,residential,50,False,162.633,James Street,"LINESTRING (-9.7125993 52.2667635, -9.7125032 52.2667308, -9.7123984 52.2666947, -9.7110379 52.2662853, -9.7106636 52.266181, -9.7104522 52.266122)",,
38030765,False,,residential,,True,45.537,Rae Street,"LINESTRING (-9.7111097 52.2683833, -9.7117781 52.2683634)",,
228922164,False,R874,secondary,50,False,35.475,Chapel Street,"LINESTRING (-9.7111097 52.2683833, -9.7108008 52.2686403)",2,
402273272,False,R874,secondary,50,True,3.828,Basin Road,"LINESTRING (-9.7111097 52.2683833, -9.7111387 52.2683538)",2,
38030765,False,,residential,,False,78.401,Rae Street,"LINESTRING (-9.7128153 52.2686704, -9.7117781 52.2683634)",,
38030765,False,,residential,,False,45.537,Rae Street,"LINESTRING (-9.7117781 52.2683634, -9.7111097 52.2683833)",,
38030765,False,,residential,,True,78.401,Rae Street,"LINESTRING (-9.7117781 52.2683634, -9.7128153 52.2686704)",,
38030768,False,,residential,,False,105.36,Brandon Place,"LINESTRING (-9.7117781 52.2683634, -9.7121645 52.2681159, -9.7126765 52.2675981)",,
38030768,False,,residential,,True,105.36,Brandon Place,"LINESTRING (-9.7126765 52.2675981, -9.7121645 52.2681159, -9.7117781 52.2683634)",,
249027570,True,,unclassified,30,False,16.191,Abbey Street,"LINESTRING (-9.7076441 52.2690524, -9.7074118 52.2690209)",,
38031064,True,,unclassified,30,False,27.058,Abbey Street,"LINESTRING (-9.7076441 52.2690524, -9.7078537 52.2690835, -9.7080287 52.269114)",,
"[256731840, 19101802, 494513608]",False,R875,secondary,30,False,213.99599999999998,Ivy Terrace,"LINESTRING (-9.7063908 52.26707, -9.706957 52.2670997, -9.7074055 52.2671286, -9.7074841 52.2671361, -9.707743 52.2671706, -9.7077778 52.2671749, -9.7079329 52.2671944, -9.7080834 52.2672136, -9.7081904 52.267232, -9.7082623 52.2672566, -9.7083122 52.267276, -9.7085083 52.2673696, -9.7086775 52.2674559, -9.7088139 52.2675115, -9.7089158 52.2675423, -9.7090422 52.2675711, -9.7092171 52.2676063, -9.7093247 52.2676316)",2,
19101802,False,R875,secondary,30,True,36.014,Ivy Terrace,"LINESTRING (-9.7063908 52.26707, -9.706118 52.2670607, -9.7059858 52.2670592, -9.7059256 52.2670723, -9.7058747 52.2670916)",2,
227605657,False,R875,secondary,,False,79.959,Castle Street Lower,"LINESTRING (-9.703487 52.2691332, -9.7046174 52.2693296)",2,
227605657,False,R875,secondary,,True,52.599000000000004,Castle Street Lower,"LINESTRING (-9.703487 52.2691332, -9.7029067 52.2690566, -9.7028361 52.2690472, -9.7027314 52.2690334)",2,
228922164,False,R874,secondary,50,True,35.475,Chapel Street,"LINESTRING (-9.7108008 52.2686403, -9.7111097 52.2683833)",2,
"[229021387, 39678661]",True,,residential,,False,139.87999999999997,"['Cross Lane', 'Friary Lane']","LINESTRING (-9.7108008 52.2686403, -9.7100934 52.2685113, -9.7098632 52.2684658, -9.7098447 52.2684621, -9.7097954 52.2685019, -9.7094592 52.2688645, -9.7093145 52.2690206)",,
"[111471020, 228922164]",False,R874,secondary,50,False,57.209,"['Chapel Street', 'Strand Street']","LINESTRING (-9.7108008 52.2686403, -9.7106871 52.2687224, -9.7105879 52.2689824, -9.7105465 52.2690472, -9.7104952 52.2691101)",2,
111471461,True,,residential,50,False,52.573,High Street,"LINESTRING (-9.7093145 52.2690206, -9.7098472 52.2690476, -9.7100782 52.2690829)",,
75731483,False,,unclassified,,True,11.596,Connolly Park,"LINESTRING (-9.7060991 52.2731153, -9.7062286 52.2731831)",,
"[235475579, 425627758]",False,R556,secondary,50,False,71.275,Rock Street,"LINESTRING (-9.7060991 52.2731153, -9.7056541 52.2733578, -9.7053168 52.2735416)",2,
425627758,False,R556,secondary,50,True,20.791,Rock Street,"LINESTRING (-9.7060991 52.2731153, -9.7062547 52.2730168, -9.7063066 52.2729782)",2,
75731483,False,,unclassified,,False,30.224,Connolly Park,"LINESTRING (-9.7065563 52.2733666, -9.7062286 52.2731831)",,
75731543,False,,unclassified,,False,11.87,Rockwell Close,"LINESTRING (-9.7061109 52.2732619, -9.7062286 52.2731831)",,
75731483,False,,unclassified,,False,11.596,Connolly Park,"LINESTRING (-9.7062286 52.2731831, -9.7060991 52.2731153)",,
75731483,False,,unclassified,,True,30.224,Connolly Park,"LINESTRING (-9.7062286 52.2731831, -9.7065563 52.2733666)",,
75731543,False,,unclassified,,True,11.87,Rockwell Close,"LINESTRING (-9.7062286 52.2731831, -9.7061109 52.2732619)",,
229020157,False,,residential,,False,85.186,Waterloo Lane,"LINESTRING (-9.7095597 52.2693613, -9.7102547 52.2699985)",,
"[246132620, 989250262]",True,,unclassified,30,False,85.58099999999999,Island Of Geese,"LINESTRING (-9.7095597 52.2693613, -9.7092507 52.2695704, -9.709065 52.2696426, -9.7088371 52.2697149, -9.7087726 52.2697297, -9.70869 52.2697488, -9.7086181 52.2697697, -9.7085461 52.2697956)",,
234818192,True,N86,primary,60,False,37.081,,"LINESTRING (-9.7122281 52.2647796, -9.7119449 52.2647603, -9.7116865 52.2647775)",2,
87366765,False,,residential,,True,51.316,Stack's Villas,"LINESTRING (-9.7071589 52.2735885, -9.7074649 52.2731667)",,
235482602,True,R874,secondary,50,False,15.977,North Circular Road,"LINESTRING (-9.7022815 52.2714111, -9.7021052 52.2713162)",2,
"[249041840, 235475581, 863345686]",False,R874,secondary,50,True,157.958,North Circular Road,"LINESTRING (-9.7022815 52.2714111, -9.7025855 52.2716261, -9.7027365 52.2717285, -9.7029882 52.2718975, -9.7030631 52.2719398, -9.7032684 52.2720249, -9.7034018 52.2720728, -9.7035841 52.2721203, -9.7041308 52.2721792)","['2', '3']",
87366765,False,,residential,,False,51.316,Stack's Villas,"LINESTRING (-9.7074649 52.2731667, -9.7071589 52.2735885)",,
292016841,False,R874,secondary,50,True,7.229,North Circular Road,"LINESTRING (-9.7074649 52.2731667, -9.7075668 52.2731851)",2,
292016841,False,R874,secondary,50,False,57.121,North Circular Road,"LINESTRING (-9.7074649 52.2731667, -9.7070209 52.273018, -9.7068037 52.2729404, -9.7067325 52.2729157)",2,
14166638,False,R874,secondary,50,True,232.92500000000007,Matt Talbot Road,"LINESTRING (-9.7106844 52.2712882, -9.7108005 52.2710971, -9.7108787 52.2709518, -9.7109116 52.2708355, -9.710947 52.2706455, -9.7109813 52.2703007, -9.7109903 52.2701838, -9.7109956 52.2699609, -9.7109552 52.2697778, -9.7108044 52.2696128, -9.7106272 52.2694856, -9.7105618 52.2694245, -9.7104446 52.269317)",2,
249075333,False,R874,secondary,50,False,72.223,Matt Talbot Road,"LINESTRING (-9.7106844 52.2712882, -9.7104596 52.2715722, -9.7103789 52.2716724, -9.7102149 52.2718707)",2,
292016841,False,R874,secondary,50,False,41.569,North Circular Road,"LINESTRING (-9.7081714 52.2732298, -9.707787 52.2732144, -9.7076499 52.2732001, -9.7075668 52.2731851)",2,
"[292016841, 25659866]",False,R874,secondary,50,True,187.75799999999998,North Circular Road,"LINESTRING (-9.7081714 52.2732298, -9.7084111 52.2731986, -9.7086463 52.2731492, -9.7088893 52.2730789, -9.7090653 52.2730045, -9.7092512 52.2728888, -9.7094413 52.2727381, -9.7096571 52.2725021, -9.7099073 52.2722285, -9.7100306 52.2720937)",2,
235475579,False,R556,secondary,50,False,21.06,Rock Street,"LINESTRING (-9.7053168 52.2735416, -9.7051069 52.2736808)",2,
"[235475579, 425627758]",False,R556,secondary,50,True,71.275,Rock Street,"LINESTRING (-9.7053168 52.2735416, -9.7056541 52.2733578, -9.7060991 52.2731153)",2,
235482605,True,R874,secondary,50,False,27.319,North Circular Road,"LINESTRING (-9.7016224 52.2712012, -9.7020233 52.2711878)",1,
"[235481968, 863345685]",False,R874,secondary,50,False,63.278000000000006,North Circular Road,"LINESTRING (-9.7016224 52.2712012, -9.7013756 52.2711721, -9.7012772 52.2711588, -9.700713 52.2710824)",3,
25659863,False,,residential,,False,7.451,Dean's Lane,"LINESTRING (-9.6983641 52.2674502, -9.6984311 52.2673972)",2,
"[87368902, 426112958]",False,,residential,,True,81.116,Dean's Lane,"LINESTRING (-9.6983641 52.2674502, -9.6989642 52.267654, -9.699423 52.2675238)",,
"[426112958, 87368902]",False,,residential,,False,81.116,Dean's Lane,"LINESTRING (-9.699423 52.2675238, -9.6989642 52.267654, -9.6983641 52.2674502)",,
"[292008176, 292008190]",True,,residential,,False,198.32600000000002,Moyderwell,"LINESTRING (-9.699423 52.2675238, -9.6997468 52.2678238, -9.6998937 52.2679471, -9.7002999 52.2681529, -9.700479 52.2682296, -9.7006644 52.2683468, -9.7007359 52.2684808, -9.7008934 52.2689825)",1,
236260879,True,N86,primary,60,False,9.243,Ballyard Roundabout,"LINESTRING (-9.7116865 52.2647775, -9.7116468 52.2647914, -9.7116039 52.2647997, -9.711559 52.2648022)",1,roundabout
235475577,True,R556,secondary,50,False,13.811,Rock Street,"LINESTRING (-9.7063066 52.2729782, -9.7063014 52.2729321, -9.7063417 52.2728581)",2,
425627758,False,R556,secondary,50,False,20.791,Rock Street,"LINESTRING (-9.7063066 52.2729782, -9.7062547 52.2730168, -9.7060991 52.2731153)",2,
987557756,True,,residential,30,False,8.039,High Street,"LINESTRING (-9.708481 52.2689918, -9.7085991 52.2689938)",,
91818317,True,R551,secondary,30,False,91.38399999999999,New Road,"LINESTRING (-9.708481 52.2689918, -9.7084188 52.2694642, -9.7084135 52.269536, -9.7084208 52.2695695, -9.7084345 52.2695874, -9.7084801 52.2696304, -9.708519 52.2696945, -9.7085426 52.2697561, -9.7085461 52.2697956)",,
112637992,False,,residential,,False,15.743,Pembroke Square,"LINESTRING (-9.7120672 52.2729279, -9.7121876 52.272807)",,
"[491012826, 245256826]",False,R551,secondary,50,True,140.992,Caherslee Road,"LINESTRING (-9.7120672 52.2729279, -9.7118054 52.2727976, -9.7115959 52.2726939, -9.7113165 52.272559, -9.7111792 52.2724927, -9.7103666 52.2722104)",2,
112637992,False,,residential,,True,62.735,Pembroke Square,"LINESTRING (-9.7125831 52.2723023, -9.7125085 52.2724682, -9.712471 52.2725223, -9.7121876 52.272807)",,
116823640,False,,residential,,False,136.28199999999998,Abbey Park,"LINESTRING (-9.7046273 52.2710136, -9.7045729 52.2712468, -9.7045279 52.2713472, -9.7044555 52.2713804, -9.7043979 52.2714184, -9.7043579 52.2714905, -9.7043417 52.2715478, -9.7041308 52.2721792)",,
235475581,False,R874,secondary,50,True,25.324,North Circular Road,"LINESTRING (-9.7041308 52.2721792, -9.7044939 52.2722292)",2,
116823640,False,,residential,,True,136.28199999999998,Abbey Park,"LINESTRING (-9.7041308 52.2721792, -9.7043417 52.2715478, -9.7043579 52.2714905, -9.7043979 52.2714184, -9.7044555 52.2713804, -9.7045279 52.2713472, -9.7045729 52.2712468, -9.7046273 52.2710136)",,
"[249041840, 235475581, 863345686]",False,R874,secondary,50,False,157.958,North Circular Road,"LINESTRING (-9.7041308 52.2721792, -9.7035841 52.2721203, -9.7034018 52.2720728, -9.7032684 52.2720249, -9.7030631 52.2719398, -9.7029882 52.2718975, -9.7027365 52.2717285, -9.7025855 52.2716261, -9.7022815 52.2714111)","['2', '3']",
227605657,False,R875,secondary,,True,79.959,Castle Street Lower,"LINESTRING (-9.7046174 52.2693296, -9.703487 52.2691332)",2,
38040779,True,,tertiary,50,False,62.688,Ashe Street,"LINESTRING (-9.7046174 52.2693296, -9.7045706 52.2693892, -9.7041481 52.2698144)",1,
249043320,False,R875,secondary,,False,25.186999999999998,Castle Street Lower,"LINESTRING (-9.7046174 52.2693296, -9.7047247 52.2693489, -9.7047723 52.2693577, -9.7048176 52.2693667, -9.7049727 52.269393)",,
38031217,True,,unclassified,,False,114.238,Courthouse Lane,"LINESTRING (-9.7041481 52.2698144, -9.7037055 52.2696554, -9.703359 52.2696134, -9.70335 52.2696024, -9.7033219 52.2695679, -9.703487 52.2691332)",,
38040779,True,,tertiary,50,False,59.545,Ashe Street,"LINESTRING (-9.7041481 52.2698144, -9.7037842 52.2701792, -9.7036738 52.2702636)",1,
1239136976,False,,residential,30,True,39.63,Castle Countess,"LINESTRING (-9.7104643 52.2648663, -9.7103483 52.2650138, -9.7101906 52.2651806)",,
136701215,False,,residential,30,True,105.693,Castle Demesne,"LINESTRING (-9.7069958 52.2649502, -9.7085375 52.2650652)",,
136701222,True,R551,secondary,60,False,31.248000000000005,Prince's Quay,"LINESTRING (-9.7112873 52.264999, -9.7113026 52.2649293, -9.7113346 52.2648555, -9.7113677 52.2647227)",2,
"[989265825, 136701218]",False,R551,secondary,"['60', '50']",False,52.571,Prince's Quay,"LINESTRING (-9.7112873 52.264999, -9.7111409 52.2651936, -9.7109713 52.2654304)",2,
136701215,False,,residential,30,False,105.693,Castle Demesne,"LINESTRING (-9.7085375 52.2650652, -9.7069958 52.2649502)",,
136701215,False,,residential,30,True,37.036,Castle Demesne,"LINESTRING (-9.7085375 52.2650652, -9.7090767 52.2651104)",,
136701214,False,,residential,30,False,206.735,Castle Countess,"LINESTRING (-9.7085375 52.2650652, -9.7084505 52.2654878, -9.7085031 52.2655609, -9.7087753 52.2657837, -9.7088251 52.2657973, -9.7088666 52.2657938, -9.7093119 52.2655868, -9.7100328 52.2652508, -9.7101048 52.2652188, -9.7101906 52.2651806)",,
136701215,False,,residential,30,False,37.036,Castle Demesne,"LINESTRING (-9.7090767 52.2651104, -9.7085375 52.2650652)",,
136701214,False,,residential,30,True,206.735,Castle Countess,"LINESTRING (-9.7101906 52.2651806, -9.7101048 52.2652188, -9.7100328 52.2652508, -9.7093119 52.2655868, -9.7088666 52.2657938, -9.7088251 52.2657973, -9.7087753 52.2657837, -9.7085031 52.2655609, -9.7084505 52.2654878, -9.7085375 52.2650652)",,
"[136701216, 989265583]",False,,residential,"['30', '50']",True,59.963,Castle Countess,"LINESTRING (-9.7101906 52.2651806, -9.71061 52.2653197, -9.7108694 52.2653971, -9.7109713 52.2654304)",,
1239136976,False,,residential,30,False,39.63,Castle Countess,"LINESTRING (-9.7101906 52.2651806, -9.7103483 52.2650138, -9.7104643 52.2648663)",,
"[136701218, 521535500]",False,R551,secondary,50,False,84.63699999999999,Prince's Quay,"LINESTRING (-9.7109713 52.2654304, -9.7109425 52.2654688, -9.7108264 52.2656352, -9.7104965 52.2660641, -9.7104522 52.266122)",2,
"[989265825, 136701218]",False,R551,secondary,"['60', '50']",True,52.571,Prince's Quay,"LINESTRING (-9.7109713 52.2654304, -9.7111409 52.2651936, -9.7112873 52.264999)",2,
"[136701216, 989265583]",False,,residential,"['50', '30']",False,59.963,Castle Countess,"LINESTRING (-9.7109713 52.2654304, -9.7108694 52.2653971, -9.71061 52.2653197, -9.7101906 52.2651806)",,
292009290,False,,residential,50,True,162.63299999999998,James Street,"LINESTRING (-9.7104522 52.266122, -9.7106636 52.266181, -9.7110379 52.2662853, -9.7123984 52.2666947, -9.7125032 52.2667308, -9.7125993 52.2667635)",,
"[988455937, 521535498]",False,R551,secondary,50,False,152.327,Prince's Street,"LINESTRING (-9.7104522 52.266122, -9.7103811 52.2662147, -9.710163 52.2664994, -9.7099143 52.2668226, -9.7098967 52.2668469, -9.7098839 52.2668648, -9.7096998 52.267117, -9.7096128 52.2672401, -9.7095347 52.2673578, -9.7095285 52.2673695)",,
