osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,tunnel
44708764,2,R106,Main Street,secondary,50,False,True,77.455,"LINESTRING (-6.1536192 53.4507381, -6.1547508 53.4505618)",,
22818185,1,L2132,New Street,residential,50,True,False,154.625,"LINESTRING (-6.1536192 53.4507381, -6.1536725 53.4508439, -6.153699 53.4509639, -6.1537916 53.4513833, -6.1538 53.4514214, -6.1538726 53.4517498, -6.1539364 53.4520385, -6.153904 53.4521112)",,
135409864,2,R124,Church Road,secondary,50,False,True,76.42699999999999,"LINESTRING (-6.1536192 53.4507381, -6.1535884 53.4505557, -6.1534873 53.4500553)",,
1215795327,2,R106,The Mall,secondary,50,False,False,70.44800000000001,"LINESTRING (-6.1536192 53.4507381, -6.1530579 53.4508126, -6.1525856 53.4508876)",,
135409864,2,R124,Church Road,secondary,50,False,True,44.257,"LINESTRING (-6.1528893 53.4473216, -6.15281 53.4469264)",,
22818144,2,,Grove Road,residential,30,False,True,148.577,"LINESTRING (-6.1528893 53.4473216, -6.152817 53.4473311, -6.1512357 53.4474344, -6.1506581 53.4474561)",,
135409864,2,R124,Church Road,secondary,50,False,False,45.635,"LINESTRING (-6.1528893 53.4473216, -6.1529236 53.4474818, -6.1529765 53.4477287)",,
4573016,2,R106,The Mall,secondary,50,False,False,102.046,"LINESTRING (-6.1509219 53.450963, -6.149795 53.4508928, -6.1495823 53.4508911, -6.1493896 53.45091)",,
4573016,2,R106,The Mall,secondary,50,False,True,41.056,"LINESTRING (-6.1509219 53.450963, -6.1510851 53.4509766, -6.1512796 53.4509871, -6.1515387 53.4509995)",,
23397353,2,,The Rise,residential,30,False,True,390.342,"LINESTRING (-6.1509219 53.450963, -6.1506607 53.447491, -6.1506581 53.4474561)",,
"[22818144, 3819233]",2,,Grove Road,residential,30,False,False,119.021,"LINESTRING (-6.1493896 53.45091, -6.1492759 53.4508694, -6.1487673 53.4508081, -6.1486977 53.4507827, -6.1486763 53.4507192, -6.148753 53.450152)",,
4573016,2,R106,The Mall,secondary,50,False,True,102.046,"LINESTRING (-6.1493896 53.45091, -6.1495823 53.4508911, -6.149795 53.4508928, -6.1509219 53.450963)",,
8070691,2,,Saint Margaret's Road,residential,30,False,False,85.186,"LINESTRING (-6.1556955 53.4504146, -6.1556815 53.4503779, -6.1554838 53.449863, -6.15547 53.4497735, -6.1554937 53.4497004, -6.1555088 53.4496656)",,
44708764,2,R106,Main Street,secondary,50,False,False,64.664,"LINESTRING (-6.1556955 53.4504146, -6.1556608 53.45042, -6.1556089 53.450428, -6.1553816 53.4504635, -6.1552712 53.4504807, -6.155156 53.4504986, -6.1549935 53.4505239, -6.1547508 53.4505618)",,
"[44708763, 44708764, 1251786198, 363349395]",2,R106,"['Main Street', 'Dublin Road']",secondary,50,False,True,349.902,"LINESTRING (-6.1556955 53.4504146, -6.1565493 53.4502815, -6.156784 53.4502501, -6.1569997 53.4502174, -6.1581363 53.4500451, -6.158541 53.4499838, -6.1586073 53.4499737, -6.158928 53.4499251, -6.1591456 53.4498922, -6.1600634 53.449753, -6.1604397 53.449696, -6.1608163 53.4496389)",yes,
135409864,2,R124,Church Road,secondary,50,False,False,25.287,"LINESTRING (-6.153448 53.4498291, -6.1534873 53.4500553)",,
135409864,2,R124,Church Road,secondary,50,False,True,235.632,"LINESTRING (-6.153448 53.4498291, -6.1531793 53.4486435, -6.1531414 53.4484764, -6.1531227 53.448394, -6.1529765 53.4477287)",,
240825322,2,,Saint Margaret's Avenue,residential,30,False,True,137.914,"LINESTRING (-6.153448 53.4498291, -6.1535279 53.4498185, -6.1538623 53.4498138, -6.1542581 53.4497938, -6.1547585 53.4497422, -6.1554264 53.4496733, -6.1555088 53.4496656)",,
8070691,2,,Saint Margaret's Road,residential,30,False,False,330.16599999999994,"LINESTRING (-6.1555088 53.4496656, -6.155599 53.4495793, -6.1556314 53.4494972, -6.1558339 53.448773, -6.1559596 53.4483236, -6.1560269 53.4476895, -6.1560434 53.447114, -6.1560665 53.4467317)",,
8070691,2,,Saint Margaret's Road,residential,30,False,True,85.186,"LINESTRING (-6.1555088 53.4496656, -6.1554937 53.4497004, -6.15547 53.4497735, -6.1554838 53.449863, -6.1556815 53.4503779, -6.1556955 53.4504146)",,
8070692,1,,Saint Margaret's Avenue,residential,,False,True,54.719,"LINESTRING (-6.1555088 53.4496656, -6.155658 53.4496544, -6.1557688 53.449645, -6.1563274 53.4495985)",,
