osmid,lanes,ref,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,junction,width
47987370,2,R118,George's Street Upper,secondary,30,False,True,43.785,"LINESTRING (-6.1360238 53.2922761, -6.1354936 53.2920424)",,,
"[6056516, 51483781]",2,R118,Marine Road,secondary,"['30', '50']",False,False,116.631,"LINESTRING (-6.1360238 53.2922761, -6.1359202 53.2923768, -6.1357605 53.292532, -6.1356789 53.2926114, -6.1352893 53.2929903, -6.1352435 53.2930349, -6.1351574 53.2931173, -6.1351167 53.2931733)",,,
114977519,,,George's Street Lower,tertiary,30,True,False,19.853,"LINESTRING (-6.1360238 53.2922761, -6.1360929 53.2923083, -6.1362853 53.2923602)",,,
638182467,,,George's Place,residential,50,False,False,46.244,"LINESTRING (-6.1399963 53.2949736, -6.139368 53.2947949)",,,
7991836,,,George's Place,residential,50,False,True,109.81599999999999,"LINESTRING (-6.1399963 53.2949736, -6.1407391 53.2952232, -6.1409576 53.2952793, -6.1411762 53.2953292, -6.141503 53.2953485)",,,
7991838,,,Kelly's Avenue,residential,50,True,False,131.407,"LINESTRING (-6.1399963 53.2949736, -6.1394792 53.2953582, -6.1391636 53.2955793, -6.1389104 53.2957169, -6.138759 53.2958876)",,,
638182467,,,George's Place,residential,50,False,True,46.244,"LINESTRING (-6.139368 53.2947949, -6.1399963 53.2949736)",,,
638182469,,,George's Place,residential,50,False,False,39.705,"LINESTRING (-6.139368 53.2947949, -6.1388351 53.2946335)",,,
670302691,,,George's Place,residential,50,False,True,40.915,"LINESTRING (-6.1382907 53.2944617, -6.1388351 53.2946335)",,,
7991839,,,Charlemont Avenue,residential,50,True,False,135.841,"LINESTRING (-6.1382907 53.2944617, -6.1380744 53.2947524, -6.1378702 53.2950434, -6.1375831 53.2954762, -6.1375038 53.295589)",,,
25097378,2,N31,Crofton Road,trunk,50,False,False,38.767,"LINESTRING (-6.1375038 53.295589, -6.1380471 53.2957159)",,,
"[25097378, 25097375]",2,N31,Crofton Road,trunk,50,False,"[False, True]",274.168,"LINESTRING (-6.1375038 53.295589, -6.1368849 53.2954461, -6.136522 53.2953558, -6.1363591 53.295317, -6.1360443 53.2952409, -6.135987 53.295227, -6.135385 53.294996, -6.1350963 53.2948731, -6.1350805 53.2948662, -6.1350104 53.2948388, -6.134925 53.2948064, -6.1346119 53.2946952, -6.1342495 53.2945606, -6.1340346 53.2944957, -6.1338685 53.2944457)",,,
114977522,1,,George's Street Lower,tertiary,30,True,False,16.669,"LINESTRING (-6.1370744 53.2927008, -6.1371713 53.2927561, -6.1372547 53.292805)",,,
7991837,,,Wellington Street,residential,30,False,False,10.918,"LINESTRING (-6.1400633 53.2940114, -6.1399865 53.2940982)",,,
1206233111,2,,George's Street Lower,tertiary,30,False,False,18.497,"LINESTRING (-6.1400633 53.2940114, -6.1403003 53.2940986)",,,
"[46606574, 1206233111]",2,,George's Street Lower,tertiary,30,False,True,106.915,"LINESTRING (-6.1400633 53.2940114, -6.1400162 53.2939908, -6.1399871 53.2939779, -6.1399079 53.2939428, -6.1390448 53.2935598, -6.1390014 53.2935413, -6.1389671 53.2935267, -6.138795 53.2934528, -6.1387686 53.2934408)",,,
"[1058264327, 7991831]",,,Patrick Street,"['unclassified', 'residential']","['30', '50']",True,False,184.718,"LINESTRING (-6.1362853 53.2923602, -6.1364694 53.2922269, -6.1365562 53.2921425, -6.1366717 53.2920303, -6.1367641 53.2919428, -6.1373428 53.2914075, -6.137812 53.2909735)",,,
