osmid,lanes,ref,highway,maxspeed,oneway,reversed,length,geometry,name,bridge,width
25617796,,,unclassified,50,True,False,105.65899999999999,"LINESTRING (-8.570103 53.1976143, -8.570084 53.1978749, -8.5700559 53.1980899, -8.570026 53.1982519, -8.5699854 53.1983797, -8.5699517 53.1985592)",Kelly's Street,,3
25965041,2,R351,secondary,50,False,False,84.781,"LINESTRING (-8.570103 53.1976143, -8.5700321 53.1976118, -8.5698799 53.1976064, -8.5697731 53.1975958, -8.5696973 53.1975883, -8.5691608 53.1975318, -8.5688482 53.1974924)",Barrack Street,,
25965041,2,R351,secondary,50,False,True,83.474,"LINESTRING (-8.570103 53.1976143, -8.5702304 53.1976189, -8.570709 53.1976333, -8.570733 53.1976341, -8.5709184 53.19764, -8.5713544 53.1976538)",Barrack Street,,
23452974,2,R942,secondary,50,False,False,77.768,"LINESTRING (-8.5686523 53.1985535, -8.5684513 53.1985714, -8.5678171 53.1986328, -8.567583 53.1986518, -8.5674984 53.1986597)",Main Street,,
23452974,2,R942,secondary,50,False,True,86.687,"LINESTRING (-8.5686523 53.1985535, -8.5689978 53.1985372, -8.5693205 53.1985408, -8.5697025 53.1985481, -8.5699517 53.1985592)",Main Street,,
25965037,,,unclassified,50,True,False,119.34,"LINESTRING (-8.5686523 53.1985535, -8.5686403 53.1983562, -8.5686403 53.1982198, -8.5686583 53.1980565, -8.5687062 53.1978699, -8.5688482 53.1974924)",Kings Street,,4
25965041,2,R351,secondary,50,False,False,93.041,"LINESTRING (-8.5688482 53.1974924, -8.5686767 53.197473, -8.5684669 53.1974543, -8.5681237 53.1974237, -8.5677091 53.1974086, -8.5674614 53.1974055)",Barrack Street,,
25965041,2,R351,secondary,50,False,True,84.781,"LINESTRING (-8.5688482 53.1974924, -8.5691608 53.1975318, -8.5696973 53.1975883, -8.5697731 53.1975958, -8.5698799 53.1976064, -8.5700321 53.1976118, -8.570103 53.1976143)",Barrack Street,,
128469572,,,unclassified,,False,False,73.824,"LINESTRING (-8.5761338 53.1993038, -8.576206 53.1986413)",,,
386806346,2,L4224,unclassified,,False,False,143.585,"LINESTRING (-8.5761338 53.1993038, -8.5752887 53.199245, -8.5748752 53.1992498, -8.5745241 53.199238, -8.5742491 53.1992034, -8.5739944 53.1991765)",,,
33399945,,,residential,,False,True,72.515,"LINESTRING (-8.5732293 53.1996285, -8.5733322 53.1995961, -8.5734299 53.1995329, -8.5735456 53.1994451, -8.5736907 53.1993202, -8.5738285 53.1992452, -8.5739944 53.1991765)",,,
"[128469569, 1087559150]",,,residential,50,False,False,140.00099999999998,"LINESTRING (-8.5732293 53.1996285, -8.5728756 53.1996692, -8.5728537 53.1996718, -8.5723487 53.1997333, -8.5711627 53.1998576)",Dolphin Street,,
128469569,,,residential,50,False,True,64.18299999999999,"LINESTRING (-8.5732293 53.1996285, -8.5734071 53.1996078, -8.5736033 53.1995915, -8.5737309 53.1995772, -8.5739191 53.1995304, -8.574152 53.1994747)",Dolphin Street,,
23452974,2,R942,secondary,50,False,False,57.443,"LINESTRING (-8.5708136 53.1985612, -8.5707272 53.1985625, -8.5703422 53.1985671, -8.5701598 53.1985666, -8.5699517 53.1985592)",Main Street,,
33399946,1,,residential,50,True,False,146.064,"LINESTRING (-8.5708136 53.1985612, -8.57093 53.1989556, -8.5710744 53.199593, -8.5710954 53.1996561, -8.5711627 53.1998576)",Abbey Street,,
442122631,2,R942,secondary,50,False,True,25.353,"LINESTRING (-8.5708136 53.1985612, -8.5709487 53.1985674, -8.5711915 53.1985876)",Dunkellin Street,,
25965041,2,R351,secondary,50,False,False,70.083,"LINESTRING (-8.5660349 53.1973283, -8.5659387 53.197321, -8.5656955 53.1972998, -8.5655043 53.1972729, -8.5650077 53.1971959)",Barrack Street,,
25965041,2,R351,secondary,50,False,True,95.43200000000002,"LINESTRING (-8.5660349 53.1973283, -8.5660983 53.1973331, -8.5663849 53.197355, -8.5667513 53.1973727, -8.5668807 53.197379, -8.5671778 53.1973931, -8.5674614 53.1974055)",Barrack Street,,
104715079,2,R942,secondary,50,False,False,40.512,"LINESTRING (-8.5663634 53.1988224, -8.5657863 53.1989374)",Bride Street,,
23452974,2,R942,secondary,50,False,True,78.24699999999999,"LINESTRING (-8.5663634 53.1988224, -8.5665701 53.1987671, -8.5666986 53.1987388, -8.5668007 53.1987218, -8.5669307 53.1987094, -8.5671738 53.1986853, -8.5674984 53.1986597)",Main Street,,
104625905,,,unclassified,,True,False,167.99699999999999,"LINESTRING (-8.5663634 53.1988224, -8.5663245 53.1986775, -8.5661759 53.198258, -8.5660507 53.1977424, -8.5660389 53.1974401, -8.5660349 53.1973283)",Piggot Street,,4
128469569,,,residential,50,False,False,64.183,"LINESTRING (-8.574152 53.1994747, -8.5739191 53.1995304, -8.5737309 53.1995772, -8.5736033 53.1995915, -8.5734071 53.1996078, -8.5732293 53.1996285)",Dolphin Street,,
393891282,2,R380,secondary,50,False,False,35.365,"LINESTRING (-8.574152 53.1994747, -8.574114 53.1994234, -8.5740406 53.1993233, -8.5740135 53.1992769, -8.5739944 53.1992452, -8.5739849 53.1992216, -8.5739944 53.1991765)",,,
393891282,2,R380,secondary,50,False,True,48.719,"LINESTRING (-8.574152 53.1994747, -8.5742317 53.1995971, -8.5743142 53.199707, -8.5743887 53.1998075, -8.574442 53.1998768)",,,
128469567,,,residential,,False,False,116.36,"LINESTRING (-8.5713563 53.200466, -8.5713872 53.2005631, -8.5713943 53.2005855, -8.571572 53.2010605, -8.5717147 53.2014901)",Abbey Street,,
25753770,,,unclassified,50,False,True,375.542,"LINESTRING (-8.5665354 53.2022465, -8.5660822 53.2011348, -8.5658035 53.2002707, -8.5657069 53.1999712, -8.5656403 53.1997797, -8.5656208 53.1997153, -8.5656226 53.1996311, -8.5656716 53.199462, -8.5657489 53.1992514, -8.5657831 53.1990918, -8.5657863 53.1989374)",Station Road,,
25556443,1,,tertiary,50,True,False,114.269,"LINESTRING (-8.5649334 53.1980155, -8.5649471 53.1981747, -8.564995 53.1984416, -8.5650724 53.1987096, -8.5651609 53.1990331)",Moore Street,,
188496118,,,residential,,False,False,88.771,"LINESTRING (-8.562562 53.1990592, -8.5626498 53.1991146, -8.5627423 53.1991525, -8.5628437 53.1991633, -8.5633014 53.1991552, -8.563829 53.1991133)",,,
194832482,,,residential,,True,False,204.46799999999996,"LINESTRING (-8.562562 53.1990592, -8.5626242 53.1989988, -8.5628406 53.1988219, -8.5630255 53.1986693, -8.5631878 53.1985301, -8.5632735 53.1984761, -8.5634539 53.1983816, -8.5636498 53.1982829, -8.5637087 53.1982533, -8.5638552 53.1982154, -8.5640919 53.1981574, -8.5644234 53.1980952, -8.5646826 53.1980507, -8.5649334 53.1980155)",,,
188496118,,,residential,,False,True,88.771,"LINESTRING (-8.563829 53.1991133, -8.5633014 53.1991552, -8.5628437 53.1991633, -8.5627423 53.1991525, -8.5626498 53.1991146, -8.562562 53.1990592)",,,
185865782,2,R942,secondary,50,False,False,152.46799999999996,"LINESTRING (-8.5637887 53.1994662, -8.5633887 53.1996075, -8.5632178 53.1996696, -8.5629244 53.1997679, -8.562786 53.1998094, -8.5626606 53.1998476, -8.5625097 53.1998873, -8.5623968 53.1999165, -8.5621355 53.1999741, -8.5618553 53.2000376, -8.5617359 53.2000641)",Bride Street,,
185865782,2,R942,secondary,50,False,True,52.769,"LINESTRING (-8.5637887 53.1994662, -8.5640734 53.1993667, -8.564229 53.1993089, -8.5644664 53.1992205)",Bride Street,,
188496100,,,residential,,False,False,57.062,"LINESTRING (-8.5637887 53.1994662, -8.5639849 53.1996881, -8.5639957 53.1997009, -8.5640041 53.1997145, -8.564001 53.1997295, -8.5639876 53.1997443, -8.5639688 53.1997596, -8.5639447 53.1997757, -8.5637595 53.1998919)",The Crescent,,
188496100,,,residential,,False,True,57.062,"LINESTRING (-8.5637595 53.1998919, -8.5639447 53.1997757, -8.5639688 53.1997596, -8.5639876 53.1997443, -8.564001 53.1997295, -8.5640041 53.1997145, -8.5639957 53.1997009, -8.5639849 53.1996881, -8.5637887 53.1994662)",The Crescent,,
188496102,,,residential,,False,False,20.245,"LINESTRING (-8.5617359 53.2000641, -8.5618713 53.2002271)",Rus-In-Urbe Court,,
185865782,2,R942,secondary,50,False,True,152.468,"LINESTRING (-8.5617359 53.2000641, -8.5618553 53.2000376, -8.5621355 53.1999741, -8.5623968 53.1999165, -8.5625097 53.1998873, -8.5626606 53.1998476, -8.562786 53.1998094, -8.5629244 53.1997679, -8.5632178 53.1996696, -8.5633887 53.1996075, -8.5637887 53.1994662)",Bride Street,,
188496102,,,residential,,False,False,71.808,"LINESTRING (-8.562198 53.2006228, -8.5630876 53.2009876)",Rus-In-Urbe Court,,
188496102,,,residential,,False,True,49.087,"LINESTRING (-8.562198 53.2006228, -8.5618713 53.2002271)",Rus-In-Urbe Court,,
188496107,,,residential,,False,False,65.61,"LINESTRING (-8.562198 53.2006228, -8.5620609 53.2007374, -8.5619334 53.20085, -8.561723 53.2011365)",Rus-In-Urbe Court,,
188496102,,,residential,,False,True,71.808,"LINESTRING (-8.5630876 53.2009876, -8.562198 53.2006228)",Rus-In-Urbe Court,,
188496107,,,residential,,False,True,65.61,"LINESTRING (-8.561723 53.2011365, -8.5619334 53.20085, -8.5620609 53.2007374, -8.562198 53.2006228)",Rus-In-Urbe Court,,
28376138,,L4213,tertiary,,False,True,198.923,"LINESTRING (-8.5618915 53.1957659, -8.562026 53.195846, -8.5623327 53.1960286, -8.5627028 53.1962327, -8.5627807 53.1962743, -8.5630475 53.1964167, -8.563191 53.1964914, -8.5633037 53.1965484, -8.5633908 53.1965878, -8.5637422 53.196726, -8.5638402 53.1967649, -8.564057 53.1968508, -8.5641861 53.196902)",,,
188504845,,,residential,,False,False,169.839,"LINESTRING (-8.5753986 53.2001558, -8.5756193 53.2011302, -8.575778 53.2016659)",,,
393898847,2,R380,secondary,50,False,False,74.59400000000001,"LINESTRING (-8.5753986 53.2001558, -8.5752509 53.2001454, -8.5751471 53.2001374, -8.575046 53.2001279, -8.5749608 53.2001175, -8.5748917 53.2001047, -8.5748278 53.200092, -8.5747546 53.2000721, -8.5746921 53.2000474, -8.5746269 53.2000171, -8.5745417 53.1999653, -8.5744805 53.1999151, -8.574442 53.1998768)",,,
393898847,2,R380,secondary,50,False,True,36.775000000000006,"LINESTRING (-8.5753986 53.2001558, -8.5756008 53.2001709, -8.5757179 53.2001773, -8.575851 53.2001837, -8.5759481 53.2001868)",,,
109922696,,,residential,,False,False,59.384,"LINESTRING (-8.5761189 53.2008669, -8.5762663 53.2013936)",Ashlawn Drive,,
109922696,,,residential,,False,True,76.506,"LINESTRING (-8.5761189 53.2008669, -8.5759778 53.2003623, -8.5759481 53.2001868)",Ashlawn Drive,,
109922696,,,residential,,False,True,59.384,"LINESTRING (-8.5762663 53.2013936, -8.5761189 53.2008669)",Ashlawn Drive,,
188504845,,,residential,,False,True,169.839,"LINESTRING (-8.575778 53.2016659, -8.5756193 53.2011302, -8.5753986 53.2001558)",,,
194826331,,,residential,,False,False,31.038,"LINESTRING (-8.5724622 53.1976781, -8.5724334 53.1979567)",The Square,,
25965041,2,R351,secondary,50,False,False,73.844,"LINESTRING (-8.5724622 53.1976781, -8.5724258 53.1976767, -8.5719678 53.1976657, -8.5713544 53.1976538)",Barrack Street,,
25965041,2,R351,secondary,50,False,True,134.634,"LINESTRING (-8.5724622 53.1976781, -8.5729506 53.197697, -8.5733479 53.1977186, -8.5735724 53.1977328, -8.5737295 53.1977428, -8.5741803 53.1977809, -8.57427 53.1977863, -8.5743436 53.1977992, -8.5744519 53.1978389)",Barrack Street,,
194826334,,,residential,,False,True,5.486,"LINESTRING (-8.5726425 53.1979211, -8.5726329 53.1979701)",The Square,,
194826332,,,residential,,False,True,19.187,"LINESTRING (-8.5721464 53.197942, -8.5724334 53.1979567)",The Square,,
194826331,,,residential,,False,True,31.038,"LINESTRING (-8.5724334 53.1979567, -8.5724622 53.1976781)",The Square,,
194826332,,,residential,,False,False,19.187,"LINESTRING (-8.5724334 53.1979567, -8.5721464 53.197942)",The Square,,
194826332,,,residential,,False,True,13.372,"LINESTRING (-8.5724334 53.1979567, -8.5726329 53.1979701)",The Square,,
194826332,,,residential,,False,False,13.372,"LINESTRING (-8.5726329 53.1979701, -8.5724334 53.1979567)",The Square,,
194826334,,,residential,,False,False,5.486,"LINESTRING (-8.5726329 53.1979701, -8.5726425 53.1979211)",The Square,,
194826334,,,residential,,False,True,36.722,"LINESTRING (-8.5726329 53.1979701, -8.5725687 53.1982981)",The Square,,
194826334,,,residential,,False,False,36.722,"LINESTRING (-8.5725687 53.1982981, -8.5726329 53.1979701)",The Square,,
194832479,,,residential,30,False,True,57.763999999999996,"LINESTRING (-8.564687 53.1966017, -8.5645676 53.1965503, -8.5645078 53.1965581, -8.5644767 53.1965908, -8.5643521 53.1967432, -8.564295 53.1968007, -8.5641861 53.196902)",Chestnut Grove,,
28376138,,L4213,tertiary,,False,False,198.923,"LINESTRING (-8.5641861 53.196902, -8.564057 53.1968508, -8.5638402 53.1967649, -8.5637422 53.196726, -8.5633908 53.1965878, -8.5633037 53.1965484, -8.563191 53.1964914, -8.5630475 53.1964167, -8.5627807 53.1962743, -8.5627028 53.1962327, -8.5623327 53.1960286, -8.562026 53.195846, -8.5618915 53.1957659)",,,
28376138,,L4213,tertiary,,False,True,63.809,"LINESTRING (-8.5641861 53.196902, -8.564406 53.1969927, -8.5645697 53.1970498, -8.5646944 53.1970891, -8.564803 53.1971229, -8.564896 53.1971557, -8.5650077 53.1971959)",,,
194832479,,,residential,30,False,False,57.763999999999996,"LINESTRING (-8.5641861 53.196902, -8.564295 53.1968007, -8.5643521 53.1967432, -8.5644767 53.1965908, -8.5645078 53.1965581, -8.5645676 53.1965503, -8.564687 53.1966017)",Chestnut Grove,,
339035653,,,residential,,False,False,9.142,"LINESTRING (-8.5762267 53.1998912, -8.5763636 53.1998854)",,,
339035653,,,residential,,False,True,12.346,"LINESTRING (-8.5762267 53.1998912, -8.5760418 53.199899)",,,
"[339035650, 339035651, 339035652]",,,residential,,False,True,33.328,"LINESTRING (-8.5762267 53.1998912, -8.576233 53.19995, -8.5762349 53.20006, -8.5762349 53.2001908)",,,
339035653,,,residential,,False,False,12.346,"LINESTRING (-8.5760418 53.199899, -8.5762267 53.1998912)",,,
339035653,,,residential,,False,True,9.142,"LINESTRING (-8.5763636 53.1998854, -8.5762267 53.1998912)",,,
"[339035650, 339035651, 339035652]",,,residential,,False,False,33.328,"LINESTRING (-8.5762349 53.2001908, -8.5762349 53.20006, -8.576233 53.19995, -8.5762267 53.1998912)",,,
393898847,2,R380,secondary,50,False,False,19.115000000000002,"LINESTRING (-8.5762349 53.2001908, -8.5761596 53.2001916, -8.5760452 53.20019, -8.5759481 53.2001868)",,,
837938383,,,residential,,False,True,22.333,"LINESTRING (-8.5615736 53.2003195, -8.5618713 53.2002271)",Rus In Urbe House,,
188496102,,,residential,,False,False,49.087,"LINESTRING (-8.5618713 53.2002271, -8.562198 53.2006228)",Rus-In-Urbe Court,,
188496102,,,residential,,False,True,20.245,"LINESTRING (-8.5618713 53.2002271, -8.5617359 53.2000641)",Rus-In-Urbe Court,,
837938383,,,residential,,False,False,22.333,"LINESTRING (-8.5618713 53.2002271, -8.5615736 53.2003195)",Rus In Urbe House,,
"[841967337, 841967338, 841967339]",,,residential,50,False,True,39.549,"LINESTRING (-8.5647091 53.1995451, -8.564567 53.1993547, -8.5645023 53.1992696, -8.5644664 53.1992205)",Riverside Court,,
185865782,2,R942,secondary,50,False,False,52.769,"LINESTRING (-8.5644664 53.1992205, -8.564229 53.1993089, -8.5640734 53.1993667, -8.5637887 53.1994662)",Bride Street,,
185865782,2,R942,secondary,50,False,True,50.939,"LINESTRING (-8.5644664 53.1992205, -8.5645616 53.1991844, -8.5647078 53.1991378, -8.5648097 53.1991093, -8.5649331 53.1990775, -8.5650457 53.1990534, -8.5651609 53.1990331)",Bride Street,,
"[841967337, 841967338, 841967339]",,,residential,50,False,False,39.549,"LINESTRING (-8.5644664 53.1992205, -8.5645023 53.1992696, -8.564567 53.1993547, -8.5647091 53.1995451)",Riverside Court,,
