osmid,name,highway,oneway,reversed,length,geometry,maxspeed,junction,access
124198270,Via Appia,tertiary,False,True,48.375,"LINESTRING (17.033191 40.5797873, 17.0326674 40.5799637)",50,,
124198248,,residential,False,True,27.719,"LINESTRING (17.033191 40.5797873, 17.0332029 40.5799193, 17.0332134 40.580036)",,,
124198255,Via Piccinni,residential,False,False,47.259,"LINESTRING (17.0377889 40.5811392, 17.0372293 40.5811372)",50,,
124198255,Via Piccinni,residential,False,True,78.548,"LINESTRING (17.0377889 40.5811392, 17.0387155 40.5812004)",50,,
132318295,Via Giuseppe Mazzini,residential,True,False,42.09,"LINESTRING (17.0377889 40.5811392, 17.0378237 40.5815168)",50,,
124198253,Via Viola,residential,False,True,35.495,"LINESTRING (17.038798 40.5763237, 17.0386184 40.5760351)",,,
124269585,Via Carella,residential,False,False,5.483,"LINESTRING (17.038798 40.5763237, 17.0387733 40.5763693)",,,
124269585,Via Carella,residential,False,True,54.467,"LINESTRING (17.038798 40.5763237, 17.0390632 40.5758772)",,,
132920505,Via Caravaggio,residential,False,False,19.233,"LINESTRING (17.038798 40.5763237, 17.0390135 40.5762678)",,,
124198265,Viale Stazione,tertiary,True,False,27.264,"LINESTRING (17.0424494 40.581302, 17.0422292 40.5811227)",,,
132516223,Via Appia,tertiary,True,False,6.417,"LINESTRING (17.0338767 40.5795433, 17.0338064 40.5795652)",,,
132322384,Largo Capovento,residential,False,True,44.3,"LINESTRING (17.0338767 40.5795433, 17.0340915 40.5795258, 17.0343995 40.5795122)",,,
124198259,,tertiary,True,False,22.004,"LINESTRING (17.0393146 40.5788751, 17.0392341 40.5786869)",,,
124269602,Via Sansonetti,residential,False,True,33.971,"LINESTRING (17.0393146 40.5788751, 17.0397146 40.5789073)",50,,
132317254,,tertiary,True,False,27.91,"LINESTRING (17.0393146 40.5788751, 17.0389889 40.5789176)",,,
124198251,Via per Torre San Domenico,tertiary,False,False,36.262,"LINESTRING (17.0423433 40.577238, 17.0419402 40.5773503)",,,
132205624,Via Milano,residential,False,True,44.471,"LINESTRING (17.0423433 40.577238, 17.0425406 40.5776088)",50,,
132208546,Via Giuseppe Toniolo,residential,False,False,54.561,"LINESTRING (17.0423433 40.577238, 17.0421517 40.5767694)",50,,
124198252,Via per Torre San Domenico,tertiary,True,False,78.604,"LINESTRING (17.0423433 40.577238, 17.0427585 40.5770253, 17.0431664 40.5769222)",,,
124198262,Via Adua,tertiary,True,False,39.407,"LINESTRING (17.0388654 40.5789041, 17.0392341 40.5786869)",,,
132516220,Corso Vittorio Emanuele,tertiary,False,True,3.208,"LINESTRING (17.0388654 40.5789041, 17.0388328 40.5789189)",,,
127854567,Via San Marco,residential,True,False,21.228,"LINESTRING (17.0388654 40.5789041, 17.03882 40.5788485, 17.0387772 40.5787273)",,,
124198257,Via Aia,residential,True,False,27.073,"LINESTRING (17.0426513 40.5814663, 17.0423308 40.5814611)",,,
124198265,Viale Stazione,tertiary,True,False,24.99,"LINESTRING (17.0426513 40.5814663, 17.0424494 40.581302)",,,
124198261,Via IV Novembre,residential,True,False,26.471,"LINESTRING (17.0334785 40.5793803, 17.0334405 40.579144)",,,
124198271,Via Martiri di Belfiore,residential,True,False,81.177,"LINESTRING (17.0334785 40.5793803, 17.0325267 40.5794822)",,,
124198261,Via IV Novembre,residential,True,False,30.033,"LINESTRING (17.0335216 40.5796484, 17.0334785 40.5793803)",,,
124198270,Via Appia,tertiary,False,True,31.907,"LINESTRING (17.0335216 40.5796484, 17.033191 40.5797873)",50,,
124198262,Via Adua,tertiary,True,False,32.72,"LINESTRING (17.0392341 40.5786869, 17.0395416 40.5785079)",,,
124198255,Via Piccinni,residential,False,False,38.963,"LINESTRING (17.0405033 40.5813184, 17.0400442 40.5812837)",50,,
132317245,Via Fosse Ardeatine,residential,False,True,39.348,"LINESTRING (17.0405033 40.5813184, 17.0404568 40.5816705)",,,
132324368,Via Aia,residential,False,False,7.816,"LINESTRING (17.0405033 40.5813184, 17.0404306 40.5812749)",,,
124198263,Via Aia,residential,False,True,42.858000000000004,"LINESTRING (17.0405033 40.5813184, 17.0407523 40.5814174, 17.0409778 40.5814331)",,,
124198250,,tertiary,True,False,24.141,"LINESTRING (17.0429517 40.5817189, 17.0432375 40.5817144)",,,
124198265,Viale Stazione,tertiary,True,False,37.849,"LINESTRING (17.0429517 40.5817189, 17.0426513 40.5814663)",,,
124198248,,residential,False,False,48.723,"LINESTRING (17.0333062 40.581152, 17.0332698 40.5807147)",,,
1220223448,Via Piccinni,residential,False,False,4.936,"LINESTRING (17.0333062 40.581152, 17.0332478 40.5811538)",50,,
1220223449,Via Piccinni,residential,False,True,51.429,"LINESTRING (17.0333062 40.581152, 17.033478 40.5811468, 17.0338109 40.5811368, 17.0339147 40.5811337)",30,,
132920505,Via Caravaggio,residential,False,True,74.782,"LINESTRING (17.0407291 40.5758226, 17.0398912 40.57604)",,,
942928593,Viale Chiatona,tertiary,False,True,15.149,"LINESTRING (17.0407291 40.5758226, 17.0407844 40.5759522)",,,
942928593,Viale Chiatona,tertiary,False,False,125.286,"LINESTRING (17.0407291 40.5758226, 17.0405264 40.5753477, 17.0402716 40.5747508)",,,
124198264,Via Gian Lorenzo Bernini,residential,False,False,24.61,"LINESTRING (17.0390135 40.5762678, 17.0391031 40.5764784)",,,
132920505,Via Caravaggio,residential,False,False,78.337,"LINESTRING (17.0390135 40.5762678, 17.0398912 40.57604)",,,
132920505,Via Caravaggio,residential,False,True,19.233,"LINESTRING (17.0390135 40.5762678, 17.038798 40.5763237)",,,
124198264,Via Gian Lorenzo Bernini,residential,False,False,21.192,"LINESTRING (17.0396021 40.5776516, 17.0397817 40.5777847)",,,
124198264,Via Gian Lorenzo Bernini,residential,False,True,9.77,"LINESTRING (17.0396021 40.5776516, 17.0395665 40.577568)",,,
132920502,Via Alessandro Volta,residential,False,True,67.182,"LINESTRING (17.0396021 40.5776516, 17.0390035 40.5780495)",,,
124198264,Via Gian Lorenzo Bernini,residential,False,True,22.991,"LINESTRING (17.0401664 40.5780666, 17.0399694 40.5779239)",,,
124269590,Via Adua,tertiary,False,False,21.416,"LINESTRING (17.0401664 40.5780666, 17.0403367 40.5779239)",,,
423296422,,tertiary,True,False,6.715,"LINESTRING (17.0401193 40.5744161, 17.0401457 40.5744182, 17.0401708 40.5744248, 17.0401933 40.5744353)",50,roundabout,
124269603,Via Giotto,residential,False,False,26.457,"LINESTRING (17.0403728 40.5787072, 17.0400601 40.5787216)",,,
124269603,Via Giotto,residential,False,True,33.135,"LINESTRING (17.0403728 40.5787072, 17.0407646 40.5786916)",,,
124269604,Via Santarosa,residential,True,False,62.429,"LINESTRING (17.0403728 40.5787072, 17.0398863 40.5782845)",,,
124269595,Via Carducci,residential,False,False,50.976,"LINESTRING (17.0354979 40.5761692, 17.0360975 40.5761167)",,,
133020298,Corso Lenne,tertiary,False,False,104.742,"LINESTRING (17.0354979 40.5761692, 17.0355276 40.5752275)",,,
133020298,Corso Lenne,tertiary,False,True,125.53200000000001,"LINESTRING (17.0354979 40.5761692, 17.0354889 40.5767067, 17.0354462 40.5772972)",,,
124269596,Via Manin,residential,True,False,21.597,"LINESTRING (17.0323632 40.5777076, 17.0322649 40.5775283)",,,
124269580,Via Verri,residential,True,False,57.199,"LINESTRING (17.0335834 40.5783624, 17.0336634 40.5788732)",,,
132518923,Via Oronzo Massa,residential,True,False,20.058,"LINESTRING (17.0335834 40.5783624, 17.0333512 40.5784003)",50,,
127854571,Via del Parco,residential,False,True,36.686,"LINESTRING (17.0379581 40.5778159, 17.0380313 40.5777793, 17.0381932 40.5775464)",,,
133024658,Via del Parco,residential,True,False,14.493,"LINESTRING (17.0379581 40.5778159, 17.037865 40.5778713, 17.0378179 40.5778903)",,,
124269602,Via Sansonetti,residential,False,False,84.248,"LINESTRING (17.0407066 40.5789872, 17.0397146 40.5789073)",50,,
124269602,Via Sansonetti,residential,False,True,24.663,"LINESTRING (17.0407066 40.5789872, 17.0409935 40.5790286)",50,,
132915698,Via Francesco Carucci,residential,False,False,33.232,"LINESTRING (17.0407066 40.5789872, 17.0407646 40.5786916)",,,
124198269,Via Matera,tertiary,True,False,17.606,"LINESTRING (17.0337165 40.5792118, 17.0338448 40.5792466, 17.0339051 40.5792768)",,,
124269596,Via Manin,residential,True,False,29.922,"LINESTRING (17.0329169 40.5784684, 17.0328189 40.5782098)",,,
132518923,Via Oronzo Massa,residential,True,False,101.114,"LINESTRING (17.0329169 40.5784684, 17.0325843 40.5785071, 17.0322492 40.5784921, 17.0317241 40.5784937)",50,,
124269596,Via Manin,residential,True,False,19.776,"LINESTRING (17.0328189 40.5782098, 17.0326822 40.5780654)",,,
132518924,Via Pepe,residential,True,False,25.254,"LINESTRING (17.0328189 40.5782098, 17.0330087 40.5780343)",,,
132518930,Largo D'Aosta,residential,False,False,8.511,"LINESTRING (17.0346314 40.5781543, 17.03473 40.5781701)",,,
132518922,Via Macello,residential,False,True,43.035,"LINESTRING (17.0346314 40.5781543, 17.0345418 40.578072, 17.0343163 40.5779289, 17.0342645 40.5778876)",,,
132518923,Via Oronzo Massa,residential,True,False,91.49600000000001,"LINESTRING (17.0346314 40.5781543, 17.0344027 40.5781937, 17.0335834 40.5783624)",50,,
124198262,Via Adua,tertiary,True,False,21.942,"LINESTRING (17.0396889 40.5784128, 17.0398863 40.5782845)",,,
124269582,Via Salvatore Quasimodo,residential,False,False,99.789,"LINESTRING (17.0395 40.5751932, 17.0398912 40.57604)",,,
124269585,Via Carella,residential,False,False,52.46,"LINESTRING (17.0395 40.5751932, 17.0392194 40.5756141)",,,
124269585,Via Carella,residential,False,True,83.83200000000001,"LINESTRING (17.0395 40.5751932, 17.0396946 40.5749351, 17.039717 40.5749053, 17.0399322 40.5746198, 17.0400154 40.5745513)",,,
124269581,Via Leopardi,residential,True,False,84.382,"LINESTRING (17.0407646 40.5786916, 17.0400948 40.5781285)",,,
124269603,Via Giotto,residential,False,False,33.135,"LINESTRING (17.0407646 40.5786916, 17.0403728 40.5787072)",,,
132915698,Via Francesco Carucci,residential,False,True,33.232,"LINESTRING (17.0407646 40.5786916, 17.0407066 40.5789872)",,,
124269587,Via Vittorio Alfieri,residential,True,False,65.427,"LINESTRING (17.0409953 40.5776232, 17.0408887 40.578206)",,,
124269590,Via Adua,tertiary,False,False,40.48,"LINESTRING (17.0409953 40.5776232, 17.041441 40.5774893)",,,
124269590,Via Adua,tertiary,False,True,35.54,"LINESTRING (17.0409953 40.5776232, 17.0407617 40.5776883, 17.040612 40.5777526)",,,
124269584,Corso Lenne,residential,True,False,58.178,"LINESTRING (17.0358846 40.5789422, 17.0356185 40.5784596)",,,
133136210,Via Pitagora,residential,True,False,33.798,"LINESTRING (17.0358846 40.5789422, 17.0358241 40.578967, 17.0358113 40.5789873, 17.035789 40.5792159)",,,
132921086,Via Pirandello,residential,False,False,32.111,"LINESTRING (17.0384739 40.5756999, 17.0388498 40.5756566)",,,
132921086,Via Pirandello,residential,False,True,5.427,"LINESTRING (17.0384739 40.5756999, 17.0384159 40.5757209)",,,
133024644,Via Ippolito Nievo,residential,True,False,68.0,"LINESTRING (17.0384739 40.5756999, 17.0386234 40.575099)",,,
124269582,Via Salvatore Quasimodo,residential,False,False,25.547,"LINESTRING (17.0398912 40.57604, 17.0399818 40.5762592)",,,
124269582,Via Salvatore Quasimodo,residential,False,True,99.789,"LINESTRING (17.0398912 40.57604, 17.0395 40.5751932)",,,
132920505,Via Caravaggio,residential,False,False,74.782,"LINESTRING (17.0398912 40.57604, 17.0407291 40.5758226)",,,
132920505,Via Caravaggio,residential,False,True,78.337,"LINESTRING (17.0398912 40.57604, 17.0390135 40.5762678)",,,
124198256,Viale Chiatona,tertiary,False,False,43.202,"LINESTRING (17.0421712 40.579196, 17.0420131 40.5788265)",50,,
124198256,Viale Chiatona,tertiary,False,True,25.185,"LINESTRING (17.0421712 40.579196, 17.0422634 40.5794114)",50,,
124269600,Via Foggia,tertiary,False,True,49.785,"LINESTRING (17.0421712 40.579196, 17.042754 40.5792633)",50,,
124269602,Via Sansonetti,residential,False,False,29.791,"LINESTRING (17.0421712 40.579196, 17.0418245 40.5791466)",50,,
124198267,Corso Alcide de Gasperi,tertiary,False,True,29.795,"LINESTRING (17.0361412 40.5792003, 17.035789 40.5792159)",,,
132516220,Corso Vittorio Emanuele,tertiary,False,False,27.66,"LINESTRING (17.0361412 40.5792003, 17.0364687 40.5792031)",,,
124269584,Corso Lenne,residential,True,False,44.399,"LINESTRING (17.0361412 40.5792003, 17.0360395 40.5789301, 17.0358846 40.5789422)",,,
124198262,Via Adua,tertiary,True,False,9.162,"LINESTRING (17.0400948 40.5781285, 17.0401664 40.5780666)",,,
124269595,Via Carducci,residential,False,True,44.799,"LINESTRING (17.037612 40.5759911, 17.0374922 40.5760165, 17.0370874 40.5760407)",,,
124269601,Via Scarcella,residential,False,True,56.664,"LINESTRING (17.037612 40.5759911, 17.0375233 40.5758982, 17.0372355 40.5755694)",,,
132921086,Via Pirandello,residential,False,False,36.912,"LINESTRING (17.037612 40.5759911, 17.0377401 40.5759219, 17.0380085 40.5758617)",,,
132921087,Via San Marco,residential,True,False,79.72200000000001,"LINESTRING (17.037612 40.5759911, 17.0376541 40.5758906, 17.0377372 40.5756473, 17.0378305 40.5752942)",,,
132518922,Via Macello,residential,False,False,46.242,"LINESTRING (17.0330648 40.5770722, 17.0334677 40.5773538)",,,
132518922,Via Macello,residential,False,True,37.245,"LINESTRING (17.0330648 40.5770722, 17.0327008 40.5768831)",,,
132518925,Via Pier Forunato Calvi,residential,True,False,42.975,"LINESTRING (17.0330648 40.5770722, 17.0327403 40.5773699)",,,
"[132518929, 133136213]",Via Trilussa,residential,False,True,198.00900000000001,"LINESTRING (17.0330648 40.5770722, 17.0331054 40.5766471, 17.0331503 40.5761961, 17.033183 40.5758602, 17.0332071 40.5756135, 17.0328031 40.5755299)",,,
132518930,Largo D'Aosta,residential,False,True,32.717,"LINESTRING (17.0353851 40.5781804, 17.0349978 40.5781867)",,,
133020298,Corso Lenne,tertiary,False,False,46.766,"LINESTRING (17.0353851 40.5781804, 17.0354115 40.5777603)",,,
124198262,Via Adua,tertiary,True,False,24.718,"LINESTRING (17.0398863 40.5782845, 17.0400948 40.5781285)",,,
124269585,Via Carella,residential,False,False,32.092,"LINESTRING (17.0392194 40.5756141, 17.0390632 40.5758772)",,,
124269585,Via Carella,residential,False,True,52.46,"LINESTRING (17.0392194 40.5756141, 17.0395 40.5751932)",,,
132921086,Via Pirandello,residential,False,True,31.571,"LINESTRING (17.0392194 40.5756141, 17.0388498 40.5756566)",,,
124269596,Via Manin,residential,True,False,21.857,"LINESTRING (17.0322649 40.5775283, 17.0321793 40.5773428)",,,
132518917,Via Canaletto,residential,False,True,58.68,"LINESTRING (17.0322649 40.5775283, 17.0315741 40.5774717)",,,
133020306,Via Silvio Pellico,residential,False,False,33.849,"LINESTRING (17.0364796 40.5771203, 17.0364905 40.576816)",,,
133020306,Via Silvio Pellico,residential,False,True,26.465,"LINESTRING (17.0364796 40.5771203, 17.0364769 40.5773583)",,,
133024651,Via Ponchielli,residential,False,False,20.838,"LINESTRING (17.0364796 40.5771203, 17.0362331 40.5771285)",,,
133024651,Via Ponchielli,residential,False,True,57.322,"LINESTRING (17.0364796 40.5771203, 17.0371557 40.5770751)",,,
133020311,Via Bellini,residential,False,False,33.288,"LINESTRING (17.0372283 40.5776089, 17.0371907 40.5773109)",,,
133020311,Via Bellini,residential,False,True,25.085,"LINESTRING (17.0372283 40.5776089, 17.0372499 40.5778339)",,,
133024643,Via Guglielmo Marconi,residential,True,False,65.027,"LINESTRING (17.0372283 40.5776089, 17.0364628 40.5776717)",,,
133020303,Via San Giovanni Bosco,residential,False,True,38.599,"LINESTRING (17.0380994 40.5766942, 17.0376448 40.5767299)",,,
133020305,Via San Marco,residential,False,False,8.949,"LINESTRING (17.0380994 40.5766942, 17.0380534 40.5766217)",,,
133020305,Via San Marco,residential,False,True,35.897,"LINESTRING (17.0380994 40.5766942, 17.0382741 40.5769885)",,,
133020311,Via Bellini,residential,False,False,25.085,"LINESTRING (17.0372499 40.5778339, 17.0372283 40.5776089)",,,
133024657,Via del Parco,residential,True,False,45.141,"LINESTRING (17.0372499 40.5778339, 17.0377828 40.5778026)",,,
133024643,Via Guglielmo Marconi,residential,True,False,36.753,"LINESTRING (17.0381932 40.5775464, 17.0377596 40.5775745)",,,
127854571,Via del Parco,residential,False,False,36.686,"LINESTRING (17.0381932 40.5775464, 17.0380313 40.5777793, 17.0379581 40.5778159)",,,
127854571,Via del Parco,residential,False,True,36.358,"LINESTRING (17.0381932 40.5775464, 17.0383274 40.5772445, 17.0383309 40.5772366)",,,
133020311,Via Bellini,residential,False,False,26.386,"LINESTRING (17.0371907 40.5773109, 17.0371557 40.5770751)",,,
133020311,Via Bellini,residential,False,True,33.288,"LINESTRING (17.0371907 40.5773109, 17.0372283 40.5776089)",,,
133024642,Via Filangieri,residential,True,False,44.689,"LINESTRING (17.0371907 40.5773109, 17.0377179 40.5772765)",,,
133020305,Via San Marco,residential,False,False,35.897,"LINESTRING (17.0382741 40.5769885, 17.0380994 40.5766942)",,,
133020305,Via San Marco,residential,False,True,18.026,"LINESTRING (17.0382741 40.5769885, 17.0383773 40.5771304)",,,
133024651,Via Ponchielli,residential,False,False,49.746,"LINESTRING (17.0382741 40.5769885, 17.0376886 40.5770373)",,,
124269595,Via Carducci,residential,False,False,17.129,"LINESTRING (17.0363989 40.576091, 17.0366012 40.5760801)",,,
124269595,Via Carducci,residential,False,True,25.615,"LINESTRING (17.0363989 40.576091, 17.0360975 40.5761167)",,,
133020306,Via Silvio Pellico,residential,False,True,81.00200000000001,"LINESTRING (17.0363989 40.576091, 17.0364642 40.5765368, 17.0364905 40.576816)",,,
133020306,Via Silvio Pellico,residential,False,False,26.465,"LINESTRING (17.0364769 40.5773583, 17.0364796 40.5771203)",,,
133020306,Via Silvio Pellico,residential,False,True,17.094,"LINESTRING (17.0364769 40.5773583, 17.0364659 40.5775118)",,,
133024642,Via Filangieri,residential,True,False,60.515,"LINESTRING (17.0364769 40.5773583, 17.0371907 40.5773109)",,,
133020303,Via San Giovanni Bosco,residential,False,False,38.599,"LINESTRING (17.0376448 40.5767299, 17.0380994 40.5766942)",,,
133020303,Via San Giovanni Bosco,residential,False,True,44.381,"LINESTRING (17.0376448 40.5767299, 17.0371219 40.5767695)",,,
133142944,Via Verdi,residential,False,False,34.381,"LINESTRING (17.0376448 40.5767299, 17.0376886 40.5770373)",,,
133020311,Via Bellini,residential,False,False,34.101,"LINESTRING (17.0371557 40.5770751, 17.0371219 40.5767695)",,,
133020311,Via Bellini,residential,False,True,26.386,"LINESTRING (17.0371557 40.5770751, 17.0371907 40.5773109)",,,
133024651,Via Ponchielli,residential,False,False,57.322,"LINESTRING (17.0371557 40.5770751, 17.0364796 40.5771203)",,,
133024651,Via Ponchielli,residential,False,True,45.203,"LINESTRING (17.0371557 40.5770751, 17.0376886 40.5770373)",,,
124198251,Via per Torre San Domenico,tertiary,False,False,44.904,"LINESTRING (17.0419402 40.5773503, 17.041441 40.5774893)",,,
124198251,Via per Torre San Domenico,tertiary,False,True,36.262,"LINESTRING (17.0419402 40.5773503, 17.0423433 40.577238)",,,
132197907,Via Napoli,residential,False,True,43.097,"LINESTRING (17.0419402 40.5773503, 17.0420971 40.5777191)",50,,
124269600,Via Foggia,tertiary,False,False,49.785,"LINESTRING (17.042754 40.5792633, 17.0421712 40.579196)",50,,
124269600,Via Foggia,tertiary,False,True,42.762,"LINESTRING (17.042754 40.5792633, 17.0432543 40.5793225)",50,,
132197907,Via Napoli,residential,False,False,26.936,"LINESTRING (17.042754 40.5792633, 17.0426559 40.5790328)",50,,
132197914,,residential,True,False,30.151,"LINESTRING (17.0428349 40.5795274, 17.042754 40.5792633)",,,
132198958,Via Enrico Fermi,tertiary,False,False,12.046,"LINESTRING (17.0428349 40.5795274, 17.0429691 40.5795641)",50,,
132197905,Via Evangelista Torricelli,residential,False,True,54.69,"LINESTRING (17.0429691 40.5795641, 17.0431633 40.5800333)",50,,
132198958,Via Enrico Fermi,tertiary,False,True,12.046,"LINESTRING (17.0429691 40.5795641, 17.0428349 40.5795274)",50,,
132197905,Via Evangelista Torricelli,residential,False,False,54.69,"LINESTRING (17.0431633 40.5800333, 17.0429691 40.5795641)",50,,
132197905,Via Evangelista Torricelli,residential,False,True,35.227,"LINESTRING (17.0431633 40.5800333, 17.0432926 40.5803345)",50,,
132197905,Via Evangelista Torricelli,residential,False,False,35.227,"LINESTRING (17.0432926 40.5803345, 17.0431633 40.5800333)",50,,
132198959,Via Galvani,residential,False,True,52.637,"LINESTRING (17.0432926 40.5803345, 17.0426816 40.580428)",50,,
124198256,Viale Chiatona,tertiary,False,False,35.984,"LINESTRING (17.0431011 40.5814064, 17.0429587 40.5811014)",50,,
124198256,Viale Chiatona,tertiary,False,True,36.134,"LINESTRING (17.0431011 40.5814064, 17.0431569 40.5815324, 17.0432375 40.5817144)",50,,
124198254,Via per Torre San Domenico,tertiary,True,False,39.687,"LINESTRING (17.0427897 40.5771265, 17.0423433 40.577238)",,,
132198961,Via Marco Polo,residential,False,True,44.411,"LINESTRING (17.0427897 40.5771265, 17.0429685 40.5775021)",50,,
124198256,Viale Chiatona,tertiary,False,True,24.546,"LINESTRING (17.0426816 40.580428, 17.0427683 40.5806387)",50,,
132198959,Via Galvani,residential,False,False,52.637,"LINESTRING (17.0426816 40.580428, 17.0432926 40.5803345)",50,,
124198256,Viale Chiatona,tertiary,False,False,118.43,"LINESTRING (17.0426816 40.580428, 17.0426015 40.5802334, 17.0422634 40.5794114)",50,,
132205623,Via Antonio Segni,residential,False,False,18.08,"LINESTRING (17.0423973 40.5751522, 17.0423267 40.5749987)",50,,
132205623,Via Antonio Segni,residential,False,True,39.122,"LINESTRING (17.0423973 40.5751522, 17.0425317 40.5754889)",50,,
132208552,,residential,False,True,76.217,"LINESTRING (17.0423973 40.5751522, 17.0415417 40.5753701)",50,,
132205623,Via Antonio Segni,residential,False,False,39.122,"LINESTRING (17.0425317 40.5754889, 17.0423973 40.5751522)",50,,
132205623,Via Antonio Segni,residential,False,True,41.551,"LINESTRING (17.0425317 40.5754889, 17.0426804 40.5758451)",50,,
132208551,Via Vito Medea,residential,False,True,75.138,"LINESTRING (17.0425317 40.5754889, 17.0416957 40.57572)",50,,
132205623,Via Antonio Segni,residential,False,False,41.551,"LINESTRING (17.0426804 40.5758451, 17.0425317 40.5754889)",50,,
132205623,Via Antonio Segni,residential,False,True,42.174,"LINESTRING (17.0426804 40.5758451, 17.0428434 40.5762036)",50,,
132208549,Via Roberto Malagnino,residential,False,True,74.29,"LINESTRING (17.0426804 40.5758451, 17.0418487 40.5760626)",50,,
132205623,Via Antonio Segni,residential,False,False,42.174,"LINESTRING (17.0428434 40.5762036, 17.0426804 40.5758451)",50,,
132205623,Via Antonio Segni,residential,False,True,39.869,"LINESTRING (17.0428434 40.5762036, 17.0429979 40.5765424)",50,,
132208543,Via Cosimo Lauria,residential,False,True,75.6,"LINESTRING (17.0428434 40.5762036, 17.0419926 40.5764149)",50,,
132205623,Via Antonio Segni,residential,False,False,39.869,"LINESTRING (17.0429979 40.5765424, 17.0428434 40.5762036)",50,,
132205623,Via Antonio Segni,residential,False,True,44.565,"LINESTRING (17.0429979 40.5765424, 17.0431664 40.5769222)",50,,
132208548,Via Marco Basile,residential,False,True,75.794,"LINESTRING (17.0429979 40.5765424, 17.0421517 40.5767694)",50,,
132205623,Via Antonio Segni,residential,False,False,44.565,"LINESTRING (17.0431664 40.5769222, 17.0429979 40.5765424)",50,,
124198254,Via per Torre San Domenico,tertiary,True,False,37.901,"LINESTRING (17.043216 40.57702, 17.0427897 40.5771265)",,,
132205624,Via Milano,residential,False,False,44.471,"LINESTRING (17.0425406 40.5776088, 17.0423433 40.577238)",50,,
132205624,Via Milano,residential,False,True,39.008,"LINESTRING (17.0425406 40.5776088, 17.0426764 40.5779441)",50,,
132208542,Via Brindisi,residential,False,False,38.036,"LINESTRING (17.0425406 40.5776088, 17.0429685 40.5775021)",50,,
132208542,Via Brindisi,residential,False,True,39.413,"LINESTRING (17.0425406 40.5776088, 17.0420971 40.5777191)",50,,
132205624,Via Milano,residential,False,False,39.008,"LINESTRING (17.0426764 40.5779441, 17.0425406 40.5776088)",50,,
132205624,Via Milano,residential,False,True,38.177,"LINESTRING (17.0426764 40.5779441, 17.0428229 40.5782689)",50,,
132208547,Via Lecce,residential,False,False,38.678,"LINESTRING (17.0426764 40.5779441, 17.0431093 40.5778306)",50,,
132208547,Via Lecce,residential,False,True,38.867,"LINESTRING (17.0426764 40.5779441, 17.0422409 40.5780571)",50,,
132205624,Via Milano,residential,False,False,38.177,"LINESTRING (17.0428229 40.5782689, 17.0426764 40.5779441)",50,,
132205624,Via Milano,residential,False,True,38.508,"LINESTRING (17.0428229 40.5782689, 17.0429692 40.5785969)",50,,
