osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed,junction,access,bridge
362343308,Corso Michele Coppino,secondary,True,False,25.802,,,"LINESTRING (8.0400917 44.7002858, 8.0400681 44.700407, 8.0400367 44.7005144)",,,,
717460499,Corso Michele Coppino,secondary,False,True,105.81300000000002,2,,"LINESTRING (8.0400917 44.7002858, 8.0402377 44.699853, 8.0402622 44.6997802, 8.0403155 44.6995797, 8.0403266 44.6994202, 8.0403185 44.6993525)",,,,
33849491,Corso Nino Bixio,secondary,True,False,23.783,,,"LINESTRING (8.0399725 44.7007082, 8.0398886 44.7009136)",,,,
37194186,,secondary,True,False,7.7,,,"LINESTRING (8.0399725 44.7007082, 8.0399242 44.7007127, 8.0398762 44.7007068)",,roundabout,,
37194186,,secondary,True,False,17.84,,,"LINESTRING (8.0398357 44.7006923, 8.0397957 44.700664, 8.0397719 44.7006276, 8.0397673 44.7005877, 8.0397823 44.700549)",,roundabout,,
"[61720842, 713800604]",Via Acqui,residential,True,False,103.32399999999998,,,"LINESTRING (8.0398357 44.7006923, 8.0397997 44.7007358, 8.0397288 44.7007912, 8.0396485 44.7008392, 8.039581 44.7008646, 8.0394931 44.7008852, 8.0394403 44.7008965, 8.0392338 44.7009409, 8.0391259 44.7009641, 8.0391072 44.7009682, 8.0386733 44.7010629)",30,,permissive,
37194186,,secondary,True,False,13.578,,,"LINESTRING (8.0397823 44.700549, 8.0398059 44.7005235, 8.0398381 44.7005033, 8.0398767 44.7004899, 8.0399189 44.7004842)",,roundabout,,
37194186,,secondary,True,False,10.137,,,"LINESTRING (8.0399189 44.7004842, 8.0399615 44.7004866, 8.0400017 44.7004969, 8.0400367 44.7005144)",,roundabout,,
362343307,Corso Michele Coppino,secondary,True,False,25.968999999999998,,,"LINESTRING (8.0399189 44.7004842, 8.040008 44.7003909, 8.0400437 44.7003456, 8.0400917 44.7002858)",,,,
37194186,,secondary,True,False,12.403,,,"LINESTRING (8.0400808 44.700633, 8.0400571 44.7006661, 8.0400197 44.7006921, 8.0399725 44.7007082)",,roundabout,,
271385690,,secondary,True,False,23.799,,,"LINESTRING (8.030165 44.6991362, 8.0301187 44.6991225, 8.030081 44.6990989, 8.030056 44.699068, 8.0300463 44.699033, 8.030053 44.6989976, 8.0300753 44.6989657)",,roundabout,,
1091241335,Corso Giacomo Matteotti,secondary,False,True,133.04700000000003,2,,"LINESTRING (8.030165 44.6991362, 8.0301032 44.6992556, 8.0300847 44.6993835, 8.0300808 44.6994109, 8.0301153 44.6995648, 8.0305317 44.7002619)",,,,
32524362,,primary,True,False,6.223,1,,"LINESTRING (8.0328064 44.6967152, 8.0327324 44.6966961)",50,roundabout,,
421659354,Via Umberto Sacco,residential,True,False,66.519,,,"LINESTRING (8.0328064 44.6967152, 8.0327951 44.696738, 8.032787 44.6967543, 8.0328703 44.6973079)",,,,
1258826038,,primary,True,False,17.901,1,,"LINESTRING (8.0328219 44.6963895, 8.0328972 44.6963924, 8.0329674 44.6964122, 8.0330248 44.6964471)",50,roundabout,,
32524362,,primary,True,False,28.169999999999998,1,,"LINESTRING (8.0330248 44.6964471, 8.0330569 44.6964826, 8.0330753 44.6965228, 8.0330787 44.6965649, 8.0330669 44.6966063, 8.0330407 44.6966442, 8.0330018 44.6966761)",50,roundabout,,
163280705,Via Luigi Einaudi,primary,True,False,81.598,1,SS29,"LINESTRING (8.0330248 44.6964471, 8.0330822 44.6964691, 8.0332495 44.6965333, 8.0333281 44.6965571, 8.0334815 44.6965867, 8.0335811 44.6965921, 8.0337363 44.6965737, 8.0338396 44.6965304, 8.0339527 44.6964546)",50,,,
61720801,Piazzale Cesare Pio,residential,False,False,103.711,,,"LINESTRING (8.0385804 44.7028413, 8.0387658 44.702911, 8.0388502 44.7029428, 8.0389377 44.7029756, 8.0390078 44.703002, 8.0397428 44.7032741)",,,,
363226071,Corso Nino Bixio,secondary,False,False,421.023,2,,"LINESTRING (8.0385804 44.7028413, 8.0385034 44.7029305, 8.0384082 44.7029997, 8.0382894 44.7030566, 8.0381445 44.7030858, 8.0379958 44.7030992, 8.0357515 44.7032426, 8.0353387 44.7032684, 8.0336223 44.7033844, 8.0334982 44.7033816, 8.0334161 44.7033691)",,,,
363226071,Corso Nino Bixio,secondary,False,True,181.697,2,,"LINESTRING (8.0385804 44.7028413, 8.0391388 44.7020741, 8.0394178 44.7016878, 8.0396319 44.7013882)",,,,
604018452,Corso Nino Bixio,secondary,False,False,43.468,,,"LINESTRING (8.0329018 44.7029189, 8.0325761 44.7026039)",,,,
604018452,Corso Nino Bixio,secondary,False,True,52.839,,,"LINESTRING (8.0329018 44.7029189, 8.033202 44.7031897, 8.0332651 44.7032467, 8.0333034 44.7032978)",,,,
430131944,Via Generale Carlo Alberto Dalla Chiesa,unclassified,False,True,184.459,,,"LINESTRING (8.0298689 44.7044626, 8.0306473 44.704864, 8.0311451 44.7049272, 8.031834 44.7049534, 8.0320105 44.7049601)",,,,
"[33849505, 1216018435]",Piazza Urbano Prunotto,residential,True,False,252.48200000000003,,,"LINESTRING (8.0298689 44.7044626, 8.0308003 44.7039802, 8.0308836 44.7039381, 8.0311648 44.7037961, 8.0324651 44.7031395)",,,,
430131944,Via Generale Carlo Alberto Dalla Chiesa,unclassified,False,False,184.459,,,"LINESTRING (8.0320105 44.7049601, 8.031834 44.7049534, 8.0311451 44.7049272, 8.0306473 44.704864, 8.0298689 44.7044626)",,,,
"[430131944, 604018459]",Via Generale Carlo Alberto Dalla Chiesa,unclassified,False,True,270.353,,,"LINESTRING (8.0320105 44.7049601, 8.032849 44.7049582, 8.0331746 44.7049585, 8.0333387 44.7049587, 8.0337082 44.704959, 8.0340723 44.7049549, 8.0341786 44.7049265, 8.0341859 44.7048634, 8.0341941 44.7047931, 8.0342007 44.7047359, 8.0341748 44.7045254, 8.0341723 44.7045046, 8.033958 44.7043487, 8.0339021 44.7043081, 8.0337183 44.7041743)",,,,
604018436,Via Generale Carlo Alberto Dalla Chiesa,residential,False,False,161.131,,,"LINESTRING (8.0320105 44.7049601, 8.0323411 44.7048508, 8.0331311 44.7044705, 8.0337183 44.7041743)",,,,
363226071,Corso Nino Bixio,secondary,False,False,56.679,2,,"LINESTRING (8.0398886 44.7009136, 8.0398087 44.7011102, 8.0396319 44.7013882)",,,,
363226072,Corso Nino Bixio,secondary,True,False,23.016,,,"LINESTRING (8.0398886 44.7009136, 8.0398799 44.7007806, 8.0398762 44.7007068)",,,,
315493109,,residential,True,False,2.923,,,"LINESTRING (8.0342843 44.7024538, 8.034319 44.7024447)",,roundabout,,
315493108,,residential,True,False,5.865,,,"LINESTRING (8.0331106 44.7027191, 8.0330766 44.7027295, 8.0330394 44.7027299)",,roundabout,,
315493124,Piazzale Sen. Osvaldo Cagnasso,residential,True,False,101.55799999999999,,,"LINESTRING (8.0331106 44.7027191, 8.0332163 44.7027513, 8.0332859 44.7027575, 8.0341294 44.7024668, 8.0342461 44.7024431, 8.0342843 44.7024538)",,,,
61720895,,residential,False,True,28.372,,,"LINESTRING (8.0312987 44.7003453, 8.0309407 44.7003265)",,,,
61720840,Via Ospedale,residential,True,False,123.18599999999998,,,"LINESTRING (8.0312987 44.7003453, 8.031523 44.7008851, 8.0316871 44.7011788, 8.0317804 44.7013057, 8.0318565 44.7013723)",,,,
61720887,Piazza Giuseppe Garibaldi,residential,True,False,31.385999999999996,,,"LINESTRING (8.0326234 44.7021121, 8.0326663 44.7021003, 8.0327122 44.7020979, 8.032757 44.7021053, 8.032795 44.7021207, 8.0328254 44.702143, 8.0328458 44.7021705, 8.0328546 44.7022009, 8.0328511 44.7022319, 8.032837 44.7022589)",,roundabout,,
61720796,Via Pietro Paolo Giraudi,residential,True,False,46.794000000000004,,,"LINESTRING (8.037605 44.7022863, 8.0374785 44.7019646, 8.0374432 44.7018815)",,,,
421508394,Via Giuseppe Vernazza,residential,False,False,37.596000000000004,,,"LINESTRING (8.0353897 44.7012648, 8.035408 44.7013358, 8.0354737 44.7015976)",,,,
421457044,Corso Nino Bixio,secondary,True,False,26.515,,,"LINESTRING (8.032415 44.7023949, 8.032448 44.702445, 8.0325128 44.7025254, 8.0325761 44.7026039)",,,,
971300795,,secondary,True,False,15.0,,,"LINESTRING (8.032415 44.7023949, 8.0324114 44.7024411, 8.0323869 44.7024839, 8.0323482 44.7025162)",,roundabout,,
61720891,,residential,True,False,69.545,,,"LINESTRING (8.0329025 44.7009186, 8.0337686 44.7008082)",,,,
315493119,Via Rattazzi,residential,True,False,51.575,,,"LINESTRING (8.0329025 44.7009186, 8.0330025 44.7007011, 8.0330735 44.700588, 8.033134 44.7004855)",,,,
1216018426,Via Generale Carlo Alberto Dalla Chiesa,unclassified,False,True,5.027,,,"LINESTRING (8.0332381 44.7036331, 8.0332277 44.7035885)",,,,
"[1216018426, 604018459]",Via Generale Carlo Alberto Dalla Chiesa,unclassified,False,False,71.505,,,"LINESTRING (8.0332381 44.7036331, 8.0333501 44.7037933, 8.0333849 44.7038431, 8.0334205 44.703894, 8.0336685 44.7041381, 8.0337183 44.7041743)",,,,
1216018428,,residential,True,False,23.713,,,"LINESTRING (8.0332381 44.7036331, 8.0330956 44.7036434, 8.0329388 44.7036421)",,,,
167604925,Via Pierino Belli,residential,True,False,68.111,,,"LINESTRING (8.0309709 44.6992222, 8.0317515 44.6994817)",,,,
"[713800601, 713800593, 331031788, 713800594]",Via Armando Diaz,residential,False,True,176.836,,,"LINESTRING (8.0309709 44.6992222, 8.0314229 44.6987452, 8.0318856 44.6983583, 8.032028 44.6982501, 8.0321004 44.698205, 8.0322372 44.6981027, 8.0323853 44.6979963)",,,,
61720840,Via Ospedale,residential,True,False,39.89,,,"LINESTRING (8.0314357 44.7000013, 8.0313372 44.7001949, 8.0312987 44.7003453)",,,,
421457041,Piazza Giuseppe Garibaldi,residential,True,False,42.037000000000006,,,"LINESTRING (8.032837 44.7022589, 8.0328496 44.7022873, 8.0328752 44.7023226, 8.033074 44.7025969)",,,,
1258826032,Piazza Giuseppe Garibaldi,residential,True,False,13.311,,,"LINESTRING (8.032837 44.7022589, 8.0328136 44.7022824, 8.0327824 44.7023007, 8.0327455 44.7023127, 8.0326991 44.7023175)",,roundabout,,
61720849,Via Enrico Toti,residential,False,True,72.158,,,"LINESTRING (8.0321871 44.6973726, 8.0322478 44.6978007, 8.0323853 44.6979963)",,,,
421661375,Via Roma,residential,True,False,32.549,,,"LINESTRING (8.0321871 44.6973726, 8.0319283 44.6974062, 8.0318308 44.6973959, 8.0317812 44.6973906)",,,,
61720858,Via Cuneo,residential,True,False,23.294,,,"LINESTRING (8.0367112 44.6976047, 8.0364212 44.6975674)",,,,
385053832,Via Italo Gastaldi,residential,True,False,28.107,,,"LINESTRING (8.0367112 44.6976047, 8.0368429 44.6978395)",,,,
61720899,Via Luigi Paruzza,residential,True,False,15.554,,,"LINESTRING (8.0373245 44.6982756, 8.0375212 44.6982797)",,,,
713800602,Via Armando Diaz,residential,False,False,52.613,,,"LINESTRING (8.032954 44.6977504, 8.0323853 44.6979963)",,,,
"[331031793, 61720868]","['Via Venti Settembre', 'Via Vincenzo Gioberti']",residential,True,False,253.35500000000002,,,"LINESTRING (8.032954 44.6977504, 8.0330541 44.698018, 8.0332329 44.6985713, 8.0329893 44.6985751, 8.0328346 44.6985641, 8.0325873 44.6985348, 8.032544 44.6985439, 8.0325077 44.6985704, 8.0324644 44.6986069, 8.0324103 44.6986742, 8.0323373 44.6988741, 8.0322886 44.6990837, 8.0322878 44.6991223, 8.0322861 44.6992104, 8.0322814 44.6994423)",,,,
"[396747944, 61720842]","['Piazza Pietro Rossetti', 'Via Acqui']",residential,True,False,19.605,,,"LINESTRING (8.0373751 44.7011093, 8.0373552 44.7010865, 8.0373169 44.7010692, 8.0372154 44.7010353, 8.0371767 44.7010098)",30,,permissive,
713800602,Via Armando Diaz,residential,False,True,52.613,,,"LINESTRING (8.0323853 44.6979963, 8.032954 44.6977504)",,,,
61720849,Via Enrico Toti,residential,False,False,72.158,,,"LINESTRING (8.0323853 44.6979963, 8.0322478 44.6978007, 8.0321871 44.6973726)",,,,
"[713800593, 713800594, 331031788, 713800601]",Via Armando Diaz,residential,False,False,176.836,,,"LINESTRING (8.0323853 44.6979963, 8.0322372 44.6981027, 8.0321004 44.698205, 8.032028 44.6982501, 8.0318856 44.6983583, 8.0314229 44.6987452, 8.0309709 44.6992222)",,,,
61720825,Via Gazzano,residential,True,False,97.364,,,"LINESTRING (8.0333511 44.7000866, 8.0333561 44.699924, 8.0332715 44.6997931, 8.0330775 44.6996255, 8.0329806 44.6994807, 8.0329048 44.6992969)",,,,
61720803,Via Macrino,residential,True,False,93.834,,,"LINESTRING (8.033134 44.7004855, 8.0329836 44.700442, 8.0327116 44.7003722, 8.0323152 44.7002831, 8.0320172 44.7002004)",,,,
61720899,Via Luigi Paruzza,residential,True,False,113.987,,,"LINESTRING (8.0375212 44.6982797, 8.0376642 44.6982726, 8.0387302 44.6982639, 8.0388541 44.6982568, 8.038957 44.6982325)",,,,
"[61720852, 713800589, 713800590]",Via Generale Govone,residential,True,False,73.094,,,"LINESTRING (8.0375212 44.6982797, 8.037579 44.6985965, 8.0375907 44.6986606, 8.0376079 44.6987546, 8.0376175 44.6988074, 8.0376389 44.6989317)",30,,,
61720895,,residential,False,False,28.372,,,"LINESTRING (8.0309407 44.7003265, 8.0312987 44.7003453)",,,,
1091241337,,residential,True,False,26.369,,,"LINESTRING (8.0309407 44.7003265, 8.0306071 44.7003295)",,,,
61720874,Via Anna Rosso,residential,True,False,3.922,,,"LINESTRING (8.0365961 44.6964757, 8.0366033 44.6964408)",,,,
167604925,Via Pierino Belli,residential,True,False,52.495,,,"LINESTRING (8.0303501 44.6990544, 8.0309709 44.6992222)",,,,
1258826037,,secondary,True,False,19.063,,,"LINESTRING (8.0303501 44.6990544, 8.030332 44.6990862, 8.0303009 44.6991124, 8.03026 44.6991305, 8.0302131 44.6991387, 8.030165 44.6991362)",,roundabout,,
61720868,Via Venti Settembre,residential,True,False,49.647,,,"LINESTRING (8.0328703 44.6973079, 8.032954 44.6977504)",,,,
421661375,Via Roma,residential,True,False,54.478,,,"LINESTRING (8.0328703 44.6973079, 8.0321871 44.6973726)",,,,
61720840,Via Ospedale,residential,True,False,102.338,,,"LINESTRING (8.0318565 44.7013723, 8.0319456 44.7014604, 8.0321112 44.7015931, 8.0322248 44.701711, 8.0325772 44.7020525, 8.0326234 44.7021121)",,,,
315493119,Via Rattazzi,residential,True,False,101.13899999999998,,,"LINESTRING (8.0318565 44.7013723, 8.0324108 44.7012183, 8.0327103 44.7011198, 8.0328 44.7010756, 8.0328325 44.701046, 8.0328493 44.7010209, 8.0329025 44.7009186)",,,,
"[713800603, 80264836]",Via Vida,residential,True,False,189.613,,,"LINESTRING (8.037415 44.7003177, 8.0374912 44.7003503, 8.0378702 44.7004027, 8.0382328 44.7004304, 8.0384574 44.7004475, 8.0389032 44.700492, 8.0389904 44.7005011, 8.0390709 44.7005095, 8.0391568 44.7005147, 8.0393545 44.7005267, 8.0395698 44.7005397, 8.039725 44.7005491, 8.0397823 44.700549)",,,,
80264837,Via Generale Govone,residential,True,False,91.368,,,"LINESTRING (8.037415 44.7003177, 8.0374925 44.6998318, 8.0374952 44.6998078, 8.0375407 44.6996529, 8.0375951 44.6995076)",,,,
61720801,Piazzale Cesare Pio,residential,False,True,103.71099999999998,,,"LINESTRING (8.0397428 44.7032741, 8.0390078 44.703002, 8.0389377 44.7029756, 8.0388502 44.7029428, 8.0387658 44.702911, 8.0385804 44.7028413)",,,,
239091663,Via San Rocco,residential,True,False,30.665999999999997,,,"LINESTRING (8.0397428 44.7032741, 8.0397607 44.7032044, 8.0397822 44.7031212, 8.0398252 44.7030048)",,,,
421508394,Via Giuseppe Vernazza,residential,False,True,23.84,,,"LINESTRING (8.0355231 44.7021294, 8.0355951 44.7019212)",,,,
61720805,Via Cesare Balbo,residential,True,False,166.54500000000002,,,"LINESTRING (8.0355231 44.7021294, 8.035893 44.7021829, 8.0362414 44.7022268, 8.0364655 44.7022515, 8.0366212 44.7022628, 8.0372585 44.7023144, 8.0373473 44.7023184, 8.0374637 44.7023104, 8.037605 44.7022863)",,,,
421508394,Via Giuseppe Vernazza,residential,False,False,79.26,,,"LINESTRING (8.0355231 44.7021294, 8.035549 44.702497, 8.03559 44.702653, 8.0356092 44.7027276, 8.0355604 44.7027844, 8.0355538 44.7028278)",,,,
867116233,Via Pierino Belli,residential,False,True,17.761,,,"LINESTRING (8.0329048 44.6992969, 8.0331254 44.6992665)",,,,
421454361,Via Pierino Belli,residential,True,False,51.869,,,"LINESTRING (8.0329048 44.6992969, 8.0323088 44.699438, 8.0322814 44.6994423)",,,,
61720840,Via Ospedale,residential,True,False,62.938,,,"LINESTRING (8.0317515 44.6994817, 8.0314357 44.7000013)",,,,
385053832,Via Italo Gastaldi,residential,True,False,45.568,,,"LINESTRING (8.0370757 44.6972872, 8.0367112 44.6976047)",,,,
163277007,Corso Michele Coppino,secondary,False,True,53.948,2,,"LINESTRING (8.0370757 44.6972872, 8.0367117 44.6972124, 8.0364162 44.6971628)",,,,
717460499,Corso Michele Coppino,secondary,False,False,141.234,2,,"LINESTRING (8.0370757 44.6972872, 8.0373896 44.6973568, 8.0378656 44.6975467, 8.0382185 44.6977613, 8.0385535 44.6979725)",,,,
61720803,Via Macrino,residential,True,False,4.998,,,"LINESTRING (8.0331926 44.7005024, 8.033134 44.7004855)",,,,
61720825,Via Gazzano,residential,True,False,48.032,,,"LINESTRING (8.0331926 44.7005024, 8.0333014 44.7002776, 8.0333511 44.7000866)",,,,
867117250,Via Macrino,residential,False,True,12.358,,,"LINESTRING (8.0337686 44.7008082, 8.0336605 44.7007279)",,,,
61720842,Via Acqui,residential,True,False,45.574,,,"LINESTRING (8.0386733 44.7010629, 8.0384955 44.7010984, 8.0383138 44.7011258, 8.03822 44.7011413, 8.0381135 44.7011606)",30,,permissive,
421507777,Via Cesare Balbo,residential,True,False,182.894,,,"LINESTRING (8.0386733 44.7010629, 8.0388333 44.7014589, 8.0388226 44.7014945, 8.038793 44.7015242, 8.0384894 44.7018004, 8.0381993 44.7019949, 8.0379466 44.7021737, 8.0378331 44.7022344, 8.0376752 44.7022808, 8.037605 44.7022863)",,,,
421508394,Via Giuseppe Vernazza,residential,False,False,37.24,,,"LINESTRING (8.0354737 44.7015976, 8.0355951 44.7019212)",,,,
421508394,Via Giuseppe Vernazza,residential,False,True,37.596000000000004,,,"LINESTRING (8.0354737 44.7015976, 8.035408 44.7013358, 8.0353897 44.7012648)",,,,
1258826039,,primary,True,False,4.86,1,,"LINESTRING (8.032616 44.6965525, 8.0326244 44.6965092)",50,roundabout,,
421508394,Via Giuseppe Vernazza,residential,False,False,23.84,,,"LINESTRING (8.0355951 44.7019212, 8.0355231 44.7021294)",,,,
421508394,Via Giuseppe Vernazza,residential,False,True,37.24,,,"LINESTRING (8.0355951 44.7019212, 8.0354737 44.7015976)",,,,
421454361,Via Pierino Belli,residential,True,False,34.522,,,"LINESTRING (8.0321869 44.6994571, 8.0317515 44.6994817)",,,,
867117250,Via Macrino,residential,False,False,12.358,,,"LINESTRING (8.0336605 44.7007279, 8.0337686 44.7008082)",,,,
61720803,Via Macrino,residential,True,False,44.686,,,"LINESTRING (8.0336605 44.7007279, 8.0335299 44.7006614, 8.0331926 44.7005024)",,,,
61720885,,residential,False,True,42.519999999999996,,,"LINESTRING (8.0336605 44.7007279, 8.0337216 44.70071, 8.0341723 44.7006106)",30,,,
"[61720899, 61720894]","['Via Luigi Paruzza', 'Via Accademia']",residential,True,False,194.96999999999997,,,"LINESTRING (8.0360788 44.6991935, 8.036078 44.6991663, 8.0360733 44.6990453, 8.036055 44.6987233, 8.0360346 44.6983647, 8.0363598 44.6983131, 8.0363921 44.698308, 8.0367564 44.6983001, 8.0373245 44.6982756)",,,,
1258826034,,secondary,True,False,8.903,,,"LINESTRING (8.0322066 44.7022708, 8.0322628 44.7022739, 8.0323153 44.7022883)",,roundabout,,
867116233,Via Pierino Belli,residential,False,False,17.761,,,"LINESTRING (8.0331254 44.6992665, 8.0329048 44.6992969)",,,,
61720797,,residential,True,False,103.856,,,"LINESTRING (8.0349961 44.7021715, 8.034892 44.7019015, 8.0348554 44.7017005, 8.0354737 44.7015976)",,,,
396748125,Via Ferdinando Bosio,residential,True,False,41.988,,,"LINESTRING (8.0349961 44.7021715, 8.0351413 44.7021511, 8.0354076 44.7021315, 8.0355231 44.7021294)",,,,
"[170786236, 713800599]",Corso Fratelli Bandiera,secondary,False,False,208.83200000000005,,,"LINESTRING (8.0302899 44.6989408, 8.0305154 44.6987171, 8.0310549 44.6981509, 8.0313869 44.6978023, 8.0314766 44.6977082, 8.0315001 44.6976836, 8.0317127 44.6974603, 8.0317812 44.6973906)",,,,
1258826037,,secondary,True,False,14.259,,,"LINESTRING (8.0302899 44.6989408, 8.0303223 44.6989631, 8.0303442 44.6989911, 8.0303538 44.6990224, 8.0303501 44.6990544)",,roundabout,,
61720852,Via Generale Govone,residential,True,False,62.28,,,"LINESTRING (8.0376463 44.6989744, 8.0376629 44.69914, 8.037681 44.6993814, 8.0376443 44.6994927, 8.0375951 44.6995076)",,,,
80264842,Via Generale Govone,residential,False,False,47.914,,,"LINESTRING (8.0376463 44.6989744, 8.0379133 44.6989398, 8.0380568 44.6988973, 8.0381377 44.6988695, 8.0382066 44.6988289)",,,,
80264842,Via Generale Govone,residential,False,True,47.914,,,"LINESTRING (8.0382066 44.6988289, 8.0381377 44.6988695, 8.0380568 44.6988973, 8.0379133 44.6989398, 8.0376463 44.6989744)",,,,
421457048,Corso Giacomo Matteotti,secondary,True,False,15.172,,,"LINESTRING (8.0320739 44.7021722, 8.0322066 44.7022708)",,,,
421457047,Corso Giacomo Matteotti,secondary,False,False,236.449,,,"LINESTRING (8.0320739 44.7021722, 8.0317968 44.7019043, 8.0316523 44.7017648, 8.031206 44.7013301, 8.0310088 44.7010845, 8.0307714 44.700721, 8.0305761 44.7003469)",,,,
32524362,,primary,True,False,16.468,1,,"LINESTRING (8.0330018 44.6966761, 8.0329104 44.6967117, 8.0328064 44.6967152)",50,roundabout,,
1216735293,Piazza Michele Ferrero,primary,True,False,9.311,2,SS29,"LINESTRING (8.034177 44.6963433, 8.0342084 44.69636, 8.0342328 44.6963819, 8.0342485 44.6964075)",50,roundabout,,
971300793,Piazza Michele Ferrero,primary,True,False,13.645,2,SS29,"LINESTRING (8.0340133 44.69635, 8.0340515 44.6963357, 8.0340938 44.6963296, 8.0341368 44.6963322, 8.034177 44.6963433)",50,roundabout,,
163284231,Via Giacomo Alberione,secondary,True,False,20.776,1,,"LINESTRING (8.0342485 44.6964075, 8.0344502 44.6965273)",,,,
163280706,Piazza Michele Ferrero,primary,True,False,13.53,2,SS29,"LINESTRING (8.0342485 44.6964075, 8.0342544 44.6964376, 8.0342482 44.6964677, 8.0342305 44.6964954, 8.0342026 44.6965185)",50,roundabout,,
1216510105,Piazza Michele Ferrero,primary,True,False,13.194,2,SS29,"LINESTRING (8.0339527 44.6964546, 8.0339518 44.6964249, 8.0339622 44.6963962, 8.0339833 44.6963706, 8.0340133 44.69635)",50,roundabout,,
971300794,Piazza Michele Ferrero,primary,True,False,13.759,2,SS29,"LINESTRING (8.0342026 44.6965185, 8.0341661 44.6965353, 8.0341244 44.6965441, 8.0340809 44.6965441, 8.0340391 44.6965353)",50,roundabout,,
32524360,Via Luigi Einaudi,primary,True,False,84.01499999999999,1,SS29,"LINESTRING (8.0340391 44.6965353, 8.0338733 44.6965883, 8.0337373 44.6966103, 8.033689 44.6966181, 8.0334892 44.6966327, 8.0331009 44.6966655, 8.0330609 44.6966698, 8.0330018 44.6966761)",50,,,
1216735294,Piazza Michele Ferrero,primary,True,False,11.687,2,SS29,"LINESTRING (8.0340391 44.6965353, 8.0339983 44.6965157, 8.0339684 44.6964878, 8.0339527 44.6964546)",50,roundabout,,
170786236,Corso Fratelli Bandiera,secondary,False,False,68.221,,,"LINESTRING (8.0317812 44.6973906, 8.0322637 44.6968819)",,,,
"[170786236, 713800599]",Corso Fratelli Bandiera,secondary,False,True,208.832,,,"LINESTRING (8.0317812 44.6973906, 8.0317127 44.6974603, 8.0315001 44.6976836, 8.0314766 44.6977082, 8.0313869 44.6978023, 8.0310549 44.6981509, 8.0305154 44.6987171, 8.0302899 44.6989408)",,,,
1258826031,Piazza Giuseppe Garibaldi,residential,True,False,11.132,,,"LINESTRING (8.0326991 44.7023175, 8.0326527 44.7023122, 8.0326107 44.7022973, 8.032577 44.7022741)",,roundabout,,
