osmid,lanes,name,highway,oneway,reversed,length,geometry,tunnel,maxspeed,junction
200133419,2,Lungarno Dante Alighieri,primary,False,False,65.908,"LINESTRING (10.9444443 43.7226014, 10.9449805 43.722914, 10.9450837 43.7229726)",,,
200133419,2,Lungarno Dante Alighieri,primary,False,True,161.793,"LINESTRING (10.9444443 43.7226014, 10.9433442 43.7222611, 10.9428549 43.7221098, 10.9425966 43.7220236)",,,
252483019,,Via dei Navicelli,residential,False,False,49.412000000000006,"LINESTRING (10.9444443 43.7226014, 10.9444965 43.7222301, 10.9445064 43.7221593)",,,
"[157597588, 288080909]",,"['Viale San Martino', 'Via Mario Fabiani']",secondary,True,False,65.445,"LINESTRING (10.9476868 43.7167723, 10.9476159 43.7166431, 10.9475291 43.71641, 10.9474988 43.7162412, 10.9474958 43.7162033)",,,
317783842,,Via Mario Fabiani,unclassified,True,False,80.13799999999999,"LINESTRING (10.9476868 43.7167723, 10.9477311 43.716733, 10.94777 43.7166714, 10.9477834 43.7165628, 10.9477807 43.7164862, 10.9477512 43.7163428, 10.9477338 43.7162759, 10.9477287 43.7161995, 10.9477333 43.7161278, 10.9477438 43.716073)",,,
252476473,,Viale Bruno Buozzi,unclassified,False,False,124.449,"LINESTRING (10.9420508 43.7154124, 10.9435803 43.715587)",,,
252476471,,Via Arnolfo di Cambio,unclassified,True,False,144.934,"LINESTRING (10.9420508 43.7154124, 10.9423011 43.7156567, 10.9427538 43.7161487, 10.9428891 43.7162931, 10.942956 43.7163812, 10.9429798 43.7164408, 10.9429981 43.7165112)",,,
200133412,,Piazza Giacomo Matteotti,unclassified,True,False,63.366,"LINESTRING (10.9436016 43.7211312, 10.94439 43.7211403)",,,
44891201,,Piazza della Vittoria,residential,True,False,24.239,"LINESTRING (10.9488476 43.7196278, 10.9489735 43.7196313, 10.949149 43.7196361)",,,
157597586,,Via Roma,residential,True,False,196.905,"LINESTRING (10.9488476 43.7196278, 10.9488753 43.7195704, 10.9488773 43.7195423, 10.9488946 43.7193019, 10.9489002 43.7192502, 10.9490413 43.7179412, 10.9490495 43.7178651)",,,
25527384,,Via Giuseppe Verdi,unclassified,True,False,161.75799999999998,"LINESTRING (10.9456802 43.716659, 10.9471656 43.7167429, 10.9476868 43.7167723)",,,
157597601,,Via Leonardo da Vinci,unclassified,True,False,148.762,"LINESTRING (10.9456802 43.716659, 10.945868 43.7178994, 10.9458816 43.7179889)",,,
252476473,,Viale Bruno Buozzi,unclassified,False,True,120.26599999999999,"LINESTRING (10.9470272 43.7159804, 10.9468638 43.7159617, 10.9455491 43.7158117)",,,
441708017,,Viale Bruno Buozzi,unclassified,True,False,42.132000000000005,"LINESTRING (10.9470272 43.7159804, 10.9472 43.7159729, 10.947326 43.7159341, 10.9473985 43.7158837, 10.9474731 43.7158218)",,,
252476473,,Viale Bruno Buozzi,unclassified,False,True,75.036,"LINESTRING (10.9455491 43.7158117, 10.9446269 43.7157064)",,,
157597568,,Via Leonardo da Vinci,unclassified,True,False,94.826,"LINESTRING (10.9455491 43.7158117, 10.9456709 43.7165403, 10.9456802 43.716659)",,,
252476473,,Viale Bruno Buozzi,unclassified,False,False,120.26599999999999,"LINESTRING (10.9455491 43.7158117, 10.9468638 43.7159617, 10.9470272 43.7159804)",,,
157597564,,Via Roma,residential,True,False,107.834,"LINESTRING (10.9490495 43.7178651, 10.9490559 43.7177723, 10.9491369 43.7168974)",,,
546021467,,Via Giovanni da Empoli,secondary,True,False,77.237,"LINESTRING (10.9490495 43.7178651, 10.9489779 43.7178606, 10.9489077 43.7178562, 10.9481303 43.7178071, 10.948092 43.7178055)",,,
25506203,,Via Vincenzo Chiarugi,residential,True,False,10.487,"LINESTRING (10.9443174 43.7198551, 10.944187 43.7198586)",,,
25526789,,Via Antiche Mura,unclassified,False,False,34.998,"LINESTRING (10.9442632 43.7192276, 10.9442804 43.7195421)",,,
25526789,,Via Antiche Mura,unclassified,False,True,82.902,"LINESTRING (10.9442632 43.7192276, 10.9442328 43.719025, 10.9441976 43.7187926, 10.9441599 43.7187169, 10.9441115 43.7186583, 10.9440256 43.7185868, 10.9439724 43.7185349)",,,
25526789,,Via Antiche Mura,unclassified,False,True,34.998,"LINESTRING (10.9442804 43.7195421, 10.9442632 43.7192276)",,,
252475900,,Piazza Garibaldi,unclassified,False,False,35.985,"LINESTRING (10.9442804 43.7195421, 10.944187 43.7198586)",,,
491687038,,,residential,False,False,19.103,"LINESTRING (10.9442804 43.7195421, 10.9445181 43.719541)",,,
252475900,,Piazza Garibaldi,unclassified,False,True,35.985,"LINESTRING (10.944187 43.7198586, 10.9442804 43.7195421)",,,
25506203,,Via Vincenzo Chiarugi,residential,True,False,119.86699999999999,"LINESTRING (10.944187 43.7198586, 10.9440311 43.7198596, 10.9426955 43.7198682)",,,
25526789,,Via Antiche Mura,unclassified,False,False,82.90199999999999,"LINESTRING (10.9439724 43.7185349, 10.9440256 43.7185868, 10.9441115 43.7186583, 10.9441599 43.7187169, 10.9441976 43.7187926, 10.9442328 43.719025, 10.9442632 43.7192276)",,,
25526789,,Via Antiche Mura,unclassified,False,True,87.412,"LINESTRING (10.9439724 43.7185349, 10.9439405 43.7184785, 10.9439084 43.7183832, 10.9438819 43.7182725, 10.9438651 43.7181395, 10.9438765 43.7180072, 10.943889 43.717891, 10.9439033 43.7177593)",,,
200133419,2,Lungarno Dante Alighieri,primary,False,False,46.68,"LINESTRING (10.9457107 43.7233344, 10.9461829 43.7235789)",,,
200133419,2,Lungarno Dante Alighieri,primary,False,True,64.476,"LINESTRING (10.9457107 43.7233344, 10.9450837 43.7229726)",,,
252482664,,Piazza G. Gamucci,residential,False,True,62.84,"LINESTRING (10.9456255 43.7225651, 10.9450837 43.7229726)",,,
25526820,,Piazza G. Gamucci,residential,True,False,86.826,"LINESTRING (10.9456255 43.7225651, 10.9456684 43.7227698, 10.9457463 43.7232698, 10.9457373 43.723303, 10.9457107 43.7233344)",,,
252482663,,Piazza G. Gamucci,residential,False,False,35.361,"LINESTRING (10.9456255 43.7225651, 10.9456622 43.7223173, 10.9456723 43.7222489)",,,
26130695,,Piazza Giacomo Matteotti,unclassified,True,False,94.22,"LINESTRING (10.9456723 43.7222489, 10.9446039 43.7221668, 10.9445064 43.7221593)",,,
252482663,,Piazza G. Gamucci,residential,False,True,35.361,"LINESTRING (10.9456723 43.7222489, 10.9456622 43.7223173, 10.9456255 43.7225651)",,,
25527384,,Via Giuseppe Verdi,unclassified,True,False,28.786,"LINESTRING (10.9433008 43.7165247, 10.9436579 43.7165448)",,,
1175854568,2,Via Raffaello Sanzio,unclassified,False,True,24.374,"LINESTRING (10.9433008 43.7165247, 10.9429981 43.7165112)",,,
26798796,,Via Filippo Brunelleschi,residential,True,False,144.716,"LINESTRING (10.9435084 43.7176466, 10.9417395 43.7174031)",,,
252476477,,Via Arnolfo di Cambio,unclassified,True,False,127.20600000000002,"LINESTRING (10.9435084 43.7176466, 10.9435269 43.7175905, 10.9435278 43.7175419, 10.9434485 43.717087, 10.9433995 43.7169122, 10.9433722 43.7168514, 10.9432863 43.7166602, 10.9433008 43.7165247)",,,
26130025,,Via Camillo Cavour,residential,False,False,51.051,"LINESTRING (10.9432726 43.717814, 10.9439033 43.7177593)",,,
26130086,,Via Benvenuto Cellini,residential,False,False,37.423,"LINESTRING (10.9432726 43.717814, 10.942811 43.7178583)",,,
252476477,,Via Arnolfo di Cambio,unclassified,True,False,26.772,"LINESTRING (10.9432726 43.717814, 10.943416 43.7177329, 10.9434715 43.7176834, 10.9435084 43.7176466)",,,
26130025,,Via Camillo Cavour,residential,False,True,51.051,"LINESTRING (10.9439033 43.7177593, 10.9432726 43.717814)",,,
252428779,,Via Camillo Cavour,residential,True,False,34.121,"LINESTRING (10.9439033 43.7177593, 10.9435084 43.7176466)",,,
25526789,,Via Antiche Mura,unclassified,False,False,87.41200000000002,"LINESTRING (10.9439033 43.7177593, 10.943889 43.717891, 10.9438765 43.7180072, 10.9438651 43.7181395, 10.9438819 43.7182725, 10.9439084 43.7183832, 10.9439405 43.7184785, 10.9439724 43.7185349)",,,
26130025,,Via Camillo Cavour,residential,False,False,88.309,"LINESTRING (10.9439033 43.7177593, 10.9440883 43.7177651, 10.9444229 43.7178003, 10.9448388 43.7178584, 10.944989 43.7178749)",,,
159180269,,Via Gaetano Fabiani,residential,True,False,141.786,"LINESTRING (10.944989 43.7178749, 10.9447843 43.7166084)",,,
26130025,,Via Camillo Cavour,residential,False,False,72.847,"LINESTRING (10.944989 43.7178749, 10.9451164 43.7178923, 10.9458151 43.7179805, 10.9458816 43.7179889)",,,
26130025,,Via Camillo Cavour,residential,False,True,88.309,"LINESTRING (10.944989 43.7178749, 10.9448388 43.7178584, 10.9444229 43.7178003, 10.9440883 43.7177651, 10.9439033 43.7177593)",,,
157597556,,Piazza Ventiquattro Luglio,residential,True,False,108.098,"LINESTRING (10.944989 43.7178749, 10.9450616 43.7183752, 10.945119 43.7187078, 10.9451419 43.7188407)",,,
44909463,,Via Leonardo da Vinci,unclassified,True,False,90.793,"LINESTRING (10.9460055 43.7188004, 10.9459224 43.7183133, 10.9459087 43.7182044, 10.9458904 43.7180592, 10.9458816 43.7179889)",,,
157597624,,Via dei Neri,unclassified,True,False,118.88400000000001,"LINESTRING (10.9460055 43.7188004, 10.946546 43.7188109, 10.946894 43.7188177, 10.947483 43.7188479)",,,
200133422,,,unclassified,False,True,65.888,"LINESTRING (10.9434133 43.7220759, 10.9425966 43.7220236)",,,
200133409,,Piazza Giacomo Matteotti,unclassified,True,False,52.631,"LINESTRING (10.9434133 43.7220759, 10.9435105 43.7216945, 10.9435319 43.7216104)",,,
26130086,,Via Benvenuto Cellini,residential,False,False,18.111,"LINESTRING (10.9398886 43.7180882, 10.9396634 43.7180943)",,,
26130086,,Via Benvenuto Cellini,residential,False,True,56.426,"LINESTRING (10.9398886 43.7180882, 10.9405898 43.7180624)",,,
27620005,,Via Francesco Zeffi,residential,True,False,90.484,"LINESTRING (10.9398886 43.7180882, 10.9400047 43.7188976)",,,
26130086,,Via Benvenuto Cellini,residential,False,False,56.426,"LINESTRING (10.9405898 43.7180624, 10.9398886 43.7180882)",,,
26130086,,Via Benvenuto Cellini,residential,False,True,13.486,"LINESTRING (10.9405898 43.7180624, 10.9407567 43.7180498)",,,
34964650,,Via Telemaco Signorini,unclassified,False,False,91.188,"LINESTRING (10.9405898 43.7180624, 10.9405599 43.7179481, 10.940534 43.7178405, 10.9405212 43.7177055, 10.9405218 43.7176299, 10.9405259 43.717587, 10.9405372 43.7175321, 10.9405641 43.717425, 10.9406046 43.7172512)",,,
34964650,,Via Telemaco Signorini,unclassified,False,True,52.846,"LINESTRING (10.9408418 43.716308, 10.9407205 43.7167751)",,,
1175854568,2,Via Raffaello Sanzio,unclassified,False,False,20.686,"LINESTRING (10.9408418 43.716308, 10.9410953 43.7163402)",,,
1175854568,2,Via Raffaello Sanzio,unclassified,False,True,55.298,"LINESTRING (10.9408418 43.716308, 10.9401631 43.7162263)",,,
25526790,,Via degli Orti,unclassified,True,False,101.452,"LINESTRING (10.9410502 43.7195724, 10.9422985 43.7194364)",,,
26782928,,Via Correggio,unclassified,True,False,56.404,"LINESTRING (10.9410502 43.7195724, 10.9409554 43.7190698)",,,
26130086,,Via Benvenuto Cellini,residential,False,False,13.486,"LINESTRING (10.9407567 43.7180498, 10.9405898 43.7180624)",,,
26130086,,Via Benvenuto Cellini,residential,False,True,81.383,"LINESTRING (10.9407567 43.7180498, 10.9417608 43.7179549)",,,
28342774,,Via A. Bonistalli,residential,True,False,67.094,"LINESTRING (10.9507687 43.7202264, 10.9508085 43.7208291)",,,
26783970,,Piazza Oreste Ristori,unclassified,True,False,57.843,"LINESTRING (10.9435319 43.7216104, 10.9434202 43.7216035, 10.9428147 43.7215663)",,,
200133412,,Piazza Giacomo Matteotti,unclassified,True,False,53.578,"LINESTRING (10.9435319 43.7216104, 10.943537 43.7215753, 10.9436016 43.7211312)",,,
