osmid,oneway,name,highway,reversed,length,geometry,maxspeed,junction,width,access
77768110,True,Via Gioacchino Rossini,residential,False,99.762,"LINESTRING (18.3562155 39.9340127, 18.3552007 39.9344593)",,,,
77768116,False,Via Pietro Mascagni,residential,False,45.553,"LINESTRING (18.3562155 39.9340127, 18.356475 39.9343708)",,,,
77768116,False,Via Pietro Mascagni,residential,True,46.888,"LINESTRING (18.3562155 39.9340127, 18.3559359 39.9336496)",,,,
276198265,False,Via Stella d'Italia,tertiary,True,33.938,"LINESTRING (18.3602269 39.9297543, 18.3598739 39.9298953)",,,,
333660357,False,Via Immacolata,residential,False,62.842999999999996,"LINESTRING (18.3602269 39.9297543, 18.3604852 39.929973, 18.3606434 39.9300951, 18.3607365 39.9301622)",,,,
77768116,False,Via Pietro Mascagni,residential,False,50.81,"LINESTRING (18.3555081 39.9330949, 18.3558108 39.9334885)",,,,
77768116,False,Via Pietro Mascagni,residential,True,7.942,"LINESTRING (18.3555081 39.9330949, 18.3554924 39.9330245)",,,,
194970289,True,Viale Stazione,tertiary,False,51.998,"LINESTRING (18.3555081 39.9330949, 18.3549043 39.9331606)",,,,
326399063,False,Corso Ottaviano Augusto,secondary,True,26.924,"LINESTRING (18.3518881 39.9299551, 18.3518504 39.9297147)",,,,
326399063,False,Corso Ottaviano Augusto,secondary,False,32.541,"LINESTRING (18.3518881 39.9299551, 18.3519511 39.9302098, 18.351956 39.930243)",,,,
276198264,True,Via Luigi Cadorna,tertiary,False,102.47800000000001,"LINESTRING (18.3584999 39.9301552, 18.3583939 39.9302932, 18.3580924 39.9306747, 18.3579518 39.930854, 18.357881 39.9309452)",,,,
276198270,True,Via Domenico Caputo,tertiary,False,44.251000000000005,"LINESTRING (18.3584999 39.9301552, 18.3589386 39.9301409, 18.3590184 39.9301383)",,,,
280733590,True,Via Luigi Cadorna,tertiary,False,62.323,"LINESTRING (18.3584999 39.9301552, 18.3588441 39.9297142, 18.3588673 39.9296712)",,,,
276198271,True,Via Olimpia Moneta,residential,False,93.436,"LINESTRING (18.3585484 39.9321731, 18.3578066 39.9327916)",,,,
280733606,True,Via degli Scolopi,residential,False,69.587,"LINESTRING (18.3585484 39.9321731, 18.3590521 39.9316807)",,,,
276198267,False,Via Armando Diaz,tertiary,False,82.25,"LINESTRING (18.3585484 39.9321731, 18.3588003 39.9323555, 18.359292 39.9326428)",,,,
276198263,True,Corso Roma,tertiary,False,91.915,"LINESTRING (18.351956 39.930243, 18.3530338 39.9302284)",,,,
280980027,False,Via Lecce,secondary,False,30.698,"LINESTRING (18.351956 39.930243, 18.3519616 39.9302567, 18.3520133 39.9305154)",50,,,
281802613,False,Via Dante Alighieri,tertiary,True,20.573,"LINESTRING (18.351956 39.930243, 18.3518185 39.9302424, 18.3517154 39.9302515)",,,,
326399063,False,Corso Ottaviano Augusto,secondary,True,32.541,"LINESTRING (18.351956 39.930243, 18.3519511 39.9302098, 18.3518881 39.9299551)",,,,
77768115,False,Via Gaetano Donizetti,residential,False,45.237,"LINESTRING (18.3567896 39.9332797, 18.3570538 39.9336325)",,,,
77768115,False,Via Gaetano Donizetti,residential,True,39.494,"LINESTRING (18.3567896 39.9332797, 18.3565844 39.933005, 18.3565618 39.9329705)",,,,
