osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,junction,tunnel
101419262,,,,residential,True,False,12.092,"LINESTRING (10.521257 44.9310005, 10.5212262 44.9310167, 10.5211905 44.9310267, 10.5211523 44.9310296, 10.5211144 44.9310251)",50,roundabout,
1008336077,,,Piazza Solferino,residential,False,True,31.73,"LINESTRING (10.5173974 44.9271772, 10.5173148 44.9274565)",50,,
"[1008336080, 168963502]",,,"['Piazza Solferino', ""Via Massimo d'Azeglio""]",residential,True,False,67.504,"LINESTRING (10.5173974 44.9271772, 10.517498 44.9271401, 10.5177263 44.9270584, 10.5179942 44.9269262, 10.5181105 44.9268467)",50,,
101419262,,,,residential,True,False,6.153,"LINESTRING (10.5212198 44.9308378, 10.5212283 44.9308401, 10.5212624 44.9308596, 10.5212763 44.9308745)",50,roundabout,
101419275,,,,residential,False,False,140.253,"LINESTRING (10.5146877 44.9308452, 10.5164651 44.9309321)",,,
101419297,,,,residential,False,True,162.885,"LINESTRING (10.5146877 44.9308452, 10.5146756 44.9307742, 10.5146867 44.9306375, 10.5148935 44.9300541, 10.5149821 44.9297107, 10.5150388 44.9294075)",,,
101419262,,,,residential,True,False,3.453,"LINESTRING (10.5212832 44.9309756, 10.521257 44.9310005)",50,roundabout,
101419275,,,,residential,False,False,165.547,"LINESTRING (10.516906 44.9309537, 10.5190037 44.9310588)",,,
101419275,,,,residential,False,True,34.791,"LINESTRING (10.516906 44.9309537, 10.5164651 44.9309321)",,,
101419287,,,,residential,False,False,165.081,"LINESTRING (10.516906 44.9309537, 10.5169484 44.9306558, 10.5170548 44.9299095, 10.5171165 44.9294766)",,,
130803939,,,Via Giuseppe Mazzini,residential,False,True,67.781,"LINESTRING (10.5166612 44.9280649, 10.5160181 44.9284702)",50,,
130803833,,,Via Monte Pasubio,residential,True,False,126.06800000000001,"LINESTRING (10.5166612 44.9280649, 10.5165914 44.9280165, 10.5163268 44.9277777, 10.5162568 44.9277024, 10.5160983 44.9275319, 10.5158483 44.9274362, 10.5156651 44.927362, 10.5156111 44.9273287, 10.5156002 44.9272637)",50,,
130803939,,,Via Giuseppe Mazzini,residential,False,False,85.938,"LINESTRING (10.5166612 44.9280649, 10.5172112 44.9276292, 10.5172799 44.9275377, 10.5173148 44.9274565)",50,,
101419306,,,Via Cesare Aroldi,residential,True,False,23.351,"LINESTRING (10.5215715 44.9309262, 10.5212832 44.9309756)",50,,
101419313,,,Via Cesare Aroldi,residential,False,False,32.863,"LINESTRING (10.5215715 44.9309262, 10.5219873 44.9309525)",50,,
101421595,,,Via Giuseppe Garibaldi,residential,False,False,46.73,"LINESTRING (10.5262406 44.926949, 10.525848 44.9268989, 10.5256597 44.926864)",50,,
"[102026144, 102026185, 102026136]",,,Via Lisbona,"['unclassified', 'residential']",False,True,442.49800000000005,"LINESTRING (10.5262406 44.926949, 10.526249 44.926893, 10.5262464 44.9267754, 10.5262158 44.9266757, 10.5260292 44.9263537, 10.5259065 44.926185, 10.5257557 44.9260726, 10.5254158 44.9258528, 10.5251986 44.9257174, 10.5248766 44.9254183, 10.5246313 44.9251858, 10.524299 44.9249864, 10.5238416 44.9247181, 10.5236039 44.9245648, 10.5233074 44.924276, 10.5230876 44.9240741, 10.5229652 44.9239984, 10.5229471 44.9239872, 10.5228021 44.9239402)",50,,yes
102026119,,,Via G. Orefice,residential,False,True,81.367,"LINESTRING (10.5231212 44.9279326, 10.5232658 44.9280906, 10.5234968 44.9286089)",50,,
102026191,,,,residential,False,False,38.8,"LINESTRING (10.5231212 44.9279326, 10.522804 44.9279367, 10.5226313 44.9279592)",50,,
101421603,,,Via Venti Settembre,residential,False,True,182.25,"LINESTRING (10.5259077 44.9308491, 10.5257958 44.929212)",50,,
101419313,,,Via Cesare Aroldi,residential,False,True,107.268,"LINESTRING (10.5259077 44.9308491, 10.5256159 44.9308693, 10.5250948 44.9309148, 10.5245559 44.9309693)",50,,
"[130803411, 130803415]",,,Via Ettore Sanfelici,residential,False,True,119.003,"LINESTRING (10.522273 44.9269196, 10.5223666 44.9272211, 10.5224423 44.9274321, 10.5226313 44.9279592)",50,,
"[1038799349, 168963501]",,,"['Via Rocca', 'Via Alessandro Manzoni']",residential,False,"[False, True]",170.703,"LINESTRING (10.522273 44.9269196, 10.5219861 44.9269603, 10.5216962 44.9269835, 10.5205752 44.9269953, 10.5203658 44.9270125, 10.5202085 44.9270688, 10.520179 44.9271182)",50,,
168963524,,,Largo Alcide de Gasperi,residential,False,False,32.964,"LINESTRING (10.522273 44.9269196, 10.5222582 44.9268598, 10.5222221 44.9267165, 10.5221943 44.9266285)",50,,
208432297,,,Via Giuseppe Garibaldi,residential,True,False,128.808,"LINESTRING (10.522273 44.9269196, 10.523695 44.9267135, 10.5238777 44.9266946)",50,,
101421603,,,Via Venti Settembre,residential,False,False,130.529,"LINESTRING (10.5256658 44.9274383, 10.5257517 44.9286106)",50,,
101421603,,,Via Venti Settembre,residential,False,True,63.861,"LINESTRING (10.5256658 44.9274383, 10.5256597 44.926864)",50,,
130803164,,,via Claudio Monteverdi,residential,True,False,136.777,"LINESTRING (10.5256658 44.9274383, 10.5254113 44.9274576, 10.5249693 44.927538, 10.5246991 44.9277084, 10.5245345 44.9277908, 10.5243194 44.9278263, 10.5240805 44.9278475)",50,,
101421603,,,Via Venti Settembre,residential,False,False,63.861,"LINESTRING (10.5256597 44.926864, 10.5256658 44.9274383)",50,,
101421595,,,Via Giuseppe Garibaldi,residential,False,True,46.73,"LINESTRING (10.5256597 44.926864, 10.525848 44.9268989, 10.5262406 44.926949)",50,,
101421603,,,Via Venti Settembre,residential,False,False,66.963,"LINESTRING (10.5257517 44.9286106, 10.5257958 44.929212)",50,,
101421603,,,Via Venti Settembre,residential,False,True,130.529,"LINESTRING (10.5257517 44.9286106, 10.5256658 44.9274383)",50,,
102026113,,,,residential,False,True,124.36,"LINESTRING (10.5257517 44.9286106, 10.5241747 44.9286757)",,,
1159050233,2,SPexSS358,Strada Provinciale exSS358 di Castelnovo,primary,False,False,27.509,"LINESTRING (10.5226504 44.9234869, 10.5229931 44.9235351)",,,
208441876,2,SPexSS358,Strada Provinciale exSS358 di Castelnovo,primary,False,True,409.837,"LINESTRING (10.5226504 44.9234869, 10.522027 44.9234028, 10.521737 44.9233733, 10.5214921 44.9233544, 10.5212555 44.923347, 10.5210479 44.9233504, 10.5208692 44.9233572, 10.5206748 44.9233683, 10.5204699 44.9233868, 10.5201213 44.9234267, 10.519854 44.9234636, 10.5195674 44.9235145, 10.5192951 44.9235731, 10.5189538 44.9236644, 10.5176288 44.9240566)",,,
101985537,,,,secondary,True,False,40.533,"LINESTRING (10.5256236 44.9241177, 10.525612 44.9242244, 10.5256352 44.9243521, 10.525677 44.9244774)",,,
121743234,2,,Strada Provinciale exSS358 di Castelnovo,primary,False,True,40.516,"LINESTRING (10.52604 44.923965, 10.5255343 44.9238975)",,,
101985537,,,,secondary,True,False,39.611,"LINESTRING (10.52604 44.923965, 10.5257698 44.923997, 10.5256724 44.9240527, 10.5256236 44.9241177)",,,
101985580,,,Via Roma,residential,True,False,24.624,"LINESTRING (10.5228765 44.9237312, 10.5228985 44.9236152, 10.5229931 44.9235351)",,,
1159050234,,,Via Roma,residential,True,False,34.981,"LINESTRING (10.5228765 44.9237312, 10.5228493 44.9235963, 10.5226504 44.9234869)",,,
101985551,,,,secondary,True,False,25.560000000000002,"LINESTRING (10.5254455 44.9241164, 10.5254612 44.9240226, 10.5254983 44.9239553, 10.5255343 44.9238975)",,,
101985584,,,,secondary,True,False,39.817,"LINESTRING (10.5254455 44.9241164, 10.52538 44.9240017, 10.5252825 44.9239205, 10.5251412 44.923841)",,,
101985527,,,Via Roma,residential,False,True,168.111,"LINESTRING (10.5220747 44.9253613, 10.5226681 44.9242292, 10.5227122 44.9241226, 10.5227565 44.9240264, 10.5228021 44.9239402)",50,,
102026226,,,Via Vittorio Veneto,residential,False,True,100.965,"LINESTRING (10.5220747 44.9253613, 10.5219834 44.925494, 10.5219348 44.9255647, 10.521627 44.9262107)",50,,
208432299,,,Via Circonvallazione Fosse,residential,False,False,102.188,"LINESTRING (10.5220747 44.9253613, 10.5214593 44.9251609, 10.5210915 44.9250847, 10.5209539 44.9250555, 10.5208641 44.9250365)",50,,
208432299,,,Via Circonvallazione Fosse,residential,False,True,45.561,"LINESTRING (10.5220747 44.9253613, 10.5224286 44.9254814, 10.5225852 44.9255528)",50,,
212015173,2,,,primary,False,False,31.58,"LINESTRING (10.5251412 44.923841, 10.5255343 44.9238975)",,,
1159050229,2,SPexSS358,Strada Provinciale exSS358 di Castelnovo,primary,False,True,142.429,"LINESTRING (10.5251412 44.923841, 10.5233681 44.9235869)",,,
121743234,2,,Strada Provinciale exSS358 di Castelnovo,primary,False,False,40.516,"LINESTRING (10.5255343 44.9238975, 10.52604 44.923965)",,,
212015173,2,,,primary,False,True,31.58,"LINESTRING (10.5255343 44.9238975, 10.5251412 44.923841)",,,
212015183,,,,secondary,True,False,25.711000000000002,"LINESTRING (10.5255343 44.9238975, 10.5255935 44.923997, 10.5256167 44.9240527, 10.5256236 44.9241177)",,,
1159050231,,,Via Roma,residential,True,False,25.996000000000002,"LINESTRING (10.5230406 44.9236906, 10.5229246 44.9238066, 10.5228431 44.9238778)",,,
101985527,,,Via Roma,residential,False,False,7.653,"LINESTRING (10.5228431 44.9238778, 10.5228021 44.9239402)",50,,
101985536,,,Via Roma,residential,True,False,16.512,"LINESTRING (10.5228431 44.9238778, 10.5228765 44.9237312)",,,
101985584,,,,secondary,True,False,44.111000000000004,"LINESTRING (10.525677 44.9244774, 10.5255285 44.9242616, 10.5254455 44.9241164)",,,
1159050229,2,SPexSS358,Strada Provinciale exSS358 di Castelnovo,primary,False,False,142.429,"LINESTRING (10.5233681 44.9235869, 10.5251412 44.923841)",,,
101985544,,,Via Roma,residential,True,False,29.3,"LINESTRING (10.5233681 44.9235869, 10.5231508 44.9236181, 10.5230406 44.9236906)",,,
1159050230,2,SPexSS358,Strada Provinciale exSS358 di Castelnovo,primary,False,True,20.04,"LINESTRING (10.5233681 44.9235869, 10.5232466 44.9235708, 10.5231182 44.9235527)",,,
102026113,,,,residential,False,False,50.698,"LINESTRING (10.5235318 44.9287022, 10.5241747 44.9286757)",,,
102026119,,,Via G. Orefice,residential,False,False,10.734,"LINESTRING (10.5235318 44.9287022, 10.5234968 44.9286089)",50,,
102026119,,,Via G. Orefice,residential,False,True,48.867,"LINESTRING (10.5235318 44.9287022, 10.5236675 44.9290141, 10.5237377 44.9291157)",50,,
545266758,,,Via Cesare Aroldi,residential,False,False,6.225,"LINESTRING (10.5170652 44.929434, 10.5171165 44.9294766)",50,,
564146443,,,,residential,True,False,73.811,"LINESTRING (10.5170652 44.929434, 10.5175789 44.9288787)",,,
545266758,,,Via Cesare Aroldi,residential,False,True,143.674,"LINESTRING (10.5170652 44.929434, 10.517037 44.9294106, 10.5169542 44.9292953, 10.5168952 44.9290738, 10.516842 44.9289261, 10.5167593 44.9288197, 10.5163368 44.9285893, 10.5160181 44.9284702)",50,,
102026113,,,,residential,False,False,124.36,"LINESTRING (10.5241747 44.9286757, 10.5257517 44.9286106)",,,
102026113,,,,residential,False,True,50.698,"LINESTRING (10.5241747 44.9286757, 10.5235318 44.9287022)",,,
102026180,,,Via Palestina,residential,True,False,92.39,"LINESTRING (10.5241747 44.9286757, 10.5240805 44.9278475)",,,
102026184,,,,residential,False,True,102.631,"LINESTRING (10.5175789 44.9288787, 10.5182507 44.9280877)",,,
102026126,,,Via Cantoni,residential,False,False,48.45,"LINESTRING (10.5175789 44.9288787, 10.5176328 44.9289045, 10.5180885 44.929123)",,,
101419313,,,Via Cesare Aroldi,residential,False,False,107.268,"LINESTRING (10.5245559 44.9309693, 10.5250948 44.9309148, 10.5256159 44.9308693, 10.5259077 44.9308491)",50,,
101419313,,,Via Cesare Aroldi,residential,False,True,78.28800000000001,"LINESTRING (10.5245559 44.9309693, 10.5244375 44.9309813, 10.5238429 44.9310182, 10.5235649 44.9310182)",50,,
102026232,,,Via Gaetano Donizetti,residential,False,False,189.371,"LINESTRING (10.5245559 44.9309693, 10.5245082 44.9306172, 10.5244422 44.9300797, 10.5243775 44.9295585, 10.5243622 44.9292721)",,,
102026159,,,,residential,False,True,65.284,"LINESTRING (10.5224719 44.9293882, 10.5216573 44.9294982)",,,
102026128,,,,residential,False,True,30.543,"LINESTRING (10.5224719 44.9293882, 10.5224354 44.9292144, 10.5225736 44.9291995)",,,
102026159,,,,residential,False,False,30.921,"LINESTRING (10.5224719 44.9293882, 10.5226121 44.9293754, 10.5225736 44.9291995)",,,
1038799349,,,Via Alessandro Manzoni,residential,False,False,35.282,"LINESTRING (10.5201778 44.9274355, 10.520179 44.9271182)",50,,
102026164,,,,residential,False,False,123.97399999999999,"LINESTRING (10.5201778 44.9274355, 10.5190443 44.9274066, 10.5190544 44.9270948)",,,
1038799349,,,Via Alessandro Manzoni,residential,False,True,75.584,"LINESTRING (10.5201778 44.9274355, 10.520176 44.9276066, 10.5201836 44.9278732, 10.5202061 44.9280384, 10.5202365 44.9281113)",50,,
102026220,,,Via Alessandro Manzoni,residential,False,False,23.514,"LINESTRING (10.5206904 44.9285076, 10.520589 44.9284438, 10.5204539 44.9283792)",50,,
102026220,,,Via Alessandro Manzoni,residential,False,True,226.134,"LINESTRING (10.5206904 44.9285076, 10.5206904 44.9286315, 10.5209057 44.929738, 10.5210471 44.9304646, 10.5210585 44.9305234)",50,,
345663181,,,,residential,True,False,168.953,"LINESTRING (10.5206904 44.9285076, 10.5207072 44.9285051, 10.5213969 44.9284035, 10.5216009 44.9283734, 10.5221621 44.9282482, 10.5222305 44.9282245, 10.522295 44.9281998, 10.5224812 44.9280718, 10.5226313 44.9279592)",50,,
101419313,,,Via Cesare Aroldi,residential,False,True,12.037,"LINESTRING (10.5221396 44.9309621, 10.5219873 44.9309525)",50,,
101419313,,,Via Cesare Aroldi,residential,False,False,112.42,"LINESTRING (10.5221396 44.9309621, 10.5227351 44.9309997, 10.5235649 44.9310182)",50,,
1008336077,,,Piazza Solferino,residential,False,False,31.73,"LINESTRING (10.5173148 44.9274565, 10.5173974 44.9271772)",50,,
102026145,,,Via Bedulli,residential,True,False,72.633,"LINESTRING (10.5173148 44.9274565, 10.5173629 44.9274658, 10.5174708 44.9274943, 10.517585 44.9275318, 10.5181293 44.9277588)",50,,
130803939,,,Via Giuseppe Mazzini,residential,False,True,85.938,"LINESTRING (10.5173148 44.9274565, 10.5172799 44.9275377, 10.5172112 44.9276292, 10.5166612 44.9280649)",50,,
102026119,,,Via G. Orefice,residential,False,False,13.196,"LINESTRING (10.5243622 44.9292721, 10.5241948 44.9292783)",50,,
102026119,,,Via G. Orefice,residential,False,True,113.056,"LINESTRING (10.5243622 44.9292721, 10.5257958 44.929212)",50,,
102026232,,,Via Gaetano Donizetti,residential,False,True,189.37099999999998,"LINESTRING (10.5243622 44.9292721, 10.5243775 44.9295585, 10.5244422 44.9300797, 10.5245082 44.9306172, 10.5245559 44.9309693)",,,
102026122,,,Via Cantoni,residential,False,False,83.408,"LINESTRING (10.5188868 44.9295289, 10.5190176 44.9295284, 10.5199416 44.9294623)",,,
102026122,,,Via Cantoni,residential,False,True,102.044,"LINESTRING (10.5188868 44.9295289, 10.518872 44.9296105, 10.5189636 44.9303907, 10.5189325 44.9304384)",,,
102026126,,,Via Cantoni,residential,False,True,77.599,"LINESTRING (10.5188868 44.9295289, 10.5188096 44.9294687, 10.5180885 44.929123)",,,
102026186,,,,residential,False,False,45.564,"LINESTRING (10.5228227 44.929744, 10.5233977 44.9296972)",,,
102026226,,,Via Vittorio Veneto,residential,False,False,34.206,"LINESTRING (10.5214505 44.9264918, 10.521627 44.9262107)",50,,
102026189,,,Via Grossi,residential,True,False,75.766,"LINESTRING (10.5214505 44.9264918, 10.5205106 44.9264709, 10.5204886 44.9264704)",,,
102026197,,,,residential,False,False,56.694,"LINESTRING (10.5191126 44.9305548, 10.5190037 44.9310588)",,,
545266758,,,Via Cesare Aroldi,residential,False,False,102.712,"LINESTRING (10.5191126 44.9305548, 10.5195898 44.9307212, 10.5197005 44.9307535, 10.5198343 44.930776, 10.5199947 44.9307938, 10.5200957 44.930805, 10.5203436 44.9308326)",50,,
545266758,,,Via Cesare Aroldi,residential,False,True,19.225,"LINESTRING (10.5191126 44.9305548, 10.5190517 44.9305213, 10.5189325 44.9304384)",50,,
102026186,,,,residential,False,True,45.564,"LINESTRING (10.5233977 44.9296972, 10.5228227 44.929744)",,,
102026195,,,Via Pietro Mascagni,residential,False,True,147.477,"LINESTRING (10.5233977 44.9296972, 10.5235649 44.9310182)",,,
102026186,,,,residential,False,False,73.80199999999999,"LINESTRING (10.5233977 44.9296972, 10.5238085 44.9296745, 10.5237647 44.9293038)",,,
102026164,,,,residential,False,False,31.738,"LINESTRING (10.5190634 44.9268188, 10.5194659 44.9268348)",,,
102026164,,,,residential,False,True,30.698,"LINESTRING (10.5190634 44.9268188, 10.5190544 44.9270948)",,,
130803832,,,,residential,False,False,35.995,"LINESTRING (10.5190634 44.9268188, 10.5190798 44.9264953)",,,
102026220,,,Via Alessandro Manzoni,residential,False,True,35.288,"LINESTRING (10.5202365 44.9281113, 10.5202812 44.9282186, 10.5203562 44.9283199, 10.5204539 44.9283792)",50,,
1038799349,,,Via Alessandro Manzoni,residential,False,False,75.58399999999999,"LINESTRING (10.5202365 44.9281113, 10.5202061 44.9280384, 10.5201836 44.9278732, 10.520176 44.9276066, 10.5201778 44.9274355)",50,,
102026220,,,Via Alessandro Manzoni,residential,False,False,35.288,"LINESTRING (10.5204539 44.9283792, 10.5203562 44.9283199, 10.5202812 44.9282186, 10.5202365 44.9281113)",50,,
102026220,,,Via Alessandro Manzoni,residential,False,True,23.514,"LINESTRING (10.5204539 44.9283792, 10.520589 44.9284438, 10.5206904 44.9285076)",50,,
130803826,,,Via Ettore Sanfelice,residential,True,False,182.881,"LINESTRING (10.5204539 44.9283792, 10.5203006 44.9284281, 10.5201902 44.9284608, 10.5199312 44.9284236, 10.5186405 44.928238, 10.518389 44.9281787, 10.5182507 44.9280877)",50,,
102026191,,,,residential,False,True,38.8,"LINESTRING (10.5226313 44.9279592, 10.522804 44.9279367, 10.5231212 44.9279326)",50,,
"[130803411, 130803415]",,,Via Ettore Sanfelici,residential,False,False,119.00299999999999,"LINESTRING (10.5226313 44.9279592, 10.5224423 44.9274321, 10.5223666 44.9272211, 10.522273 44.9269196)",50,,
102026226,,,Via Vittorio Veneto,residential,False,True,34.206,"LINESTRING (10.521627 44.9262107, 10.5214505 44.9264918)",50,,
208432300,,,Vicolo Teatro,residential,False,False,81.263,"LINESTRING (10.521627 44.9262107, 10.5206504 44.9259741)",,,
102026226,,,Via Vittorio Veneto,residential,False,False,100.96499999999999,"LINESTRING (10.521627 44.9262107, 10.5219348 44.9255647, 10.5219834 44.925494, 10.5220747 44.9253613)",50,,
345663184,,,via Claudio Monteverdi,residential,True,False,76.112,"LINESTRING (10.5240805 44.9278475, 10.5231212 44.9279326)",50,,
545266758,,,Via Cesare Aroldi,residential,False,False,35.835,"LINESTRING (10.5203436 44.9308326, 10.5207947 44.9308758)",50,,
545266758,,,Via Cesare Aroldi,residential,False,True,102.71199999999999,"LINESTRING (10.5203436 44.9308326, 10.5200957 44.930805, 10.5199947 44.9307938, 10.5198343 44.930776, 10.5197005 44.9307535, 10.5195898 44.9307212, 10.5191126 44.9305548)",50,,
102026189,,,Via Grossi,residential,True,False,60.498,"LINESTRING (10.5221943 44.9266285, 10.5214505 44.9264918)",,,
168963524,,,Largo Alcide de Gasperi,residential,False,True,32.964,"LINESTRING (10.5221943 44.9266285, 10.5222221 44.9267165, 10.5222582 44.9268598, 10.522273 44.9269196)",50,,
168963530,,,Largo Alcide de Gasperi,residential,False,False,124.449,"LINESTRING (10.5221943 44.9266285, 10.5222138 44.9263717, 10.52238 44.9260665, 10.5225397 44.9257251, 10.5225852 44.9255528)",50,,
101985527,,,Via Roma,residential,False,True,7.653,"LINESTRING (10.5228021 44.9239402, 10.5228431 44.9238778)",50,,
101985527,,,Via Roma,residential,False,False,168.111,"LINESTRING (10.5228021 44.9239402, 10.5227565 44.9240264, 10.5227122 44.9241226, 10.5226681 44.9242292, 10.5220747 44.9253613)",50,,
"[102026136, 102026185, 102026144]",,,Via Lisbona,"['residential', 'unclassified']",False,False,442.49800000000005,"LINESTRING (10.5228021 44.9239402, 10.5229471 44.9239872, 10.5229652 44.9239984, 10.5230876 44.9240741, 10.5233074 44.924276, 10.5236039 44.9245648, 10.5238416 44.9247181, 10.524299 44.9249864, 10.5246313 44.9251858, 10.5248766 44.9254183, 10.5251986 44.9257174, 10.5254158 44.9258528, 10.5257557 44.9260726, 10.5259065 44.926185, 10.5260292 44.9263537, 10.5262158 44.9266757, 10.5262464 44.9267754, 10.526249 44.926893, 10.5262406 44.926949)",50,,yes
102026184,,,,residential,False,False,102.631,"LINESTRING (10.5182507 44.9280877, 10.5175789 44.9288787)",,,
130803826,,,Via Ettore Sanfelice,residential,True,False,39.477999999999994,"LINESTRING (10.5182507 44.9280877, 10.5182275 44.9280724, 10.5181252 44.9279436, 10.5181264 44.9278941, 10.5181293 44.9277588)",50,,
130803413,,,,residential,True,False,111.262,"LINESTRING (10.5204886 44.9264704, 10.5203391 44.9264835, 10.5202892 44.9264961, 10.5201421 44.9264987, 10.5198601 44.9265037, 10.5191975 44.9264972, 10.5190798 44.9264953)",,,
102026119,,,Via G. Orefice,residential,False,True,13.196,"LINESTRING (10.5241948 44.9292783, 10.5243622 44.9292721)",50,,
102026153,,,,residential,True,False,33.978,"LINESTRING (10.5241948 44.9292783, 10.5237647 44.9293038)",,,
102026119,,,Via G. Orefice,residential,False,False,40.953,"LINESTRING (10.5241948 44.9292783, 10.5239648 44.9292338, 10.5237377 44.9291157)",50,,
102026204,,,Via Martiri della prigionia,residential,True,False,170.55,"LINESTRING (10.5181293 44.9277588, 10.5185663 44.927853, 10.5202365 44.9281113)",50,,
130803829,,,Vicolo San Rocco,residential,False,False,79.39,"LINESTRING (10.5181293 44.9277588, 10.518268 44.9274087, 10.5183792 44.9270673)",50,,
102026186,,,,residential,False,False,18.82,"LINESTRING (10.5237647 44.9293038, 10.5237394 44.9291355)",,,
102026186,,,,residential,False,True,73.80199999999999,"LINESTRING (10.5237647 44.9293038, 10.5238085 44.9296745, 10.5233977 44.9296972)",,,
168963530,,,Largo Alcide de Gasperi,residential,False,True,124.44900000000001,"LINESTRING (10.5225852 44.9255528, 10.5225397 44.9257251, 10.52238 44.9260665, 10.5222138 44.9263717, 10.5221943 44.9266285)",50,,
208432298,,,Via Gonzaga,residential,True,False,199.263,"LINESTRING (10.5225852 44.9255528, 10.5227112 44.925546, 10.5232727 44.9256209, 10.5239078 44.9257112, 10.5239483 44.9257567, 10.5239269 44.9258365, 10.5238571 44.9265391)",50,,
208432299,,,Via Circonvallazione Fosse,residential,False,False,45.561,"LINESTRING (10.5225852 44.9255528, 10.5224286 44.9254814, 10.5220747 44.9253613)",50,,
102026159,,,,residential,False,False,65.284,"LINESTRING (10.5216573 44.9294982, 10.5224719 44.9293882)",,,
