osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,lanes,access,tunnel,width,junction
"[248904784, 248904782]",Corso del Popolo,tertiary,,True,False,33.604,"LINESTRING (12.2775239 45.2162556, 12.2776308 45.2163867, 12.2776484 45.2164252, 12.2776599 45.2164515, 12.2776403 45.2165334)",yes,,,,,
79638167,,residential,,False,False,43.547999999999995,"LINESTRING (12.2792798 45.2204063, 12.2797316 45.2203206, 12.2797903 45.2203095, 12.2798167 45.2203045)",,,,,,
157413390,Corso del Popolo,residential,30,False,False,43.308,"LINESTRING (12.2792798 45.2204063, 12.2793664 45.2206774, 12.2793984 45.2207867)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,44.601,"LINESTRING (12.2792798 45.2204063, 12.2792408 45.2203126, 12.2791059 45.2200244)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,24.532,"LINESTRING (12.2823179 45.2206595, 12.2824089 45.2208706)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,18.836,"LINESTRING (12.2823179 45.2206595, 12.2822495 45.2204971)",,,,,,
79638169,Calle Forno Nordio,residential,,False,False,55.202,"LINESTRING (12.2823179 45.2206595, 12.281647 45.2208116)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,18.112,"LINESTRING (12.2829575 45.2223064, 12.2829771 45.2224687)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,18.936,"LINESTRING (12.2829575 45.2223064, 12.2829109 45.2221393)",,,,,,
"[79638192, 148629346, 79638186]","['Calle Moretti', 'Calle Voltolina']",residential,,False,"[False, True]",154.408,"LINESTRING (12.2829575 45.2223064, 12.2825985 45.2223829, 12.2823125 45.2224439, 12.2817079 45.2225734, 12.2816062 45.2225952, 12.2816592 45.2227452, 12.2819829 45.2226722)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,19.245,"LINESTRING (12.2829933 45.2226414, 12.2829771 45.2224687)",,,,,,
79638183,Calle San Domenico,residential,,False,False,56.456,"LINESTRING (12.2829933 45.2226414, 12.2822959 45.2227698)",,,,,,
"[25113964, 25114862]","['Fondamenta San Domenico', 'Calle Santa Croce']",residential,,False,"[False, True]",160.789,"LINESTRING (12.2829933 45.2226414, 12.2830145 45.2227591, 12.2821572 45.2229459, 12.2820605 45.2229669, 12.2812138 45.2231506)",,,,,,
"[157238954, 25007242, 25007243]","['Calle Ponte San Giacomo', 'Stradale Ponte San Giacomo', 'Calle San Giacomo']",tertiary,30,False,"[False, True]",221.401,"LINESTRING (12.2812986 45.2183577, 12.2809991 45.2184341, 12.279466 45.2188313, 12.2794386 45.2188426, 12.2793121 45.218887, 12.2789653 45.2189745, 12.2787855 45.2190199, 12.2786519 45.2190541)",yes,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,21.202,"LINESTRING (12.2812986 45.2183577, 12.2813099 45.2183822, 12.281382 45.2185391)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,False,24.511999999999997,"LINESTRING (12.2812986 45.2183577, 12.2812879 45.2183357, 12.281197 45.2181492)",,,,,,
"[157240396, 157409421, 157409422]",Ponte San Giacomo,tertiary,50,False,"[False, True]",82.42699999999999,"LINESTRING (12.2812986 45.2183577, 12.2813543 45.2183439, 12.281422 45.2183285, 12.2819913 45.2181976, 12.2823031 45.2181374)",movable,2,,,,
79638175,Calle Donaggio,residential,,False,True,83.023,"LINESTRING (12.2782583 45.2166368, 12.2785946 45.2165475, 12.2786852 45.2164982, 12.2792302 45.2163464)",,,,,,
32810735,Via Antonio Naccari,unclassified,30,False,True,38.379,"LINESTRING (12.2748916 45.2159867, 12.2748174 45.215978, 12.2747793 45.2159801, 12.274408 45.2160242)",,,,,,
79627385,Via della Repubblica,unclassified,30,False,False,41.236000000000004,"LINESTRING (12.2748916 45.2159867, 12.2749547 45.2160188, 12.2749882 45.2160522, 12.2750113 45.2160986, 12.2750236 45.2161455, 12.2750637 45.2163215)",,,,,,
32810763,Via Camillo Benso Conte di Cavour,unclassified,30,True,False,29.369,"LINESTRING (12.2750704 45.2157574, 12.2750349 45.2157812, 12.2749995 45.2158205, 12.2749526 45.2158805, 12.2748916 45.2159867)",,,,,,
"[25113964, 25114862]","['Fondamenta San Domenico', 'Calle Santa Croce']",residential,,False,"[False, True]",160.78900000000002,"LINESTRING (12.2812138 45.2231506, 12.2820605 45.2229669, 12.2821572 45.2229459, 12.2830145 45.2227591, 12.2829933 45.2226414)",,,,,,
79638185,Calle Ponte Caneva,residential,,False,True,82.768,"LINESTRING (12.2807578 45.2218257, 12.2812693 45.2217186, 12.2817607 45.2215922)",,,,,,
128214139,Ponte San Giacomo,tertiary,,True,False,22.486,"LINESTRING (12.2839698 45.2176521, 12.2840466 45.2175495, 12.2840695 45.2175034, 12.284087 45.2174681)",,1,,,,
"[157240396, 157241173, 157241174]",Ponte San Giacomo,tertiary,30,False,"[False, True]",104.75300000000001,"LINESTRING (12.2839698 45.2176521, 12.2839429 45.217662, 12.2839309 45.2176676, 12.2830524 45.2179635, 12.2828778 45.2180179, 12.2827578 45.2180492)",yes,2,,,,
62119709,Via Giovanni Poli,residential,,False,False,56.033,"LINESTRING (12.2823031 45.2181374, 12.2825525 45.2186097)",,,,,,
"[157240396, 157409421, 157409422]",Ponte San Giacomo,tertiary,50,False,"[False, True]",82.42699999999999,"LINESTRING (12.2823031 45.2181374, 12.2819913 45.2181976, 12.281422 45.2183285, 12.2813543 45.2183439, 12.2812986 45.2183577)",movable,2,,,,
157240396,Ponte San Giacomo,tertiary,,False,True,36.958999999999996,"LINESTRING (12.2823031 45.2181374, 12.2823287 45.2181316, 12.2826241 45.2180796, 12.2827578 45.2180492)",,2,,,,
62119709,Via Giovanni Poli,residential,,False,True,56.033,"LINESTRING (12.2825525 45.2186097, 12.2823031 45.2181374)",,,,,,
62119709,Via Giovanni Poli,residential,,False,False,382.4149999999999,"LINESTRING (12.2825525 45.2186097, 12.282928 45.218519, 12.2832284 45.2189763, 12.2834752 45.2193617, 12.2839409 45.2201416, 12.284076 45.2204273, 12.2842154 45.2207749, 12.2844622 45.2213643, 12.2844979 45.2214713)",,,,,,
142276756,,residential,,False,True,185.6,"LINESTRING (12.2825525 45.2186097, 12.2820883 45.2187696, 12.2826668 45.2200095)",,,,,,
62119709,Via Giovanni Poli,residential,,False,False,102.34400000000001,"LINESTRING (12.2844979 45.2214713, 12.2845145 45.2216185, 12.2844946 45.2216877, 12.2844287 45.2217252, 12.2843201 45.2217585, 12.2842276 45.2217733, 12.2841672 45.2217566, 12.284135 45.221716, 12.2841296 45.2216594, 12.2841525 45.221609, 12.2841967 45.2215667, 12.2842651 45.2215242, 12.2843549 45.2214928, 12.2844979 45.2214713)",,,,,,
62119709,Via Giovanni Poli,residential,,False,True,102.344,"LINESTRING (12.2844979 45.2214713, 12.2843549 45.2214928, 12.2842651 45.2215242, 12.2841967 45.2215667, 12.2841525 45.221609, 12.2841296 45.2216594, 12.284135 45.221716, 12.2841672 45.2217566, 12.2842276 45.2217733, 12.2843201 45.2217585, 12.2844287 45.2217252, 12.2844946 45.2216877, 12.2845145 45.2216185, 12.2844979 45.2214713)",,,,,,
62119709,Via Giovanni Poli,residential,,False,True,382.41499999999996,"LINESTRING (12.2844979 45.2214713, 12.2844622 45.2213643, 12.2842154 45.2207749, 12.284076 45.2204273, 12.2839409 45.2201416, 12.2834752 45.2193617, 12.2832284 45.2189763, 12.282928 45.218519, 12.2825525 45.2186097)",,,,,,
248904780,Corso del Popolo,tertiary,30,False,False,16.794,"LINESTRING (12.2778001 45.2170205, 12.2778047 45.2170332, 12.2778413 45.2171336, 12.2778534 45.2171668)",,,,,,
248904780,Corso del Popolo,tertiary,30,False,True,55.619,"LINESTRING (12.2778001 45.2170205, 12.2777606 45.21689, 12.2777296 45.2167769, 12.2776841 45.2166446, 12.2776564 45.2165684, 12.2776403 45.2165334)",,,,,,
157413390,Corso del Popolo,residential,30,False,False,16.842,"LINESTRING (12.2803198 45.2227885, 12.2804078 45.2229267)",,,,,,
79627384,Calle Picelli,residential,,False,True,140.885,"LINESTRING (12.2803198 45.2227885, 12.2801512 45.2228228, 12.2798098 45.2228915, 12.2785906 45.2231376)",,,destination,,,
157413390,Corso del Popolo,residential,30,False,True,17.624000000000002,"LINESTRING (12.2803198 45.2227885, 12.2802754 45.2227184, 12.2802264 45.2226443)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,15.976,"LINESTRING (12.2800363 45.22235, 12.2799722 45.2222136)",,,,,,
157413390,Corso del Popolo,residential,30,False,False,22.022,"LINESTRING (12.2800363 45.22235, 12.280062 45.2223903, 12.2801517 45.2225306)",,,,,,
"[79627389, 245172686, 148629319]","['Calle Biseghella', 'Piazzetta Lina Merlin']",residential,,False,True,141.531,"LINESTRING (12.2800363 45.22235, 12.279874 45.2223894, 12.2797792 45.2224124, 12.2794465 45.2224802, 12.2782979 45.2226961)",,,destination,yes,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,21.476,"LINESTRING (12.277747 45.2217415, 12.2778464 45.2219215)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,23.978,"LINESTRING (12.277747 45.2217415, 12.2776082 45.2215493)",,,,,,
79627381,Calle Gabardi,residential,,False,False,78.49,"LINESTRING (12.277747 45.2217415, 12.2780793 45.2216551, 12.2782595 45.2216101, 12.2783069 45.2216232, 12.2786982 45.2215474)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,36.662,"LINESTRING (12.2780534 45.2222614, 12.2782277 45.2225674)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,15.794,"LINESTRING (12.2780534 45.2222614, 12.2779741 45.2221308)",,,,,,
79627390,Calle Fattorini,residential,,False,False,127.775,"LINESTRING (12.2780534 45.2222614, 12.279014 45.2221177, 12.2796068 45.2219634, 12.2796231 45.2219591)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,18.465,"LINESTRING (12.2782979 45.2226961, 12.2784073 45.2228432)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,15.331,"LINESTRING (12.2782979 45.2226961, 12.2782277 45.2225674)",,,,,,
"[79627389, 245172686, 148629319]","['Calle Biseghella', 'Piazzetta Lina Merlin']",residential,,False,False,141.531,"LINESTRING (12.2782979 45.2226961, 12.2794465 45.2224802, 12.2797792 45.2224124, 12.279874 45.2223894, 12.2800363 45.22235)",,,destination,yes,,
79627377,Calle Gradara,residential,,False,False,94.974,"LINESTRING (12.2782277 45.2225674, 12.2793945 45.2223348)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,15.331,"LINESTRING (12.2782277 45.2225674, 12.2782979 45.2226961)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,36.662,"LINESTRING (12.2782277 45.2225674, 12.2780534 45.2222614)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,23.978,"LINESTRING (12.2776082 45.2215493, 12.277747 45.2217415)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,15.157,"LINESTRING (12.2776082 45.2215493, 12.2775379 45.2214223)",,,,,,
79627392,Calle Scopici,residential,,False,False,110.511,"LINESTRING (12.2776082 45.2215493, 12.2780082 45.2214713, 12.2781292 45.2214773, 12.278342 45.2214418, 12.278638 45.2213823, 12.278961 45.2212908)",,,destination,,,
157413390,Corso del Popolo,residential,30,False,False,45.475,"LINESTRING (12.279703 45.2216331, 12.279766 45.221771, 12.2798282 45.2219074, 12.2798749 45.2220066, 12.2798822 45.2220221)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,97.285,"LINESTRING (12.279703 45.2216331, 12.2796458 45.2214803, 12.2796104 45.2213918, 12.2795957 45.2213613, 12.2795225 45.2211936, 12.2794508 45.2210294, 12.2793984 45.2207867)",,,,,,
"[79627386, 1218992505, 245172690, 1218992506]",Calle Francesco Crispi,residential,,False,True,147.753,"LINESTRING (12.279703 45.2216331, 12.2794822 45.2216777, 12.2782379 45.2219289, 12.2782055 45.2219361, 12.2781455 45.2219482, 12.2778905 45.2220015)",,,destination,building_passage,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,15.798,"LINESTRING (12.2778905 45.2220015, 12.2779741 45.2221308)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,9.543,"LINESTRING (12.2778905 45.2220015, 12.2778464 45.2219215)",,,,,,
"[245172690, 1218992505, 79627386, 1218992506]",Calle Francesco Crispi,residential,,False,False,147.753,"LINESTRING (12.2778905 45.2220015, 12.2781455 45.2219482, 12.2782055 45.2219361, 12.2782379 45.2219289, 12.2794822 45.2216777, 12.279703 45.2216331)",,,destination,building_passage,,
172802849,Via Isola Saloni,residential,,True,False,39.616,"LINESTRING (12.2755423 45.2191194, 12.2750633 45.2192338)",,1,,,,
"[172802842, 172802859]",Via Isola Saloni,residential,,False,False,88.77,"LINESTRING (12.2755423 45.2191194, 12.2756627 45.2193974, 12.2756735 45.2194239, 12.2756735 45.2194334, 12.2756668 45.219446, 12.2756397 45.2194653, 12.2754058 45.2195201, 12.2755276 45.2197617)",,"['1', '2']",,,5,
79627388,Calle Dogana,residential,,False,False,72.969,"LINESTRING (12.2784947 45.2229962, 12.2793904 45.2228156)",,,destination,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,17.425,"LINESTRING (12.2784947 45.2229962, 12.2785906 45.2231376)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,18.338,"LINESTRING (12.2784947 45.2229962, 12.2784073 45.2228432)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,18.464,"LINESTRING (12.2786871 45.2232891, 12.2785906 45.2231376)",,,,,,
"[79627376, 1217064969, 1217064970]",Calle Fidado,residential,,False,False,141.01700000000002,"LINESTRING (12.2786871 45.2232891, 12.2798936 45.2230637, 12.2800198 45.2230426, 12.2801727 45.223008, 12.2802473 45.2229849, 12.2804078 45.2229267)",,,destination,building_passage,,
172802848,Via Isola Saloni,residential,,True,False,28.403,"LINESTRING (12.2750633 45.2192338, 12.2751573 45.2194805)",,1,,,,
172802844,Via Isola Saloni,residential,,True,False,69.14500000000001,"LINESTRING (12.2750633 45.2192338, 12.2742681 45.2193854, 12.2742118 45.219373)",,1,,,,
157413390,Corso del Popolo,residential,30,False,False,13.931,"LINESTRING (12.2801517 45.2225306, 12.2802264 45.2226443)",,,,,,
79627391,Calle Olivotti,residential,,False,True,140.987,"LINESTRING (12.2801517 45.2225306, 12.2799842 45.2225593, 12.27889 45.222749, 12.2784073 45.2228432)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,22.022,"LINESTRING (12.2801517 45.2225306, 12.280062 45.2223903, 12.2800363 45.22235)",,,,,,
79627383,Corte Rosa,residential,,False,True,55.853,"LINESTRING (12.2786595 45.2219921, 12.2779741 45.2221308)",,,destination,,,
79627375,Via Maestri del Lavoro,residential,,True,False,8.991,"LINESTRING (12.2739567 45.2203882, 12.2739492 45.2204019, 12.2739344 45.2204206, 12.273914 45.2204364, 12.273886 45.220449)",,,,,,roundabout
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,18.338,"LINESTRING (12.2784073 45.2228432, 12.2784947 45.2229962)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,18.465,"LINESTRING (12.2784073 45.2228432, 12.2782979 45.2226961)",,,,,,
79627391,Calle Olivotti,residential,,False,False,140.987,"LINESTRING (12.2784073 45.2228432, 12.27889 45.222749, 12.2799842 45.2225593, 12.2801517 45.2225306)",,,,,,
79627380,Via Isola Saloni,residential,,False,True,34.276999999999994,"LINESTRING (12.274175 45.2190733, 12.274229 45.219229, 12.2742386 45.2192712, 12.2742399 45.2193129, 12.2742329 45.2193369, 12.2742118 45.219373)",,,,,,
172802856,Via Isola Saloni,residential,,True,False,98.22800000000001,"LINESTRING (12.274175 45.2190733, 12.2746048 45.2189767, 12.2749296 45.2189124, 12.2753643 45.218795)",,1,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,18.464,"LINESTRING (12.2785906 45.2231376, 12.2786871 45.2232891)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,17.425,"LINESTRING (12.2785906 45.2231376, 12.2784947 45.2229962)",,,,,,
79627384,Calle Picelli,residential,,False,False,140.885,"LINESTRING (12.2785906 45.2231376, 12.2798098 45.2228915, 12.2801512 45.2228228, 12.2803198 45.2227885)",,,destination,,,
79627383,Corte Rosa,residential,,False,False,55.853,"LINESTRING (12.2779741 45.2221308, 12.2786595 45.2219921)",,,destination,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,15.794,"LINESTRING (12.2779741 45.2221308, 12.2780534 45.2222614)",,,,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,True,15.798,"LINESTRING (12.2779741 45.2221308, 12.2778905 45.2220015)",,,,,,
79627375,Via Maestri del Lavoro,residential,,True,False,30.934,"LINESTRING (12.273886 45.220449, 12.2738489 45.2204581, 12.2738151 45.2204592, 12.2737707 45.2204509, 12.273733 45.2204323, 12.2737065 45.2204058, 12.2736945 45.2203746, 12.2736984 45.2203423, 12.2737176 45.2203129, 12.27375 45.2202899)",,,,,,roundabout
104820034,Via Maestri del Lavoro,residential,,False,False,40.45,"LINESTRING (12.273886 45.220449, 12.2739135 45.2205271, 12.2739491 45.2208093)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,13.931,"LINESTRING (12.2802264 45.2226443, 12.2801517 45.2225306)",,,,,,
157413390,Corso del Popolo,residential,30,False,False,17.624000000000002,"LINESTRING (12.2802264 45.2226443, 12.2802754 45.2227184, 12.2803198 45.2227885)",,,,,,
245171120,Calle Dogana,residential,,False,True,45.567,"LINESTRING (12.2802264 45.2226443, 12.2800665 45.2226788, 12.2796701 45.2227643)",,,destination,,,
25007273,Via Maestri del Lavoro,secondary,,False,True,86.694,"LINESTRING (12.27375 45.2202899, 12.2736811 45.2202385, 12.2736085 45.2200619, 12.2734351 45.2195512)",,,,,,
79627375,Via Maestri del Lavoro,residential,,True,False,16.748,"LINESTRING (12.27375 45.2202899, 12.2737884 45.2202767, 12.2738308 45.2202727, 12.2738728 45.2202785, 12.2739099 45.2202934, 12.2739384 45.2203159)",,,,,,roundabout
157413390,Corso del Popolo,residential,30,False,False,19.793,"LINESTRING (12.2804078 45.2229267, 12.2805122 45.2230888)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,16.842,"LINESTRING (12.2804078 45.2229267, 12.2803198 45.2227885)",,,,,,
"[79627376, 1217064969, 1217064970]",Calle Fidado,residential,,False,True,141.017,"LINESTRING (12.2804078 45.2229267, 12.2802473 45.2229849, 12.2801727 45.223008, 12.2800198 45.2230426, 12.2798936 45.2230637, 12.2786871 45.2232891)",,,destination,building_passage,,
79627709,Calle Forno Filippini,residential,,False,False,157.709,"LINESTRING (12.2798476 45.2198043, 12.2808233 45.219562, 12.2813074 45.2194563, 12.2817517 45.2193438)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,18.372,"LINESTRING (12.2820269 45.2199425, 12.2820991 45.2200997)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,24.824,"LINESTRING (12.2820269 45.2199425, 12.2819293 45.2197301)",,,,,,
79638179,Calle Doria,residential,,True,False,98.864,"LINESTRING (12.2820269 45.2199425, 12.2810951 45.2201206, 12.2808087 45.2201753)",,,,,,
"[148629387, 148629342]","['Calle Airoldi', 'Calle Nordio Marangoni']",living_street,,False,"[False, True]",98.742,"LINESTRING (12.2762971 45.2195547, 12.276669 45.2194729, 12.2770269 45.2194191, 12.2772623 45.2193677, 12.2772004 45.2191908)",,,destination,,,
148629382,Fondamenta Canal Lombardo,unclassified,,False,False,23.051,"LINESTRING (12.2762971 45.2195547, 12.2763159 45.2195978, 12.2763775 45.2197541)",,,,,,
248906653,Fondamenta Canal Lombardo,residential,,False,True,25.907,"LINESTRING (12.2762971 45.2195547, 12.2762122 45.2193554, 12.2762013 45.2193317)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,45.151,"LINESTRING (12.2817517 45.2193438, 12.2819293 45.2197301)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,24.929,"LINESTRING (12.2817517 45.2193438, 12.2816537 45.2191305)",,,,,,
79627709,Calle Forno Filippini,residential,,False,True,157.709,"LINESTRING (12.2817517 45.2193438, 12.2813074 45.2194563, 12.2808233 45.219562, 12.2798476 45.2198043)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,23.369,"LINESTRING (12.2821739 45.2202938, 12.2822495 45.2204971)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,22.364,"LINESTRING (12.2821739 45.2202938, 12.2820991 45.2200997)",,,,,,
79638188,Calle Comelli,residential,,False,False,156.805,"LINESTRING (12.2821739 45.2202938, 12.2812705 45.2204937, 12.2810081 45.2205922, 12.2807911 45.2206396, 12.2806789 45.2206185, 12.280282 45.2207025)",,,,,,
157413390,Corso del Popolo,residential,30,False,True,6.389,"LINESTRING (12.2805475 45.2231406, 12.2805122 45.2230888)",,,,,,
849501468,Corso del Popolo,residential,30,False,True,8.193,"LINESTRING (12.2805475 45.2231406, 12.2805323 45.2232135)",,,,,,
157413390,Corso del Popolo,residential,30,False,False,16.894,"LINESTRING (12.2805475 45.2231406, 12.2806306 45.2231899, 12.2806209 45.223265)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,False,21.799,"LINESTRING (12.281197 45.2181492, 12.2811049 45.2179642)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,True,24.511999999999997,"LINESTRING (12.281197 45.2181492, 12.2812879 45.2183357, 12.2812986 45.2183577)",,,,,,
79638190,Calle Malanni,residential,,False,False,153.312,"LINESTRING (12.281197 45.2181492, 12.2803089 45.2183724, 12.2793577 45.2186207)",,,,,,
79638163,Calle Ravagnan,residential,,False,True,77.618,"LINESTRING (12.278145 45.2164475, 12.2786187 45.21632, 12.2790654 45.2161891)",,,,,,
79627392,Calle Scopici,residential,,False,True,110.511,"LINESTRING (12.278961 45.2212908, 12.278638 45.2213823, 12.278342 45.2214418, 12.2781292 45.2214773, 12.2780082 45.2214713, 12.2776082 45.2215493)",,,destination,,,
79638165,Calle Duse,residential,,False,True,156.704,"LINESTRING (12.280184 45.2205072, 12.2811676 45.2203065, 12.2811807 45.2203036, 12.2820991 45.2200997)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,24.929,"LINESTRING (12.2816537 45.2191305, 12.2817517 45.2193438)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,25.115,"LINESTRING (12.2816537 45.2191305, 12.281555 45.2189156)",,,,,,
79638170,Calle Giuseppe Veronesi,residential,,False,False,157.388,"LINESTRING (12.2816537 45.2191305, 12.2807859 45.2193235, 12.2797374 45.2195564)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,21.96,"LINESTRING (12.2826378 45.2214014, 12.2827241 45.2215893)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,20.907,"LINESTRING (12.2826378 45.2214014, 12.2825602 45.2212215)",,,,,,
79638185,Calle Ponte Caneva,residential,,False,False,71.899,"LINESTRING (12.2826378 45.2214014, 12.2822395 45.2214859, 12.2817607 45.2215922)",,,,,,
79638162,Calle Manzoni,residential,,False,True,154.051,"LINESTRING (12.2792582 45.2184402, 12.2802079 45.2181838, 12.2807348 45.2180594, 12.2811049 45.2179642)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,False,20.754,"LINESTRING (12.2801287 45.2161015, 12.2799897 45.2159426)",,,,,,
79638175,Calle Donaggio,residential,,False,False,75.464,"LINESTRING (12.2801287 45.2161015, 12.2792302 45.2163464)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,True,22.317,"LINESTRING (12.2801287 45.2161015, 12.2801697 45.216151, 12.2802414 45.2162852)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,True,22.078,"LINESTRING (12.2802414 45.2162852, 12.2803441 45.2164701)",,,,,,
79638180,Calle Vescovi,residential,,False,False,158.963,"LINESTRING (12.2802414 45.2162852, 12.2783447 45.2167937)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,False,22.317,"LINESTRING (12.2802414 45.2162852, 12.2801697 45.216151, 12.2801287 45.2161015)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,25.115,"LINESTRING (12.281555 45.2189156, 12.2816537 45.2191305)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,22.311,"LINESTRING (12.281555 45.2189156, 12.2814673 45.2187247)",,,,,,
79638191,Calle Luccarini,residential,,False,False,156.445,"LINESTRING (12.281555 45.2189156, 12.2806961 45.2191285, 12.2799603 45.2193141, 12.2796729 45.2193866)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,False,19.245,"LINESTRING (12.2829771 45.2224687, 12.2829933 45.2226414)",,,,,,
25114862,Fondamenta San Domenico,residential,,False,True,18.112,"LINESTRING (12.2829771 45.2224687, 12.2829575 45.2223064)",,,,,,
79638186,Calle Moretti,residential,,False,False,60.521,"LINESTRING (12.2829771 45.2224687, 12.2826646 45.2225292, 12.2823293 45.2225941, 12.2822332 45.2226158)",,,,,,
79638159,Fondamenta San Domenico,residential,,False,False,19.654,"LINESTRING (12.2811049 45.2179642, 12.2810215 45.2177975)",,,,,,
