osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,bridge,access
215256370,,Via Galileo Ferraris,unclassified,,False,False,141.245,"LINESTRING (8.3746426 45.6185624, 8.3728279 45.6186124)",,,,
215256375,,Via Trento,unclassified,,False,True,116.69800000000001,"LINESTRING (8.3746426 45.6185624, 8.3746737 45.6181161, 8.3747337 45.6175149)",,,,
999864863,,Piazza Molino,unclassified,,False,True,23.941,"LINESTRING (8.3744346 45.615021, 8.3747089 45.6151187)",,,,
"[991435604, 215256375]",,"['Piazza Molino', 'Via Trento']","['residential', 'unclassified']",,False,False,153.02,"LINESTRING (8.3744346 45.615021, 8.3744843 45.6153355, 8.3744989 45.6154061, 8.3746094 45.6160862, 8.374699 45.6161452, 8.3748416 45.6161838, 8.3748823 45.6162196, 8.3749052 45.6162393, 8.3749102 45.6162789)",,,,
"[214196248, 991435604]",,"['Corso Camillo Benso Conte di Cavour', 'Piazza Molino']",residential,,False,True,31.994999999999997,"LINESTRING (8.3744346 45.615021, 8.3744228 45.6149778, 8.3743905 45.6147351)",,,,
87226713,,Via Santa Marta,unclassified,30,False,False,337.457,"LINESTRING (8.3749616 45.6112632, 8.3750785 45.6115681, 8.3752411 45.6119556, 8.3754122 45.6123192, 8.3753908 45.612831, 8.3752497 45.6130659, 8.3749309 45.6136255, 8.3746893 45.6140676, 8.3746611 45.6141554)",,,,
87226736,,,unclassified,,True,False,11.370999999999999,"LINESTRING (8.3749616 45.6112632, 8.3749415 45.611273, 8.3749179 45.6112775, 8.3748935 45.6112763, 8.3748711 45.6112693, 8.3748533 45.6112576, 8.3748424 45.6112428)",roundabout,,,
87226728,,Via Trieste,unclassified,,False,True,177.03,"LINESTRING (8.3747337 45.6175149, 8.3742397 45.6174452, 8.3724816 45.617289)",,,,
215256375,,Via Trento,unclassified,,False,False,116.69800000000001,"LINESTRING (8.3747337 45.6175149, 8.3746737 45.6181161, 8.3746426 45.6185624)",,,,
215256375,,Via Trento,unclassified,,False,True,138.23899999999998,"LINESTRING (8.3747337 45.6175149, 8.3747715 45.6171364, 8.3749151 45.6163176, 8.3749102 45.6162789)",,,,
87226745,,Via Carso,unclassified,,False,True,75.694,"LINESTRING (8.3758135 45.6109512, 8.3751852 45.6110334, 8.3750152 45.6111033, 8.3749609 45.6111911)",,,,
87226736,,,unclassified,,True,False,8.895999999999999,"LINESTRING (8.3749609 45.6111911, 8.3749746 45.6112039, 8.374982 45.6112191, 8.3749821 45.6112351, 8.3749751 45.6112503, 8.3749616 45.6112632)",roundabout,,,
87226745,,Via Carso,unclassified,,False,False,75.694,"LINESTRING (8.3749609 45.6111911, 8.3750152 45.6111033, 8.3751852 45.6110334, 8.3758135 45.6109512)",,,,
87226728,,Via Trieste,unclassified,,False,False,105.84800000000001,"LINESTRING (8.3709347 45.6171594, 8.3710222 45.6171596, 8.3721287 45.6172567, 8.3722857 45.6172707)",,,,
215256351,,Corso Valsesia,tertiary,50,False,False,50.956,"LINESTRING (8.3709347 45.6171594, 8.3709658 45.6175639, 8.3709699 45.617617)",,,,
215256351,,Corso Valsesia,tertiary,50,False,True,76.237,"LINESTRING (8.3709347 45.6171594, 8.3709212 45.6170014, 8.3709171 45.6168738, 8.370987 45.6164771)",,,,
"[164927358, 276514269, 276514270]",,Via Piave,residential,,False,True,169.11700000000002,"LINESTRING (8.3709347 45.6171594, 8.3708523 45.61716, 8.3707998 45.6171634, 8.3701332 45.6172144, 8.3699704 45.6172164, 8.3697527 45.6172306, 8.3695895 45.6172411, 8.3687672 45.6172704)",,3,,
215256364,,Via Carso,residential,50,False,False,96.853,"LINESTRING (8.3734865 45.6112892, 8.3722508 45.611182)",,,,
215256364,,Via Carso,residential,50,False,True,63.480999999999995,"LINESTRING (8.3734865 45.6112892, 8.3737518 45.6113147, 8.3738693 45.611326, 8.374295 45.611367)",,,,
215256351,,Corso Valsesia,tertiary,50,False,False,85.722,"LINESTRING (8.3712839 45.6149517, 8.3711465 45.6157166)",,,,
215256360,,Via Bernardino Cametti,residential,,True,False,170.219,"LINESTRING (8.3712839 45.6149517, 8.3691168 45.6147381)",,,,
"[302378756, 215256351]",,"['Piazza Italia', 'Corso Valsesia']",tertiary,50,False,True,89.838,"LINESTRING (8.3712839 45.6149517, 8.3713505 45.6144758, 8.3713977 45.6141477)",,,,
214261262,,Piazza Molino,unclassified,,True,False,36.851,"LINESTRING (8.3747089 45.6151187, 8.3751769 45.615067)",,,,
999864863,,Piazza Molino,unclassified,,False,False,23.941,"LINESTRING (8.3747089 45.6151187, 8.3744346 45.615021)",,,,
"[939267280, 939267281, 87226713]",,Via Santa Marta,unclassified,30,False,True,109.75999999999999,"LINESTRING (8.3747089 45.6151187, 8.3747048 45.6150615, 8.374703 45.6147977, 8.3747653 45.6144628, 8.3747792 45.6143761, 8.3747705 45.614302, 8.3746935 45.61422, 8.3746775 45.6141945, 8.3746611 45.6141554)",,,yes,
215256351,,Corso Valsesia,tertiary,50,False,True,86.0,"LINESTRING (8.3710294 45.6183893, 8.3710257 45.618341, 8.370972 45.6176444, 8.3709699 45.617617)",,,,
215256370,,Via Galileo Ferraris,unclassified,,False,True,101.291,"LINESTRING (8.3710294 45.6183893, 8.3711042 45.6183865, 8.3714311 45.6183743, 8.3718517 45.6184275, 8.3722692 45.6185063, 8.3723082 45.6185133)",,,,
215256370,,Via Galileo Ferraris,unclassified,,False,True,141.245,"LINESTRING (8.3728279 45.6186124, 8.3746426 45.6185624)",,,,
215256370,,Via Galileo Ferraris,unclassified,,False,False,41.894999999999996,"LINESTRING (8.3728279 45.6186124, 8.3724263 45.6185347, 8.3723082 45.6185133)",,,,
215256372,,Via San Martino,residential,50,False,False,77.55,"LINESTRING (8.3741721 45.6120591, 8.374295 45.611367)",,,,
214261264,,Via Massimo D'Azeglio,residential,,False,True,180.301,"LINESTRING (8.3741721 45.6120591, 8.3736959 45.61201, 8.373531 45.6119929, 8.3719645 45.6118313, 8.3718789 45.6118225)",,,,
164927355,,Via Catulo,residential,,True,False,162.295,"LINESTRING (8.3717193 45.6125629, 8.3696527 45.6123616)",,,,
215256355,2,Corso Vercelli,residential,50,False,False,87.439,"LINESTRING (8.3717193 45.6125629, 8.3715549 45.6133408)",,,,
215256355,2,Corso Vercelli,residential,50,False,True,83.26,"LINESTRING (8.3717193 45.6125629, 8.3718789 45.6118225)",,,,
87227915,,Vicolo Ardito,residential,,False,True,85.674,"LINESTRING (8.3718789 45.6118225, 8.3707893 45.6117098)",,,,
215256355,2,Corso Vercelli,residential,50,False,False,83.26,"LINESTRING (8.3718789 45.6118225, 8.3717193 45.6125629)",,,,
214261264,,Via Massimo D'Azeglio,residential,,False,False,180.30100000000002,"LINESTRING (8.3718789 45.6118225, 8.3719645 45.6118313, 8.373531 45.6119929, 8.3736959 45.61201, 8.3741721 45.6120591)",,,,
215256355,2,Corso Vercelli,residential,50,False,True,73.123,"LINESTRING (8.3718789 45.6118225, 8.3719688 45.6113018, 8.3719867 45.6111984, 8.3719896 45.6111695)",,,,
215256355,2,Corso Vercelli,residential,50,False,True,87.439,"LINESTRING (8.3715549 45.6133408, 8.3717193 45.6125629)",,,,
215256361,,Via Cesare Balbo,residential,,True,False,183.819,"LINESTRING (8.3715549 45.6133408, 8.3738972 45.6135607)",,,,
"[215256355, 302378756]",2,"['Corso Vercelli', 'Piazza Italia']","['residential', 'tertiary']",50,False,False,90.553,"LINESTRING (8.3715549 45.6133408, 8.3714656 45.6137922, 8.3713977 45.6141477)",,,,
215256362,2,Via Carlo Furno,primary,50,False,False,24.328000000000003,"LINESTRING (8.3696558 45.6108942, 8.3697494 45.610905, 8.3699644 45.6109298)",,,,
215256362,2,Via Carlo Furno,primary,50,False,True,58.007000000000005,"LINESTRING (8.3696558 45.6108942, 8.3692682 45.6108561, 8.3689143 45.6108437)",,,,
262497179,,Via Luigi Faglia,residential,,False,True,113.783,"LINESTRING (8.3696558 45.6108942, 8.3696491 45.6108172, 8.3695674 45.6098728)",,,,
214261253,,Via Bellinzona,residential,,False,False,90.203,"LINESTRING (8.3686304 45.6108679, 8.3683914 45.6100741)",,,,
215256362,2,Via Carlo Furno,primary,50,False,False,22.246,"LINESTRING (8.3686304 45.6108679, 8.3689143 45.6108437)",,,,
215256362,2,Via Carlo Furno,primary,50,False,True,83.54599999999999,"LINESTRING (8.3686304 45.6108679, 8.3685883 45.6108758, 8.3683918 45.6109024, 8.3675765 45.6110125)",,,,
215256362,2,Via Carlo Furno,primary,50,False,True,134.44699999999997,"LINESTRING (8.3716755 45.6111005, 8.3716282 45.6110975, 8.3699644 45.6109298)",,,,
283411894,2,Via Carlo Furno,primary,50,True,False,19.048000000000002,"LINESTRING (8.3716755 45.6111005, 8.3717647 45.6110855, 8.3718123 45.6110779, 8.3718557 45.6110671, 8.371905 45.6110454)",,,,
55966145,,,primary,50,True,False,8.298,"LINESTRING (8.3652363 45.6136689, 8.365232 45.6136505, 8.365235 45.613632, 8.3652449 45.6136146, 8.3652611 45.6135998)",roundabout,,,
276514258,2,Corso Giuseppe Garibaldi,primary,50,True,False,37.003,"LINESTRING (8.3652363 45.6136689, 8.365181 45.6136575, 8.3650553 45.6136303, 8.3649065 45.6136145, 8.3647763 45.613587)",,,,
215256382,,,residential,,False,True,57.529,"LINESTRING (8.3665247 45.617312, 8.3669627 45.6169613, 8.3670114 45.6169224)",,,,
283411901,2,Viale Guglielmo Marconi,primary,50,False,False,71.974,"LINESTRING (8.3665247 45.617312, 8.3667496 45.6175868, 8.3670037 45.6178656)",,,,
283411901,2,Viale Guglielmo Marconi,primary,50,False,True,97.411,"LINESTRING (8.3665247 45.617312, 8.3664353 45.6171889, 8.3663316 45.6169796, 8.366166 45.6164763)",,,,
215256359,,Via Alessandro Volta,residential,,True,False,326.23,"LINESTRING (8.3665529 45.618178, 8.3663333 45.6178025, 8.3657315 45.6160333, 8.3655655 45.6154671, 8.3655191 45.6153808, 8.3654823 45.615351)",,,,
553509911,,Via Monte Bianco,residential,,False,False,71.581,"LINESTRING (8.3665529 45.618178, 8.3665187 45.6181984, 8.3659695 45.6185204, 8.3658911 45.618578, 8.3658678 45.618605)",,,,
553509911,,Via Monte Bianco,residential,,False,True,50.082,"LINESTRING (8.3665529 45.618178, 8.3666558 45.6181392, 8.3669505 45.6179335, 8.3670037 45.6178656)",,,,
164927358,,Via Piave,residential,,False,False,77.322,"LINESTRING (8.3670037 45.6178656, 8.3670462 45.6178305, 8.3675743 45.6173938, 8.3676573 45.6173426)",,,,
283411901,2,Viale Guglielmo Marconi,primary,50,False,True,71.974,"LINESTRING (8.3670037 45.6178656, 8.3667496 45.6175868, 8.3665247 45.617312)",,,,
553509911,,Via Monte Bianco,residential,,False,False,50.082,"LINESTRING (8.3670037 45.6178656, 8.3669505 45.6179335, 8.3666558 45.6181392, 8.3665529 45.618178)",,,,
215256362,2,Via Carlo Furno,primary,50,False,True,22.246,"LINESTRING (8.3689143 45.6108437, 8.3686304 45.6108679)",,,,
215256362,2,Via Carlo Furno,primary,50,False,False,58.007000000000005,"LINESTRING (8.3689143 45.6108437, 8.3692682 45.6108561, 8.3696558 45.6108942)",,,,
215256369,,Via F. Mattai,residential,,False,True,247.374,"LINESTRING (8.3689143 45.6108437, 8.3688783 45.6110279, 8.3684755 45.6130471)",,,,
164927357,,Via Francesco Patriarca,residential,,True,False,93.064,"LINESTRING (8.3689423 45.615551, 8.3701328 45.615635)",,,,
214261269,,Via Alfonso Lamarmora,residential,,True,False,82.995,"LINESTRING (8.3689423 45.615551, 8.3688546 45.6160204, 8.3688307 45.6161489, 8.3688041 45.6162911)",,,,
164927358,,Via Piave,residential,,False,False,86.78799999999998,"LINESTRING (8.3676573 45.6173426, 8.3678403 45.6173175, 8.3683464 45.6172887, 8.3687046 45.6172741, 8.3687672 45.6172704)",,,,
164927358,,Via Piave,residential,,False,True,77.32199999999999,"LINESTRING (8.3676573 45.6173426, 8.3675743 45.6173938, 8.3670462 45.6178305, 8.3670037 45.6178656)",,,,
202425190,,Vicolo Montello,residential,,False,True,8.923,"LINESTRING (8.3676573 45.6173426, 8.3676453 45.6173179, 8.3676159 45.6172678)",,,,
87227910,,Via Caio Mario,residential,,True,False,164.644,"LINESTRING (8.3694572 45.6131425, 8.3715549 45.6133408)",,,,
215558327,,Via Pietro Micca,residential,,True,False,89.929,"LINESTRING (8.3694572 45.6131425, 8.3692955 45.6139433)",,,,
214261269,,Via Alfonso Lamarmora,residential,,True,False,91.404,"LINESTRING (8.3691168 45.6147381, 8.3689423 45.615551)",,,,
215256363,,Via Calza,residential,,False,False,6.449,"LINESTRING (8.3688041 45.6162911, 8.3688865 45.6162976)",,,,
215256363,,Via Calza,residential,,False,True,87.614,"LINESTRING (8.3688041 45.6162911, 8.3683236 45.6162527, 8.3676849 45.6162017)",,,,
"[276514270, 276514269, 164927358]",,Via Piave,residential,,False,False,169.117,"LINESTRING (8.3687672 45.6172704, 8.3695895 45.6172411, 8.3697527 45.6172306, 8.3699704 45.6172164, 8.3701332 45.6172144, 8.3707998 45.6171634, 8.3708523 45.61716, 8.3709347 45.6171594)",,3,,
164927358,,Via Piave,residential,,False,True,86.788,"LINESTRING (8.3687672 45.6172704, 8.3687046 45.6172741, 8.3683464 45.6172887, 8.3678403 45.6173175, 8.3676573 45.6173426)",,,,
164927360,,Via Gorizia,residential,,False,True,125.491,"LINESTRING (8.3687672 45.6172704, 8.3687744 45.6172962, 8.368846 45.6174311, 8.3688655 45.6175247, 8.3688821 45.6176162, 8.3689044 45.6176834, 8.3689393 45.6177684, 8.3689965 45.617907, 8.3692869 45.6183307)",,,,
215256374,,Via San Rocco,residential,,False,False,65.11,"LINESTRING (8.3687672 45.6172704, 8.3687635 45.6172462, 8.368766 45.6171149, 8.3688252 45.616687)",,,,
214261234,,Via Quattro Novembre,residential,,True,False,266.915,"LINESTRING (8.3676849 45.6162017, 8.367699 45.6160088, 8.3678374 45.6157488, 8.3679994 45.615446, 8.3681868 45.6144978, 8.3682793 45.6140294, 8.3683138 45.6138546)",,,,
215256363,,Via Calza,residential,,False,False,87.614,"LINESTRING (8.3676849 45.6162017, 8.3683236 45.6162527, 8.3688041 45.6162911)",,,,
215256367,,Via Cernaia,residential,,True,False,182.956,"LINESTRING (8.3740443 45.6128123, 8.3717193 45.6125629)",,,,
215256373,,Via San Martino,residential,50,True,False,84.34,"LINESTRING (8.3740443 45.6128123, 8.3741721 45.6120591)",,,,
214261270,,Via Venti Giugno,residential,50,True,False,89.249,"LINESTRING (8.3734306 45.6159255, 8.3735885 45.6151305)",,,,
215256371,,Via Pietro Micca,residential,,False,True,161.045,"LINESTRING (8.3696527 45.6123616, 8.3699644 45.6109298)",,,,
215558327,,Via Pietro Micca,residential,,True,False,88.154,"LINESTRING (8.3696527 45.6123616, 8.3694572 45.6131425)",,,,
215256373,,Via San Martino,residential,50,True,False,84.001,"LINESTRING (8.3738972 45.6135607, 8.3740443 45.6128123)",,,,
215256368,,Via F. Mattai,residential,,True,False,90.667,"LINESTRING (8.3683138 45.6138546, 8.3684755 45.6130471)",,,,
442029420,,Corso Giuseppe Garibaldi,residential,50,True,False,76.991,"LINESTRING (8.3683138 45.6138546, 8.3692955 45.6139433)",,,,
115603400,,Corso Giuseppe Garibaldi,unclassified,50,False,True,99.12100000000001,"LINESTRING (8.3683138 45.6138546, 8.3679611 45.6138253, 8.3670483 45.6137496)",,,,
214261269,,Via Alfonso Lamarmora,residential,,True,False,89.464,"LINESTRING (8.3692955 45.6139433, 8.3691168 45.6147381)",,,,
442029420,,Corso Giuseppe Garibaldi,residential,50,True,False,159.314,"LINESTRING (8.3692955 45.6139433, 8.3713239 45.6141424)",,,,
215256373,,Via San Martino,residential,50,True,False,91.102,"LINESTRING (8.3737391 45.6143725, 8.3738972 45.6135607)",,,,
"[110403818, 302378755]",,"['Corso Camillo Benso Conte di Cavour', 'Piazza Italia']",residential,,False,False,183.822,"LINESTRING (8.3737391 45.6143725, 8.3715495 45.6141602, 8.3713977 45.6141477)",,,,
214196248,,Corso Camillo Benso Conte di Cavour,residential,,False,False,80.727,"LINESTRING (8.3737391 45.6143725, 8.3743342 45.6144394, 8.3743688 45.6144707, 8.3743905 45.6147351)",,,,
164927354,,Via Calza,residential,,True,False,87.644,"LINESTRING (8.3688865 45.6162976, 8.3700061 45.616387)",,,,
215256363,,Via Calza,residential,,False,True,6.449,"LINESTRING (8.3688865 45.6162976, 8.3688041 45.6162911)",,,,
215256374,,Via San Rocco,residential,,False,True,43.561,"LINESTRING (8.3688865 45.6162976, 8.3688252 45.616687)",,,,
214261249,,Via Dalmazia,residential,,False,False,94.174,"LINESTRING (8.3695674 45.6098728, 8.3683914 45.6100741)",,,,
262497179,,Via Luigi Faglia,residential,,False,False,113.783,"LINESTRING (8.3695674 45.6098728, 8.3696491 45.6108172, 8.3696558 45.6108942)",,,,
215256364,,Via Carso,residential,50,False,True,96.853,"LINESTRING (8.3722508 45.611182, 8.3734865 45.6112892)",,,,
283411899,,Via Carso,unclassified,50,True,False,15.429,"LINESTRING (8.3722508 45.611182, 8.3721874 45.6111884, 8.3721587 45.6111875, 8.3721076 45.6111762, 8.3720656 45.6111548)",,,,
202423732,,Via Vittorio Veneto,residential,,False,False,47.339,"LINESTRING (8.3678673 45.6130314, 8.3684755 45.6130471)",,,,
202423730,,Via Isonzo,residential,,False,True,226.61900000000003,"LINESTRING (8.3678673 45.6130314, 8.3678436 45.6119704, 8.3677918 45.6116814, 8.3675765 45.6110125)",,,,
202423732,,Via Vittorio Veneto,residential,,False,True,205.19299999999998,"LINESTRING (8.3678673 45.6130314, 8.3669749 45.6130084, 8.3659081 45.6130662, 8.3652345 45.6130976)",,,,
202423732,,Via Vittorio Veneto,residential,,False,True,47.339,"LINESTRING (8.3684755 45.6130471, 8.3678673 45.6130314)",,,,
215256369,,Via F. Mattai,residential,,False,False,247.374,"LINESTRING (8.3684755 45.6130471, 8.3688783 45.6110279, 8.3689143 45.6108437)",,,,
283411908,2,Viale Roma,primary,50,False,True,28.61,"LINESTRING (8.3652345 45.6130976, 8.3653052 45.6133501)",,,,
202423732,,Via Vittorio Veneto,residential,,False,False,205.19299999999998,"LINESTRING (8.3652345 45.6130976, 8.3659081 45.6130662, 8.3669749 45.6130084, 8.3678673 45.6130314)",,,,
"[283411908, 130742094]",2,"['Viale Piemonte', 'Viale Roma']",primary,50,False,False,395.99199999999996,"LINESTRING (8.3652345 45.6130976, 8.3649367 45.6121864, 8.3649219 45.612105, 8.3649236 45.6120258, 8.3649294 45.6119887, 8.3649408 45.6119149, 8.364944 45.6118301, 8.364931 45.6117641, 8.3648836 45.6115826, 8.3648644 45.6114949, 8.36488 45.6114539, 8.3649249 45.6114158, 8.3649785 45.611397, 8.3650643 45.6113766, 8.3674887 45.6110255)",,,,
202423725,,Via Alessandro Volta,residential,,True,False,17.605,"LINESTRING (8.3653995 45.615232, 8.3654677 45.6152539, 8.3654961 45.6152836, 8.3655011 45.615318, 8.3654823 45.615351)",roundabout,,,
202423725,,Via Alessandro Volta,residential,,True,False,10.629,"LINESTRING (8.3652966 45.6152882, 8.3653345 45.6152496, 8.365385 45.6152354, 8.3653995 45.615232)",roundabout,,,
