osmid,lanes,name,highway,oneway,reversed,length,geometry,bridge,ref,width
80018293,2,Via Camillo Benso Conte di Cavour,unclassified,False,True,12.677,"LINESTRING (12.0854593 45.1377457, 12.0854939 45.1377825, 12.0855096 45.1378136, 12.0855275 45.1378482)",,,
114254912,2,Via Vittorio Veneto,residential,False,True,157.129,"LINESTRING (12.0854593 45.1377457, 12.0857947 45.1377302, 12.0860363 45.1377366, 12.0862403 45.1377511, 12.0865212 45.1377855, 12.0866971 45.1378124, 12.0868806 45.1378531, 12.087395 45.1380143)",,,
136704198,2,Piazza San Giuseppe,unclassified,False,False,151.304,"LINESTRING (12.0854593 45.1377457, 12.0854006 45.137731, 12.0853273 45.1377298, 12.085164 45.1377452, 12.0849759 45.1377695, 12.084787 45.1378002, 12.084605 45.1378386, 12.0843638 45.1379022, 12.0839104 45.1380382, 12.0836214 45.1381033)",,,
"[114254908, 114254909, 114254911]",2,,tertiary,False,False,133.371,"LINESTRING (12.0822965 45.1388074, 12.0822176 45.1387283, 12.0814122 45.1379919, 12.0813404 45.1379115, 12.0812748 45.1378492)",yes,,
136704203,2,Riviera Monte Grappa,tertiary,False,True,130.166,"LINESTRING (12.0822965 45.1388074, 12.0824879 45.1387152, 12.0827184 45.1385993, 12.0830099 45.1384479, 12.0833782 45.1382405, 12.0836214 45.1381033)",,,
80018293,2,Via Camillo Benso Conte di Cavour,unclassified,False,False,161.21699999999998,"LINESTRING (12.0856363 45.1392956, 12.0855535 45.1385264, 12.0855275 45.1378482)",,,
136704200,,Via Ippolito Nievo,residential,False,True,138.389,"LINESTRING (12.0856363 45.1392956, 12.0852289 45.139324, 12.0849822 45.1386732, 12.0848846 45.1383996)",,,
"[114254908, 114254909, 114254911]",2,,tertiary,False,True,133.371,"LINESTRING (12.0812748 45.1378492, 12.0813404 45.1379115, 12.0814122 45.1379919, 12.0822176 45.1387283, 12.0822965 45.1388074)",yes,,
345710179,2,Largo Daniele Manin,unclassified,False,False,176.988,"LINESTRING (12.0812748 45.1378492, 12.0808014 45.1381246, 12.0797055 45.1386521, 12.0794158 45.1387413)",,,
345710179,2,Largo Daniele Manin,unclassified,False,True,151.42000000000002,"LINESTRING (12.0812748 45.1378492, 12.0814996 45.1376965, 12.081938 45.1374616, 12.0824273 45.1372589, 12.082863 45.1370853)",,,
114254912,2,Via Vittorio Veneto,residential,False,False,157.129,"LINESTRING (12.087395 45.1380143, 12.0868806 45.1378531, 12.0866971 45.1378124, 12.0865212 45.1377855, 12.0862403 45.1377511, 12.0860363 45.1377366, 12.0857947 45.1377302, 12.0854593 45.1377457)",,,
136704198,2,Piazza San Giuseppe,unclassified,False,True,151.304,"LINESTRING (12.0836214 45.1381033, 12.0839104 45.1380382, 12.0843638 45.1379022, 12.084605 45.1378386, 12.084787 45.1378002, 12.0849759 45.1377695, 12.085164 45.1377452, 12.0853273 45.1377298, 12.0854006 45.137731, 12.0854593 45.1377457)",,,
136704203,2,Riviera Monte Grappa,tertiary,False,False,130.166,"LINESTRING (12.0836214 45.1381033, 12.0833782 45.1382405, 12.0830099 45.1384479, 12.0827184 45.1385993, 12.0824879 45.1387152, 12.0822965 45.1388074)",,,
133636687,1,Largo Daniele Manin,unclassified,True,False,57.417,"LINESTRING (12.0860379 45.1365891, 12.0854237 45.1365872, 12.0853064 45.1365947)",,,
133636681,2,Via Roma,unclassified,False,True,70.682,"LINESTRING (12.0842993 45.1366614, 12.0842825 45.1365756, 12.0842514 45.1363941, 12.0841776 45.1360316)",,,
345710181,2,Largo Daniele Manin,unclassified,False,False,52.687,"LINESTRING (12.0842993 45.1366614, 12.0838888 45.1367519, 12.0836603 45.1368073)",,,
345710181,2,Largo Daniele Manin,unclassified,False,True,35.647999999999996,"LINESTRING (12.0842993 45.1366614, 12.0845134 45.1366495, 12.0847515 45.13663)",,,
401345775,1,Largo Daniele Manin,unclassified,True,False,34.876,"LINESTRING (12.0836603 45.1368073, 12.0832577 45.1369404)",,,
345710181,2,Largo Daniele Manin,unclassified,False,True,52.687,"LINESTRING (12.0836603 45.1368073, 12.0838888 45.1367519, 12.0842993 45.1366614)",,,
133636681,2,Via Roma,unclassified,False,False,72.974,"LINESTRING (12.0823582 45.1325129, 12.0828758 45.1330582)",,,
