osmid,ref,highway,oneway,reversed,length,geometry,lanes,name,junction
480127121,SS166,primary,False,True,292.114,"LINESTRING (15.1952245 40.4244292, 15.1954072 40.4246264, 15.1955778 40.4248524, 15.1956362 40.4249718, 15.1956311 40.4250824, 15.1955668 40.4252135, 15.1954811 40.4253154, 15.1952523 40.4255224, 15.1950575 40.4257329, 15.1948554 40.4259689, 15.1945924 40.4263415, 15.1944334 40.4265888, 15.1943709 40.4266968)",2,Strada Statale 166 degli Alburni,
1086287914,SP414,tertiary,True,False,25.351,"LINESTRING (15.1952245 40.4244292, 15.1951638 40.424389, 15.1950886 40.4243657, 15.1950276 40.4243534, 15.1949554 40.4243387)",,Via Francesco Antico,
108166184,,residential,True,False,82.108,"LINESTRING (15.1910437 40.4269892, 15.1911129 40.4269835, 15.191199 40.4269888, 15.1912964 40.42698, 15.1913961 40.4269932, 15.1915142 40.4270273, 15.1915666 40.427043, 15.1916415 40.4270696, 15.1916995 40.4270998, 15.1917699 40.4271191, 15.1918309 40.4271285, 15.1919005 40.4271388, 15.191971 40.4271465)",,,
108166318,,residential,False,False,54.214,"LINESTRING (15.1910437 40.4269892, 15.1909914 40.4265897, 15.1910123 40.4265051)",,Via Santa Palomba,
1086287912,,residential,False,True,71.384,"LINESTRING (15.1942384 40.4267662, 15.194166 40.4261266)",,,
310571295,,residential,True,False,170.524,"LINESTRING (15.1942384 40.4267662, 15.1942454 40.4268828, 15.1942025 40.4269216, 15.194055 40.4270236, 15.1939745 40.4270298, 15.1938458 40.4269073, 15.1933609 40.4265495, 15.1932701 40.4264916, 15.1927686 40.4264038)",,,
480127121,SS166,primary,False,False,14.115,"LINESTRING (15.1942384 40.4267662, 15.1943578 40.4267194, 15.1943709 40.4266968)",2,Strada Statale 166 degli Alburni,
480127121,SS166,primary,False,True,189.82900000000004,"LINESTRING (15.1942384 40.4267662, 15.1941141 40.4267417, 15.1939215 40.4266401, 15.1936438 40.4264236, 15.1934266 40.4262886, 15.1924931 40.4261175, 15.192335 40.4261159, 15.1922613 40.4261461)",2,Strada Statale 166 degli Alburni,
1086287912,,residential,False,False,71.384,"LINESTRING (15.194166 40.4261266, 15.1942384 40.4267662)",,,
108166185,,residential,False,True,260.4939999999999,"LINESTRING (15.194166 40.4261266, 15.1939846 40.4260744, 15.1937272 40.4260091, 15.1935984 40.4260009, 15.1934069 40.4259711, 15.1933425 40.4259551, 15.1932505 40.4259363, 15.1931542 40.4259104, 15.1930186 40.4258891, 15.1929113 40.4258744, 15.1928594 40.4258644, 15.192776 40.4258362, 15.1924945 40.4257953, 15.1922468 40.4257777, 15.1920879 40.4257818, 15.1920051 40.425752, 15.191923 40.4257528, 15.191904 40.4258013, 15.1919462 40.4258472, 15.1922135 40.4258963, 15.1922396 40.425931, 15.1922126 40.4260565, 15.1922613 40.4261461)",,,
1086287912,,residential,False,True,51.591,"LINESTRING (15.194166 40.4261266, 15.1941435 40.4258455, 15.1941179 40.4256642)",,,
147575247,,residential,False,True,30.076,"LINESTRING (15.1941179 40.4256642, 15.1941837 40.4253984)",,,
147575296,,residential,False,True,127.974,"LINESTRING (15.1941179 40.4256642, 15.1931564 40.425331, 15.1930304 40.425282, 15.1928802 40.4251843, 15.1927917 40.4251268)",,Via Giacomo Leopardi,
1086287912,,residential,False,False,51.591,"LINESTRING (15.1941179 40.4256642, 15.1941435 40.4258455, 15.194166 40.4261266)",,,
108166318,,residential,False,True,120.75299999999999,"LINESTRING (15.194151 40.4217661, 15.193981 40.421888, 15.1938769 40.4219485, 15.1936656 40.4219545, 15.1935064 40.4219661, 15.1933789 40.422024, 15.1930019 40.4223206)",,Via Santa Palomba,
147575314,,residential,False,False,301.27200000000005,"LINESTRING (15.194151 40.4217661, 15.1940971 40.4220564, 15.1940255 40.4224213, 15.1938691 40.4226547, 15.1934158 40.4230876, 15.1932155 40.4234178, 15.1931323 40.4238996, 15.1930787 40.4242794)",,Via Santa Palomba II Traversa,
108166318,,residential,False,True,22.741,"LINESTRING (15.1919486 40.4234435, 15.1918668 40.4236383)",,Via Santa Palomba,
108166318,,residential,False,False,156.726,"LINESTRING (15.1919486 40.4234435, 15.1920812 40.4233595, 15.1922202 40.4233012, 15.1927109 40.4228256, 15.1928243 40.4226695, 15.1930019 40.4223206)",,Via Santa Palomba,
147575305,,residential,False,False,113.69500000000001,"LINESTRING (15.1919486 40.4234435, 15.1919387 40.4233279, 15.1918127 40.4229971, 15.1918494 40.4226098, 15.191836 40.4224362)",,,
108166318,,residential,False,False,14.836,"LINESTRING (15.1913891 40.4245198, 15.1913271 40.424395)",,Via Santa Palomba,
108166318,,residential,False,True,42.981,"LINESTRING (15.1913891 40.4245198, 15.1914245 40.4249054)",,Via Santa Palomba,
1086287911,,residential,False,False,40.039,"LINESTRING (15.1913891 40.4245198, 15.1912069 40.4245586, 15.1910583 40.424603, 15.1909526 40.4246526)",,Via Perillo,
108166318,,residential,False,False,42.981,"LINESTRING (15.1914245 40.4249054, 15.1913891 40.4245198)",,Via Santa Palomba,
108166318,,residential,False,True,181.538,"LINESTRING (15.1914245 40.4249054, 15.191395 40.4250733, 15.1912275 40.4255198, 15.1910558 40.4263284, 15.191036 40.4264089, 15.1910123 40.4265051)",,Via Santa Palomba,
"[147575314, 109237797]",,residential,False,"[False, True]",118.456,"LINESTRING (15.1914245 40.4249054, 15.1919073 40.4249924, 15.1923191 40.4250492, 15.1927138 40.4251037, 15.1927917 40.4251268)",,"['Via Santa Palomba II Traversa', 'Via Giacomo Leopardi']",
147575246,,residential,False,True,58.139,"LINESTRING (15.1930019 40.4223206, 15.1925548 40.4219237)",,,
108166318,,residential,False,False,120.75300000000001,"LINESTRING (15.1930019 40.4223206, 15.1933789 40.422024, 15.1935064 40.4219661, 15.1936656 40.4219545, 15.1938769 40.4219485, 15.193981 40.421888, 15.194151 40.4217661)",,Via Santa Palomba,
108166318,,residential,False,True,156.726,"LINESTRING (15.1930019 40.4223206, 15.1928243 40.4226695, 15.1927109 40.4228256, 15.1922202 40.4233012, 15.1920812 40.4233595, 15.1919486 40.4234435)",,Via Santa Palomba,
108166318,,residential,False,False,22.741,"LINESTRING (15.1918668 40.4236383, 15.1919486 40.4234435)",,Via Santa Palomba,
108166318,,residential,False,True,53.483,"LINESTRING (15.1918668 40.4236383, 15.1915012 40.423793, 15.1913384 40.4238982)",,Via Santa Palomba,
147575256,,residential,False,True,128.851,"LINESTRING (15.1918668 40.4236383, 15.1920943 40.423671, 15.1922633 40.4237302, 15.1924752 40.4238772, 15.1929553 40.4242549, 15.1930787 40.4242794)",,,
108166318,,residential,False,False,53.483,"LINESTRING (15.1913384 40.4238982, 15.1915012 40.423793, 15.1918668 40.4236383)",,Via Santa Palomba,
108166318,,residential,False,True,55.724999999999994,"LINESTRING (15.1913384 40.4238982, 15.1912958 40.4243035, 15.1913271 40.424395)",,Via Santa Palomba,
147575282,,residential,False,False,26.244,"LINESTRING (15.1920829 40.4266688, 15.1923917 40.4266899)",,,
480127121,SS166,primary,False,False,60.461,"LINESTRING (15.1920829 40.4266688, 15.1922131 40.4262046, 15.1922354 40.4261758, 15.1922613 40.4261461)",2,Strada Statale 166 degli Alburni,
480127121,SS166,primary,False,True,53.958,"LINESTRING (15.1920829 40.4266688, 15.1920691 40.426731, 15.1920121 40.4269591, 15.191971 40.4271465)",2,Strada Statale 166 degli Alburni,
116635389,SP414,tertiary,False,False,2.731,"LINESTRING (15.1901336 40.4213615, 15.1901118 40.4213434)",,Via Provinciale Roccadaspide,
245165251,,tertiary,True,False,16.826999999999998,"LINESTRING (15.1901336 40.4213615, 15.1902276 40.4213823, 15.1903278 40.4213912)",,Via Provinciale Roccadaspide,
35894867,SP444,tertiary,False,True,1.713,"LINESTRING (15.1903048 40.4217373, 15.1903055 40.4217219)",,Circumvallazione Roccadaspide,
147575263,,residential,False,False,104.904,"LINESTRING (15.1888166 40.4224928, 15.1892726 40.4227664, 15.1893602 40.4228461, 15.1893638 40.4229257, 15.1892136 40.4230849, 15.1890902 40.4231625)",,Via Monsignor Luigi d'Angelo,
147575263,,residential,False,True,221.32600000000002,"LINESTRING (15.1888166 40.4224928, 15.1881729 40.4218312, 15.1881032 40.4217128, 15.1883392 40.4215739, 15.188586 40.4215208, 15.1889829 40.4215576, 15.1892143 40.4215829, 15.1893716 40.4215258)",,Via Monsignor Luigi d'Angelo,
"[147575276, 147575263]",,residential,False,"[False, True]",441.779,"LINESTRING (15.1888166 40.4224928, 15.1885294 40.422757, 15.1884387 40.4228024, 15.1883543 40.4228297, 15.1882546 40.4228215, 15.1881514 40.4227541, 15.1878457 40.4225091, 15.1874541 40.4221211, 15.1872216 40.4219031, 15.1870073 40.4217094, 15.1869814 40.4216603, 15.1870219 40.4216117, 15.1871021 40.421581, 15.1872289 40.4215453, 15.1874992 40.4215161, 15.1883338 40.4214677, 15.1885538 40.4214146, 15.1889615 40.4214473, 15.1893716 40.4215258)",,Via Monsignor Luigi d'Angelo,
147575296,,residential,False,False,127.97399999999999,"LINESTRING (15.1927917 40.4251268, 15.1928802 40.4251843, 15.1930304 40.425282, 15.1931564 40.425331, 15.1941179 40.4256642)",,Via Giacomo Leopardi,
"[147575314, 109237797]",,residential,False,"[False, True]",118.456,"LINESTRING (15.1927917 40.4251268, 15.1927138 40.4251037, 15.1923191 40.4250492, 15.1919073 40.4249924, 15.1914245 40.4249054)",,"['Via Santa Palomba II Traversa', 'Via Giacomo Leopardi']",
147575314,,residential,False,True,102.892,"LINESTRING (15.1927917 40.4251268, 15.1932047 40.424796, 15.1932852 40.4246653, 15.193245 40.4245142, 15.1930921 40.4243897)",,Via Santa Palomba II Traversa,
35894867,SP444,tertiary,False,False,1.713,"LINESTRING (15.1903055 40.4217219, 15.1903048 40.4217373)",,Circumvallazione Roccadaspide,
245165253,,tertiary,True,False,22.936999999999998,"LINESTRING (15.1903055 40.4217219, 15.1902812 40.4216722, 15.1902678 40.421564, 15.1902752 40.4215198)",,Circumvallazione Roccadaspide,
147575274,,residential,False,True,34.058,"LINESTRING (15.1943709 40.4266968, 15.1944922 40.4267337, 15.1946558 40.426844, 15.1946921 40.4268736)",,Via Vittorio Veneto,
480127121,SS166,primary,False,False,292.11400000000003,"LINESTRING (15.1943709 40.4266968, 15.1944334 40.4265888, 15.1945924 40.4263415, 15.1948554 40.4259689, 15.1950575 40.4257329, 15.1952523 40.4255224, 15.1954811 40.4253154, 15.1955668 40.4252135, 15.1956311 40.4250824, 15.1956362 40.4249718, 15.1955778 40.4248524, 15.1954072 40.4246264, 15.1952245 40.4244292)",2,Strada Statale 166 degli Alburni,
480127121,SS166,primary,False,True,14.115,"LINESTRING (15.1943709 40.4266968, 15.1943578 40.4267194, 15.1942384 40.4267662)",2,Strada Statale 166 degli Alburni,
480127117,SS166,primary,True,False,91.636,"LINESTRING (15.191971 40.4271465, 15.1919554 40.427218, 15.1918161 40.4278964, 15.1917667 40.4279494)",2,Strada Statale 166 degli Alburni,
480127121,SS166,primary,False,False,53.958000000000006,"LINESTRING (15.191971 40.4271465, 15.1920121 40.4269591, 15.1920691 40.426731, 15.1920829 40.4266688)",2,Strada Statale 166 degli Alburni,
116635389,SP414,tertiary,False,True,2.731,"LINESTRING (15.1901118 40.4213434, 15.1901336 40.4213615)",,Via Provinciale Roccadaspide,
147575302,,residential,False,True,31.797999999999995,"LINESTRING (15.1901118 40.4213434, 15.1900368 40.4213555, 15.1899405 40.4213554, 15.1898476 40.4213384, 15.1897506 40.4213038)",,Piazza del Giubileo,
1159313395,SP414,tertiary,False,False,53.739,"LINESTRING (15.1901118 40.4213434, 15.1899914 40.4212431, 15.1898386 40.4210736, 15.189765 40.4209433)",,Via Provinciale Roccadaspide,
147575314,,residential,False,False,12.317,"LINESTRING (15.1930787 40.4242794, 15.1930921 40.4243897)",,Via Santa Palomba II Traversa,
147575256,,residential,False,False,128.851,"LINESTRING (15.1930787 40.4242794, 15.1929553 40.4242549, 15.1924752 40.4238772, 15.1922633 40.4237302, 15.1920943 40.423671, 15.1918668 40.4236383)",,,
147575314,,residential,False,True,301.272,"LINESTRING (15.1930787 40.4242794, 15.1931323 40.4238996, 15.1932155 40.4234178, 15.1934158 40.4230876, 15.1938691 40.4226547, 15.1940255 40.4224213, 15.1940971 40.4220564, 15.194151 40.4217661)",,Via Santa Palomba II Traversa,
147575289,,residential,True,False,18.851,"LINESTRING (15.1896492 40.4211798, 15.189689 40.4211873, 15.1897231 40.4212048, 15.1897414 40.4212219, 15.1897568 40.4212509, 15.1897582 40.4212822, 15.1897506 40.4213038)",,Piazza del Giubileo,roundabout
147575309,,residential,False,False,28.805,"LINESTRING (15.1896492 40.4211798, 15.1896699 40.4210929, 15.1896891 40.4210305, 15.1897177 40.4209789, 15.189765 40.4209433)",,Piazza del Giubileo,
147575312,,residential,False,True,106.881,"LINESTRING (15.1942213 40.4283426, 15.193996 40.4280833, 15.1936875 40.4277975, 15.19354 40.4277444, 15.1933381 40.4277165)",,,
147575314,,residential,False,True,12.317,"LINESTRING (15.1930921 40.4243897, 15.1930787 40.4242794)",,Via Santa Palomba II Traversa,
147575281,,residential,False,False,167.229,"LINESTRING (15.1930921 40.4243897, 15.1929285 40.4244387, 15.1925559 40.4246685, 15.1924789 40.4246841, 15.1924054 40.4246796, 15.1920801 40.4245125, 15.1919712 40.4244715, 15.1918127 40.4244407, 15.1913271 40.424395)",,Viale degli Ulivi,
147575314,,residential,False,False,102.892,"LINESTRING (15.1930921 40.4243897, 15.193245 40.4245142, 15.1932852 40.4246653, 15.1932047 40.424796, 15.1927917 40.4251268)",,Via Santa Palomba II Traversa,
108166318,,residential,False,True,14.836,"LINESTRING (15.1913271 40.424395, 15.1913891 40.4245198)",,Via Santa Palomba,
108166318,,residential,False,False,55.724999999999994,"LINESTRING (15.1913271 40.424395, 15.1912958 40.4243035, 15.1913384 40.4238982)",,Via Santa Palomba,
147575281,,residential,False,True,167.229,"LINESTRING (15.1913271 40.424395, 15.1918127 40.4244407, 15.1919712 40.4244715, 15.1920801 40.4245125, 15.1924054 40.4246796, 15.1924789 40.4246841, 15.1925559 40.4246685, 15.1929285 40.4244387, 15.1930921 40.4243897)",,Viale degli Ulivi,
147575247,,residential,False,False,30.076,"LINESTRING (15.1941837 40.4253984, 15.1941179 40.4256642)",,,
245165252,,tertiary,True,False,24.596,"LINESTRING (15.1906618 40.4213549, 15.1905532 40.4214487, 15.1904743 40.4215238)",,Via Francesco Antico,
147575255,,residential,False,False,28.632,"LINESTRING (15.1893716 40.4215258, 15.1896296 40.4213593)",,Via Monsignor Luigi d'Angelo,
147575263,,residential,False,False,221.32600000000002,"LINESTRING (15.1893716 40.4215258, 15.1892143 40.4215829, 15.1889829 40.4215576, 15.188586 40.4215208, 15.1883392 40.4215739, 15.1881032 40.4217128, 15.1881729 40.4218312, 15.1888166 40.4224928)",,Via Monsignor Luigi d'Angelo,
"[147575276, 147575263]",,residential,False,"[False, True]",441.77899999999994,"LINESTRING (15.1893716 40.4215258, 15.1889615 40.4214473, 15.1885538 40.4214146, 15.1883338 40.4214677, 15.1874992 40.4215161, 15.1872289 40.4215453, 15.1871021 40.421581, 15.1870219 40.4216117, 15.1869814 40.4216603, 15.1870073 40.4217094, 15.1872216 40.4219031, 15.1874541 40.4221211, 15.1878457 40.4225091, 15.1881514 40.4227541, 15.1882546 40.4228215, 15.1883543 40.4228297, 15.1884387 40.4228024, 15.1885294 40.422757, 15.1888166 40.4224928)",,Via Monsignor Luigi d'Angelo,
147575255,,residential,False,True,28.632,"LINESTRING (15.1896296 40.4213593, 15.1893716 40.4215258)",,Via Monsignor Luigi d'Angelo,
147575289,,residential,True,False,22.729,"LINESTRING (15.1896296 40.4213593, 15.1895954 40.4213528, 15.1895609 40.4213359, 15.1895359 40.421311, 15.1895228 40.4212716, 15.189529 40.4212407, 15.1895595 40.4212044)",,Piazza del Giubileo,roundabout
147575309,,residential,False,True,28.805,"LINESTRING (15.189765 40.4209433, 15.1897177 40.4209789, 15.1896891 40.4210305, 15.1896699 40.4210929, 15.1896492 40.4211798)",,Piazza del Giubileo,
1159313395,SP414,tertiary,False,True,53.739000000000004,"LINESTRING (15.189765 40.4209433, 15.1898386 40.4210736, 15.1899914 40.4212431, 15.1901118 40.4213434)",,Via Provinciale Roccadaspide,
147575264,,residential,False,False,13.891,"LINESTRING (15.1877759 40.4208919, 15.1877437 40.4210144)",,Via Papa Sisto V,
147575298,,residential,False,True,139.272,"LINESTRING (15.1940013 40.4287796, 15.1939021 40.4286713, 15.1938538 40.4284304, 15.193717 40.4283549, 15.1936017 40.4282283, 15.1936124 40.428167, 15.1936232 40.4279955, 15.193599 40.4279261, 15.1934756 40.4278301, 15.1933381 40.4277165)",,,
147575305,,residential,False,True,113.695,"LINESTRING (15.191836 40.4224362, 15.1918494 40.4226098, 15.1918127 40.4229971, 15.1919387 40.4233279, 15.1919486 40.4234435)",,,
147575263,,residential,False,True,104.904,"LINESTRING (15.1890902 40.4231625, 15.1892136 40.4230849, 15.1893638 40.4229257, 15.1893602 40.4228461, 15.1892726 40.4227664, 15.1888166 40.4224928)",,Via Monsignor Luigi d'Angelo,
147575274,,residential,False,False,115.80199999999999,"LINESTRING (15.1946016 40.427868, 15.1947229 40.4276995, 15.1947845 40.42743, 15.1948141 40.4272197, 15.1947685 40.4270216, 15.1947309 40.4269052, 15.1946921 40.4268736)",,Via Vittorio Veneto,
147575312,,residential,False,False,35.22,"LINESTRING (15.1932437 40.427344, 15.1932503 40.4276607)",,,
310570885,,residential,True,False,55.668,"LINESTRING (15.1932437 40.427344, 15.1931564 40.427383, 15.1929311 40.4275423, 15.1928319 40.4276198, 15.1927273 40.4276362)",,,
310570885,,residential,True,False,116.90100000000001,"LINESTRING (15.1927273 40.4276362, 15.1926415 40.4276301, 15.192569 40.4276198, 15.1925191 40.4275564, 15.1925208 40.4274728, 15.1925744 40.4272625, 15.1926871 40.4267113)",,,
480127118,,residential,False,False,104.72699999999999,"LINESTRING (15.1927273 40.4276362, 15.19281 40.4277918, 15.1928002 40.4278624, 15.1927954 40.427957, 15.1928246 40.4280294, 15.1928831 40.4280833, 15.1929604 40.4281334, 15.1929124 40.4282057, 15.1928555 40.4283175, 15.1928173 40.4283765, 15.192717 40.4284674)",,,
147575312,,residential,False,True,9.681,"LINESTRING (15.1933381 40.4277165, 15.1932503 40.4276607)",,,
147575298,,residential,False,False,139.27200000000002,"LINESTRING (15.1933381 40.4277165, 15.1934756 40.4278301, 15.193599 40.4279261, 15.1936232 40.4279955, 15.1936124 40.428167, 15.1936017 40.4282283, 15.193717 40.4283549, 15.1938538 40.4284304, 15.1939021 40.4286713, 15.1940013 40.4287796)",,,
147575312,,residential,False,False,106.881,"LINESTRING (15.1933381 40.4277165, 15.19354 40.4277444, 15.1936875 40.4277975, 15.193996 40.4280833, 15.1942213 40.4283426)",,,
147575264,,residential,False,True,13.891,"LINESTRING (15.1877437 40.4210144, 15.1877759 40.4208919)",,Via Papa Sisto V,
147575264,,residential,False,False,160.00300000000001,"LINESTRING (15.1877437 40.4210144, 15.1881461 40.4210879, 15.1883394 40.4211787, 15.1884291 40.4212012, 15.1885913 40.4212145, 15.1887576 40.4212374, 15.1888488 40.4212349, 15.1889507 40.4212104, 15.1891071 40.4211638, 15.1892203 40.4211665, 15.1894496 40.4211982, 15.1895595 40.4212044)",,Via Papa Sisto V,
147575264,,residential,False,True,160.00300000000001,"LINESTRING (15.1895595 40.4212044, 15.1894496 40.4211982, 15.1892203 40.4211665, 15.1891071 40.4211638, 15.1889507 40.4212104, 15.1888488 40.4212349, 15.1887576 40.4212374, 15.1885913 40.4212145, 15.1884291 40.4212012, 15.1883394 40.4211787, 15.1881461 40.4210879, 15.1877437 40.4210144)",,Via Papa Sisto V,
147575289,,residential,True,False,8.244,"LINESTRING (15.1895595 40.4212044, 15.1895937 40.4211871, 15.1896492 40.4211798)",,Piazza del Giubileo,roundabout
147575312,,residential,False,False,9.681,"LINESTRING (15.1932503 40.4276607, 15.1933381 40.4277165)",,,
147575312,,residential,False,True,35.22,"LINESTRING (15.1932503 40.4276607, 15.1932437 40.427344)",,,
310570884,,residential,False,True,27.989,"LINESTRING (15.1932503 40.4276607, 15.1932133 40.4277907, 15.1932107 40.4278316, 15.1932026 40.4279091)",,,
147575274,,residential,False,False,34.058,"LINESTRING (15.1946921 40.4268736, 15.1946558 40.426844, 15.1944922 40.4267337, 15.1943709 40.4266968)",,Via Vittorio Veneto,
147575274,,residential,False,True,115.80199999999999,"LINESTRING (15.1946921 40.4268736, 15.1947309 40.4269052, 15.1947685 40.4270216, 15.1948141 40.4272197, 15.1947845 40.42743, 15.1947229 40.4276995, 15.1946016 40.427868)",,Via Vittorio Veneto,
147575289,,residential,True,False,12.753,"LINESTRING (15.1897506 40.4213038, 15.1897286 40.4213302, 15.189708 40.4213439, 15.1896706 40.4213569, 15.1896296 40.4213593)",,Piazza del Giubileo,roundabout
147575302,,residential,False,False,31.798000000000002,"LINESTRING (15.1897506 40.4213038, 15.1898476 40.4213384, 15.1899405 40.4213554, 15.1900368 40.4213555, 15.1901118 40.4213434)",,Piazza del Giubileo,
147575282,,residential,False,True,25.117,"LINESTRING (15.1926871 40.4267113, 15.1923917 40.4266899)",,,
310570885,,residential,True,False,178.02900000000002,"LINESTRING (15.1926871 40.4267113, 15.1927622 40.4266643, 15.1929043 40.42665, 15.1930921 40.426697, 15.1937197 40.4270767, 15.1937841 40.4271768, 15.1937492 40.4273013, 15.1936553 40.4273667, 15.1935346 40.4273667, 15.1932798 40.4273279, 15.1932437 40.427344)",,,
147575246,,residential,False,False,58.139,"LINESTRING (15.1925548 40.4219237, 15.1930019 40.4223206)",,,
170653998,,residential,False,False,198.41899999999998,"LINESTRING (15.1909526 40.4246526, 15.1909338 40.4248711, 15.1910009 40.4250876, 15.1910143 40.4251794, 15.1909177 40.4254857, 15.1905744 40.4263841)",,Via Perillo,
170653998,,residential,False,True,97.018,"LINESTRING (15.1909526 40.4246526, 15.1909365 40.4245791, 15.1908828 40.4244893, 15.1906579 40.4244463, 15.1906558 40.4243861, 15.1906756 40.4242034, 15.1908185 40.4239462)",,Via Perillo,
1086287911,,residential,False,True,40.039,"LINESTRING (15.1909526 40.4246526, 15.1910583 40.424603, 15.1912069 40.4245586, 15.1913891 40.4245198)",,Via Perillo,
108166318,,residential,False,False,181.538,"LINESTRING (15.1910123 40.4265051, 15.191036 40.4264089, 15.1910558 40.4263284, 15.1912275 40.4255198, 15.191395 40.4250733, 15.1914245 40.4249054)",,Via Santa Palomba,
108166318,,residential,False,True,54.214,"LINESTRING (15.1910123 40.4265051, 15.1909914 40.4265897, 15.1910437 40.4269892)",,Via Santa Palomba,
170653998,,residential,False,True,39.965999999999994,"LINESTRING (15.1910123 40.4265051, 15.1908319 40.4264249, 15.1906522 40.4264004, 15.1905744 40.4263841)",,Via Perillo,
170653998,,residential,False,False,97.018,"LINESTRING (15.1908185 40.4239462, 15.1906756 40.4242034, 15.1906558 40.4243861, 15.1906579 40.4244463, 15.1908828 40.4244893, 15.1909365 40.4245791, 15.1909526 40.4246526)",,Via Perillo,
170654000,,residential,False,False,61.41000000000001,"LINESTRING (15.1902203 40.4261309, 15.1901667 40.4262861, 15.1901533 40.4263229, 15.1901586 40.4263474, 15.1901774 40.4263617, 15.1902767 40.4263759, 15.1904962 40.4264028, 15.1905744 40.4263841)",,Via Rupi,
170653998,,residential,False,False,39.966,"LINESTRING (15.1905744 40.4263841, 15.1906522 40.4264004, 15.1908319 40.4264249, 15.1910123 40.4265051)",,Via Perillo,
170653998,,residential,False,True,198.41900000000004,"LINESTRING (15.1905744 40.4263841, 15.1909177 40.4254857, 15.1910143 40.4251794, 15.1910009 40.4250876, 15.1909338 40.4248711, 15.1909526 40.4246526)",,Via Perillo,
170654000,,residential,False,True,61.410000000000004,"LINESTRING (15.1905744 40.4263841, 15.1904962 40.4264028, 15.1902767 40.4263759, 15.1901774 40.4263617, 15.1901586 40.4263474, 15.1901533 40.4263229, 15.1901667 40.4262861, 15.1902203 40.4261309)",,Via Rupi,
