osmid,ref,name,highway,oneway,reversed,length,tunnel,geometry,maxspeed,bridge
"[77347065, 77347061, 250136623]",SP20,Strade dal Turc,secondary,False,False,164.416,yes,"LINESTRING (13.144267 46.274379, 13.1442469 46.2744444, 13.1441835 46.2746046, 13.1441173 46.2747466, 13.1440556 46.2748455, 13.1439727 46.2749611, 13.1439179 46.2750311, 13.1438591 46.27509, 13.1438207 46.2751282, 13.1437855 46.2751605, 13.143738 46.275198, 13.1436905 46.2752309, 13.1435994 46.2752865, 13.143523 46.2753182, 13.1434428 46.2753435, 13.143338 46.2753686, 13.1430778 46.2753976, 13.1429916 46.2754045)",,
39171157,,Via Sottocastello,secondary,False,False,35.756,,"LINESTRING (13.1364084 46.2743975, 13.1364872 46.274442, 13.1365391 46.2744702, 13.1365838 46.2744926, 13.1366428 46.2745164, 13.136691 46.2745312, 13.1367408 46.2745425, 13.1368086 46.2745504)",,
80405515,,Via Piovega,secondary,False,True,90.72000000000001,,"LINESTRING (13.1364084 46.2743975, 13.1361695 46.2742417, 13.1358357 46.274027, 13.1358029 46.2740031, 13.1357082 46.2739315, 13.1356242 46.2738627, 13.1355758 46.2738207)",,
39171157,,Via Sottocastello,secondary,False,False,12.870000000000001,,"LINESTRING (13.1368086 46.2745504, 13.1368621 46.2745531, 13.1369273 46.2745531, 13.1369759 46.2745527)",,
39171157,,Via Sottocastello,secondary,False,True,35.756,,"LINESTRING (13.1368086 46.2745504, 13.1367408 46.2745425, 13.136691 46.2745312, 13.1366428 46.2745164, 13.1365838 46.2744926, 13.1365391 46.2744702, 13.1364872 46.274442, 13.1364084 46.2743975)",,
39171157,,Via Sottocastello,secondary,False,False,48.225,,"LINESTRING (13.1369759 46.2745527, 13.1370251 46.2745501, 13.137089 46.274543, 13.1375883 46.2744604)",,
39171157,,Via Sottocastello,secondary,False,True,12.870000000000001,,"LINESTRING (13.1369759 46.2745527, 13.1369273 46.2745531, 13.1368621 46.2745531, 13.1368086 46.2745504)",,
77909661,,Via Belgrado,residential,True,False,17.071,,"LINESTRING (13.1369759 46.2745527, 13.1369997 46.2745722, 13.1370111 46.2745896, 13.1370176 46.2746197, 13.1370199 46.2746419, 13.1370127 46.2746979)",,
39171157,,Via Sottocastello,secondary,False,True,8.005,,"LINESTRING (13.1399707 46.2745233, 13.139868 46.2745353)",,
39171157,,Via Sottocastello,secondary,False,False,193.381,,"LINESTRING (13.1399707 46.2745233, 13.1400654 46.2745103, 13.1405912 46.2744441, 13.1406898 46.2744375, 13.1407367 46.2744372, 13.140777 46.2744394, 13.1408094 46.2744424, 13.1408923 46.2744553, 13.1409936 46.274476, 13.1413344 46.2745664, 13.1414254 46.2745905, 13.1414965 46.2746062, 13.1415481 46.2746162, 13.1415951 46.2746224, 13.1416373 46.2746259, 13.1416923 46.2746271, 13.141758 46.2746271, 13.1418549 46.2746264, 13.14193 46.274631, 13.1419846 46.2746363, 13.1420235 46.2746442, 13.1420618 46.2746533, 13.1421067 46.2746662, 13.1421466 46.2746829, 13.1421757 46.2746964, 13.1422046 46.2747124, 13.1422555 46.2747453, 13.1423045 46.2747781, 13.1423441 46.2748091)",,
230896760,,Via Godo,unclassified,False,True,106.22699999999999,,"LINESTRING (13.1399707 46.2745233, 13.1397339 46.2741051, 13.1396132 46.2739104, 13.1395555 46.2738344, 13.1394925 46.2737528, 13.1394616 46.2736935, 13.1394472 46.2736414)",,
77347075,,Via Sottocastello,secondary,True,False,21.756,,"LINESTRING (13.1427614 46.2752501, 13.1427649 46.275215, 13.1427611 46.2751923, 13.1427528 46.2751683, 13.1427319 46.275126, 13.1426888 46.2750646)",,
175047935,,Largo porta Udine,tertiary,False,False,2.168,,"LINESTRING (13.1424937 46.275452, 13.142466 46.2754557)",,
175047935,,Largo porta Udine,tertiary,False,True,25.692,,"LINESTRING (13.1424937 46.275452, 13.1426774 46.275434, 13.1428248 46.2754202)",,
175047936,,Via Sottocastello,tertiary,True,False,30.868000000000002,,"LINESTRING (13.1424937 46.275452, 13.1425684 46.2754092, 13.1426244 46.2753765, 13.1426687 46.2753467, 13.1427171 46.2753108, 13.142736 46.2752888, 13.1427614 46.2752501)",,
613134914,,Via Piovega,secondary,False,True,5.308,,"LINESTRING (13.1344505 46.2728515, 13.1343896 46.272829)",,
80405515,,Via Piovega,secondary,False,False,140.358,,"LINESTRING (13.1344505 46.2728515, 13.1345237 46.2728785, 13.1345832 46.2729045, 13.1346508 46.2729376, 13.1347054 46.2729673, 13.1347928 46.2730197, 13.1348813 46.2730785, 13.134937 46.2731245, 13.1350167 46.2731929, 13.1350818 46.2732543, 13.1351554 46.2733344, 13.1354308 46.2736784, 13.1354641 46.273716, 13.1355176 46.2737666, 13.1355758 46.2738207)",,
76376921,,Via Drendesima,residential,False,True,21.339,,"LINESTRING (13.1356521 46.281402, 13.1356055 46.2813842, 13.1355329 46.281359, 13.135475 46.2813429, 13.1353998 46.2813225)",,
78627252,,Via Carlo Caneva,tertiary,False,True,121.25900000000001,,"LINESTRING (13.1356521 46.281402, 13.136202 46.2809445, 13.1365082 46.2807137, 13.1366591 46.2805638)",,
78627252,,Via Carlo Caneva,tertiary,False,False,86.284,,"LINESTRING (13.1389391 46.2791098, 13.1381292 46.2796472)",,
77750951,,Via Giuseppe Barazzutti,residential,False,False,68.741,,"LINESTRING (13.1389391 46.2791098, 13.1394908 46.2794361, 13.1396307 46.2795008)",,
78627252,,Via Carlo Caneva,tertiary,False,True,56.461,,"LINESTRING (13.1389391 46.2791098, 13.1389947 46.2790729, 13.1390546 46.279035, 13.1391335 46.2789737, 13.1392159 46.2788918, 13.139287 46.2788194, 13.1393187 46.2787841, 13.1393365 46.2787643, 13.1393814 46.2787081)",,
77348207,,Via Ospedale San Michele,unclassified,False,True,21.214,,"LINESTRING (13.141606 46.2757932, 13.1415132 46.2756723, 13.1414896 46.2756209)",,
78498927,,Via Giuseppe Bini,tertiary,True,False,13.363,,"LINESTRING (13.141606 46.2757932, 13.1415778 46.2758318, 13.1415277 46.2759005)",30,
75533881,,Via Dante Alighieri,tertiary,False,False,45.817,,"LINESTRING (13.1372599 46.2764488, 13.1373049 46.2764219, 13.1373475 46.2763909, 13.1375134 46.2762549, 13.1376569 46.276142)",,
412955808,,Via San Leonardo,unclassified,False,False,25.727,,"LINESTRING (13.1372599 46.2764488, 13.1372713 46.2764611, 13.137276 46.2764777, 13.13727 46.276497, 13.1372542 46.2765169, 13.137219 46.2765484, 13.1371459 46.2766546)",,
743441654,,Via Dante Alighieri,tertiary,False,True,34.980999999999995,,"LINESTRING (13.1372599 46.2764488, 13.1371344 46.2765139, 13.1370056 46.2765679, 13.1369564 46.2765859, 13.1368931 46.2766091, 13.136875 46.2766154)",,
77347068,,Via Pio Paschini,residential,False,False,97.45899999999999,,"LINESTRING (13.13556 46.2772457, 13.1355286 46.2773376, 13.1354658 46.2774242, 13.1354085 46.2775118, 13.1353527 46.277638, 13.1353207 46.2777505, 13.1353016 46.2778531, 13.1352938 46.2779482, 13.1353005 46.2780142, 13.1353249 46.2780899)",,
"[743441653, 743441654]",,Via Dante Alighieri,tertiary,False,False,123.87800000000001,,"LINESTRING (13.13556 46.2772457, 13.135611 46.2772191, 13.1358642 46.2770505, 13.1358876 46.2770375, 13.1359163 46.2770215, 13.1359712 46.276989, 13.1363938 46.2767826, 13.1365404 46.2767222, 13.1366841 46.2766693, 13.1368005 46.2766378, 13.136875 46.2766154)",,
