osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge,access,tunnel,width
178449482,True,,Salita Brocchi,secondary,50,False,21.156,"LINESTRING (11.7359575 45.7644302, 11.735686 45.7644121)",,,,,
"[781910193, 781910194, 27358492]",True,,Vicolo G. B. Brocchi,residential,,False,54.474000000000004,"LINESTRING (11.7359575 45.7644302, 11.7359583 45.7645443, 11.7359495 45.7645768, 11.7359329 45.7646154, 11.7358866 45.7646787, 11.7357584 45.7648378, 11.735736 45.7648517, 11.7356978 45.76486)",,,destination,building_passage,
28259468,True,,Salita Brocchi,secondary,50,False,84.19500000000001,"LINESTRING (11.735686 45.7644121, 11.7356035 45.7644023, 11.7355282 45.7643934, 11.7354186 45.7643628, 11.7348437 45.7641494, 11.7347756 45.7641267, 11.7347058 45.7640986)",,,,,
27266211,True,1,Via Beata Giovanna,residential,,False,55.664,"LINESTRING (11.737118 45.7636376, 11.7367423 45.7640641)",,,,,
129126039,True,2,Piazzale Luigi Cadorna,secondary,50,False,35.269,"LINESTRING (11.7334245 45.7638106, 11.7329734 45.763771)",,,,,
"[160732619, 576722901]",False,2,Via Verci,unclassified,,False,48.010999999999996,"LINESTRING (11.7334245 45.7638106, 11.7333993 45.7639369, 11.7333825 45.7640488, 11.7333455 45.7642388)",,,,,
"[134638104, 781910188, 781910189, 781910192, 27358487, 27358488]",True,,"['Via Roma', 'Via Beata Giovanna']",residential,,False,108.83399999999999,"LINESTRING (11.7355681 45.7652899, 11.7355813 45.7652828, 11.7356081 45.7652726, 11.735659 45.7652596, 11.7357075 45.7652246, 11.7359213 45.7649955, 11.735954 45.7649598, 11.736009 45.7648904, 11.7361351 45.7647262, 11.7362343 45.764594, 11.7362636 45.7645617, 11.7362868 45.7645272, 11.7362916 45.7645035, 11.7362796 45.7644762)",,,destination,building_passage,
"[129861584, 721541804]",True,,Via dell'Angelo,residential,,False,67.304,"LINESTRING (11.7355681 45.7652899, 11.7356494 45.7653223, 11.7356962 45.765341, 11.7359022 45.7654009, 11.7363223 45.7655344, 11.7363544 45.7655446)",,,,,
27377475,False,,Via Pusterla,residential,,True,99.32,"LINESTRING (11.7315789 45.770882, 11.7316602 45.7699906)",,,,,
27392356,False,2,Via Santa Caterina,unclassified,30,False,215.006,"LINESTRING (11.7358497 45.7698211, 11.7358632 45.7697502, 11.735892 45.7694995, 11.7359137 45.7694389, 11.7359454 45.7693834, 11.7359924 45.7693391, 11.7360217 45.7693219, 11.7362226 45.7692892, 11.7363827 45.7692872, 11.7366008 45.7693057, 11.7368727 45.7693529, 11.7372366 45.7694301, 11.7375785 45.7695226, 11.7378256 45.7695898, 11.7379535 45.7696256)",,,,,4 m
144913017,False,,Via Sant'Anna,residential,30,True,78.576,"LINESTRING (11.7358497 45.7698211, 11.735472 45.7697992, 11.7351509 45.7697872, 11.7349837 45.7697985, 11.7348426 45.7698203)",,,,,
207717182,False,,Via Santa Caterina,unclassified,30,True,107.566,"LINESTRING (11.7358497 45.7698211, 11.7358195 45.7699065, 11.7358113 45.7699428, 11.7357934 45.7700795, 11.7357459 45.7707841)",,,,,6 m
207717182,False,,Via Santa Caterina,unclassified,30,False,107.566,"LINESTRING (11.7357459 45.7707841, 11.7357934 45.7700795, 11.7358113 45.7699428, 11.7358195 45.7699065, 11.7358497 45.7698211)",,,,,6 m
27376748,False,,Via Sant'Anna,residential,30,True,59.343,"LINESTRING (11.7348426 45.7698203, 11.7340912 45.7699208)",,,,,
144913017,False,,Via Sant'Anna,residential,30,False,78.576,"LINESTRING (11.7348426 45.7698203, 11.7349837 45.7697985, 11.7351509 45.7697872, 11.735472 45.7697992, 11.7358497 45.7698211)",,,,,
27376748,False,,Via Sant'Anna,residential,30,False,59.343,"LINESTRING (11.7340912 45.7699208, 11.7348426 45.7698203)",,,,,
27376153,True,,Via Sant'Anna,residential,30,False,92.713,"LINESTRING (11.7340912 45.7699208, 11.7341538 45.7703, 11.7341986 45.770751)",,,,,
27376748,False,,Via Sant'Anna,residential,30,True,85.418,"LINESTRING (11.7340912 45.7699208, 11.7340091 45.7699314, 11.7333806 45.7700125, 11.7331172 45.7700169, 11.7330021 45.7700188)",,,,,
27391801,True,,Via Santa Caterina,residential,,False,61.896,"LINESTRING (11.7331213 45.7707295, 11.733518 45.770746, 11.7339186 45.7707483)",,,,,3
27448126,True,,Via Santa Caterina,residential,30,False,21.719,"LINESTRING (11.7339186 45.7707483, 11.7340746 45.7707503, 11.7341008 45.7707506, 11.7341602 45.7707508, 11.7341986 45.770751)",,,,,4 m
27392356,False,2,Via Santa Caterina,unclassified,30,True,215.00600000000003,"LINESTRING (11.7379535 45.7696256, 11.7378256 45.7695898, 11.7375785 45.7695226, 11.7372366 45.7694301, 11.7368727 45.7693529, 11.7366008 45.7693057, 11.7363827 45.7692872, 11.7362226 45.7692892, 11.7360217 45.7693219, 11.7359924 45.7693391, 11.7359454 45.7693834, 11.7359137 45.7694389, 11.735892 45.7694995, 11.7358632 45.7697502, 11.7358497 45.7698211)",,,,,4 m
138467001,True,,Via Santa Caterina,unclassified,,False,19.723000000000003,"LINESTRING (11.7379535 45.7696256, 11.7381082 45.7696486, 11.7381647 45.7696479, 11.7381984 45.7696334)",,,,,
27396602,False,,Vicolo Venti Settembre,residential,,True,150.98800000000003,"LINESTRING (11.7368723 45.7676396, 11.7367716 45.7683519, 11.7367409 45.7687022, 11.7367071 45.7689145, 11.736683 45.7689632, 11.7366682 45.7689871)",,,,,
27396602,False,,Vicolo Venti Settembre,residential,,False,150.988,"LINESTRING (11.7366682 45.7689871, 11.736683 45.7689632, 11.7367071 45.7689145, 11.7367409 45.7687022, 11.7367716 45.7683519, 11.7368723 45.7676396)",,,,,
204276756,True,,Viale dei Martiri,unclassified,,False,94.99799999999999,"LINESTRING (11.7366682 45.7689871, 11.7362578 45.7689069, 11.7359038 45.7688415, 11.7354796 45.7687832)",,,,,
"[204276756, 1221702638]",True,,Viale dei Martiri,unclassified,,False,23.612000000000002,"LINESTRING (11.7354796 45.7687832, 11.7352596 45.7687664, 11.7351779 45.768777)",,,,,
"[27461385, 499378262]",True,,Via Ferracina,residential,,False,121.53800000000001,"LINESTRING (11.7318143 45.7674793, 11.7318318 45.7672398, 11.7318625 45.7670184, 11.731839 45.7669216, 11.7318013 45.7668223, 11.731752 45.7667094, 11.7317099 45.7665892, 11.731684 45.7664872, 11.7316909 45.7664028)",,,destination,,
27397283,False,,Via Bonamigo,residential,,True,36.857,"LINESTRING (11.7338419 45.7689392, 11.7338669 45.7686082)",,,,,
27397283,False,,Via Bonamigo,residential,,False,18.292,"LINESTRING (11.7338419 45.7689392, 11.7338387 45.769037, 11.7338535 45.7690752, 11.7338779 45.7690963)",,,,,
242481647,False,,Vicolo Callegherie Vecchie,residential,,True,79.379,"LINESTRING (11.7338419 45.7689392, 11.7344048 45.7688352, 11.734602 45.7687833, 11.7347411 45.7687245, 11.7347479 45.7687209, 11.7347663 45.7687115, 11.7347744 45.7687042, 11.7347898 45.7686922)",,,destination,,2m
27162905,False,,Via Passalacqua,tertiary,50,False,19.997,"LINESTRING (11.7399095 45.7711796, 11.7399846 45.771157, 11.7401 45.7711327, 11.7401531 45.7711215)",,,,,
93605771,False,2,Via Brigata Basilicata,secondary,50,False,180.808,"LINESTRING (11.7399095 45.7711796, 11.7398634 45.7711207, 11.7398053 45.7710529, 11.7396587 45.77091, 11.7393792 45.7706492, 11.7385645 45.7698525)",,,,,
130050231,False,,Piazza Terraglio,residential,,False,24.473,"LINESTRING (11.7335531 45.7685853, 11.7338669 45.7686082)",,,,,
27397283,False,,Via Bonamigo,residential,,False,36.857,"LINESTRING (11.7338669 45.7686082, 11.7338419 45.7689392)",,,,,
130050231,False,,Piazza Terraglio,residential,,True,24.473,"LINESTRING (11.7338669 45.7686082, 11.7335531 45.7685853)",,,,,
27404487,False,,Via Bonamigo,residential,,True,46.005,"LINESTRING (11.7338669 45.7686082, 11.7338519 45.768466, 11.7338324 45.7684048, 11.7338152 45.7683593, 11.7338136 45.768354, 11.7337999 45.7682485, 11.7337926 45.7681987)",,,destination,,
27404487,False,,Via Bonamigo,residential,,False,46.004999999999995,"LINESTRING (11.7337926 45.7681987, 11.7337999 45.7682485, 11.7338136 45.768354, 11.7338152 45.7683593, 11.7338324 45.7684048, 11.7338519 45.768466, 11.7338669 45.7686082)",,,destination,,
128519801,True,,Via Bartolomeo Gamba,residential,,False,68.962,"LINESTRING (11.7337926 45.7681987, 11.7331105 45.7680183, 11.7329672 45.7679693)",,,destination,,
27448126,True,,Via Santa Caterina,residential,30,False,54.509,"LINESTRING (11.7341986 45.770751, 11.7344511 45.7707608, 11.7348693 45.7707694, 11.7349008 45.7707692)",,,,,4 m
27162889,True,1,Via Vaccari,residential,,False,89.145,"LINESTRING (11.7406982 45.7686903, 11.7406833 45.7687479, 11.7406162 45.7694896)",,,,,
"[200061024, 129800596, 880734262]",False,3,Viale Venezia,secondary,50,True,187.471,"LINESTRING (11.7406982 45.7686903, 11.7395667 45.7685494, 11.738998 45.7684778, 11.7388886 45.7684653, 11.7387959 45.768454, 11.7387666 45.7684507, 11.7385691 45.7684311, 11.738463 45.7684217, 11.7383159 45.768407)",,,,,
186649742,True,2,Via A. Parolini,secondary,50,False,85.898,"LINESTRING (11.7389735 45.7645621, 11.7387591 45.7649545, 11.7385847 45.7652854)",,,,,
27405250,True,,Via Villaraspa,residential,,False,40.844,"LINESTRING (11.7393454 45.7643023, 11.7391652 45.7644358, 11.7389735 45.7645621)",,,,,
27584649,False,,Via Villaraspa,residential,,False,54.571999999999996,"LINESTRING (11.7393454 45.7643023, 11.7394309 45.7643115, 11.7395227 45.7643211, 11.7400399 45.7643805)",,,,,
27584649,False,,Via Villaraspa,residential,,True,8.949,"LINESTRING (11.7401536 45.7643941, 11.7400399 45.7643805)",,,,,
27405257,True,,Largo Parolini,residential,,False,98.144,"LINESTRING (11.7401536 45.7643941, 11.7400333 45.7648932, 11.7400185 45.764948, 11.7399333 45.7652632)",,,,,
"[720914938, 27405259, 27405253]",True,,Largo Parolini,residential,,False,105.72200000000001,"LINESTRING (11.7399333 45.7652632, 11.7398365 45.7652512, 11.7399127 45.7649366, 11.7399314 45.7648592, 11.740027 45.7644354, 11.7400399 45.7643805)",,,,,
27584649,False,,Via Villaraspa,residential,,False,8.949,"LINESTRING (11.7400399 45.7643805, 11.7401536 45.7643941)",,,,,
27584649,False,,Via Villaraspa,residential,,True,54.571999999999996,"LINESTRING (11.7400399 45.7643805, 11.7395227 45.7643211, 11.7394309 45.7643115, 11.7393454 45.7643023)",,,,,
"[129861586, 27358490]",True,,"['Via G. B. Brocchi', ""Piazzetta dell'Angelo""]",residential,,False,52.071999999999996,"LINESTRING (11.7356978 45.76486, 11.7356909 45.764875, 11.7356767 45.7649012, 11.7355159 45.7651868, 11.7355107 45.7652145, 11.735514 45.7652383, 11.7355251 45.7652618, 11.7355681 45.7652899)",,,,,
"[128519782, 166221927]",False,,Via Museo,residential,,False,71.11099999999999,"LINESTRING (11.7363544 45.7655446, 11.7363904 45.7654963, 11.7364721 45.7654463, 11.7366574 45.7653811, 11.7366926 45.7653528, 11.7367548 45.7652723, 11.736823 45.7651839, 11.7369352 45.7650737)",,,,,
"[128519794, 128519796, 27396645, 242482486]",True,,"['Via Barbieri', 'Via Museo', 'Piazza Giuseppe Garibaldi', 'Via Jacopo da Ponte']",residential,,False,368.75399999999996,"LINESTRING (11.7363544 45.7655446, 11.7363108 45.7656942, 11.7362834 45.7657883, 11.7362329 45.7659539, 11.7362112 45.7660116, 11.7360481 45.7664128, 11.7359537 45.7667062, 11.7358926 45.7668935, 11.7358429 45.7670219, 11.7358301 45.767057, 11.7358241 45.7670834, 11.7358317 45.7671009, 11.7358621 45.7671331, 11.7358712 45.7671456, 11.7358743 45.7671514, 11.7358754 45.7671566, 11.7358593 45.7672809, 11.7358121 45.7674916, 11.7357692 45.7676652, 11.7355748 45.7683476, 11.7354854 45.7687581, 11.7354796 45.7687832)",,,destination,,
242481645,True,,Piazza Zaine,residential,,False,10.825,"LINESTRING (11.734802 45.7686143, 11.734765 45.7686102, 11.7347156 45.7686115, 11.734683 45.7686088, 11.734664 45.7686048)",,,destination,,
27407105,True,,Via Vittorelli,residential,,False,69.619,"LINESTRING (11.7345915 45.7680527, 11.7346659 45.7675939, 11.7346994 45.7674312)",,,destination,,
27407125,False,,Vicolo della Torre,residential,,True,51.091,"LINESTRING (11.7346994 45.7674312, 11.7353401 45.7675378)",,,destination,,
"[27396683, 27407116, 242481646]",True,,"['Via Vittorelli', 'Piazza Giuseppe Garibaldi', 'Via Elisabetta Vendramini']",residential,,False,161.342,"LINESTRING (11.7346994 45.7674312, 11.7347641 45.7671126, 11.7347797 45.7670376, 11.7347902 45.7669917, 11.734796 45.7669573, 11.7354264 45.7670121, 11.7354245 45.7670268, 11.7354112 45.7670952, 11.7353401 45.7675378)",,,destination,,
27407125,False,,Vicolo della Torre,residential,,False,51.091,"LINESTRING (11.7353401 45.7675378, 11.7346994 45.7674312)",,,destination,,
242481646,True,,Via Elisabetta Vendramini,residential,,False,133.691,"LINESTRING (11.7353401 45.7675378, 11.7352919 45.7678219, 11.7352071 45.7681878, 11.7351772 45.7682945, 11.7351483 45.7683959, 11.7351064 45.7684361, 11.7349879 45.768469, 11.7348136 45.7686066, 11.734802 45.7686143)",,,destination,,
27407105,True,,Via Vittorelli,residential,,False,61.655,"LINESTRING (11.734664 45.7686048, 11.7346138 45.7682677, 11.7345915 45.7680527)",,,destination,,
200063307,True,,Vicolo Bonamigo,residential,,False,61.896,"LINESTRING (11.734664 45.7686048, 11.734464 45.7686158, 11.734036 45.7686141, 11.733966 45.7686116, 11.7339171 45.7686104, 11.7338986 45.7686089, 11.7338669 45.7686082)",,,destination,,
27407304,True,,Via Zaccaria Bricito,residential,,False,51.11,"LINESTRING (11.7329672 45.7679693, 11.7330413 45.7677574, 11.7330969 45.767519)",,,destination,,
128519801,True,,Via Bartolomeo Gamba,residential,,False,73.521,"LINESTRING (11.7329672 45.7679693, 11.7327288 45.7678889, 11.7326154 45.7678507, 11.7325241 45.7678143, 11.7322827 45.7677181, 11.7321248 45.7676672)",,,destination,,
139854027,False,,Piazzotto Monte Vecchio,residential,,False,8.919,"LINESTRING (11.7332513 45.7669687, 11.7332825 45.7668915)",,,destination,,
27407213,True,,Via Matteotti,residential,,False,29.953,"LINESTRING (11.7339145 45.7679431, 11.7337926 45.7681987)",,,destination,,
27407307,True,,Vicolo Matteotti,residential,,False,53.911,"LINESTRING (11.7339145 45.7679431, 11.7341918 45.7679906, 11.7345915 45.7680527)",,,designated,,
129243534,True,,Via Bartolomeo Gamba,residential,,False,32.516000000000005,"LINESTRING (11.7321248 45.7676672, 11.7320436 45.767632, 11.7319626 45.7675923, 11.7318715 45.7675417, 11.7318348 45.767515, 11.7318143 45.7674793)",,,destination,,
27407304,True,,Via Zaccaria Bricito,residential,,False,62.36,"LINESTRING (11.7330969 45.767519, 11.733111 45.7674686, 11.7331548 45.7672917, 11.7332513 45.7669687)",,,destination,,
"[27407400, 295267517]",True,,"['Vicolo dei Menarola', 'Via Crestano Menarola']",residential,,False,98.88199999999999,"LINESTRING (11.7330969 45.767519, 11.7328528 45.7674831, 11.7327666 45.767477, 11.7326151 45.7674701, 11.732419 45.7674541, 11.7321986 45.7674192, 11.7321703 45.7675404, 11.7321248 45.7676672)",,,destination,,
200049812,False,,Piazza Libertà,residential,,False,17.927999999999997,"LINESTRING (11.7333691 45.7667275, 11.7334039 45.7666263, 11.7334076 45.7665692)",,,destination,,
129147097,True,,Piazza Libertà,residential,,False,70.461,"LINESTRING (11.7334109 45.7664932, 11.7342865 45.7666619)",,,destination,,
144913008,False,,Piazza Libertà,residential,,True,8.455,"LINESTRING (11.7334109 45.7664932, 11.7334076 45.7665692)",,,destination,,
"[38420835, 27702916, 1187705650, 144592542, 27292895]",False,2,"['Ponte della Vittoria', 'Viale Armando Diaz']",secondary,50,False,278.20000000000005,"LINESTRING (11.7281118 45.7654071, 11.7287817 45.7651178, 11.7291279 45.7649765, 11.7291685 45.76496, 11.7307688 45.7642799, 11.7309254 45.7642096, 11.7310603 45.764149, 11.7311681 45.7640984)",,yes,,,
27266172,True,,Via Tabacco,residential,,False,12.599,"LINESTRING (11.739959 45.7628805, 11.7400904 45.7629471)",,,,,
93605770,True,2,Via A. Parolini,secondary,50,False,6.871,"LINESTRING (11.739959 45.7628805, 11.7399248 45.7629375)",,,,,
27162936,True,,Via Torino,residential,,False,101.03099999999999,"LINESTRING (11.7396654 45.7693588, 11.7389923 45.7693182, 11.7386665 45.7692889, 11.7384871 45.769275, 11.738467 45.7692735, 11.7384504 45.7692734, 11.7383693 45.7692729)",,,,,
"[576722937, 27702866, 562761846]",False,,Via Colomba,residential,30,False,184.57799999999997,"LINESTRING (11.7315722 45.7636927, 11.7314959 45.7636555, 11.7314084 45.7636338, 11.7306611 45.7635652, 11.7304366 45.7635106, 11.7301886 45.7633977, 11.730025 45.7632932, 11.7299721 45.7632579, 11.7298131 45.7631149, 11.7296496 45.7629943, 11.72957 45.7629379)",,,,,
41414538,True,1,Via Ognissanti,unclassified,50,False,21.982,"LINESTRING (11.7346699 45.7631894, 11.7346936 45.7633864)",,,,,
28222789,True,,Viale Undici Febbraio,unclassified,50,False,40.121,"LINESTRING (11.7346699 45.7631894, 11.7347179 45.7632248, 11.7347889 45.7632508, 11.7348888 45.7632651, 11.7349691 45.7632772, 11.7350659 45.763276, 11.7351499 45.7632624)",,,,,
339307453,False,2,Via Colomba,residential,,False,41.684,"LINESTRING (11.72957 45.7629379, 11.7291595 45.762696)",,,,,
28753744,False,2,Via Vecchia Colomba,residential,,False,85.62799999999999,"LINESTRING (11.72957 45.7629379, 11.7295908 45.7629327, 11.7296277 45.7629299, 11.7296585 45.7629307, 11.7298604 45.7629424, 11.7301195 45.7629556, 11.7301958 45.7629595, 11.7304101 45.7629767, 11.7306603 45.7630239)",,,,,
"[576722937, 27702866, 562761846]",False,,Via Colomba,residential,30,True,184.57800000000003,"LINESTRING (11.72957 45.7629379, 11.7296496 45.7629943, 11.7298131 45.7631149, 11.7299721 45.7632579, 11.730025 45.7632932, 11.7301886 45.7633977, 11.7304366 45.7635106, 11.7306611 45.7635652, 11.7314084 45.7636338, 11.7314959 45.7636555, 11.7315722 45.7636927)",,,,,
28753744,False,2,Via Vecchia Colomba,residential,,False,60.438,"LINESTRING (11.7306603 45.7630239, 11.7309782 45.7630807, 11.7312136 45.7631001, 11.7314269 45.7631114)",,,,,
28753744,False,2,Via Vecchia Colomba,residential,,True,85.62800000000001,"LINESTRING (11.7306603 45.7630239, 11.7304101 45.7629767, 11.7301958 45.7629595, 11.7301195 45.7629556, 11.7298604 45.7629424, 11.7296585 45.7629307, 11.7296277 45.7629299, 11.7295908 45.7629327, 11.72957 45.7629379)",,,,,
93605770,True,2,Via A. Parolini,secondary,50,False,136.982,"LINESTRING (11.7396445 45.7634226, 11.7393401 45.7639414, 11.739195 45.764187, 11.7389735 45.7645621)",,,,,
237088807,True,,Vicolo Parolini,residential,,False,200.302,"LINESTRING (11.7396445 45.7634226, 11.7395702 45.7633983, 11.7393701 45.7633899, 11.7392261 45.7633821, 11.7388758 45.7633983, 11.7381851 45.7635066, 11.7378135 45.7635648, 11.7373147 45.7636539, 11.7372566 45.7636563, 11.7371981 45.7636545, 11.737136 45.7636414, 11.737118 45.7636376)",,,,,
721187968,True,,Salita Brocchi,secondary,50,False,6.127,"LINESTRING (11.7347058 45.7640986, 11.7346382 45.7640701)",,,,,
27448126,True,,Via Santa Caterina,residential,30,False,65.569,"LINESTRING (11.7349008 45.7707692, 11.7357459 45.7707841)",,,,,4 m
27376780,True,,Via Sant'Anna,residential,30,False,105.66300000000001,"LINESTRING (11.7349008 45.7707692, 11.7348976 45.770736, 11.7348713 45.7702018, 11.7348703 45.7700146, 11.7348426 45.7698203)",,,,,
