osmid,name,highway,oneway,reversed,length,geometry,lanes,width,junction,ref,maxspeed,access,tunnel
373397258,Via Circonvallazione,unclassified,False,False,108.648,"LINESTRING (10.1783176 45.4303314, 10.17823 45.4306959, 10.1782957 45.4307923, 10.178999 45.4308759)",,,,,,,
995257092,Via Circonvallazione,unclassified,False,True,49.55,"LINESTRING (10.1783176 45.4303314, 10.1784472 45.4300567, 10.1786166 45.4299553)",,,,,,,
152990997,Via Carso,unclassified,False,False,51.542,"LINESTRING (10.1856872 45.4246164, 10.1850522 45.4247438)",,,,,,,
177003209,Via Lombardia,residential,False,True,47.443,"LINESTRING (10.1856872 45.4246164, 10.1859033 45.4250152)",,,,,,,
99463422,Via Piave,unclassified,False,False,39.932,"LINESTRING (10.1850522 45.4247438, 10.1845787 45.4248799)",2,6,,,,,
152990997,Via Carso,unclassified,False,True,51.542,"LINESTRING (10.1850522 45.4247438, 10.1856872 45.4246164)",,,,,,,
58522164,Via Cavalieri di Vittorio Veneto,residential,False,False,66.912,"LINESTRING (10.1822214 45.4284552, 10.1814083 45.4286462)",,,,,,,
28831997,Via Roma,residential,True,False,94.173,"LINESTRING (10.1822214 45.4284552, 10.1821259 45.4282203, 10.1818902 45.4276408)",,,,,,,
186910730,Via Circonvallazione,unclassified,False,True,48.207,"LINESTRING (10.1808188 45.4287758, 10.1814083 45.4286462)",,,,,,,
373397259,Via Circonvallazione,unclassified,True,False,43.325,"LINESTRING (10.1808188 45.4287758, 10.180718 45.428785, 10.1805553 45.4287654, 10.180363 45.4287145, 10.1803102 45.4286696)",,,,,,,
58522162,Via Martiri della Libertà,residential,True,False,209.946,"LINESTRING (10.1805877 45.4268483, 10.1806399 45.4269425, 10.1814083 45.4286462)",,,,,,,
185600056,Via Guglielmo Marconi,residential,True,False,188.616,"LINESTRING (10.1805877 45.4268483, 10.1805249 45.4269277, 10.1803591 45.427115, 10.1801651 45.4273974, 10.1801315 45.4274759, 10.1801299 45.4275575, 10.1801548 45.4276682, 10.1802181 45.4278566, 10.1803213 45.4281799, 10.1803476 45.4283158, 10.1803502 45.4284058, 10.1803305 45.4284473)",,,,,,,
948275062,Via Martiri della Libertà,residential,False,False,25.119,"LINESTRING (10.1805877 45.4268483, 10.1805703 45.4268307, 10.1805013 45.4267613, 10.1804038 45.4266629)",,,,,,,
995257092,Via Circonvallazione,unclassified,False,False,46.141,"LINESTRING (10.1789699 45.4286912, 10.1788173 45.4290921)",,,,,,,
995257092,Via Circonvallazione,unclassified,False,True,102.11699999999999,"LINESTRING (10.1789699 45.4286912, 10.1791413 45.4286012, 10.179289 45.4285477, 10.1794489 45.4285048, 10.1796036 45.4285002, 10.1797745 45.4285138, 10.1799033 45.4285449, 10.1801719 45.4286289)",,,,,,,
58522164,Via Cavalieri di Vittorio Veneto,residential,False,True,66.912,"LINESTRING (10.1814083 45.4286462, 10.1822214 45.4284552)",,,,,,,
186910730,Via Circonvallazione,unclassified,False,False,48.207,"LINESTRING (10.1814083 45.4286462, 10.1808188 45.4287758)",,,,,,,
58522162,Via Martiri della Libertà,residential,True,False,87.441,"LINESTRING (10.1814083 45.4286462, 10.1815942 45.4290349, 10.1817492 45.4293952)",,,,,,,
995257092,Via Circonvallazione,unclassified,False,True,11.703,"LINESTRING (10.1801719 45.4286289, 10.1803102 45.4286696)",,,,,,,
995257092,Via Circonvallazione,unclassified,False,False,102.11699999999999,"LINESTRING (10.1801719 45.4286289, 10.1799033 45.4285449, 10.1797745 45.4285138, 10.1796036 45.4285002, 10.1794489 45.4285048, 10.179289 45.4285477, 10.1791413 45.4286012, 10.1789699 45.4286912)",,,,,,,
373397258,Via Circonvallazione,unclassified,False,False,38.944,"LINESTRING (10.178999 45.4308759, 10.1794959 45.4309085)",,,,,,,
179632883,Via Achille Pedrocca,unclassified,False,False,111.689,"LINESTRING (10.178999 45.4308759, 10.1789752 45.4309627, 10.1793211 45.431846)",,7,,,,,
373397258,Via Circonvallazione,unclassified,False,True,108.648,"LINESTRING (10.178999 45.4308759, 10.1782957 45.4307923, 10.17823 45.4306959, 10.1783176 45.4303314)",,,,,,,
373397258,Via Circonvallazione,unclassified,False,False,6.883,"LINESTRING (10.1804915 45.4304813, 10.1805796 45.4304782)",,,,,,,
156799848,,residential,True,False,29.561,"LINESTRING (10.1804915 45.4304813, 10.1804597 45.4304813, 10.1804264 45.4303544, 10.1803968 45.4302418)",,,,,,,
373397258,Via Circonvallazione,unclassified,False,True,58.03399999999999,"LINESTRING (10.1804915 45.4304813, 10.180535 45.4307918, 10.1804701 45.4308508, 10.1802814 45.4308789)",,,,,,,
373397258,Via Circonvallazione,unclassified,False,True,6.883,"LINESTRING (10.1805796 45.4304782, 10.1804915 45.4304813)",,,,,,,
179634860,Via Ventisei Aprile,unclassified,False,False,77.568,"LINESTRING (10.1805796 45.4304782, 10.1807078 45.4304718, 10.1813286 45.4304131, 10.181558 45.4303658)",,,,,,,
179634860,Via Ventisei Aprile,unclassified,False,False,46.374,"LINESTRING (10.181558 45.4303658, 10.1820313 45.4302318, 10.1821098 45.430211)",,,,,,,
179634860,Via Ventisei Aprile,unclassified,False,True,77.568,"LINESTRING (10.181558 45.4303658, 10.1813286 45.4304131, 10.1807078 45.4304718, 10.1805796 45.4304782)",,,,,,,
179645406,Vicolo Molino,residential,False,True,75.527,"LINESTRING (10.181558 45.4303658, 10.1815766 45.4304102, 10.1816976 45.4306982, 10.1818472 45.4310139)",,,,,,,
58522172,Via XXVI Aprile,residential,False,False,52.723,"LINESTRING (10.1822049 45.4301639, 10.1822906 45.4301362, 10.182692 45.4300068, 10.1828188 45.4299659)",,,,,,,
995257093,Via Ventisei Aprile,unclassified,True,False,7.543,"LINESTRING (10.1822049 45.4301639, 10.1822133 45.4301782, 10.1822129 45.4301955, 10.1822018 45.4302116, 10.182183 45.4302226)",,,roundabout,,,,
71404922,Via Ventisei Aprile,unclassified,True,False,6.226,"LINESTRING (10.1821342 45.4301484, 10.1821537 45.4301455, 10.1821748 45.4301476, 10.1821911 45.4301536, 10.1822049 45.4301639)",,,roundabout,,,,
71404922,Via Ventisei Aprile,unclassified,True,False,8.263,"LINESTRING (10.1821098 45.430211, 10.1820993 45.4301952, 10.1820996 45.4301766, 10.1821123 45.4301594, 10.1821342 45.4301484)",,,roundabout,,,,
179634860,Via Ventisei Aprile,unclassified,False,True,46.374,"LINESTRING (10.1821098 45.430211, 10.1820313 45.4302318, 10.181558 45.4303658)",,,,,,,
28831997,Via Roma,residential,True,False,174.335,"LINESTRING (10.1828188 45.4299659, 10.1827982 45.4299065, 10.1822536 45.4285321, 10.1822214 45.4284552)",,,,,,,
58522172,Via XXVI Aprile,residential,False,False,62.491,"LINESTRING (10.1828188 45.4299659, 10.1830845 45.4299066, 10.1831499 45.4298996, 10.1836039 45.4298708)",,,,,,,
58522172,Via XXVI Aprile,residential,False,True,52.723,"LINESTRING (10.1828188 45.4299659, 10.182692 45.4300068, 10.1822906 45.4301362, 10.1822049 45.4301639)",,,,,,,
152990998,Via Antonio Gramsci,primary,False,False,172.551,"LINESTRING (10.1860826 45.4297255, 10.1861388 45.4298147, 10.1863512 45.4301514, 10.1867241 45.4308018, 10.1869349 45.4311572)",2,,,SPBS45bis,,,
152990998,Via Antonio Gramsci,primary,False,True,85.275,"LINESTRING (10.1860826 45.4297255, 10.1860263 45.4296291, 10.1856685 45.4290158)",2,,,SPBS45bis,,,
188741670,Via Ventisei Aprile,residential,True,False,110.274,"LINESTRING (10.1860826 45.4297255, 10.1859519 45.4297426, 10.1854898 45.4298031, 10.1850305 45.4298765, 10.184729 45.4299154, 10.1846968 45.4299123)",,,,,,,
193388681,,secondary,True,False,40.016999999999996,"LINESTRING (10.1881911 45.4292469, 10.1880357 45.4290319, 10.1879352 45.4289363)",,,,SPVII,50,,
1237271387,Viale Italia,secondary,False,True,74.502,"LINESTRING (10.1881911 45.4292469, 10.188266 45.4293448, 10.1885706 45.4298612)",2,7,,SPVII,50,,
69595655,Via Correggio,residential,False,False,43.569,"LINESTRING (10.1894948 45.4294199, 10.1900014 45.4292552)",,,,,,,
69595655,Via Correggio,residential,False,True,40.916,"LINESTRING (10.1894948 45.4294199, 10.1890164 45.4295705)",,,,,,,
69595869,Via Giambattista Tiepolo,residential,False,False,51.004,"LINESTRING (10.1894948 45.4294199, 10.1892216 45.4290032)",,,,,,,
69595869,Via Giambattista Tiepolo,residential,False,True,73.276,"LINESTRING (10.1894948 45.4294199, 10.1898742 45.4300227)",,,,,,,
69595655,Via Correggio,residential,False,True,27.646,"LINESTRING (10.1906818 45.42905, 10.1903577 45.4291504)",,,,,,,
69595825,Via Bellavere,residential,False,False,98.278,"LINESTRING (10.1906818 45.42905, 10.1902223 45.4282271)",,,,,,,
69595787,Via Caravaggio,residential,False,True,40.93,"LINESTRING (10.1903081 45.4314506, 10.1898266 45.4315966)",,,,,,,
954183380,Via Caravaggio,residential,False,False,19.329,"LINESTRING (10.1903081 45.4314506, 10.1905327 45.4313773)",,,,,,,
954183379,Via Michelangelo Buonarroti,residential,False,False,23.549999999999997,"LINESTRING (10.1903081 45.4314506, 10.1902611 45.4313746, 10.190188 45.4312563)",,,,,,,
69595869,Via Giambattista Tiepolo,residential,False,True,51.004,"LINESTRING (10.1892216 45.4290032, 10.1894948 45.4294199)",,,,,,,
69595655,Via Correggio,residential,False,False,30.147,"LINESTRING (10.1900014 45.4292552, 10.1903577 45.4291504)",,,,,,,
69595655,Via Correggio,residential,False,True,43.569,"LINESTRING (10.1900014 45.4292552, 10.1894948 45.4294199)",,,,,,,
69595896,Via Romanino,residential,False,False,74.153,"LINESTRING (10.1900014 45.4292552, 10.1903802 45.4298668)",,,,,,,
190289746,Via Leno,secondary,False,False,5.605,"LINESTRING (10.1897257 45.4263087, 10.1896948 45.4263542)",2,,,SPVII,50,,
190289748,Via Leno,secondary,False,True,161.793,"LINESTRING (10.1897257 45.4263087, 10.1899955 45.4259316, 10.1901815 45.4256307, 10.1904382 45.4251588, 10.1905265 45.4249687)",2,,,SPVII,50,,
1160932488,Via Leno,residential,False,True,48.647999999999996,"LINESTRING (10.1897257 45.4263087, 10.1899169 45.4262198, 10.1901096 45.4259786)",2,,,,,,
69596014,Via Moretto,residential,False,True,25.203,"LINESTRING (10.1888935 45.4293609, 10.1890164 45.4295705)",,,,,,,
69595699,Via Tintoretto,residential,False,False,43.123,"LINESTRING (10.1898742 45.4300227, 10.1903802 45.4298668)",,,,,,,
69595699,Via Tintoretto,residential,False,True,40.745,"LINESTRING (10.1898742 45.4300227, 10.1893989 45.4301744)",,,,,,,
69595869,Via Giambattista Tiepolo,residential,False,False,73.276,"LINESTRING (10.1898742 45.4300227, 10.1894948 45.4294199)",,,,,,,
69595869,Via Giambattista Tiepolo,residential,False,True,53.881,"LINESTRING (10.1898742 45.4300227, 10.1901575 45.4304646)",,,,,,,
69595748,Via Leno,secondary,True,False,26.114,"LINESTRING (10.1890644 45.4267893, 10.189118 45.4268001, 10.1891642 45.426822, 10.1891985 45.4268529, 10.1892175 45.4268896, 10.1892193 45.4269288, 10.1892038 45.4269664)",2,,roundabout,SPVII,50,,
69595921,Via Leno,secondary,True,False,71.455,"LINESTRING (10.1890644 45.4267893, 10.1891514 45.4267693, 10.1893252 45.4267041, 10.1894767 45.4266034, 10.1895457 45.4265004, 10.1896948 45.4263542)",2,,,SPVII,50,,
69596100,Via Tiziano,residential,False,True,40.344,"LINESTRING (10.1903321 45.4310429, 10.1905327 45.4313773)",,,,,,,
