osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,width,junction
37519686,Via Nazionale,secondary,False,True,26.897999999999996,"LINESTRING (14.3917065 37.7457364, 14.3918018 37.7457049, 14.3918909 37.7456899, 14.3920024 37.7456879)",,,,
37519686,Via Nazionale,secondary,False,False,26.898,"LINESTRING (14.3920024 37.7456879, 14.3918909 37.7456899, 14.3918018 37.7457049, 14.3917065 37.7457364)",,,,
37519686,Via Nazionale,secondary,False,True,90.25800000000001,"LINESTRING (14.3920024 37.7456879, 14.3921175 37.7457128, 14.3922047 37.7457516, 14.3922754 37.7458042, 14.3923587 37.7458875, 14.3924185 37.7459778, 14.3924531 37.7460624, 14.3924636 37.7461501, 14.3924686 37.7463264)",,,,
133377221,,tertiary,True,False,30.318,"LINESTRING (14.3986617 37.7477513, 14.3985303 37.7479493, 14.3985014 37.7479927)",,,,
133377194,Strada provinciale Nicosia-Fontana di Piazza,unclassified,False,False,175.80200000000002,"LINESTRING (14.3990957 37.7440085, 14.3991816 37.744006, 14.3992613 37.7439884, 14.3993197 37.743953, 14.399364 37.7438951, 14.3993828 37.7438395, 14.3993777 37.7437741, 14.3993506 37.7437059, 14.3992978 37.7436352, 14.3991145 37.7434157, 14.3990971 37.743357, 14.3991095 37.7432982, 14.3991467 37.7432414, 14.3991939 37.7432048, 14.3992653 37.7431832, 14.3993264 37.7431841, 14.3994018 37.7432071, 14.3994525 37.7432424, 14.3994941 37.7433008, 14.3995132 37.7433418, 14.3995719 37.7434323, 14.3996134 37.7434821, 14.3996617 37.7435107)",SP137,,,
133377194,Strada provinciale Nicosia-Fontana di Piazza,unclassified,False,True,20.532,"LINESTRING (14.3990957 37.7440085, 14.399026 37.7439816, 14.3989831 37.7439381, 14.3989568 37.7438732)",SP137,,,
620731590,Via Mammafiglia,residential,False,False,14.149000000000001,"LINESTRING (14.3990957 37.7440085, 14.3990274 37.7440251, 14.3989992 37.7440463, 14.3989724 37.7440802)",,,,
221811597,,tertiary,True,False,47.771,"LINESTRING (14.3978508 37.7481364, 14.3981038 37.7482102, 14.3983605 37.7482852)",,,,
725716081,,tertiary,True,False,35.142,"LINESTRING (14.3978508 37.7481364, 14.3978972 37.7480482, 14.3979269 37.7479917, 14.3979728 37.7479045, 14.3980043 37.7478446)",,,,
221811595,,tertiary,True,False,3.093,"LINESTRING (14.3985014 37.7479927, 14.3984889 37.7480187)",,,,
221811596,Piazza Giuseppe Garibaldi,tertiary,True,False,46.707,"LINESTRING (14.3985014 37.7479927, 14.3982585 37.7479203, 14.3980043 37.7478446)",,,,
"[194680131, 133377221]",Via Filippo Randazzo,tertiary,True,False,35.02,"LINESTRING (14.3986417 37.7473257, 14.3986546 37.747474, 14.3986593 37.747615, 14.3986612 37.7476402)",,,,
"[1095324906, 1095324902, 1095324903]",Discesa Beati Morti,residential,False,False,86.45299999999999,"LINESTRING (14.3986417 37.7473257, 14.3987986 37.7473207, 14.3988968 37.7472673, 14.3990047 37.7472323, 14.399024 37.7471115, 14.3990312 37.7470668, 14.3990353 37.7470411, 14.3990452 37.7469897, 14.3990637 37.7469684, 14.3991193 37.7469495, 14.3991738 37.7469451, 14.3992249 37.7469181, 14.3992828 37.7468849)",,,,
194190867,Via Marcello Capra,secondary,False,False,78.076,"LINESTRING (14.4026155 37.746851, 14.4021846 37.7469504, 14.4017664 37.7470563)",,2,,
620731595,Via Sant'Antonino,residential,False,True,44.615,"LINESTRING (14.4026155 37.746851, 14.4022481 37.7468826, 14.402111 37.746894)",,,,
556143037,,residential,False,True,23.058,"LINESTRING (14.3989568 37.7438732, 14.3989724 37.7440802)",,,,
133377194,Strada provinciale Nicosia-Fontana di Piazza,unclassified,False,False,20.532,"LINESTRING (14.3989568 37.7438732, 14.3989831 37.7439381, 14.399026 37.7439816, 14.3990957 37.7440085)",SP137,,,
"[133377194, 556143036]","['Strada provinciale Nicosia-Fontana di Piazza', ""Via Sant'Anna""]",unclassified,False,True,552.532,"LINESTRING (14.3989568 37.7438732, 14.398921 37.7433426, 14.3988967 37.743274, 14.3988113 37.7430947, 14.398725 37.7429567, 14.3986858 37.7427768, 14.398672 37.7426856, 14.3986619 37.7425522, 14.3986407 37.7424949, 14.3985769 37.7424536, 14.398468 37.7424505, 14.3983642 37.742491, 14.3983198 37.7425724, 14.3983417 37.7426633, 14.398419 37.7428442, 14.3984187 37.7429463, 14.3983737 37.7431712, 14.3982917 37.7433226, 14.397892 37.7438466, 14.3971937 37.7448279, 14.3970222 37.7451248, 14.3968347 37.7454026, 14.3967948 37.7454587)",SP137,,,
133377213,,residential,False,False,9.436,"LINESTRING (14.3944591 37.7474342, 14.3945617 37.7474093)",,,,
133377213,,residential,False,True,19.648,"LINESTRING (14.3944591 37.7474342, 14.3942579 37.7475111)",,,,
597964038,Via Montesanto,residential,False,False,41.686,"LINESTRING (14.3944591 37.7474342, 14.3942912 37.7470836)",,,,
725716105,Viale Vittorio Veneto,residential,False,True,11.365,"LINESTRING (14.3963337 37.7442009, 14.3962854 37.7442957)",,,,
725716105,Viale Vittorio Veneto,residential,False,False,105.133,"LINESTRING (14.3963337 37.7442009, 14.3964877 37.743766, 14.3965015 37.7436781, 14.3965491 37.743464, 14.3965542 37.7433815, 14.3965535 37.7433514, 14.3965222 37.7433257, 14.3964768 37.7433092)",,,,
725716107,Via Senatore Antonio Romano,residential,False,False,135.204,"LINESTRING (14.3963337 37.7442009, 14.3963636 37.7443315, 14.3964203 37.7445786, 14.3964055 37.7446349, 14.3963064 37.7447885, 14.3961695 37.744988, 14.3961264 37.7453302, 14.3961225 37.7453613)",,,,
193497840,Via Pisciarotta,tertiary,False,False,122.57600000000002,"LINESTRING (14.3952094 37.7484414, 14.3951851 37.748417, 14.395143 37.7484029, 14.3950915 37.7484069, 14.3950433 37.7484334, 14.394883 37.7485087, 14.3948032 37.7485373, 14.3947355 37.7485532, 14.3946667 37.7485518, 14.3945605 37.7485342, 14.3944265 37.7484873, 14.3943592 37.7484734, 14.3941557 37.7484567, 14.3940723 37.7484392, 14.3940112 37.7484027, 14.3939458 37.7483503)",,,,
193497840,Via Pisciarotta,tertiary,False,True,141.109,"LINESTRING (14.3952094 37.7484414, 14.3952142 37.7484792, 14.3952086 37.7485092, 14.395178 37.748534, 14.3950815 37.7485625, 14.3950054 37.7485849, 14.3948158 37.7486746, 14.394734 37.7486989, 14.3946419 37.7487199, 14.3944372 37.7487564, 14.3943528 37.7487715, 14.3942866 37.7487904, 14.3942151 37.7488278, 14.3941711 37.7488676, 14.3941378 37.7489194, 14.3941281 37.7489633, 14.3941251 37.7489772, 14.3941214 37.7490509, 14.3941249 37.7491505)",,,,
193794285,Via Pisciarotta,residential,False,False,110.85599999999998,"LINESTRING (14.3952094 37.7484414, 14.3952825 37.7484948, 14.3953007 37.7485112, 14.3953303 37.7485608, 14.395339 37.7486242, 14.3953146 37.7487661, 14.395292 37.7488239, 14.3952536 37.7488722, 14.3952326 37.7488891, 14.39517 37.7489397, 14.3950968 37.7489741, 14.395004 37.7490151, 14.394988 37.7490326, 14.3949806 37.7490609, 14.3949843 37.7490852, 14.3950028 37.7491057, 14.3950324 37.7491203, 14.3950668 37.7491213, 14.3951186 37.7491096, 14.3952005 37.7490745)",,,,
"[547529664, 1095220002]",Vicolo Caruso,residential,False,True,100.798,"LINESTRING (14.3992788 37.7456439, 14.398866 37.7456535, 14.3987568 37.7456573, 14.3986382 37.7456778, 14.3984241 37.745736, 14.3982905 37.745763, 14.398195 37.7457511, 14.3981616 37.7457313)",,,,
620731590,Via Mammafiglia,residential,False,False,57.388999999999996,"LINESTRING (14.3992788 37.7456439, 14.3993103 37.7456667, 14.3995008 37.7458767, 14.3995705 37.7459763, 14.3995753 37.7460863)",,,,
620731590,Via Mammafiglia,residential,False,True,22.728,"LINESTRING (14.3992788 37.7456439, 14.3992713 37.7456047, 14.3992401 37.7454418)",,,,
"[1112086349, 133377206]",Via Fratelli Testa,tertiary,True,False,32.161,"LINESTRING (14.3980043 37.7478446, 14.3979832 37.7477371, 14.3979751 37.7476932, 14.3979211 37.7476254, 14.3978748 37.7475831)",,,,
133626891,Via San Tommaso,residential,False,True,130.225,"LINESTRING (14.4019673 37.7478481, 14.4023715 37.74775, 14.4024244 37.7477312, 14.4024505 37.7477111, 14.4024566 37.7476748, 14.4024437 37.7476514, 14.4024017 37.7476308, 14.4022009 37.7475941, 14.4020329 37.7475111, 14.4019537 37.7474942, 14.4016042 37.7474866)",,,,
"[1094433971, 1094433972]",Viale Regina Elena,"['unclassified', 'residential']",False,"[False, True]",61.315999999999995,"LINESTRING (14.4019673 37.7478481, 14.4016387 37.7477936, 14.401427 37.7477464, 14.401361 37.747724, 14.4012989 37.7476987)",,,,
1094316954,Via Vittorio Emanuele,tertiary,False,True,34.104,"LINESTRING (14.3989484 37.7485527, 14.3989765 37.7488586)",,2,,
133626899,Via Bartolomeo Provenzale,tertiary,True,False,53.234,"LINESTRING (14.3989484 37.7485527, 14.3988201 37.7485508, 14.398681 37.7485199, 14.3986546 37.748514, 14.3983808 37.748478, 14.3983537 37.7484736)",,,,
194680564,Via Gregorio Speciale,residential,False,True,67.763,"LINESTRING (14.3989484 37.7485527, 14.39921 37.7485666, 14.3996097 37.7485878, 14.3997132 37.748612)",,,,
133626900,Via Porta D'Aquila,residential,False,True,26.28,"LINESTRING (14.3997132 37.748612, 14.3995942 37.7488288)",,,,
194680564,Via Gregorio Speciale,residential,False,False,67.763,"LINESTRING (14.3997132 37.748612, 14.3996097 37.7485878, 14.39921 37.7485666, 14.3989484 37.7485527)",,,,
"[1112031178, 194680565]","[""Via Porta D'Aquila"", 'Piazza Antonio Caprini']",residential,False,True,27.798,"LINESTRING (14.3997132 37.748612, 14.3997455 37.7485876, 14.3997974 37.7484792, 14.3998157 37.7483815)",,,2.5,
133377221,,tertiary,True,False,5.304,"LINESTRING (14.3986612 37.7476402, 14.3986617 37.7476879)",,,,
725716077,,residential,False,False,5.203,"LINESTRING (14.3986612 37.7476402, 14.3987189 37.7476298)",,,,
725716115,,tertiary,False,False,15.52,"LINESTRING (14.3931561 37.7475559, 14.3931085 37.7476903)",,,,
725716116,,tertiary,True,False,21.115000000000002,"LINESTRING (14.3931561 37.7475559, 14.3931493 37.7474938, 14.3931305 37.7474461, 14.3930895 37.7473756)",,,,
725716119,Via Casale,residential,True,False,59.486000000000004,"LINESTRING (14.3931561 37.7475559, 14.3932284 37.7475638, 14.3932955 37.7475617, 14.393439 37.7475193, 14.3935463 37.7474769, 14.3936643 37.7473995, 14.3937668 37.747368)",,,,
1094433974,Via Pietro Vinci,residential,True,False,44.575,"LINESTRING (14.400824 37.7477679, 14.4008784 37.7477723, 14.4009069 37.7477708, 14.4009576 37.7477581, 14.4009897 37.74775, 14.4012083 37.7476751, 14.4012491 37.7476755, 14.4012989 37.7476987)",,,,
1095340258,Via San Tommaso,residential,True,False,38.077,"LINESTRING (14.400824 37.7477679, 14.4008648 37.747739, 14.4008875 37.7476862, 14.4010315 37.7475416, 14.4010805 37.7474967)",,,,
1112031176,Vicolo San Domenico,residential,True,False,26.471000000000004,"LINESTRING (14.400075 37.7484694, 14.3998897 37.7485654, 14.3998463 37.7486181)",,,,
1112031177,Via Francesco Salomone,residential,True,False,24.66,"LINESTRING (14.400075 37.7484694, 14.3999704 37.7483417, 14.3999253 37.7482819)",,,,
725716088,Via Nicolò Mirabella,tertiary,True,False,25.315,"LINESTRING (14.3983537 37.7484736, 14.3983787 37.7487004)",,,,
"[725716089, 1094329063]",Via Bartolomeo Provenzale,residential,False,False,26.64,"LINESTRING (14.3983537 37.7484736, 14.3983264 37.7484704, 14.3980925 37.748444, 14.3980539 37.748439)",,,,
1094268007,Via San Cataldo,residential,False,False,53.385,"LINESTRING (14.3972339 37.7505762, 14.3973876 37.7505759, 14.3974545 37.7505725, 14.3974908 37.7505609, 14.3975108 37.7505394, 14.3975466 37.7504481, 14.3975728 37.7503536, 14.3975879 37.7502993)",,,,
"[1094957881, 193757661]",Via Giambattista Li Volsi,tertiary,True,False,100.778,"LINESTRING (14.395216 37.7468656, 14.3946222 37.7467428, 14.3945137 37.746737, 14.3943074 37.7467701, 14.3940992 37.7468062)",,,,
1094957875,Piazzetta Carmelo La Giglia,residential,False,False,37.012,"LINESTRING (14.395216 37.7468656, 14.3951705 37.7469641, 14.3951501 37.7470083, 14.395358 37.7470839)",,,,
193757661,Via Giambattista Li Volsi,tertiary,True,False,46.661,"LINESTRING (14.3957396 37.746934, 14.3954862 37.7469009, 14.395216 37.7468656)",,,,
194190864,,tertiary,False,False,16.424,"LINESTRING (14.3957396 37.746934, 14.3957205 37.7468855, 14.3956596 37.7468014)",,,,
133377206,Via Fratelli Testa,tertiary,True,False,55.637,"LINESTRING (14.3963611 37.7470281, 14.3959063 37.7469592, 14.3957396 37.746934)",,,,
193757663,Via Sant'Antonio Abate,residential,False,True,61.033,"LINESTRING (14.3963611 37.7470281, 14.3963238 37.7472143, 14.3962364 37.7472172, 14.3960345 37.7472666, 14.39588 37.7472883)",,,,
133377206,Via Fratelli Testa,tertiary,True,False,152.72600000000003,"LINESTRING (14.3978748 37.7475831, 14.397782 37.7475236, 14.3976609 37.747414, 14.397464 37.7473316, 14.397284 37.7472639, 14.3971772 37.7472041, 14.3970751 37.7471342, 14.3970484 37.7471213, 14.3969213 37.7470612, 14.3967056 37.7470214, 14.3963611 37.7470281)",,,,
"[194680562, 1094340861]",Largo Duomo,residential,True,False,43.885,"LINESTRING (14.3978748 37.7475831, 14.3979487 37.7474539, 14.3979976 37.74747, 14.3982433 37.7475523)",,,,
1094329063,,residential,False,True,3.394,"LINESTRING (14.3980157 37.7484346, 14.3980539 37.748439)",,,,
133377213,,residential,False,False,19.648,"LINESTRING (14.3942579 37.7475111, 14.3944591 37.7474342)",,,,
133377213,,residential,False,True,18.932,"LINESTRING (14.3942579 37.7475111, 14.3941189 37.7475416, 14.3940611 37.7475743)",,,,
597964039,Vicolo Casale,residential,False,False,50.576,"LINESTRING (14.3942579 37.7475111, 14.3940747 37.74713, 14.3940688 37.7470831)",,,,
725716101,,residential,False,False,16.082,"LINESTRING (14.3938857 37.7476153, 14.3940611 37.7475743)",,,,
"[193794282, 725716111]","['Via Miracoli', 'Largo Peculio']",tertiary,False,False,8.142,"LINESTRING (14.3938857 37.7476153, 14.3938363 37.7475961, 14.3938026 37.747583)",,,,
725716111,Largo Peculio,tertiary,False,True,23.299999999999997,"LINESTRING (14.3938857 37.7476153, 14.3939628 37.7477276, 14.3939961 37.747805)",,,,
1095106074,,residential,False,False,11.819,"LINESTRING (14.3966963 37.7482119, 14.3968294 37.7482268)",,,,
193794031,Via Sant'Andrea,residential,False,False,173.269,"LINESTRING (14.3966963 37.7482119, 14.3966532 37.7482927, 14.3966212 37.7483025, 14.3964241 37.7484145, 14.3963218 37.7484564, 14.3961947 37.748485, 14.3960914 37.7485168, 14.3960245 37.7485657, 14.3959101 37.7486805, 14.3958794 37.7487113, 14.3958046 37.7488084, 14.3957811 37.7488167, 14.3957672 37.7488318, 14.3957179 37.7489018, 14.3957162 37.7489296, 14.3957051 37.7489589, 14.3956595 37.7489959, 14.3955942 37.749027, 14.3955326 37.7490456, 14.3954722 37.7490699, 14.3953367 37.7490913, 14.3952258 37.7491213)",,,,
1094959323,Via Santissimo Salvatore,residential,False,True,226.30800000000005,"LINESTRING (14.3966963 37.7482119, 14.3965682 37.7481242, 14.396512 37.7480836, 14.3965004 37.7480653, 14.3964965 37.7480514, 14.3964975 37.7479784, 14.3965162 37.7479085, 14.3965422 37.7478304, 14.3965373 37.7478134, 14.3965186 37.7477974, 14.3962864 37.7477827, 14.3961908 37.7478041, 14.3961542 37.7478029, 14.3961378 37.7478024, 14.3960941 37.7477918, 14.3960468 37.7477679, 14.3959714 37.7477453, 14.3959269 37.7477378, 14.3959007 37.7477334, 14.3958009 37.7477416, 14.3957664 37.7477477, 14.3954818 37.747798, 14.3954287 37.7478074, 14.3952592 37.747861, 14.3952 37.7478797, 14.3950882 37.7479057, 14.3949305 37.7479424, 14.3948983 37.7479328, 14.3948766 37.7479143, 14.3948753 37.7478954, 14.3948985 37.7478008, 14.3948772 37.7477326)",,,,
1095106074,,residential,False,True,11.819,"LINESTRING (14.3968294 37.7482268, 14.3966963 37.7482119)",,,,
1095116259,Salita Salomone,residential,False,False,30.906,"LINESTRING (14.3968294 37.7482268, 14.3970617 37.7480182)",,,,
"[193794031, 193794029, 1095106071]","[""Via Sant'Andrea"", 'Vicolo Di Chiara', ""Via Monte Sant'Elena""]",residential,False,True,259.26599999999996,"LINESTRING (14.3968294 37.7482268, 14.3967926 37.7483871, 14.3967725 37.7484006, 14.3967386 37.7484233, 14.3966819 37.7484962, 14.3966268 37.7485289, 14.3965045 37.7485861, 14.396422 37.748625, 14.3964109 37.7486874, 14.3963252 37.7487578, 14.3961775 37.7488792, 14.3960842 37.7489558, 14.3960537 37.7489943, 14.3960203 37.7490162, 14.395954 37.7490473, 14.3956855 37.7492246, 14.3956296 37.7492549, 14.3954859 37.7493328, 14.3952912 37.7494292, 14.3952469 37.7494448, 14.3951742 37.7494594, 14.3951372 37.7494594, 14.3951126 37.7494545, 14.3950904 37.749435, 14.3950719 37.7494078, 14.3950535 37.7493659, 14.3950459 37.7493112, 14.3950502 37.7492667, 14.3950508 37.7492606, 14.3950693 37.7492177, 14.395105 37.7491807, 14.3952258 37.7491213)",,,2,
"[1095113432, 193794286]",Via Pisciarotta,residential,False,False,126.51299999999999,"LINESTRING (14.3964216 37.7482684, 14.3963315 37.7481545, 14.3963181 37.7481375, 14.3962508 37.7481106, 14.396214 37.7481097, 14.3959685 37.7481037, 14.3956793 37.7481588, 14.3954441 37.7481919, 14.3954162 37.7482015, 14.3954162 37.7482194, 14.3954459 37.7482318, 14.3955704 37.7482874, 14.395611 37.7483331, 14.3956258 37.7483702)",,,,
193794286,Via Pisciarotta,residential,False,False,35.625,"LINESTRING (14.3956258 37.7483702, 14.3956209 37.7484062, 14.3956061 37.7484364, 14.3955741 37.7484754, 14.3955297 37.7485202, 14.3954952 37.7485669, 14.3954792 37.748603, 14.3954693 37.7486585)",,,,
"[1095113432, 193794286]",Via Pisciarotta,residential,False,True,126.51299999999998,"LINESTRING (14.3956258 37.7483702, 14.395611 37.7483331, 14.3955704 37.7482874, 14.3954459 37.7482318, 14.3954162 37.7482194, 14.3954162 37.7482015, 14.3954441 37.7481919, 14.3956793 37.7481588, 14.3959685 37.7481037, 14.396214 37.7481097, 14.3962508 37.7481106, 14.3963181 37.7481375, 14.3963315 37.7481545, 14.3964216 37.7482684)",,,,
1095113433,Vicolo Pisciarotta,residential,False,False,43.341,"LINESTRING (14.3956258 37.7483702, 14.3957151 37.7483855, 14.3958204 37.7483747, 14.39597 37.7483414, 14.3961017 37.7483039)",,,,
193794286,Via Pisciarotta,residential,False,False,34.643,"LINESTRING (14.3954693 37.7486585, 14.3954521 37.7488865, 14.3954391 37.748969)",,,,
193794286,Via Pisciarotta,residential,False,True,35.625,"LINESTRING (14.3954693 37.7486585, 14.3954792 37.748603, 14.3954952 37.7485669, 14.3955297 37.7485202, 14.3955741 37.7484754, 14.3956061 37.7484364, 14.3956209 37.7484062, 14.3956258 37.7483702)",,,,
1095113435,Vicolo Balbo,residential,False,False,20.149,"LINESTRING (14.3954693 37.7486585, 14.3955413 37.7486212, 14.395576 37.7486087, 14.3956434 37.7485962, 14.3956791 37.7485951)",,,,
1095113437,,residential,False,True,24.911,"LINESTRING (14.3956059 37.7487924, 14.395494 37.7489391, 14.3954391 37.748969)",,,,
193794285,Via Pisciarotta,residential,False,True,24.035,"LINESTRING (14.3954391 37.748969, 14.3952005 37.7490745)",,,,
193794286,Via Pisciarotta,residential,False,True,34.643,"LINESTRING (14.3954391 37.748969, 14.3954521 37.7488865, 14.3954693 37.7486585)",,,,
1095113437,,residential,False,False,24.911,"LINESTRING (14.3954391 37.748969, 14.395494 37.7489391, 14.3956059 37.7487924)",,,,
193794030,,residential,False,False,5.659,"LINESTRING (14.3952005 37.7490745, 14.3952258 37.7491213)",,,,
193794285,Via Pisciarotta,residential,False,False,24.035,"LINESTRING (14.3952005 37.7490745, 14.3954391 37.748969)",,,,
193794285,Via Pisciarotta,residential,False,True,110.85600000000001,"LINESTRING (14.3952005 37.7490745, 14.3951186 37.7491096, 14.3950668 37.7491213, 14.3950324 37.7491203, 14.3950028 37.7491057, 14.3949843 37.7490852, 14.3949806 37.7490609, 14.394988 37.7490326, 14.395004 37.7490151, 14.3950968 37.7489741, 14.39517 37.7489397, 14.3952326 37.7488891, 14.3952536 37.7488722, 14.395292 37.7488239, 14.3953146 37.7487661, 14.395339 37.7486242, 14.3953303 37.7485608, 14.3953007 37.7485112, 14.3952825 37.7484948, 14.3952094 37.7484414)",,,,
193794030,,residential,False,True,5.659,"LINESTRING (14.3952258 37.7491213, 14.3952005 37.7490745)",,,,
"[1095106071, 193794029, 193794031]","[""Via Sant'Andrea"", 'Vicolo Di Chiara', ""Via Monte Sant'Elena""]",residential,False,False,259.26599999999996,"LINESTRING (14.3952258 37.7491213, 14.395105 37.7491807, 14.3950693 37.7492177, 14.3950508 37.7492606, 14.3950502 37.7492667, 14.3950459 37.7493112, 14.3950535 37.7493659, 14.3950719 37.7494078, 14.3950904 37.749435, 14.3951126 37.7494545, 14.3951372 37.7494594, 14.3951742 37.7494594, 14.3952469 37.7494448, 14.3952912 37.7494292, 14.3954859 37.7493328, 14.3956296 37.7492549, 14.3956855 37.7492246, 14.395954 37.7490473, 14.3960203 37.7490162, 14.3960537 37.7489943, 14.3960842 37.7489558, 14.3961775 37.7488792, 14.3963252 37.7487578, 14.3964109 37.7486874, 14.396422 37.748625, 14.3965045 37.7485861, 14.3966268 37.7485289, 14.3966819 37.7484962, 14.3967386 37.7484233, 14.3967725 37.7484006, 14.3967926 37.7483871, 14.3968294 37.7482268)",,,2,
193794031,Via Sant'Andrea,residential,False,True,173.269,"LINESTRING (14.3952258 37.7491213, 14.3953367 37.7490913, 14.3954722 37.7490699, 14.3955326 37.7490456, 14.3955942 37.749027, 14.3956595 37.7489959, 14.3957051 37.7489589, 14.3957162 37.7489296, 14.3957179 37.7489018, 14.3957672 37.7488318, 14.3957811 37.7488167, 14.3958046 37.7488084, 14.3958794 37.7487113, 14.3959101 37.7486805, 14.3960245 37.7485657, 14.3960914 37.7485168, 14.3961947 37.748485, 14.3963218 37.7484564, 14.3964241 37.7484145, 14.3966212 37.7483025, 14.3966532 37.7482927, 14.3966963 37.7482119)",,,,
194306885,Via Umberto Primo,secondary,False,True,4.868,"LINESTRING (14.3960652 37.7453599, 14.3960235 37.7453887)",,,,
725716069,Via Roma,secondary,False,True,5.041,"LINESTRING (14.3960652 37.7453599, 14.3961225 37.7453613)",,,,
725716069,Via Roma,secondary,False,False,5.041,"LINESTRING (14.3961225 37.7453613, 14.3960652 37.7453599)",,,,
725716069,Via Roma,secondary,False,True,44.449000000000005,"LINESTRING (14.3961225 37.7453613, 14.3961642 37.7453847, 14.3961786 37.7454065, 14.3961963 37.7454334, 14.3962185 37.7455271, 14.3962263 37.745587, 14.3962383 37.7456795, 14.3962284 37.7457348)",,,,
725716107,Via Senatore Antonio Romano,residential,False,True,135.204,"LINESTRING (14.3961225 37.7453613, 14.3961264 37.7453302, 14.3961695 37.744988, 14.3963064 37.7447885, 14.3964055 37.7446349, 14.3964203 37.7445786, 14.3963636 37.7443315, 14.3963337 37.7442009)",,,,
194306885,Via Umberto Primo,secondary,False,False,4.868,"LINESTRING (14.3960235 37.7453887, 14.3960652 37.7453599)",,,,
133377207,Via Quattro Novembre,residential,True,False,27.569000000000003,"LINESTRING (14.3960235 37.7453887, 14.3959831 37.7453199, 14.3959894 37.7451479)",,,,
"[194306885, 1112086350]","['Piazzetta Nicolò Speciale', 'Via Umberto Primo']",secondary,False,True,240.289,"LINESTRING (14.3960235 37.7453887, 14.3959956 37.7454409, 14.3959912 37.7455931, 14.3959631 37.7456594, 14.3959131 37.7457227, 14.3958853 37.7457475, 14.3958556 37.745774, 14.3957726 37.7458227, 14.3945217 37.746645, 14.3940992 37.7468062)",,,,
597964049,Via Tribunale,residential,True,False,37.822,"LINESTRING (14.3962284 37.7457348, 14.3963254 37.7456196, 14.3964543 37.7454455)",,,,
725716069,Via Roma,secondary,False,False,44.449000000000005,"LINESTRING (14.3962284 37.7457348, 14.3962383 37.7456795, 14.3962263 37.745587, 14.3962185 37.7455271, 14.3961963 37.7454334, 14.3961786 37.7454065, 14.3961642 37.7453847, 14.3961225 37.7453613)",,,,
