osmid,highway,oneway,reversed,length,name,ref,geometry,lanes
45321758,tertiary,False,False,10.148,,,"LINESTRING (16.412162 41.148757, 16.4121969 41.1486696)",
50062622,tertiary,True,False,14.577,Viale Vittorio Veneto,,"LINESTRING (16.412162 41.148757, 16.41199 41.1487367)",
37098575,residential,False,False,41.46,Via Aleardi,,"LINESTRING (16.4171617 41.149671, 16.4167577 41.1498866)",
37098575,residential,False,True,21.201,Via Aleardi,,"LINESTRING (16.4171617 41.149671, 16.4173687 41.1495612)",
37099513,residential,False,False,26.517,Via Montevideo,,"LINESTRING (16.4171617 41.149671, 16.4169848 41.1494732)",
37099960,tertiary,True,False,26.279,,SP2,"LINESTRING (16.4166625 41.1532761, 16.4166679 41.1530398)",
45850592,residential,False,True,28.082,,,"LINESTRING (16.4166625 41.1532761, 16.4163271 41.1532782)",
37099960,tertiary,True,False,29.572,,SP2,"LINESTRING (16.4166268 41.1551134, 16.4166337 41.1548475)",
45821905,residential,False,False,28.994,Via Domenico Cimarosa,,"LINESTRING (16.4166268 41.1551134, 16.4162805 41.1551115)",
34103855,secondary,False,True,21.188,Via Ruvo,SP2,"LINESTRING (16.4167768 41.1517177, 16.416987 41.1516116)",
37237733,tertiary,True,False,44.27,Viale Armando Diaz,SP2,"LINESTRING (16.4167768 41.1517177, 16.4167701 41.1521158)",
45269275,tertiary,False,False,34.068,Via Gravina,,"LINESTRING (16.4121969 41.1486696, 16.4120793 41.1483763)",
45321758,tertiary,False,True,10.148,,,"LINESTRING (16.4121969 41.1486696, 16.412162 41.148757)",
50063945,tertiary,True,False,36.138,Viale Quattro Novembre,SP2,"LINESTRING (16.4121969 41.1486696, 16.4125959 41.1487935)",
37589641,residential,False,False,39.112,Via Gianbattista Alberti,,"LINESTRING (16.4159179 41.1505832, 16.4162974 41.1503781)",
50063948,tertiary,True,False,22.446,Viale Quattro Novembre,SP2,"LINESTRING (16.4159179 41.1505832, 16.4160513 41.1507583)",
45858980,residential,False,True,22.909,Corso Giuseppe Mazzini,,"LINESTRING (16.4123232 41.150984, 16.4125664 41.1508896)",
50293664,unclassified,True,False,57.733,Largo Plebiscito,,"LINESTRING (16.4123232 41.150984, 16.4124789 41.1512247, 16.412528 41.1512923, 16.4126365 41.1514464)",
