osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction,bridge
251671370,True,2,Viale Regina Margherita,tertiary,False,39.2,"LINESTRING (13.8489934 37.357057, 13.8487699 37.3567525)",,,
1125539464,True,,Via Luciano Manara,residential,False,53.561,"LINESTRING (13.8489934 37.357057, 13.8484304 37.3572352)",,,
251671370,True,2,Viale Regina Margherita,tertiary,False,33.729,"LINESTRING (13.8495524 37.3578263, 13.8495126 37.3577682, 13.8493699 37.3575599)",,,
310426450,True,,Via Tenente Rao,residential,False,83.742,"LINESTRING (13.8495524 37.3578263, 13.8489461 37.3580722, 13.8488018 37.3581307, 13.8486991 37.3581474)",,,
517365672,True,,Corso Umberto I,tertiary,False,28.103,"LINESTRING (13.8496053 37.3585226, 13.8496332 37.3583382, 13.8496612 37.358275)",,,
52292521,False,,Via Nazionale,residential,True,16.913,"LINESTRING (13.8518597 37.3622537, 13.8518837 37.3624046)",,,
1125066538,False,,Via Rosolino Pilo,tertiary,False,41.531,"LINESTRING (13.8518597 37.3622537, 13.8523282 37.3622247)",,,
417649196,False,,Via Capitano Giovanni Ippolito,tertiary,True,147.82100000000003,"LINESTRING (13.8518597 37.3622537, 13.851461 37.3622776, 13.8509683 37.3623074, 13.8508688 37.3623087, 13.8507623 37.3623047, 13.85066 37.362288, 13.8505803 37.3622667, 13.8505208 37.3622458, 13.8504695 37.3622154, 13.8504104 37.3621503, 13.8503841 37.3620707, 13.850375 37.3620313)",,,
310426316,False,,,residential,False,6.6690000000000005,"LINESTRING (13.8536632 37.3621422, 13.8536621 37.3621645, 13.8536533 37.3622015)",,,
1124840113,False,,Via Rosario Battaglia,residential,True,100.19000000000001,"LINESTRING (13.8536632 37.3621422, 13.8536581 37.3618575, 13.8536662 37.3617681, 13.853636 37.3613542, 13.8537106 37.3612591)",,,
1125066538,False,,Via Rosolino Pilo,tertiary,False,45.658,"LINESTRING (13.8536632 37.3621422, 13.8538143 37.3621182, 13.8541313 37.3619784)",,,
1125066538,False,,Via Rosolino Pilo,tertiary,True,71.475,"LINESTRING (13.8536632 37.3621422, 13.852928 37.3621804, 13.8528564 37.3621861)",,,
52292515,False,,,residential,True,27.227,"LINESTRING (13.8543718 37.3618222, 13.8544359 37.3615827)",,,
72455521,False,2,Corso Vittorio Emanuele,secondary,True,21.642,"LINESTRING (13.8543718 37.3618222, 13.854203 37.3616812)",SS122,,
72455521,False,2,Corso Vittorio Emanuele,secondary,False,44.625,"LINESTRING (13.8543718 37.3618222, 13.8544271 37.3619168, 13.8545379 37.36216, 13.8545515 37.3621968)",SS122,,
1125066538,False,,Via Rosolino Pilo,tertiary,True,27.797,"LINESTRING (13.8543718 37.3618222, 13.8543075 37.3618879, 13.8541313 37.3619784)",,,
72455521,False,2,Corso Vittorio Emanuele,secondary,False,9.055,"LINESTRING (13.8546517 37.3626089, 13.854661 37.36269)",SS122,,
72455521,False,2,Corso Vittorio Emanuele,secondary,True,28.813,"LINESTRING (13.8546517 37.3626089, 13.8546265 37.362499, 13.8545945 37.3623538)",SS122,,
310426295,False,2,,secondary,True,27.5,"LINESTRING (13.8546517 37.3626089, 13.8546555 37.3625349, 13.8546741 37.362487, 13.8547019 37.3624231, 13.8547421 37.3623777)",,,
110801972,False,,Via Vittorio Veneto,residential,True,31.427,"LINESTRING (13.8454027 37.3557976, 13.8456798 37.3556205)",,,
1125684982,True,,Via Milano,residential,False,66.01,"LINESTRING (13.8454027 37.3557976, 13.8457416 37.3561803, 13.8458175 37.3562905)",,,
1125684982,True,,Via Milano,residential,False,16.288,"LINESTRING (13.8459626 37.356511, 13.8460522 37.356639)",,,
52292516,True,,Via Risorgimento,residential,False,82.383,"LINESTRING (13.8469204 37.3585423, 13.8460188 37.3587303)",,,
310426372,False,,Via Risorgimento,residential,False,25.052,"LINESTRING (13.8460188 37.3587303, 13.8457422 37.3587795)",,,
1125536635,True,,Via Lepanto,residential,False,10.584,"LINESTRING (13.8460188 37.3587303, 13.8459939 37.3586372)",,,
52292518,True,,Via Lepanto,residential,False,3.904,"LINESTRING (13.8459436 37.3565427, 13.8459626 37.356511)",,,
