osmid,oneway,ref,name,highway,reversed,length,geometry,maxspeed,junction
1159355734,False,,Via Papa,residential,True,18.369,"LINESTRING (14.2123884 40.9069184, 14.2124535 40.9067993, 14.2124664 40.9067643)",,
"[207366945, 520584666]",True,,"['Piazza San Giovanni', 'Via San Giovanni']",residential,False,36.057,"LINESTRING (14.2100331 40.9119316, 14.2098832 40.9118401, 14.2098261 40.911798, 14.2097274 40.9117061)",,
340284105,True,,Piazza San Giovanni,residential,False,19.611,"LINESTRING (14.2103537 40.9119331, 14.2102218 40.9120786)",,
520584658,True,,Piazza San Giovanni,residential,False,27.131,"LINESTRING (14.2103537 40.9119331, 14.2102714 40.9119435, 14.2101807 40.9119433, 14.2101135 40.9119416, 14.2100331 40.9119316)",,
223982870,False,,Via Salvatore Quasimodo,residential,True,44.173,"LINESTRING (14.211688 40.9082503, 14.2118911 40.9086167)",,
223985659,True,,Via Salvatore Quasimodo,residential,False,16.831,"LINESTRING (14.211688 40.9082503, 14.2116306 40.908189, 14.2115994 40.9081588, 14.2115688 40.9081287)",,
821131148,True,,Via Salvatore Quasimodo,residential,False,5.042,"LINESTRING (14.2115572 40.9080128, 14.2116052 40.90804)",,
512829477,True,,Via San Lorenzo,residential,False,14.121,"LINESTRING (14.2115572 40.9080128, 14.2115577 40.9080466, 14.2115315 40.9080709, 14.2114533 40.9080891)",,
512829476,True,,Via San Lorenzo,residential,False,51.814,"LINESTRING (14.2114533 40.9080891, 14.2113759 40.9080839, 14.2108396 40.9080443)",,
512829476,True,,Via San Lorenzo,residential,False,27.138,"LINESTRING (14.2099156 40.9080427, 14.2096066 40.9081136)",,
549414300,False,,,residential,False,107.531,"LINESTRING (14.2099156 40.9080427, 14.2099283 40.9090097)",,
223982877,True,,,residential,False,4.61,"LINESTRING (14.2123458 40.9094217, 14.2123381 40.9094018, 14.2123396 40.9093811)",,roundabout
223985358,True,,Via Aldo Moro,residential,False,25.1,"LINESTRING (14.212748 40.9092668, 14.2125009 40.9093936)",,
223982877,True,,,residential,False,9.214,"LINESTRING (14.212438 40.9094547, 14.2124106 40.909456, 14.2123842 40.9094504, 14.2123618 40.9094385, 14.2123458 40.9094217)",,roundabout
223985137,True,,Via Mercato,residential,False,26.057,"LINESTRING (14.212438 40.9094547, 14.2123481 40.9095232, 14.212288 40.9095687, 14.212216 40.9096182)",,
223982871,False,SP422,Via Mercato,residential,True,45.86,"LINESTRING (14.212216 40.9096182, 14.2121337 40.9097055, 14.2120649 40.909769, 14.21186 40.9099297)",,
223985136,True,,Via Mercato,residential,False,24.422,"LINESTRING (14.212216 40.9096182, 14.2122808 40.9095221, 14.2123458 40.9094217)",,
402771340,True,,Via Aldo Moro,residential,False,28.6,"LINESTRING (14.2124191 40.9093329, 14.212748 40.9092668)",,
223982877,True,,,residential,False,10.635,"LINESTRING (14.2124191 40.9093329, 14.2124441 40.9093358, 14.2124667 40.9093444, 14.2124848 40.9093578, 14.2124965 40.9093747, 14.2125009 40.9093936)",,roundabout
402771348,True,,Via Salvatore Quasimodo,residential,False,19.989,"LINESTRING (14.2123396 40.9093811, 14.2122519 40.909214)",,
223982877,True,,,residential,False,7.536999999999999,"LINESTRING (14.2123396 40.9093811, 14.2123499 40.909362, 14.2123681 40.9093465, 14.2123921 40.9093364, 14.2123995 40.9093354)",,roundabout
223982877,True,,,residential,False,4.641,"LINESTRING (14.2125009 40.9093936, 14.2124967 40.9094142, 14.2124836 40.9094326)",,roundabout
821131148,True,,Via Salvatore Quasimodo,residential,False,4.37,"LINESTRING (14.2116052 40.90804, 14.2116451 40.9080652)",,
512829473,True,,Via Papa,residential,False,112.88600000000002,"LINESTRING (14.2116052 40.90804, 14.2116347 40.9080095, 14.2118301 40.9077561, 14.2118549 40.9077182, 14.2118668 40.907695, 14.2119312 40.9075145, 14.2119553 40.9074537, 14.2119826 40.9074073, 14.2120411 40.9073078, 14.2122014 40.9071401)",,
402771342,True,,Via Francesco Crispi,residential,False,16.694,"LINESTRING (14.2116451 40.9080652, 14.2118339 40.9081119)",,
821131148,True,,Via Salvatore Quasimodo,residential,False,9.419,"LINESTRING (14.2116451 40.9080652, 14.2116828 40.9081011, 14.2117005 40.9081376)",,
224483823,True,,Via Francesco Crispi,residential,False,11.185,"LINESTRING (14.2117005 40.9081376, 14.2116571 40.9081393, 14.2116098 40.9081361, 14.2115688 40.9081287)",,
821131148,True,,Via Salvatore Quasimodo,residential,False,12.723,"LINESTRING (14.2117005 40.9081376, 14.2117068 40.9081727, 14.2116985 40.9082185, 14.211688 40.9082503)",,
512829476,True,,Via San Lorenzo,residential,False,10.658,"LINESTRING (14.2115688 40.9081287, 14.2114533 40.9080891)",,
512829473,True,,Via Papa,residential,False,10.416,"LINESTRING (14.2115688 40.9081287, 14.2115735 40.9080981, 14.2115852 40.908074, 14.2116052 40.90804)",,
"[223990834, 520977823]",True,SP68,"['Via dei Fiori', 'Piazza Dante']",unclassified,False,34.283,"LINESTRING (14.2061126 40.9078625, 14.2062468 40.9078812, 14.2064653 40.9079018, 14.2065162 40.9079066)",,
521598291,False,SP68,Via dei Fiori,residential,True,159.645,"LINESTRING (14.2061126 40.9078625, 14.2058826 40.9077987, 14.2052177 40.9075533, 14.2048664 40.9073863, 14.2044434 40.9071852)",,
207366949,True,SP253,,residential,False,112.697,"LINESTRING (14.2059647 40.9092692, 14.2052257 40.9092242, 14.204867 40.9092106, 14.2048354 40.9092103, 14.2048088 40.9092135, 14.2047776 40.9092203, 14.2046396 40.9092638)",,
223990839,True,,Via Sequino,residential,False,125.944,"LINESTRING (14.2059647 40.9092692, 14.2059774 40.9090972, 14.2060156 40.9084717, 14.2060341 40.908364, 14.2060526 40.9082866, 14.2060939 40.908143)",,
224003697,True,,Via Sacro Cuore,residential,False,149.768,"LINESTRING (14.2060939 40.908143, 14.2043121 40.9081154)",,
223990839,True,,Via Sequino,residential,False,31.285000000000004,"LINESTRING (14.2060939 40.908143, 14.2061083 40.9080675, 14.2061111 40.908019, 14.2061101 40.9079609, 14.2061126 40.9078625)",,
223990846,True,,Via Salvator Rosa,residential,False,167.69299999999998,"LINESTRING (14.2020533 40.9108939, 14.2020374 40.9108455, 14.2019184 40.9103562, 14.2018695 40.9101554, 14.2018464 40.9100604, 14.2017942 40.909787, 14.2017216 40.9094072)",,
521311091,False,,Via Giacinto Gigante,residential,True,84.878,"LINESTRING (14.2020533 40.9108939, 14.201469 40.9109757, 14.2010573 40.9110198)",,
521059913,True,SP253,Via Murelle,residential,False,13.236,"LINESTRING (14.2017216 40.9094072, 14.2018791 40.9094076)",,
223990841,False,,Piazza Suor Maria Pia Brando,residential,True,22.926,"LINESTRING (14.204431 40.9094031, 14.2044246 40.9093351, 14.2044168 40.9092793, 14.2044114 40.9092457, 14.2044037 40.909198)",,
521059917,True,,Via Luca Giordano,residential,False,46.92999999999999,"LINESTRING (14.204431 40.9094031, 14.2043902 40.9094352, 14.2043722 40.9094546, 14.2043567 40.9094713, 14.2043341 40.9095141, 14.2042966 40.909647, 14.2042821 40.9096999, 14.2042511 40.9097945)",,
521598291,False,SP68,Via dei Fiori,residential,True,12.115,"LINESTRING (14.2028261 40.906383, 14.2027493 40.9062908)",,
224003693,True,,Via Guglielmo Marconi,residential,False,196.03,"LINESTRING (14.2028261 40.906383, 14.2027821 40.9064138, 14.2027389 40.9064554, 14.2027154 40.9065068, 14.2027071 40.9065662, 14.2027178 40.9081168)",,
521598291,False,SP68,Via dei Fiori,residential,False,83.249,"LINESTRING (14.2028261 40.906383, 14.2028736 40.9064346, 14.202934 40.9064778, 14.2030194 40.9065228, 14.2036356 40.9068045)",,
224003698,True,,Via Sacro Cuore,residential,False,30.035,"LINESTRING (14.2027178 40.9081168, 14.2030752 40.9081167)",,
521314917,False,,Via Sacro Cuore,residential,True,8.28,"LINESTRING (14.2027178 40.9081168, 14.2026193 40.9081185)",,
521598291,False,SP68,Via dei Fiori,residential,True,28.432,"LINESTRING (14.2039239 40.9069383, 14.2036356 40.9068045)",,
224003695,True,,Via Alessandro Fleming,residential,False,136.281,"LINESTRING (14.2039239 40.9069383, 14.2035296 40.9079206, 14.2035102 40.9079685, 14.2034941 40.9080152, 14.2034825 40.9080661, 14.2034733 40.9081147)",,
521598291,False,SP68,Via dei Fiori,residential,False,51.572,"LINESTRING (14.2039239 40.9069383, 14.2040958 40.90702, 14.2044434 40.9071852)",,
224003697,True,,Via Sacro Cuore,residential,False,25.884,"LINESTRING (14.2034733 40.9081147, 14.2031653 40.9081167)",,
224822721,True,,Via Trieste,residential,False,43.232,"LINESTRING (14.2042511 40.9097945, 14.2042694 40.9099544, 14.2042822 40.9101825)",,
521059917,True,,Via Luca Giordano,residential,False,133.96800000000002,"LINESTRING (14.2042511 40.9097945, 14.2042213 40.9098353, 14.2041331 40.9098797, 14.2040082 40.9099862, 14.2039061 40.9100655, 14.2038229 40.9101052, 14.2037287 40.9101478, 14.2035145 40.9101964, 14.2033548 40.9102349, 14.2032629 40.9102534, 14.2031879 40.9102699, 14.2030812 40.9103088, 14.2030093 40.9103424, 14.2029121 40.9103905)",,
224822721,True,,Via Trieste,residential,False,178.85600000000002,"LINESTRING (14.2042822 40.9101825, 14.204297 40.910369, 14.2042958 40.9104114, 14.2042902 40.9104809, 14.2042745 40.9110621, 14.2042691 40.9111247, 14.2042312 40.9113421, 14.2042282 40.9113779, 14.2042252 40.911415, 14.2042191 40.9115289, 14.2042225 40.911737, 14.2042323 40.9117876)",,
521059900,False,,Via Palermo,residential,True,94.454,"LINESTRING (14.2042822 40.9101825, 14.2044211 40.9101794, 14.2044826 40.9101803, 14.2045486 40.9101829, 14.205054 40.9102026, 14.205123 40.9102049, 14.2054053 40.9102046)",,
224822722,False,,Via Duca Capece Minutolo,residential,False,71.092,"LINESTRING (14.2020774 40.9117766, 14.2029232 40.9117909)",,
521311097,False,,Via Luca Giordano,residential,False,60.141,"LINESTRING (14.2020774 40.9117766, 14.2020602 40.9123173)",,
521311097,False,,Via Luca Giordano,residential,True,86.323,"LINESTRING (14.2020774 40.9117766, 14.2021021 40.9110005)",,
224822722,False,,Via Duca Capece Minutolo,residential,False,23.283,"LINESTRING (14.203798 40.9118056, 14.204075 40.9118103)",,
224822722,False,,Via Duca Capece Minutolo,residential,True,73.53,"LINESTRING (14.203798 40.9118056, 14.2029232 40.9117909)",,
521059922,False,,Via Guglielmo Pepe,residential,False,60.247,"LINESTRING (14.203798 40.9118056, 14.2037933 40.9123474)",,
521059922,False,,Via Guglielmo Pepe,residential,True,131.629,"LINESTRING (14.203798 40.9118056, 14.2038111 40.911363, 14.2038131 40.9112867, 14.2038124 40.9112832, 14.2038094 40.91128, 14.2038055 40.9112787, 14.2029412 40.9112447)",,
521311089,False,,Via Enrico De Nicola,residential,True,150.137,"LINESTRING (14.2060303 40.9131708, 14.2042449 40.9131194)",,
1163974953,True,SP18,Via dei Quattro Martiri,tertiary,False,22.167,"LINESTRING (14.2060303 40.9131708, 14.2060405 40.9129716)",,
1163974953,True,SP18,Via dei Quattro Martiri,tertiary,False,80.888,"LINESTRING (14.2060405 40.9129716, 14.2060701 40.9122445)",,
521311088,True,,Via Indipendenza,residential,False,151.22899999999998,"LINESTRING (14.2060405 40.9129716, 14.2042804 40.9129194, 14.20427 40.9129204, 14.2042571 40.9129232, 14.2042433 40.9129261)",,
1163974953,True,SP18,Via dei Quattro Martiri,tertiary,False,42.741,"LINESTRING (14.2060701 40.9122445, 14.2060802 40.9118602)",,
520589167,False,,Via Gioacchino Rossini,residential,False,39.335,"LINESTRING (14.2086353 40.9128099, 14.2083313 40.9125409)",,
520589167,False,,Via Gioacchino Rossini,residential,True,25.139,"LINESTRING (14.2086353 40.9128099, 14.2088293 40.912982)",,
520654777,True,,Via Michelangelo,residential,False,221.60299999999995,"LINESTRING (14.2086353 40.9128099, 14.2063605 40.9127921, 14.2063539 40.9127902, 14.2063499 40.9127868, 14.2063477 40.9127823, 14.2063475 40.9127768, 14.2063548 40.9125233)",,
520977813,True,,Via Melito,residential,False,6.175,"LINESTRING (14.2067434 40.9103421, 14.2068167 40.910346)",,
"[252135953, 252135946, 252135925]",False,,Via Andrea Doria,residential,"[False, True]",310.952,"LINESTRING (14.2108396 40.9080443, 14.2106212 40.9086494, 14.2105833 40.9087787, 14.2105765 40.9088019, 14.2105048 40.9088877, 14.2104638 40.9089508, 14.2104183 40.9090537, 14.2104235 40.90918, 14.2104177 40.9092375, 14.2103648 40.9093734, 14.210372 40.9095626, 14.2103733 40.90959, 14.2103817 40.9096156, 14.2104046 40.9096332, 14.2104423 40.9096441, 14.21186 40.9099297)",,
512829476,True,,Via San Lorenzo,residential,False,59.28,"LINESTRING (14.2108396 40.9080443, 14.2103961 40.90802, 14.2102687 40.9080174, 14.2101354 40.9080178)",,
521311102,False,,Via Marchese Venusio,residential,False,47.772,"LINESTRING (14.2029412 40.9112447, 14.2029547 40.9108152)",,
521311102,False,,Via Marchese Venusio,residential,True,60.754,"LINESTRING (14.2029412 40.9112447, 14.2029232 40.9117909)",,
521059922,False,,Via Guglielmo Pepe,residential,False,131.62900000000002,"LINESTRING (14.2029412 40.9112447, 14.2038055 40.9112787, 14.2038094 40.91128, 14.2038124 40.9112832, 14.2038131 40.9112867, 14.2038111 40.911363, 14.203798 40.9118056)",,
520977815,True,SP18,Via dei Quattro Martiri,residential,False,10.708,"LINESTRING (14.2061347 40.9103061, 14.2061404 40.9102099)",,
252135941,True,,Via Melito,residential,False,51.345,"LINESTRING (14.2061347 40.9103061, 14.2063348 40.9103257, 14.2064915 40.9103297, 14.2067434 40.9103421)",,
204060666,True,,Via Alessandro Manzoni,residential,False,77.071,"LINESTRING (14.2101393 40.9072898, 14.2092222 40.9072899)",,
520977820,True,SP18,Via Napoli,residential,False,41.922,"LINESTRING (14.2072736 40.9066853, 14.2073616 40.9063142)",50,
252135949,False,,Via Bernardo Cavallino,residential,False,42.625,"LINESTRING (14.2037933 40.9123474, 14.2043001 40.9123636)",,
252135949,False,,Via Bernardo Cavallino,residential,True,73.533,"LINESTRING (14.2037933 40.9123474, 14.2029185 40.9123312)",,
521059922,False,,Via Guglielmo Pepe,residential,False,63.664,"LINESTRING (14.2037933 40.9123474, 14.2037763 40.9129198)",,
521059922,False,,Via Guglielmo Pepe,residential,True,60.247,"LINESTRING (14.2037933 40.9123474, 14.203798 40.9118056)",,
512824905,False,,Via Raffaele Viviani,residential,True,56.8,"LINESTRING (14.2101432 40.906733, 14.2101377 40.9072438)",,
512824906,True,,Via Alcide De Gasperi,residential,False,60.025,"LINESTRING (14.2101432 40.906733, 14.2108573 40.9067442)",,
520977813,True,,Via Melito,residential,False,14.059,"LINESTRING (14.2080784 40.9104656, 14.2082457 40.9104663)",,
252135949,False,,Via Bernardo Cavallino,residential,True,42.625,"LINESTRING (14.2043001 40.9123636, 14.2037933 40.9123474)",,
521059896,False,,Via Domenico Cirillo,residential,False,62.730000000000004,"LINESTRING (14.2043001 40.9123636, 14.2042517 40.9128323, 14.2042433 40.9129261)",,
521059896,False,,Via Domenico Cirillo,residential,True,53.669999999999995,"LINESTRING (14.2043001 40.9123636, 14.2043065 40.9122238, 14.2043064 40.9121737, 14.2043042 40.9121363, 14.2042942 40.9120989, 14.2042381 40.9119723, 14.2042225 40.9119336, 14.2042205 40.9118905)",,
252135929,False,,Via Santa Maria,residential,False,28.113,"LINESTRING (14.2074034 40.9097344, 14.2074141 40.9099871)",,
252135929,False,,Via Santa Maria,residential,True,49.554,"LINESTRING (14.2074034 40.9097344, 14.2073672 40.9096351, 14.2073078 40.9092954)",,
252135963,True,,Via Canonico Cipolletta,residential,False,125.24099999999999,"LINESTRING (14.2074034 40.9097344, 14.2080081 40.9098136, 14.2080211 40.9098197, 14.2080313 40.9098275, 14.2080544 40.9099405, 14.2080738 40.9101452, 14.2080784 40.9104656)",,
520977813,True,,Via Melito,residential,False,21.309,"LINESTRING (14.2082457 40.9104663, 14.2084992 40.9104615)",,
252135948,False,,Via Guglielmo Oberdan,residential,False,90.925,"LINESTRING (14.2082457 40.9104663, 14.2082571 40.9110034, 14.2082626 40.9112839)",,
252135929,False,,Via Santa Maria,residential,True,28.113,"LINESTRING (14.2074141 40.9099871, 14.2074034 40.9097344)",,
252135929,False,,Via Santa Maria,residential,False,73.441,"LINESTRING (14.2074141 40.9099871, 14.2074251 40.9100141, 14.2074281 40.9100177, 14.2074318 40.9100208, 14.2074381 40.9100241, 14.2074452 40.9100262, 14.2074514 40.9100271, 14.2075786 40.9100293, 14.2075814 40.9100302, 14.2075836 40.9100316, 14.2075849 40.9100336, 14.2075849 40.9100355, 14.2075934 40.9102266, 14.207596 40.9102367, 14.207603 40.9102442, 14.2076151 40.9102497, 14.2076282 40.910253, 14.2077116 40.9102609, 14.2077157 40.9102622, 14.2077191 40.9102649, 14.2077214 40.9102699, 14.2077124 40.9104648)",,
520654775,False,,Via Ferdinando Russo,residential,True,89.59700000000001,"LINESTRING (14.2074141 40.9099871, 14.2068538 40.9099686, 14.2068499 40.9099696, 14.2068469 40.9099715, 14.206845 40.9099736, 14.206844 40.9099758, 14.2068397 40.9100594, 14.2068283 40.9101377, 14.2068216 40.9102087, 14.2068217 40.910238, 14.2068167 40.910346)",,
520977813,True,,Via Melito,residential,False,34.03,"LINESTRING (14.2084992 40.9104615, 14.2089036 40.9104455)",,
252135956,False,,Via Cesare Battisti,residential,False,220.731,"LINESTRING (14.2084992 40.9104615, 14.2085658 40.9107375, 14.2086167 40.9110269, 14.2086798 40.9114179, 14.2087069 40.9116425, 14.2087945 40.911877, 14.209021 40.9122609, 14.2090852 40.9123806)",,
252135951,True,,Via Giacomo Leopardi,residential,False,12.456,"LINESTRING (14.2073616 40.9063142, 14.2075098 40.9063158)",,
520977820,True,SP18,Via Napoli,residential,False,106.332,"LINESTRING (14.2073616 40.9063142, 14.2075982 40.9053748)",50,
252135968,True,,Via Ugo Foscolo,residential,False,72.748,"LINESTRING (14.2101414 40.9054788, 14.2092758 40.9054731)",,
512824910,False,,Via Raffaele Viviani,residential,False,68.363,"LINESTRING (14.2101414 40.9054788, 14.2101438 40.904864)",,
512823662,True,,Via Gabriele D'Annunzio,residential,False,73.131,"LINESTRING (14.2092732 40.9058551, 14.2101433 40.9058648)",,
512823663,True,,Via Gabriele D'Annunzio,residential,False,111.432,"LINESTRING (14.2092732 40.9058551, 14.2079477 40.9058291)",,
512824911,False,,Via Ajello,residential,False,42.477,"LINESTRING (14.2092732 40.9058551, 14.2092758 40.9054731)",,
512824911,False,,Via Ajello,residential,True,53.138,"LINESTRING (14.2092732 40.9058551, 14.2092558 40.9063328)",,
252135955,True,,Via Grazia Deledda,residential,False,115.258,"LINESTRING (14.2081391 40.9054619, 14.2082117 40.905422, 14.2092066 40.9048113)",,
252135968,True,,Via Ugo Foscolo,residential,False,46.568,"LINESTRING (14.2081391 40.9054619, 14.208078 40.9054601, 14.2080245 40.9054515, 14.207811 40.9054104, 14.2075982 40.9053748)",,
252135959,True,,Via Ajello,residential,False,64.015,"LINESTRING (14.2092222 40.9072899, 14.2092365 40.9067143)",,
204060666,True,,Via Alessandro Manzoni,residential,False,173.684,"LINESTRING (14.2092222 40.9072899, 14.2089037 40.9072885, 14.2071555 40.907281)",,
