osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,tunnel
124954305,Viale Toscana,secondary,50,False,False,21.262,"LINESTRING (12.1761068 43.5490739, 12.1759219 43.5492103)",,,
555773986,Via Roma,secondary,30,False,True,17.977,"LINESTRING (12.1761068 43.5490739, 12.1762666 43.5489611)",,,
891379717,,residential,,True,False,14.039000000000001,"LINESTRING (12.1761068 43.5490739, 12.1760196 43.5490571, 12.1759452 43.5490289)",,,
102545275,Viale Raffaello Fabbrini,residential,,False,False,8.895,"LINESTRING (12.1758504 43.5489033, 12.1757741 43.5488455)",,,
891379718,Viale Raffaello Fabbrini,residential,,True,False,17.68,"LINESTRING (12.1758504 43.5489033, 12.1759391 43.5489307, 12.1760538 43.5489628)",,,
102542835,Via Citernese,residential,50,True,False,49.531,"LINESTRING (12.1775926 43.5479161, 12.1772781 43.5475334)",,,
57670183,Piazza Municipio,secondary,30,True,False,52.22200000000001,"LINESTRING (12.1775926 43.5479161, 12.1775054 43.5480718, 12.1773842 43.5481736, 12.1772972 43.5482309, 12.1772129 43.5482855)",1,,
125267343,Via Citernese,residential,50,False,False,10.993,"LINESTRING (12.1761601 43.5459687, 12.1760974 43.5458809)",,,
125267343,Via Citernese,residential,50,False,True,47.347,"LINESTRING (12.1761601 43.5459687, 12.17643 43.5463469)",,,
40253149,Via degli Alfieri,residential,,True,False,106.13900000000001,"LINESTRING (12.1761601 43.5459687, 12.1754718 43.5464416, 12.1752108 43.5466302)",,,
60273800,Via Giovanni Verga,residential,,False,True,135.105,"LINESTRING (12.1755854 43.5451631, 12.174332 43.5459699)",,,
899610643,Via Citernese,residential,50,False,True,18.302,"LINESTRING (12.1755854 43.5451631, 12.1756897 43.5453093)",,,
125267342,Via Grazia Deledda,residential,,False,True,117.343,"LINESTRING (12.1706407 43.5490932, 12.1706555 43.5490891, 12.1720024 43.5487196)",,,
227769603,Via Valdarno,residential,,False,True,170.612,"LINESTRING (12.1706407 43.5490932, 12.1706814 43.5495287, 12.1709264 43.5506121)",,,
899495543,Via Valdarno,residential,,False,False,256.23699999999997,"LINESTRING (12.1706407 43.5490932, 12.1707278 43.5486634, 12.1708741 43.5482543, 12.1711105 43.5479035, 12.1713413 43.5476329, 12.1719146 43.547022)",,,
60273534,Via Todi,residential,,False,True,46.2,"LINESTRING (12.1791366 43.5451351, 12.1796691 43.5452889)",,,
192318784,Via Umbra,secondary,,False,False,97.884,"LINESTRING (12.1791366 43.5451351, 12.1786793 43.5459506)",,,
199007468,Via Anconetana,tertiary,,False,False,114.22200000000001,"LINESTRING (12.1817888 43.5467928, 12.1810321 43.5471865, 12.1806449 43.5473991)",,,
221947344,Via Anconetana,tertiary,,False,True,287.901,"LINESTRING (12.1817888 43.5467928, 12.1819922 43.5468489, 12.1821347 43.5469092, 12.1822094 43.5470362, 12.1822784 43.5472381, 12.1823077 43.5474256, 12.1823357 43.5475544, 12.1824058 43.547876, 12.1823877 43.5479922, 12.1823543 43.5481065, 12.1819297 43.5488207, 12.181912 43.5489059, 12.1819289 43.5489927, 12.1820024 43.5491176)",,,
221947344,Via Anconetana,tertiary,,False,False,287.901,"LINESTRING (12.1820024 43.5491176, 12.1819289 43.5489927, 12.181912 43.5489059, 12.1819297 43.5488207, 12.1823543 43.5481065, 12.1823877 43.5479922, 12.1824058 43.547876, 12.1823357 43.5475544, 12.1823077 43.5474256, 12.1822784 43.5472381, 12.1822094 43.5470362, 12.1821347 43.5469092, 12.1819922 43.5468489, 12.1817888 43.5467928)",,,
102546826,Via del Molino Agatoni,residential,,False,False,169.024,"LINESTRING (12.177506 43.5514764, 12.1782275 43.5514734, 12.1782675 43.5514559, 12.1783075 43.5514063, 12.1784027 43.5511691, 12.1775288 43.5509878)",,,
125203562,Via Giuseppe Garibaldi,residential,,False,False,49.747,"LINESTRING (12.177506 43.5514764, 12.1775249 43.551814, 12.1775025 43.5519223)",,,
125203562,Via Giuseppe Garibaldi,residential,,False,True,40.57,"LINESTRING (12.177506 43.5514764, 12.177518 43.5512462, 12.1775058 43.551112)",,,
199007468,Via Anconetana,tertiary,,False,False,3.726,"LINESTRING (12.1795227 43.5479863, 12.1794853 43.548006)",,,
