osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,ref,access,bridge,junction,tunnel
105831585,,Meinhardstraße - Via Mainardo,residential,30,True,False,114.057,"LINESTRING (11.156531 46.672841, 11.155042 46.672932)",,,,,
22749427,,W.-v.-d.-Vogelweide-Straße - Via W. V. D. Vogelweide,residential,,False,True,50.349999999999994,"LINESTRING (11.153248 46.6674, 11.1537308 46.6675631, 11.15384 46.6676)",,,,,
238325283,2,F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,True,108.25099999999999,"LINESTRING (11.15324 46.668478, 11.1532976 46.6683856, 11.153705 46.667724, 11.15384 46.6676)",,,,,
173254409,,Manzonistraße - Via Manzoni,residential,30,True,False,233.74899999999997,"LINESTRING (11.1561372 46.6691435, 11.1560538 46.6691286, 11.154961 46.668929, 11.154097 46.668748, 11.1533382 46.6685089, 11.15324 46.668478)",,,,,
105831585,,Meinhardstraße - Via Mainardo,residential,30,True,False,67.412,"LINESTRING (11.155042 46.672932, 11.1541615 46.6729822)",,,,,
238326337,,Mirabellastraße - Via Mirabella,residential,,False,False,16.622,"LINESTRING (11.1623595 46.6671807, 11.162157 46.6672358)",,,,,
"[105831587, 1234289444]",2,Romstraße - Via Roma,primary,50,True,False,125.09400000000001,"LINESTRING (11.1623595 46.6671807, 11.1623876 46.6672162, 11.1628715 46.6678281, 11.1630098 46.6679976, 11.1630804 46.6680852, 11.1631123 46.6681248, 11.1631467 46.6681675)",,,,,
22749436,,Mühlgraben - Via Fossato Molini,residential,,False,False,98.577,"LINESTRING (11.161888 46.6712834, 11.161711 46.671278, 11.161536 46.671235, 11.161313 46.671083, 11.161087 46.671019, 11.1610259 46.6709836, 11.1609588 46.6709448, 11.1609464 46.6708062)",,,,,
22749436,,Mühlgraben - Via Fossato Molini,residential,,False,True,98.577,"LINESTRING (11.1609464 46.6708062, 11.1609588 46.6709448, 11.1610259 46.6709836, 11.161087 46.671019, 11.161313 46.671083, 11.161536 46.671235, 11.161711 46.671278, 11.161888 46.6712834)",,,,,
130912242,,Freiheitsstraße - Corso della Libertà,residential,30,True,False,124.446,"LINESTRING (11.1609464 46.6708062, 11.1604894 46.6707945, 11.1603556 46.6707946, 11.1602905 46.6707947, 11.1602323 46.6707924, 11.160023 46.6707899, 11.159731 46.6707863, 11.159656 46.6707626, 11.1594979 46.6707657, 11.1593302 46.6707329)",,permit,,,
22749337,2,F.-Petrarca-Straße - Via F. Petrarca,primary,50,False,False,52.651,"LINESTRING (11.1593055 46.6664604, 11.1589008 46.6665158, 11.1587867 46.6665386, 11.1587416 46.6665503, 11.1587003 46.6665601, 11.1586368 46.6665738)",,,,,
22749337,2,F.-Petrarca-Straße - Via F. Petrarca,primary,50,False,True,143.001,"LINESTRING (11.1593055 46.6664604, 11.1596889 46.6664008, 11.159982 46.666357, 11.160153 46.666343, 11.160557 46.666344, 11.1609902 46.6663814, 11.1611572 46.6663682)",,,,,
130912242,,Freiheitsstraße - Corso della Libertà,residential,30,True,False,53.337999999999994,"LINESTRING (11.1644092 46.6697206, 11.1644723 46.6698175, 11.1646411 46.6700748, 11.1646463 46.6701661)",,permit,,,
"[23564840, 245129049, 446703340, 446703341]",2,"['Romstraße - Via Roma', 'Postbrücke - Ponte d. Posta']",residential,30,False,True,62.196000000000005,"LINESTRING (11.1644092 46.6697206, 11.1643945 46.6696965, 11.1641569 46.6693174, 11.1641467 46.6693015, 11.1640572 46.6692186)",,,yes,,
22749427,,W.-v.-d.-Vogelweide-Straße - Via W. V. D. Vogelweide,residential,,False,False,50.349999999999994,"LINESTRING (11.15384 46.6676, 11.1537308 46.6675631, 11.153248 46.6674)",,,,,
238325283,2,F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,False,108.25099999999999,"LINESTRING (11.15384 46.6676, 11.153705 46.667724, 11.1532976 46.6683856, 11.15324 46.668478)",,,,,
238325283,2,F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,True,70.782,"LINESTRING (11.15384 46.6676, 11.154606 46.6673148, 11.1546544 46.6672953)",,,,,
829435168,2,Piavestraße - Via Piave,primary,,True,False,4.554,"LINESTRING (11.1583702 46.6665549, 11.1584092 46.6665239)",,,,roundabout,
22749284,,30.-Aprilstraße - Via XXX Aprile,residential,30,False,False,103.464,"LINESTRING (11.154582 46.669257, 11.154699 46.670184)",,,,,
500161816,,Giosuè-Carducci-Straße - Via Giosuè Carducci,residential,30,False,False,35.372,"LINESTRING (11.1580465 46.6701302, 11.1584726 46.6702555)",,,,,
500161818,1,Giosuè-Carducci-Straße - Via Giosuè Carducci,residential,30,True,False,146.90499999999997,"LINESTRING (11.1580465 46.6701302, 11.1577637 46.6700736, 11.157539 46.6700419, 11.157314 46.6700191, 11.1568687 46.6700017, 11.1564754 46.6700114, 11.1562576 46.6700257, 11.1561944 46.6700299, 11.1561426 46.6700333)",,,,,
22749284,,30.-Aprilstraße - Via XXX Aprile,residential,30,False,True,103.464,"LINESTRING (11.154699 46.670184, 11.154582 46.669257)",,,,,
105831592,1,30.-Aprilstraße - Via XXX Aprile,residential,30,True,False,106.892,"LINESTRING (11.154699 46.670184, 11.1548125 46.6710985, 11.1548185 46.6711418)",,,,,
22749175,,Ruprechtstraße - Via Ruperto,residential,,True,False,85.843,"LINESTRING (11.1580489 46.6709022, 11.1580465 46.6701302)",,,,,
"[220139186, 238305955]",2,Freiheitsstraße - Corso della Libertà,residential,30,False,False,94.507,"LINESTRING (11.1580489 46.6709022, 11.1584651 46.6708703, 11.1585503 46.6708645, 11.1589246 46.6708353, 11.1590224 46.6708257, 11.1590552 46.6708207, 11.1591485 46.670795, 11.1592255 46.670764, 11.1592464 46.6707445)",,,,,
238305955,2,Freiheitsstraße - Corso della Libertà,residential,30,False,True,134.13299999999998,"LINESTRING (11.1580489 46.6709022, 11.1575872 46.6709407, 11.1563887 46.6710267, 11.1563015 46.6710339)",,,,,
22749437,1,Friedrich-Schiller-Straße - Via Friedrich Schiller,residential,,True,False,281.034,"LINESTRING (11.1563958 46.6670019, 11.1564563 46.6670041, 11.157105 46.667223, 11.157204 46.667323, 11.157483 46.667737, 11.157554 46.667818, 11.157733 46.667951, 11.158143 46.66822, 11.158692 46.668688, 11.1588476 46.6687892)",,,,,
310415358,2,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,True,19.185000000000002,"LINESTRING (11.1563958 46.6670019, 11.1564001 46.6669561, 11.1564422 46.6668328)",,,,,
"[552018507, 220139195, 245129044]","['1', '2']",Piavestraße - Via Piave,primary,50,True,False,245.596,"LINESTRING (11.159248 46.6688245, 11.1592023 46.6687391, 11.1591171 46.6685308, 11.1590441 46.6683294, 11.1590189 46.6682616, 11.1588663 46.6678521, 11.1585303 46.6669477, 11.1584587 46.6668065, 11.1584347 46.6667303, 11.1584256 46.6666904)",,,,,
238325292,,Friedrich-Schiller-Straße - Via Friedrich Schiller,residential,,False,True,32.275,"LINESTRING (11.159248 46.6688245, 11.1591636 46.6688448, 11.1589638 46.668833, 11.1589039 46.6688146, 11.1588476 46.6687892)",,,,,
238325292,,Friedrich-Schiller-Straße - Via Friedrich Schiller,residential,,False,False,32.275,"LINESTRING (11.1588476 46.6687892, 11.1589039 46.6688146, 11.1589638 46.668833, 11.1591636 46.6688448, 11.159248 46.6688245)",,,,,
22749415,2,Enrico-Toti-Straße - Via Enrico Toti,residential,,False,True,80.50200000000001,"LINESTRING (11.1579796 46.6652484, 11.158571 46.6656, 11.158787 46.665714)",,,,,
22749415,2,Enrico-Toti-Straße - Via Enrico Toti,residential,,False,False,80.50200000000001,"LINESTRING (11.158787 46.665714, 11.158571 46.6656, 11.1579796 46.6652484)",,,,,
23613286,1,Piavestraße - Via Piave,residential,,True,False,92.74799999999999,"LINESTRING (11.158787 46.665714, 11.158862 46.665757, 11.1589813 46.6659138, 11.1593055 46.6664604)",,,,,
245129047,2,Piavestraße - Via Piave,primary,50,False,False,81.001,"LINESTRING (11.158787 46.665714, 11.1587459 46.6658174, 11.158613 46.6661234, 11.1585909 46.6661776, 11.1585748 46.666217, 11.158554 46.666268, 11.1585111 46.6663612, 11.1584804 46.666411)",,,,,
22749423,,P.-Zingerle-Straße - Via P. Zingerle,residential,,True,False,88.396,"LINESTRING (11.164393 46.666528, 11.164284 46.666539, 11.163249 46.666425)",,,,,
22749465,,Weingartenstraße - Via Vigneti,residential,,True,False,178.494,"LINESTRING (11.164393 46.666528, 11.163995 46.666098, 11.1632114 46.6651432)",,,,,
316785652,1,Maiastraße - Via Maia,residential,,True,False,142.565,"LINESTRING (11.1632114 46.6651432, 11.163211 46.665345, 11.163249 46.666425)",,,,,
22749524,2,F.-Innerhofer-Straße - Via F. Innerhofer,residential,,False,True,75.024,"LINESTRING (11.164851 46.666934, 11.1645504 46.667338, 11.164511 46.667391, 11.164469 46.66755)",,,,,
238326338,,Weingartenstraße - Via Vigneti,residential,,True,False,57.760999999999996,"LINESTRING (11.164851 46.666934, 11.164718 46.666867, 11.164661 46.66682, 11.164393 46.666528)",,,,,
105831592,1,30.-Aprilstraße - Via XXX Aprile,residential,30,True,False,199.791,"LINESTRING (11.1548185 46.6711418, 11.1548241 46.6711924, 11.154869 46.6715463, 11.154915 46.6719145, 11.155042 46.672932)",,,,,
238305955,2,Freiheitsstraße - Corso della Libertà,residential,30,False,False,113.788,"LINESTRING (11.1548185 46.6711418, 11.1549344 46.671133, 11.155242 46.671111, 11.1553996 46.6710995, 11.156182 46.6710426, 11.1563015 46.6710339)",,,,,
238305955,2,Freiheitsstraße - Corso della Libertà,residential,30,False,True,141.44199999999998,"LINESTRING (11.1548185 46.6711418, 11.1547595 46.6711453, 11.153864 46.6712037, 11.1534464 46.6712302, 11.153356 46.6712368, 11.1529933 46.6712596, 11.1529729 46.6712609)",,,,,
316785652,1,Maiastraße - Via Maia,residential,,True,False,212.057,"LINESTRING (11.163249 46.666425, 11.1632393 46.6667549, 11.1631291 46.6674554, 11.1631169 46.6676545, 11.1631317 46.6678131, 11.16316 46.6679294, 11.1632187 46.6681105, 11.1632702 46.6683184)",,,,,
22749483,,Karl-Grabmayr-Straße - Via Karl Grabmayr,residential,30,False,False,9.214,"LINESTRING (11.165705 46.665158, 11.165632 46.665224)",,,,,
162443868,,F.-Innerhofer-Straße - Via F. Innerhofer,residential,,True,False,73.658,"LINESTRING (11.165481 46.666452, 11.16522 46.666558, 11.16504 46.666715, 11.164851 46.666934)",,destination,,,
"[238307392, 162443872]",,Karl-Grabmayr-Straße - Via Karl Grabmayr,residential,30,False,True,137.094,"LINESTRING (11.165481 46.666452, 11.16549 46.6663753, 11.1655696 46.6658675, 11.165604 46.665382, 11.165632 46.665224)",,destination,,,
22749524,2,F.-Innerhofer-Straße - Via F. Innerhofer,residential,,False,False,75.024,"LINESTRING (11.164469 46.66755, 11.164511 46.667391, 11.1645504 46.667338, 11.164851 46.666934)",,,,,
22749524,2,F.-Innerhofer-Straße - Via F. Innerhofer,residential,,False,True,104.381,"LINESTRING (11.164469 46.66755, 11.164588 46.667793, 11.1646533 46.6678866, 11.1649236 46.6682737, 11.1649656 46.6683339, 11.1650176 46.6684084)",,,,,
238326339,2,F.-Innerhofer-Straße,residential,,False,True,63.285,"LINESTRING (11.164469 46.66755, 11.164235 46.6675642, 11.1640748 46.6675941, 11.1638072 46.6676788, 11.1637281 46.6677528)",,,,,
22749524,2,F.-Innerhofer-Straße - Via F. Innerhofer,residential,,False,False,104.38099999999999,"LINESTRING (11.1650176 46.6684084, 11.1649656 46.6683339, 11.1649236 46.6682737, 11.1646533 46.6678866, 11.164588 46.667793, 11.164469 46.66755)",,,,,
23649602,2,Cavourstraße - Via Cavour,primary,40,False,True,65.419,"LINESTRING (11.1650176 46.6684084, 11.1649238 46.668485, 11.1648462 46.6685726, 11.1647678 46.6686433, 11.1646641 46.6687368, 11.1646374 46.6687543, 11.1645711 46.6687982, 11.1644646 46.6688522)",SS44,,,,
238326339,2,F.-Innerhofer-Straße,residential,,False,False,63.285,"LINESTRING (11.1637281 46.6677528, 11.1638072 46.6676788, 11.1640748 46.6675941, 11.164235 46.6675642, 11.164469 46.66755)",,,,,
22749518,1,F.-Innerhofer-Straße,residential,,True,False,136.28599999999997,"LINESTRING (11.1644646 46.6688522, 11.1644134 46.6688084, 11.164261 46.668665, 11.1641649 46.6685211, 11.163754 46.667906, 11.163722 46.667844, 11.1637281 46.6677528)",,,,,
23649602,2,Cavourstraße - Via Cavour,primary,40,False,False,65.419,"LINESTRING (11.1644646 46.6688522, 11.1645711 46.6687982, 11.1646374 46.6687543, 11.1646641 46.6687368, 11.1647678 46.6686433, 11.1648462 46.6685726, 11.1649238 46.668485, 11.1650176 46.6684084)",SS44,,,,
23649602,2,Cavourstraße - Via Cavour,primary,40,False,True,43.533,"LINESTRING (11.1644646 46.6688522, 11.1641382 46.6690121, 11.1640022 46.6690815)",SS44,,,,
105831587,2,Romstraße - Via Roma,primary,50,True,False,19.244,"LINESTRING (11.1631467 46.6681675, 11.1632702 46.6683184)",,,,,
22749215,1,M.-Ortwein-Straße - Via M. Ortwein,residential,30,True,False,99.997,"LINESTRING (11.1631467 46.6681675, 11.1630499 46.6682069, 11.162735 46.668336, 11.1620946 46.6686033, 11.1620611 46.6686183, 11.1620263 46.6686339)",,,,,
22749345,,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,False,69.893,"LINESTRING (11.1558101 46.665472, 11.1567194 46.6655475)",,,,,
22749345,,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,True,69.893,"LINESTRING (11.1567194 46.6655475, 11.1558101 46.665472)",,,,,
295344360,2,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,True,12.408,"LINESTRING (11.1561909 46.6686268, 11.1561773 46.668738)",,,,,
105833159,,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,False,122.748,"LINESTRING (11.1561909 46.6686268, 11.1562413 46.6686024, 11.1572474 46.6681395, 11.1574426 46.6683269)",,,,,
295344362,1,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,True,False,181.36,"LINESTRING (11.1561909 46.6686268, 11.1562213 46.6684032, 11.1562328 46.6682933, 11.1563004 46.6677344, 11.1563892 46.6670635, 11.1563958 46.6670019)",,,,,
775468073,1,Piavestraße - Via Piave,primary,50,True,False,13.679,"LINESTRING (11.1584092 46.6665239, 11.1584804 46.666411)",,,,,
776021247,1,Piavestraße - Via Piave,primary,,True,False,9.073,"LINESTRING (11.1584092 46.6665239, 11.1584437 46.6665105, 11.1584822 46.666504, 11.1585218 46.6665048)",,,,roundabout,
130912242,,Freiheitsstraße - Corso della Libertà,residential,30,True,False,295.475,"LINESTRING (11.1646463 46.6701661, 11.1645921 46.6702214, 11.1644272 46.6702986, 11.1641857 46.6703593, 11.1641063 46.6703792, 11.1639655 46.6704088, 11.1638864 46.670428, 11.1634351 46.6705376, 11.1629415 46.6706265, 11.162844 46.670644, 11.1627913 46.6706487, 11.1626786 46.6706614, 11.1619172 46.6707384, 11.1617751 46.6707528, 11.1616426 46.6707634, 11.1615187 46.6707693, 11.1609464 46.6708062)",,permit,,,
176050443,,Otto-Huber-Straße - Via Otto Huber,residential,,False,False,80.412,"LINESTRING (11.1564111 46.6718305, 11.1574082 46.6715963)",,,,,
819533834,1,Otto-Huber-Straße - Via Otto Huber,residential,30,True,False,112.734,"LINESTRING (11.1564111 46.6718305, 11.156531 46.672841)",,,,,
176050446,2,Otto-Huber-Straße - Via Otto Huber,residential,30,False,True,89.105,"LINESTRING (11.1564111 46.6718305, 11.1562931 46.6711062, 11.1563015 46.6710339)",,,,,
176050443,,Otto-Huber-Straße - Via Otto Huber,residential,,False,True,80.412,"LINESTRING (11.1574082 46.6715963, 11.1564111 46.6718305)",,,,,
"[1234289444, 105831589]",2,Romstraße - Via Roma,primary,50,True,False,113.41799999999999,"LINESTRING (11.1614609 46.6663709, 11.1615205 46.6664075, 11.1621399 46.6669435, 11.1623595 46.6671807)",,,,,
105831587,2,Romstraße - Via Roma,primary,50,True,False,101.685,"LINESTRING (11.1632702 46.6683184, 11.1633897 46.6684705, 11.1636486 46.668737, 11.163912 46.668996, 11.1640022 46.6690815)",,,,,
238325290,2,F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,True,False,34.507999999999996,"LINESTRING (11.1579453 46.6666601, 11.1580699 46.6666227, 11.1581656 46.6665987, 11.1582899 46.666572, 11.1583702 46.6665549)",,,,,
"[1184961617, 238325289]","['4', '3']",F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,False,116.305,"LINESTRING (11.1579453 46.6666601, 11.1569718 46.6667696, 11.1565232 46.6668201, 11.1564422 46.6668328)",,,,,
"[687632803, 22749533]",1,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,30,True,False,139.57,"LINESTRING (11.1564422 46.6668328, 11.1565179 46.6666556, 11.1566114 46.6661441, 11.156635 46.6660148, 11.1566969 46.6656687, 11.1567076 46.6656111, 11.1567109 46.6655933)",,,,,
"[1184961617, 238325289]","['4', '3']",F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,True,116.30499999999999,"LINESTRING (11.1564422 46.6668328, 11.1565232 46.6668201, 11.1569718 46.6667696, 11.1579453 46.6666601)",,,,,
310415358,2,Giacomo-Leopardi-Straße - Via G. Leopardi,residential,,False,False,19.185000000000002,"LINESTRING (11.1564422 46.6668328, 11.1564001 46.6669561, 11.1563958 46.6670019)",,,,,
"[1184961616, 238325283]","['2', '3']",F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,False,False,147.39000000000001,"LINESTRING (11.1564422 46.6668328, 11.1561571 46.6668574, 11.1558355 46.6668937, 11.155632 46.666957, 11.1548199 46.667238, 11.1546544 46.6672953)",,,,,
829435169,1,Piavestraße - Via Piave,primary,,True,False,5.686,"LINESTRING (11.1584256 46.6666904, 11.1583724 46.6666546)",,,,roundabout,
130912243,1,F.-Petrarca-Straße - Via F. Petrarca,tertiary,50,True,False,32.602999999999994,"LINESTRING (11.1583724 46.6666546, 11.158179 46.6666601, 11.1579453 46.6666601)",,,,,
530758854,1,Piavestraße - Via Piave,primary,,True,False,11.475999999999999,"LINESTRING (11.1583724 46.6666546, 11.1583519 46.666605, 11.1583702 46.6665549)",,,,roundabout,
238326335,2,Romstraße - Via Roma,tertiary,,False,False,36.647,"LINESTRING (11.1610868 46.6660438, 11.1611424 46.6661989, 11.1611585 46.6663121, 11.1611572 46.6663682)",,,,,
238326336,1,Romstraße - Via Roma,tertiary,,True,False,46.238,"LINESTRING (11.1610868 46.6660438, 11.1612337 46.6661742, 11.1614609 46.6663709)",,,,,
1134464465,2,Romstraße - Via Roma,tertiary,,False,True,92.011,"LINESTRING (11.1610868 46.6660438, 11.1608769 46.6656536, 11.1608595 46.6656172, 11.1608427 46.6655477, 11.1608548 46.6654272, 11.1608836 46.6653508, 11.160931 46.665253)",,,,,
22749236,,Mirabellastraße - Via Mirabella,residential,,True,False,59.173,"LINESTRING (11.162157 46.6672358, 11.16143 46.667421)",,,,,
238326337,,Mirabellastraße - Via Mirabella,residential,,False,True,16.622,"LINESTRING (11.162157 46.6672358, 11.1623595 46.6671807)",,,,,
343499486,1,Piavestraße - Via Piave,primary,,True,False,12.198999999999998,"LINESTRING (11.1585218 46.6665048, 11.1585718 46.6665174, 11.158612 46.6665414, 11.1586368 46.6665738)",,,,roundabout,
500161816,,Giosuè-Carducci-Straße - Via Giosuè Carducci,residential,30,False,True,35.372,"LINESTRING (11.1584726 46.6702555, 11.1580465 46.6701302)",,,,,
238305955,2,Freiheitsstraße - Corso della Libertà,residential,30,False,False,141.442,"LINESTRING (11.1529729 46.6712609, 11.1529933 46.6712596, 11.153356 46.6712368, 11.1534464 46.6712302, 11.153864 46.6712037, 11.1547595 46.6711453, 11.1548185 46.6711418)",,,,,
22749337,2,F.-Petrarca-Straße - Via F. Petrarca,primary,50,False,True,52.650999999999996,"LINESTRING (11.1586368 46.6665738, 11.1587003 46.6665601, 11.1587416 46.6665503, 11.1587867 46.6665386, 11.1589008 46.6665158, 11.1593055 46.6664604)",,,,,
"[522197297, 544074748]",1,Piavestraße - Via Piave,primary,,True,False,26.316999999999997,"LINESTRING (11.1586368 46.6665738, 11.1586417 46.6666186, 11.1586175 46.6666604, 11.158569 46.6666907, 11.1584972 46.6667035, 11.1584256 46.6666904)",,,,roundabout,
245129047,2,Piavestraße - Via Piave,primary,50,False,True,81.001,"LINESTRING (11.1584804 46.666411, 11.1585111 46.6663612, 11.158554 46.666268, 11.1585748 46.666217, 11.1585909 46.6661776, 11.158613 46.6661234, 11.1587459 46.6658174, 11.158787 46.665714)",,,,,
775468074,1,Piavestraße - Via Piave,primary,50,True,False,10.899000000000001,"LINESTRING (11.1584804 46.666411, 11.1585064 46.6664681, 11.1585218 46.6665048)",,,,,
23565031,2,Theaterbrücke - Ponte Teatro,secondary,50,False,False,8.312000000000001,"LINESTRING (11.1594947 46.6696248, 11.1595072 46.6695996, 11.1595141 46.6695517)",,,,,
