osmid,oneway,lanes,name,highway,maxspeed,reversed,length,junction,geometry,bridge,tunnel,ref
85552866,False,2,Corso Italia,primary,,True,180.886,,"LINESTRING (9.2295304 44.349313, 9.2295906 44.3493008, 9.2296797 44.3492915, 9.2297908 44.3492911, 9.2298345 44.3493008, 9.2298651 44.349318, 9.2298972 44.3493446, 9.2299347 44.3493815, 9.230055 44.3495348, 9.2301291 44.3496292, 9.2301885 44.3497069, 9.2303542 44.3499209, 9.2305026 44.3501255, 9.2307972 44.3505222)",,,
85405358,True,1,Via Arturo Ferretto,unclassified,,False,131.757,,"LINESTRING (9.2264685 44.3512254, 9.2270909 44.3521399, 9.2270976 44.3523077)",,,
90922166,True,,Corso Goffredo Mameli,unclassified,,False,34.59,,"LINESTRING (9.2264685 44.3512254, 9.2262758 44.3513037, 9.2261875 44.3513304, 9.2260793 44.3513632)",,,
23210543,False,,Via Bolzano,tertiary,,False,87.138,,"LINESTRING (9.226826 44.3510491, 9.2268858 44.3510695, 9.2273097 44.3512193, 9.2278292 44.3513626)",,,
165168957,True,,Corso Goffredo Mameli,unclassified,,False,34.605000000000004,,"LINESTRING (9.226826 44.3510491, 9.2267947 44.351072, 9.2266584 44.3511373, 9.2264685 44.3512254)",,,
23210543,False,,Via Bolzano,tertiary,,False,73.53099999999999,,"LINESTRING (9.2300734 44.3515937, 9.2306094 44.3515514, 9.2306623 44.3515484, 9.2309545 44.3515034, 9.230987 44.3514974)",,,
23210543,False,,Via Bolzano,tertiary,,True,181.498,,"LINESTRING (9.2300734 44.3515937, 9.2291379 44.3515814, 9.2285113 44.3515078, 9.2279105 44.351385, 9.2278292 44.3513626)",,,
"[23210555, 23440438]",False,,Via Cerisola,unclassified,,"[False, True]",310.08,,"LINESTRING (9.2300734 44.3515937, 9.2300992 44.3518085, 9.230082 44.3519926, 9.230082 44.3520724, 9.2301163 44.3521522, 9.2300992 44.3522749, 9.2300219 44.3523425, 9.229912 44.352423, 9.2296786 44.3525695, 9.2293009 44.3527721, 9.2292204 44.3528305, 9.2292376 44.3529102, 9.2293063 44.3529823, 9.2294951 44.3531803, 9.2297011 44.3534503, 9.229744 44.3535669, 9.2297247 44.3536635, 9.2296429 44.3537937, 9.2294755 44.353934)",,,
"[61236529, 61236571, 50989886]",True,1,"['Viale Milano', 'Via Giovanni Amendola']",tertiary,,False,84.21199999999999,,"LINESTRING (9.2245735 44.3495767, 9.2246454 44.3495436, 9.2248914 44.3494303, 9.2252119 44.3492787, 9.2254594 44.3491617)",,,
61236544,False,,Via Giovanni Battista Perasso,residential,,False,28.223,,"LINESTRING (9.2245735 44.3495767, 9.2245324 44.3495418, 9.2244097 44.349353)",,,
50990201,False,2,Ponte Lorenzo Ricci,primary,50,False,35.329,,"LINESTRING (9.2268144 44.3480983, 9.2272034 44.3482518)",yes,,
61232983,True,,Via Dante Alighieri,residential,,False,127.23400000000001,,"LINESTRING (9.2268144 44.3480983, 9.2277482 44.3472014, 9.2277712 44.3471812)",,,
853206727,False,2,Via Aurelia Ponente,primary,50,True,33.376000000000005,,"LINESTRING (9.2268144 44.3480983, 9.2267845 44.3480826, 9.2267124 44.3480489, 9.2264643 44.3479328)",,,
23210543,False,,Via Bolzano,tertiary,,False,67.172,,"LINESTRING (9.230987 44.3514974, 9.23111 44.3514754, 9.2313932 44.3514238, 9.2314325 44.3514158, 9.2314655 44.3514062, 9.23153 44.3513912, 9.2316565 44.3513562, 9.2317902 44.3513146)",,,
23210543,False,,Via Bolzano,tertiary,,True,73.531,,"LINESTRING (9.230987 44.3514974, 9.2309545 44.3515034, 9.2306623 44.3515484, 9.2306094 44.3515514, 9.2300734 44.3515937)",,,
48856266,False,,Salita Sant'Agostino,residential,,True,203.367,,"LINESTRING (9.230987 44.3514974, 9.2310414 44.3515354, 9.2311036 44.3515479, 9.2314003 44.3514858, 9.2314438 44.3514858, 9.2314788 44.3515125, 9.2315298 44.3516189, 9.2319641 44.3525727, 9.2320765 44.3527754, 9.2320975 44.3528285, 9.232076 44.3528769)",,,
23210543,False,,Via Bolzano,tertiary,,True,35.219,,"LINESTRING (9.2321903 44.351179, 9.231967 44.3512595, 9.2317902 44.3513146)",,,
"[199288360, 199288359, 24077855]",True,,Via Achille e Alfredo Betti,tertiary,,False,71.064,,"LINESTRING (9.2321903 44.351179, 9.2321648 44.3511514, 9.2320438 44.3510055, 9.2318575 44.3507149, 9.2317829 44.3506111)",,yes,
"[377881401, 24077859, 297121742]",False,2,Via Achille e Alfredo Betti,tertiary,,"[False, True]",236.486,,"LINESTRING (9.2321903 44.351179, 9.2322519 44.3512238, 9.232338 44.3512408, 9.2324182 44.3512449, 9.2324825 44.3512302, 9.2328762 44.3510689, 9.2329469 44.3510576, 9.2329987 44.3510642, 9.233056 44.3511086, 9.2331012 44.3511602, 9.2331705 44.351286, 9.2332643 44.3515756, 9.233378 44.3518363, 9.2336611 44.352355, 9.2337349 44.3524361)",,,
"[853206733, 853206734]",True,,Via Monsignor Agostino Giustiniani,residential,,False,21.512,,"LINESTRING (9.2295827 44.3482518, 9.2295447 44.3482789, 9.2293756 44.348376)",,,
58732235,False,,Corso Cristoforo Colombo,secondary,,True,14.23,,"LINESTRING (9.2272212 44.3468226, 9.2273185 44.3467152)",,,SP227
"[61236531, 61236559]",False,,Corso Cristoforo Colombo,secondary,,False,138.464,,"LINESTRING (9.2272212 44.3468226, 9.2271393 44.3468946, 9.2271119 44.3469274, 9.2265861 44.3474887, 9.2265076 44.347587, 9.2263562 44.3477766, 9.2263622 44.3478836)",,,SP227
853206727,False,2,Via Aurelia Ponente,primary,50,False,9.79,,"LINESTRING (9.2263622 44.3478836, 9.2264643 44.3479328)",,,
"[61236531, 61236559]",False,,Corso Cristoforo Colombo,secondary,,True,138.464,,"LINESTRING (9.2263622 44.3478836, 9.2263562 44.3477766, 9.2265076 44.347587, 9.2265861 44.3474887, 9.2271119 44.3469274, 9.2271393 44.3468946, 9.2272212 44.3468226)",,,SP227
853206727,False,2,Via Aurelia Ponente,primary,50,True,31.859,,"LINESTRING (9.2263622 44.3478836, 9.2262717 44.3478427, 9.2260173 44.3477379)",,,
427071324,False,,Via Antonio Gramsci,residential,,True,107.457,,"LINESTRING (9.228096 44.3474723, 9.2290085 44.3481851)",,,
23440228,False,,Via Armando Diaz,residential,,False,112.029,,"LINESTRING (9.228096 44.3474723, 9.2280602 44.3475036, 9.2272034 44.3482518)",,,
"[586439200, 50827275, 586439199]",False,,Ponte Carristi d'Italia,residential,,False,41.416,,"LINESTRING (9.228096 44.3474723, 9.2280436 44.3474261, 9.2278156 44.3472247, 9.2277712 44.3471812)",yes,,
23210649,True,1,Via Carlo e Nello Rosselli,tertiary,,False,32.235,,"LINESTRING (9.2272034 44.3482518, 9.2269495 44.3484778)",,,
50990201,False,2,Ponte Lorenzo Ricci,primary,50,True,35.329,,"LINESTRING (9.2272034 44.3482518, 9.2268144 44.3480983)",yes,,
23440228,False,,Via Armando Diaz,residential,,True,112.029,,"LINESTRING (9.2272034 44.3482518, 9.2280602 44.3475036, 9.228096 44.3474723)",,,
50990198,False,2,Corso Giacomo Matteotti,primary,50,False,125.297,,"LINESTRING (9.2272034 44.3482518, 9.2272586 44.3482757, 9.2277041 44.3484739, 9.227953 44.348586, 9.2282605 44.3487125, 9.2285474 44.3488398)",,,
853206732,True,,Piazza Quattro Novembre,residential,,False,9.978,,"LINESTRING (9.2291619 44.3484678, 9.2292156 44.3483867)",,,
61400572,False,,Via Monsignor Agostino Giustiniani,residential,,False,64.02799999999999,,"LINESTRING (9.2291619 44.3484678, 9.2287722 44.3486978, 9.2285474 44.3488398)",,,
853206731,True,,Piazza Quattro Novembre,residential,,False,6.542,,"LINESTRING (9.2292156 44.3483867, 9.2292594 44.3483369)",,,
23440245,True,,Via Antonio Gramsci,residential,,False,27.973,,"LINESTRING (9.2292156 44.3483867, 9.2291976 44.3483541, 9.2291652 44.3483216, 9.2290085 44.3481851)",,,
61269442,True,,Via Luigi Galvani,unclassified,,False,26.891,,"LINESTRING (9.226755 44.3531103, 9.2270928 44.3531223)",,,
550828769,False,,Corso Goffredo Mameli,unclassified,,False,16.406,,"LINESTRING (9.2260793 44.3513632, 9.2258815 44.3514052)",,,
23440429,True,1,Via Alessandro Volta,residential,,False,116.482,,"LINESTRING (9.2260793 44.3513632, 9.2261757 44.3515858, 9.2263814 44.3521337, 9.2264739 44.3523719)",,,
"[23210555, 23440438]",False,,Via Cerisola,unclassified,,"[False, True]",310.08000000000004,,"LINESTRING (9.2294755 44.353934, 9.2296429 44.3537937, 9.2297247 44.3536635, 9.229744 44.3535669, 9.2297011 44.3534503, 9.2294951 44.3531803, 9.2293063 44.3529823, 9.2292376 44.3529102, 9.2292204 44.3528305, 9.2293009 44.3527721, 9.2296786 44.3525695, 9.229912 44.352423, 9.2300219 44.3523425, 9.2300992 44.3522749, 9.2301163 44.3521522, 9.230082 44.3520724, 9.230082 44.3519926, 9.2300992 44.3518085, 9.2300734 44.3515937)",,,
"[942216270, 23440438]",False,,Via Cerisola,"['unclassified', 'residential']",,"[False, True]",123.702,,"LINESTRING (9.2294755 44.353934, 9.2293663 44.353972, 9.2291861 44.354008, 9.2290137 44.3540425, 9.2289023 44.3540458, 9.228572 44.3540452, 9.2283702 44.3540254, 9.2280699 44.3539818, 9.2279556 44.3539973)",,,
85408943,False,,Salita Guardastelle,unclassified,,True,97.29400000000001,,"LINESTRING (9.2294755 44.353934, 9.2296785 44.3541196, 9.2297549 44.354249, 9.2298125 44.3544504, 9.2298373 44.3547432)",,,
61813803,False,2,Corso Giuseppe Assereto,primary,50,True,180.96,,"LINESTRING (9.2317829 44.3506111, 9.232012 44.3504977, 9.2320904 44.3504588, 9.2322261 44.3503974, 9.2326269 44.3502172, 9.2326661 44.3501984, 9.2330937 44.3500049, 9.2336085 44.349772, 9.2336975 44.3497317)",,,
"[1123672080, 1123672081, 85552870]",False,2,Corso Giuseppe Assereto,primary,50,False,70.857,,"LINESTRING (9.2317829 44.3506111, 9.2316282 44.3506733, 9.2313532 44.3507838, 9.2313203 44.3507938, 9.2311481 44.3507945, 9.2309681 44.3507504)",,,
648612663,True,,Via Generale Alessandro La Marmora,tertiary,,False,6.049,,"LINESTRING (9.2309681 44.3507504, 9.2309052 44.3507198)",,,
"[85552866, 85552870]",False,2,Corso Italia,primary,50,False,19.106,,"LINESTRING (9.2309681 44.3507504, 9.2308799 44.3506337, 9.2308553 44.3505987)",,,
"[1123672080, 1123672081, 85552870]",False,2,Corso Giuseppe Assereto,primary,50,True,70.857,,"LINESTRING (9.2309681 44.3507504, 9.2311481 44.3507945, 9.2313203 44.3507938, 9.2313532 44.3507838, 9.2316282 44.3506733, 9.2317829 44.3506111)",,,
195575383,False,,Via Achille e Alfredo Betti,tertiary,,False,50.545,,"LINESTRING (9.2345619 44.3531845, 9.2343809 44.352971, 9.2342335 44.3527953)",,,
195575383,False,,Via Achille e Alfredo Betti,tertiary,,True,117.88300000000001,,"LINESTRING (9.2345619 44.3531845, 9.2347427 44.3533753, 9.2348801 44.3535356, 9.2350605 44.353787, 9.2351447 44.353906, 9.2352332 44.3541227)",,,
673004685,False,,Via Aschieri,residential,,False,61.882,,"LINESTRING (9.2345619 44.3531845, 9.23434 44.3533124, 9.2339243 44.3535023)",,,
1123672082,False,2,Via Achille e Alfredo Betti,tertiary,,True,26.74,,"LINESTRING (9.2337349 44.3524361, 9.2339521 44.3526197)",,,
61194842,False,,Via dei Panettieri,residential,,False,68.382,,"LINESTRING (9.2337349 44.3524361, 9.2335 44.3525434, 9.2333931 44.3525853, 9.2333059 44.3525453, 9.2332402 44.3525182, 9.232964 44.3525508)",,,
"[377881401, 24077859, 297121742]",False,2,Via Achille e Alfredo Betti,tertiary,,"[False, True]",236.486,,"LINESTRING (9.2337349 44.3524361, 9.2336611 44.352355, 9.233378 44.3518363, 9.2332643 44.3515756, 9.2331705 44.351286, 9.2331012 44.3511602, 9.233056 44.3511086, 9.2329987 44.3510642, 9.2329469 44.3510576, 9.2328762 44.3510689, 9.2324825 44.3512302, 9.2324182 44.3512449, 9.232338 44.3512408, 9.2322519 44.3512238, 9.2321903 44.351179)",,,
58999574,True,1,Via Montebello,primary,50,False,8.434,,"LINESTRING (9.2342619 44.3484506, 9.2341863 44.3485038)",,,
"[853206736, 58999577, 1123672091, 1123672092]",False,2,"['Via Aurelia Orientale', 'Via Montebello']",primary,50,True,116.53699999999999,,"LINESTRING (9.2342619 44.3484506, 9.2343576 44.3484016, 9.2345042 44.3483411, 9.2346077 44.3482984, 9.2352141 44.3480114, 9.2353317 44.3479557, 9.23552 44.3479333)",,,
58999575,True,2,Via del Milite Ignoto,primary,50,False,14.017,roundabout,"LINESTRING (9.2339272 44.3495791, 9.2339403 44.3495997, 9.2339453 44.3496219, 9.2339421 44.3496443, 9.2339259 44.3496712, 9.2338981 44.3496925)",,,
41203080,True,,Via Gorizia,unclassified,,False,58.764,,"LINESTRING (9.2237087 44.3512916, 9.2240292 44.3517678)",,,
61237499,False,,Via della Libertà,primary,,True,94.839,,"LINESTRING (9.2237087 44.3512916, 9.2240996 44.3511211, 9.2244752 44.3509099, 9.2246899 44.3508088)",,,
761585723,False,,,residential,,False,42.864000000000004,,"LINESTRING (9.2287396 44.3552509, 9.2289005 44.3551929, 9.229162 44.3551142, 9.2292345 44.3550999)",,,
942216270,False,,Via Cerisola,residential,,True,130.427,,"LINESTRING (9.2287396 44.3552509, 9.2281688 44.3547439, 9.2279673 44.3545007, 9.2278939 44.3543721, 9.227887 44.3542717)",,,
48856266,False,,Salita Sant'Agostino,residential,,False,203.367,,"LINESTRING (9.232076 44.3528769, 9.2320975 44.3528285, 9.2320765 44.3527754, 9.2319641 44.3525727, 9.2315298 44.3516189, 9.2314788 44.3515125, 9.2314438 44.3514858, 9.2314003 44.3514858, 9.2311036 44.3515479, 9.2310414 44.3515354, 9.230987 44.3514974)",,,
207870046,False,,Via dei Panettieri,residential,,True,61.098,,"LINESTRING (9.232076 44.3528769, 9.232351 44.3527601, 9.2327306 44.3525892)",,,
1123672083,False,,Salita Sant'Agostino,residential,,True,108.491,,"LINESTRING (9.232076 44.3528769, 9.2314891 44.3531337, 9.2314366 44.353232, 9.2314597 44.3536101)",,,
1123672083,False,,Salita Sant'Agostino,residential,,False,108.491,,"LINESTRING (9.2314597 44.3536101, 9.2314366 44.353232, 9.2314891 44.3531337, 9.232076 44.3528769)",,,
58732236,False,,,residential,,False,23.51,,"LINESTRING (9.2277712 44.3471812, 9.2275776 44.3470214)",,,
"[586439200, 50827275, 586439199]",False,,Ponte Carristi d'Italia,residential,,True,41.416000000000004,,"LINESTRING (9.2277712 44.3471812, 9.2278156 44.3472247, 9.2280436 44.3474261, 9.228096 44.3474723)",yes,,
61192868,False,,Via San Francesco d'Assisi,unclassified,,False,42.664,,"LINESTRING (9.2340719 44.3486709, 9.2342051 44.348694, 9.2344024 44.3487562, 9.2344834 44.3487856, 9.2345712 44.3488076)",,,
713034275,True,2,Via del Milite Ignoto,primary,50,False,101.738,,"LINESTRING (9.2340719 44.3486709, 9.2340459 44.3487576, 9.2340328 44.3488012, 9.2340289 44.3488293, 9.2339912 44.3490998, 9.2339588 44.3493992, 9.2339272 44.3495791)",,,
59161735,True,1,Via Trento,unclassified,,False,99.80399999999999,,"LINESTRING (9.2252117 44.3516251, 9.2248623 44.3510759, 9.2247218 44.350855, 9.2246899 44.3508088)",,,
550828766,True,,Corso Goffredo Mameli,unclassified,,False,95.51199999999999,,"LINESTRING (9.2252117 44.3516251, 9.225018 44.3516673, 9.2246744 44.3517026, 9.2240785 44.3517624, 9.2240292 44.3517678)",,,
"[648612647, 59161735]",True,1,"['Via Trento', 'Piazza Cile']",unclassified,,False,87.628,,"LINESTRING (9.2246899 44.3508088, 9.2246409 44.3507545, 9.2245334 44.3505507, 9.224518 44.3505313, 9.2242369 44.3501772, 9.2241843 44.350111)",,,
61237499,False,,Via della Libertà,primary,,False,94.839,,"LINESTRING (9.2246899 44.3508088, 9.2244752 44.3509099, 9.2240996 44.3511211, 9.2237087 44.3512916)",,,
61237499,False,,Via della Libertà,primary,,True,35.074999999999996,,"LINESTRING (9.2246899 44.3508088, 9.2247394 44.3507847, 9.2250592 44.3506363)",,,
87365638,False,2,Via Castagneto,residential,,False,18.007,,"LINESTRING (9.2346527 44.3528061, 9.2348069 44.3529247)",,,
87365638,False,2,Via Castagneto,residential,,True,18.208000000000002,,"LINESTRING (9.2346527 44.3528061, 9.2345504 44.3527265, 9.2344969 44.3526861)",,,
88844325,False,,Via Don Giovanni Minzoni,residential,,False,61.504999999999995,,"LINESTRING (9.2348364 44.3484348, 9.234903 44.3484447, 9.234973 44.348436, 9.2351062 44.3484375, 9.2352976 44.3484638, 9.2354586 44.3485064, 9.235582 44.3485449)",,,
"[1123672089, 88844325]",False,,Via Don Giovanni Minzoni,residential,,True,47.241,,"LINESTRING (9.2348364 44.3484348, 9.234759 44.3485484, 9.234717 44.34861, 9.2346724 44.348701, 9.2346315 44.3487747, 9.2345712 44.3488076)",,,
479690385,False,,Passo Santa Chiara,residential,,False,67.716,,"LINESTRING (9.2348364 44.3484348, 9.2348398 44.3483953, 9.2348733 44.3483455, 9.2350128 44.3482659, 9.2351859 44.3481805, 9.2352314 44.3481709, 9.2352627 44.3481885, 9.2353749 44.3483426)",,,
61192855,False,,Via Bartolomeo Maggiocco,residential,,False,217.36,,"LINESTRING (9.2343956 44.3507276, 9.2343927 44.3507828, 9.2343846 44.3510074, 9.2343078 44.3512652, 9.2342032 44.3515435, 9.2341451 44.3517626, 9.2341261 44.3518991, 9.234166 44.3520063, 9.2343104 44.3523216, 9.2344087 44.3525354, 9.2344502 44.3526164, 9.2344556 44.3526244)",,,
61192855,False,,Via Bartolomeo Maggiocco,residential,,True,122.63999999999999,,"LINESTRING (9.2343956 44.3507276, 9.2343846 44.3505905, 9.2343243 44.3504094, 9.2342256 44.3502229, 9.2340056 44.3498863, 9.2338981 44.3496925)",,,
377881403,False,2,Via Ottavio Ferraretto,residential,,False,93.557,,"LINESTRING (9.2343956 44.3507276, 9.2346286 44.3507505, 9.2346867 44.3507397, 9.2347244 44.3507127, 9.234746 44.3506831, 9.2348108 44.3503915, 9.2348405 44.3503267, 9.2348972 44.3502714, 9.2349701 44.3502444, 9.2350362 44.3502552, 9.2350538 44.3502701)",,,
501691386,False,2,Via Don Giovanni Minzoni,residential,,True,186.106,,"LINESTRING (9.2356519 44.351726, 9.2355367 44.3516821, 9.2354763 44.3516163, 9.2354763 44.351534, 9.2354873 44.3514353, 9.2355421 44.3512542, 9.235571 44.3511629, 9.2356793 44.3508209, 9.2358493 44.3502448, 9.2358719 44.3501441)",,,
61192855,False,,Via Bartolomeo Maggiocco,residential,,True,7.606,,"LINESTRING (9.2344969 44.3526861, 9.2344556 44.3526244)",,,
"[61194838, 297121743]",False,,,residential,,False,24.209000000000003,,"LINESTRING (9.2344969 44.3526861, 9.2343005 44.3527671, 9.2342335 44.3527953)",yes,,
87365638,False,2,Via Castagneto,residential,,False,18.208000000000002,,"LINESTRING (9.2344969 44.3526861, 9.2345504 44.3527265, 9.2346527 44.3528061)",,,
1123672082,False,2,Via Achille e Alfredo Betti,tertiary,,False,26.74,,"LINESTRING (9.2339521 44.3526197, 9.2337349 44.3524361)",,,
61192861,False,,Vico privato della Roggia,residential,20,True,61.362,,"LINESTRING (9.2339521 44.3526197, 9.2339106 44.352658, 9.2338205 44.3527166, 9.2337092 44.3528238, 9.2336433 44.3529021, 9.2335032 44.3529144, 9.2333878 44.3528773)",,,
1123672082,False,2,Via Achille e Alfredo Betti,tertiary,,True,29.857999999999997,,"LINESTRING (9.2339521 44.3526197, 9.2341322 44.3527191, 9.2341749 44.3527427, 9.2342335 44.3527953)",,,
61192861,False,,Vico privato della Roggia,residential,20,False,61.361999999999995,,"LINESTRING (9.2333878 44.3528773, 9.2335032 44.3529144, 9.2336433 44.3529021, 9.2337092 44.3528238, 9.2338205 44.3527166, 9.2339106 44.352658, 9.2339521 44.3526197)",,,
61192868,False,,Via San Francesco d'Assisi,unclassified,,True,42.664,,"LINESTRING (9.2345712 44.3488076, 9.2344834 44.3487856, 9.2344024 44.3487562, 9.2342051 44.348694, 9.2340719 44.3486709)",,,
61598852,False,,Piazza San Francesco d'Assisi,residential,,False,40.269,,"LINESTRING (9.2345712 44.3488076, 9.2346108 44.3490899, 9.2345949 44.3491675)",,,
"[1123672089, 88844325]",False,,Via Don Giovanni Minzoni,residential,,False,47.241,,"LINESTRING (9.2345712 44.3488076, 9.2346315 44.3487747, 9.2346724 44.348701, 9.234717 44.34861, 9.234759 44.3485484, 9.2348364 44.3484348)",,,
501691386,False,2,Via Don Giovanni Minzoni,residential,,False,20.68,,"LINESTRING (9.235582 44.3485449, 9.2358412 44.3485601)",,,
88844325,False,,Via Don Giovanni Minzoni,residential,,True,61.504999999999995,,"LINESTRING (9.235582 44.3485449, 9.2354586 44.3485064, 9.2352976 44.3484638, 9.2351062 44.3484375, 9.234973 44.348436, 9.234903 44.3484447, 9.2348364 44.3484348)",,,
629148182,False,,Via Don Giovanni Minzoni,residential,,True,10.478,,"LINESTRING (9.235582 44.3485449, 9.235625 44.3485778, 9.2356719 44.3486138)",,,
501691386,False,2,Via Don Giovanni Minzoni,residential,,True,20.68,,"LINESTRING (9.2358412 44.3485601, 9.235582 44.3485449)",,,
61813802,True,2,,primary,,False,8.601,,"LINESTRING (9.2336975 44.3497317, 9.2337144 44.3496553)",,,
61194847,False,,Via Pellerano Murtula,residential,,True,39.025,,"LINESTRING (9.2336975 44.3497317, 9.2337383 44.3497984, 9.2339281 44.3500412)",,,
61813803,False,2,Corso Giuseppe Assereto,primary,50,False,180.96,,"LINESTRING (9.2336975 44.3497317, 9.2336085 44.349772, 9.2330937 44.3500049, 9.2326661 44.3501984, 9.2326269 44.3502172, 9.2322261 44.3503974, 9.2320904 44.3504588, 9.232012 44.3504977, 9.2317829 44.3506111)",,,
195575383,False,,Via Achille e Alfredo Betti,tertiary,,True,50.545,,"LINESTRING (9.2342335 44.3527953, 9.2343809 44.352971, 9.2345619 44.3531845)",,,
"[61194838, 297121743]",False,,,residential,,True,24.209000000000003,,"LINESTRING (9.2342335 44.3527953, 9.2343005 44.3527671, 9.2344969 44.3526861)",yes,,
1123672082,False,2,Via Achille e Alfredo Betti,tertiary,,False,29.857999999999997,,"LINESTRING (9.2342335 44.3527953, 9.2341749 44.3527427, 9.2341322 44.3527191, 9.2339521 44.3526197)",,,
61194847,False,,Via Pellerano Murtula,residential,,False,39.025,,"LINESTRING (9.2339281 44.3500412, 9.2337383 44.3497984, 9.2336975 44.3497317)",,,
61232989,False,,Via Monsignor Orazio Ratto,unclassified,,False,50.882,,"LINESTRING (9.2296568 44.3506248, 9.2296989 44.3510814)",,,
61232976,True,,Via Generale Alessandro La Marmora,tertiary,50,False,130.31100000000004,,"LINESTRING (9.2296568 44.3506248, 9.2290235 44.3506538, 9.2286759 44.3507035, 9.2285813 44.3507055, 9.2285115 44.3506122, 9.2282574 44.3503847)",,,
648612660,False,,Via Generale Alessandro La Marmora,tertiary,,False,28.910000000000004,,"LINESTRING (9.2296568 44.3506248, 9.2297579 44.3506172, 9.2300184 44.3505976)",,,
61232991,True,,Via Trieste,unclassified,,False,48.74,,"LINESTRING (9.2265888 44.3487989, 9.2269261 44.3491649)",,,
23210649,True,1,Via Carlo e Nello Rosselli,tertiary,,False,66.956,,"LINESTRING (9.2265888 44.3487989, 9.226129 44.3492081, 9.2260595 44.3492672)",,,
61232977,False,,Via Raffaele Rossetti,unclassified,,True,62.268,,"LINESTRING (9.227556 44.3488322, 9.2269261 44.3491649)",,,
61236514,False,,Via Raffaele Rossetti,residential,,False,20.399,,"LINESTRING (9.227556 44.3488322, 9.227757 44.3487182)",,,
61236565,True,,Via Monsignor Cesare Boccoleri,unclassified,,False,62.29,,"LINESTRING (9.227556 44.3488322, 9.2274215 44.3487591, 9.2269495 44.3484778)",,,
392289581,True,,,residential,,False,18.98,,"LINESTRING (9.2274313 44.3469036, 9.2272212 44.3468226)",,,
853206730,False,,,residential,,True,17.519,,"LINESTRING (9.2274313 44.3469036, 9.2275776 44.3470214)",,,
61232991,True,,Via Trieste,unclassified,,False,47.469,,"LINESTRING (9.2275814 44.34989, 9.2279051 44.3502487)",,,
61232973,True,,Via San Benedetto,unclassified,,False,88.81299999999999,,"LINESTRING (9.2275814 44.34989, 9.227772 44.3497743, 9.2280906 44.3496086, 9.2282767 44.3494631, 9.2284068 44.3493571)",,,
61232977,False,,Via Raffaele Rossetti,unclassified,,False,62.268,,"LINESTRING (9.2269261 44.3491649, 9.227556 44.3488322)",,,
61232991,True,,Via Trieste,unclassified,,False,46.608,,"LINESTRING (9.2269261 44.3491649, 9.2272614 44.3495087)",,,
297121741,True,,Corso Goffredo Mameli,tertiary,50,False,93.437,,"LINESTRING (9.2279051 44.3502487, 9.2277369 44.3503321, 9.2276624 44.3503763, 9.2274136 44.3505238, 9.2271879 44.3507056, 9.2270523 44.3508207)",,,
23516844,False,,Via della Libertà,primary,50,False,63.253,,"LINESTRING (9.2272614 44.3495087, 9.226627 44.3498519)",,,
23516844,False,,Via della Libertà,primary,50,True,63.801,,"LINESTRING (9.2272614 44.3495087, 9.2279171 44.349178)",,,
61232991,True,,Via Trieste,unclassified,,False,49.448,,"LINESTRING (9.2272614 44.3495087, 9.2275814 44.34989)",,,
