osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,width,bridge,tunnel
44643337,True,1,Via Fratelli De Giuli,tertiary,50,False,24.101999999999997,"LINESTRING (10.219821 45.3699327, 10.21973 45.36983, 10.21968 45.3698, 10.21961 45.3697937)",,,,
53447267,True,1,Via Tito Speri,tertiary,50,False,22.561,"LINESTRING (10.219821 45.3699327, 10.2197875 45.3697777, 10.2197828 45.3697317)",,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,6.66,"LINESTRING (10.2197798 45.3694896, 10.2197414 45.3694766, 10.2197106 45.3694559)",roundabout,,,
1136236580,True,1,Via Guglielmo Marconi,tertiary,50,False,18.03,"LINESTRING (10.2198271 45.3693023, 10.219982 45.3691821)",,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,12.972,"LINESTRING (10.2198271 45.3693023, 10.2198677 45.3693084, 10.2199038 45.3693228, 10.2199321 45.3693442, 10.2199499 45.3693705)",roundabout,,,
155219435,True,1,Via Guglielmo Marconi,tertiary,50,False,7.73,"LINESTRING (10.219982 45.3691821, 10.2199741 45.3692514)",,,,
"[59002264, 551300868, 551222815]",False,2,Via Guglielmo Marconi,tertiary,50,False,234.17799999999994,"LINESTRING (10.219982 45.3691821, 10.2200925 45.3688473, 10.2201549 45.368686, 10.2202226 45.3683995, 10.2202299 45.3681905, 10.2202289 45.3681286, 10.2202123 45.3677756, 10.2202111 45.3676368, 10.2201959 45.3675607, 10.2201587 45.3674817, 10.2201238 45.3674249, 10.2199434 45.3671312)",,,,
131386841,False,,Piazza Cesare Battisti,tertiary,,False,56.963,"LINESTRING (10.2199434 45.3671312, 10.2198114 45.3671211, 10.2197 45.3671125, 10.2192193 45.367071)",,,,
156211221,True,2,Via Guglielmo Marconi,tertiary,50,False,89.753,"LINESTRING (10.2199434 45.3671312, 10.2199273 45.3670174, 10.2199194 45.3669616, 10.219919 45.3668515, 10.2199186 45.3667412, 10.219918 45.366597, 10.2199204 45.3664189, 10.2199038 45.3663256)",,,,
"[59002264, 551300868, 551222815]",False,2,Via Guglielmo Marconi,tertiary,50,True,234.178,"LINESTRING (10.2199434 45.3671312, 10.2201238 45.3674249, 10.2201587 45.3674817, 10.2201959 45.3675607, 10.2202111 45.3676368, 10.2202123 45.3677756, 10.2202289 45.3681286, 10.2202299 45.3681905, 10.2202226 45.3683995, 10.2201549 45.368686, 10.2200925 45.3688473, 10.219982 45.3691821)",,,,
150429052,False,2,Via Badia,tertiary,50,False,16.9,"LINESTRING (10.2199654 45.3632658, 10.2200066 45.3631166)",,,,
150429052,False,2,Via Badia,tertiary,50,True,84.246,"LINESTRING (10.2199654 45.3632658, 10.2199488 45.3633584, 10.2198451 45.3639306, 10.2198395 45.364018)",,,,
53447264,True,1,Via Brescia,tertiary,50,False,11.93,"LINESTRING (10.2167301 45.3702097, 10.2167386 45.3702544, 10.2167214 45.3703154)",,,,
"[59002265, 1069003019]",False,2,Via Brescia,tertiary,,False,155.13400000000001,"LINESTRING (10.2167301 45.3702097, 10.2167391 45.370192, 10.2168039 45.3700627, 10.2168603 45.3699256, 10.2169421 45.3697492, 10.2172789 45.3690695, 10.2173684 45.3688888)",,,,
"[82554296, 44643337, 995257131]",True,1,Via Fratelli De Giuli,tertiary,50,False,102.72399999999999,"LINESTRING (10.21961 45.3697937, 10.21954 45.3698, 10.2194924 45.3698153, 10.2194342 45.3698339, 10.2191424 45.369941, 10.2189996 45.3699816, 10.2188428 45.3700189, 10.2186056 45.3700509, 10.2185793 45.370054, 10.2183711 45.3700786)",,,,
54174000,True,1,,tertiary,,False,25.381,"LINESTRING (10.2162064 45.3708022, 10.2161204 45.3707941, 10.2159025 45.3707266)",,,,
1069003018,True,2,Via Brescia,secondary,50,False,14.075,"LINESTRING (10.2162064 45.3708022, 10.2161985 45.3707711, 10.2162025 45.3707395, 10.2162181 45.3707099, 10.2162443 45.3706841)",roundabout,,,
54173984,True,2,Via Brescia,secondary,50,False,16.207,"LINESTRING (10.2163507 45.3706469, 10.2164025 45.3706486, 10.2164512 45.3706612, 10.2164922 45.3706836, 10.2165217 45.3707135)",roundabout,,,
59002274,True,1,Via Brescia,tertiary,50,False,56.961999999999996,"LINESTRING (10.2163507 45.3706469, 10.2164739 45.3705151, 10.2165863 45.3703891, 10.2167301 45.3702097)",,,,
1158654265,True,2,Via Brescia,secondary,50,False,16.877,"LINESTRING (10.2165217 45.3707135, 10.2165373 45.3707498, 10.216536 45.3707878, 10.2165178 45.3708235, 10.2164846 45.3708534)",roundabout,,,
1158654268,True,2,Via Brescia,secondary,50,False,9.46,"LINESTRING (10.2162443 45.3706841, 10.2162719 45.3706674, 10.2163038 45.3706552, 10.2163507 45.3706469)",roundabout,,,
131386846,True,1,,tertiary,,False,27.232,"LINESTRING (10.2159025 45.3707266, 10.2160841 45.3707155, 10.2162443 45.3706841)",,,,
197348431,False,2,Viale Michelangelo Buonarroti,tertiary,,True,68.86699999999999,"LINESTRING (10.2159025 45.3707266, 10.2157709 45.3706932, 10.2150891 45.3704881)",,,,
100696059,False,,Via Giacomo Puccini,residential,,True,209.12800000000001,"LINESTRING (10.2150891 45.3704881, 10.2150634 45.3705396, 10.2147424 45.3711828, 10.2132769 45.3708471, 10.2131934 45.370828)",,,,
197348431,False,2,Viale Michelangelo Buonarroti,tertiary,,False,68.86699999999999,"LINESTRING (10.2150891 45.3704881, 10.2157709 45.3706932, 10.2159025 45.3707266)",,,,
197348431,False,2,Viale Michelangelo Buonarroti,tertiary,,True,56.887,"LINESTRING (10.2150891 45.3704881, 10.2146757 45.3703666, 10.2145132 45.3703154, 10.2144201 45.3702861)",,,,
111721725,True,,Via Giuseppe Mazzini,residential,,False,38.968,"LINESTRING (10.2144647 45.3675195, 10.2140475 45.3677116)",,5,,
155219432,False,,Via Gioacchino Rossini,residential,,False,132.06400000000002,"LINESTRING (10.2144647 45.3675195, 10.2147022 45.3677549, 10.2155204 45.3684463)",,,,
111721725,True,,Via Giuseppe Mazzini,residential,,False,25.282,"LINESTRING (10.2147402 45.3674002, 10.2144647 45.3675195)",,5,,
183588927,False,,Via Carrettieri,residential,,False,60.040000000000006,"LINESTRING (10.2147402 45.3674002, 10.2146995 45.3673441, 10.2146829 45.3672588, 10.214695 45.366868)",,,,
111721725,True,,Via Giuseppe Mazzini,residential,,False,23.131,"LINESTRING (10.2159106 45.3670116, 10.2156342 45.3670862)",,5,,
59002263,False,,Via Camillo Benso conte di Cavour,tertiary,,False,76.952,"LINESTRING (10.2170304 45.3664543, 10.2171403 45.3664434, 10.2176632 45.3664671, 10.2180132 45.3664636)",,,,
111721725,True,,Via Giuseppe Mazzini,residential,,False,108.037,"LINESTRING (10.2170304 45.3664543, 10.216919 45.3665501, 10.2166399 45.366702, 10.2161956 45.366912, 10.2159106 45.3670116)",,5,,
155219441,False,,Via Arsenale,residential,,True,74.614,"LINESTRING (10.2170304 45.3664543, 10.2170867 45.3664952, 10.2172505 45.3667417, 10.2174345 45.3668298, 10.2175896 45.3669098, 10.2176392 45.3669463)",,,,
156200275,True,,Via Walter Zanini,residential,,False,63.686,"LINESTRING (10.2170304 45.3664543, 10.2170813 45.3664039, 10.2171832 45.365898)",,,,
100695981,True,,Via Brescia,secondary,,False,47.614999999999995,"LINESTRING (10.2164846 45.3708534, 10.2163792 45.3709953, 10.2162773 45.3711478, 10.2162169 45.371238)",,,,
1069003017,True,2,Via Brescia,secondary,50,False,16.737000000000002,"LINESTRING (10.2164846 45.3708534, 10.2164402 45.3708744, 10.2163886 45.3708847, 10.2163351 45.3708831, 10.2162849 45.37087)",roundabout,,,
156200240,False,,Piazza Cesare Battisti,tertiary,,True,17.336,"LINESTRING (10.2185624 45.3664589, 10.2183405 45.3664607)",,,,
131386844,False,2,Piazza Cesare Battisti,tertiary,,True,17.902,"LINESTRING (10.2185624 45.3664589, 10.2185269 45.3665885, 10.2185208 45.3666172)",,,,
"[551300865, 156886388]",False,2,"['Piazza Cesare Battisti', 'Via Dante Alighieri']",tertiary,,False,30.316,"LINESTRING (10.2185624 45.3664589, 10.2185957 45.3663873, 10.2186154 45.3663442, 10.2186526 45.3663065, 10.2187094 45.3662752, 10.2187869 45.3662647)",,,,
156200241,False,,Piazza Cesare Battisti,residential,,True,52.247,"LINESTRING (10.2187869 45.3662647, 10.2187286 45.3662168, 10.2184864 45.3662133, 10.2182896 45.3662104, 10.2181497 45.3662071)",,,,
156886388,False,2,Via Dante Alighieri,tertiary,,False,31.891000000000002,"LINESTRING (10.2187869 45.3662647, 10.2188574 45.366263, 10.2189403 45.3662616, 10.2191946 45.3662723)",,,,
"[551300865, 156886388]",False,2,"['Piazza Cesare Battisti', 'Via Dante Alighieri']",tertiary,,True,30.315999999999995,"LINESTRING (10.2187869 45.3662647, 10.2187094 45.3662752, 10.2186526 45.3663065, 10.2186154 45.3663442, 10.2185957 45.3663873, 10.2185624 45.3664589)",,,,
63362017,True,1,Via Badia,tertiary,50,False,11.607,"LINESTRING (10.2199038 45.3663256, 10.2199105 45.3662764, 10.219918 45.3662217)",,,,
156886388,False,2,Via Dante Alighieri,tertiary,,True,55.915,"LINESTRING (10.2199038 45.3663256, 10.2197431 45.3663311, 10.2191946 45.3662723)",,,,
59002275,False,,Via Venticinque Aprile,residential,,False,44.742000000000004,"LINESTRING (10.2173684 45.3688888, 10.2175221 45.368926, 10.2177316 45.3689767, 10.2177891 45.3689906, 10.2179099 45.3690199)",,,,
158245447,False,2,Via Giuseppe Garibaldi,tertiary,,False,106.049,"LINESTRING (10.2173684 45.3688888, 10.217552 45.3685338, 10.2178694 45.3680027)",,,,
"[59002265, 1069003019]",False,2,Via Brescia,tertiary,,True,155.134,"LINESTRING (10.2173684 45.3688888, 10.2172789 45.3690695, 10.2169421 45.3697492, 10.2168603 45.3699256, 10.2168039 45.3700627, 10.2167391 45.370192, 10.2167301 45.3702097)",,,,
59002275,False,,Via Venticinque Aprile,residential,,False,5.756,"LINESTRING (10.2185049 45.369164, 10.2185745 45.369181)",,,,
59002275,False,,Via Venticinque Aprile,residential,,True,49.165,"LINESTRING (10.2185049 45.369164, 10.2181617 45.3690809, 10.2179099 45.3690199)",,,,
"[100696155, 551300867]",True,,Via Repubblica,residential,,False,247.54899999999995,"LINESTRING (10.2185049 45.369164, 10.2186516 45.3688586, 10.2189148 45.3683107, 10.2190472 45.368055, 10.2190953 45.3679077, 10.219103 45.3677047, 10.2191136 45.3676438, 10.2191645 45.3675467, 10.2192667 45.3674324, 10.2193286 45.3673524, 10.2193376 45.3673332, 10.2193365 45.3672221, 10.2193092 45.3671429, 10.2192861 45.3671236, 10.2192193 45.367071)",,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,9.853,"LINESTRING (10.2197149 45.3693362, 10.2197466 45.3693168, 10.2197852 45.3693052, 10.2198271 45.3693023)",roundabout,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,10.672,"LINESTRING (10.2199499 45.3693705, 10.2199555 45.3694023, 10.2199459 45.3694335, 10.2199221 45.3694608)",roundabout,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,14.307,"LINESTRING (10.2197106 45.3694559, 10.2196895 45.3694273, 10.2196829 45.3693955, 10.2196917 45.369364, 10.2197149 45.3693362)",roundabout,,,
218072665,True,,Via Venticinque Aprile,unclassified,,False,23.609,"LINESTRING (10.2197106 45.3694559, 10.2195695 45.3694129, 10.2194416 45.36936)",,,,
59002276,True,1,Via Guglielmo Marconi,tertiary,,False,12.190000000000001,"LINESTRING (10.2199221 45.3694608, 10.2198926 45.3694787, 10.219857 45.36949, 10.2198184 45.3694937, 10.2197798 45.3694896)",roundabout,,,
156200232,True,1,Via Tito Speri,tertiary,,False,20.468000000000004,"LINESTRING (10.2199221 45.3694608, 10.2199059 45.3695452, 10.2199011 45.3695878, 10.2198948 45.3696438)",,,,
131386836,False,2,Piazza Cesare Battisti,tertiary,,True,14.634,"LINESTRING (10.2184064 45.3670413, 10.2183902 45.3671031, 10.2183751 45.3671386, 10.2183622 45.367169)",,,,
131386844,False,2,Piazza Cesare Battisti,tertiary,,False,47.997,"LINESTRING (10.2184064 45.3670413, 10.2184638 45.3668271, 10.2185067 45.366667, 10.2185208 45.3666172)",,,,
