osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,width,ref
136170082,2,Corso Indipendenza,primary,50,False,False,121.241,"LINESTRING (7.721986 45.3336096, 7.7217901 45.3338634, 7.7216375 45.3340618, 7.7212477 45.3345685)",,,
136170323,1,Corso Indipendenza,primary,40,True,False,34.016,"LINESTRING (7.721986 45.3336096, 7.7220306 45.3335069, 7.722089 45.333431, 7.7221503 45.3333858, 7.7221923 45.3333457)",,,
136170082,2,Corso Indipendenza,primary,50,False,True,82.5,"LINESTRING (7.720131 45.3359086, 7.7204149 45.335639, 7.7205325 45.3355074, 7.7207034 45.3352869)",,,
224336934,1,Corso Indipendenza,primary,40,True,False,21.185,"LINESTRING (7.720131 45.3359086, 7.7201154 45.3359703, 7.7200942 45.33601, 7.7200752 45.3360506, 7.7200539 45.3360906)",,,
40277660,2,,primary,40,True,False,11.276,"LINESTRING (7.7293474 45.3343396, 7.7293917 45.3343796, 7.7294154 45.3344275)",roundabout,,
40277660,2,,primary,40,True,False,7.306,"LINESTRING (7.7292759 45.3345992, 7.7292307 45.3346075, 7.729184 45.334609)",roundabout,,
40277666,2,Circonvallazione Est,primary,70,False,False,42.671,"LINESTRING (7.7292381 45.3340911, 7.729245 45.3339156, 7.7292737 45.3337084)",,,
40277679,1,Strada Provinciale di Castellamonte,primary,40,True,False,28.923,"LINESTRING (7.7292381 45.3340911, 7.7292774 45.3341824, 7.7293474 45.3343396)",,,
40277660,2,,primary,40,True,False,21.741000000000003,"LINESTRING (7.729184 45.334609, 7.7291161 45.3345983, 7.7290563 45.3345734, 7.7290105 45.3345367, 7.7289832 45.3344917)",roundabout,,
441641798,1,Corso Italia,primary,40,True,False,32.010000000000005,"LINESTRING (7.729184 45.334609, 7.7290238 45.3346693, 7.7288086 45.3347218)",,,
205394584,,Viale Monsignor Mario Bosio,tertiary,,True,False,20.436,"LINESTRING (7.7289768 45.3344626, 7.7288754 45.3342932)",,,
40277660,2,,primary,40,True,False,21.467,"LINESTRING (7.7289768 45.3344626, 7.7289837 45.3344146, 7.7290111 45.3343703, 7.7290566 45.3343342, 7.7291156 45.3343095)",roundabout,,
40277660,2,,primary,40,True,False,23.708,"LINESTRING (7.7294154 45.3344275, 7.7294152 45.3344808, 7.7293895 45.3345309, 7.7293411 45.334572, 7.7292759 45.3345992)",roundabout,,
40277660,2,,primary,40,True,False,3.274,"LINESTRING (7.7289832 45.3344917, 7.7289768 45.3344626)",roundabout,,
40277660,2,,primary,40,True,False,2.101,"LINESTRING (7.7291156 45.3343095, 7.7291417 45.334305)",roundabout,,
76199825,,Via Valle,residential,,False,False,70.571,"LINESTRING (7.7226431 45.3283925, 7.7234752 45.3286386)",,,
76199825,,Via Valle,residential,,False,True,148.012,"LINESTRING (7.7226431 45.3283925, 7.7220083 45.328232, 7.7216075 45.3281171, 7.7212285 45.3279438, 7.7209358 45.327831)",,,
144134756,,Via della Lumaca,residential,,True,False,76.72900000000001,"LINESTRING (7.7226431 45.3283925, 7.7226887 45.3282909, 7.7229706 45.3280372, 7.7231779 45.32782)",,,
185574800,,Corso Torino,secondary,,False,False,45.649,"LINESTRING (7.7248621 45.3297547, 7.72461 45.330125)",,,
"[76199777, 451709938]",,Via Antonio Merlo,"['residential', 'unclassified']",,True,False,103.343,"LINESTRING (7.7248621 45.3297547, 7.7245006 45.3295784, 7.7244543 45.3295378, 7.7243365 45.3294345, 7.7239759 45.3291022, 7.7239643 45.3290865)",,,
185574800,,Corso Torino,secondary,,False,True,55.725,"LINESTRING (7.7248621 45.3297547, 7.7248687 45.3297453, 7.7249306 45.3296634, 7.7251899 45.3293097)",,,
