osmid,name,highway,oneway,reversed,length,geometry,width,access,lanes,tunnel
150542223,Via Foresto Vecchio,residential,False,False,9.536999999999999,"LINESTRING (11.915295 45.8010081, 11.9153146 45.8010156, 11.915332 45.8010301, 11.9153773 45.8010705)",,,,
"[141253388, 1033644470]",Via Guglielmo Marconi,tertiary,False,False,81.979,"LINESTRING (11.915295 45.8010081, 11.9152526 45.8009152, 11.9152265 45.800857, 11.9151998 45.8007975, 11.9151257 45.8006998, 11.9150276 45.800634, 11.9148777 45.8005812, 11.9147402 45.8005841, 11.9146014 45.8005999)",,,,
"[18524001, 1033644470]","['Via Guglielmo Marconi', 'Via Foresto Nuovo']",tertiary,False,True,159.378,"LINESTRING (11.915295 45.8010081, 11.915339 45.8010841, 11.9153629 45.8011299, 11.9153791 45.8011711, 11.9153966 45.8011962, 11.9155123 45.8013619, 11.9156019 45.8014815, 11.9157458 45.8015506, 11.9159098 45.8015979, 11.9161079 45.8016246, 11.9163332 45.801661, 11.9164991 45.8017039, 11.9166896 45.8017253, 11.9168437 45.801722)",,,,
141253388,Via Guglielmo Marconi,tertiary,False,True,33.403,"LINESTRING (11.9142467 45.8007571, 11.9143077 45.8007029, 11.9143804 45.8006615, 11.9145572 45.8006093, 11.9146014 45.8005999)",,,,
150543535,Via Robert Browning,unclassified,False,False,112.649,"LINESTRING (11.9142467 45.8007571, 11.91426 45.8009136, 11.9142722 45.8010007, 11.9142914 45.8010891, 11.9143083 45.8011786, 11.9143175 45.8012541, 11.9143217 45.8013191, 11.9143403 45.8014531, 11.9143204 45.8015284, 11.9142928 45.8015931, 11.9141783 45.8017427)",,,,
"[551032147, 28258365]",Via Forestuzzo,tertiary,False,True,116.696,"LINESTRING (11.9142467 45.8007571, 11.914164 45.8006367, 11.914129 45.8006027, 11.9140932 45.8005687, 11.9140764 45.8005448, 11.9140158 45.8004537, 11.9139715 45.8003831, 11.9139018 45.8002699, 11.9137761 45.8000711, 11.9136967 45.7999109, 11.9136796 45.7998474, 11.9136797 45.7997941)",,,,
18320061,Via San Martino,residential,False,False,195.596,"LINESTRING (11.9168437 45.801722, 11.9169109 45.8017531, 11.9170238 45.8017597, 11.9174578 45.8017961, 11.9176117 45.8018436, 11.9176853 45.8019352, 11.9177659 45.802108, 11.9179183 45.8023136, 11.9180334 45.8024424, 11.9182225 45.8025992, 11.9184496 45.8027502, 11.9185763 45.8028127)",4,,,
"[18524001, 1033644470]","['Via Guglielmo Marconi', 'Via Foresto Nuovo']",tertiary,False,False,159.37800000000001,"LINESTRING (11.9168437 45.801722, 11.9166896 45.8017253, 11.9164991 45.8017039, 11.9163332 45.801661, 11.9161079 45.8016246, 11.9159098 45.8015979, 11.9157458 45.8015506, 11.9156019 45.8014815, 11.9155123 45.8013619, 11.9153966 45.8011962, 11.9153791 45.8011711, 11.9153629 45.8011299, 11.915339 45.8010841, 11.915295 45.8010081)",,,,
141253388,Via Guglielmo Marconi,tertiary,False,False,33.403000000000006,"LINESTRING (11.9146014 45.8005999, 11.9145572 45.8006093, 11.9143804 45.8006615, 11.9143077 45.8007029, 11.9142467 45.8007571)",,,,
"[141253388, 1033644470]",Via Guglielmo Marconi,tertiary,False,True,81.97900000000001,"LINESTRING (11.9146014 45.8005999, 11.9147402 45.8005841, 11.9148777 45.8005812, 11.9150276 45.800634, 11.9151257 45.8006998, 11.9151998 45.8007975, 11.9152265 45.800857, 11.9152526 45.8009152, 11.915295 45.8010081)",,,,
"[1033644469, 47067286]",Via Pietro Bembo,residential,False,False,238.96899999999997,"LINESTRING (11.9146014 45.8005999, 11.9146563 45.8007506, 11.9146923 45.8007886, 11.9147309 45.8008196, 11.9148126 45.8008924, 11.9149304 45.8009746, 11.9149774 45.801035, 11.9150059 45.8010906, 11.9150124 45.8011033, 11.9149861 45.8012136, 11.9149879 45.8013071, 11.9150169 45.8013615, 11.91504 45.801421, 11.9150328 45.8015282, 11.9149968 45.8016209, 11.914888 45.8017197, 11.9148295 45.8017778, 11.9147039 45.8018675, 11.9146166 45.8018945, 11.914534 45.801923, 11.9144298 45.8019623, 11.9143381 45.8020105, 11.9141644 45.8020857, 11.9140164 45.802129, 11.9139456 45.8021406, 11.9138986 45.8021358, 11.9138264 45.8021228, 11.9137928 45.8021167)",2,,,
18168815,Piazzetta Pio X,residential,False,False,20.528000000000002,"LINESTRING (11.9141783 45.8017427, 11.9141501 45.8017408, 11.9139147 45.801725)",,,,
150543535,Via Robert Browning,unclassified,False,False,51.422000000000004,"LINESTRING (11.9141783 45.8017427, 11.9141158 45.8018149, 11.9140037 45.8019473, 11.9138873 45.8020449, 11.9137928 45.8021167)",,,,
150543535,Via Robert Browning,unclassified,False,True,112.64899999999997,"LINESTRING (11.9141783 45.8017427, 11.9142928 45.8015931, 11.9143204 45.8015284, 11.9143403 45.8014531, 11.9143217 45.8013191, 11.9143175 45.8012541, 11.9143083 45.8011786, 11.9142914 45.8010891, 11.9142722 45.8010007, 11.91426 45.8009136, 11.9142467 45.8007571)",,,,
28258364,Via Forestuzzo,tertiary,True,False,8.469,"LINESTRING (11.9132651 45.7975858, 11.9133491 45.7976345)",,,,
28258337,Via Risorgimento,tertiary,True,False,94.94800000000001,"LINESTRING (11.9136797 45.7997941, 11.9136864 45.7997414, 11.9136972 45.799657, 11.9139621 45.7992097, 11.9139546 45.7991615, 11.9138386 45.7989964)",,,,
"[551032147, 28258365]",Via Forestuzzo,tertiary,False,False,116.69599999999998,"LINESTRING (11.9136797 45.7997941, 11.9136796 45.7998474, 11.9136967 45.7999109, 11.9137761 45.8000711, 11.9139018 45.8002699, 11.9139715 45.8003831, 11.9140158 45.8004537, 11.9140764 45.8005448, 11.9140932 45.8005687, 11.914129 45.8006027, 11.914164 45.8006367, 11.9142467 45.8007571)",,,,
260977741,Via Forestuzzo,tertiary,True,False,19.409,"LINESTRING (11.9149258 45.7981495, 11.9150403 45.7982047, 11.9151066 45.7982669)",,,,
908933540,Via Campo Sportivo,residential,True,False,12.489,"LINESTRING (11.9149258 45.7981495, 11.9150175 45.7981368, 11.915045 45.7981289, 11.915077 45.7981148)",,destination,,
551032143,Via Forestuzzo,tertiary,True,False,21.239,"LINESTRING (11.9148883 45.7988375, 11.9148285 45.7988666, 11.9146733 45.7989557)",,,1,
551032144,Via Cipressina,residential,True,False,24.134,"LINESTRING (11.9148883 45.7988375, 11.9148747 45.7988773, 11.9148713 45.7989007, 11.9148673 45.7989503, 11.9148787 45.798986, 11.9148894 45.7990108, 11.9149112 45.7990483)",,,1,
28258378,Via Forestuzzo,tertiary,True,False,54.492000000000004,"LINESTRING (11.9145237 45.7990221, 11.914167 45.7990551, 11.9140146 45.7990467, 11.9138386 45.7989964)",,,,
551032145,Via Forestuzzo,tertiary,True,False,111.333,"LINESTRING (11.9145237 45.7990221, 11.9142453 45.7991474, 11.9141104 45.7992326, 11.9139474 45.7993711, 11.9138289 45.7995101, 11.9137125 45.7997318, 11.913705 45.799746, 11.9136797 45.7997941)",,,,
28258337,Via Risorgimento,tertiary,True,False,153.948,"LINESTRING (11.9138386 45.7989964, 11.9137328 45.7988735, 11.9136469 45.7987299, 11.9135547 45.7984191, 11.9134238 45.7980118, 11.9132872 45.7976742)",,,,
28258433,Via Collegio,residential,False,True,38.574999999999996,"LINESTRING (11.9134781 45.8028679, 11.9131462 45.8026792, 11.9130905 45.8026504)",,,,
"[743677150, 28258431]",Via Collegio,residential,True,False,217.013,"LINESTRING (11.9134781 45.8028679, 11.9135303 45.8030186, 11.9135574 45.8031337, 11.9136175 45.8032034, 11.9137694 45.8033545, 11.9138335 45.8034126, 11.913894 45.8034838, 11.9139559 45.8035587, 11.9139757 45.8036065, 11.9140232 45.8036454, 11.9140444 45.8036532, 11.9140932 45.8036485, 11.9141259 45.8036038, 11.9141472 45.8035729, 11.9142265 45.8035127, 11.9142429 45.8034697, 11.9142057 45.8034069, 11.914151 45.8033572, 11.9141016 45.8033099, 11.9139096 45.8031794, 11.9134781 45.8028679)",,,,
"[1033644469, 47067286]",Via Pietro Bembo,residential,False,True,238.969,"LINESTRING (11.9137928 45.8021167, 11.9138264 45.8021228, 11.9138986 45.8021358, 11.9139456 45.8021406, 11.9140164 45.802129, 11.9141644 45.8020857, 11.9143381 45.8020105, 11.9144298 45.8019623, 11.914534 45.801923, 11.9146166 45.8018945, 11.9147039 45.8018675, 11.9148295 45.8017778, 11.914888 45.8017197, 11.9149968 45.8016209, 11.9150328 45.8015282, 11.91504 45.801421, 11.9150169 45.8013615, 11.9149879 45.8013071, 11.9149861 45.8012136, 11.9150124 45.8011033, 11.9150059 45.8010906, 11.9149774 45.801035, 11.9149304 45.8009746, 11.9148126 45.8008924, 11.9147309 45.8008196, 11.9146923 45.8007886, 11.9146563 45.8007506, 11.9146014 45.8005999)",2,,,
150543535,Via Robert Browning,unclassified,False,True,51.422000000000004,"LINESTRING (11.9137928 45.8021167, 11.9138873 45.8020449, 11.9140037 45.8019473, 11.9141158 45.8018149, 11.9141783 45.8017427)",,,,
1033644468,Via Robert Browning,unclassified,False,False,21.750999999999998,"LINESTRING (11.9137928 45.8021167, 11.913641 45.802152, 11.9135209 45.8021594)",,,2,
"[28258472, 28258436]",Via Roma,unclassified,True,False,65.474,"LINESTRING (11.9135209 45.8021594, 11.913487 45.8022574, 11.9134601 45.8023232, 11.9133296 45.8024017, 11.9131452 45.8025973, 11.9130905 45.8026504)",,,,
1033644468,Via Robert Browning,unclassified,False,True,21.750999999999998,"LINESTRING (11.9135209 45.8021594, 11.913641 45.802152, 11.9137928 45.8021167)",,,2,
28258433,Via Collegio,residential,False,False,38.574999999999996,"LINESTRING (11.9130905 45.8026504, 11.9131462 45.8026792, 11.9134781 45.8028679)",,,,
28258474,Via Dante,unclassified,True,False,62.422,"LINESTRING (11.9130905 45.8026504, 11.9128716 45.8025517, 11.9126884 45.8024667, 11.9125589 45.8024286, 11.9123863 45.8023843)",,,,
28258489,Via Canova,unclassified,False,False,4.606,"LINESTRING (11.9123863 45.8023843, 11.9123284 45.8023936)",,,,
28258448,Piazza Gabriele D'Annunzio,unclassified,True,False,36.977000000000004,"LINESTRING (11.9123863 45.8023843, 11.9124367 45.8022953, 11.9124831 45.8021929, 11.9125083 45.8021427, 11.9125766 45.8020831)",,,,
28258449,Via Regina Cornaro,residential,True,False,73.712,"LINESTRING (11.9125766 45.8020831, 11.9130603 45.8021302, 11.9133328 45.8021475, 11.9135209 45.8021594)",,,,
28258513,Via Foresto Casonetto,unclassified,False,False,38.09,"LINESTRING (11.9099607 45.8030185, 11.9099334 45.8030947, 11.9099261 45.8031543, 11.9099449 45.8032781, 11.9099691 45.803356)",,,,
"[168719504, 168719505, 28258489]",Via Canova,unclassified,False,True,231.28699999999998,"LINESTRING (11.9099607 45.8030185, 11.9100161 45.8029329, 11.9101149 45.8027694, 11.9102195 45.8025535, 11.9102671 45.8024865, 11.9103295 45.8024205, 11.9105352 45.8023412, 11.9106875 45.8023173, 11.9107883 45.802309, 11.9109536 45.8022991, 11.9111837 45.8022871, 11.9113516 45.8022876, 11.9116756 45.8023074, 11.91203 45.8023578, 11.9123284 45.8023936)",,,,yes
