osmid,highway,junction,oneway,reversed,length,geometry,name,maxspeed
34219128,secondary,roundabout,True,False,15.262,"LINESTRING (8.0810372 45.5677034, 8.0809839 45.5677299, 8.0809226 45.5677457, 8.0808575 45.5677498)",,
34219128,secondary,roundabout,True,False,10.539,"LINESTRING (8.0806554 45.5676655, 8.0806289 45.5676219, 8.0806202 45.5675749)",,
34219128,secondary,roundabout,True,False,26.392,"LINESTRING (8.0806202 45.5675749, 8.0806353 45.5675165, 8.0806777 45.5674651, 8.0807423 45.5674267, 8.0808216 45.5674058)",,
32771170,secondary,,True,False,99.943,"LINESTRING (8.0822744 45.5674641, 8.0818771 45.5675439, 8.0817849 45.5675605, 8.0811938 45.5676671, 8.0810372 45.5677034)",Via Milano,50
34219133,secondary,,False,False,362.453,"LINESTRING (8.0822744 45.5674641, 8.0828463 45.5673547, 8.0831588 45.5672949, 8.0832382 45.5672797, 8.0835803 45.5672157, 8.0846195 45.5670215, 8.0852977 45.5668974, 8.085762 45.5668125, 8.0867744 45.5666273)",Via Milano,50
33422499,secondary,roundabout,True,False,11.626,"LINESTRING (8.0916874 45.5657085, 8.091651 45.5657323, 8.0916057 45.5657466, 8.0915561 45.5657501)",Via Milano,50
34219133,secondary,,False,False,347.331,"LINESTRING (8.0867744 45.5666273, 8.0885434 45.5662952, 8.0892515 45.5661638, 8.089797 45.5660626, 8.0910833 45.5658167)",Via Milano,50
34219133,secondary,,False,True,362.453,"LINESTRING (8.0867744 45.5666273, 8.085762 45.5668125, 8.0852977 45.5668974, 8.0846195 45.5670215, 8.0835803 45.5672157, 8.0832382 45.5672797, 8.0831588 45.5672949, 8.0828463 45.5673547, 8.0822744 45.5674641)",Via Milano,50
223017750,residential,,False,True,163.136,"LINESTRING (8.0867744 45.5666273, 8.0869755 45.5668468, 8.0870828 45.5670008, 8.0871418 45.5671829, 8.0872222 45.5673444, 8.0872866 45.5674777, 8.08736 45.5676234, 8.0874663 45.567735, 8.0875468 45.5678326, 8.0876997 45.5679152)",Strada San Quirico,
286506197,residential,,False,False,352.776,"LINESTRING (8.0867744 45.5666273, 8.0866509 45.5662403, 8.0867233 45.5661521, 8.0868306 45.5659755, 8.0869057 45.5658272, 8.086954 45.5656958, 8.0870157 45.5656075, 8.0871562 45.5655323, 8.0879042 45.5653403, 8.0885984 45.5650302, 8.0886945 45.5649126, 8.0887661 45.5646969, 8.088802 45.5645148, 8.0888533 45.5643704, 8.0888622 45.5642271)",Strada Regione Casale,
33422499,secondary,roundabout,True,False,7.452999999999999,"LINESTRING (8.091414 45.5656321, 8.0914264 45.5655997, 8.0914524 45.5655716)",Via Milano,50
294798630,secondary,,True,False,30.907000000000004,"LINESTRING (8.0920689 45.5656393, 8.0919763 45.5656696, 8.0918873 45.5656812, 8.0918386 45.5656833, 8.0917672 45.5656935, 8.0916874 45.5657085)",Via Milano,50
34219128,secondary,roundabout,True,False,20.924,"LINESTRING (8.0808216 45.5674058, 8.0808887 45.5674033, 8.0809543 45.5674135, 8.0810136 45.5674356, 8.0810622 45.5674681)",,
34219128,secondary,roundabout,True,False,28.741,"LINESTRING (8.0810622 45.5674681, 8.0810991 45.5675129, 8.0811156 45.5675633, 8.0811101 45.5676149, 8.0810831 45.567663, 8.0810372 45.5677034)",,
34219129,secondary,,True,False,80.871,"LINESTRING (8.0810622 45.5674681, 8.0812198 45.5674821, 8.0814286 45.5674982, 8.0816243 45.567503, 8.081764 45.5674958, 8.0818533 45.5674912, 8.0820968 45.5674755)",Via Milano,50
34219128,secondary,roundabout,True,False,19.031,"LINESTRING (8.0808575 45.5677498, 8.0807972 45.5677427, 8.0807413 45.5677255, 8.080693 45.5676992, 8.0806554 45.5676655)",,
60611294,residential,,False,False,161.59699999999998,"LINESTRING (8.0865362 45.564471, 8.086633 45.5644521, 8.0869288 45.5644085, 8.0872965 45.5643908, 8.0878531 45.564443, 8.0880316 45.5644204, 8.0885629 45.5642932)",Strada Regione Cotre,
60611294,residential,,False,True,24.884,"LINESTRING (8.0888622 45.5642271, 8.0887382 45.5642328, 8.0885629 45.5642932)",Strada Regione Cotre,
286506197,residential,,False,False,14.783000000000001,"LINESTRING (8.0888622 45.5642271, 8.0889411 45.5641705, 8.0889836 45.5641256)",Strada Regione Casale,
286506197,residential,,False,True,352.776,"LINESTRING (8.0888622 45.5642271, 8.0888533 45.5643704, 8.088802 45.5645148, 8.0887661 45.5646969, 8.0886945 45.5649126, 8.0885984 45.5650302, 8.0879042 45.5653403, 8.0871562 45.5655323, 8.0870157 45.5656075, 8.086954 45.5656958, 8.0869057 45.5658272, 8.0868306 45.5659755, 8.0867233 45.5661521, 8.0866509 45.5662403, 8.0867744 45.5666273)",Strada Regione Casale,
34219133,secondary,,False,True,347.331,"LINESTRING (8.0910833 45.5658167, 8.089797 45.5660626, 8.0892515 45.5661638, 8.0885434 45.5662952, 8.0867744 45.5666273)",Via Milano,50
294798629,secondary,,True,False,33.678,"LINESTRING (8.0910833 45.5658167, 8.0911844 45.5657732, 8.091261 45.5657464, 8.0913221 45.5657196, 8.0913738 45.5656812, 8.091414 45.5656321)",Via Milano,50
219448515,residential,,False,True,71.13,"LINESTRING (8.0910333 45.5639976, 8.091903 45.5638015)",,
33422284,residential,,False,False,141.397,"LINESTRING (8.0910333 45.5639976, 8.0911069 45.5642402, 8.0912953 45.5648606, 8.0914042 45.5652424)",Via Libertà,
33422284,residential,,False,True,105.689,"LINESTRING (8.0910333 45.5639976, 8.0909815 45.5638332, 8.0909589 45.5637615, 8.0908729 45.5635114, 8.0907465 45.5630687)",Via Libertà,
"[767627005, 767627006]",unclassified,,False,True,82.008,"LINESTRING (8.0910333 45.5639976, 8.0905463 45.5642048, 8.0906471 45.5645359)",,
219448515,residential,,False,False,21.573,"LINESTRING (8.092164 45.5637363, 8.091903 45.5638015)",,
219448515,residential,,False,False,71.13,"LINESTRING (8.091903 45.5638015, 8.0910333 45.5639976)",,
219448515,residential,,False,True,21.573,"LINESTRING (8.091903 45.5638015, 8.092164 45.5637363)",,
219448514,residential,,False,True,116.994,"LINESTRING (8.091903 45.5638015, 8.0919058 45.5635578, 8.0919081 45.5633542, 8.0925894 45.5629823)",,
219448514,residential,,False,False,116.994,"LINESTRING (8.0925894 45.5629823, 8.0919081 45.5633542, 8.0919058 45.5635578, 8.091903 45.5638015)",,
223017750,residential,,False,False,163.13600000000002,"LINESTRING (8.0876997 45.5679152, 8.0875468 45.5678326, 8.0874663 45.567735, 8.08736 45.5676234, 8.0872866 45.5674777, 8.0872222 45.5673444, 8.0871418 45.5671829, 8.0870828 45.5670008, 8.0869755 45.5668468, 8.0867744 45.5666273)",Strada San Quirico,
767627004,unclassified,,False,False,46.738,"LINESTRING (8.0907831 45.5649453, 8.0906471 45.5645359)",,
34219129,secondary,,True,False,13.883,"LINESTRING (8.0820968 45.5674755, 8.0822744 45.5674641)",Via Milano,50
33422499,secondary,roundabout,True,False,19.077,"LINESTRING (8.0915561 45.5657501, 8.0915083 45.5657423, 8.0914665 45.5657245, 8.0914349 45.5656982, 8.0914168 45.5656664, 8.091414 45.5656321)",Via Milano,50
294798631,secondary,,True,False,37.85,"LINESTRING (8.0915561 45.5657501, 8.0914287 45.5657594, 8.09135 45.5657761, 8.0912879 45.5657942, 8.0911906 45.5658138, 8.0910833 45.5658167)",Via Milano,50
33422499,secondary,roundabout,True,False,12.620999999999999,"LINESTRING (8.0914524 45.5655716, 8.0914833 45.5655532, 8.0915199 45.5655411, 8.0915598 45.5655362, 8.0916002 45.5655388)",Via Milano,50
279394423,residential,,True,False,36.854,"LINESTRING (8.0914524 45.5655716, 8.0914525 45.5655222, 8.0914482 45.565473, 8.0914233 45.5653674, 8.0914042 45.5652424)",Via Libertà,
33422499,secondary,roundabout,True,False,14.856,"LINESTRING (8.0916926 45.565583, 8.091713 45.5656132, 8.091719 45.5656463, 8.0917102 45.5656791, 8.0916874 45.5657085)",Via Milano,50
33422501,secondary,,True,False,30.378,"LINESTRING (8.0916926 45.565583, 8.0917672 45.5656087, 8.0918407 45.5656275, 8.0919452 45.5656333, 8.0920689 45.5656393)",Via Milano,50
