osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction,bridge
27464034,Via Asilo,residential,False,False,32.558,"LINESTRING (14.3891888 42.2281705, 14.3889659 42.2281368, 14.3887986 42.2281475)",,,,,
"[1237525824, 27464226]",Corso Roma,residential,True,False,191.259,"LINESTRING (14.3896275 42.2291554, 14.3896551 42.2292132, 14.3896808 42.2292723, 14.389748 42.2294106, 14.3897647 42.2295741, 14.3897996 42.2297129, 14.3898203 42.229843, 14.3898584 42.2300715, 14.3899405 42.2302313, 14.3899719 42.2304539, 14.3899743 42.2304705, 14.3900147 42.2305878, 14.3901276 42.230796, 14.3901394 42.2308209)",,,,,
27731003,Vico 10° Roma,residential,False,True,76.291,"LINESTRING (14.3896275 42.2291554, 14.3893181 42.2292598, 14.3892399 42.2293136, 14.3888196 42.229485)",,,,,
27716197,Via Ravizza,residential,False,False,13.794,"LINESTRING (14.3894326 42.2288943, 14.3895026 42.2287816)",,,,,
27464226,Corso Roma,residential,True,False,33.22,"LINESTRING (14.3894326 42.2288943, 14.389556 42.2290434, 14.3896275 42.2291554)",,,,,
27464226,Corso Roma,residential,True,False,61.11599999999999,"LINESTRING (14.3889873 42.228456, 14.389068 42.2285565, 14.3891665 42.2286585, 14.3892463 42.2287282, 14.3893425 42.228812, 14.3894326 42.2288943)",,,,,
27731004,Via Icilio De Benedictis,residential,False,True,113.82,"LINESTRING (14.3889873 42.228456, 14.3883823 42.2287765, 14.3885193 42.2289547, 14.388317 42.2291766)",,,,,
27464034,Via Asilo,residential,False,True,32.558,"LINESTRING (14.3887986 42.2281475, 14.3889659 42.2281368, 14.3891888 42.2281705)",,,,,
27464226,Corso Roma,residential,True,False,37.739,"LINESTRING (14.3887986 42.2281475, 14.388842 42.2282207, 14.3888928 42.2282927, 14.3889265 42.2283687, 14.3889873 42.228456)",,,,,
27716200,Via Silvio Spaventa,tertiary,False,False,132.185,"LINESTRING (14.3885161 42.2276945, 14.387129 42.228293)",2,,,,
27464226,Corso Roma,residential,True,False,40.446999999999996,"LINESTRING (14.3885161 42.2276945, 14.3885824 42.2278099, 14.3886796 42.227979, 14.3887131 42.2280276)",,,,,
27770069,Via Ferro Di Cavallo,tertiary,False,True,116.96899999999998,"LINESTRING (14.3885161 42.2276945, 14.3886593 42.2276359, 14.3888167 42.2275538, 14.3889899 42.2274372, 14.3890834 42.2273392, 14.3891206 42.2272651, 14.38913 42.2271946, 14.3891313 42.2270834, 14.389132 42.2270249, 14.3891457 42.2268499)",,,,,
27715402,Viale delle Rose,residential,False,False,79.551,"LINESTRING (14.3952419 42.2279714, 14.3959839 42.2284296)",2,,,,
27715402,Viale delle Rose,residential,False,True,34.36,"LINESTRING (14.3952419 42.2279714, 14.3949214 42.2277735)",2,,,,
27715402,Viale delle Rose,residential,False,False,34.36,"LINESTRING (14.3949214 42.2277735, 14.3952419 42.2279714)",2,,,,
27715402,Viale delle Rose,residential,False,True,32.438,"LINESTRING (14.3949214 42.2277735, 14.3946205 42.2275852)",2,,,,
27464579,Corso Bandiera,residential,True,False,47.998999999999995,"LINESTRING (14.3949214 42.2277735, 14.3948728 42.2278203, 14.3945942 42.2280784, 14.3945585 42.2281113)",,,,,
27715769,Via Salita delle Poste,residential,False,False,31.4,"LINESTRING (14.3919567 42.2303001, 14.3920459 42.2303097, 14.3922373 42.2302896, 14.3923346 42.2302814)",,,,,
27715769,Via Salita delle Poste,residential,False,True,29.224,"LINESTRING (14.3919567 42.2303001, 14.3919108 42.2302857, 14.3917807 42.2302116, 14.3917222 42.2301583, 14.3916918 42.2301306)",,,,,
"[1257760640, 27529061]",Via del Mancino,tertiary,False,False,30.914,"LINESTRING (14.3918968 42.2267064, 14.3919508 42.2266338, 14.3919769 42.2265987, 14.3920126 42.2265616, 14.3920786 42.2265375, 14.3921522 42.2265451)",,,,,
