osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,tunnel,junction
150351210,Viale Roma,unclassified,True,False,42.978,"LINESTRING (11.5870703 44.4025846, 11.5871295 44.4028537, 11.5871517 44.4029667)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,False,137.857,"LINESTRING (11.5909473 44.4011238, 11.5894212 44.4017139)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,True,16.665,"LINESTRING (11.5909473 44.4011238, 11.5911253 44.4010445)",,50,,,
31765895,Piazza Giuseppe Garibaldi,residential,False,False,39.931,"LINESTRING (11.5917065 44.3990305, 11.5912436 44.3991704)",,,,,
31766717,Viale Carducci,residential,False,False,119.57799999999999,"LINESTRING (11.5917065 44.3990305, 11.5916445 44.3989223, 11.5913383 44.3983876, 11.5913252 44.3982792, 11.5913232 44.3981815, 11.5913081 44.3980076)",,,,,
31765895,Piazza Giuseppe Garibaldi,residential,False,True,42.718,"LINESTRING (11.5907513 44.3993249, 11.5912436 44.3991704)",,,,,
"[203414248, 31765481, 203414249]",Via Giacomo Matteotti,unclassified,True,False,111.214,"LINESTRING (11.5907513 44.3993249, 11.5906645 44.3991796, 11.5906023 44.3990773, 11.5901899 44.3984087)",,,,building_passage,
"[479678265, 316662678]",Viale Roma,residential,False,True,36.687,"LINESTRING (11.5907513 44.3993249, 11.5904406 44.3994116, 11.5903212 44.399445)",,,,,
150351209,Viale Roma,unclassified,True,False,10.007,"LINESTRING (11.5867864 44.4026133, 11.5868305 44.402529)",,50,,,
809610249,Viale Roma,unclassified,False,False,166.655,"LINESTRING (11.5869892 44.402251, 11.587691 44.4008386)",,50,,,
150351210,Viale Roma,unclassified,True,False,24.456,"LINESTRING (11.5869892 44.402251, 11.5869917 44.4023777, 11.5870119 44.4024698)",,50,,,
31765895,Piazza Giuseppe Garibaldi,residential,False,False,42.718,"LINESTRING (11.5912436 44.3991704, 11.5907513 44.3993249)",,,,,
31765895,Piazza Giuseppe Garibaldi,residential,False,True,39.931,"LINESTRING (11.5912436 44.3991704, 11.5917065 44.3990305)",,,,,
203412910,Via Palestro,residential,True,False,68.767,"LINESTRING (11.5907451 44.3975047, 11.5910634 44.3980798)",,,,,
211112285,Piazza Giovanni Acquaderni,residential,False,True,36.986,"LINESTRING (11.5907451 44.3975047, 11.5903099 44.3976228)",,,,,
1078791544,Via San Francesco,residential,False,False,45.4,"LINESTRING (11.5907451 44.3975047, 11.5912828 44.3973665)",,,,,
203412088,Via Guglielmo Marconi,unclassified,False,False,111.857,"LINESTRING (11.5876619 44.3971764, 11.5882423 44.3980929)",,50,,,
205395482,,residential,False,False,62.333,"LINESTRING (11.5876619 44.3971764, 11.5869388 44.3973939)",,,,,
809610247,Viale Roma,residential,False,False,37.234,"LINESTRING (11.5891744 44.3996684, 11.5893041 44.3996395, 11.5894545 44.3996208, 11.5896334 44.3996057)",,50,,,
809610248,Viale Roma,unclassified,False,True,32.507,"LINESTRING (11.5891744 44.3996684, 11.5890265 44.3997078, 11.5889533 44.3997287, 11.5888 44.3997852)",,50,,,
468343961,Via Guglielmo Marconi,unclassified,False,True,22.965,"LINESTRING (11.5890608 44.3993468, 11.5889399 44.3991592)",,50,,,
31766756,Via Guglielmo Marconi,residential,False,False,55.34199999999999,"LINESTRING (11.5890608 44.3993468, 11.5891622 44.3994323, 11.5892432 44.3994817, 11.5893043 44.3995138, 11.5893786 44.3995477, 11.5894496 44.3995739, 11.5895283 44.3995909, 11.5896334 44.3996057)",,50,,,
468343814,Via Guglielmo Marconi,unclassified,True,False,38.169,"LINESTRING (11.5890608 44.3993468, 11.5891785 44.399509, 11.5891898 44.3995754, 11.5891841 44.3996179, 11.5891744 44.3996684)",,50,,,
31765555,Via dei Mille,residential,True,False,99.719,"LINESTRING (11.5896334 44.3996057, 11.5897128 44.3996348, 11.5897728 44.3996687, 11.5898257 44.3997212, 11.5903299 44.4003373)",,50,,,
31766756,Via Guglielmo Marconi,residential,False,True,55.34199999999999,"LINESTRING (11.5896334 44.3996057, 11.5895283 44.3995909, 11.5894496 44.3995739, 11.5893786 44.3995477, 11.5893043 44.3995138, 11.5892432 44.3994817, 11.5891622 44.3994323, 11.5890608 44.3993468)",,50,,,
"[479678265, 468343813]",Viale Roma,residential,False,False,57.754999999999995,"LINESTRING (11.5896334 44.3996057, 11.5898185 44.3995853, 11.5899607 44.3995456, 11.5900736 44.3995141, 11.5903212 44.399445)",,,,,
809610247,Viale Roma,residential,False,True,37.233999999999995,"LINESTRING (11.5896334 44.3996057, 11.5894545 44.3996208, 11.5893041 44.3996395, 11.5891744 44.3996684)",,50,,,
31786775,Via Colombarina,residential,False,True,85.845,"LINESTRING (11.5876182 44.3985214, 11.587233 44.3992427)",,,,,
32877589,Via Scania,unclassified,False,False,65.132,"LINESTRING (11.5876182 44.3985214, 11.5883633 44.3982771)",,50,,,
31786750,Via Risorgimento,residential,False,False,136.498,"LINESTRING (11.5876182 44.3985214, 11.5875794 44.398457, 11.5869388 44.3973939)",,,,,
32877589,Via Scania,unclassified,False,True,66.83,"LINESTRING (11.5876182 44.3985214, 11.5872487 44.3985924, 11.5867984 44.3986543)",,50,,,
32877589,Via Scania,unclassified,False,True,65.132,"LINESTRING (11.5883633 44.3982771, 11.5876182 44.3985214)",,50,,,
203412088,Via Guglielmo Marconi,unclassified,False,True,22.626,"LINESTRING (11.5883633 44.3982771, 11.5882423 44.3980929)",,50,,,
468343961,Via Guglielmo Marconi,unclassified,False,False,64.351,"LINESTRING (11.5883633 44.3982771, 11.5887074 44.398801)",,50,,,
31786865,Via Verdi,residential,False,False,151.296,"LINESTRING (11.587691 44.4008386, 11.5885617 44.4020487)",,50,,,
809610249,Viale Roma,unclassified,False,True,166.655,"LINESTRING (11.587691 44.4008386, 11.5869892 44.402251)",,50,,,
809610249,Viale Roma,unclassified,False,False,9.579,"LINESTRING (11.587691 44.4008386, 11.5877112 44.4008011, 11.5877343 44.4007582)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,True,77.771,"LINESTRING (11.5885617 44.4020487, 11.5894212 44.4017139)",,50,,,
31786865,Via Verdi,residential,False,True,151.296,"LINESTRING (11.5885617 44.4020487, 11.587691 44.4008386)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,False,110.637,"LINESTRING (11.5885617 44.4020487, 11.5878259 44.4023218, 11.5874455 44.4024434, 11.5873037 44.4024704)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,False,77.771,"LINESTRING (11.5894212 44.4017139, 11.5885617 44.4020487)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,True,137.857,"LINESTRING (11.5894212 44.4017139, 11.5909473 44.4011238)",,50,,,
31812852,Via Fratelli Cervi,residential,False,False,202.91199999999998,"LINESTRING (11.5894212 44.4017139, 11.5885952 44.4006003, 11.5882252 44.4001015)",,50,,,
31812852,Via Fratelli Cervi,residential,False,True,202.91199999999998,"LINESTRING (11.5882252 44.4001015, 11.5885952 44.4006003, 11.5894212 44.4017139)",,50,,,
85990921,Viale Roma,unclassified,False,False,57.939,"LINESTRING (11.5882252 44.4001015, 11.5883428 44.4000144, 11.5884862 44.3999283, 11.5886278 44.3998571, 11.5888 44.3997852)",,50,3,,
"[85990921, 809610249]",Viale Roma,unclassified,False,True,83.081,"LINESTRING (11.5882252 44.4001015, 11.5881024 44.4002247, 11.587988 44.4003625, 11.5879024 44.4004789, 11.5878117 44.400616, 11.5877343 44.4007582)",,50,3,,
32463634,Via Pietro Inviti,residential,False,True,46.354,"LINESTRING (11.5901899 44.3984087, 11.5896737 44.398603)",,,,,
219378655,Via Pietro Inviti,residential,True,False,42.34,"LINESTRING (11.5901899 44.3984087, 11.5906523 44.3982194)",,,,,
32199018,Via Giacomo Matteotti,unclassified,True,False,76.50800000000001,"LINESTRING (11.5901899 44.3984087, 11.5900295 44.3981524, 11.5899604 44.3980384, 11.5898136 44.3977964, 11.5898028 44.3977787)",,,,,
219378655,Via Pietro Inviti,residential,True,False,2.782,"LINESTRING (11.5906523 44.3982194, 11.5906844 44.3982094)",,,,,
31766717,Viale Carducci,residential,False,False,71.489,"LINESTRING (11.5913081 44.3980076, 11.5913133 44.3977029, 11.5913 44.3974119, 11.5912828 44.3973665)",,,,,
31766717,Viale Carducci,residential,False,True,119.578,"LINESTRING (11.5913081 44.3980076, 11.5913232 44.3981815, 11.5913252 44.3982792, 11.5913383 44.3983876, 11.5916445 44.3989223, 11.5917065 44.3990305)",,,,,
468343961,Via Guglielmo Marconi,unclassified,False,True,15.438,"LINESTRING (11.5887899 44.3989267, 11.5887074 44.398801)",,50,,,
31766556,Via Decumano,residential,False,False,78.905,"LINESTRING (11.5887899 44.3989267, 11.5888637 44.3988997, 11.5889638 44.3988624, 11.5891614 44.3987886, 11.5892463 44.3987569, 11.5896737 44.398603)",,,,,
468343961,Via Guglielmo Marconi,unclassified,False,False,28.467,"LINESTRING (11.5887899 44.3989267, 11.5888472 44.3990155, 11.5889334 44.3991492, 11.5889399 44.3991592)",,50,,,
219378653,Via Pietro Inviti,residential,True,False,21.033,"LINESTRING (11.5910634 44.3980798, 11.5913081 44.3980076)",,,,,
219378654,Via Pietro Inviti,residential,True,False,33.382,"LINESTRING (11.5910634 44.3980798, 11.5906844 44.3982094)",,,,,
32463634,Via Pietro Inviti,residential,False,False,46.354,"LINESTRING (11.5896737 44.398603, 11.5901899 44.3984087)",,,,,
211367817,Via Ugo Bassi,residential,False,True,47.794,"LINESTRING (11.5896737 44.398603, 11.589432 44.3982094)",,,,,
31766556,Via Decumano,residential,False,True,78.905,"LINESTRING (11.5896737 44.398603, 11.5892463 44.3987569, 11.5891614 44.3987886, 11.5889638 44.3988624, 11.5888637 44.3988997, 11.5887899 44.3989267)",,,,,
211367817,Via Ugo Bassi,residential,False,False,107.025,"LINESTRING (11.5896737 44.398603, 11.589823 44.3988391, 11.5899818 44.3990357, 11.5901566 44.3992215, 11.5903212 44.399445)",,,,,
1239036960,Via Antonio Gramsci,residential,False,False,108.439,"LINESTRING (11.5917754 44.401902, 11.5911253 44.4010445)",,50,,,
"[809610250, 677357103]","['Via Emilia', 'Via Della Repubblica']",primary,False,True,288.322,"LINESTRING (11.5917754 44.401902, 11.5908661 44.4022098, 11.590202 44.4023547, 11.5895507 44.4024802, 11.5886801 44.402655, 11.5883433 44.4027226)",SS9,50,3,,
31765368,Via Giuseppe Mazzini,residential,False,False,16.665,"LINESTRING (11.5911253 44.4010445, 11.5909473 44.4011238)",,50,,,
31765368,Via Giuseppe Mazzini,residential,False,True,51.776,"LINESTRING (11.5911253 44.4010445, 11.5917166 44.4008487)",,50,,,
1239036960,Via Antonio Gramsci,residential,False,True,108.439,"LINESTRING (11.5911253 44.4010445, 11.5917754 44.401902)",,50,,,
31976791,Via Augusto Righi,residential,False,True,116.58699999999999,"LINESTRING (11.5847074 44.401933, 11.5860353 44.4015529, 11.5860697 44.4015431)",,,,,
31976800,Via Enrico Fermi,residential,False,False,163.522,"LINESTRING (11.5847074 44.401933, 11.5848546 44.4022821, 11.5849498 44.4024984, 11.5850591 44.4027418, 11.585215 44.4030715, 11.5852778 44.4031995, 11.5853552 44.4033281)",,,,,
"[31976800, 31976810]","['Via Enrico Fermi', 'Via Ferraris']",residential,False,"[False, True]",320.295,"LINESTRING (11.5847074 44.401933, 11.5844895 44.4014133, 11.5843256 44.4010359, 11.584137 44.4006154, 11.583953 44.4002187, 11.5853762 44.399845)",,,,,
32877589,Via Scania,unclassified,False,True,190.325,"LINESTRING (11.5848931 44.399003, 11.5827803 44.3998098)",,50,,,
31976806,Via Pacinotti,residential,False,True,101.209,"LINESTRING (11.5848931 44.399003, 11.5850546 44.3993085, 11.5851366 44.3994442, 11.5853762 44.399845)",,,,,
32877589,Via Scania,unclassified,False,False,62.905,"LINESTRING (11.5848931 44.399003, 11.5851931 44.3989239, 11.5856392 44.3988137)",,50,,,
31976806,Via Pacinotti,residential,False,False,101.209,"LINESTRING (11.5853762 44.399845, 11.5851366 44.3994442, 11.5850546 44.3993085, 11.5848931 44.399003)",,,,,
31976806,Via Pacinotti,residential,False,True,150.22400000000002,"LINESTRING (11.5853762 44.399845, 11.5855844 44.4001838, 11.5858956 44.4007206, 11.5860135 44.4008818, 11.5862265 44.401038)",,,,,
"[31976800, 31976810]","['Via Ferraris', 'Via Enrico Fermi']",residential,False,"[False, True]",320.29499999999996,"LINESTRING (11.5853762 44.399845, 11.583953 44.4002187, 11.584137 44.4006154, 11.5843256 44.4010359, 11.5844895 44.4014133, 11.5847074 44.401933)",,,,,
31786775,Via Colombarina,residential,False,False,85.845,"LINESTRING (11.587233 44.3992427, 11.5876182 44.3985214)",,,,,
31786775,Via Colombarina,residential,False,True,44.747,"LINESTRING (11.587233 44.3992427, 11.5870237 44.3996163)",,,,,
32198786,Via Gurrieri,residential,False,False,107.541,"LINESTRING (11.587233 44.3992427, 11.5859044 44.3994278)",,,,,
150351209,Viale Roma,unclassified,True,False,33.384,"LINESTRING (11.5868305 44.402529, 11.5869892 44.402251)",,50,,,
205395485,Viale Roma,residential,True,False,16.725,"LINESTRING (11.5868305 44.402529, 11.5868761 44.4024905, 11.5869176 44.402479, 11.5869512 44.4024733, 11.5870119 44.4024698)",,50,,,
809610253,Via Colombarina,residential,True,False,126.777,"LINESTRING (11.5868305 44.402529, 11.586794 44.402476, 11.5867607 44.4024511, 11.5866947 44.4024193, 11.5866435 44.4023926, 11.5866045 44.4023567, 11.5865541 44.4022902, 11.5864288 44.4021023, 11.5861445 44.4016636, 11.5860697 44.4015431)",,50,,,
31786775,Via Colombarina,residential,False,False,58.831,"LINESTRING (11.5860697 44.4015431, 11.5860429 44.4014709, 11.5860493 44.4014044, 11.5860765 44.4013463, 11.5860967 44.4013024, 11.5861507 44.4011835, 11.5862265 44.401038)",,,,,
31976791,Via Augusto Righi,residential,False,False,116.58699999999999,"LINESTRING (11.5860697 44.4015431, 11.5860353 44.4015529, 11.5847074 44.401933)",,,,,
31786775,Via Colombarina,residential,False,False,153.447,"LINESTRING (11.5862265 44.401038, 11.5863109 44.4009014, 11.5869469 44.3997577)",,,,,
31786775,Via Colombarina,residential,False,True,58.830999999999996,"LINESTRING (11.5862265 44.401038, 11.5861507 44.4011835, 11.5860967 44.4013024, 11.5860765 44.4013463, 11.5860493 44.4014044, 11.5860429 44.4014709, 11.5860697 44.4015431)",,,,,
31976806,Via Pacinotti,residential,False,False,150.224,"LINESTRING (11.5862265 44.401038, 11.5860135 44.4008818, 11.5858956 44.4007206, 11.5855844 44.4001838, 11.5853762 44.399845)",,,,,
32198786,Via Gurrieri,residential,False,True,107.541,"LINESTRING (11.5859044 44.3994278, 11.587233 44.3992427)",,,,,
31786775,Via Colombarina,residential,False,False,44.747,"LINESTRING (11.5870237 44.3996163, 11.587233 44.3992427)",,,,,
31786775,Via Colombarina,residential,False,True,16.865,"LINESTRING (11.5870237 44.3996163, 11.5869469 44.3997577)",,,,,
32198850,Via Grandi,residential,False,False,138.958,"LINESTRING (11.5870237 44.3996163, 11.5877343 44.4007582)",,,,,
32198850,Via Grandi,residential,False,True,138.958,"LINESTRING (11.5877343 44.4007582, 11.5870237 44.3996163)",,,,,
"[809610249, 85990921]",Viale Roma,unclassified,False,False,83.081,"LINESTRING (11.5877343 44.4007582, 11.5878117 44.400616, 11.5879024 44.4004789, 11.587988 44.4003625, 11.5881024 44.4002247, 11.5882252 44.4001015)",,50,3,,
809610249,Viale Roma,unclassified,False,True,9.579,"LINESTRING (11.5877343 44.4007582, 11.5877112 44.4008011, 11.587691 44.4008386)",,50,,,
31786775,Via Colombarina,residential,False,False,16.865,"LINESTRING (11.5869469 44.3997577, 11.5870237 44.3996163)",,,,,
32198857,Via Bentivoglio,residential,False,False,74.104,"LINESTRING (11.5869469 44.3997577, 11.5860267 44.3998667)",,,,,
31786775,Via Colombarina,residential,False,True,153.447,"LINESTRING (11.5869469 44.3997577, 11.5863109 44.4009014, 11.5862265 44.401038)",,,,,
32198857,Via Bentivoglio,residential,False,True,74.104,"LINESTRING (11.5860267 44.3998667, 11.5869469 44.3997577)",,,,,
32199071,Via Volturno,residential,True,False,37.087,"LINESTRING (11.5891612 44.3977716, 11.5887419 44.3979182)",,,,,
316662672,,residential,False,False,4.738,"LINESTRING (11.5891612 44.3977716, 11.5891825 44.3978114)",,,,,
203412088,Via Guglielmo Marconi,unclassified,False,False,22.626,"LINESTRING (11.5882423 44.3980929, 11.5883633 44.3982771)",,50,,,
203412088,Via Guglielmo Marconi,unclassified,False,True,111.857,"LINESTRING (11.5882423 44.3980929, 11.5876619 44.3971764)",,50,,,
31957845,Via Alessandro Manzoni,residential,True,False,62.158,"LINESTRING (11.588863 44.3972548, 11.5891612 44.3977716)",,,,,
32489296,Piazza Galilei,residential,True,False,43.582,"LINESTRING (11.588863 44.3972548, 11.5893607 44.39709)",,,,,
32489451,Via Ramazzotti,residential,False,False,38.071,"LINESTRING (11.588863 44.3972548, 11.5884264 44.3973959)",,,,,
32489291,Via Ramazzotti,residential,True,False,46.461,"LINESTRING (11.5893607 44.39709, 11.589893 44.396917)",,,,,
32489291,Via Ramazzotti,residential,True,False,35.472,"LINESTRING (11.589893 44.396917, 11.5902985 44.3967835)",,,,,
31766216,Via San Martino,residential,True,False,86.73499999999999,"LINESTRING (11.589893 44.396917, 11.5899715 44.3970278, 11.5901476 44.397284, 11.5902062 44.3973846, 11.5901827 44.3974176, 11.5903099 44.3976228)",,,,,
203412910,Via Palestro,residential,True,False,87.872,"LINESTRING (11.5902985 44.3967835, 11.5905708 44.3971629, 11.5905913 44.3972115, 11.5907451 44.3975047)",,,,,
32199071,Via Volturno,residential,True,False,44.191,"LINESTRING (11.5887419 44.3979182, 11.5882423 44.3980929)",,,,,
32489445,Via Castelfidardo,residential,True,False,63.256,"LINESTRING (11.5884264 44.3973959, 11.5887419 44.3979182)",,,,,
32489451,Via Ramazzotti,residential,False,True,38.071,"LINESTRING (11.5884264 44.3973959, 11.588863 44.3972548)",,,,,
31766717,Viale Carducci,residential,False,True,43.917,"LINESTRING (11.5911382 44.3969853, 11.5912828 44.3973665)",,,,,
31957280,Via Cavour,residential,True,False,113.905,"LINESTRING (11.5913395 44.4002591, 11.5907513 44.3993249)",,50,,,
32514291,Via Volta,residential,False,False,84.85,"LINESTRING (11.5913395 44.4002591, 11.5910144 44.4004083, 11.5910121 44.4004406, 11.5910567 44.4005328, 11.5906172 44.4007029)",,,,,
31765555,Via dei Mille,residential,True,False,53.648,"LINESTRING (11.5906172 44.4007029, 11.5909473 44.4011238)",,50,,,
32514291,Via Volta,residential,False,True,84.85000000000001,"LINESTRING (11.5906172 44.4007029, 11.5910567 44.4005328, 11.5910121 44.4004406, 11.5910144 44.4004083, 11.5913395 44.4002591)",,,,,
32690708,Via Scania,secondary,True,False,25.878999999999998,"LINESTRING (11.5807969 44.4006337, 11.5809076 44.400665, 11.5809787 44.4007209, 11.5810104 44.4007894)",,,,,roundabout
32877574,Via Scania,unclassified,True,False,27.222,"LINESTRING (11.5807969 44.4006337, 11.5809575 44.4005243, 11.5810552 44.4004736)",,,,,
32690708,Via Scania,secondary,True,False,22.435,"LINESTRING (11.580553 44.4007146, 11.580613 44.400668, 11.5807025 44.4006374, 11.5807969 44.4006337)",,,,,roundabout
32690708,Via Scania,secondary,True,False,13.924,"LINESTRING (11.5807289 44.400986, 11.5806323 44.4009611, 11.5805768 44.4009277)",,,,,roundabout
32690708,Via Scania,secondary,True,False,20.846,"LINESTRING (11.5809614 44.4009173, 11.580896 44.4009602, 11.5808148 44.4009838, 11.5807289 44.400986)",,,,,roundabout
809610237,Via Evangelista Torricelli,secondary,True,False,39.296,"LINESTRING (11.5809614 44.4009173, 11.5809289 44.4010267, 11.5809242 44.4011434, 11.5809484 44.401267)",,,,,
32690708,Via Scania,secondary,True,False,15.019,"LINESTRING (11.5810104 44.4007894, 11.5810032 44.4008569, 11.5809614 44.4009173)",,,,,roundabout
32458322,Via Scania,secondary,False,False,10.214,"LINESTRING (11.5801665 44.4008283, 11.5800474 44.4008629)",,,,,
32691753,Via Scania,secondary,True,False,33.242000000000004,"LINESTRING (11.5801665 44.4008283, 11.5803061 44.4007921, 11.580456 44.4007495, 11.580553 44.4007146)",,,,,
32690708,Via Scania,secondary,True,False,25.392,"LINESTRING (11.5805768 44.4009277, 11.5805326 44.4008768, 11.5805153 44.4008261, 11.5805206 44.4007701, 11.580553 44.4007146)",,,,,roundabout
32690869,Via Scania,secondary,True,False,35.718,"LINESTRING (11.5805768 44.4009277, 11.5804428 44.4008626, 11.580328 44.4008255, 11.5801665 44.4008283)",,,,,
32690906,Via Scania,unclassified,True,False,11.966000000000001,"LINESTRING (11.5811514 44.4004319, 11.5810999 44.4004841, 11.5810703 44.4005224)",,,,,
32877589,Via Scania,unclassified,False,False,146.761,"LINESTRING (11.5811514 44.4004319, 11.5816308 44.4002603, 11.5823321 44.3999816, 11.5827803 44.3998098)",,50,,,
32458322,Via Scania,secondary,False,True,10.214,"LINESTRING (11.5800474 44.4008629, 11.5801665 44.4008283)",,,,,
32691683,Via Scania,residential,False,False,60.545,"LINESTRING (11.5800474 44.4008629, 11.5799991 44.4007884, 11.5797275 44.4003687)",,,,,
32691683,Via Scania,residential,False,True,60.545,"LINESTRING (11.5797275 44.4003687, 11.5799991 44.4007884, 11.5800474 44.4008629)",,,,,
32877306,Via Scania,residential,False,False,144.627,"LINESTRING (11.5797275 44.4003687, 11.5804294 44.400155, 11.5804208 44.3998668, 11.5802491 44.3998545, 11.5803435 44.3995172)",,,,,
31786633,Via Albertazzi,residential,False,True,201.092,"LINESTRING (11.5846278 44.3971559, 11.5847074 44.3972846, 11.5855969 44.3987442, 11.5856392 44.3988137)",,50,,,
32876609,Via Albertazzi,residential,True,False,51.057,"LINESTRING (11.5846278 44.3971559, 11.5845314 44.3971085, 11.5844489 44.3970954, 11.5840091 44.3971196)",,50,,,
32876506,Piazza dei Poeti,residential,False,False,65.257,"LINESTRING (11.5814135 44.3975528, 11.5816817 44.3981075)",,,,,
32876662,Via Albertazzi,residential,False,False,24.347,"LINESTRING (11.5814135 44.3975528, 11.5811175 44.3976095)",,50,,,
32876662,Via Albertazzi,residential,False,True,6.278,"LINESTRING (11.5814135 44.3975528, 11.5814896 44.3975376)",,50,,,
32876662,Via Albertazzi,residential,False,True,24.347,"LINESTRING (11.5811175 44.3976095, 11.5814135 44.3975528)",,50,,,
32876506,Piazza dei Poeti,residential,False,True,65.257,"LINESTRING (11.5816817 44.3981075, 11.5814135 44.3975528)",,,,,
32876550,Piazza dei Poeti,residential,False,False,98.136,"LINESTRING (11.5816817 44.3981075, 11.5805129 44.398393)",,,,,
32876531,Via Machiavelli,residential,False,False,240.31400000000002,"LINESTRING (11.5816817 44.3981075, 11.5819787 44.3980379, 11.5820339 44.3980341, 11.5820947 44.3980515, 11.582165 44.3981055, 11.5822184 44.398172, 11.5823734 44.3984322, 11.5825283 44.3987491, 11.5826567 44.3989913, 11.5827399 44.3994383, 11.5827722 44.3997356, 11.5827803 44.3998098)",,,,,
32877589,Via Scania,unclassified,False,False,190.325,"LINESTRING (11.5827803 44.3998098, 11.5848931 44.399003)",,50,,,
32876531,Via Machiavelli,residential,False,True,240.314,"LINESTRING (11.5827803 44.3998098, 11.5827722 44.3997356, 11.5827399 44.3994383, 11.5826567 44.3989913, 11.5825283 44.3987491, 11.5823734 44.3984322, 11.5822184 44.398172, 11.582165 44.3981055, 11.5820947 44.3980515, 11.5820339 44.3980341, 11.5819787 44.3980379, 11.5816817 44.3981075)",,,,,
32877589,Via Scania,unclassified,False,True,146.761,"LINESTRING (11.5827803 44.3998098, 11.5823321 44.3999816, 11.5816308 44.4002603, 11.5811514 44.4004319)",,50,,,
32876550,Piazza dei Poeti,residential,False,True,98.136,"LINESTRING (11.5805129 44.398393, 11.5816817 44.3981075)",,,,,
32876615,Via Albertazzi,residential,False,True,6.827,"LINESTRING (11.5839712 44.3970645, 11.5840091 44.3971196)",,50,,,
32876664,Via Albertazzi,residential,True,False,59.077,"LINESTRING (11.5839712 44.3970645, 11.584435 44.3970272, 11.5845239 44.3970507, 11.5845699 44.397082, 11.5846278 44.3971559)",,50,,,
32876615,Via Albertazzi,residential,False,False,6.827,"LINESTRING (11.5840091 44.3971196, 11.5839712 44.3970645)",,50,,,
32876609,Via Albertazzi,residential,True,False,52.135999999999996,"LINESTRING (11.5840091 44.3971196, 11.5836734 44.3971718, 11.5833608 44.3971756)",,50,,,
32876664,Via Albertazzi,residential,True,False,50.045,"LINESTRING (11.5833608 44.3971756, 11.5839712 44.3970645)",,50,,,
32876662,Via Albertazzi,residential,False,False,105.12100000000001,"LINESTRING (11.5833608 44.3971756, 11.5829066 44.3972576, 11.5825447 44.3973229, 11.582078 44.3974072)",,50,,,
