osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,access,area,est_width,junction
30924832,Josef-Schweighofer-Straße - Via Josef Schweighofer,tertiary,,False,True,167.01600000000002,"LINESTRING (11.9320963 46.7956561, 11.9321415 46.7957444, 11.9322143 46.7958455, 11.9323959 46.795977, 11.9328519 46.7962915, 11.9329075 46.7963311, 11.9329442 46.7963643, 11.9329675 46.7964016, 11.9329868 46.7966327, 11.9330664 46.7968712, 11.9330827 46.7969285)",2,,,,,,
"[664693385, 664693387]",Europastraße - Via Europa,residential,40,False,True,161.56399999999996,"LINESTRING (11.9320963 46.7956561, 11.9322613 46.7956966, 11.9323736 46.7957486, 11.9326398 46.7958773, 11.9327696 46.7959401, 11.9328349 46.7959666, 11.9329396 46.7959927, 11.9330284 46.7960063, 11.9332259 46.796046, 11.9332888 46.7960644, 11.9333163 46.7960725, 11.9339695 46.7963166)",2,,,,,,
711686722,Europastraße - Via Europa,tertiary,40,False,False,91.277,"LINESTRING (11.9320963 46.7956561, 11.93201 46.7955935, 11.9318886 46.7955182, 11.9312975 46.7951484, 11.9312169 46.7950984)",2,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,True,107.055,"LINESTRING (11.9344014 46.7948933, 11.9333116 46.7942848)",2,,,,,,
30924880,Romstraße - Via Roma,residential,30,True,False,93.835,"LINESTRING (11.9344014 46.7948933, 11.9341406 46.7950647, 11.9337141 46.7952468, 11.9334168 46.7953365, 11.9333764 46.7953477)",,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,False,81.966,"LINESTRING (11.9344014 46.7948933, 11.9351335 46.7953021, 11.9352359 46.7953591)",2,,,,,,
29187761,Graben - Bastioni,secondary,,False,True,21.093,"LINESTRING (11.9354518 46.795478, 11.9352359 46.7953591)",,,,,,,
"[1114872993, 760838883, 271519095]",Graben - Bastioni,secondary,,False,False,235.25900000000001,"LINESTRING (11.9354518 46.795478, 11.9356366 46.7955789, 11.9357706 46.7956498, 11.9357974 46.7956618, 11.9358859 46.7957015, 11.9361578 46.7958138, 11.936369 46.7959003, 11.9364949 46.7959421, 11.9365828 46.7959668, 11.9367071 46.7960153, 11.9371325 46.7961991, 11.9375945 46.7963906, 11.9377197 46.7964251, 11.9378089 46.7964467, 11.9381331 46.7964974)",2,,,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,False,23.409,"LINESTRING (11.9384675 46.8007354, 11.9385291 46.8007462, 11.9387717 46.8007286)",,,,,,,
722858720,Andreas-Hofer-Straße - Via Andreas Hofer,secondary,,False,False,120.539,"LINESTRING (11.9384675 46.8007354, 11.9385233 46.8000015, 11.9385406 46.7997675, 11.9385631 46.7996537)",2,,SS621,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,False,126.891,"LINESTRING (11.9387717 46.8007286, 11.9395573 46.8005346, 11.9396077 46.8004738, 11.9397385 46.800334, 11.9400481 46.8002233, 11.9401147 46.8001406)",,,,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,True,23.409,"LINESTRING (11.9387717 46.8007286, 11.9385291 46.8007462, 11.9384675 46.8007354)",,,,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,False,103.188,"LINESTRING (11.9401147 46.8001406, 11.9405624 46.800005, 11.9413778 46.7998052)",,,,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,True,126.89099999999999,"LINESTRING (11.9401147 46.8001406, 11.9400481 46.8002233, 11.9397385 46.800334, 11.9396077 46.8004738, 11.9395573 46.8005346, 11.9387717 46.8007286)",,,,,,,
564395015,Albin-Egger-Lienz-Straße,residential,,False,False,96.35300000000001,"LINESTRING (11.9401147 46.8001406, 11.9402411 46.8003396, 11.9403699 46.800369, 11.9411316 46.8001743)",,,,,,,
33085795,Franz-Defregger-Straße - Via Franz Defregger,residential,,False,True,103.188,"LINESTRING (11.9413778 46.7998052, 11.9405624 46.800005, 11.9401147 46.8001406)",,,,,,,
33088591,,residential,,False,True,56.290000000000006,"LINESTRING (11.9391121 46.7975657, 11.9392131 46.7975224, 11.9392465 46.7975065, 11.9393031 46.7975028, 11.9394024 46.797523, 11.9394646 46.7974056, 11.9395644 46.7974275, 11.9396887 46.7974578)",,,,,,,
33088591,,residential,,False,False,56.29,"LINESTRING (11.9396887 46.7974578, 11.9395644 46.7974275, 11.9394646 46.7974056, 11.9394024 46.797523, 11.9393031 46.7975028, 11.9392465 46.7975065, 11.9392131 46.7975224, 11.9391121 46.7975657)",,,,,,,
271520720,Andreas-Hofer-Straße - Via Andreas Hofer,secondary,,False,False,166.205,"LINESTRING (11.9396887 46.7974578, 11.9396129 46.7975975, 11.9394521 46.7979101, 11.9393942 46.7980216, 11.9393149 46.798135, 11.9392384 46.798225, 11.9391378 46.7983095, 11.9390243 46.7983923, 11.9389108 46.7984641, 11.9386802 46.7986018, 11.9386072 46.798647, 11.938545 46.7986905)",2,,SS621,,,,
271520720,Andreas-Hofer-Straße - Via Andreas Hofer,secondary,,False,True,55.439,"LINESTRING (11.9396887 46.7974578, 11.9399229 46.7970306, 11.939942 46.7969904)",2,,SS621,,,,
"[26153696, 134158421]",Kapuzinerplatz - Piazza Cappuccini,secondary,,False,True,32.125,"LINESTRING (11.9405737 46.7970081, 11.9403807 46.7969207, 11.9402202 46.7968503)",,,,,,,
30325531,Galileo-Galilei-Straße - Via Galileo Galilei,residential,,False,False,15.818000000000001,"LINESTRING (11.9405737 46.7970081, 11.9406055 46.7969739, 11.940693 46.7968917)",,,,,,,
25992685,Andreas-Hofer-Straße - Via Andreas Hofer,secondary,,False,False,26.316,"LINESTRING (11.9402202 46.7968503, 11.9401412 46.7968852, 11.9401092 46.7969001, 11.9400642 46.7969252, 11.939942 46.7969904)",,,SS621,,,,
30325963,Stuckstraße - Via Stuck,tertiary,,False,False,81.29400000000001,"LINESTRING (11.9402202 46.7968503, 11.9402778 46.7968085, 11.9403327 46.7967406, 11.9403642 46.7966963, 11.9404102 46.7966149, 11.9404336 46.7965353, 11.9405015 46.7961599)",,,,,,,
"[26153696, 134158421]",Kapuzinerplatz - Piazza Cappuccini,secondary,,False,False,32.125,"LINESTRING (11.9402202 46.7968503, 11.9403807 46.7969207, 11.9405737 46.7970081)",,,,,,,
271520718,Kapuzinerplatz - Piazza Cappuccini,secondary,,False,True,27.988,"LINESTRING (11.9402202 46.7968503, 11.9400644 46.7967852, 11.9398883 46.7967461)",,,,,,,
48584468,Leonardo-da-Vinci-Straße - Via Leonardo da Vinci,residential,,True,False,180.18699999999998,"LINESTRING (11.9355964 46.7949446, 11.9355617 46.7949252, 11.9337667 46.7939166)",,,,,,,
891889355,Reischacher Straße - Via Riscone,secondary,,False,False,29.738999999999997,"LINESTRING (11.9355964 46.7949446, 11.9355299 46.7950362, 11.9354431 46.7951903)",,,LS/SP66,,,,
41433548,Birkenweg - Via Betulla,residential,,False,False,70.918,"LINESTRING (11.9338405 46.7958202, 11.9339081 46.7957565, 11.9338969 46.7957103, 11.9338594 46.7956641, 11.9337756 46.7956052, 11.9335781 46.7954995, 11.9334142 46.795383, 11.9333764 46.7953477)",,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,False,20.843,"LINESTRING (11.9319864 46.79356, 11.9321977 46.7936792)",2,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,True,34.587,"LINESTRING (11.9319864 46.79356, 11.931808 46.7934566, 11.9316324 46.7933652)",2,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,False,107.055,"LINESTRING (11.9333116 46.7942848, 11.9344014 46.7948933)",2,,,,,,
48584469,Toblstraße - Via Tobl,residential,30,False,True,53.634,"LINESTRING (11.9333116 46.7942848, 11.9333812 46.7942298, 11.9337667 46.7939166)",,,,,,,
113850452,Michael-Pacher-Straße - Via Michael Pacher,secondary,40,False,True,108.28399999999999,"LINESTRING (11.9333116 46.7942848, 11.9332298 46.7942408, 11.932977 46.7941041, 11.9321977 46.7936792)",2,,,,,,
134153804,Schornweg - Via Schorn,residential,,False,False,161.54399999999998,"LINESTRING (11.9333116 46.7942848, 11.9332689 46.7943207, 11.9326357 46.7949298, 11.9333487 46.7953181, 11.9333764 46.7953477)",,,,,,,
48584469,Toblstraße - Via Tobl,residential,30,False,False,53.634,"LINESTRING (11.9337667 46.7939166, 11.9333812 46.7942298, 11.9333116 46.7942848)",,,,,,,
48584469,Toblstraße - Via Tobl,residential,30,False,True,57.924,"LINESTRING (11.9337667 46.7939166, 11.9339882 46.7937434, 11.9342678 46.7935246)",,,,,,,
105510360,Althingstraße - Via Althing,residential,,False,True,102.43,"LINESTRING (11.9328606 46.7983997, 11.9328565 46.7987765, 11.9328368 46.7993207)",,,,,,,
"[105516856, 373587265]",Marco-Polo-Straße - Via Marco Polo,residential,,False,False,230.957,"LINESTRING (11.9328606 46.7983997, 11.9328919 46.7982963, 11.9329433 46.7981267, 11.9329361 46.7980271, 11.9329115 46.797943, 11.9328644 46.7978741, 11.9327936 46.7978429, 11.9327181 46.7978386, 11.9326212 46.7978382, 11.9319189 46.7978472, 11.9317475 46.7978483, 11.9315677 46.7978473, 11.9314675 46.7978483, 11.9314344 46.797845, 11.9314108 46.7978375, 11.931381 46.7978235, 11.9313259 46.7977923, 11.931241 46.7977535, 11.9310585 46.7976932, 11.931005 46.797676, 11.9309578 46.7976523, 11.9309279 46.797634, 11.9308898 46.7976003, 11.9308227 46.7975145)",,,,,,,
105516859,Althingstraße - Via Althing,residential,,True,False,186.542,"LINESTRING (11.9328606 46.7983997, 11.9325844 46.7983909, 11.9315202 46.7983035, 11.9307704 46.7982115, 11.9305249 46.7981751, 11.9304376 46.7981621)",,,,,,,
29187762,Graben - Bastioni,secondary,,False,False,65.098,"LINESTRING (11.9381331 46.7964974, 11.9383872 46.796533, 11.9389711 46.7966141)",2,,,,,,
82972411,Herzog-Sigmund-Straße - Via Duca Sigismondo,tertiary,,True,False,41.471000000000004,"LINESTRING (11.9381331 46.7964974, 11.9381147 46.7965453, 11.938047 46.7967764, 11.9380359 46.7968638)",,,,,,,
"[1114872993, 760838883, 271519095]",Graben - Bastioni,secondary,,False,True,235.25899999999996,"LINESTRING (11.9381331 46.7964974, 11.9378089 46.7964467, 11.9377197 46.7964251, 11.9375945 46.7963906, 11.9371325 46.7961991, 11.9367071 46.7960153, 11.9365828 46.7959668, 11.9364949 46.7959421, 11.936369 46.7959003, 11.9361578 46.7958138, 11.9358859 46.7957015, 11.9357974 46.7956618, 11.9357706 46.7956498, 11.9356366 46.7955789, 11.9354518 46.795478)",2,,,,,,
317954296,Sankt-Nikolaus-Straße - Via San Nicolò,residential,30,False,True,15.969000000000001,"LINESTRING (11.9290761 46.7962673, 11.9292165 46.7962527, 11.9292828 46.7962431)",,,,,,,
108742355,Anton Steger Straße - Via Anton Steger,residential,,False,False,76.017,"LINESTRING (11.9347849 46.8000919, 11.9348849 46.8007721)",,,,,,,
108742360,Via Anton Steger - Anton Steger Straße,residential,,False,False,30.022,"LINESTRING (11.9347849 46.8000919, 11.9350925 46.8002609)",2,,,yes,no,,
108742360,Via Anton Steger - Anton Steger Straße,residential,,False,True,90.107,"LINESTRING (11.9347849 46.8000919, 11.9346051 46.7999744, 11.9342731 46.7997505, 11.9340216 46.7995418, 11.9340018 46.7995205, 11.9339934 46.7994958)",2,,,yes,no,,
373587249,Via Anton Steger - Anton Steger Straße,tertiary,,False,True,25.229,"LINESTRING (11.9325715 46.7994546, 11.932629 46.7994204, 11.93272 46.7993664, 11.932784 46.7993378, 11.9328368 46.7993207)",2,,,,,,
1114872992,Nordring - Anello Nord,secondary,60,False,True,197.38500000000002,"LINESTRING (11.9325715 46.7994546, 11.9323792 46.7993376, 11.9321921 46.7992386, 11.9319519 46.7991181, 11.9315674 46.7989743, 11.9313597 46.7989166, 11.9311465 46.7988726, 11.9309638 46.7988495, 11.9307236 46.7988217, 11.9302427 46.7987683)",2,,LS/SP97,,,,
108742355,Anton Steger Straße - Via Anton Steger,residential,,False,True,76.017,"LINESTRING (11.9348849 46.8007721, 11.9347849 46.8000919)",,,,,,,
108742360,Via Anton Steger - Anton Steger Straße,residential,,False,True,30.022,"LINESTRING (11.9350925 46.8002609, 11.9347849 46.8000919)",2,,,yes,no,,
"[829635032, 829635030, 32477982, 829635031]",Enrico-Fermi-Straße - Via Enrico Fermi,residential,,False,False,66.96000000000001,"LINESTRING (11.9339695 46.7963166, 11.9340495 46.796226, 11.9340702 46.7962026, 11.9341041 46.7961647, 11.9341384 46.7961233, 11.9344265 46.7958021)",,,,,,,
"[664693385, 664693387]",Europastraße - Via Europa,residential,40,False,False,161.564,"LINESTRING (11.9339695 46.7963166, 11.9333163 46.7960725, 11.9332888 46.7960644, 11.9332259 46.796046, 11.9330284 46.7960063, 11.9329396 46.7959927, 11.9328349 46.7959666, 11.9327696 46.7959401, 11.9326398 46.7958773, 11.9323736 46.7957486, 11.9322613 46.7956966, 11.9320963 46.7956561)",2,,,,,,
1137113260,Europastraße - Via Europa,residential,40,False,True,104.08099999999997,"LINESTRING (11.9339695 46.7963166, 11.9340361 46.7963412, 11.9342708 46.7964362, 11.9347581 46.7966456, 11.9349338 46.7967153, 11.9350514 46.7967464, 11.9351627 46.7967647)",,,,,,,
108985728,Althingstraße - Via Althing,residential,,False,True,69.024,"LINESTRING (11.9302427 46.7987683, 11.9302627 46.7987122, 11.9303178 46.7985295, 11.9303589 46.7984078, 11.9304376 46.7981621)",,,,,,,
1114872992,Nordring - Anello Nord,secondary,60,False,False,197.385,"LINESTRING (11.9302427 46.7987683, 11.9307236 46.7988217, 11.9309638 46.7988495, 11.9311465 46.7988726, 11.9313597 46.7989166, 11.9315674 46.7989743, 11.9319519 46.7991181, 11.9321921 46.7992386, 11.9323792 46.7993376, 11.9325715 46.7994546)",2,,LS/SP97,,,,
108985728,Althingstraße - Via Althing,residential,,False,False,69.024,"LINESTRING (11.9304376 46.7981621, 11.9303589 46.7984078, 11.9303178 46.7985295, 11.9302627 46.7987122, 11.9302427 46.7987683)",,,,,,,
"[109328432, 969705415]",,residential,,False,False,79.71900000000001,"LINESTRING (11.9304376 46.7981621, 11.9304826 46.7980454, 11.9306647 46.7976371, 11.9306996 46.7975865, 11.9307437 46.7975469, 11.9307905 46.7975231, 11.9308227 46.7975145)",,,,,,,
272836971,Josef-Seeber-Straße - Via Josef Seeber,tertiary,,False,False,8.527,"LINESTRING (11.9379487 46.7980292, 11.9378665 46.7979771)",2,,,,,,
"[272836971, 272836973, 30325887]",Josef-Seeber-Straße - Via Josef Seeber,tertiary,,False,True,86.752,"LINESTRING (11.9379487 46.7980292, 11.9379854 46.7980617, 11.9380131 46.7980851, 11.9381861 46.7982428, 11.9382104 46.7982593, 11.9382501 46.7983048, 11.938545 46.7986905)",2,yes,,,,,
109289281,Lampistraße - Via Lampi,residential,,True,False,54.418,"LINESTRING (11.9380279 46.7974619, 11.9373132 46.7974509)",,,,,,,
82972411,Herzog-Sigmund-Straße - Via Duca Sigismondo,tertiary,,True,False,58.59,"LINESTRING (11.9380279 46.7974619, 11.9379413 46.7977369, 11.9378665 46.7979771)",,,,,,,
109289279,Lienzer Straße - Via Lienz,residential,,True,False,71.849,"LINESTRING (11.9373132 46.7974509, 11.9375069 46.7968185)",,,,,,,
109289281,Lampistraße - Via Lampi,residential,,True,False,85.42699999999999,"LINESTRING (11.9373132 46.7974509, 11.9367517 46.7973793, 11.9366242 46.7973702, 11.9365285 46.797372, 11.9364939 46.797383, 11.9364594 46.7973993, 11.9364036 46.7974212, 11.9363451 46.7974539, 11.9362739 46.7975088)",,,,,,,
"[305856541, 109289277]",Josef-Seeber-Straße - Via Josef Seeber,tertiary,,True,False,73.266,"LINESTRING (11.9362739 46.7975088, 11.9362183 46.7974833, 11.9360536 46.7973828, 11.9358204 46.7972406, 11.9357059 46.7971757, 11.9356387 46.7971493, 11.935531 46.7970919)",,,,,,,
32478016,Stegener Straße - Via Stegona,unclassified,,False,True,22.212,"LINESTRING (11.9303395 46.7957927, 11.9305046 46.7959574)",,,,,,,
109328433,Stegener Straße - Via Stegona,unclassified,,True,False,17.942999999999998,"LINESTRING (11.9303395 46.7957927, 11.9303042 46.7958743, 11.9302494 46.7959407)",,,,,,,
"[168101984, 109328410, 109328341]","['Sankt Nikolaus Straße - Via San Nicolò', 'Stegener Straße - Via Stegona']","['unclassified', 'residential']",30,True,False,81.409,"LINESTRING (11.9302494 46.7959407, 11.9299935 46.796051, 11.9299653 46.7960619, 11.9297558 46.7961368, 11.9297005 46.7961521, 11.929488 46.7962044, 11.9292828 46.7962431)",,yes,,,,3.5,
