osmid,name,highway,oneway,reversed,length,lanes,geometry,junction,maxspeed,tunnel
69249580,Via Marco Anselmi,residential,False,True,41.926,,"LINESTRING (8.8661466 44.9005433, 8.8659304 44.9007785, 8.8658562 44.9008593)",,,
69249603,Corso Giuseppe Romita,unclassified,False,True,83.387,,"LINESTRING (8.8661466 44.9005433, 8.8662245 44.9005656, 8.8670415 44.9009421)",,50,
183846932,Corso Giuseppe Romita,unclassified,False,False,47.494,,"LINESTRING (8.8661466 44.9005433, 8.8660038 44.9005122, 8.8655673 44.9004248)",,50,
54970284,Corso Alessandria,unclassified,False,True,56.272,2,"LINESTRING (8.8582755 44.8949493, 8.8583951 44.8949522, 8.8589061 44.8949644, 8.8589895 44.8949651)",,50,
69249581,Via Tommaso Campanella,residential,False,True,183.109,,"LINESTRING (8.8582755 44.8949493, 8.8582806 44.8948961, 8.8584342 44.8933064)",,50,
209108144,Via Leonardo da Vinci,residential,False,False,154.94,,"LINESTRING (8.8582755 44.8949493, 8.8582529 44.8950639, 8.8581596 44.8955359, 8.858158 44.8957272, 8.858197 44.8958645, 8.8583527 44.8963211)",,50,
181740937,Via Alle Fonti,residential,False,False,66.93299999999999,,"LINESTRING (8.8703312 44.897149, 8.8702798 44.8971784, 8.8701997 44.897208, 8.8701655 44.8972201, 8.8700272 44.8972688, 8.8697387 44.8973484, 8.8695607 44.8973976)",,,
51791816,Corso Garibaldi,unclassified,False,True,84.246,,"LINESTRING (8.8613917 44.8963575, 8.8614188 44.8956001)",,50,
190082418,Corso Camillo Benso Cavour,unclassified,False,True,99.869,,"LINESTRING (8.8613917 44.8963575, 8.8612723 44.8963558, 8.8602296 44.8963405, 8.8601244 44.8963346)",,50,
467656072,Corso Garibaldi,unclassified,False,False,65.898,2,"LINESTRING (8.8613917 44.8963575, 8.8613883 44.8964416, 8.8613681 44.8969499)",,50,
467656073,Corso Camillo Benso Cavour,unclassified,False,False,79.356,,"LINESTRING (8.8613917 44.8963575, 8.8614789 44.8963587, 8.861936 44.8963652, 8.8622197 44.8963652, 8.8623989 44.8963702)",,50,
69249558,Via Legnano,residential,False,False,74.44300000000001,2,"LINESTRING (8.8591838 44.8955994, 8.8591777 44.8952671, 8.8591027 44.8952039, 8.8590479 44.8951393, 8.8590175 44.8950656, 8.8589895 44.8949651)",,,
69249616,Via Matteo Bandello,residential,True,False,11.384,,"LINESTRING (8.8651944 44.8997994, 8.8652837 44.8998799)",,,
183847002,Via Isidoro da Tortona,residential,False,True,16.63,,"LINESTRING (8.8651944 44.8997994, 8.8650243 44.899888)",,30,
69249574,Via Milazzo,residential,False,False,62.181,,"LINESTRING (8.8590384 44.8933149, 8.8598277 44.893322)",,,
69249574,Via Milazzo,residential,False,True,47.604,,"LINESTRING (8.8590384 44.8933149, 8.8584342 44.8933064)",,,
69249558,Via Legnano,residential,False,True,183.549,2,"LINESTRING (8.8590384 44.8933149, 8.858986 44.894912, 8.8589895 44.8949651)",,,
167910559,Via Giosuè Carducci,residential,True,False,69.964,,"LINESTRING (8.8632871 44.8963745, 8.8625376 44.89637, 8.8623989 44.8963702)",,,
183846935,Corso Montebello,residential,False,False,159.11899999999997,,"LINESTRING (8.8632871 44.8963745, 8.8628917 44.8957275, 8.8626065 44.8952653, 8.8625574 44.895186, 8.862481 44.8950624)",,50,
183846935,Corso Montebello,residential,False,True,112.706,,"LINESTRING (8.8632871 44.8963745, 8.8635827 44.8968374, 8.8638768 44.897298)",,50,
209108144,Via Leonardo da Vinci,residential,False,False,260.003,,"LINESTRING (8.8584967 44.8969432, 8.8585947 44.8974227, 8.8593255 44.8984949, 8.8594501 44.8986226, 8.8595999 44.8986382, 8.8601224 44.8984848)",,50,
209108144,Via Leonardo da Vinci,residential,False,True,70.229,,"LINESTRING (8.8584967 44.8969432, 8.8584486 44.8966896, 8.8583835 44.8963824, 8.8583527 44.8963211)",,50,
183846953,Via Rovereto,residential,False,False,66.147,,"LINESTRING (8.8648288 44.8988532, 8.8654748 44.8984731)",,,
183846953,Via Rovereto,residential,False,True,10.677,,"LINESTRING (8.8648288 44.8988532, 8.8647213 44.8989117)",,,
69249616,Via Matteo Bandello,residential,True,False,45.986000000000004,,"LINESTRING (8.8648288 44.8988532, 8.8648956 44.8991294, 8.8649368 44.8992595)",,,
54970280,Corso Alessandria,unclassified,True,False,6.933,,"LINESTRING (8.8614861 44.8949987, 8.8614949 44.895029, 8.8614926 44.8950446, 8.8614869 44.8950598)",roundabout,,
183846939,Largo Eugenio Borgarelli,unclassified,True,False,49.981,,"LINESTRING (8.8614861 44.8949987, 8.8616457 44.8949952, 8.8619608 44.8949881, 8.8621203 44.8949846)",,50,
72847488,Via Lorenzo Perosi,residential,True,False,42.502,,"LINESTRING (8.8654748 44.8984731, 8.8657478 44.8988028)",,,
183846953,Via Rovereto,residential,False,True,66.147,,"LINESTRING (8.8654748 44.8984731, 8.8648288 44.8988532)",,,
137572258,Viale Piave,residential,False,False,108.689,,"LINESTRING (8.8631462 44.8989482, 8.8630595 44.8990306, 8.8626637 44.8994068, 8.8623217 44.899732)",,,
183846932,Corso Giuseppe Romita,unclassified,False,False,64.857,,"LINESTRING (8.8631462 44.8989482, 8.863087 44.898874, 8.8628192 44.8985383, 8.8627401 44.8984408)",,50,
183846932,Corso Giuseppe Romita,unclassified,False,True,81.447,,"LINESTRING (8.8631462 44.8989482, 8.863565 44.8992785, 8.863842 44.89949)",,50,
209826271,Via Matteotti,residential,False,True,39.037,,"LINESTRING (8.8631462 44.8989482, 8.8633603 44.8987722, 8.8634461 44.8986702)",,,
183846932,Corso Giuseppe Romita,unclassified,False,True,77.509,,"LINESTRING (8.8623989 44.8963702, 8.8624253 44.8965365, 8.8624509 44.8970659)",,50,
183846933,Corso Giuseppe Romita,unclassified,False,False,90.594,,"LINESTRING (8.8623989 44.8963702, 8.8623793 44.8962702, 8.8622492 44.8955624)",,50,
467656073,Corso Camillo Benso Cavour,unclassified,False,True,79.356,,"LINESTRING (8.8623989 44.8963702, 8.8622197 44.8963652, 8.861936 44.8963652, 8.8614789 44.8963587, 8.8613917 44.8963575)",,50,
167921359,Piazza Tito Speri,residential,False,False,38.165,,"LINESTRING (8.8651085 44.9003046, 8.8654967 44.9000992)",,,
183846932,Corso Giuseppe Romita,unclassified,False,False,42.926,,"LINESTRING (8.8651085 44.9003046, 8.8646912 44.9000563)",,50,
183846932,Corso Giuseppe Romita,unclassified,False,True,38.714,,"LINESTRING (8.8651085 44.9003046, 8.8652493 44.900358, 8.865494 44.9004122, 8.8655673 44.9004248)",,50,
54970284,Corso Alessandria,unclassified,False,False,56.272,2,"LINESTRING (8.8589895 44.8949651, 8.8589061 44.8949644, 8.8583951 44.8949522, 8.8582755 44.8949493)",,50,
54970284,Corso Alessandria,unclassified,False,True,94.11800000000001,2,"LINESTRING (8.8589895 44.8949651, 8.859144 44.8949711, 8.8600722 44.895, 8.8601831 44.8950034)",,50,
69249558,Via Legnano,residential,False,False,183.549,2,"LINESTRING (8.8589895 44.8949651, 8.858986 44.894912, 8.8590384 44.8933149)",,,
69249558,Via Legnano,residential,False,True,74.44300000000001,2,"LINESTRING (8.8589895 44.8949651, 8.8590175 44.8950656, 8.8590479 44.8951393, 8.8591027 44.8952039, 8.8591777 44.8952671, 8.8591838 44.8955994)",,,
183846956,Piazza Duomo,residential,False,True,50.589,,"LINESTRING (8.8658367 44.897193, 8.865419 44.8975386)",,,
209826270,Via Emilia,residential,True,False,35.534,,"LINESTRING (8.8658367 44.897193, 8.8654718 44.8970051)",,,
69249563,,unclassified,True,False,8.466999999999999,,"LINESTRING (8.8613443 44.8933257, 8.8613351 44.8933078, 8.861335 44.8932888, 8.8613441 44.8932709, 8.8613614 44.8932563)",roundabout,,
69249574,Via Milazzo,residential,False,True,120.217,,"LINESTRING (8.8613443 44.8933257, 8.8612739 44.8933501, 8.8612166 44.8933564, 8.8598277 44.893322)",,,
69249574,Via Milazzo,residential,False,False,47.604,,"LINESTRING (8.8584342 44.8933064, 8.8590384 44.8933149)",,,
69249581,Via Tommaso Campanella,residential,False,False,183.109,,"LINESTRING (8.8584342 44.8933064, 8.8582806 44.8948961, 8.8582755 44.8949493)",,50,
167921359,Piazza Tito Speri,residential,False,True,38.165,,"LINESTRING (8.8654967 44.9000992, 8.8651085 44.9003046)",,,
69249616,Via Matteo Bandello,residential,True,False,40.331999999999994,,"LINESTRING (8.8654967 44.9000992, 8.8656382 44.9002518, 8.8655673 44.9004248)",,,
51791815,Via Marsala,residential,False,True,106.181,,"LINESTRING (8.8614501 44.8932509, 8.8615258 44.8922975)",,,
69249563,,unclassified,True,False,7.898000000000001,,"LINESTRING (8.8614501 44.8932509, 8.8614694 44.8932622, 8.8614826 44.8932773, 8.8614882 44.8932946, 8.8614858 44.8933123)",roundabout,,
69708126,Piazza Roma,residential,True,False,130.29399999999998,,"LINESTRING (8.8620028 44.8941979, 8.861663 44.8935007, 8.861665 44.8934609, 8.8616727 44.8934293, 8.861685 44.8934063, 8.8617095 44.8933743, 8.8617348 44.8933559, 8.8617751 44.8933347, 8.8618199 44.893318, 8.8620001 44.8932635, 8.8620268 44.8932567, 8.862087 44.8932415)",,,
183846970,Piazza Roma,unclassified,True,False,87.928,,"LINESTRING (8.8620028 44.8941979, 8.8621165 44.8934879, 8.8621449 44.8934144)",,50,
183846933,Corso Giuseppe Romita,unclassified,False,True,54.313,,"LINESTRING (8.8621651 44.8950776, 8.8621862 44.8951991, 8.8622492 44.8955624)",,50,
183846937,Largo Eugenio Borgarelli,unclassified,True,False,5.389,,"LINESTRING (8.8621651 44.8950776, 8.8621289 44.8950565, 8.8621181 44.8950433)",roundabout,,
54970284,Corso Alessandria,unclassified,False,False,94.11800000000001,2,"LINESTRING (8.8601831 44.8950034, 8.8600722 44.895, 8.859144 44.8949711, 8.8589895 44.8949651)",,50,
54970284,Corso Alessandria,unclassified,False,True,90.553,2,"LINESTRING (8.8601831 44.8950034, 8.8603631 44.8950078, 8.8612117 44.8950284, 8.861332 44.8950313)",,50,
69249586,Corso della Repubblica,residential,False,False,148.10399999999998,,"LINESTRING (8.8601831 44.8950034, 8.8601819 44.8950951, 8.8601795 44.8952821, 8.860129 44.8962465, 8.8601244 44.8963346)",,50,
69249563,,unclassified,True,False,5.832,,"LINESTRING (8.8614858 44.8933123, 8.8614757 44.8933283, 8.861459 44.8933411, 8.8614375 44.8933497)",roundabout,,
69708491,Via Milazzo,unclassified,False,False,49.574999999999996,,"LINESTRING (8.8614858 44.8933123, 8.8616151 44.8933001, 8.8617692 44.8932643, 8.8620045 44.8931966, 8.8620603 44.8931533)",,50,
69708128,Via Enrico Fiamberti,residential,False,False,108.322,2,"LINESTRING (8.8598745 44.8923484, 8.8598277 44.893322)",,,
69708128,Via Enrico Fiamberti,residential,False,True,15.449,2,"LINESTRING (8.8598745 44.8923484, 8.8600418 44.8922759)",,,
405179437,Via Virginio Fracchia,residential,False,True,4.461,,"LINESTRING (8.8655244 44.8960906, 8.8654955 44.8961251)",,,
"[181740876, 181740868]","['Piazza San Rocco', 'Piazza Giuseppe Mazzini']",residential,True,False,49.707,,"LINESTRING (8.8655244 44.8960906, 8.8657039 44.8962268, 8.8658763 44.896352, 8.8659626 44.8964122)",,,
181741046,Via Peppino Sarina,residential,False,False,55.5,2,"LINESTRING (8.8655244 44.8960906, 8.8656434 44.8958897, 8.8656957 44.8956109)",,,
69249617,Largo Eugenio Borgarelli,residential,True,False,14.648,,"LINESTRING (8.862481 44.8950624, 8.8622984 44.8950375)",,50,
183846935,Corso Montebello,residential,False,True,159.119,,"LINESTRING (8.862481 44.8950624, 8.8625574 44.895186, 8.8626065 44.8952653, 8.8628917 44.8957275, 8.8632871 44.8963745)",,50,
332138037,Piazza Roma,unclassified,True,False,6.986,,"LINESTRING (8.8620603 44.8931533, 8.8620364 44.8930928)",,50,
69708491,Via Milazzo,unclassified,False,True,49.574999999999996,,"LINESTRING (8.8620603 44.8931533, 8.8620045 44.8931966, 8.8617692 44.8932643, 8.8616151 44.8933001, 8.8614858 44.8933123)",,50,
69249574,Via Milazzo,residential,False,True,62.181,,"LINESTRING (8.8598277 44.893322, 8.8590384 44.8933149)",,,
69708128,Via Enrico Fiamberti,residential,False,True,108.322,2,"LINESTRING (8.8598277 44.893322, 8.8598745 44.8923484)",,,
69249574,Via Milazzo,residential,False,False,120.217,,"LINESTRING (8.8598277 44.893322, 8.8612166 44.8933564, 8.8612739 44.8933501, 8.8613443 44.8933257)",,,
69708121,Viale Filippo Turatti,residential,False,False,143.18200000000002,2,"LINESTRING (8.8660208 44.8937767, 8.8658477 44.8937918, 8.8657625 44.8938824, 8.8657929 44.8941456, 8.8657259 44.8945512, 8.8655522 44.8949137)",,,
69708129,Viale Vittorio Veneto,tertiary,False,False,483.26400000000007,2,"LINESTRING (8.8660208 44.8937767, 8.865987 44.8943984, 8.8659978 44.8949833, 8.8660086 44.8950302, 8.8660456 44.895076, 8.8660841 44.8951044, 8.8661303 44.8951175, 8.8661796 44.8951208, 8.8662417 44.8951191, 8.8663011 44.8951014, 8.8663448 44.8950758, 8.8663899 44.8950172, 8.8663745 44.8948817, 8.8663177 44.8946564, 8.866298 44.8945032, 8.8663046 44.8943829, 8.866298 44.8943445, 8.8663637 44.8941024, 8.8664211 44.893949, 8.866535 44.8938213, 8.8666334 44.8937555, 8.8670451 44.8934818, 8.8672834 44.893339, 8.8674266 44.8932678, 8.867587 44.8932101, 8.8682862 44.8930214)",,50,
69708129,Viale Vittorio Veneto,tertiary,False,True,87.965,2,"LINESTRING (8.8660208 44.8937767, 8.866085 44.8932995, 8.8660902 44.893155, 8.8660794 44.8931018, 8.8660513 44.89306, 8.866001 44.8930031)",,50,
69708125,Viale Milite Ignoto,unclassified,False,True,103.679,,"LINESTRING (8.8700692 44.8951876, 8.86994 44.8961155)",,50,
168485515,Viale Giovanni Amendola,residential,False,False,190.126,,"LINESTRING (8.8700692 44.8951876, 8.8695784 44.8951297, 8.8694846 44.895141, 8.8694156 44.8951711, 8.8693855 44.8952488, 8.8693732 44.8953265, 8.8693572 44.8953842, 8.8693077 44.8954306, 8.8692086 44.8954594, 8.8690953 44.8954531, 8.8685547 44.895314, 8.8680356 44.8951753)",,,
69708129,Viale Vittorio Veneto,tertiary,False,False,87.965,2,"LINESTRING (8.866001 44.8930031, 8.8660513 44.89306, 8.8660794 44.8931018, 8.8660902 44.893155, 8.866085 44.8932995, 8.8660208 44.8937767)",,50,
1226611707,Viale Vittorio Veneto,tertiary,True,False,58.321999999999996,,"LINESTRING (8.866001 44.8930031, 8.865893 44.8929916, 8.8658005 44.8929926, 8.8657334 44.8930011, 8.8654371 44.8930724, 8.8653535 44.8930851, 8.8652819 44.8930793)",,,
51281186,Via Galileo Galilei,unclassified,False,False,78.693,2,"LINESTRING (8.8656957 44.8956109, 8.8657076 44.8955048, 8.8656512 44.8952903, 8.8655522 44.8949137)",,50,
69708125,Viale Milite Ignoto,unclassified,False,False,381.859,,"LINESTRING (8.8656957 44.8956109, 8.8663679 44.8957652, 8.8665784 44.8958135, 8.8683461 44.8962194, 8.8687944 44.8963223, 8.8694741 44.896491, 8.8696888 44.8964849, 8.8697963 44.8964684, 8.869843 44.8964502, 8.869892 44.8964055, 8.86994 44.8961155)",,50,
181741046,Via Peppino Sarina,residential,False,True,55.5,2,"LINESTRING (8.8656957 44.8956109, 8.8656434 44.8958897, 8.8655244 44.8960906)",,,
"[183847025, 183846965]","['Vicolo Don Minzoni', 'Piazza Lega Lombarda']",residential,False,False,107.173,,"LINESTRING (8.8656957 44.8956109, 8.8651159 44.8954859, 8.8651873 44.8949538)",,,
212357769,Via Venti Settembre,tertiary,False,False,66.046,2,"LINESTRING (8.863425 44.8927621, 8.8642365 44.8926128)",,50,
212357769,Via Venti Settembre,tertiary,False,True,110.03099999999999,2,"LINESTRING (8.863425 44.8927621, 8.8632149 44.892796, 8.8622404 44.8929823, 8.8621178 44.8930163, 8.8620848 44.8930327)",,50,
69708128,Via Enrico Fiamberti,residential,False,False,15.449,2,"LINESTRING (8.8600418 44.8922759, 8.8598745 44.8923484)",,,
54970281,Via San Giovanni Bosco,residential,True,False,150.645,,"LINESTRING (8.8600418 44.8922759, 8.8612877 44.8931955, 8.8613614 44.8932563)",,,
51281186,Via Galileo Galilei,unclassified,False,False,75.176,2,"LINESTRING (8.8655522 44.8949137, 8.8654439 44.8943497, 8.8654236 44.8942438)",,50,
51281186,Via Galileo Galilei,unclassified,False,True,78.69300000000001,2,"LINESTRING (8.8655522 44.8949137, 8.8656512 44.8952903, 8.8657076 44.8955048, 8.8656957 44.8956109)",,50,
69708121,Viale Filippo Turatti,residential,False,True,143.182,2,"LINESTRING (8.8655522 44.8949137, 8.8657259 44.8945512, 8.8657929 44.8941456, 8.8657625 44.8938824, 8.8658477 44.8937918, 8.8660208 44.8937767)",,,
212357769,Via Venti Settembre,tertiary,False,True,66.046,2,"LINESTRING (8.8642365 44.8926128, 8.863425 44.8927621)",,50,
"[212357769, 190082422]","['Via Venti Settembre', 'Via Galileo Galilei']",tertiary,False,"[False, True]",19.378999999999998,2,"LINESTRING (8.8642365 44.8926128, 8.8643928 44.8926198, 8.8644812 44.8926292)",,50,
405190621,Via Emilia,residential,True,False,10.505,1,"LINESTRING (8.8697346 44.8996224, 8.8696336 44.8995607)",,,
72847481,Via Padre Michele da Carbonara,residential,True,False,34.12,,"LINESTRING (8.8691784 44.897791, 8.8693722 44.89787, 8.8695336 44.8979647)",,,
181741007,Via Giulia,residential,True,False,4.179,,"LINESTRING (8.8683597 44.8975197, 8.8684038 44.8975406)",,,
183846986,Via Ammiraglio Mirabello,residential,False,True,52.486,,"LINESTRING (8.8683597 44.8975197, 8.8681163 44.8979591)",,,
69249616,Via Matteo Bandello,residential,True,False,29.599,,"LINESTRING (8.8652837 44.8998799, 8.8654967 44.9000992)",,,
72847484,Via Calvino,residential,False,False,92.512,,"LINESTRING (8.8652837 44.8998799, 8.8661611 44.8993268)",,,
181741140,Via Pellizza da Volpedo,residential,False,True,74.382,2,"LINESTRING (8.8683826 44.9007316, 8.8691079 44.9003032)",,,
183846990,Via Carlo Leardi,residential,False,False,66.9,,"LINESTRING (8.8683826 44.9007316, 8.8690284 44.9011224)",,,
208886749,Via Massa Saluzzo,residential,False,True,43.119,,"LINESTRING (8.8683826 44.9007316, 8.8679601 44.900485)",,,
405190621,Via Emilia,residential,True,False,40.733,1,"LINESTRING (8.8696336 44.8995607, 8.8692294 44.8993322)",,,
72847482,Via dei Calderai,residential,False,True,167.96300000000002,,"LINESTRING (8.8696336 44.8995607, 8.8693082 44.899819, 8.8691709 44.8998927, 8.8690191 44.8999663, 8.8686327 44.9001565, 8.8679601 44.900485)",,,
167917712,Via San Marziano,residential,True,False,5.655,,"LINESTRING (8.8668979 44.8998131, 8.8668564 44.8998546)",,,
72847449,Via Carlo Varese,residential,False,True,6.44,2,"LINESTRING (8.8704418 44.8983909, 8.8703969 44.8984393)",,,
167917712,Via San Marziano,residential,True,False,3.348,,"LINESTRING (8.867558 44.8993211, 8.8675281 44.8993425)",,,
183847024,Vicolo della Trinità,residential,False,False,87.227,,"LINESTRING (8.867558 44.8993211, 8.8680591 44.8996648, 8.8678019 44.8998909)",,,
197675175,Via Carlo Mirabello,residential,True,False,54.501,,"LINESTRING (8.8641825 44.8940886, 8.864341 44.8945657)",,,
181741027,Via Luigi Sada,residential,False,False,51.198,2,"LINESTRING (8.8641825 44.8940886, 8.8638425 44.8940291, 8.8635465 44.8940625)",,,
208893235,Via Luigi Sada,residential,False,True,28.463,2,"LINESTRING (8.8641825 44.8940886, 8.8644111 44.8941241, 8.8645312 44.894154)",,,
183846986,Via Ammiraglio Mirabello,residential,False,False,52.486,,"LINESTRING (8.8681163 44.8979591, 8.8683597 44.8975197)",,,
"[405189424, 181741022]","['Via Luca Valenziano', 'Via Pietro Pernigotti']",residential,True,False,133.75300000000001,,"LINESTRING (8.8681163 44.8979591, 8.8684549 44.8981356, 8.8687556 44.8983238, 8.8689254 44.8981747, 8.8690643 44.8980364, 8.8691013 44.8979174, 8.8691784 44.897791)",,,
183846986,Via Ammiraglio Mirabello,residential,False,True,55.748000000000005,,"LINESTRING (8.8681163 44.8979591, 8.8678369 44.8983073, 8.8677318 44.8983753)",,,
405185154,Via Emilia,residential,True,False,35.435,,"LINESTRING (8.8669008 44.8978322, 8.8665811 44.897608)",,,
