osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,access,bridge,junction
54510226,True,Via San Sergio,residential,False,41.226,"LINESTRING (14.4070197 40.6308994, 14.4069761 40.6309303, 14.4068961 40.6309825, 14.406786 40.6310365, 14.4066245 40.6311157)",,,,,,
1054418433,False,Via Mortora,primary,False,97.71000000000001,"LINESTRING (14.4070197 40.6308994, 14.4070724 40.6308469, 14.4072996 40.630626, 14.4074688 40.6304334, 14.4076839 40.6301805)",2,,,,,
"[1054418434, 188944343]",False,Corso Italia,primary,False,35.296,"LINESTRING (14.4070197 40.6308994, 14.4068023 40.6308812, 14.4067441 40.6308762, 14.4066041 40.6308637)",2,SS145,40,,,
1054418429,True,Corso Italia,primary,False,32.48,"LINESTRING (14.4117246 40.6325424, 14.4115947 40.6324816, 14.4115253 40.6324534, 14.4113852 40.6324057)",,SS145,40,,,
53799187,False,Via Vincenzo Iaccarino,residential,False,40.197,"LINESTRING (14.4090177 40.6312336, 14.4090656 40.6311808, 14.4090969 40.6311503, 14.4092496 40.6310424, 14.4093404 40.6309694)",,,,,,
"[1054423280, 340081951]",True,Corso Italia,primary,False,76.646,"LINESTRING (14.4090177 40.6312336, 14.4088134 40.631196, 14.4086358 40.6311805, 14.4085583 40.6311727, 14.4082605 40.6311483, 14.408215 40.6311467, 14.4081193 40.6311409)",,SS145,40,,,
29604774,False,Via Gennaro Maresca,unclassified,False,327.334,"LINESTRING (14.4164983 40.6286551, 14.4164302 40.6286347, 14.4163477 40.6286321, 14.416291 40.6286411, 14.4162113 40.628671, 14.4161657 40.6287054, 14.4159863 40.6288607, 14.4159199 40.6289162, 14.4157814 40.6290319, 14.4153942 40.6293853, 14.4153278 40.6294337, 14.4151375 40.6295747, 14.4150059 40.6296657, 14.4149884 40.6296796, 14.4148589 40.6297817, 14.4145814 40.6299734, 14.4144183 40.6300851, 14.4143134 40.6301632, 14.4141604 40.6302928, 14.4141006 40.6304292, 14.4140504 40.6305052, 14.4140071 40.6305599, 14.4139387 40.6306249, 14.4139078 40.6306696, 14.4138783 40.6306988)",,SP352,,,,
1266458128,False,Corso Italia,primary,False,118.596,"LINESTRING (14.4167916 40.6349057, 14.4166913 40.6348423, 14.4164613 40.6347649, 14.4158827 40.634561, 14.4155357 40.6344338)",2,SS145,40,,,
53798975,True,Via San Michele,residential,False,136.44299999999998,"LINESTRING (14.4085251 40.6339872, 14.4085064 40.6340227, 14.4084756 40.6340574, 14.4084191 40.6341277, 14.4082651 40.634314, 14.4081037 40.6344833, 14.4079839 40.634631, 14.407936 40.6346833, 14.4078701 40.6347558, 14.4077828 40.634852, 14.4076579 40.635021)",,,,,,
53798954,True,Via della Stazione,residential,False,183.75,"LINESTRING (14.4109706 40.6350443, 14.4107363 40.6349268, 14.4105922 40.6348546, 14.4104701 40.6347934, 14.4103698 40.6347431, 14.4102868 40.6347935, 14.4102625 40.6348082, 14.4097583 40.6345884, 14.4091522 40.634268)",,,,,,
255963506,True,Via dei Tigli,residential,False,102.97099999999999,"LINESTRING (14.4109706 40.6350443, 14.4110303 40.6350024, 14.4110879 40.6349413, 14.4115592 40.6342378)",,,,,,
340081953,False,Via della Stazione,residential,False,90.144,"LINESTRING (14.4109706 40.6350443, 14.4114916 40.6355957, 14.4116188 40.635686)",,,,,,
53798958,True,Via Casa Rosa,residential,False,93.58900000000001,"LINESTRING (14.4115592 40.6342378, 14.4117317 40.6343175, 14.4119959 40.6345627, 14.4122051 40.634749, 14.412317 40.6348433)",,,,,,
255964549,False,Via Casa Rosa,residential,False,126.50999999999999,"LINESTRING (14.4115592 40.6342378, 14.4114581 40.6339195, 14.4112454 40.6333014, 14.411189 40.6331722, 14.4111744 40.6331386)",,,,,,
1054418426,False,Piazza Cota,residential,False,6.497,"LINESTRING (14.4111744 40.6331386, 14.411145 40.6330846)",,,,,,
255964549,False,Via Casa Rosa,residential,True,126.50999999999999,"LINESTRING (14.4111744 40.6331386, 14.411189 40.6331722, 14.4112454 40.6333014, 14.4114581 40.6339195, 14.4115592 40.6342378)",,,,,,
1147435319,True,Via Francesco Ciampa,unclassified,False,214.392,"LINESTRING (14.4061933 40.6365909, 14.4066952 40.6361068, 14.407001 40.6357782, 14.407239 40.6354441, 14.4075045 40.6351998, 14.4076579 40.635021)",,,,,,
1174236722,False,Traversa Gottola,residential,False,34.548,"LINESTRING (14.4061933 40.6365909, 14.4063196 40.6366554, 14.4065491 40.6367435)",,,,,,
629488610,False,Via Gottola,residential,True,241.619,"LINESTRING (14.4074708 40.6372681, 14.4075232 40.637235, 14.4076816 40.637105, 14.4078557 40.6369185, 14.4080733 40.6366735, 14.4080906 40.6366379, 14.4080906 40.6366114, 14.4080597 40.6365463, 14.4080571 40.6365035, 14.4080758 40.6364669, 14.4082744 40.6362216, 14.4081483 40.6361208, 14.4081308 40.6360842, 14.408191 40.6358968, 14.4082877 40.6357189, 14.4084433 40.6354868, 14.4085014 40.6354051)",,,,permit,,
53798977,False,Via Carlo Amalfi,residential,True,104.989,"LINESTRING (14.4076579 40.635021, 14.407579 40.6349957, 14.4074413 40.634937, 14.4071188 40.6347756, 14.4066753 40.6345572, 14.406639 40.6345393, 14.4066038 40.6345215)",,,,,,
1189952361,False,Via Carlo Amalfi,residential,False,75.421,"LINESTRING (14.4076579 40.635021, 14.4081697 40.6352731, 14.4084246 40.6353675)",,,,,,
1174236719,False,Via Bagnulo,unclassified,True,132.50400000000002,"LINESTRING (14.4107801 40.636693, 14.4109364 40.6364984, 14.4111966 40.6361656, 14.4116188 40.635686)",,,,,,
