osmid,highway,oneway,reversed,length,geometry,name,tunnel,bridge
844849974,primary,False,True,43.922,"LINESTRING (14.9508701 37.8778067, 14.9507627 37.8777829, 14.9503824 37.8777188)",,,
844849979,primary,False,False,55.238,"LINESTRING (14.9508701 37.8778067, 14.9509333 37.8778523, 14.9513269 37.8781484)",,,
"[1111893256, 844849981]",tertiary,True,False,40.748999999999995,"LINESTRING (14.9508701 37.8778067, 14.9508089 37.8778703, 14.9505894 37.8780986)",Via Umberto Primo,,
25283598,tertiary,True,False,40.566,"LINESTRING (14.9496318 37.8789942, 14.9491778 37.8789258)",,,
51994227,residential,False,False,41.756,"LINESTRING (14.9496318 37.8789942, 14.949524 37.8788869, 14.9495054 37.8788803, 14.9492483 37.8787891)",,,
"[52159314, 844850076]",residential,False,False,54.81400000000001,"LINESTRING (14.9430572 37.8768087, 14.9430059 37.8768733, 14.9429276 37.8769718, 14.9428613 37.8770522, 14.9428283 37.8771119, 14.9428265 37.8771844, 14.9428296 37.8772512)",Via Castello,,
1056656146,tertiary,True,False,22.166999999999998,"LINESTRING (14.9430572 37.8768087, 14.9430685 37.8767574, 14.9431005 37.8766123)",,,
844850083,tertiary,True,False,14.886,"LINESTRING (14.9439472 37.8779691, 14.9438228 37.8778781)",Via Umberto Primo,,
1152755251,tertiary,False,False,6.921,"LINESTRING (14.9439472 37.8779691, 14.9439629 37.8780301)",,,
128364264,residential,False,False,48.127,"LINESTRING (14.9449201 37.8779449, 14.9448824 37.8778434, 14.9448515 37.8778096, 14.9448256 37.8777812, 14.944739 37.8777192, 14.9446496 37.8776696, 14.944641 37.8776179, 14.9446484 37.8775991)",Via Garagozzo,,
844850083,tertiary,True,False,86.161,"LINESTRING (14.9449201 37.8779449, 14.9444734 37.8779891, 14.9443319 37.8779953, 14.9440787 37.8779966, 14.9440068 37.8779865, 14.9439472 37.8779691)",Via Umberto Primo,,
844850032,residential,True,False,35.088,"LINESTRING (14.9477753 37.8784365, 14.9476561 37.8787377)",,,
1056656140,tertiary,True,False,41.548,"LINESTRING (14.9477753 37.8784365, 14.9477386 37.878427, 14.9473256 37.8783198)",Via Umberto Primo,,
"[1172625620, 844850022]",residential,False,True,80.19800000000001,"LINESTRING (14.9487342 37.8788223, 14.9487575 37.8787911, 14.9488294 37.878644, 14.948902 37.8784955, 14.9490176 37.8781388)",Via Sottotenente Sebastiano Romeo,,
"[1056656140, 1056656150]",tertiary,True,False,15.024,"LINESTRING (14.9487342 37.8788223, 14.9487161 37.8788135, 14.9485888 37.878751)",Via Umberto Primo,,
51994227,residential,False,True,16.412,"LINESTRING (14.9491778 37.8789258, 14.9492483 37.8787891)",,,
"[844850014, 25283598]",tertiary,True,False,19.891,"LINESTRING (14.9491778 37.8789258, 14.9491288 37.8789184, 14.948954 37.8788978)",Via Umberto Primo,,
51994170,residential,True,False,82.583,"LINESTRING (14.948954 37.8788978, 14.9489717 37.8788582, 14.9490665 37.8786527, 14.9491043 37.8785561, 14.9491964 37.8781822)",Via dei Caggegi,,
"[1111893257, 1056656150]",tertiary,True,False,21.051,"LINESTRING (14.948954 37.8788978, 14.9487671 37.8788362, 14.9487342 37.8788223)",,,
51994189,residential,False,True,4.684,"LINESTRING (14.9490176 37.8781388, 14.9490686 37.8781512)",Via Guglielmo Marconi,,
51994189,residential,False,False,64.17699999999999,"LINESTRING (14.9490176 37.8781388, 14.9489111 37.8781085, 14.9488652 37.8781055, 14.9487572 37.8781018, 14.9486046 37.8780517, 14.9484578 37.8780092, 14.94835 37.877936)",Via Guglielmo Marconi,,
"[1172625620, 844850022]",residential,False,False,80.198,"LINESTRING (14.9490176 37.8781388, 14.948902 37.8784955, 14.9488294 37.878644, 14.9487575 37.8787911, 14.9487342 37.8788223)",Via Sottotenente Sebastiano Romeo,,
844850024,residential,False,False,4.451,"LINESTRING (14.9475081 37.8789505, 14.947557 37.8789399)",,,
844850024,residential,False,True,8.972,"LINESTRING (14.9475081 37.8789505, 14.9474129 37.8789799)",,,
25283794,residential,True,False,18.286,"LINESTRING (14.9472091 37.8775241, 14.9471872 37.8776072, 14.9471649 37.8776848)",Via Roma,,
44508273,residential,False,True,38.565,"LINESTRING (14.9472091 37.8775241, 14.947215 37.8774616, 14.9472513 37.8771789)",Via Roma,,
1056656139,tertiary,True,False,11.871,"LINESTRING (14.9463975 37.8780982, 14.9462641 37.8780806)",,,
25283890,residential,True,False,27.875999999999998,"LINESTRING (14.9463975 37.8780982, 14.9464277 37.8780029, 14.946472 37.8778545)",,,
"[1056656139, 844850083]",tertiary,True,False,62.15,"LINESTRING (14.946092 37.8780578, 14.9460447 37.8780516, 14.9459122 37.8780449, 14.9454913 37.878045, 14.945387 37.878028)",Via Umberto Primo,,
"[844850080, 844850084]",tertiary,False,True,13.152000000000001,"LINESTRING (14.9431924 37.8760628, 14.9431613 37.8760274, 14.9430993 37.8759703)",Via Erasmo Marotta,,
